   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51
          64 6.4473e+001 5.1503e+002 1.0698e+002 1.0587e+003 1.6295e+002 2.7183e+003 2.4548e+002 3.1874e+003 5.1682e+003 6.3042e+002 1.2217e+003 4.3103e+004 1.4795e+005 6.0422e+004 1.5977e+006 2.3696e+004 3.4589e+006 2.0789e+005 1.6295e+006 1.0101e+005 5.8555e+004 1.4855e+006 7.6396e+004 5.3174e+005 6.1201e+005 4.8840e+003 7.3336e+005 2.5928e+005 1.8688e+005 4.9143e+005 9.6333e+001 5.3081e+005 3.9197e+004 2.8593e+005 1.4326e+005 2.2563e+005 1.3325e+005 1.5922e+005 1.1564e+005 1.7968e+005 4.4229e+004 1.8528e+005 1.9494e+003 1.7986e+005 4.9618e+004 4.0625e+004 1.1755e+005 2.3788e+004 9.4795e+003 4.6252e+004 3.8159e+004 1.8519e+004
          65 7.1639e+001 4.8247e+002 5.4719e+001 1.0844e+003 6.6419e+001 2.6022e+003 4.5965e+002 2.5593e+003 5.3862e+003 9.3396e+002 6.8726e+002 3.1274e+004 1.4571e+005 1.0982e+004 1.3964e+006 2.1304e+005 2.8632e+006 7.5674e+005 1.5207e+006 5.1533e+002 2.7373e+005 1.2409e+006 2.1491e+004 8.5019e+005 2.9692e+005 1.0221e+005 8.1650e+005 2.0959e+004 4.7624e+005 2.5286e+005 1.2174e+005 4.7695e+005 2.6150e+004 3.7004e+005 2.9609e+003 3.6501e+005 4.4477e+003 2.7904e+005 2.7373e+003 2.5964e+005 6.0687e+003 1.8095e+005 4.9193e+004 8.3759e+004 1.4717e+005 1.0524e+003 8.2731e+004 8.5878e+004 9.2689e+003 6.4110e+003 1.8158e+004 7.9663e+003
          66 7.7031e+001 4.4147e+002 2.0548e+001 1.0839e+003 1.3714e+001 2.4375e+003 7.0853e+002 1.9750e+003 5.4857e+003 1.2860e+003 3.5154e+002 2.2324e+004 1.3604e+005 2.2628e+002 1.1414e+006 5.1018e+005 2.1120e+006 1.4906e+006 1.1465e+006 1.4053e+005 4.6953e+005 7.7943e+005 2.9210e+005 9.0311e+005 4.2419e+004 3.7899e+005 5.9525e+005 5.9109e+004 6.0448e+005 3.3774e+004 3.5571e+005 2.3085e+005 2.2472e+005 2.4568e+005 7.1665e+004 3.0129e+005 6.1224e+004 2.2760e+005 5.7932e+004 1.7615e+005 1.1093e+005 6.8772e+004 1.5464e+005 2.8099e+003 1.5634e+005 6.3133e+004 1.2976e+004 9.2551e+004 5.8036e+004 6.6430e+003 4.5228e+002 2.3219e+003
          67 8.0537e+001 3.9467e+002 3.1639e+000 1.0599e+003 2.8783e-001 2.2359e+003 9.7332e+002 1.4527e+003 5.4694e+003 1.6758e+003 1.4879e+002 1.5717e+004 1.2177e+005 1.2875e+004 8.7393e+005 8.2570e+005 1.3605e+006 2.2222e+006 6.5963e+005 4.8453e+005 5.1767e+005 3.2730e+005 7.2500e+005 6.7711e+005 2.6955e+004 5.9421e+005 2.5364e+005 3.2674e+005 4.7450e+005 2.9008e+004 4.6565e+005 2.7557e+004 4.3637e+005 5.8923e+004 2.4607e+005 1.1615e+005 2.3153e+005 7.6032e+004 1.9756e+005 3.9086e+004 2.2208e+005 1.0059e+002 1.7373e+005 3.6723e+004 7.0269e+004 1.3939e+005 1.0538e+004 3.7300e+004 8.0053e+004 4.1265e+004 9.0663e+003 1.9469e+003
          68 8.2005e+001 3.4392e+002 7.1117e-001 1.0137e+003 2.0586e+001 2.0050e+003 1.2358e+003 1.0031e+003 5.3359e+003 2.0865e+003 3.9411e+001 1.0914e+004 1.0514e+005 3.6553e+004 6.2387e+005 1.0910e+006 7.2673e+005 2.7849e+006 2.3550e+005 9.0698e+005 4.0196e+005 5.3633e+004 1.0919e+006 3.2632e+005 2.4927e+005 5.9295e+005 2.6647e+004 6.0925e+005 2.0847e+005 2.2728e+005 3.6075e+005 2.8319e+004 4.6834e+005 5.3844e+003 3.3140e+005 2.5476e+003 3.2881e+005 1.9551e+001 2.5331e+005 5.8646e+003 2.0837e+005 5.8055e+004 8.7413e+004 1.2904e+005 2.4180e+003 1.3082e+005 7.8077e+004 1.0124e+002 4.5777e+004 5.8268e+004 2.8834e+004 7.5599e+003
          69 8.1561e+001 2.9196e+002 1.0944e+001 9.5003e+002 6.8322e+001 1.7582e+003 1.4819e+003 6.3620e+002 5.1018e+003 2.5018e+003 6.4494e-001 7.4897e+003 8.8136e+004 6.2337e+004 4.1197e+005 1.2664e+006 2.8317e+005 3.0766e+006 1.4725e+004 1.2575e+006 2.0329e+005 8.3315e+003 1.2280e+006 5.8906e+004 5.5864e+005 3.9454e+005 3.2566e+004 7.0792e+005 1.9462e+004 4.5367e+005 1.4776e+005 1.9670e+005 3.0625e+005 1.3585e+005 2.4786e+005 5.6310e+004 2.6064e+005 7.7046e+004 1.6927e+005 1.0015e+005 9.3230e+004 1.6920e+005 6.4607e+003 1.6030e+005 2.9904e+004 5.3139e+004 1.2770e+005 3.0456e+004 4.5362e+003 3.5565e+004 3.1775e+004 1.4402e+004
          70 7.9420e+001 2.4106e+002 3.1386e+001 8.7336e+002 1.3703e+002 1.5067e+003 1.7019e+003 3.5535e+002 4.7866e+003 2.9069e+003 1.9054e+001 5.0829e+003 7.2103e+004 8.4725e+004 2.4730e+005 1.3395e+006 4.9262e+004 3.0708e+006 6.2764e+004 1.4235e+006 3.9987e+004 1.2896e+005 1.0984e+006 1.2469e+004 7.7101e+005 1.4564e+005 2.1903e+005 5.7359e+005 3.8163e+004 5.3306e+005 8.3350e+003 3.6597e+005 9.6476e+004 3.3080e+005 8.6688e+004 2.0219e+005 1.0364e+005 2.2193e+005 4.2545e+004 2.0830e+005 5.3028e+003 2.0840e+005 2.4215e+004 9.7490e+004 1.0883e+005 1.0159e+003 1.0117e+005 8.9051e+004 1.0148e+004 4.8738e+003 1.5045e+004 7.7174e+003
          71 7.5792e+001 1.9291e+002 5.9514e+001 7.8756e+002 2.2033e+002 1.2593e+003 1.8879e+003 1.5928e+002 4.4077e+003 3.2858e+003 8.6757e+001 3.4069e+003 5.7767e+004 1.0091e+005 1.3020e+005 1.3167e+006 4.2611e+003 2.8014e+006 3.6590e+005 1.3627e+006 7.3861e+003 2.9866e+005 7.8408e+005 1.9759e+005 7.7748e+005 6.1438e+003 4.3214e+005 3.0960e+005 2.3676e+005 4.1833e+005 4.5395e+004 3.9558e+005 3.1410e+002 4.2777e+005 5.1773e+002 2.9293e+005 4.2141e+003 2.9371e+005 2.4295e+003 2.1734e+005 2.8898e+004 1.3930e+005 1.1677e+005 1.7212e+004 1.4364e+005 2.8020e+004 3.3411e+004 1.0651e+005 5.4695e+004 5.0266e+003 6.9899e+002 1.9381e+003
          72 7.0938e+001 1.4889e+002 9.2905e+001 6.9642e+002 3.1230e+002 1.0237e+003 2.0351e+003 4.3402e+001 3.9839e+003 3.6255e+003 1.9871e+002 2.2481e+003 4.5456e+004 1.1010e+005 5.5553e+004 1.2170e+006 1.0270e+005 2.3447e+006 8.4918e+005 1.1074e+006 1.4077e+005 4.1059e+005 4.2332e+005 5.1562e+005 5.8974e+005 5.3736e+004 5.2995e+005 7.9637e+004 4.7420e+005 2.0223e+005 2.2039e+005 2.7307e+005 6.8136e+004 3.5866e+005 6.3363e+004 2.5044e+005 3.7659e+004 2.3307e+005 8.2564e+004 1.2488e+005 1.2816e+005 3.7603e+004 1.8482e+005 7.0670e+003 9.8769e+004 9.5065e+004 2.6618e-001 6.5961e+004 8.6061e+004 3.5225e+004 5.9210e+003 7.7467e+002
          73 6.5121e+001 1.0997e+002 1.2923e+002 6.0324e+002 4.0734e+002 8.0591e+002 2.1401e+003 6.4946e-001 3.5323e+003 3.9136e+003 3.5067e+002 1.4518e+003 3.5213e+004 1.1271e+005 1.5375e+004 1.0651e+006 2.8897e+005 1.7937e+006 1.4045e+006 7.4354e+005 4.0920e+005 4.1064e+005 1.4258e+005 8.2200e+005 3.1401e+005 2.5439e+005 4.6211e+005 2.4278e+002 6.0298e+005 3.3021e+004 4.0282e+005 1.0050e+005 2.2285e+005 1.8643e+005 2.2159e+005 1.2002e+005 1.5678e+005 1.0095e+005 2.0448e+005 2.4086e+004 2.0046e+005 7.5932e+002 1.6327e+005 7.4134e+004 2.6346e+004 1.2638e+005 3.0738e+004 1.3743e+004 7.1331e+004 6.1070e+004 2.4302e+004 6.1061e+003
          74 5.8643e+001 7.6837e+001 1.6646e+002 5.1127e+002 5.0076e+002 6.1083e+002 2.2031e+003 2.1942e+001 3.0706e+003 4.1428e+003 5.3850e+002 9.0843e+002 2.6919e+004 1.0993e+005 7.1765e+002 8.8598e+005 5.0937e+005 1.2386e+006 1.9229e+006 3.7888e+005 7.3540e+005 3.0852e+005 9.9611e+003 9.9692e+005 8.4947e+004 4.9838e+005 2.8120e+005 8.4295e+004 5.5815e+005 1.1639e+004 4.7243e+005 3.3580e+003 3.3845e+005 3.7764e+004 3.5386e+005 1.4438e+004 2.5169e+005 8.4654e+003 2.6227e+005 5.6594e+003 1.8080e+005 5.4395e+004 7.8081e+004 1.4957e+005 9.0067e+002 9.2110e+004 8.6605e+004 2.3386e+003 2.8548e+004 5.5940e+004 3.5943e+004 1.3405e+004
          75 5.1786e+001 4.9827e+001 2.0287e+002 4.2315e+002 5.8867e+002 4.4173e+002 2.2254e+003 9.7011e+001 2.6140e+003 4.3089e+003 7.5759e+002 5.4120e+002 2.0346e+004 1.0321e+005 3.1026e+003 7.0142e+005 7.2001e+005 7.5056e+005 2.3169e+006 1.1008e+005 1.0277e+006 1.6042e+005 2.3628e+004 9.8826e+005 1.1848e+001 6.6706e+005 9.5200e+004 2.5509e+005 3.7873e+005 1.3897e+005 3.9379e+005 4.2237e+004 3.3540e+005 4.0815e+003 3.6972e+005 1.6377e+004 2.4698e+005 2.0086e+004 2.1384e+005 8.0617e+004 9.2573e+004 1.4128e+005 8.7565e+003 1.6388e+005 4.4574e+004 3.0031e+004 1.0926e+005 3.7628e+004 9.4816e+002 2.6910e+004 2.9601e+004 1.2891e+004
          76 4.4766e+001 2.8936e+001 2.3686e+002 3.4066e+002 6.6748e+002 3.0012e+002 2.2081e+003 2.1498e+002 2.1732e+003 4.4066e+003 1.0020e+003 2.9705e+002 1.5214e+004 9.3853e+004 1.5342e+004 5.2723e+005 8.8977e+005 3.7432e+005 2.5322e+006 9.1766e+002 1.2096e+006 3.8343e+004 1.2992e+005 8.1693e+005 8.4644e+004 6.8925e+005 2.4122e+003 4.0423e+005 1.6729e+005 3.3207e+005 2.2366e+005 1.8458e+005 2.2445e+005 8.7519e+004 2.6682e+005 1.2216e+005 1.5285e+005 1.1259e+005 1.0360e+005 1.8327e+005 1.4091e+004 1.8327e+005 1.1275e+004 1.0845e+005 1.1438e+005 6.9745e+000 7.9080e+004 8.0688e+004 1.1901e+004 2.8184e+003 1.2429e+004 7.8754e+003
          77 3.7827e+001 1.4015e+001 2.6719e+002 2.6562e+002 7.3461e+002 1.8699e+002 2.1549e+003 3.6466e+002 1.7595e+003 4.4363e+003 1.2650e+003 1.4099e+002 1.1272e+004 8.3108e+004 3.1835e+004 3.7457e+005 1.0014e+006 1.3003e+005 2.5531e+006 7.3191e+004 1.2401e+006 1.3448e+003 2.5517e+005 5.5593e+005 2.9417e+005 5.6589e+005 4.5211e+004 4.5248e+005 2.6487e+004 4.8285e+005 6.4449e+004 3.3867e+005 8.4915e+004 2.1568e+005 1.1887e+005 2.5642e+005 4.4616e+004 2.0680e+005 1.5784e+004 2.3352e+005 7.6646e+003 1.4855e+005 7.5414e+004 3.3967e+004 1.4885e+005 2.7300e+004 2.7116e+004 9.0413e+004 4.6723e+004 4.3313e+003 6.9099e+002 1.4490e+003
          78 3.1188e+001 4.6906e+000 2.9311e+002 1.9936e+002 7.8871e+002 1.0205e+002 2.0711e+003 5.3549e+002 1.3821e+003 4.4025e+003 1.5401e+003 4.9397e+001 8.2845e+003 7.1984e+004 4.8635e+004 2.4933e+005 1.0505e+006 1.4801e+004 2.3983e+006 3.0829e+005 1.1214e+006 7.5997e+004 3.3717e+005 2.9334e+005 5.4332e+005 3.5804e+005 1.9876e+005 3.8358e+005 7.7176e+003 5.1891e+005 3.8654e+001 4.1646e+005 4.4708e+003 3.0013e+005 1.6338e+004 3.3276e+005 2.0823e+001 2.3342e+005 7.1508e+003 1.9868e+005 7.3868e+004 6.9625e+004 1.4345e+005 3.8403e+001 1.2215e+005 8.5826e+004 1.6147e+002 6.0303e+004 7.1732e+004 2.6873e+004 3.7686e+003 2.4055e+002
          79 2.5006e+001 4.2961e-001 3.1405e+002 1.4261e+002 8.2885e+002 4.3991e+001 1.9616e+003 7.1765e+002 1.0468e+003 4.3100e+003 1.8202e+003 6.6244e+000 6.0433e+003 6.1181e+004 6.3248e+004 1.5293e+005 1.0411e+006 9.6471e+003 2.1079e+006 6.5842e+005 8.9007e+005 2.5223e+005 3.4428e+005 9.9217e+004 7.4435e+005 1.5196e+005 3.9287e+005 2.3981e+005 9.6973e+004 4.3245e+005 5.5116e+004 3.8131e+005 2.6591e+004 2.9194e+005 9.2783e+003 3.0932e+005 4.7143e+004 1.7853e+005 7.2636e+004 1.0875e+005 1.6053e+005 8.6740e+003 1.6204e+005 2.7572e+004 5.9088e+004 1.2692e+005 1.9296e+004 1.8574e+004 6.5863e+004 4.8692e+004 1.7267e+004 4.3250e+003
          80 1.9400e+001 6.0596e-001 3.2952e+002 9.5673e+001 8.5433e+002 1.0820e+001 1.8306e+003 9.0184e+002 7.5721e+002 4.1628e+003 2.0973e+003 2.5089e+000 4.3738e+003 5.1139e+004 7.4318e+004 8.3780e+004 9.8306e+005 8.6509e+004 1.7327e+006 1.0602e+006 6.0439e+005 4.9059e+005 2.7966e+005 7.7073e+003 8.3701e+005 2.2709e+004 5.4793e+005 9.2818e+004 2.3388e+005 2.7243e+005 1.9262e+005 2.5902e+005 1.3333e+005 2.0270e+005 8.5870e+004 2.0670e+005 1.5383e+005 8.3919e+004 1.5913e+005 2.6262e+004 2.0689e+005 8.3022e+003 1.2069e+005 8.9430e+004 8.6621e+003 1.2029e+005 6.6867e+004 1.3465e-002 3.5926e+004 5.1427e+004 2.8792e+004 9.5229e+003
          81 1.4474e+001 4.5342e+000 3.3973e+002 5.8649e+001 8.6613e+002 8.7866e-003 1.6851e+003 1.0811e+003 5.1611e+002 3.9715e+003 2.3661e+003 3.0431e+001 3.1415e+003 4.2169e+004 8.1450e+004 3.8491e+004 8.9005e+005 2.1449e+005 1.3272e+006 1.4507e+006 3.2885e+005 7.3748e+005 1.7390e+005 1.4601e+004 8.0430e+005 9.0275e+003 6.0866e+005 7.8841e+003 3.4752e+005 1.1286e+005 3.4176e+005 1.1552e+005 2.6437e+005 8.8265e+004 1.9021e+005 8.6460e+004 2.5583e+005 1.2419e+004 2.0763e+005 6.1433e+002 1.8564e+005 6.5013e+004 5.2673e+004 1.3759e+005 4.6920e+003 7.3982e+004 1.0564e+005 1.7762e+004 7.1340e+003 3.4170e+004 2.9076e+004 1.1772e+004
          82 1.0274e+001 1.1510e+001 3.4464e+002 3.1189e+001 8.6461e+002 8.6434e+000 1.5291e+003 1.2488e+003 3.2342e+002 3.7420e+003 2.6195e+003 8.6038e+001 2.2350e+003 3.4356e+004 8.4754e+004 1.2585e+004 7.7509e+005 3.6453e+005 9.3658e+005 1.7758e+006 1.1840e+005 9.3999e+005 6.9623e+004 8.7606e+004 6.6752e+005 1.0627e+005 5.5984e+005 1.7795e+004 3.8827e+005 1.5564e+004 4.3544e+005 1.8330e+004 3.5387e+005 1.1327e+004 2.6017e+005 1.0379e+004 2.9793e+005 6.6752e+003 1.9022e+005 3.9590e+004 1.1462e+005 1.3843e+005 5.4875e+003 1.3939e+005 4.4628e+004 2.2622e+004 1.0858e+005 5.6767e+004 1.2436e+003 1.1379e+004 1.8612e+004 9.3425e+003
          83 6.8211e+000 2.0827e+001 3.4440e+002 1.2764e+001 8.5050e+002 3.3606e+001 1.3669e+003 1.3993e+003 1.7809e+002 3.4809e+003 2.8505e+003 1.6622e+002 1.5704e+003 2.7693e+004 8.4683e+004 1.4367e+003 6.5022e+005 5.1222e+005 5.9588e+005 1.9978e+006 1.0365e+004 1.0583e+006 6.9579e+003 1.8246e+005 4.7320e+005 2.7532e+005 4.2577e+005 1.1531e+005 3.4432e+005 7.4991e+003 4.3852e+005 6.0931e+003 3.6271e+005 8.8816e+003 2.6059e+005 8.6562e+003 2.6239e+005 6.7802e+004 1.2174e+005 1.1173e+005 3.9149e+004 1.8208e+005 8.1089e+003 9.6693e+004 9.7049e+004 5.1277e+001 7.6052e+004 8.8452e+004 2.1323e+004 9.4160e+001 5.8638e+003 4.3691e+003
          84 4.1181e+000 3.1838e+001 3.3968e+002 2.6707e+000 8.2587e+002 7.1751e+001 1.2041e+003 1.5300e+003 7.8040e+001 3.1993e+003 3.0567e+003 2.6875e+002 1.0859e+003 2.2137e+004 8.1971e+004 7.0518e+002 5.2612e+005 6.4023e+005 3.2764e+005 2.1005e+006 2.0121e+004 1.0747e+006 1.2135e+004 2.5890e+005 2.7511e+005 4.6104e+005 2.5624e+005 2.6208e+005 2.4011e+005 7.6340e+004 3.5740e+005 7.6306e+004 2.9281e+005 7.8126e+004 1.9655e+005 7.0247e+004 1.7261e+005 1.6077e+005 4.4811e+004 1.7104e+005 1.1540e+003 1.7248e+005 5.5725e+004 3.9552e+004 1.2662e+005 1.7355e+004 3.1497e+004 9.2275e+004 5.2253e+004 7.5921e+003 1.5634e+001 5.9088e+002
          85 2.1347e+000 4.3912e+001 3.3071e+002 4.9743e-002 7.9158e+002 1.1993e+002 1.0435e+003 1.6375e+003 1.9986e+001 2.9022e+003 3.2320e+003 3.9141e+002 7.3338e+002 1.7559e+004 7.7258e+004 6.6326e+003 4.0989e+005 7.3701e+005 1.4090e+005 2.0824e+006 1.4204e+005 9.9128e+005 9.2199e+004 2.9091e+005 1.1698e+005 6.1056e+005 1.0537e+005 4.0658e+005 1.2008e+005 1.8261e+005 2.2922e+005 1.9311e+005 1.7903e+005 1.8381e+005 1.0364e+005 1.5553e+005 7.4351e+004 2.3769e+005 2.1977e+003 1.8459e+005 1.6258e+004 1.1861e+005 1.1764e+005 3.3849e+003 1.1636e+005 5.9508e+004 2.9192e+003 6.7619e+004 7.3292e+004 2.7908e+004 4.5929e+003 4.5146e+002
          86 8.2927e-001 5.6493e+001 3.1809e+002 3.9650e+000 7.4937e+002 1.7516e+002 8.8866e+002 1.7204e+003 7.6923e-002 2.5975e+003 3.3735e+003 5.3200e+002 4.7864e+002 1.3838e+004 7.1216e+004 1.6180e+004 3.0666e+005 7.9742e+005 3.4686e+004 1.9578e+006 3.5389e+005 8.2920e+005 2.3559e+005 2.7145e+005 2.4102e+004 6.8804e+005 1.5453e+004 5.0344e+005 2.9911e+004 2.7931e+005 1.0329e+005 3.0695e+005 7.0216e+004 2.7858e+005 2.7105e+004 2.1979e+005 1.1045e+004 2.6334e+005 1.4834e+004 1.4815e+005 6.9760e+004 5.2274e+004 1.5849e+005 7.7337e+003 7.5059e+004 9.8482e+004 5.3505e+003 3.1316e+004 7.2028e+004 4.7516e+004 1.6045e+004 3.8596e+003
          87 1.4523e-001 6.9082e+001 3.0236e+002 1.3423e+001 7.0081e+002 2.3463e+002 7.4231e+002 1.7780e+003 1.3886e+001 2.2919e+003 3.4787e+003 6.8802e+002 2.9664e+002 1.0846e+004 6.4416e+004 2.7039e+004 2.1921e+005 8.2106e+005 8.6247e+001 1.7506e+006 6.2298e+005 6.2119e+005 4.1696e+005 2.1055e+005 5.1171e+002 6.8084e+005 6.2002e+003 5.2669e+005 1.8062e+002 3.3014e+005 2.0665e+004 3.7556e+005 7.3464e+003 3.2459e+005 6.8029e+001 2.3431e+005 4.2892e+003 2.2975e+005 7.4436e+004 8.3841e+004 1.2912e+005 7.6165e+003 1.5801e+005 4.7570e+004 2.8249e+004 1.1150e+005 3.4017e+004 4.9395e+003 5.0672e+004 5.4667e+004 2.6983e+004 8.4965e+003
          88 1.5628e-002 8.1265e+001 2.8415e+002 2.7409e+001 6.4762e+002 2.9582e+002 6.0685e+002 1.8108e+003 5.6610e+001 1.9919e+003 3.5468e+003 8.5672e+002 1.6939e+002 8.4627e+003 5.7334e+004 3.7583e+004 1.4847e+005 8.1130e+005 2.3200e+004 1.4895e+006 9.1277e+005 4.0440e+005 6.0440e+005 1.2971e+005 3.2645e+004 5.9864e+005 7.3084e+004 4.7484e+005 3.8528e+004 3.2027e+005 1.3191e+003 3.7823e+005 9.1718e+003 3.0732e+005 3.1334e+004 1.9624e+005 4.8167e+004 1.5565e+005 1.5161e+005 2.5317e+004 1.6316e+005 3.4998e+003 1.1934e+005 9.9596e+004 1.6935e+003 9.3013e+004 7.0097e+004 1.8029e+003 2.2619e+004 4.6047e+004 3.1105e+004 1.1629e+004
          89 3.6687e-001 9.2686e+001 2.6402e+002 4.4922e+001 5.9127e+002 3.5648e+002 4.8388e+002 1.8197e+003 1.2327e+002 1.7028e+003 3.5770e+003 1.0349e+003 8.3984e+001 6.5763e+003 5.0318e+004 4.6765e+004 9.3918e+004 7.7352e+005 8.7868e+004 1.2033e+006 1.1885e+006 2.1330e+005 7.6661e+005 5.4470e+004 9.6545e+004 4.6648e+005 1.9262e+005 3.6722e+005 1.3068e+005 2.5753e+005 4.1203e+004 3.1920e+005 6.8948e+004 2.3745e+005 1.0543e+005 1.2549e+005 1.1652e+005 7.4036e+004 2.1213e+005 1.3400e+002 1.5684e+005 3.6800e+004 6.3712e+004 1.3686e+005 7.7848e+003 5.4981e+004 9.3081e+004 2.0979e+004 3.2813e+003 2.7403e+004 2.6581e+004 1.1575e+004
          90 1.1220e+000 1.0310e+002 2.4263e+002 6.5008e+001 5.3345e+002 4.1481e+002 3.7481e+002 1.8069e+003 2.0886e+002 1.4298e+003 3.5715e+003 1.2195e+003 3.1379e+001 5.0941e+003 4.3644e+004 5.4025e+004 5.4157e+004 7.1470e+005 1.7787e+005 9.1866e+005 1.4218e+006 7.5107e+004 8.7909e+005 7.6979e+003 1.6588e+005 3.1642e+005 3.3153e+005 2.3588e+005 2.4797e+005 1.6633e+005 1.1790e+005 2.2231e+005 1.6089e+005 1.4332e+005 1.9216e+005 5.3152e+004 1.7714e+005 1.6416e+004 2.3234e+005 1.8221e+004 1.1587e+005 8.7435e+004 1.7686e+004 1.4252e+005 4.1292e+004 1.8168e+004 9.1757e+004 5.0036e+004 1.5983e+003 9.1570e+003 1.6388e+004 8.5885e+003
          91 2.2045e+000 1.1231e+002 2.2053e+002 8.6787e+001 4.7547e+002 4.6933e+002 2.8023e+002 1.7746e+003 3.0859e+002 1.1767e+003 3.5318e+003 1.4072e+003 5.1390e+000 3.9341e+003 3.7474e+004 5.9151e+004 2.7137e+004 6.4168e+005 2.7864e+005 6.5649e+005 1.5929e+006 6.4067e+003 9.2736e+005 4.6001e+003 2.1869e+005 1.7835e+005 4.5653e+005 1.1469e+005 3.5774e+005 7.7121e+004 2.0108e+005 1.1961e+005 2.5196e+005 5.8014e+004 2.5998e+005 7.4861e+003 2.0554e+005 4.4074e+002 2.0720e+005 7.0106e+004 6.0866e+004 1.3022e+005 1.0325e+001 1.1618e+005 8.4506e+004 4.2313e+002 6.8404e+004 7.3163e+004 1.6449e+004 2.5227e+002 6.0155e+003 4.3844e+003
          92 3.5387e+000 1.2015e+002 1.9812e+002 1.0941e+002 4.1831e+002 5.1866e+002 2.0027e+002 1.7244e+003 4.1774e+002 9.4593e+002 3.4591e+003 1.5938e+003 7.8711e-001 3.0272e+003 3.1886e+004 6.2153e+004 1.0586e+004 5.6059e+005 3.7794e+005 4.3149e+005 1.6904e+006 1.2849e+004 9.0766e+005 5.0542e+004 2.4139e+005 7.4135e+004 5.4162e+005 3.0972e+004 4.3246e+005 1.6588e+004 2.6293e+005 4.0223e+004 3.1345e+005 7.7178e+003 2.8708e+005 3.9579e+003 1.9289e+005 2.5654e+004 1.4927e+005 1.3355e+005 1.6306e+004 1.4656e+005 1.4742e+004 7.1503e+004 1.1719e+005 8.7077e+003 3.5644e+004 7.9339e+004 3.8802e+004 3.9548e+003 3.6894e+002 1.0370e+003
          93 5.0551e+000 1.2658e+002 1.7594e+002 1.3219e+002 3.6319e+002 5.6213e+002 1.3487e+002 1.6596e+003 5.3223e+002 7.4007e+002 3.3579e+003 1.7765e+003 1.5180e+001 2.3208e+003 2.6934e+004 6.3249e+004 2.2454e+003 4.7726e+005 4.6682e+005 2.5280e+005 1.7132e+006 9.0085e+004 8.2722e+005 1.4116e+005 2.3046e+005 1.4831e+004 5.7310e+005 7.1868e+001 4.5653e+005 7.3345e+002 2.8618e+005 2.3403e+003 3.2934e+005 4.4767e+003 2.6753e+005 4.1617e+004 1.4691e+005 7.6732e+004 8.1467e+004 1.8418e+005 6.3711e+000 1.3136e+005 5.1848e+004 2.8254e+004 1.2597e+005 3.7518e+004 9.1294e+003 6.6840e+004 5.7241e+004 1.7148e+004 1.5464e+003 2.1260e+001
          94 6.6870e+000 1.3154e+002 1.5430e+002 1.5445e+002 3.1078e+002 5.9897e+002 8.3462e+001 1.5823e+003 6.4807e+002 5.6007e+002 3.2304e+003 1.9515e+003 4.6054e+001 1.7701e+003 2.2603e+004 6.2701e+004 3.2300e+000 3.9590e+005 5.3904e+005 1.2352e+005 1.6661e+006 2.2593e+005 7.0029e+005 2.6429e+005 1.9105e+005 4.4380e+002 5.4951e+005 2.3760e+004 4.2774e+005 3.2066e+004 2.6686e+005 9.8089e+003 2.9858e+005 4.4669e+004 2.1048e+005 1.0582e+005 8.6231e+004 1.3146e+005 2.6942e+004 2.0472e+005 1.6989e+004 9.2831e+004 9.3537e+004 3.0659e+003 1.0882e+005 7.3116e+004 3.8732e+001 4.2497e+004 6.3513e+004 3.2766e+004 8.3084e+003 1.5600e+003
          95 8.3721e+000 1.3497e+002 1.3349e+002 1.7561e+002 2.6166e+002 6.2860e+002 4.5288e+001 1.4945e+003 7.6162e+002 4.0638e+002 3.0793e+003 2.1149e+003 9.1668e+001 1.3402e+003 1.8860e+004 6.0808e+004 2.0068e+003 3.1972e+005 5.9102e+005 4.2361e+004 1.5590e+006 4.0296e+005 5.4595e+005 4.0290e+005 1.3452e+005 2.2346e+004 4.8000e+005 9.2106e+004 3.5599e+005 1.0094e+005 2.1333e+005 5.3659e+004 2.3304e+005 1.1256e+005 1.3526e+005 1.7489e+005 3.2534e+004 1.6949e+005 1.2158e+003 1.9021e+005 5.9445e+004 4.7442e+004 1.2246e+005 3.3883e+003 7.4267e+004 1.0044e+005 1.0989e+004 1.7515e+004 5.5666e+004 4.3541e+004 1.7117e+004 4.7033e+003
          96 1.0062e+001 1.3702e+002 1.1387e+002 1.9529e+002 2.1654e+002 6.5128e+002 1.9429e+001 1.3996e+003 8.7038e+002 2.7925e+002 2.9107e+003 2.2651e+003 1.5064e+002 1.0056e+003 1.5670e+004 5.7928e+004 6.7031e+003 2.5121e+005 6.2209e+005 4.6765e+003 1.4072e+006 6.0175e+005 3.8527e+005 5.3884e+005 7.5362e+004 6.6713e+004 3.8112e+005 1.8750e+005 2.5964e+005 1.8974e+005 1.4233e+005 1.1673e+005 1.5238e+005 1.8675e+005 6.4245e+004 2.2805e+005 2.9723e+003 1.7902e+005 8.2151e+003 1.4797e+005 1.1138e+005 1.2562e+004 1.2835e+005 2.6046e+004 3.6487e+004 1.0942e+005 3.6181e+004 2.1622e+003 3.7979e+004 4.5198e+004 2.3985e+004 7.9361e+003
