   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22
          10 2.1964e-002 3.7469e-002 6.4256e+000 3.3715e+002 5.4741e+003 4.8427e+004 2.7773e+005 1.0937e+006 2.7825e+006 3.6415e+006 8.1117e+005 1.3136e+007 1.0756e+006 4.4320e+004 2.9740e+001 2.2400e+002 4.9675e+001 6.6545e+000 9.4932e-001 1.8972e-001 7.3803e-002 4.3936e-002 2.4102e-002
          11 3.1602e-001 1.0040e+000 3.0408e-001 6.1012e+001 1.2617e+003 1.3378e+004 8.9085e+004 4.0782e+005 1.3121e+006 2.7426e+006 2.8790e+006 4.7749e+005 1.3556e+007 9.0634e+005 1.0894e+005 1.3107e+003 1.3993e+002 1.3476e+002 4.8644e+001 1.5332e+001 7.3152e+000 5.0268e+000 3.0544e+000
          12 6.1007e-001 1.5950e+000 8.6595e-001 6.0529e+000 2.9183e+002 3.7630e+003 2.8674e+004 1.4952e+005 5.5597e+005 1.4808e+006 2.5632e+006 2.1542e+006 3.2547e+005 1.3947e+007 5.5194e+005 2.2007e+005 1.7368e+004 6.4923e+002 1.5625e+000 4.9193e+000 5.4729e+000 5.6897e+000 4.4033e+000
          13 3.8051e-001 7.0653e-001 2.1632e+000 1.3417e-001 5.3064e+001 1.0585e+003 9.4782e+003 5.4905e+004 2.3048e+005 7.0644e+005 1.5691e+006 2.2518e+006 1.5163e+006 3.1642e+005 1.4224e+007 1.0792e+005 3.0065e+005 7.9735e+004 1.7348e+004 4.2830e+003 1.8267e+003 1.1581e+003 6.6368e+002
          14 1.5705e-001 4.7318e-002 1.2208e+000 1.9784e+000 4.1057e+000 2.8578e+002 3.2397e+003 2.0773e+004 9.5033e+004 3.2748e+005 8.3765e+005 1.5573e+006 1.8537e+006 9.8201e+005 5.0650e+005 1.3863e+007 1.3649e+005 1.2806e+005 9.8837e+004 3.8471e+004 1.9792e+004 1.4260e+004 8.9392e+003
          15 8.8885e-002 3.3858e-002 2.1897e-001 2.1320e+000 1.0977e-001 7.2360e+001 1.1181e+003 8.1308e+003 4.0125e+004 1.5068e+005 4.3055e+005 9.2197e+005 1.4287e+006 1.4265e+006 5.4616e+005 1.1348e+006 1.1491e+007 1.6303e+006 1.0209e+005 4.8845e+003 2.6139e+002 2.3181e+001 1.8741e+002
          16 1.0017e-001 7.4238e-002 3.2999e-003 1.5281e+000 1.1096e+000 1.7242e+001 3.8912e+002 3.2828e+003 1.7803e+004 7.0983e+004 2.1924e+005 5.2022e+005 9.2989e+005 1.2051e+006 1.0046e+006 2.0767e+005 2.6496e+006 5.4700e+006 2.8270e+006 8.6726e+005 3.9682e+005 2.6218e+005 1.5416e+005
          17 1.3582e-001 2.8512e-002 1.0853e-003 1.1047e+000 1.2157e+000 3.6552e+000 1.3760e+002 1.3592e+003 8.1741e+003 3.4466e+004 1.1215e+005 2.8521e+005 5.6430e+005 8.3944e+005 9.0058e+005 6.3254e+005 7.5294e+003 4.4438e+006 1.3684e+005 4.3743e+005 3.3907e+005 3.0290e+005 2.1565e+005
          18 1.4938e-001 6.2067e-004 2.8453e-003 8.5327e-001 9.3173e-001 5.7379e-001 4.9808e+001 5.7738e+002 3.7999e+003 1.6973e+004 5.7536e+004 1.5301e+005 3.2276e+005 5.2687e+005 6.4019e+005 5.7616e+005 3.1964e+005 1.0429e+005 2.3239e+006 8.0347e+005 2.9884e+005 1.5326e+005 7.0118e+004
          19 1.1780e-001 4.3422e-003 2.0713e-002 5.9741e-001 6.0230e-001 4.0119e-002 1.8060e+001 2.4336e+002 1.7106e+003 8.0230e+003 2.8084e+004 7.6954e+004 1.6825e+005 2.9045e+005 3.8148e+005 3.7623e+005 2.9655e+005 3.2470e+004 6.2758e+002 4.6603e+003 2.9377e+004 7.3298e+004 7.5996e+004
          20 8.3131e-002 9.6702e-003 3.2872e-002 4.1314e-001 3.9526e-001 3.6855e-004 7.8192e+000 1.1921e+002 8.7502e+002 4.2431e+003 1.5181e+004 4.2418e+004 9.4598e+004 1.6838e+005 2.3106e+005 2.4018e+005 1.9406e+005 1.5426e+005 4.0982e+005 1.3801e+006 1.5340e+004 8.3656e+003 1.2592e+004
          21 6.1742e-002 1.1957e-002 3.8279e-002 3.0953e-001 2.8733e-001 1.2917e-002 4.1164e+000 6.9768e+001 5.2874e+002 2.6260e+003 9.5449e+003 2.7052e+004 6.1130e+004 1.1093e+005 1.5652e+005 1.6842e+005 1.3770e+005 1.2247e+005 3.9567e+004 3.1322e+006 1.3078e+006 7.5099e+005 2.3979e+005
          22 4.2828e-002 1.1058e-002 3.5129e-002 2.1831e-001 1.9933e-001 2.1738e-002 2.2292e+000 4.1264e+001 3.2027e+002 1.6180e+003 5.9482e+003 1.7033e+004 3.8847e+004 7.1399e+004 1.0261e+005 1.1297e+005 9.3742e+004 7.9616e+004 3.5182e+004 5.8798e+005 8.3910e+006 4.8191e+002 2.6016e+005
          23 2.5874e-002 7.8821e-003 2.5145e-002 1.3392e-001 1.2127e-001 1.9681e-002 1.1423e+000 2.2561e+001 1.7799e+002 9.0927e+002 3.3678e+003 9.7104e+003 2.2280e+004 4.1277e+004 6.0000e+004 6.7009e+004 5.6313e+004 4.5738e+004 2.8420e+004 2.3822e+003 3.3598e+006 1.0381e+007 4.5212e+005
          24 1.0928e-002 3.6154e-003 1.1585e-002 5.7108e-002 5.1525e-002 9.9830e-003 4.4124e-001 9.0470e+000 7.2023e+001 3.7011e+002 1.3763e+003 3.9831e+003 9.1685e+003 1.7057e+004 2.4940e+004 2.8060e+004 2.3760e+004 1.8832e+004 1.3817e+004 2.0688e+001 1.4765e+004 3.4472e+006 1.1972e+007
