   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24
          10 4.6168e-001 1.2246e-001 2.8821e-001 2.8439e+000 3.3675e+001 1.9756e+002 7.1092e+001 3.9511e+001 1.8932e+003 4.0936e+004 6.2265e+006 2.0642e+004 2.5614e+003 7.5734e+001 1.8196e+000 1.4777e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 2.7339e-002 3.1623e-001 3.1590e-003 1.0445e+000 3.1940e+000 7.6299e+000 3.4634e+002 3.5239e+002 9.2315e-001 2.9261e+003 3.5991e+004 6.2197e+006 1.5905e+004 3.5576e+003 1.6009e+002 5.9767e+000 1.6125e-001 1.5894e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 4.6258e-001 4.1287e-001 3.8791e-001 1.5894e-001 1.4567e+001 1.2763e+002 2.7714e+002 1.2364e+001 6.3856e+001 7.4053e+000 4.8994e+003 3.0223e+004 6.1977e+006 9.3468e+003 5.0088e+003 3.4523e+002 1.8452e+001 8.0885e-001 2.6719e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 1.0301e-001 1.1113e+000 1.6295e+000 1.2068e+000 1.7992e+001 1.0203e+001 1.3248e+001 2.6174e+002 7.7503e+001 1.1846e+001 1.0445e+002 5.8279e+003 2.1229e+004 6.1898e+006 3.0932e+003 6.5483e+003 6.7665e+002 5.1908e+001 3.5974e+000 3.3631e-001 2.0495e-002 1.1844e-004 0.0000e+000 0.0000e+000 0.0000e+000
          14 9.7272e-002 1.0168e-001 7.7899e-001 3.3390e+000 6.4507e-002 3.5842e+001 1.6248e+002 1.9636e+002 8.4999e+000 9.2746e+001 3.4982e+000 2.3385e+002 7.9458e+003 1.1585e+004 6.1775e+006 4.7271e+001 7.6216e+003 1.3096e+003 1.5330e+002 1.6578e+001 2.3970e+000 4.0628e-001 7.2227e-002 1.3865e-002 2.7396e-003
          15 3.3207e-001 2.5090e-001 2.1448e-006 8.9442e-001 6.9763e+000 4.2666e+001 6.8541e+001 5.7288e+000 1.1341e+002 2.3343e+001 1.2198e+001 2.6828e-001 5.2220e+002 1.0037e+004 2.1325e+003 6.1528e+006 7.8522e+003 7.5366e+003 2.3108e+003 4.2069e+002 6.8902e+001 1.3769e+001 3.4187e+000 9.5290e-001 2.4082e-001
          16 1.3121e-001 4.2303e-001 2.1980e-001 1.5306e-001 5.5559e+000 4.4022e+000 9.2227e-003 5.2083e+001 1.1170e+002 1.8250e+001 2.5550e+001 1.3033e+000 8.6503e+000 7.9182e+002 1.2046e+004 9.4652e+002 6.1020e+006 3.7901e+004 5.1910e+003 3.3982e+003 9.8431e+002 2.4764e+002 6.9189e+001 2.1183e+001 5.6554e+000
          17 4.6135e-003 4.6502e-002 1.3655e-001 9.9349e-001 4.0327e-001 2.9221e+000 3.6155e+001 1.1235e+002 1.9531e+001 1.1150e+002 1.7382e+001 1.1609e+001 1.5963e-002 2.4022e+001 1.3158e+003 1.4501e+004 1.6882e+004 5.9906e+006 1.0985e+005 1.0505e+003 3.5971e+003 1.7765e+003 6.6667e+002 2.3473e+002 6.6505e+001
          18 1.8393e-001 1.1793e-001 2.9552e-003 5.5888e-001 3.2662e-001 9.9177e+000 5.8995e+001 6.2781e+001 6.5190e+000 1.0763e+002 2.0266e+000 2.4218e+001 7.8981e-001 3.9323e-001 9.4100e+001 2.0383e+003 1.6793e+004 6.8141e+004 5.7726e+006 2.4717e+005 2.0054e+003 1.5442e+003 1.7732e+003 9.1789e+002 2.9943e+002
          19 3.4613e-001 4.6596e-001 2.1616e-002 2.6225e-002 5.6406e-001 8.6813e+000 3.5970e+001 5.9382e+000 4.1562e+001 3.5923e+001 4.5540e+001 6.2562e+000 5.1706e+000 2.8760e+000 8.2700e+000 2.3834e+002 2.7602e+003 1.9062e+004 1.8254e+005 5.3854e+006 4.6478e+005 2.8959e+004 6.1831e+002 9.9848e+001 1.2092e+002
          20 3.1660e-001 5.2572e-001 2.1288e-002 8.8280e-002 1.1858e-001 4.5182e+000 8.4189e+000 5.8707e+000 4.8134e+001 1.2438e+000 6.9559e+001 1.3178e+000 1.1333e+001 3.6999e-001 1.6306e+000 2.8406e+001 4.5758e+002 3.5814e+003 2.1789e+004 3.9984e+005 4.7501e+006 7.3914e+005 1.1446e+005 1.9718e+004 3.6035e+003
          21 1.8829e-001 3.2137e-001 3.8643e-004 2.3027e-001 1.5388e-002 1.5995e+000 1.5567e-003 2.5867e+001 3.0504e+001 5.3318e+000 5.0893e+001 1.3389e+001 5.0928e+000 5.0446e+000 3.5049e-001 7.0565e-002 8.3150e+001 7.6325e+002 4.5314e+003 2.5081e+004 7.7605e+005 3.7972e+006 9.5121e+005 2.4017e+005 5.6783e+004
          22 7.9397e-002 1.1753e-001 1.5010e-002 2.0473e-001 1.6394e-001 3.4293e-001 3.2155e+000 3.2383e+001 1.3196e+001 1.5698e+001 2.5558e+001 2.2086e+001 7.9436e-001 4.7991e+000 2.5186e-001 9.4302e-001 6.2026e+000 2.1720e+002 1.2060e+003 5.6269e+003 2.8583e+004 1.3775e+006 2.5289e+006 8.5652e+005 2.2656e+005
          23 2.4229e-002 2.2759e-002 4.4257e-002 1.1265e-001 2.2955e-001 2.1306e-002 6.3196e+000 2.5378e+001 4.1845e+000 1.7862e+001 1.0181e+001 2.1504e+001 2.1820e-005 2.6668e+000 4.6445e-001 2.9168e-001 1.9294e-001 4.6297e+001 3.9394e+002 1.6711e+003 6.8672e+003 3.0657e+004 2.2525e+006 1.1208e+006 3.6916e+005
          24 5.3894e-003 1.2167e-003 4.7976e-002 4.5491e-002 1.6981e-001 4.2392e-003 5.5275e+000 1.4452e+001 1.0069e+000 1.2663e+001 3.4086e+000 1.4488e+001 1.4446e-001 1.2456e+000 2.5422e-001 9.0596e-002 2.2007e-004 1.0507e+001 1.2762e+002 5.8961e+002 1.9873e+003 7.7442e+003 2.7794e+004 3.3824e+006 1.8801e+005
