   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21
          13 4.7624e-001 1.9404e+000 3.1261e+000 4.6059e-001 4.9469e+001 1.0909e+003 9.7277e+003 5.5887e+004 2.2876e+005 6.7902e+005 1.4671e+006 2.0728e+006 1.4516e+006 9.3856e+005 1.3403e+007 1.6918e+005 7.9243e+004 6.4422e+004 2.4362e+004 1.3581e+004 9.4321e+003 5.6058e+003
          14 2.1900e-001 6.4848e-001 1.8177e+000 3.5448e+000 3.7623e+000 3.2437e+002 3.4676e+003 2.1757e+004 9.7792e+004 3.2377e+005 7.9508e+005 1.4177e+006 1.6654e+006 8.8112e+005 1.6212e+006 1.1014e+007 1.5897e+006 1.2148e+005 1.0749e+004 2.2983e+003 5.7345e+002 1.1367e+002
          15 9.2850e-002 5.2335e-002 6.4991e-001 4.0488e+000 2.0947e-001 8.3785e+001 1.2695e+003 8.9800e+003 4.2891e+004 1.5419e+005 4.1705e+005 8.4892e+005 1.2503e+006 1.2195e+006 3.9721e+005 3.2248e+006 5.0851e+006 2.5673e+006 7.7276e+005 3.8739e+005 2.4874e+005 1.4008e+005
          16 5.9464e-002 1.2239e-002 1.8572e-001 2.8164e+000 1.7549e+000 1.6811e+001 4.6901e+002 3.8803e+003 1.9652e+004 7.4538e+004 2.1642e+005 4.8222e+005 8.0592e+005 9.7816e+005 7.8778e+005 5.2818e+004 5.0129e+006 6.6824e+004 2.9851e+005 2.5768e+005 2.2568e+005 1.5266e+005
          17 5.6076e-002 4.6635e-002 6.3742e-002 1.6295e+000 2.0967e+000 2.3870e+000 1.7514e+002 1.6957e+003 9.2050e+003 3.6360e+004 1.1076e+005 2.6133e+005 4.7511e+005 6.4308e+005 6.4290e+005 3.9513e+005 4.3943e+004 2.3836e+006 8.5258e+005 3.7033e+005 1.9795e+005 9.4348e+004
          18 4.8250e-002 3.5687e-002 3.1681e-002 8.4899e-001 1.5132e+000 2.1107e-001 6.5231e+001 7.1333e+002 4.1307e+003 1.6868e+004 5.2982e+004 1.2925e+005 2.4671e+005 3.5746e+005 3.8533e+005 3.2826e+005 3.3642e+004 2.4656e+004 1.3696e+004 1.4417e+004 4.9554e+004 5.2071e+004
          19 3.9134e-002 2.1116e-002 2.1688e-002 5.0139e-001 1.0348e+000 7.9788e-003 3.0209e+001 3.5780e+002 2.1712e+003 9.0820e+003 2.9068e+004 7.2279e+004 1.4161e+005 2.1314e+005 2.3995e+005 2.1068e+005 1.5530e+005 4.7674e+005 1.8993e+006 5.1121e+004 1.9764e+003 7.5556e+003
          20 3.1910e-002 1.2493e-002 1.7001e-002 3.3249e-001 7.4160e-001 3.0206e-003 1.6546e+001 2.0761e+002 1.3050e+003 5.5608e+003 1.8035e+004 4.5424e+004 9.0478e+004 1.3951e+005 1.6173e+005 1.4317e+005 1.2745e+005 2.3263e+004 3.6462e+006 1.6198e+006 9.0073e+005 2.9837e+005
          21 2.3070e-002 6.8724e-003 1.2337e-002 2.1086e-001 4.9037e-001 1.0915e-002 9.0946e+000 1.1887e+002 7.6633e+002 3.3097e+003 1.0833e+004 2.7523e+004 5.5412e+004 8.6768e+004 1.0255e+005 9.1565e+004 8.1598e+004 2.0559e+004 6.2177e+005 9.5599e+006 2.9535e+004 3.2768e+005
          22 1.3228e-002 3.2545e-003 7.1609e-003 1.1220e-001 2.6644e-001 1.0098e-002 4.4123e+000 5.9161e+001 3.8748e+002 1.6878e+003 5.5559e+003 1.4190e+004 2.8749e+004 4.5422e+004 5.4293e+004 4.8832e+004 4.2666e+004 1.7271e+004 1.2374e+001 2.4525e+006 1.2626e+007 6.9977e+004
