   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
         106 7.3838e-003 5.0980e-003 5.0818e+000 6.8555e+001 1.5162e+002 2.2463e+001 3.8741e+002 1.0817e+002 2.2402e+002 5.3512e+002 1.2746e+002 9.0511e+001 6.0848e+001 4.0717e+001 2.7017e+001 1.8468e+001
         107 6.1474e-003 6.9900e-004 6.2363e+000 7.0530e+001 1.3432e+002 3.5226e+001 3.5920e+002 1.3904e+002 1.7508e+002 5.1194e+002 1.3098e+002 9.4582e+001 6.4927e+001 4.4224e+001 2.9953e+001 2.0437e+001
         108 4.9574e-003 1.4208e-002 7.3829e+000 7.1558e+001 1.1718e+002 4.9692e+001 3.2891e+002 1.7044e+002 1.3182e+002 4.8391e+002 1.3279e+002 9.7443e+001 6.8201e+001 4.7228e+001 3.2547e+001 2.2500e+001
         109 3.8456e-003 4.2669e-002 8.4893e+000 7.1664e+001 1.0053e+002 6.5263e+001 2.9728e+002 2.0138e+002 9.4647e+001 4.5195e+002 1.3292e+002 9.9091e+001 7.0626e+001 4.9696e+001 3.4692e+001 2.4487e+001
         110 2.8409e-003 8.3166e-002 9.5317e+000 7.0931e+001 8.4693e+001 8.1416e+001 2.6518e+002 2.3108e+002 6.3791e+001 4.1720e+002 1.3154e+002 9.9607e+001 7.2214e+001 5.1602e+001 3.6334e+001 2.6281e+001
         111 1.9655e-003 1.3284e-001 1.0485e+001 6.9405e+001 6.9877e+001 9.7621e+001 2.3319e+002 2.5876e+002 3.9258e+001 3.8048e+002 1.2873e+002 9.9021e+001 7.2945e+001 5.2880e+001 3.7464e+001 2.7761e+001
         112 1.2382e-003 1.8900e-001 1.1332e+001 6.7184e+001 5.6292e+001 1.1345e+002 2.0196e+002 2.8387e+002 2.0934e+001 3.4277e+002 1.2466e+002 9.7431e+001 7.2862e+001 5.3512e+001 3.8150e+001 2.8756e+001
         113 6.7200e-004 2.4919e-001 1.2061e+001 6.4361e+001 4.4081e+001 1.2850e+002 1.7202e+002 3.0597e+002 8.5547e+000 3.0488e+002 1.1950e+002 9.4933e+001 7.2018e+001 5.3510e+001 3.8468e+001 2.9106e+001
         114 2.7563e-004 3.1116e-001 1.2660e+001 6.1033e+001 3.3344e+001 1.4247e+002 1.4381e+002 3.2473e+002 1.7476e+000 2.6755e+002 1.1342e+002 9.1629e+001 7.0482e+001 5.2925e+001 3.8462e+001 2.8839e+001
         115 5.3018e-005 3.7284e-001 1.3123e+001 5.7287e+001 2.4133e+001 1.5504e+002 1.1768e+002 3.3985e+002 5.1254e-002 2.3138e+002 1.0657e+002 8.7607e+001 6.8321e+001 5.1823e+001 3.8119e+001 2.8204e+001
         116 3.9366e-006 4.3249e-001 1.3447e+001 5.3220e+001 1.6470e+001 1.6601e+002 9.3903e+001 3.5120e+002 2.9376e+000 1.9691e+002 9.9131e+001 8.2978e+001 6.5622e+001 5.0287e+001 3.7409e+001 2.7514e+001
         117 1.2411e-004 4.8875e-001 1.3635e+001 4.8945e+001 1.0349e+001 1.7526e+002 7.2735e+001 3.5887e+002 9.8302e+000 1.6467e+002 9.1292e+001 7.7879e+001 6.2489e+001 4.8403e+001 3.6322e+001 2.6929e+001
         118 4.0558e-004 5.4028e-001 1.3688e+001 4.4536e+001 5.7211e+000 1.8265e+002 5.4278e+001 3.6280e+002 2.0121e+001 1.3495e+002 8.3187e+001 7.2397e+001 5.8982e+001 4.6205e+001 3.4874e+001 2.6359e+001
         119 8.3677e-004 5.8595e-001 1.3609e+001 4.0071e+001 2.5174e+000 1.8808e+002 3.8601e+001 3.6302e+002 3.3180e+001 1.0800e+002 7.4958e+001 6.6629e+001 5.5164e+001 4.3721e+001 3.3128e+001 2.5593e+001
         120 1.4030e-003 6.2511e-001 1.3407e+001 3.5636e+001 6.4849e-001 1.9156e+002 2.5730e+001 3.5979e+002 4.8375e+001 8.4042e+001 6.6768e+001 6.0697e+001 5.1119e+001 4.0993e+001 3.1186e+001 2.4481e+001
         121 2.0839e-003 6.5640e-001 1.3077e+001 3.1271e+001 2.6899e-003 1.9289e+002 1.5606e+001 3.5292e+002 6.4995e+001 6.3138e+001 5.8689e+001 5.4647e+001 4.6864e+001 3.8020e+001 2.9100e+001 2.2997e+001
         122 2.8470e-003 6.7749e-001 1.2598e+001 2.6984e+001 4.4457e-001 1.9161e+002 8.1389e+000 3.4181e+002 8.2107e+001 4.5288e+001 5.0743e+001 4.8476e+001 4.2375e+001 3.4779e+001 2.6860e+001 2.1219e+001
         123 3.6269e-003 6.8306e-001 1.1905e+001 2.2735e+001 1.7804e+000 1.8651e+002 3.2110e+000 3.2465e+002 9.8087e+001 3.0466e+001 4.2850e+001 4.2075e+001 3.7527e+001 3.1165e+001 2.4353e+001 1.9185e+001
         124 4.2778e-003 6.6140e-001 1.0854e+001 1.8414e+001 3.6481e+000 1.7490e+002 6.3948e-001 2.9739e+002 1.0961e+002 1.8685e+001 3.4800e+001 3.5175e+001 3.2036e+001 2.6934e+001 2.1322e+001 1.6774e+001
