   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42
          39 3.6038e+002 3.7472e+003 9.8710e+002 7.2771e+003 1.1540e+002 1.2583e+004 2.4326e+004 6.6140e+003 4.5498e+005 6.8606e+005 3.2101e+006 1.2320e+006 5.0464e+006 6.0460e+005 2.0064e+005 8.1287e+005 2.4401e+006 1.3383e+006 3.1857e+005 3.5478e+005 1.3095e+006 6.8159e+005 2.1121e+001 8.1225e+005 5.1630e+005 5.4854e+003 6.3604e+005 1.7998e+005 1.8792e+005 3.9089e+005 2.5790e+004 3.5537e+005 2.1369e+002 3.0628e+005 3.1242e+003 2.1289e+005 3.3524e+004 9.8791e+004 1.3535e+005 8.7122e+003 1.6186e+004 2.9027e+004 8.6861e+003
          40 4.6412e+002 3.7373e+003 5.1545e+002 7.4980e+003 2.1735e+000 1.0909e+004 2.2476e+004 1.2803e+004 2.8553e+005 9.2738e+005 1.8305e+006 2.7721e+006 4.1827e+006 6.3014e+003 1.1495e+005 2.1895e+006 2.2318e+006 2.6085e+005 9.8947e+004 1.4197e+006 1.0437e+006 1.4229e+004 5.0870e+005 9.3121e+005 1.0193e+004 4.4873e+005 4.7088e+005 4.9121e+004 4.9848e+005 2.4469e+004 3.5961e+005 8.2209e+004 2.2851e+005 8.8342e+004 2.1511e+005 2.3107e+004 1.9458e+005 6.8324e+003 9.4576e+004 1.1374e+005 2.4951e+004 2.2203e+003 3.4247e+004
          41 5.5817e+002 3.6108e+003 1.9790e+002 7.4790e+003 1.7400e+002 9.2427e+003 2.0776e+004 1.8000e+004 1.6327e+005 1.0470e+006 8.0693e+005 4.1111e+006 2.5473e+006 4.4608e+005 8.0560e+005 2.5749e+006 9.2458e+005 1.0503e+005 9.1946e+005 1.5254e+006 1.6336e+005 3.9553e+005 9.2607e+005 2.3953e+005 3.3775e+005 6.1752e+005 1.7658e+004 4.9071e+005 2.0064e+005 1.6731e+005 3.1900e+005 6.2085e+004 2.7864e+005 3.8394e+004 2.1820e+005 8.6224e+004 8.0025e+004 1.4854e+005 1.1359e+003 6.7137e+004 8.3908e+004 2.6547e+004 7.2702e+004
          42 6.3517e+002 3.3753e+003 3.1876e+001 7.2189e+003 5.8725e+002 7.5952e+003 1.9200e+004 2.1504e+004 8.2635e+004 1.0439e+006 2.1475e+005 4.8164e+006 9.7356e+005 1.7459e+006 1.2813e+006 1.7572e+006 3.7777e+004 1.0563e+006 1.3259e+006 6.2138e+005 1.3425e+005 1.0937e+006 4.6323e+005 4.0576e+004 8.6306e+005 1.6310e+005 2.1607e+005 5.1577e+005 1.2411e+004 4.4056e+005 1.6539e+004 3.4603e+005 2.7500e+004 2.6395e+005 1.0111e+004 2.4241e+005 1.4154e+004 1.1521e+005 1.0871e+005 1.7478e+003 2.5678e+004 3.1645e+004 5.3359e+003
          43 6.9064e+002 3.0529e+003 5.8144e+000 6.7482e+003 1.1858e+003 6.0121e+003 1.7736e+004 2.3324e+004 3.4933e+004 9.4689e+005 5.6459e+003 4.7756e+006 9.6417e+004 3.1757e+006 1.0743e+006 6.1286e+005 3.1427e+005 1.9345e+006 7.8335e+005 9.0386e+003 9.0265e+005 9.6319e+005 4.7882e+003 5.3611e+005 6.3328e+005 4.3563e+004 5.6480e+005 9.8696e+004 3.4657e+005 2.2333e+005 1.4001e+005 2.6375e+005 9.5044e+004 1.9276e+005 1.0503e+005 9.7900e+004 1.7892e+005 1.8257e+002 1.1593e+005 8.6060e+004 9.2642e+003 6.2110e+001 3.7314e+004
          44 7.2332e+002 2.6735e+003 9.9653e+001 6.1185e+003 1.9090e+003 4.5478e+003 1.6375e+004 2.3820e+004 1.0632e+004 7.9567e+005 6.2687e+004 4.1354e+006 1.2272e+005 4.0124e+006 4.5364e+005 2.1971e+004 1.2411e+006 1.8272e+006 9.5787e+004 3.1288e+005 1.3180e+006 2.6936e+005 3.1246e+005 7.6213e+005 9.1607e+004 5.0412e+005 3.6512e+005 5.6329e+004 5.0962e+005 1.0059e+001 3.8567e+005 1.3115e+004 3.2117e+005 3.7655e+003 2.5226e+005 6.3683e+003 1.7081e+005 1.0254e+005 6.9654e+003 9.2279e+004 6.9710e+004 1.6807e+004 5.0710e+004
          45 7.3302e+002 2.2626e+003 2.8824e+002 5.3770e+003 2.6944e+003 3.2424e+003 1.5079e+004 2.3405e+004 1.2524e+003 6.2536e+005 2.5642e+005 3.1591e+006 8.7158e+005 3.9264e+006 2.0102e+004 1.7963e+005 1.8695e+006 9.4664e+005 1.2922e+005 9.2097e+005 8.8523e+005 1.3939e+004 8.8593e+005 3.6944e+005 8.0396e+004 7.5945e+005 2.0202e+004 3.9686e+005 2.0778e+005 2.1743e+005 2.4257e+005 1.1283e+005 2.1994e+005 1.2109e+005 1.1568e+005 1.6095e+005 1.5723e+004 1.8066e+005 5.4016e+004 7.6428e+003 5.1592e+004 3.7292e+004 2.3138e+003
          46 7.1985e+002 1.8415e+003 5.4323e+002 4.5648e+003 3.4770e+003 2.1281e+003 1.3789e+004 2.2407e+004 3.1306e+002 4.6118e+005 4.7941e+005 2.1130e+006 1.9528e+006 3.0491e+006 2.0246e+005 6.7655e+005 1.7169e+006 1.5365e+005 8.4592e+005 1.0224e+006 2.0285e+005 4.6625e+005 9.1458e+005 8.2374e+003 4.9154e+005 4.3167e+005 1.4852e+005 4.7041e+005 1.9730e+002 4.5360e+005 9.0653e+003 3.3359e+005 1.1190e+004 2.9147e+005 9.2800e+002 2.0667e+005 5.2425e+004 6.3419e+004 1.5094e+005 3.5095e+004 9.2784e+002 8.5043e+003 4.3952e+004
          47 6.8645e+002 1.4339e+003 8.3561e+002 3.7330e+003 4.2001e+003 1.2364e+003 1.2484e+004 2.1114e+004 3.3512e+003 3.1944e+005 6.6100e+005 1.2050e+006 2.9612e+006 1.8201e+006 1.0055e+006 9.8418e+005 1.0071e+006 5.2986e+004 1.5277e+006 5.4873e+005 1.7468e+004 9.9356e+005 4.0780e+005 2.0434e+005 6.4183e+005 3.9104e+004 5.4750e+005 1.7062e+005 2.0126e+005 3.0086e+005 1.1623e+005 2.5250e+005 8.9192e+004 1.8222e+005 1.4079e+005 5.4519e+004 1.8370e+005 4.4152e+003 9.0089e+004 1.1482e+005 3.3505e+004 2.6361e+003 2.1941e+004
          48 6.3677e+002 1.0599e+003 1.1389e+003 2.9286e+003 4.8200e+003 5.8583e+002 1.1164e+004 1.9731e+004 7.6053e+003 2.0727e+005 7.6829e+005 5.4661e+005 3.6154e+006 7.2534e+005 2.0804e+006 8.6361e+005 2.9924e+005 5.6997e+005 1.5882e+006 6.7697e+004 3.8844e+005 9.8824e+005 1.6886e+004 6.7900e+005 3.3825e+005 8.9593e+004 6.3196e+005 1.4655e+003 4.3131e+005 3.3667e+004 3.6413e+005 3.1978e+004 2.8460e+005 9.5405e+003 2.5989e+005 1.2843e+004 1.4047e+005 1.0972e+005 1.7501e+003 8.2399e+004 7.9822e+004 3.0741e+004 1.6329e+003
          49 5.7507e+002 7.3415e+002 1.4304e+003 2.1889e+003 5.3061e+003 1.7991e+002 9.8334e+003 1.8379e+004 1.1595e+004 1.2494e+005 7.9703e+005 1.6062e+005 3.8037e+006 9.8308e+004 2.9732e+006 4.4970e+005 2.4466e+003 1.1916e+006 1.0439e+006 8.1362e+004 8.0700e+005 5.1133e+005 1.5364e+005 8.4577e+005 2.3826e+004 4.1957e+005 3.1519e+005 2.2072e+005 3.2918e+005 5.6988e+004 3.5072e+005 4.8086e+004 2.5263e+005 7.0138e+004 1.4876e+005 1.5471e+005 1.4415e+004 1.6262e+005 5.1710e+004 6.2773e+003 4.9423e+004 3.3396e+004 4.9867e+004
          50 5.0583e+002 4.6607e+002 1.6929e+003 1.5420e+003 5.6424e+003 8.6303e+000 8.5118e+003 1.7124e+004 1.4690e+004 6.8819e+004 7.6064e+005 9.5219e+003 3.5623e+006 4.5559e+004 3.3579e+006 7.6205e+004 1.5519e+005 1.4502e+006 3.6183e+005 5.7845e+005 8.3085e+005 7.2893e+004 6.0243e+005 5.4492e+005 1.0112e+005 5.5313e+005 2.3663e+004 5.2199e+005 6.7934e+004 2.9199e+005 1.1525e+005 2.6193e+005 6.0254e+004 2.3999e+005 7.4473e+003 2.2633e+005 3.5831e+004 6.9574e+004 1.3390e+005 2.5768e+004 2.3665e+003 1.0946e+004 1.2603e+003
          51 4.3263e+002 2.5974e+002 1.9120e+003 1.0039e+003 5.8183e+003 5.0316e+001 7.2126e+003 1.5969e+004 1.6744e+004 3.3445e+004 6.7900e+005 2.5981e+004 3.0136e+006 4.7489e+005 3.1445e+006 3.4493e+004 5.1103e+005 1.2206e+006 1.0510e+004 1.1449e+006 4.7396e+005 4.2784e+004 8.7487e+005 1.2979e+005 4.6974e+005 3.3970e+005 7.4151e+004 5.2726e+005 2.1231e+004 3.8151e+005 9.5541e+002 3.4786e+005 1.1693e+004 2.4270e+005 5.6762e+004 1.1620e+005 1.6211e+005 1.3250e-001 1.0084e+005 9.5859e+004 2.0060e+004 7.5756e+002 9.6216e+003
          52 3.5902e+002 1.1570e+002 2.0785e+003 5.8349e+002 5.8356e+003 2.7411e+002 5.9597e+003 1.4903e+004 1.7861e+004 1.3296e+004 5.7294e+005 1.3786e+005 2.3132e+006 1.1786e+006 2.4662e+006 4.2093e+005 7.6829e+005 7.0628e+005 1.4109e+005 1.3669e+006 9.2909e+004 3.5507e+005 7.3216e+005 8.4720e+003 7.2670e+005 5.7958e+004 3.3646e+005 2.5533e+005 2.4681e+005 2.1561e+005 1.3647e+005 1.9758e+005 1.6729e+005 8.5831e+004 2.0175e+005 4.5137e+003 1.8863e+005 6.6487e+004 1.4851e+004 9.3663e+004 6.5899e+004 1.8284e+004 2.4514e+004
          53 2.8822e+002 3.1100e+001 2.1888e+003 2.8193e+002 5.7088e+003 6.4290e+002 4.7821e+003 1.3911e+004 1.8253e+004 3.4978e+003 4.6021e+005 2.8384e+005 1.6035e+006 1.9264e+006 1.5831e+006 1.1215e+006 7.6136e+005 2.2723e+005 5.7053e+005 1.1295e+006 2.0220e+004 6.6990e+005 3.4152e+005 2.4762e+005 6.3147e+005 2.7738e+004 4.7664e+005 2.2971e+004 4.7007e+005 2.3683e+004 3.1454e+005 2.2590e+004 3.0330e+005 1.8225e+002 2.2474e+005 4.9061e+004 8.2931e+004 1.5994e+005 1.4974e+004 2.7359e+004 6.3227e+004 3.3392e+004 2.9791e+002
          54 2.2243e+002 3.9987e-001 2.2397e+003 9.3567e+001 5.4494e+003 1.1150e+003 3.6995e+003 1.2951e+004 1.8109e+004 1.8048e+002 3.5278e+005 4.1985e+005 9.8487e+005 2.5289e+006 7.6369e+005 1.8952e+006 5.1809e+005 6.8110e+003 9.7792e+005 6.2715e+005 3.1221e+005 7.1312e+005 4.1896e+004 5.8682e+005 3.0089e+005 2.7402e+005 3.5089e+005 4.7743e+004 4.5040e+005 4.0405e+004 3.0902e+005 3.1851e+004 2.4891e+005 9.3772e+004 1.0298e+005 1.7102e+005 1.3709e+003 1.4459e+005 9.6434e+004 1.6946e+003 1.9182e+004 2.1890e+004 2.5940e+004
          55 1.6391e+002 1.6210e+001 2.2365e+003 8.3503e+000 5.0877e+003 1.6500e+003 2.7398e+003 1.2018e+004 1.7635e+004 5.2627e+002 2.5876e+005 5.2104e+005 5.1464e+005 2.8790e+006 2.0751e+005 2.4966e+006 2.0452e+005 7.8706e+004 1.1261e+006 1.7631e+005 7.6130e+005 4.7554e+005 3.6070e+004 7.2871e+005 3.6592e+004 5.5600e+005 1.1102e+005 2.5173e+005 2.2882e+005 2.4128e+005 1.4057e+005 1.8769e+005 8.3899e+004 2.3746e+005 3.6145e+003 2.0179e+005 4.6851e+004 4.8997e+004 1.4090e+005 5.1296e+004 7.4687e+002 2.9352e+003 4.9225e+002
          56 1.1385e+002 6.9930e+001 2.1832e+003 1.2256e+001 4.6463e+003 2.2082e+003 1.9172e+003 1.1089e+004 1.6961e+004 2.6268e+003 1.8136e+005 5.7743e+005 2.0646e+005 2.9462e+006 1.2855e+003 2.7615e+006 1.2385e+004 3.2068e+005 9.6654e+005 2.1902e+002 1.0837e+006 1.6080e+005 2.6878e+005 5.8119e+005 3.5123e+004 6.3041e+005 4.9497e+001 4.0159e+005 3.1243e+004 4.1271e+005 7.5167e+003 2.9617e+005 8.5063e+000 2.5956e+005 4.5206e+004 1.0951e+005 1.4778e+005 6.1717e+001 9.2802e+004 1.0504e+005 3.2048e+004 3.4391e+003 1.8352e+003
          57 7.3060e+001 1.5242e+002 2.0876e+003 8.9216e+001 4.1537e+003 2.7554e+003 1.2435e+003 1.0157e+004 1.6190e+004 5.2923e+003 1.2113e+005 5.9037e+005 4.5543e+004 2.7646e+006 1.2802e+005 2.6487e+006 6.7465e+004 5.5673e+005 6.1734e+005 1.3046e+005 1.1087e+006 1.8416e+003 5.2627e+005 2.8167e+005 2.5705e+005 4.5560e+005 1.1617e+005 3.5703e+005 2.1365e+004 3.9552e+005 4.8386e+004 2.4348e+005 7.2734e+004 1.4544e+005 1.6940e+005 1.2303e+004 1.7631e+005 5.0315e+004 1.8282e+004 9.4948e+004 6.9729e+004 2.1851e+004 1.5283e+004
          58 4.1752e+001 2.5484e+002 1.9589e+003 2.2249e+002 3.6365e+003 3.2648e+003 7.2192e+002 9.2259e+003 1.5394e+004 7.8597e+003 7.6608e+004 5.6780e+005 3.4261e-001 2.4053e+006 4.9829e+005 2.2270e+006 3.8705e+005 6.5566e+005 2.6045e+005 4.3743e+005 8.5312e+005 1.0203e+005 6.1937e+005 4.7506e+004 5.0726e+005 1.8478e+005 3.5529e+005 1.7504e+005 1.6932e+005 2.2154e+005 2.1638e+005 9.5920e+004 2.0655e+005 2.3687e+004 2.3618e+005 1.8324e+004 1.0526e+005 1.3059e+005 4.8033e+003 3.7782e+004 6.7735e+004 3.4050e+004 3.0077e+003
          59 1.9633e+001 3.6909e+002 1.8055e+003 3.9602e+002 3.1162e+003 3.7161e+003 3.4869e+002 8.2961e+003 1.4608e+004 1.0015e+004 4.5307e+004 5.1991e+005 3.2787e+004 1.9492e+006 9.9210e+005 1.6289e+006 8.9249e+005 5.7967e+005 4.0253e+004 7.3536e+005 4.7068e+005 3.9804e+005 5.0064e+005 1.2547e+004 6.0570e+005 1.3960e+004 5.3026e+005 2.2110e+004 3.1988e+005 4.7880e+004 3.5546e+005 2.6134e+003 2.6191e+005 1.0563e+004 1.8255e+005 1.1305e+005 1.8967e+004 1.4888e+005 5.9561e+004 7.0960e+002 3.1270e+004 2.6737e+004 1.9204e+004
          60 6.1005e+000 4.8715e+002 1.6326e+003 5.9399e+002 2.6067e+003 4.0883e+003 1.1521e+002 7.3626e+003 1.3828e+004 1.1637e+004 2.4456e+004 4.5616e+005 1.0919e+005 1.4679e+006 1.4903e+006 1.0023e+006 1.4493e+006 3.7919e+005 1.0610e+004 8.8062e+005 1.4604e+005 7.2561e+005 2.6299e+005 1.6161e+005 5.0170e+005 3.8856e+004 5.2261e+005 2.1944e+004 3.4363e+005 3.8759e+003 3.5289e+005 4.6044e+004 1.9258e+005 1.0299e+005 6.9074e+004 1.9548e+005 6.5457e+003 9.0496e+004 1.1681e+005 2.0015e+004 2.0820e+003 9.2137e+003 8.0517e+002
          61 3.5610e-001 6.0305e+002 1.4502e+003 8.0321e+002 2.1270e+003 4.3765e+003 9.7589e+000 6.4468e+003 1.3079e+004 1.2747e+004 1.1539e+004 3.8604e+005 2.0103e+005 1.0217e+006 1.9022e+006 4.7695e+005 1.9219e+006 1.5685e+005 1.3484e+005 8.2760e+005 3.2020e+003 9.2578e+005 5.9003e+004 3.7244e+005 2.7994e+005 2.1320e+005 3.5364e+005 1.7022e+005 2.3271e+005 9.6783e+004 2.2325e+005 1.8297e+005 7.0034e+004 2.0429e+005 1.8653e+003 1.8961e+005 7.3945e+004 1.9291e+004 1.1791e+005 6.9558e+004 8.4906e+003 2.2450e+001 2.2130e+003
          62 1.3876e+000 7.1113e+002 1.2640e+003 1.0115e+003 1.6866e+003 4.5736e+003 1.6898e+001 5.5554e+003 1.2347e+004 1.3403e+004 4.2934e+003 3.1598e+005 2.8808e+005 6.4665e+005 2.1710e+006 1.3349e+005 2.2083e+006 1.6316e+004 3.2308e+005 6.2092e+005 6.3101e+004 9.1986e+005 3.3879e+003 5.0957e+005 7.8405e+004 4.0751e+005 1.4195e+005 3.5999e+005 8.1479e+004 2.3233e+005 7.1610e+004 3.0115e+005 1.3003e+003 2.2497e+005 3.0865e+004 1.0761e+005 1.5312e+005 2.7776e+003 6.6124e+004 9.7703e+004 3.9851e+004 7.0054e+003 3.7512e+003
          63 8.0925e+000 8.0764e+002 1.0805e+003 1.2096e+003 1.2944e+003 4.6825e+003 1.1945e+002 4.7049e+003 1.1637e+004 1.3700e+004 9.1164e+002 2.5081e+005 3.5814e+005 3.6064e+005 2.2780e+006 1.9200e+003 2.2641e+006 2.6580e+004 4.8036e+005 3.5703e+005 2.6015e+005 7.3052e+005 1.2168e+005 5.0188e+005 2.8451e+001 5.0324e+005 1.2712e+004 4.7036e+005 1.5427e+003 3.0337e+005 7.1701e+002 3.1645e+005 3.8075e+004 1.5449e+005 1.1961e+005 2.3544e+004 1.7482e+005 5.1107e+004 1.2499e+004 7.9899e+004 6.4001e+004 2.1782e+004 2.4230e+003
          64 1.9306e+001 8.8884e+002 9.0391e+002 1.3888e+003 9.5440e+002 4.7032e+003 2.9896e+002 3.9041e+003 1.0932e+004 1.3711e+004 6.5862e-001 1.9312e+005 4.0503e+005 1.6528e+005 2.2304e+006 6.7049e+004 2.0979e+006 2.0442e+005 5.4262e+005 1.3362e+005 4.8828e+005 4.4985e+005 3.5354e+005 3.6583e+005 6.4299e+004 4.5608e+005 2.3388e+004 4.4285e+005 4.4070e+004 2.6503e+005 4.1063e+004 2.2707e+005 1.4729e+005 5.4642e+004 1.9026e+005 2.0223e+003 1.2592e+005 1.1829e+005 2.9401e+003 3.5338e+004 5.9850e+004 3.0241e+004 1.3058e+004
          65 3.3919e+001 9.5434e+002 7.3975e+002 1.5458e+003 6.7034e+002 4.6510e+003 5.3757e+002 3.1708e+003 1.0247e+004 1.3533e+004 5.4243e+002 1.4445e+005 4.2848e+005 5.1702e+004 2.0607e+006 2.8300e+005 1.7658e+006 5.1821e+005 4.9449e+005 1.4232e+004 6.5256e+005 1.8929e+005 5.9673e+005 1.8111e+005 2.1537e+005 3.0521e+005 1.4623e+005 3.0516e+005 1.7849e+005 1.5233e+005 1.4627e+005 9.9783e+004 2.4969e+005 1.1411e+003 1.9053e+005 5.0642e+004 4.9780e+004 1.4952e+005 4.1372e+004 3.0606e+003 3.3253e+004 2.5596e+004 5.7506e+003
          66 5.0843e+001 1.0025e+003 5.8999e+002 1.6759e+003 4.4086e+002 4.5304e+003 8.1758e+002 2.5092e+003 9.5696e+003 1.3215e+004 1.8306e+003 1.0474e+005 4.3038e+005 4.3545e+003 1.8050e+006 5.8926e+005 1.3408e+006 9.0377e+005 3.6226e+005 1.3787e+004 6.9927e+005 3.0983e+004 7.5685e+005 3.9283e+004 3.6532e+005 1.3376e+005 3.0071e+005 1.3768e+005 3.2474e+005 4.1923e+004 2.3816e+005 1.3111e+004 2.8038e+005 2.8097e+004 1.2573e+005 1.2536e+005 2.9989e+003 1.2419e+005 9.4193e+004 7.1340e+003 7.0509e+003 1.2664e+004 7.6584e+003
          67 6.9084e+001 1.0332e+003 4.5672e+002 1.7770e+003 2.6400e+002 4.3521e+003 1.1226e+003 1.9257e+003 8.8979e+003 1.2806e+004 3.4002e+003 7.3432e+004 4.1469e+005 5.7409e+003 1.5028e+006 9.2443e+005 9.0100e+005 1.2857e+006 1.9891e+005 1.0571e+005 6.2573e+005 6.3870e+003 7.8354e+005 2.2994e+003 4.4166e+005 2.1011e+004 4.0455e+005 2.3148e+004 4.0602e+005 7.4909e+001 2.6007e+005 8.3964e+003 2.2700e+005 1.1310e+005 4.4986e+004 1.7081e+005 1.3376e+004 6.4824e+004 1.2172e+005 4.1308e+004 7.6858e+002 1.9686e+003 6.0179e+002
          68 8.7844e+001 1.0481e+003 3.4142e+002 1.8504e+003 1.3640e+002 4.1306e+003 1.4394e+003 1.4248e+003 8.2400e+003 1.2351e+004 4.9698e+003 4.9589e+004 3.8640e+005 3.8931e+004 1.1904e+006 1.2374e+006 5.1311e+005 1.5982e+006 6.2981e+004 2.4016e+005 4.6925e+005 9.6623e+004 6.8097e+005 8.1817e+004 4.1682e+005 6.4696e+003 4.1353e+005 5.3452e+003 3.8828e+005 4.7358e+004 2.0526e+005 7.3480e+004 1.2725e+005 2.0119e+005 1.4453e+003 1.5918e+005 6.6655e+004 1.3604e+004 1.0716e+005 7.8945e+004 1.7065e+004 8.9134e+002 4.4418e+001
          69 1.0624e+002 1.0466e+003 2.4389e+002 1.8936e+003 5.3311e+001 3.8697e+003 1.7532e+003 1.0043e+003 7.5836e+003 1.1855e+004 6.3730e+003 3.1961e+004 3.4936e+005 8.9225e+004 8.9298e+005 1.4886e+006 2.2179e+005 1.7920e+006 1.0408e+003 3.6401e+005 2.8438e+005 2.5018e+005 4.9318e+005 2.4373e+005 3.0945e+005 8.1071e+004 3.3221e+005 7.6850e+004 2.8773e+005 1.5588e+005 1.1021e+005 1.6037e+005 3.7620e+004 2.4235e+005 1.8973e+004 1.0216e+005 1.2353e+005 1.1922e+003 6.3234e+004 9.4534e+004 4.2925e+004 9.3026e+003 2.6974e+003
          70 1.2380e+002 1.0318e+003 1.6439e+002 1.9109e+003 9.8492e+000 3.5855e+003 2.0557e+003 6.6462e+002 6.9429e+003 1.1353e+004 7.5438e+003 1.9440e+004 3.0808e+005 1.4517e+005 6.3110e+005 1.6584e+006 5.0309e+004 1.8491e+006 3.8088e+004 4.3813e+005 1.2466e+005 4.0699e+005 2.8460e+005 4.2935e+005 1.6983e+005 2.0112e+005 2.0350e+005 1.9301e+005 1.5551e+005 2.7167e+005 2.8403e+004 2.1819e+005 2.2612e+002 2.1894e+005 8.3613e+004 3.7349e+004 1.4856e+005 3.0050e+004 1.9221e+004 8.0130e+004 6.0985e+004 2.0956e+004 4.2730e+003
          71 1.3991e+002 1.0041e+003 1.0200e+002 1.9025e+003 6.4112e-001 3.2833e+003 2.3365e+003 4.0117e+002 6.3129e+003 1.0844e+004 8.4539e+003 1.0909e+004 2.6541e+005 1.9835e+005 4.1455e+005 1.7377e+006 2.1663e+002 1.7714e+006 1.7474e+005 4.4398e+005 2.5809e+004 5.1740e+005 1.1326e+005 5.7898e+005 5.3427e+004 3.1225e+005 8.1761e+004 2.9810e+005 4.7395e+004 3.4368e+005 1.8033e+002 2.1895e+005 2.3984e+004 1.4801e+005 1.5772e+005 1.7739e+003 1.2961e+005 7.8200e+004 9.1662e+001 4.6662e+004 6.0865e+004 2.8375e+004 9.2823e+003
          72 1.5419e+002 9.6570e+002 5.5760e+001 1.8709e+003 2.0295e+001 2.9720e+003 2.5889e+003 2.0935e+002 5.6983e+003 1.0337e+004 9.1137e+003 5.4253e+003 2.2381e+005 2.4334e+005 2.4739e+005 1.7311e+006 5.6985e+004 1.5826e+006 3.9081e+005 3.8546e+005 8.4264e+002 5.5452e+005 1.6695e+004 6.5184e+005 1.0647e+003 3.7215e+005 1.0263e+004 3.5010e+005 8.1330e+002 3.4581e+005 3.6437e+004 1.6703e+005 8.7075e+004 6.7044e+004 2.0361e+005 1.2297e+004 8.0643e+004 1.1615e+005 1.3268e+004 1.4440e+004 4.4100e+004 2.7577e+004 7.8395e+003
          73 1.6646e+002 9.1890e+002 2.4387e+001 1.8202e+003 6.3532e+001 2.6606e+003 2.8092e+003 8.3260e+001 5.1058e+003 9.8405e+003 9.5555e+003 2.1910e+003 1.8508e+005 2.7743e+005 1.2830e+005 1.6518e+006 1.9564e+005 1.3188e+006 6.5302e+005 2.8349e+005 4.1410e+004 5.1652e+005 5.2771e+003 6.3501e+005 2.7378e+004 3.6366e+005 6.9541e+003 3.3424e+005 2.3413e+004 2.8328e+005 1.1876e+005 9.1023e+004 1.5334e+005 1.2087e+004 2.0214e+005 6.0422e+004 2.9556e+004 1.2421e+005 4.7757e+004 1.3824e+002 2.1117e+004 1.9681e+004 7.7190e+003
          74 1.7646e+002 8.6506e+002 6.3528e+000 1.7521e+003 1.2528e+002 2.3537e+003 2.9928e+003 1.6097e+001 4.5361e+003 9.3517e+003 9.8080e+003 5.5613e+002 1.5013e+005 2.9948e+005 5.2179e+004 1.5159e+006 3.8642e+005 1.0188e+006 9.2252e+005 1.6749e+005 1.2463e+005 4.2068e+005 6.5478e+004 5.4084e+005 1.2086e+005 2.9523e+005 6.3232e+004 2.6239e+005 9.6238e+004 1.8436e+005 2.1200e+005 2.6509e+004 1.9117e+005 1.8253e+003 1.5789e+005 1.2080e+005 1.6892e+003 1.0061e+005 8.3213e+004 8.7252e+003 4.0806e+003 9.3408e+003 3.6141e+003
          75 1.8409e+002 8.0597e+002 4.9069e-002 1.6696e+003 2.0079e+002 2.0566e+003 3.1376e+003 7.2980e-001 3.9927e+003 8.8714e+003 9.9057e+003 1.3405e+001 1.1949e+005 3.0988e+005 1.2017e+004 1.3417e+006 5.9962e+005 7.2009e+005 1.1631e+006 6.7798e+004 2.2172e+005 2.9552e+005 1.6860e+005 3.9953e+005 2.5187e+005 1.9389e+005 1.5210e+005 1.6396e+005 1.8584e+005 8.6095e+004 2.8100e+005 8.6287e+001 1.8625e+005 3.3020e+004 9.3059e+004 1.6582e+005 8.3056e+003 5.9293e+004 1.0173e+005 3.3139e+004 4.9575e+002 1.7997e+003 1.4046e+003
          76 1.8950e+002 7.4390e+002 3.8134e+000 1.5770e+003 2.8594e+002 1.7752e+003 3.2455e+003 2.9856e+001 3.4816e+003 8.4060e+003 9.8885e+003 1.7636e+002 9.3358e+004 3.1012e+005 7.4876e+000 1.1479e+006 8.0965e+005 4.5384e+005 1.3472e+006 9.0406e+003 3.0613e+005 1.7143e+005 2.8133e+005 2.4787e+005 3.8444e+005 9.3445e+004 2.4062e+005 7.2566e+004 2.5885e+005 1.9515e+004 3.0384e+005 2.0291e+004 1.4428e+005 8.6183e+004 3.4758e+004 1.7808e+005 4.3941e+004 2.0557e+004 9.5944e+004 5.9914e+004 1.0411e+004 2.1368e+002 5.1124e+000
          77 1.9260e+002 6.7979e+002 1.5986e+001 1.4757e+003 3.7671e+002 1.5111e+003 3.3146e+003 9.6218e+001 3.0025e+003 7.9490e+003 9.7774e+003 7.5961e+002 7.1505e+004 3.0171e+005 8.4353e+003 9.4891e+005 9.9559e+005 2.4123e+005 1.4566e+006 6.0838e+003 3.5851e+005 7.2795e+004 3.7425e+005 1.1824e+005 4.8637e+005 2.3002e+004 3.0088e+005 1.4191e+004 2.9247e+005 2.9336e+002 2.7665e+005 7.7460e+004 8.4675e+004 1.3641e+005 3.1413e+003 1.5542e+005 9.1617e+004 9.1086e+002 7.0310e+004 7.6434e+004 2.7727e+004 4.5432e+003 6.6061e+002
          78 1.9360e+002 6.1535e+002 3.4964e+001 1.3691e+003 4.6991e+002 1.2677e+003 3.3482e+003 1.9283e+002 2.5593e+003 7.5041e+003 9.6013e+003 1.5597e+003 5.3648e+004 2.8672e+005 3.0319e+004 7.5754e+005 1.1439e+006 9.4340e+004 1.4858e+006 6.2987e+004 3.6992e+005 1.4526e+004 4.2811e+005 3.2832e+004 5.3732e+005 9.1583e+001 3.1766e+005 1.0793e+003 2.8002e+005 2.6901e+004 2.1225e+005 1.5029e+005 3.1170e+004 1.6404e+005 5.2089e+003 1.0932e+005 1.3179e+005 6.8835e+003 3.7285e+004 7.6369e+004 4.3997e+004 1.2179e+004 2.8189e+003
