   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29
          10 9.3891e+004 7.0374e+004 5.0538e+002 6.6591e+004 6.7313e+004 6.6577e+003 1.2086e+004 3.2871e+004 1.3794e+004 2.9453e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 2.2553e+004 7.6677e+004 1.8382e+004 1.6043e+004 7.3436e+004 4.3168e+004 6.4403e+002 1.7558e+004 2.9589e+004 1.0142e+004 1.6433e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 1.5715e+003 3.8316e+004 5.5735e+004 1.4930e+003 3.6140e+004 6.9040e+004 2.4426e+004 4.0020e+002 2.1292e+004 2.5622e+004 7.2845e+003 9.0153e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 3.9674e+004 4.3354e+003 6.7737e+004 3.2208e+004 3.4519e+003 5.5964e+004 5.7564e+004 1.0666e+004 3.4188e+003 2.3422e+004 2.1472e+004 5.0797e+003 4.8298e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 8.5402e+004 4.4520e+003 4.7517e+004 6.8984e+004 5.7135e+003 2.3025e+004 6.5515e+004 3.9855e+004 2.4779e+003 8.0834e+003 2.3871e+004 1.7312e+004 3.4042e+003 2.5131e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 9.7008e+004 2.8625e+004 1.7678e+004 7.8488e+004 3.2721e+004 1.6691e+003 4.5574e+004 5.9672e+004 2.1595e+004 1.4498e-003 1.2637e+004 2.2546e+004 1.3364e+004 2.1863e+003 1.3269e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 7.2139e+004 5.0824e+004 1.0045e+003 5.8019e+004 5.7930e+004 4.5704e+003 1.7814e+004 5.5999e+004 4.3259e+004 8.1738e+003 1.7404e+003 1.5755e+004 1.9806e+004 9.8691e+003 1.3165e+003 7.6692e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 3.4858e+004 5.5271e+004 3.8527e+003 2.7313e+004 6.3806e+004 2.3258e+004 1.5191e+003 3.6160e+004 5.1872e+004 2.5170e+004 1.4226e+003 5.2862e+003 1.6964e+004 1.6314e+004 7.0128e+003 7.2491e+002 4.8768e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 8.0416e+003 4.3402e+004 1.7821e+004 5.7395e+003 5.0837e+004 4.1597e+004 2.5303e+003 1.4575e+004 4.5158e+004 3.8855e+004 1.1135e+004 5.8589e+001 8.7838e+003 1.6295e+004 1.2689e+004 4.7343e+003 3.5924e+002 3.9374e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 8.1229e+000 2.5391e+004 3.1093e+004 8.0945e+001 3.0169e+004 4.9112e+004 1.4482e+004 2.0026e+003 2.9591e+004 4.2588e+004 2.3236e+004 2.8173e+003 1.9215e+003 1.1249e+004 1.4246e+004 9.3421e+003 3.0239e+003 1.3776e+002 4.7546e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 6.1435e+003 1.0455e+004 3.6970e+004 5.9975e+003 1.2631e+004 4.5158e+004 2.7413e+004 5.7396e+002 1.4105e+004 3.6806e+004 3.1384e+004 1.0181e+004 3.8342e+001 4.8909e+003 1.1836e+004 1.1441e+004 6.3813e+003 1.8080e+003 2.7537e+001 1.0720e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 1.7140e+004 2.3088e+003 3.4987e+004 1.5469e+004 2.8696e+003 3.4579e+004 3.4802e+004 5.8939e+003 4.1752e+003 2.6232e+004 3.2870e+004 1.7401e+004 2.3456e+003 9.9290e+002 7.3391e+003 1.0779e+004 8.3501e+003 4.0535e+003 9.9664e+002 1.2640e+000 3.5948e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 2.5381e+004 1.4101e+001 2.8013e+004 2.2227e+004 2.4950e+001 2.2662e+004 3.4949e+004 1.2149e+004 3.2657e+002 1.5714e+004 2.8547e+004 2.1040e+004 6.1134e+003 3.1811e+000 3.4208e+003 8.0083e+003 8.4132e+003 5.3963e+003 2.2938e+003 4.7517e+002 5.3680e+001 1.1548e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 2.7212e+004 7.0119e+002 1.9482e+004 2.3444e+004 8.1548e+002 1.2873e+004 2.9354e+004 1.5316e+004 2.3937e+002 7.9765e+003 2.1222e+004 2.0082e+004 8.5979e+003 6.6737e+002 1.1175e+003 4.9634e+003 6.8038e+003 5.4969e+003 2.9593e+003 1.1331e+003 1.4863e+002 1.1996e+002 2.2256e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 2.2704e+004 1.6717e+003 1.1839e+004 1.9370e+004 2.0094e+003 6.4124e+003 2.0804e+004 1.4050e+004 1.1058e+003 3.4777e+003 1.3614e+004 1.5561e+004 8.3795e+003 1.4237e+003 2.1276e+002 2.6459e+003 4.5859e+003 4.3362e+003 2.7845e+003 1.2787e+003 4.4139e+002 4.1486e-001 3.9253e+001 1.8454e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 1.7174e+004 1.9804e+003 7.1521e+003 1.4563e+004 2.4119e+003 3.2394e+003 1.4125e+004 1.1260e+004 1.5456e+003 1.5231e+003 8.5749e+003 1.1226e+004 6.9540e+003 1.6592e+003 1.3611e+001 1.4029e+003 2.9729e+003 3.1289e+003 2.2401e+003 1.1716e+003 4.8540e+002 9.1803e+001 6.6989e+001 3.0368e+001 4.1743e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          26 1.3750e+004 2.0560e+003 4.8215e+003 1.1612e+004 2.5239e+003 1.8502e+003 1.0455e+004 9.3818e+003 1.7366e+003 7.4377e+002 5.9803e+003 8.6922e+003 5.9281e+003 1.7195e+003 5.9975e+000 8.2995e+002 2.1099e+003 2.4155e+003 1.8587e+003 1.0613e+003 4.8107e+002 1.6461e+002 7.6768e+000 1.2819e+001 9.7036e+001 1.8630e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          27 1.0788e+004 1.9177e+003 3.2944e+003 9.0829e+003 2.3674e+003 1.0807e+003 7.7209e+003 7.5809e+003 1.6988e+003 3.6444e+002 4.2050e+003 6.6494e+003 4.8692e+003 1.6064e+003 3.6415e+001 4.9768e+002 1.4991e+003 1.8417e+003 1.4937e+003 9.0457e+002 4.3682e+002 1.8289e+002 3.5158e+000 3.7951e+001 3.4163e+001 3.1176e+001 4.0850e-004 0.0000e+000 0.0000e+000 0.0000e+000
          28 8.0447e+003 1.6102e+003 2.2034e+003 6.7574e+003 1.9957e+003 6.2714e+002 5.4979e+003 5.7769e+003 1.4711e+003 1.7518e+002 2.8791e+003 4.8653e+003 3.7543e+003 1.3517e+003 5.9480e+001 2.9443e+002 1.0322e+003 1.3434e+003 1.1328e+003 7.1375e+002 3.6072e+002 1.6460e+002 1.9679e+001 2.9615e+001 3.0471e+000 4.1688e+001 2.4518e+000 0.0000e+000 0.0000e+000 0.0000e+000
          29 5.4996e+003 1.1917e+003 1.3901e+003 4.6121e+003 1.4812e+003 3.5179e+002 3.6359e+003 4.0099e+003 1.1106e+003 8.1819e+001 1.8491e+003 3.2816e+003 2.6271e+003 1.0023e+003 6.1553e+001 1.6738e+002 6.6467e+002 9.0374e+002 7.8353e+002 5.0678e+002 2.6421e+002 1.2561e+002 2.6966e+001 1.4831e+001 3.1284e-001 2.8266e+001 7.2973e+000 3.7851e-002 0.0000e+000 0.0000e+000
          30 3.1577e+003 7.1828e+002 7.5742e+002 2.6455e+003 8.9427e+002 1.7632e+002 2.0437e+003 2.3245e+003 6.7739e+002 3.5331e+001 1.0195e+003 1.8682e+003 1.5307e+003 6.0493e+002 4.4241e+001 8.4600e+001 3.6686e+002 5.1351e+002 4.5317e+002 2.9784e+002 1.5828e+002 7.6781e+001 2.1218e+001 5.8038e+000 1.6607e+000 1.3620e+001 7.1748e+000 2.6309e-001 2.9276e-007 0.0000e+000
          31 1.0645e+003 2.4775e+002 2.4887e+002 8.9138e+002 3.0870e+002 5.5490e+001 6.8191e+002 7.8725e+002 2.3494e+002 1.0220e+001 3.3696e+002 6.2721e+002 5.1964e+002 2.0879e+002 1.6480e+001 2.6731e+001 1.2129e+002 1.7223e+002 1.5330e+002 1.0152e+002 5.4441e+001 2.6633e+001 8.1289e+000 1.5124e+000 9.2957e-001 4.0075e+000 2.9022e+000 1.8747e-001 6.9269e-004 1.1821e-005
