   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
          10 4.0758e+007 7.3699e+007 1.2060e+007 2.2386e+007 4.1614e+007 3.9858e+005 4.4478e+007 6.9044e+006 3.1307e+007 2.4062e+007 1.6779e+007 4.1502e+007 7.2518e+006 5.8626e+007 2.8681e+006 8.4985e+007 1.8008e+006 2.2875e+008 2.5533e+008 2.0402e+007 1.8687e+006 3.6620e+004 7.3234e+004 2.1591e+004 3.8425e+003 5.6233e+002
          11 2.9264e+007 6.7587e+007 2.4694e+007 6.8564e+006 4.4496e+007 5.1210e+006 2.5409e+007 2.7719e+007 4.6532e+006 4.1839e+007 7.3543e+005 4.0589e+007 1.2359e+007 3.0435e+007 3.3622e+007 1.8471e+007 6.5939e+007 6.8398e+006 2.4210e+008 2.7052e+008 7.6115e+006 5.0469e+006 1.7941e+005 1.7215e+004 3.4616e+004 1.5337e+004
          12 2.0874e+007 5.8755e+007 3.5082e+007 3.8196e+005 3.6065e+007 1.8348e+007 6.9741e+006 3.6878e+007 1.7477e+006 2.8436e+007 1.9885e+007 9.2146e+006 3.9316e+007 8.8343e+001 4.5403e+007 1.0680e+007 3.5361e+007 4.5479e+007 9.1058e+006 2.7995e+008 2.6129e+008 3.7924e+004 5.9081e+006 1.7931e+006 2.5702e+005 2.6100e+004
          13 1.4846e+007 4.9197e+007 4.1384e+007 1.1999e+006 2.3299e+007 2.8881e+007 4.1673e+004 2.9732e+007 1.4691e+007 7.7661e+006 3.3351e+007 8.2315e+005 2.9161e+007 1.8435e+007 9.4342e+006 4.1974e+007 5.0171e+005 4.5012e+007 2.8813e+007 5.7350e+006 3.5167e+008 2.0531e+008 1.6150e+007 8.2612e+005 2.1174e+006 9.2897e+005
          14 1.0558e+007 4.0113e+007 4.3613e+007 6.0165e+006 1.1805e+007 3.2189e+007 3.3673e+006 1.5958e+007 2.5867e+007 2.8462e+002 2.6548e+007 1.4221e+007 6.6067e+006 3.2782e+007 1.9243e+006 2.5219e+007 2.6675e+007 2.0860e+006 4.6211e+007 1.6952e+007 2.3152e+005 4.5087e+008 9.6069e+007 5.3552e+007 6.5880e+006 3.7602e+005
          15 7.5255e+006 3.2093e+007 4.2632e+007 1.1913e+007 4.1780e+006 2.9104e+007 1.0872e+007 4.9654e+006 2.7405e+007 5.0193e+006 1.1659e+007 2.5269e+007 2.6953e+005 2.2495e+007 1.8402e+007 2.1769e+006 3.2308e+007 1.1114e+007 8.8819e+006 4.1623e+007 8.8371e+006 8.7621e+006 5.2906e+008 1.9973e+006 3.9893e+007 1.8867e+007
          16 5.3843e+006 2.5332e+007 3.9515e+007 1.7011e+007 6.1266e+005 2.2591e+007 1.7421e+007 2.7890e+005 2.1326e+007 1.3635e+007 1.8104e+006 2.3949e+007 8.1063e+006 6.4726e+006 2.6007e+007 3.4104e+006 1.2866e+007 2.7469e+007 2.1375e+006 1.5007e+007 3.4918e+007 2.4883e+006 7.0617e+007 4.4225e+008 7.5903e+007 2.5882e+006
          17 3.8693e+006 1.9794e+007 3.5197e+007 2.0422e+007 7.7566e+004 1.5435e+007 2.0689e+007 7.9685e+005 1.2869e+007 1.8939e+007 2.7154e+005 1.5107e+007 1.6703e+007 3.9615e+004 1.8757e+007 1.4781e+007 5.2356e+005 2.1381e+007 1.6631e+007 1.5927e+004 1.7384e+007 3.0697e+007 1.1203e+006 2.1962e+008 1.1628e+008 1.0036e+008
          18 2.7918e+006 1.5336e+007 3.0369e+007 2.1948e+007 1.2368e+006 9.3498e+006 2.0617e+007 3.7893e+006 5.9006e+006 1.9230e+007 3.6916e+006 6.3394e+006 1.8987e+007 2.7585e+006 7.7671e+006 1.9563e+007 2.7409e+006 7.3978e+006 2.1313e+007 6.8900e+006 1.5898e+006 1.5982e+007 3.3349e+007 3.5471e+007 2.9619e+008 2.3950e+007
          19 2.0179e+006 1.1772e+007 2.5472e+007 2.1756e+007 2.9430e+006 4.9856e+006 1.8228e+007 6.9057e+006 1.7946e+006 1.6034e+007 7.7980e+006 1.3544e+006 1.5718e+007 7.9321e+006 1.2814e+006 1.5922e+007 9.4161e+006 4.1206e+005 1.4155e+007 1.4747e+007 1.5042e+006 3.5551e+006 1.1161e+007 6.0713e+007 1.6210e+008 3.5887e+007
          20 1.4535e+006 8.9163e+006 2.0742e+007 2.0154e+007 4.4018e+006 2.2860e+006 1.4721e+007 8.8412e+006 1.8889e+005 1.1581e+007 1.0162e+007 2.0905e+003 1.0425e+007 1.0964e+007 5.6349e+004 9.3337e+006 1.2686e+007 9.4857e+005 5.5713e+006 1.4521e+007 7.1050e+006 1.5439e+004 4.4326e+006 2.7025e+006 1.8122e+008 1.2746e+008
          21 1.0315e+006 6.5918e+006 1.6251e+007 1.7436e+007 5.1518e+006 8.5956e+005 1.1000e+007 9.1968e+006 5.2717e+004 7.4521e+006 1.0275e+007 5.4530e+005 5.7737e+006 1.0908e+007 1.3397e+006 4.0933e+006 1.1605e+007 3.7158e+006 1.0449e+006 9.6730e+006 9.6195e+006 2.0577e+006 3.4255e+005 4.6446e+006 1.0490e+007 3.6150e+008
          22 7.0120e+005 4.6261e+006 1.1926e+007 1.3778e+007 4.9674e+006 2.4245e+005 7.5502e+006 8.0698e+006 3.9853e+005 4.3128e+006 8.6121e+006 1.3543e+006 2.7163e+006 8.7304e+006 2.5789e+006 1.3077e+006 8.3413e+006 5.1224e+006 3.1130e+003 4.9326e+006 8.2660e+006 3.9227e+006 1.8031e+005 7.2916e+005 1.0381e+007 2.1665e+008
          23 4.1546e+005 2.8033e+006 7.4565e+006 9.0614e+006 3.7049e+006 4.3658e+004 4.4192e+006 5.6121e+006 5.6222e+005 2.1453e+006 5.7249e+006 1.4749e+006 1.0653e+006 5.5131e+006 2.5314e+006 2.7938e+005 4.7422e+006 4.2743e+006 1.8714e+005 1.9814e+006 5.1331e+006 3.5967e+006 6.7800e+005 3.9427e+004 3.0136e+005 1.2120e+008
