   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79
          21 1.2552e-008 4.8636e-007 2.9142e-006 1.7797e-006 2.9744e-002 5.2199e-001 1.7356e+003 1.1519e+000 4.5985e-001 4.2079e-001 2.9894e+000 4.8173e+000 7.0888e+002 4.6373e+000 9.2832e-002 1.3494e+002 2.0077e+002 5.1176e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 1.6657e-007 4.9198e-006 2.3220e-005 7.9348e-006 2.2626e-001 5.3587e-001 1.0761e+002 1.5625e-001 3.4020e-001 6.0598e-002 1.3427e-001 3.5192e+000 2.1277e+003 4.7920e+000 6.3789e+000 5.1502e-002 1.4866e+002 2.2395e+002 7.8696e+001 1.8586e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 7.5458e-006 1.8157e-004 6.7524e-004 8.4780e-005 1.0389e-002 4.2533e-001 2.1287e+003 1.4022e+000 7.2381e-001 1.6043e-002 1.5904e-001 1.1353e-001 6.8655e+001 7.5612e+000 3.0964e+000 9.4633e+000 4.2817e-001 1.5825e+002 3.3049e+002 2.4932e+002 3.3242e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 4.7717e+001 9.9182e+002 2.9729e+003 3.9562e+001 1.6054e-006 2.5099e-007 7.1163e-003 3.6894e-006 1.3120e-005 9.0591e-007 1.1921e-006 4.0927e-006 1.6567e-002 4.0734e-005 1.7221e-005 1.1689e-004 2.1437e-004 1.4454e-004 4.3016e-004 2.7713e-006 6.3436e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 2.0919e-003 4.2224e-002 1.2049e-001 3.8741e-004 3.1299e-001 4.8811e-001 8.8104e+001 4.7492e-002 4.9840e-001 1.8035e-001 3.7624e-001 1.0511e-001 2.4122e+003 2.5665e-001 9.6531e+000 1.9656e+000 1.2055e+001 8.1631e-001 1.5109e+003 1.5662e+002 2.7353e+002 4.1581e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          26 7.3048e-004 1.2484e-002 2.5667e-002 3.6450e-003 1.7547e-004 1.7445e-001 1.7552e+003 8.4558e-001 4.9772e-001 4.5093e-002 4.8230e-002 5.5281e-001 5.9240e+001 7.0604e-001 8.0540e-002 1.0574e+001 8.5111e-001 1.7302e+001 1.3284e+003 4.6282e-001 1.4766e+002 2.9546e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          27 5.3871e-003 7.7519e-002 1.0053e-001 1.2717e-001 3.0230e-001 4.3330e-001 8.5221e+002 6.0176e-002 9.3698e-002 6.1063e-002 4.1670e-002 1.5450e-002 2.2256e+003 7.4888e-001 1.5683e+000 2.8426e-002 1.1047e+001 9.4644e-002 2.0473e+001 2.2504e+001 2.2183e-003 1.2432e+002 3.0679e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          28 2.8251e-001 3.3568e+000 1.9978e+000 1.6315e+001 6.6912e-003 1.6666e-002 7.7271e+002 3.3079e-001 5.4277e-001 7.0742e-001 1.5462e-001 5.1819e-002 3.5643e+002 8.6127e-003 1.2852e+000 3.5648e+000 2.1363e-002 1.0466e+001 1.5965e+003 7.4681e-002 3.1689e+001 1.9708e+000 8.4722e+001 2.9621e+002 1.1232e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          29 3.1836e+001 3.4670e+002 1.2081e+002 2.4532e+003 4.1296e-003 2.6390e-003 2.8427e-001 1.4832e-003 1.0885e-002 2.4813e-002 6.5635e-003 6.4872e-005 2.9144e+000 1.8981e-003 3.9168e-002 4.2790e-003 9.8928e-002 2.8027e-001 5.3676e+001 6.5404e-002 1.8316e-001 1.0084e+000 5.2924e+000 4.5611e+000 1.1299e+000 2.5150e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          30 7.6349e-001 7.1722e+000 4.9461e-001 8.7017e+001 2.0909e-001 3.3073e-001 1.7041e+003 1.3997e-001 2.8886e-002 5.5843e-002 1.5444e-001 7.4421e-004 1.9376e+003 7.6042e-002 1.1536e-001 2.5049e+000 3.5897e+000 2.5732e-004 7.5728e+002 9.0736e+000 7.9861e-001 4.4168e+001 1.0483e+001 4.3679e+001 3.2189e+002 2.6299e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          31 9.2756e-001 6.4680e+000 1.5018e+000 1.8507e+002 1.5232e-002 6.1972e-003 1.3877e+002 1.0214e-001 7.9209e-001 1.5085e+000 9.7431e-002 7.4393e-002 7.6114e+002 1.5213e-004 5.4495e-002 4.5421e-001 3.0758e+000 6.8763e+000 2.9162e+002 2.3463e-001 6.7964e+000 1.1407e+000 5.9819e+001 4.3855e+001 3.0637e+002 2.2029e+000 1.7055e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          32 3.1279e+000 1.4936e+001 3.8660e+001 9.9596e+002 1.1081e-001 2.0317e-001 1.3216e+003 1.2668e-001 1.9450e-002 4.0952e-001 4.3254e-001 1.1327e-002 6.9207e+002 4.9074e-002 6.0681e-003 2.9745e-001 1.2529e+000 9.6876e-001 1.2173e+003 6.9887e+000 1.3117e+000 5.2164e+000 1.3862e-003 5.1847e+001 1.3088e+003 1.0624e+002 4.7868e+001 2.9099e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          33 4.5796e+000 1.3672e+001 1.5280e+002 2.1333e+003 6.9683e-003 1.7254e-002 6.0672e+002 1.8109e-001 8.9989e-001 3.7339e-001 9.3714e-002 5.5705e-002 1.7485e+003 9.3519e-002 1.0325e-001 1.1159e-001 2.0337e-001 4.0931e+000 7.3703e+002 6.4433e-001 3.4522e+000 3.7770e+000 6.6364e+000 1.7210e+001 6.3714e+002 2.6668e+000 8.1770e+001 1.8986e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          34 2.4033e+000 2.4976e+000 2.0729e+002 1.8008e+003 6.8875e-002 1.7659e-001 7.1422e+002 2.2335e-002 4.7279e-001 2.0042e+000 2.5655e-001 1.1285e-001 1.4282e+002 7.5651e-004 3.7261e-001 8.2108e-004 5.8670e-001 4.2589e-003 1.2811e+001 6.4067e+000 5.5776e+000 4.1582e-001 5.0492e+000 7.9636e+000 2.1675e+001 6.4986e+001 3.5434e+001 2.2152e+000 1.5049e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          35 1.2471e+000 4.8783e-002 2.9320e+002 1.7362e+003 1.6084e-002 5.2070e-002 1.0240e+003 3.6509e-001 9.7429e-001 1.5184e-003 4.1220e-001 2.7822e-002 1.9003e+003 1.5810e-001 8.9708e-004 1.8698e-002 5.9933e-003 1.2556e+000 1.6764e+003 7.4452e-001 5.1287e+000 8.2553e+000 1.9162e-003 7.5836e+000 3.9928e+002 3.2071e+000 8.0643e+001 1.1825e+002 4.1578e+001 4.4439e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          36 6.0985e-001 3.8172e+000 4.3792e+002 1.9190e+003 4.2680e-002 1.7943e-001 9.2619e+002 1.1899e-002 1.0446e+000 2.0809e+000 1.2133e-001 5.1649e-002 7.4278e+002 7.9754e-002 5.5355e-001 7.0826e-003 2.1615e-002 1.3652e-001 7.7000e+002 2.1154e+000 2.4821e+000 2.6022e+000 8.5264e+000 5.9053e-002 1.2475e+003 1.3532e+001 2.7649e-001 5.1502e+001 1.5902e+002 1.5499e+002 2.3009e-002 1.7868e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          37 1.7598e-001 1.3686e+001 5.9727e+002 2.0343e+003 3.2182e-003 3.8319e-002 7.3569e+002 4.6515e-001 8.1559e-001 3.5475e-002 3.7709e-001 9.4221e-002 1.3822e+003 4.0976e-003 8.4920e-002 3.2984e-002 9.1513e-002 1.1968e-001 6.8255e+002 2.2762e-002 3.5857e+000 6.3971e+000 3.9205e-001 6.2928e+000 7.5408e+001 9.4255e-002 2.3550e+001 1.4306e+001 8.8853e+000 1.1768e+002 5.7564e-001 2.2872e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          38 1.3356e-003 2.8483e+001 7.3537e+002 1.9992e+003 2.9363e-002 1.8551e-001 1.3871e+003 7.5713e-003 1.3683e+000 1.7403e+000 1.4966e-001 3.0334e-003 1.2123e+003 5.4314e-002 1.7544e-001 4.3697e-005 4.5558e-002 3.0374e-001 1.9432e+003 2.9109e-001 1.2704e-002 3.5056e+000 1.0143e+001 1.0161e-002 3.3363e+002 4.3697e+000 1.0512e-001 3.3675e+001 4.8032e+001 5.6564e+000 1.0585e+000 3.9500e+001 2.0102e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          39 1.1801e-001 4.6640e+001 8.4842e+002 1.8666e+003 1.9726e-003 1.0110e-002 2.2239e+002 5.1897e-001 8.5026e-001 5.0914e-003 2.4262e-001 3.9269e-001 1.2400e+003 1.0316e-001 5.0007e-002 6.5973e-003 5.9627e-002 4.5011e-002 5.1898e+001 4.6691e-001 1.4653e+000 3.0681e-001 2.6488e+000 1.3446e+001 1.6215e+003 4.6455e-001 3.9902e+000 6.5609e-001 3.4940e+001 8.2489e+001 3.1949e+001 5.7910e+001 2.2808e-001 1.1626e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          40 5.0456e-001 6.6901e+001 9.3828e+002 1.6788e+003 1.4193e-002 1.7558e-001 1.9126e+003 2.4465e-002 1.1260e+000 1.3323e+000 3.9185e-001 2.8075e-002 1.2097e+003 4.6019e-005 3.1968e-003 5.2917e-002 2.1349e-003 5.5973e-002 2.2956e+003 4.6069e-002 3.1649e-001 2.5382e+000 1.2109e+000 1.2667e+000 8.4994e+000 1.3997e+001 1.1740e+000 4.8687e+000 3.0150e+000 2.6499e+001 4.6877e+001 9.4525e+001 1.3401e+002 2.6257e+001 4.1503e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          41 1.1180e+000 8.7676e+001 9.9889e+002 1.4488e+003 2.1684e-002 2.9515e-003 5.1827e+001 4.7581e-001 1.1308e+000 1.0056e-001 6.8278e-002 8.9165e-001 1.5455e+003 4.0909e-001 2.5700e-003 2.0647e-004 2.0995e-002 4.8192e-002 3.0878e+001 1.5676e-001 1.9594e-001 5.5905e-001 3.9774e+000 2.8948e+000 1.1959e+003 2.6610e-001 1.0952e+001 1.2544e+000 6.8342e+000 9.5820e+000 4.5542e+001 1.1868e+001 7.6627e+001 1.9045e+002 9.2450e+001 6.1817e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
