   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21
          10 2.5027e-001 8.1951e+000 6.4341e+001 3.3373e+002 1.2467e+003 3.3306e+003 5.8296e+003 6.0173e+003 2.1747e+003 2.0385e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 1.2160e-002 2.3175e+000 2.7371e+001 1.6533e+002 6.4858e+002 1.8845e+003 4.0673e+003 5.8614e+003 4.8899e+003 1.2711e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 1.3836e-002 7.1420e-001 1.1543e+001 7.8428e+001 3.4064e+002 1.0667e+003 2.5578e+003 4.5551e+003 5.4221e+003 3.6367e+003 6.4730e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 7.2835e-002 5.2230e-001 5.8765e+000 3.7174e+001 1.7740e+002 6.1580e+002 1.5715e+003 3.1138e+003 4.6423e+003 4.5825e+003 2.4452e+003 2.7271e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 1.1885e-001 5.7103e-001 3.6517e+000 1.9868e+001 9.5383e+001 3.4945e+002 9.6038e+002 2.0602e+003 3.4504e+003 4.3126e+003 3.5044e+003 1.4629e+003 8.8460e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 8.5234e-002 4.8175e-001 2.3066e+000 1.2055e+001 5.4463e+001 1.9666e+002 5.7982e+002 1.3457e+003 2.4254e+003 3.4381e+003 3.5651e+003 2.3753e+003 7.4171e+002 1.9014e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 2.9717e-002 2.7460e-001 1.3192e+000 7.5860e+000 3.2567e+001 1.1473e+002 3.5160e+002 8.5964e+002 1.6602e+003 2.5375e+003 3.0265e+003 2.5718e+003 1.3735e+003 2.9861e+002 1.9397e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 3.2999e-003 1.0817e-001 6.7667e-001 4.5773e+000 1.9542e+001 6.9398e+001 2.1428e+002 5.3456e+002 1.0919e+003 1.7733e+003 2.3005e+003 2.2415e+003 1.5588e+003 6.2127e+002 8.7746e+001 2.0901e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 2.6461e-004 3.0900e-002 3.2557e-001 2.5879e+000 1.1384e+001 4.1830e+001 1.2838e+002 3.2175e+002 6.8009e+002 1.1577e+003 1.5863e+003 1.6831e+003 1.3388e+003 7.1390e+002 1.9725e+002 1.5911e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 2.0928e-003 6.7989e-003 1.4911e-001 1.3352e+000 6.1120e+000 2.3287e+001 7.0999e+001 1.7829e+002 3.8323e+002 6.7246e+002 9.5358e+002 1.0673e+003 9.1240e+002 5.6015e+002 2.0807e+002 3.6258e+001 1.3194e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 1.9890e-003 1.3284e-003 6.2228e-002 5.9593e-001 2.8110e+000 1.0971e+001 3.3334e+001 8.3873e+001 1.8157e+002 3.2374e+002 4.6772e+002 5.3901e+002 4.7822e+002 3.1346e+002 1.3238e+002 3.0754e+001 2.7179e+000 2.1494e-002 9.9687e-003 0.0000e+000 0.0000e+000 0.0000e+000
          21 1.0541e-003 3.0150e-004 2.4203e-002 2.3881e-001 1.1442e+000 4.5181e+000 1.3709e+001 3.4540e+001 7.4974e+001 1.3461e+002 1.9612e+002 2.2900e+002 2.0655e+002 1.3915e+002 6.1872e+001 1.5975e+001 1.8775e+000 3.8418e-002 1.7227e-002 3.7373e-002 1.5250e-009 0.0000e+000
          22 4.7418e-004 9.0030e-005 9.6585e-003 9.6469e-002 4.6536e-001 1.8468e+000 5.6008e+000 1.4120e+001 3.0682e+001 5.5244e+001 8.0767e+001 9.4820e+001 8.6107e+001 5.8654e+001 2.6616e+001 7.1531e+000 9.2826e-001 2.8735e-002 8.9162e-004 4.8565e-002 2.9104e-003 2.0683e-005
