   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20
          12 3.3455e-002 3.2152e-002 1.4160e-001 1.9022e+000 1.1758e+001 1.2976e+002 1.5339e+003 1.2357e+004 6.5011e+004 5.6223e+005 1.1916e+006 4.6064e+003 4.9881e+003 1.5319e+006 6.6932e+006 3.4360e+006 9.5004e+004 3.2753e+004 8.2910e+002 1.8835e+002 3.3442e+002
          13 2.1107e-002 2.3130e-002 1.9036e-001 1.3014e+000 2.3059e+000 3.4869e+001 4.5889e+002 4.6495e+003 2.2341e+004 1.4390e+005 9.3226e+005 5.9381e+005 1.2824e+005 8.4449e+004 1.1499e+006 8.1663e+006 4.1862e+006 1.7766e+004 5.6342e+004 9.8449e+003 7.8675e+002
          14 6.4517e-003 3.1641e-003 2.4136e-001 6.8334e-001 4.2916e-001 9.7688e+000 1.5278e+002 1.5526e+003 1.0096e+004 3.9041e+004 3.4598e+005 1.0474e+006 1.0115e+005 1.5659e+005 3.3479e+005 8.1442e+005 9.7171e+006 4.4347e+006 2.8235e+004 4.3392e+004 2.5799e+004
          15 1.2427e-003 4.5675e-003 2.7277e-001 1.5174e-001 5.7462e-002 4.5070e+000 6.1886e+001 4.7792e+002 4.3775e+003 1.6499e+004 9.3495e+004 6.5361e+005 6.9302e+005 6.3064e+003 5.6286e+004 5.5789e+005 6.2944e+005 1.1624e+007 3.8683e+006 3.3195e+005 8.3270e-003
          16 4.4798e-004 3.3844e-002 2.5926e-001 1.8206e-003 1.7566e-003 3.5935e+000 3.0384e+001 1.5459e+002 1.6376e+003 9.2960e+003 2.8321e+004 2.4623e+005 7.9891e+005 2.1469e+005 8.6187e+004 1.7797e+001 6.2065e+005 6.5745e+005 1.3946e+007 2.2660e+006 8.7133e+005
          17 6.2338e-004 7.3837e-002 1.9589e-001 1.2806e-001 4.6593e-002 3.0790e+000 1.5557e+001 5.7976e+001 5.7421e+002 5.1454e+003 1.2980e+004 7.4955e+004 4.8906e+005 5.6577e+005 4.8966e+003 9.3660e+004 5.6080e+004 5.2968e+005 1.0537e+006 1.6256e+007 2.9323e+005
          18 8.9196e-004 1.0339e-001 1.1131e-001 2.7410e-001 6.1432e-002 2.2306e+000 7.0326e+000 2.4928e+001 2.2064e+002 2.5333e+003 7.8311e+003 2.4267e+004 2.1876e+005 5.7177e+005 1.6806e+005 3.8160e+004 2.5430e+004 1.5975e+005 3.3616e+005 2.3417e+006 1.6349e+007
          19 7.5187e-004 1.0953e-001 4.4223e-002 3.1444e-001 2.8339e-002 1.3522e+000 2.5605e+000 1.1598e+001 1.0224e+002 1.1380e+003 4.8246e+003 1.0113e+004 8.5659e+004 3.8069e+005 3.0830e+005 1.4099e+003 6.0447e+004 2.8268e+003 2.0920e+005 1.0437e+005 5.9957e+006
          20 3.5198e-004 8.9972e-002 1.0879e-002 2.5366e-001 3.3207e-003 7.0593e-001 7.2974e-001 5.5054e+000 5.3167e+001 4.8235e+002 2.6799e+003 5.1361e+003 3.2587e+004 2.0045e+005 2.8153e+005 3.6350e+004 2.8481e+004 1.2295e+004 4.8801e+004 1.5783e+005 2.8126e+004
          21 9.1997e-005 5.0893e-002 1.4213e-003 1.3858e-001 1.3153e-004 2.9508e-001 1.6466e-001 2.2902e+000 2.4210e+001 1.7887e+002 1.1783e+003 2.3665e+003 1.1443e+004 8.2599e+004 1.5668e+005 4.3100e+004 6.1963e+003 1.5019e+004 5.5980e+003 6.4484e+004 5.3918e+004
