   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
          10 7.4289e-002 2.7708e-002 7.7960e-001 3.1172e+000 1.2016e+002 3.5852e+002 7.5186e+003 4.6409e+004 2.8978e+005 1.2175e+006 1.0149e+007 1.2776e+006 4.8465e+004 3.9047e+001 3.3881e+001 8.0571e-001 2.3804e+000 5.2826e-001 4.4390e-002
          11 8.0042e-003 7.6969e-002 5.9149e-002 5.2633e-001 2.4523e+001 1.6571e+002 7.9307e+002 1.2777e+004 5.7910e+004 3.3226e+005 1.0858e+006 1.0253e+007 1.1838e+006 9.1442e+004 8.5608e+002 2.6748e+001 1.2629e+001 9.1612e-003 7.9612e-001
          12 4.7267e-002 3.6043e-003 1.2186e-002 5.7272e-002 6.1528e-001 1.1985e+002 6.6276e+001 2.8660e+003 1.5421e+004 7.5319e+004 3.7477e+005 8.9945e+005 1.0505e+007 9.7819e+005 1.6557e+005 5.5621e+003 7.7708e+000 3.3116e+001 1.1196e+001
          13 6.4073e-002 1.7166e-001 1.5339e-001 1.6881e-001 8.9465e-002 2.8232e+001 9.1834e+001 2.8604e+002 4.8988e+003 2.0239e+004 9.3087e+004 3.9654e+005 6.5357e+005 1.0944e+007 6.5588e+005 2.6688e+005 2.3094e+004 9.7783e+002 2.0452e+000
          14 2.8520e-003 1.0895e-001 1.9304e-001 4.7864e-001 1.5543e-001 8.1458e-002 1.1747e+002 2.2039e+001 1.2002e+003 6.9102e+003 2.5804e+004 1.0974e+005 4.2262e+005 3.7250e+005 1.1501e+007 2.5184e+005 3.5828e+005 7.3294e+004 1.0689e+004
          15 2.3636e-002 5.9898e-005 2.7515e-002 3.2384e-001 9.1257e-001 1.5209e+000 4.9063e+001 2.1626e+001 2.0882e+002 2.2447e+003 8.7464e+003 3.3620e+004 1.2152e+005 4.4368e+005 1.0205e+005 1.1972e+007 6.3074e+002 3.2494e+005 1.5026e+005
          16 4.9858e-002 6.6408e-002 1.3774e-002 3.5892e-002 6.9847e-001 2.6088e-001 5.1836e+000 5.0920e+001 2.3451e+001 6.4959e+002 3.3621e+003 1.1796e+004 4.1161e+004 1.2502e+005 4.8186e+005 6.3490e+003 1.1791e+007 4.2447e+005 7.5942e+004
          17 2.5189e-002 8.0829e-002 4.1841e-002 8.5095e-003 1.8237e-001 2.4997e-001 4.8543e-001 6.2851e+001 5.4822e+000 1.3261e+002 1.4204e+003 4.5090e+003 1.5126e+004 4.7416e+004 1.2004e+005 5.8020e+005 3.8135e+005 9.8292e+006 2.0324e+006
          18 1.3353e-003 2.3333e-002 1.4316e-002 2.0184e-002 1.3752e-002 1.0059e+000 3.2312e+000 3.9514e+001 1.1945e+001 1.7729e+001 5.1148e+002 2.0850e+003 5.9990e+003 1.9094e+004 5.1844e+004 9.8103e+004 8.4352e+005 1.6477e+006 4.9896e+006
          19 5.1182e-003 1.6498e-004 2.6453e-004 1.8931e-003 1.4083e-006 1.0691e+000 2.8503e+000 1.1612e+001 2.4304e+001 4.4596e+000 1.4039e+002 9.6434e+002 2.8288e+003 7.9587e+003 2.2517e+004 5.3066e+004 5.1943e+004 1.5940e+006 3.4407e+006
          20 1.7578e-002 1.6938e-002 1.2850e-002 5.5404e-003 7.3950e-006 6.9573e-001 1.0389e+000 5.6728e-001 2.7961e+001 5.9459e+000 3.2155e+001 4.0050e+002 1.4267e+003 3.8817e+003 9.9304e+003 2.4041e+004 5.1395e+004 4.8395e+002 3.6481e+006
          21 2.1711e-002 3.1791e-002 2.1715e-002 2.0171e-002 7.8419e-004 3.3551e-001 6.9456e-002 8.9038e-001 2.1418e+001 9.6624e+000 7.5950e+000 1.5842e+002 7.3213e+002 2.0141e+003 5.0584e+003 1.1523e+004 2.3601e+004 5.5433e+004 2.5606e+005
          22 1.7414e-002 3.0125e-002 1.8206e-002 2.3351e-002 2.4601e-003 1.2648e-001 9.4104e-002 2.7825e+000 1.2576e+001 1.1171e+001 2.3910e+000 6.4248e+001 3.8363e+002 1.0617e+003 2.6741e+003 6.0281e+003 1.1601e+004 1.9239e+004 1.2629e+005
          23 1.0704e-002 2.0054e-002 1.0473e-002 1.6643e-002 2.9183e-003 3.7584e-002 3.5580e-001 2.9702e+000 6.1967e+000 9.5439e+000 1.1073e+000 2.7054e+001 2.0022e+002 5.6323e+002 1.3886e+003 3.1373e+003 6.2570e+003 9.9642e+003 8.0292e+003
          24 5.2443e-003 1.0203e-002 4.5979e-003 8.5630e-003 2.0714e-003 8.8860e-003 3.8221e-001 1.9700e+000 2.6238e+000 6.0697e+000 5.9630e-001 1.1077e+001 9.5494e+001 2.7667e+002 6.6426e+002 1.4998e+003 3.0425e+003 4.9727e+003 5.5730e+003
