   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32
          14 6.8718e+004 2.0589e+004 1.4377e+004 6.0113e+004 2.1452e+004 3.4811e+003 4.2373e+004 4.3562e+004 8.8439e+003 2.0164e+003 1.6471e+004 1.5489e+004 3.5421e+003 2.0029e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 4.7011e+004 3.9939e+004 1.8116e+002 4.2722e+004 4.6169e+004 3.1992e+003 1.6694e+004 4.7387e+004 3.0578e+004 2.5692e+003 4.9298e+003 1.6858e+004 1.2729e+004 2.4438e+003 9.6857e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 1.5676e+004 4.0714e+004 7.3970e+003 1.4833e+004 5.1006e+004 2.2400e+004 7.3088e+002 2.9841e+004 4.3380e+004 1.8340e+004 1.4782e+002 7.8379e+003 1.6151e+004 1.0100e+004 1.6324e+003 4.4335e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 2.8357e+002 2.5588e+004 2.4524e+004 3.6069e+002 3.4816e+004 4.1074e+004 5.4435e+003 8.8284e+003 3.7793e+004 3.4553e+004 8.9737e+003 4.1044e+002 1.0109e+004 1.4736e+004 7.7891e+003 1.0541e+003 2.0180e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 6.8147e+003 8.5261e+003 3.5503e+004 5.7587e+003 1.3199e+004 4.4507e+004 2.2979e+004 7.7132e+000 2.0651e+004 3.8797e+004 2.3783e+004 3.0046e+003 2.1799e+003 1.1411e+004 1.2753e+004 5.8280e+003 6.3749e+002 9.1607e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 2.4423e+004 3.3507e+002 3.3956e+004 2.1398e+004 1.0528e+003 3.3500e+004 3.8224e+004 6.4650e+003 5.3067e+003 3.0452e+004 3.3740e+004 1.3607e+004 3.0400e+002 4.5845e+003 1.1849e+004 1.0525e+004 4.2354e+003 3.5808e+002 3.9211e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 3.9018e+004 2.2865e+003 2.3478e+004 3.4529e+004 1.9304e+003 1.7383e+004 4.2059e+004 2.0162e+004 2.3915e+000 1.6262e+004 3.3798e+004 2.4572e+004 5.8004e+003 2.2206e+002 6.7233e+003 1.1270e+004 8.3314e+003 2.9351e+003 1.8054e+002 2.0074e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 4.3223e+004 9.4768e+003 1.1576e+004 3.8513e+004 1.0717e+004 5.1232e+003 3.5202e+004 3.1374e+004 4.3717e+003 4.8078e+003 2.5573e+004 2.9995e+004 1.4529e+004 1.3380e+003 1.7078e+003 8.1366e+003 9.8721e+003 6.2745e+003 1.9609e+003 7.0905e+001 1.8355e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 3.7499e+004 1.6276e+004 3.3420e+003 3.3665e+004 2.0215e+004 1.6566e+002 2.3217e+004 3.5178e+004 1.2993e+004 1.3720e+002 1.4541e+004 2.8139e+004 2.1453e+004 6.2955e+003 1.4826e+000 3.7061e+003 8.4549e+003 8.1012e+003 4.4534e+003 1.2450e+003 1.4514e+001 6.2574e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 2.6862e+004 1.9630e+004 1.4665e+002 2.4327e+004 2.5794e+004 1.3471e+003 1.1918e+004 3.2041e+004 2.0530e+004 1.3837e+003 5.8106e+003 2.1573e+004 2.3878e+004 1.2037e+004 1.5250e+003 7.6021e+002 5.2787e+003 7.8112e+003 6.1154e+003 2.9877e+003 7.6157e+002 7.4901e-001 4.1504e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 1.6047e+004 1.9107e+004 6.0976e+002 1.4678e+004 2.6150e+004 5.3413e+003 4.3015e+003 2.4767e+004 2.3994e+004 5.3861e+003 1.1780e+003 1.3832e+004 2.1898e+004 1.5754e+004 4.6566e+003 1.3328e+001 2.3651e+003 5.8459e+003 6.4235e+003 4.2623e+003 1.8617e+003 4.3900e+002 3.5362e+001 2.4586e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 7.9356e+003 1.5931e+004 2.5115e+003 7.3425e+003 2.2488e+004 8.9850e+003 7.6301e+002 1.6621e+004 2.3038e+004 9.0962e+003 1.1937e-002 7.4522e+003 1.7314e+004 1.6296e+004 7.3975e+003 8.0811e+002 6.2042e+002 3.5915e+003 5.3654e+003 4.6401e+003 2.6402e+003 1.0653e+003 2.2358e+002 1.1949e+002 8.4744e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          26 3.1852e+003 1.1690e+004 4.0134e+003 2.9904e+003 1.6893e+004 1.0421e+004 3.7050e-001 9.8264e+003 1.8937e+004 1.0638e+004 5.7390e+002 3.3513e+003 1.2065e+004 1.4145e+004 8.3972e+003 1.9261e+003 2.8430e+001 1.8292e+003 3.8160e+003 4.0316e+003 2.8610e+003 1.4311e+003 5.6675e+002 6.1005e+001 1.6287e+002 1.4811e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          27 1.0229e+003 7.6073e+003 4.2153e+003 9.8031e+002 1.1180e+004 9.3107e+003 2.9212e+002 5.1954e+003 1.3468e+004 9.5812e+003 1.2823e+003 1.2616e+003 7.4735e+003 1.0489e+004 7.4279e+003 2.4037e+003 5.2557e+001 7.7722e+002 2.3680e+003 2.9490e+003 2.3976e+003 1.4141e+003 6.4029e+002 2.5440e+002 4.8905e+000 4.7743e+001 1.0966e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          28 2.9121e+002 4.9823e+003 3.7815e+003 2.8850e+002 7.4093e+003 7.6108e+003 6.0777e+002 2.8208e+003 9.4336e+003 7.8810e+003 1.5849e+003 4.5523e+002 4.6842e+003 7.5833e+003 6.0431e+003 2.3692e+003 1.8490e+002 3.1969e+002 1.4658e+003 2.0979e+003 1.8660e+003 1.2217e+003 6.2289e+002 2.8101e+002 5.1467e+001 8.8287e+001 1.3709e+001 2.4179e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          29 6.5462e+001 3.5404e+003 3.3878e+003 6.9677e+001 5.3126e+003 6.4067e+003 8.1276e+002 1.6812e+003 7.0772e+003 6.6666e+003 1.7088e+003 1.5945e+002 3.1970e+003 5.8370e+003 5.0749e+003 2.2580e+003 2.9091e+002 1.3371e+002 9.7882e+002 1.5856e+003 1.5158e+003 1.0661e+003 5.8887e+002 2.7966e+002 1.1491e+002 1.4760e+001 2.3711e+001 6.0396e+001 1.0541e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          30 4.9198e+000 2.5487e+003 2.9239e+003 7.1341e+000 3.8520e+003 5.2843e+003 8.9357e+002 1.0230e+003 5.3316e+003 5.5202e+003 1.6676e+003 4.5155e+001 2.2170e+003 4.4924e+003 4.1812e+003 2.0378e+003 3.4719e+002 5.0997e+001 6.6038e+002 1.1967e+003 1.2169e+003 9.0294e+002 5.2506e+002 2.6121e+002 1.3467e+002 1.3759e+000 5.1536e+001 1.3290e+001 2.4059e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          31 2.1430e+000 1.8090e+003 2.3924e+003 8.3733e-001 2.7497e+003 4.1812e+003 8.5698e+002 6.2121e+002 3.9290e+003 4.3811e+003 1.4860e+003 7.7062e+000 1.5217e+003 3.3690e+003 3.3068e+003 1.7231e+003 3.4963e+002 1.6516e+001 4.4016e+002 8.8013e+002 9.4298e+002 7.2861e+002 4.3869e+002 2.2686e+002 1.2573e+002 1.7104e+001 3.6549e+001 1.6848e-001 2.9969e+001 2.5828e+000 0.0000e+000 0.0000e+000 0.0000e+000
          32 1.1826e+001 1.2370e+003 1.8222e+003 8.2591e+000 1.8885e+003 3.1082e+003 7.2584e+002 3.7066e+002 2.7674e+003 3.2643e+003 1.2007e+003 1.2686e-001 1.0116e+003 2.4055e+003 2.4580e+003 1.3440e+003 3.0540e+002 4.1542e+000 2.8464e+002 6.1761e+002 6.8982e+002 5.4928e+002 3.3900e+002 1.8048e+002 1.0221e+002 2.8170e+001 1.6382e+001 6.4678e+000 1.6966e+001 8.3596e+000 6.2002e-002 0.0000e+000 0.0000e+000
          33 1.6388e+001 7.8146e+002 1.2426e+003 1.2486e+001 1.1968e+003 2.0845e+003 5.3022e+002 2.1023e+002 1.7864e+003 2.1927e+003 8.5153e+002 7.4861e-001 6.2549e+002 1.5682e+003 1.6485e+003 9.3148e+002 2.2745e+002 6.9430e-001 1.7204e+002 3.9714e+002 4.5726e+002 3.7183e+002 2.3349e+002 1.2682e+002 7.2166e+001 2.7076e+001 5.5694e+000 9.3499e+000 6.5155e+000 9.0821e+000 6.1629e-001 3.6724e-005 0.0000e+000
          34 1.2398e+001 4.0612e+002 6.7688e+002 9.7357e+000 6.2316e+002 1.1242e+003 3.0064e+002 1.0168e+002 9.4109e+002 1.1837e+003 4.7474e+002 1.3257e+000 3.2056e+002 8.3118e+002 8.8910e+002 5.1241e+002 1.3040e+002 5.6698e-002 8.6824e+001 2.0860e+002 2.4481e+002 2.0164e+002 1.2798e+002 7.0355e+001 4.0044e+001 1.7308e+001 1.5530e+000 6.6019e+000 1.9821e+000 5.6541e+000 8.0548e-001 1.0414e-002 0.0000e+000
