   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13
          20 5.3570e+000 3.6280e+003 6.7828e+003 3.0335e+003 1.1710e+002 5.1091e+003 8.4682e+003 4.7604e+003 3.7378e+002 1.0293e+003 4.4455e+003 6.2298e+003 6.0286e+003 5.7606e+003
          21 7.2652e+002 6.8172e+002 4.8383e+003 4.8244e+003 3.7115e+002 1.8555e+003 6.6232e+003 6.3069e+003 1.9510e+003 1.3885e+001 1.9718e+003 4.2599e+003 4.9375e+003 8.2631e+003
          22 2.1584e+003 6.8288e+000 2.8386e+003 5.4048e+003 1.6214e+003 3.0116e+002 4.2586e+003 6.3280e+003 3.4627e+003 3.4304e+002 5.0982e+002 2.6032e+003 3.6518e+003 3.3582e+003
          23 3.2512e+003 5.5320e+002 1.3913e+003 4.9871e+003 2.7608e+003 7.2072e+000 2.3383e+003 5.3824e+003 4.2065e+003 1.1131e+003 1.7349e+001 1.2638e+003 2.5537e+003 2.2655e+003
          24 3.8068e+003 1.4059e+003 5.6724e+002 4.2014e+003 3.4591e+003 2.8885e+002 1.1334e+003 4.2361e+003 4.3349e+003 1.8003e+003 8.7863e+001 4.6673e+002 1.5825e+003 2.2429e+003
          25 3.9259e+003 2.1435e+003 1.6642e+002 3.3544e+003 3.7386e+003 7.2111e+002 4.6278e+002 3.1752e+003 4.0900e+003 2.2558e+003 3.5281e+002 1.0719e+002 9.1310e+002 1.6217e+003
          26 3.7247e+003 2.6112e+003 1.8334e+001 2.5640e+003 3.6776e+003 1.1018e+003 1.3647e+002 2.2781e+003 3.6253e+003 2.4574e+003 6.2490e+002 2.9493e+000 4.9612e+002 1.0560e+003
          27 3.3063e+003 2.7691e+003 4.8220e+000 1.8829e+003 3.3613e+003 1.3372e+003 1.6334e+001 1.5661e+003 3.0459e+003 2.4241e+003 8.1880e+002 2.1235e+001 2.4624e+002 6.7575e+002
          28 2.7470e+003 2.6266e+003 4.3801e+001 1.3235e+003 2.8598e+003 1.3879e+003 2.1941e+000 1.0279e+003 2.4181e+003 2.1871e+003 8.9381e+002 7.7812e+001 1.0615e+002 4.1639e+002
          29 2.1052e+003 2.2216e+003 8.1292e+001 8.7908e+002 2.2330e+003 1.2497e+003 2.4098e+001 6.3781e+002 1.7855e+003 1.7855e+003 8.3430e+002 1.2038e+002 3.7620e+001 2.4144e+002
          30 1.4310e+003 1.6193e+003 8.8586e+001 5.3376e+002 1.5390e+003 9.5021e+002 3.9308e+001 3.6445e+002 1.1798e+003 1.2703e+003 6.5047e+002 1.2223e+002 1.0463e+001 1.2930e+002
          31 7.8606e+002 9.2878e+002 6.2680e+001 2.7181e+002 8.5277e+002 5.5906e+002 3.2557e+001 1.7750e+002 6.3609e+002 7.1797e+002 3.8864e+002 8.3812e+001 2.2939e+000 5.9997e+001
          32 2.9305e+002 3.5341e+002 2.6123e+001 9.7609e+001 3.1926e+002 2.1526e+002 1.4409e+001 6.2273e+001 2.3500e+002 2.7133e+002 1.5072e+002 3.4495e+001 4.3908e-001 2.0526e+001
