   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          10 1.2601e+000 1.8090e+002 3.3663e+003 1.5566e+003 1.9244e+003 6.8029e+003 1.5139e+001 5.5601e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 1.1111e+000 4.4937e+001 5.0420e+001 3.1740e+003 7.0093e+003 8.4345e+001 6.4835e+003 6.2790e+002 5.2999e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 2.4245e-002 5.1715e+001 2.9290e+003 4.6221e+003 5.5253e+001 7.3650e+003 3.3862e+003 3.8586e+003 1.6530e+003 4.3405e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 4.0458e-001 1.1238e+002 9.6258e+002 4.0737e-001 5.0976e+003 5.3994e+003 1.9718e+003 7.7084e+003 1.1975e+003 2.5193e+003 3.1134e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 1.6422e-001 6.9334e+000 3.4538e+002 3.2101e+003 4.4009e+003 2.2747e+002 9.6469e+003 1.4216e+002 8.6912e+003 2.7765e+001 2.8781e+003 2.0041e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 3.1919e-003 3.6543e+001 1.6982e+003 2.7904e+003 1.5330e+001 6.2436e+003 3.1128e+003 5.8292e+003 3.6521e+003 6.2598e+003 4.1290e+002 2.7315e+003 1.1709e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 3.6396e-002 6.2485e+001 7.6353e+002 9.6877e+001 2.5422e+003 5.2310e+003 6.4431e+002 9.0823e+003 6.6530e+002 7.7677e+003 2.7966e+003 1.5550e+003 2.2475e+003 6.2906e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 1.1133e-001 1.4431e+001 6.8612e-001 9.6476e+002 3.8019e+003 3.2338e+002 6.1379e+003 2.1701e+003 7.6041e+003 8.7216e+002 8.4945e+003 4.9239e+002 2.6091e+003 1.6275e+003 3.2192e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 1.2007e-001 2.2704e+000 4.9825e+002 2.1059e+003 1.2535e+003 1.3930e+003 6.0222e+003 5.5853e+002 8.1730e+003 1.9018e+003 4.8966e+003 5.8793e+003 4.1335e+001 3.0931e+003 1.0381e+003 1.7001e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 4.3620e-002 2.0934e+001 7.9133e+002 1.2188e+003 1.0990e+001 4.0313e+003 1.4292e+003 5.1233e+003 2.1877e+003 7.6291e+003 1.3557e+002 7.5376e+003 2.4241e+003 8.4035e+002 2.9398e+003 5.7837e+002 1.0582e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 5.6803e-004 2.2972e+001 4.3906e+002 1.3327e+002 1.0630e+003 3.3056e+003 1.1695e+002 6.4605e+003 1.2065e+002 7.5740e+003 2.1719e+003 3.2177e+003 6.4722e+003 3.4205e+002 1.8869e+003 2.3442e+003 2.7321e+002 9.1067e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 6.0810e-002 1.0438e+001 6.5121e+001 1.1198e+002 1.9138e+003 1.0579e+003 2.0702e+003 3.4272e+003 2.9668e+003 2.9958e+003 6.3524e+003 6.0905e+001 6.1883e+003 3.2871e+003 8.6977e+001 2.4612e+003 1.5963e+003 1.0050e+002 1.1445e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 1.4199e-001 1.4274e+000 1.6709e+001 5.8451e+002 1.5457e+003 1.5468e+001 3.4748e+003 5.8877e+002 5.2963e+003 1.5028e+002 6.8713e+003 1.3301e+003 2.6960e+003 5.6819e+003 7.2754e+002 8.7306e+002 2.3572e+003 9.1847e+002 2.4041e+001 1.7673e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 1.5415e-001 2.4000e-001 1.4766e+002 8.0500e+002 7.0801e+002 3.3897e+002 3.0362e+003 5.6703e+001 4.8317e+003 5.6735e+002 4.2826e+003 3.9989e+003 2.6929e+002 5.0973e+003 2.8381e+003 4.3061e+000 1.6223e+003 1.7935e+003 4.2790e+002 1.8302e+000 2.8860e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 1.0408e-001 2.3618e+000 2.4347e+002 6.6914e+002 1.5330e+002 9.7071e+002 1.7555e+003 8.7041e+002 2.9142e+003 2.1571e+003 1.5788e+003 5.1316e+003 2.1539e+002 2.8575e+003 4.1255e+003 5.3010e+002 5.4961e+002 1.7523e+003 1.0808e+003 1.4838e+002 3.9237e-001 4.4060e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 4.5927e-002 3.9725e+000 2.4144e+002 4.0529e+002 4.9934e-001 1.2460e+003 6.9614e+002 1.6438e+003 1.2175e+003 3.1012e+003 2.2908e+002 4.4836e+003 1.2535e+003 9.9902e+002 3.8727e+003 1.5454e+003 2.3966e+001 1.1603e+003 1.3363e+003 4.9851e+002 2.8522e+001 8.3717e-001 5.7287e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          26 1.1779e-002 4.1239e+000 1.8174e+002 1.9222e+002 4.7841e+001 1.1279e+003 1.6794e+002 1.8332e+003 3.2121e+002 3.0245e+003 1.1254e+001 3.0862e+003 2.0485e+003 1.5872e+002 2.8011e+003 2.0989e+003 9.3388e+001 5.2704e+002 1.1745e+003 7.3198e+002 1.5696e+002 5.4115e-001 1.5775e-001 5.6576e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          27 8.4703e-004 3.3075e+000 1.1394e+002 7.3701e+001 1.1155e+002 8.2310e+002 1.2530e+001 1.5423e+003 3.2863e+001 2.3328e+003 2.0104e+002 1.7904e+003 2.1334e+003 2.8821e-001 1.6916e+003 1.9918e+003 3.1974e+002 1.6067e+002 8.0237e+002 7.2359e+002 2.6361e+002 2.2676e+001 1.5441e+000 7.2826e+000 3.5850e+001 0.0000e+000 0.0000e+000 0.0000e+000
          28 2.4264e-004 2.1476e+000 6.1022e+001 2.3311e+001 1.1807e+002 4.9851e+002 2.4553e+000 1.0322e+003 1.1774e+000 1.4705e+003 3.1135e+002 8.9407e+002 1.6299e+003 5.0666e+001 8.7291e+002 1.4420e+003 3.8824e+002 3.0228e+001 4.4623e+002 5.2941e+002 2.5799e+002 4.5666e+001 1.5801e-002 8.7462e-002 1.9252e+001 9.6749e+000 0.0000e+000 0.0000e+000
          29 7.4199e-004 1.0313e+000 2.5820e+001 6.1985e+000 7.2007e+001 2.2903e+002 8.4243e+000 5.0382e+002 9.6789e+000 6.9231e+002 2.1914e+002 3.5913e+002 8.5665e+002 5.9889e+001 3.5851e+002 7.3641e+002 2.5241e+002 3.1637e+000 1.9125e+002 2.7000e+002 1.5300e+002 3.6339e+001 6.9479e-001 4.4231e-001 3.5687e+000 1.1295e+001 1.4772e-001 0.0000e+000
          30 4.7406e-004 4.0856e-001 9.6400e+000 1.7670e+000 3.1418e+001 8.8908e+001 5.4401e+000 2.0095e+002 6.8475e+000 2.7170e+002 1.0073e+002 1.3060e+002 3.5268e+002 3.2039e+001 1.3176e+002 2.9954e+002 1.1298e+002 2.9317e-001 7.1639e+001 1.0958e+002 6.6077e+001 1.7508e+001 5.9530e-001 2.2713e-001 7.7631e-001 4.6396e+000 5.9898e-001 2.8799e-002
