   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17
          21 2.8432e+007 5.4805e+007 1.4400e+007 8.6143e+006 3.6847e+007 5.7180e+006 1.4059e+007 3.0136e+007 1.7004e+006 1.5510e+007 2.5712e+007 3.2055e+006 5.6192e+006 1.8770e+007 1.4321e+007 4.5913e+006 1.9112e+005 1.2995e+007
          22 2.3773e+007 5.1690e+007 1.9263e+007 3.7534e+006 3.4106e+007 1.1686e+007 6.2659e+006 3.0297e+007 7.4352e+006 6.3628e+006 2.5787e+007 1.0496e+007 4.0246e+005 1.1723e+007 1.5729e+007 9.0264e+006 3.9185e+006 8.6755e+006
          23 1.9861e+007 4.8068e+007 2.3504e+007 9.8765e+005 2.9503e+007 1.7526e+007 1.5612e+006 2.6552e+007 1.4343e+007 1.0574e+006 2.0807e+007 1.7290e+007 9.8649e+005 4.5617e+006 1.2472e+007 1.0808e+007 4.3065e+006 1.6171e+007
          24 1.6589e+007 4.4194e+007 2.6913e+007 1.5491e+004 2.3983e+007 2.2167e+007 4.1160e+003 2.0545e+007 2.0008e+007 1.5461e+005 1.3534e+007 2.0697e+007 5.4416e+006 5.1773e+005 7.1357e+006 9.4732e+006 6.4004e+006 6.4503e+006
          25 1.3859e+007 4.0256e+007 2.9419e+007 4.3427e+005 1.8333e+007 2.5083e+007 1.0046e+006 1.3953e+007 2.3116e+007 2.6874e+006 6.6793e+006 2.0060e+007 1.0836e+007 3.9170e+005 2.5107e+006 6.2468e+006 4.5012e+006 1.5707e+007
          26 1.1585e+007 3.6391e+007 3.1040e+007 1.8257e+006 1.3120e+007 2.6185e+007 3.6862e+006 8.0724e+006 2.3405e+007 7.0254e+006 1.9944e+006 1.6355e+007 1.4808e+007 3.1177e+006 1.9786e+005 2.8856e+006 3.4200e+006 6.6089e+006
          27 9.6937e+006 3.2694e+007 3.1858e+007 3.8079e+006 8.6923e+006 2.5676e+007 7.1583e+006 3.6716e+006 2.1343e+007 1.1579e+007 7.1508e+004 1.1244e+007 1.6234e+007 6.9007e+006 3.8031e+005 6.6101e+005 1.3727e+006 1.2951e+007
          28 8.1202e+006 2.9222e+007 3.1978e+007 6.0619e+006 5.2129e+006 2.3915e+007 1.0677e+007 1.0229e+006 1.7753e+007 1.5198e+007 6.0065e+005 6.2968e+006 1.5155e+007 1.0153e+007 2.2903e+006 2.7221e+003 3.8912e+005 8.1279e+006
          29 6.8105e+006 2.6006e+007 3.1518e+007 8.3388e+006 2.7029e+006 2.1307e+007 1.3716e+007 2.6976e+004 1.3511e+007 1.7288e+007 2.7806e+006 2.5663e+006 1.2335e+007 1.1948e+007 4.8325e+006 6.7556e+005 1.0926e+003 1.0026e+007
          30 5.7189e+006 2.3057e+007 3.0592e+007 1.0457e+007 1.0887e+006 1.8239e+007 1.5966e+007 3.5966e+005 9.3484e+006 1.7740e+007 5.6903e+006 4.9448e+005 8.7705e+006 1.2062e+007 7.0597e+006 2.0983e+006 2.9228e+005 1.0214e+007
          31 4.8072e+006 2.0371e+007 2.9301e+007 1.2292e+007 2.4011e+005 1.5036e+007 1.7306e+007 1.5998e+006 5.7711e+006 1.6785e+007 8.5380e+006 1.7792e+004 5.3411e+006 1.0785e+007 8.4058e+006 3.6497e+006 1.0037e+006 8.1144e+006
          32 4.0439e+006 1.7937e+007 2.7733e+007 1.3765e+007 1.0323e+002 1.1949e+007 1.7754e+007 3.3238e+006 3.0475e+006 1.4828e+007 1.0780e+007 7.5907e+005 2.6274e+006 8.6582e+006 8.7073e+006 4.8709e+006 1.7586e+006 1.2294e+007
          33 3.4017e+006 1.5733e+007 2.5955e+007 1.4831e+007 2.0527e+005 9.1461e+006 1.7414e+007 5.1630e+006 1.2449e+006 1.2313e+007 1.2138e+007 2.2154e+006 8.8305e+005 6.2502e+006 8.0996e+006 5.5282e+006 2.3889e+006 7.4829e+006
          34 2.8583e+006 1.3735e+007 2.4017e+007 1.5463e+007 6.9845e+005 6.7286e+006 1.6439e+007 6.8297e+006 2.8527e+005 9.6400e+006 1.2558e+007 3.8983e+006 9.3010e+004 4.0161e+006 6.8776e+006 5.5869e+006 2.7673e+006 1.4274e+007
          35 2.3938e+006 1.1910e+007 2.1941e+007 1.5643e+007 1.3345e+006 4.7388e+006 1.4990e+007 8.1192e+006 3.0274e+002 7.1125e+006 1.2137e+007 5.4135e+006 6.5286e+004 2.2351e+006 5.3716e+006 5.1485e+006 2.8352e+006 8.2338e+006
          36 1.9913e+006 1.0223e+007 1.9727e+007 1.5348e+007 1.9809e+006 3.1770e+006 1.3217e+007 8.8989e+006 1.7724e+005 4.9305e+006 1.1060e+007 6.4910e+006 5.2064e+005 1.0142e+006 3.8658e+006 4.3833e+006 2.6584e+006 1.6633e+007
          37 1.6344e+006 8.6287e+006 1.7344e+007 1.4533e+007 2.5142e+006 2.0115e+006 1.1242e+007 9.0850e+006 5.9100e+005 3.1919e+006 9.5342e+006 6.9749e+006 1.1614e+006 3.2296e+005 2.5560e+006 3.4696e+006 2.3082e+006 1.0923e+007
          38 1.3065e+006 7.0664e+006 1.4710e+007 1.3116e+007 2.8122e+006 1.1899e+006 9.1429e+006 8.6147e+006 1.0230e+006 1.9120e+006 7.7419e+006 6.7927e+006 1.7134e+006 4.1121e+004 1.5414e+006 2.5526e+006 1.8522e+006 2.0878e+007
          39 9.8796e+005 5.4520e+006 1.1681e+007 1.0949e+007 2.7458e+006 6.4722e+005 6.9385e+006 7.4145e+006 1.2703e+006 1.0443e+006 5.8081e+006 5.9109e+006 1.9450e+006 4.4061e+003 8.3687e+005 1.7241e+006 1.3559e+006 1.7836e+007
          40 6.5391e+005 3.6636e+006 8.0207e+006 7.7991e+006 2.1786e+006 3.1101e+005 4.5721e+006 5.3725e+006 1.1560e+006 5.0071e+005 3.7681e+006 4.2915e+006 1.6743e+006 4.5492e+004 3.9516e+005 1.0145e+006 8.5550e+005 3.1992e+007
          41 2.9643e+005 1.6758e+006 3.7162e+006 3.6924e+006 1.0959e+006 1.1166e+005 2.0606e+006 2.5634e+006 6.2270e+005 1.7896e+005 1.6773e+006 2.0448e+006 8.7511e+005 4.4225e+004 1.3896e+005 4.2195e+005 3.7297e+005 3.4433e+007
          42 9.0482e+004 5.1322e+005 1.1434e+006 1.1451e+006 3.4730e+005 3.0964e+004 6.2724e+005 7.9688e+005 2.0194e+005 4.9502e+004 5.0790e+005 6.3505e+005 2.8077e+005 1.6898e+004 3.8138e+004 1.2436e+005 1.1198e+005 1.6404e+007
