   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13
          17 8.5919e+001 1.3785e+000 1.6097e+003 3.8540e+002 4.5842e+002 3.1343e+003 2.1062e+001 1.0228e+004 7.9295e+002 4.2223e+004 5.3347e+004 2.4339e+006 2.8528e+006 1.4168e+006
          18 1.1246e+002 2.6749e+000 5.1903e+002 7.8027e+000 1.4242e+003 1.1205e+003 1.4097e+003 3.5359e+003 6.1574e+003 9.0855e+002 7.4356e+004 3.3784e+005 3.3428e+006 1.1575e+005
          19 3.9252e+002 1.5497e+000 2.5514e+000 9.7148e+001 1.0507e+003 3.4352e+001 2.4124e+003 2.2721e+002 6.2588e+003 1.0004e+003 3.2460e+003 1.6327e+005 1.2450e+006 1.9045e+006
          20 3.7033e+002 5.1480e-001 1.7377e+002 2.2444e+002 3.2437e+002 1.9823e+002 1.5610e+003 3.0358e+002 3.0469e+003 3.5349e+003 3.1411e+002 6.4483e+002 5.2020e+005 2.2656e+006
          21 1.8357e+002 8.2394e-002 3.6746e+002 1.9823e+002 1.5429e+001 5.0656e+002 5.0576e+002 1.0202e+003 7.2334e+002 3.9461e+003 4.8927e+002 2.8822e+003 1.7027e+004 1.8218e+006
          22 4.8671e+001 9.3264e-004 3.5174e+002 1.0726e+002 3.3172e+001 5.0408e+002 5.7287e+001 1.1015e+003 2.7432e+001 2.5011e+003 1.7290e+003 1.3633e+002 1.1563e+004 5.3245e+005
          23 3.3551e+000 5.8913e-002 2.3405e+002 4.0084e+001 1.1259e+002 3.4027e+002 4.4503e+000 7.9637e+002 5.9869e+001 1.2134e+003 1.8517e+003 8.1913e+001 2.5977e+002 1.8351e+005
          24 1.5233e+000 1.2169e-001 1.2526e+002 1.0390e+001 1.3735e+002 1.8467e+002 4.6734e+001 4.6505e+002 1.7870e+002 5.0658e+002 1.4154e+003 2.8217e+002 6.7552e+001 1.0682e+004
          25 5.7486e+000 1.2343e-001 5.6678e+001 1.7281e+000 1.0597e+002 8.4960e+001 6.0342e+001 2.2931e+002 1.8476e+002 1.8599e+002 8.6205e+002 3.2674e+002 1.4184e+001 1.0446e+003
          26 4.3250e+000 6.7742e-002 1.9944e+001 1.7871e-001 5.0648e+001 3.0306e+001 3.5181e+001 8.5841e+001 9.9453e+001 5.6271e+001 3.6783e+002 1.8750e+002 4.3714e-001 3.0327e+002
          27 1.8883e+000 2.7017e-002 6.6682e+000 2.2907e-002 1.9173e+001 1.0199e+001 1.4249e+001 2.9512e+001 3.9221e+001 1.7528e+001 1.3352e+002 7.5675e+001 7.3594e-003 5.0235e+001
