   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24
          10 1.8759e-001 3.2682e-001 6.8357e-001 5.0012e-001 1.2725e+000 2.4876e+001 1.1256e+000 6.5767e+002 4.4918e+005 1.0409e+006 6.2154e+004 1.0071e+005 5.4312e+004 2.2725e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 2.0127e-002 1.2221e-001 1.8147e+000 2.4084e-001 1.1093e+000 9.2503e+000 3.2735e-001 1.0069e+002 4.2938e+004 9.4717e+005 2.8078e+005 1.7279e+005 1.4560e+004 3.1837e+004 1.4332e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 8.0207e-005 4.5903e-006 1.3817e+000 1.9094e-001 2.8057e-001 5.2490e-001 1.5296e+001 1.3525e+001 1.0641e+002 3.1745e+005 8.0787e+005 3.5913e+003 1.4424e+005 8.8136e+001 1.5582e+004 7.5991e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 6.0562e-005 2.6755e-002 4.5959e-001 1.1597e+000 1.5177e-001 5.9671e-001 3.4942e+001 6.4284e+001 4.9023e+002 4.6714e+004 6.5461e+005 2.7373e+005 4.8783e+004 6.0696e+004 5.8153e+003 6.1118e+003 3.3329e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 1.0737e-002 9.6788e-003 6.1787e-002 1.4023e+000 1.7941e-001 2.1476e+000 2.3158e+001 8.7859e+000 4.9677e+001 1.5840e+003 2.9590e+005 4.9179e+005 9.8582e+003 8.1647e+004 9.6859e+003 8.5510e+003 1.7217e+003 1.1214e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 3.5989e-002 4.1673e-003 5.1486e-004 9.8277e-001 1.6073e-001 2.5118e+000 6.7774e+000 5.9806e+000 3.5173e+001 3.3962e+002 9.3765e+004 4.2384e+005 1.0934e+005 2.6562e+004 3.9393e+004 8.3559e+001 5.5631e+003 2.7644e+002 2.8623e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 5.0900e-002 3.9019e-002 2.1763e-003 5.4772e-001 9.8332e-002 1.9010e+000 6.8074e-001 2.3539e+001 9.1541e+001 6.6043e+002 2.4203e+004 2.6109e+005 1.6757e+005 5.4990e+002 3.8580e+004 4.2165e+003 2.7449e+003 1.7753e+003 1.4718e+001 9.6254e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 4.5606e-002 6.1756e-002 2.1902e-003 2.8038e-001 4.8296e-002 1.1295e+000 1.2305e-002 2.4186e+001 7.0716e+001 3.7824e+002 5.8264e+003 1.3634e+005 1.4454e+005 3.3731e+003 2.2237e+004 8.3757e+003 4.1695e+002 1.8093e+003 2.2810e+002 1.2223e-001 7.0763e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 3.4126e-002 6.0340e-002 1.1032e-003 1.5208e-001 2.3941e-002 6.4563e-001 2.1050e-001 1.7873e+001 4.2214e+001 1.7913e+002 1.5882e+003 7.2377e+004 1.0332e+005 7.6348e+003 1.1233e+004 8.0953e+003 8.4206e-001 1.1768e+003 3.4783e+002 1.1210e+001 1.3337e-001 3.0578e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 2.4434e-002 5.0183e-002 4.8072e-004 8.9875e-002 1.2924e-002 3.8506e-001 3.0605e-001 1.2309e+001 2.4760e+001 8.7720e+001 5.0809e+002 4.1344e+004 7.1334e+004 8.5415e+003 5.8098e+003 6.4347e+003 7.0620e+001 6.9492e+002 3.3131e+002 2.4982e+001 5.0632e-001 8.4265e-001 7.4037e-001 0.0000e+000 0.0000e+000
          20 1.4831e-002 3.3236e-002 1.8176e-004 4.8742e-002 6.5281e-003 2.0742e-001 2.5261e-001 7.2107e+000 1.2953e+001 4.0186e+001 1.6651e+002 2.1730e+004 4.2223e+004 6.4880e+003 2.7617e+003 4.0883e+003 1.2081e+002 3.5536e+002 2.2790e+002 2.5942e+001 1.1278e+000 5.0878e-002 5.7746e-001 1.1630e-001 0.0000e+000
