   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44
          38 6.9087e+002 2.0944e+003 2.8076e+002 5.7804e+003 2.5119e+003 3.5523e+003 1.9753e+004 5.6807e+004 6.5953e+004 1.6652e+006 6.2536e+005 4.8119e+006 3.7087e+006 1.2894e+005 2.8666e+004 1.4343e+006 2.6646e+006 2.2588e+006 1.5469e+006 4.9552e+004 3.6613e+005 1.2529e+006 1.0874e+006 3.2073e+004 3.4947e+005 9.0763e+005 1.1860e+005 2.2775e+005 5.8718e+005 1.4204e+004 3.5464e+005 2.2382e+005 1.1443e+005 2.8444e+005 1.8290e+004 2.7939e+005 1.4693e+004 1.9404e+005 3.6097e+004 1.0203e+005 1.2065e+005 5.1581e+002 4.5939e+004 4.9339e+004 5.8530e+004
          39 6.7749e+002 1.6788e+003 5.7898e+002 4.9914e+003 3.4601e+003 2.3972e+003 1.7044e+004 5.4724e+004 1.5604e+004 1.5235e+006 6.9397e+004 5.9663e+006 1.8345e+006 2.5015e+005 4.6644e+005 3.3083e+006 2.7309e+006 9.1765e+005 7.2231e+004 6.7358e+005 1.4685e+006 1.0249e+006 7.6967e+004 4.9712e+005 8.6263e+005 2.4364e+005 2.1293e+005 6.3391e+005 7.9287e+004 3.0623e+005 3.4368e+005 2.6636e+004 3.9481e+005 2.3389e+003 2.8428e+005 1.9766e+004 2.4947e+005 2.4666e+003 1.8870e+005 1.4514e+004 8.9601e+004 1.1101e+005 1.3475e+004 2.5082e+003 7.3739e+002
          40 6.4770e+002 1.2824e+003 9.5254e+002 4.1684e+003 4.4486e+003 1.4452e+003 1.4892e+004 5.0883e+004 2.9310e+002 1.2790e+006 4.0893e+004 6.1105e+006 3.8142e+005 1.6128e+006 1.3653e+006 3.4418e+006 1.0919e+006 1.0924e+001 5.0363e+005 1.9290e+006 1.1078e+006 6.5334e+004 3.7390e+005 1.1721e+006 2.6876e+005 9.5994e+004 7.8003e+005 1.6825e+005 1.8366e+005 5.0427e+005 2.4498e+002 3.8124e+005 8.6640e+004 2.3809e+005 1.2274e+005 1.4349e+005 1.1181e+005 1.6218e+005 2.7624e+004 1.6316e+005 8.9183e+003 5.9973e+004 9.3375e+004 3.6778e+004 1.1242e+000
          41 5.9004e+002 8.9752e+002 1.3503e+003 3.2658e+003 5.3168e+003 6.9639e+002 1.2830e+004 4.5241e+004 4.6041e+003 9.7049e+005 3.4081e+005 5.2346e+006 3.1713e+004 3.2522e+006 1.4891e+006 1.9553e+006 1.3657e+004 8.3532e+005 1.5245e+006 1.5816e+006 9.3973e+004 3.7886e+005 1.0937e+006 5.6775e+005 7.3809e+004 6.8061e+005 4.0232e+005 9.3352e+004 5.6360e+005 6.8985e+004 3.1363e+005 2.4007e+005 8.8603e+004 3.0581e+005 3.4319e+004 2.4276e+005 2.5803e+004 1.8761e+005 8.2243e+004 5.2805e+004 1.3573e+005 1.2476e+004 2.1551e+004 4.3217e+004 4.9028e+004
          42 5.1485e+002 5.6308e+002 1.7355e+003 2.3880e+003 6.0113e+003 2.1035e+002 1.0919e+004 3.9124e+004 1.7065e+004 6.7004e+005 7.5099e+005 3.7960e+006 8.4344e+005 4.1108e+006 7.9520e+005 4.4980e+005 6.0847e+005 2.0454e+006 1.3246e+006 3.5285e+005 3.2374e+005 1.2146e+006 6.9000e+005 4.3646e+001 7.7797e+005 5.3239e+005 1.0478e+003 6.1769e+005 2.2574e+005 1.3741e+005 4.4356e+005 3.0224e+003 3.6782e+005 1.7246e+004 3.0050e+005 1.6753e+004 2.2903e+005 2.3089e+003 2.0517e+005 3.4458e+004 6.0576e+004 1.1328e+005 2.5695e+004 6.3093e+001 1.0841e+003
          43 4.3214e+002 3.0198e+002 2.0838e+003 1.6105e+003 6.5168e+003 7.1738e+000 9.1899e+003 3.3419e+004 3.0249e+004 4.2090e+005 1.1060e+006 2.2983e+006 2.3243e+006 3.7727e+006 9.6664e+004 7.5552e+003 1.9342e+006 2.0488e+006 3.4305e+005 5.5521e+004 1.3263e+006 1.0124e+006 2.8291e+004 4.6492e+005 9.3684e+005 2.3377e+004 3.9570e+005 5.3106e+005 1.9516e+004 4.9319e+005 7.2503e+004 2.9913e+005 1.6786e+005 1.4422e+005 1.9674e+005 1.2124e+005 1.2242e+005 1.3088e+005 4.0702e+004 1.7992e+005 1.4536e+004 4.7960e+004 8.7159e+004 3.8729e+004 5.6526e+002
          44 3.4737e+002 1.2169e+002 2.3695e+003 9.6897e+002 6.8028e+003 7.8895e+001 7.5967e+003 2.8385e+004 4.0366e+004 2.3636e+005 1.3160e+006 1.0875e+006 3.8069e+006 2.5396e+006 1.3765e+005 4.6711e+005 2.5581e+006 9.7742e+005 3.4666e+004 7.6999e+005 1.5213e+006 1.9601e+005 3.0669e+005 9.1651e+005 2.9361e+005 2.6572e+005 6.3533e+005 5.2319e+004 4.2621e+005 2.8520e+005 8.9064e+004 3.9745e+005 9.1517e+003 3.3095e+005 7.6212e+000 2.8971e+005 6.0017e+003 1.9595e+005 4.4280e+004 8.2841e+004 1.4286e+005 1.0813e+004 2.1460e+004 4.2378e+004 3.8362e+004
          45 2.6549e+002 2.3133e+001 2.5735e+003 4.8587e+002 6.8559e+003 3.9892e+002 6.1170e+003 2.4087e+004 4.6165e+004 1.1416e+005 1.3598e+006 3.2825e+005 4.7626e+006 1.1185e+006 1.0249e+006 1.0096e+006 2.0179e+006 8.4771e+004 7.6698e+005 1.2534e+006 7.2294e+005 8.4391e+004 9.8272e+005 5.4009e+005 1.3951e+004 8.1458e+005 2.3549e+005 1.3655e+005 5.7637e+005 5.2024e+002 4.1443e+005 8.2799e+004 2.7439e+005 1.1760e+005 1.8224e+005 1.0282e+005 1.9479e+005 2.5171e+004 1.8601e+005 5.9011e+003 9.9735e+004 1.1312e+005 1.7247e+004 7.7246e+002 6.2228e-001
          46 1.9097e+002 1.3813e+000 2.6878e+003 1.7066e+002 6.6890e+003 9.2462e+002 4.7568e+003 2.0507e+004 4.7947e+004 4.3409e+004 1.2648e+006 1.9738e+004 4.9647e+006 1.7875e+005 2.2669e+006 1.0395e+006 9.2497e+005 1.9330e+005 1.6328e+006 8.6805e+005 4.2960e+004 7.7842e+005 9.7496e+005 3.0901e+004 4.4715e+005 7.1173e+005 8.2911e+003 5.2338e+005 1.9401e+005 2.4263e+005 3.3019e+005 4.8753e+004 3.5995e+005 1.4241e+004 2.8654e+005 1.2502e+004 2.3058e+005 5.9728e+004 9.4897e+004 1.3240e+005 1.2115e+002 8.8708e+004 8.9873e+004 2.9434e+004 4.0609e+002
          47 1.2713e+002 4.6756e+001 2.7143e+003 1.8954e+001 6.3339e+003 1.6040e+003 3.5340e+003 1.7565e+004 4.6724e+004 9.9023e+003 1.0807e+006 5.3881e+004 4.4785e+006 5.1815e+004 3.1998e+006 5.8452e+005 1.3879e+005 1.0401e+006 1.7219e+006 1.8439e+005 1.9258e+005 1.2846e+006 3.5103e+005 1.9586e+005 7.6864e+005 1.7239e+005 3.8504e+005 4.5530e+005 7.7127e+003 5.2655e+005 2.9249e+004 3.3139e+005 9.6514e+004 2.4670e+005 8.2182e+004 2.0255e+005 3.8570e+004 2.2301e+005 1.6068e+003 1.3647e+005 8.2508e+004 1.6720e+003 5.7447e+004 5.5635e+004 3.4880e+004
          48 7.5787e+001 1.4664e+002 2.6573e+003 1.5689e+001 5.8227e+003 2.3786e+003 2.4659e+003 1.5135e+004 4.3573e+004 1.2698e+002 8.5684e+005 2.8407e+005 3.5413e+006 6.8161e+005 3.3935e+006 1.0174e+005 4.0210e+004 1.7916e+006 1.0261e+006 3.9758e+004 7.7185e+005 1.0006e+006 2.8552e+001 7.5176e+005 4.8106e+005 2.4131e+004 7.4736e+005 8.2115e+004 2.9003e+005 3.4046e+005 1.0081e+005 3.5135e+005 2.0480e+004 3.2757e+005 1.7995e+004 2.4034e+005 3.9515e+004 1.5171e+005 1.2836e+005 1.3009e+004 1.3656e+005 5.4154e+004 1.8832e+002 1.6990e+004 5.0145e+003
          49 3.7800e+001 2.8634e+002 2.5228e+003 1.3828e+002 5.1877e+003 3.1840e+003 1.5707e+003 1.3077e+004 3.9372e+004 3.3171e+003 6.3216e+005 5.7422e+005 2.4407e+006 1.7451e+006 2.8230e+006 4.8049e+004 4.1231e+005 1.8616e+006 2.4180e+005 5.8464e+005 1.0054e+006 3.2836e+005 3.3462e+005 9.1989e+005 5.4686e+004 3.8202e+005 5.5759e+005 5.4118e+004 4.9805e+005 2.9889e+004 4.0394e+005 8.6525e+004 2.4995e+005 1.0971e+005 2.2008e+005 5.5463e+004 2.0802e+005 5.5232e+003 1.9954e+005 4.5768e+004 3.9867e+004 1.1386e+005 4.4519e+004 3.1410e+003 1.3383e+003
          50 1.3287e+001 4.5047e+002 2.3252e+003 3.5867e+002 4.4752e+003 3.9609e+003 8.6958e+002 1.1299e+004 3.4840e+004 1.1886e+004 4.3381e+005 8.2612e+005 1.4292e+006 2.8376e+006 1.8069e+006 5.6812e+005 7.8093e+005 1.2900e+006 1.1397e+004 1.2690e+006 6.6109e+005 3.1926e+002 8.9482e+005 5.1964e+005 9.1632e+004 6.4947e+005 1.2410e+005 4.2273e+005 2.9433e+005 8.4315e+004 4.2079e+005 2.0594e+004 3.4445e+005 5.0191e+003 2.9674e+005 2.1207e+004 1.9480e+005 7.2225e+004 7.4327e+004 1.6638e+005 8.9583e+003 4.8960e+004 8.4443e+004 3.8976e+004 1.6642e+004
          51 1.5168e+000 6.2421e+002 2.0808e+003 6.4624e+002 3.7302e+003 4.6578e+003 3.7454e+002 9.7262e+003 3.0436e+004 2.1150e+004 2.7511e+005 9.8679e+005 6.6327e+005 3.6309e+006 7.9030e+005 1.4546e+006 8.2001e+005 5.3984e+005 4.1917e+005 1.4886e+006 1.5672e+005 2.4106e+005 1.0434e+006 6.9158e+004 5.2141e+005 4.6258e+005 1.9793e+004 6.5763e+005 2.1969e+004 3.6081e+005 1.4511e+005 2.5511e+005 1.4996e+005 1.7692e+005 1.1984e+005 1.9587e+005 3.4976e+004 2.0154e+005 1.8657e+003 1.3556e+005 1.0898e+005 7.7069e+002 3.5647e+004 4.5424e+004 1.1487e+004
          52 1.1285e+000 7.9432e+002 1.8073e+003 9.7062e+002 2.9944e+003 5.2350e+003 8.7693e+001 8.3051e+003 2.6419e+004 2.8688e+004 1.5887e+005 1.0423e+006 1.9869e+005 3.9549e+006 1.3891e+005 2.3188e+006 5.3065e+005 6.7984e+004 1.0648e+006 1.1100e+006 1.4364e+004 6.7542e+005 6.6934e+005 6.4564e+004 8.0978e+005 1.0033e+005 2.9862e+005 4.6382e+005 9.1116e+004 4.1783e+005 7.6725e+002 4.1082e+005 2.9212e+002 3.1414e+005 4.4607e+001 2.6725e+005 2.4653e+004 1.5030e+005 1.0334e+005 1.8668e+004 1.4590e+005 6.6842e+004 4.5664e+002 1.0697e+004 1.2654e+004
          53 1.0327e+001 9.5052e+002 1.5226e+003 1.3049e+003 2.3048e+003 5.6703e+003 1.1734e-001 7.0083e+003 2.2916e+004 3.3648e+004 8.1132e+004 1.0059e+006 1.1918e+004 3.8044e+006 2.2747e+004 2.8157e+006 1.6088e+005 3.6862e+004 1.4658e+006 4.7611e+005 3.6447e+005 8.3047e+005 1.7896e+005 4.6119e+005 6.4988e+005 2.0467e+004 5.4519e+005 1.1245e+005 4.0770e+005 1.8924e+005 1.6139e+005 2.6772e+005 1.2358e+005 2.0127e+005 1.1637e+005 1.2568e+005 1.7571e+005 1.8652e+004 1.8250e+005 2.3164e+004 5.7261e+004 1.2295e+005 4.7459e+004 3.8775e+003 3.6182e+002
          54 2.7075e+001 1.0839e+003 1.2403e+003 1.6248e+003 1.6862e+003 5.9465e+003 9.3104e+001 5.8114e+003 1.9918e+004 3.6040e+004 3.4300e+004 9.0257e+005 3.3373e+004 3.2848e+006 4.0622e+005 2.7852e+006 2.1343e+002 3.0233e+005 1.3935e+006 4.8669e+004 9.1011e+005 5.8384e+005 1.7877e+003 8.2836e+005 2.4371e+005 3.0334e+005 4.5916e+005 8.2672e+003 5.7370e+005 4.3490e+003 3.6560e+005 4.2725e+004 3.2749e+005 2.3665e+004 2.6743e+005 2.2168e+003 2.3929e+005 2.9639e+004 1.0623e+005 1.2594e+005 1.2583e+002 7.2859e+004 9.1283e+004 3.7714e+004 5.5470e+003
          55 4.9257e+001 1.1887e+003 9.7311e+002 1.9113e+003 1.1572e+003 6.0620e+003 3.4028e+002 4.7097e+003 1.7382e+004 3.6335e+004 1.0088e+004 7.6138e+005 1.7890e+005 2.5591e+006 1.1115e+006 2.2861e+006 2.0681e+005 5.8846e+005 9.5102e+005 6.6897e+004 1.2402e+006 1.9193e+005 2.1067e+005 8.3102e+005 4.4550e+003 6.3319e+005 1.6648e+005 2.0937e+005 4.1184e+005 1.0366e+005 3.3747e+005 2.5696e+004 3.3219e+005 3.7268e+004 2.2933e+005 7.0803e+004 1.2569e+005 1.5966e+005 6.5466e+003 1.5014e+005 5.9765e+004 4.7969e+003 5.9342e+004 5.3704e+004 2.3409e+004
          56 7.4808e+001 1.2613e+003 7.3028e+002 2.1502e+003 7.2796e+002 6.0223e+003 7.1012e+002 3.7042e+003 1.5233e+004 3.5117e+004 9.1343e+002 6.0735e+005 3.7183e+005 1.7880e+006 1.9080e+006 1.5278e+006 7.4520e+005 6.8371e+005 4.2395e+005 4.4476e+005 1.1493e+006 3.7654e+002 5.4595e+005 5.0241e+005 1.2800e+005 6.8622e+005 6.6560e+002 4.4050e+005 1.2216e+005 3.6555e+005 1.2887e+005 2.0476e+005 1.4646e+005 2.1254e+005 6.7619e+004 2.1475e+005 7.5478e+003 2.1163e+005 3.7200e+004 6.3071e+004 1.3002e+005 2.3148e+004 6.5445e+003 2.7490e+004 1.2358e+004
          57 1.0172e+002 1.2994e+003 5.1845e+002 2.3304e+003 4.0183e+002 5.8378e+003 1.1672e+003 2.8014e+003 1.3388e+004 3.2924e+004 6.9387e+002 4.5910e+005 5.5418e+005 1.0970e+006 2.5866e+006 7.6780e+005 1.4306e+006 5.4256e+005 7.4609e+004 8.9929e+005 7.3386e+005 1.6055e+005 7.0000e+005 1.3651e+005 4.6410e+005 4.3601e+005 1.2731e+005 4.4644e+005 3.3137e+002 5.0066e+005 6.6569e+002 3.3853e+005 5.5473e+003 3.1925e+005 2.0749e+003 2.3318e+005 4.0552e+004 1.1887e+005 1.4788e+005 2.4479e+002 1.0374e+005 8.9833e+004 1.1612e+004 1.1067e+003 4.0758e+003
          58 1.2839e+002 1.3053e+003 3.4267e+002 2.4501e+003 1.7723e+002 5.5361e+003 1.6776e+003 2.0157e+003 1.1794e+004 3.0249e+004 4.9842e+003 3.2913e+005 6.9144e+005 5.6383e+005 3.0143e+006 2.2097e+005 2.0330e+006 2.7338e+005 9.3657e+003 1.1609e+006 2.7168e+005 5.5561e+005 5.6525e+005 3.8587e+002 7.1212e+005 1.2256e+005 4.1548e+005 2.4006e+005 1.2567e+005 3.8380e+005 9.6742e+004 2.7434e+005 5.7744e+004 2.3697e+005 1.0751e+005 1.1145e+005 1.6509e+005 1.2399e+004 1.8480e+005 4.8676e+004 2.4906e+004 1.0352e+005 5.9764e+004 1.1308e+004 1.6437e+003
          59 1.5327e+002 1.2803e+003 2.0441e+002 2.5067e+003 4.6872e+001 5.1359e+003 2.2069e+003 1.3543e+003 1.0384e+004 2.7391e+004 1.0831e+004 2.2276e+005 7.6823e+005 2.1451e+005 3.1367e+006 2.6651e+003 2.3682e+006 4.9472e+004 1.6687e+005 1.1131e+006 1.6739e+004 9.2703e+005 2.6838e+005 1.4105e+005 6.8702e+005 4.4246e+002 6.0636e+005 3.6216e+004 3.3220e+005 1.4577e+005 3.1177e+005 9.7057e+004 2.1813e+005 7.1270e+004 2.4989e+005 6.3217e+003 2.1769e+005 2.2453e+004 1.0587e+005 1.3876e+005 3.7145e+003 4.8761e+004 7.9480e+004 3.9554e+004 8.9755e+003
          60 1.7528e+002 1.2286e+003 1.0375e+002 2.5045e+003 5.1009e-001 4.6660e+003 2.7253e+003 8.2543e+002 9.1196e+003 2.4584e+004 1.6480e+004 1.4131e+005 7.8516e+005 3.8618e+004 2.9768e+006 1.2204e+005 2.3588e+006 1.5183e+004 3.9378e+005 8.1701e+005 6.5653e+004 1.0621e+006 3.6613e+004 4.0218e+005 4.3373e+005 1.3723e+005 5.5334e+005 2.2297e+004 4.1109e+005 4.7222e+003 4.3584e+005 2.7837e+002 3.0214e+005 2.9943e+002 2.7064e+005 3.6960e+004 1.4137e+005 1.2349e+005 1.4163e+004 1.5643e+005 6.4170e+004 1.8977e+003 4.6474e+004 4.6227e+004 1.8418e+004
          61 1.9366e+002 1.1554e+003 3.8721e+001 2.4501e+003 2.5373e+001 4.1538e+003 3.2091e+003 4.3123e+002 7.9718e+003 2.1962e+004 2.1053e+004 8.2812e+004 7.5231e+005 1.6672e+003 2.6049e+006 5.0421e+005 2.0386e+006 2.2513e+005 5.4278e+005 4.3598e+005 3.4151e+005 9.0912e+005 2.7299e+004 5.7656e+005 1.4576e+005 4.0033e+005 3.1719e+005 2.0313e+005 3.0185e+005 5.6702e+004 3.6659e+005 7.7279e+004 2.2972e+005 7.9483e+004 1.5780e+005 1.6073e+005 3.0714e+004 1.9089e+005 1.3279e+004 8.6137e+004 1.2859e+005 2.0729e+004 5.9748e+003 2.4301e+004 1.2046e+004
          62 2.0814e+002 1.0666e+003 5.9512e+000 2.3533e+003 1.0785e+002 3.6255e+003 3.6425e+003 1.6850e+002 6.9239e+003 1.9601e+004 2.4270e+004 4.3604e+004 6.8429e+005 5.9769e+004 2.1122e+006 1.0314e+006 1.5202e+006 6.3705e+005 5.3999e+005 1.3399e+005 6.7368e+005 5.7304e+005 2.4414e+005 5.5289e+005 3.4386e+003 5.9205e+005 8.1429e+004 4.2991e+005 1.1286e+005 2.2179e+005 1.7806e+005 2.5210e+005 8.2506e+004 2.1192e+005 3.1276e+004 2.4524e+005 4.8084e+003 1.5369e+005 9.3363e+004 1.1711e+004 1.2391e+005 7.9435e+004 6.7920e+003 2.2187e+003 4.0051e+003
          63 2.1805e+002 9.6473e+002 1.3009e+000 2.2174e+003 2.3411e+002 3.0937e+003 4.0043e+003 2.9428e+001 5.9473e+003 1.7474e+004 2.6111e+004 1.9413e+004 5.9407e+005 1.6999e+005 1.5802e+006 1.5767e+006 9.4403e+005 1.1397e+006 3.9891e+005 3.7962e+003 8.9710e+005 2.2845e+005 5.6225e+005 3.6258e+005 6.3497e+004 5.9180e+005 9.1916e+002 5.3669e+005 3.0530e+003 3.4452e+005 2.6136e+004 3.7311e+005 8.5518e+002 2.6624e+005 5.8819e+003 2.1205e+005 8.3345e+004 5.7628e+004 1.6165e+005 1.0019e+004 5.9901e+004 1.1080e+005 4.5533e+004 5.4321e+003 1.9263e+002
          64 2.2352e+002 8.5565e+002 2.0191e+001 2.0530e+003 3.9092e+002 2.5794e+003 4.2879e+003 3.3531e+000 5.0425e+003 1.5591e+004 2.6789e+004 6.3133e+003 4.9501e+005 2.9645e+005 1.0816e+006 2.0365e+006 4.4514e+005 1.6018e+006 1.9945e+005 4.7121e+004 9.2627e+005 2.5452e+004 8.1800e+005 1.3560e+005 2.5166e+005 4.1830e+005 1.0609e+005 4.6107e+005 5.3821e+004 3.2926e+005 1.2938e+004 3.4994e+005 5.3398e+004 1.9956e+005 8.9649e+004 1.0048e+005 1.8448e+005 8.9825e+002 1.4999e+005 7.4288e+004 5.6688e+003 8.4167e+004 7.8715e+004 2.8938e+004 5.9574e+003
          65 2.2458e+002 7.4334e+002 5.7786e+001 1.8677e+003 5.6583e+002 2.0953e+003 4.4859e+003 7.6254e+001 4.2052e+003 1.3921e+004 2.6545e+004 8.2925e+002 3.9677e+005 4.1294e+005 6.6282e+005 2.3422e+006 1.1673e+005 1.9128e+006 4.1601e+004 1.9599e+005 7.7120e+005 2.4735e+004 8.9752e+005 6.9171e+003 4.3361e+005 1.8805e+005 3.0772e+005 2.6602e+005 2.2338e+005 1.9878e+005 1.2138e+005 2.1156e+005 1.9233e+005 7.7577e+004 1.9649e+005 1.1656e+004 2.1617e+005 3.2931e+004 7.5414e+004 1.3515e+005 1.1357e+004 2.9955e+004 7.3500e+004 4.7365e+004 1.4962e+004
          66 2.2180e+002 6.3246e+002 1.0942e+002 1.6713e+003 7.4870e+002 1.6542e+003 4.6027e+003 2.3233e+002 3.4413e+003 1.2453e+004 2.5666e+004 1.7627e+002 3.0655e+005 5.0398e+005 3.4814e+005 2.4688e+006 2.2054e+002 2.0142e+006 4.9742e+003 3.5755e+005 5.1215e+005 1.9200e+005 7.8227e+005 4.4451e+004 5.0308e+005 2.9298e+004 4.7476e+005 7.8077e+004 3.9637e+005 5.6067e+004 2.5237e+005 6.3512e+004 3.1001e+005 3.0078e+003 2.3458e+005 1.3106e+004 1.5716e+005 1.1903e+005 9.9130e+003 1.3605e+005 6.4835e+004 3.1896e+002 3.7632e+004 4.3387e+004 1.7370e+004
          67 2.1527e+002 5.2541e+002 1.7043e+002 1.4687e+003 9.2920e+002 1.2612e+003 4.6341e+003 4.5430e+002 2.7488e+003 1.1140e+004 2.4337e+004 2.2588e+003 2.2786e+005 5.6159e+005 1.4088e+005 2.4190e+006 8.7977e+004 1.8983e+006 1.2398e+005 4.5454e+005 2.5012e+005 4.3247e+005 5.3621e+005 2.2679e+005 4.3098e+005 9.6998e+003 5.1546e+005 1.6184e+002 4.6804e+005 1.0865e+002 3.0835e+005 1.6392e+002 3.2610e+005 3.0855e+004 1.7865e+005 9.1351e+004 6.1327e+004 1.8354e+005 8.6249e+003 8.0502e+004 1.1327e+005 1.8202e+004 5.4059e+003 2.2250e+004 1.2051e+004
          68 2.0573e+002 4.2554e+002 2.3682e+002 1.2680e+003 1.1005e+003 9.2256e+002 4.5906e+003 7.2523e+002 2.1346e+003 9.9693e+003 2.2768e+004 5.5976e+003 1.6275e+005 5.8561e+005 3.1106e+004 2.2263e+006 3.3610e+005 1.6096e+006 3.8331e+005 4.5160e+005 6.7118e+004 6.4161e+005 2.6632e+005 4.6871e+005 2.6690e+005 1.1425e+005 4.2045e+005 5.8901e+004 4.0605e+005 6.3581e+004 2.5776e+005 4.5350e+004 2.3865e+005 1.3655e+005 7.7958e+004 1.7716e+005 3.1674e+003 1.7751e+005 6.7499e+004 1.9226e+004 1.1537e+005 6.2803e+004 3.4438e+003 3.4071e+003 4.1646e+003
          69 1.9379e+002 3.3492e+002 3.0513e+002 1.0748e+003 1.2571e+003 6.4021e+002 4.4811e+003 1.0292e+003 1.6011e+003 8.9207e+003 2.1099e+004 9.2273e+003 1.1121e+005 5.7995e+005 8.2679e+000 1.9347e+006 6.8160e+005 1.2192e+006 7.3005e+005 3.5820e+005 3.1417e+002 7.4594e+005 6.9594e+004 6.6989e+005 9.8777e+004 2.7009e+005 2.4962e+005 2.0522e+005 2.5467e+005 2.0426e+005 1.4160e+005 1.5153e+005 1.1028e+005 2.4606e+005 7.5871e+003 2.0621e+005 1.8724e+004 1.1097e+005 1.3661e+005 9.5753e+002 7.2887e+004 9.4550e+004 2.9816e+004 1.7069e+003 3.6264e+001
          70 1.7978e+002 2.5449e+002 3.7196e+002 8.9182e+002 1.3934e+003 4.1305e+002 4.3096e+003 1.3498e+003 1.1474e+003 7.9648e+003 1.9402e+004 1.2557e+004 7.2034e+004 5.4998e+005 2.5597e+004 1.5880e+006 1.0568e+006 8.0463e+005 1.0919e+006 2.1628e+005 4.0996e+004 7.2039e+005 7.7965e+000 7.5730e+005 6.0321e+003 3.9259e+005 8.8775e+004 3.5397e+005 9.7251e+004 3.4136e+005 3.5426e+004 2.4273e+005 1.7845e+004 2.9138e+005 1.3538e+004 1.6235e+005 8.7536e+004 3.5105e+004 1.6469e+005 3.5865e+004 2.1764e+004 8.9268e+004 6.0565e+004 1.6414e+004 2.5573e+003
          71 1.6458e+002 1.8559e+002 4.3543e+002 7.2412e+002 1.5087e+003 2.3998e+002 4.0932e+003 1.6757e+003 7.7524e+002 7.1008e+003 1.7773e+004 1.5305e+004 4.3706e+004 5.0349e+005 8.6404e+004 1.2314e+006 1.4044e+006 4.3808e+005 1.4010e+006 8.2243e+004 1.4830e+005 5.8840e+005 5.8846e+004 7.1068e+005 2.7171e+004 4.2711e+005 5.3624e+003 4.3288e+005 8.0138e+003 4.0593e+005 5.8968e+002 2.6481e+005 5.2433e+003 2.5160e+005 8.8125e+004 8.0392e+004 1.5680e+005 2.3789e+002 1.3575e+005 9.4804e+004 1.9720e-001 5.3817e+004 7.1797e+004 3.4528e+004 9.0414e+003
          72 1.4841e+002 1.2810e+002 4.9296e+002 5.7246e+002 1.5988e+003 1.1700e+002 3.8349e+003 1.9926e+003 4.8083e+002 6.3040e+003 1.6220e+004 1.7337e+004 2.4203e+004 4.4622e+005 1.6371e+005 8.9538e+005 1.6793e+006 1.6905e+005 1.6029e+006 6.2547e+003 2.6933e+005 3.9986e+005 2.0530e+005 5.5647e+005 1.5086e+005 3.6516e+005 2.1534e+004 4.1186e+005 1.7598e+004 3.7224e+005 5.3020e+004 2.1045e+005 6.5106e+004 1.5532e+005 1.8343e+005 1.4538e+004 1.8088e+005 2.2866e+004 7.2909e+004 1.3592e+005 2.0295e+004 1.5417e+004 5.6764e+004 4.2394e+004 1.4414e+004
          73 1.3192e+002 8.2140e+001 5.4353e+002 4.3904e+002 1.6647e+003 4.0083e+001 3.5487e+003 2.2924e+003 2.6148e+002 5.5726e+003 1.4780e+004 1.8673e+004 1.1686e+004 3.8439e+005 2.4299e+005 6.0428e+005 1.8575e+006 2.4676e+004 1.6722e+006 2.0243e+004 3.5829e+005 2.1305e+005 3.7882e+005 3.5330e+005 3.2893e+005 2.4092e+005 1.1444e+005 3.0938e+005 1.0809e+005 2.6386e+005 1.6291e+005 1.1537e+005 1.5307e+005 5.7176e+004 2.4564e+005 3.2848e+003 1.4841e+005 8.1747e+004 1.7489e+004 1.3432e+005 6.5900e+004 4.7743e+000 2.7808e+004 3.5368e+004 1.4799e+004
          74 1.1552e+002 4.7218e+001 5.8625e+002 3.2443e+002 1.7067e+003 4.2075e+000 3.2439e+003 2.5675e+003 1.1222e+002 4.8994e+003 1.3461e+004 1.9389e+004 4.4195e+003 3.2252e+005 3.1403e+005 3.7051e+005 1.9310e+006 8.1579e+003 1.6081e+006 1.3189e+005 3.8812e+005 7.3805e+004 5.2191e+005 1.6468e+005 4.9997e+005 1.0870e+005 2.3442e+005 1.7401e+005 2.3009e+005 1.3319e+005 2.7667e+005 3.1668e+004 2.1789e+005 3.8344e+003 2.4510e+005 4.9848e+004 8.2688e+004 1.3739e+005 3.9504e+002 9.4303e+004 1.0623e+005 1.5498e+004 4.7722e+003 1.9197e+004 1.0452e+004
          75 9.9481e+001 2.2588e+001 6.2001e+002 2.2842e+002 1.7242e+003 4.0389e+000 2.9262e+003 2.8094e+003 2.7181e+001 4.2751e+003 1.2248e+004 1.9567e+004 9.2447e+002 2.6363e+005 3.7025e+005 1.9772e+005 1.9036e+006 1.0417e+005 1.4301e+006 3.2624e+005 3.5394e+005 6.1519e+003 5.9551e+005 3.9287e+004 6.1150e+005 1.9478e+004 3.2931e+005 5.9401e+004 3.2888e+005 3.4100e+004 3.4482e+005 1.0166e+001 2.2781e+005 1.2661e+004 1.8700e+005 1.2634e+005 2.2721e+004 1.5762e+005 2.6343e+004 4.1736e+004 1.1757e+005 5.0007e+004 1.3563e+003 4.6157e+003 4.4813e+003
