   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          10 1.2611e+007 2.1196e+007 2.7381e+006 7.3991e+006 1.1509e+007 2.7326e+005 1.3099e+007 1.8132e+006 9.1114e+006 7.4372e+006 4.0205e+006 1.3446e+007 6.2935e+005 1.8579e+007 3.9679e+005 2.3327e+007 1.2691e+007 1.1736e+008 2.4446e+007 2.3657e+006 3.9589e+004 1.5154e+005 6.7414e+004 6.1829e+003
          11 9.2081e+006 1.9692e+007 6.0474e+006 2.7426e+006 1.2814e+007 9.8463e+005 8.0314e+006 7.5478e+006 1.5256e+006 1.2139e+007 3.5670e+005 1.1023e+007 5.3889e+006 5.6701e+006 1.4175e+007 3.7815e+005 2.1093e+007 1.6670e+007 1.3159e+008 8.5671e+006 6.6501e+006 8.0607e+005 3.9443e+004 5.5417e+002
          12 6.6921e+006 1.7378e+007 8.9365e+006 4.0434e+005 1.0988e+007 4.3454e+006 2.7057e+006 1.0456e+007 3.1484e+005 8.3896e+006 5.8554e+006 2.1534e+006 1.1775e+007 3.8101e+005 1.0563e+007 8.2861e+006 2.1275e+006 1.6128e+007 3.0820e+007 1.3269e+008 2.9695e+005 4.4159e+006 2.4996e+006 2.3596e+005
          13 4.8580e+006 1.4799e+007 1.0851e+007 6.3578e+004 7.7227e+006 7.4093e+006 1.6890e+005 9.0176e+006 3.5640e+006 2.6103e+006 9.5020e+006 3.1659e+005 7.6454e+006 6.7478e+006 8.6174e+005 1.1974e+007 3.8229e+006 3.7149e+006 8.9919e+006 6.3102e+007 9.3408e+007 2.1564e+007 1.1486e+006 1.4044e+004
          14 3.5315e+006 1.2293e+007 1.1723e+007 9.4346e+005 4.4897e+006 8.7992e+006 4.2644e+005 5.4687e+006 6.7874e+006 4.5424e+004 7.7948e+006 4.0174e+006 1.5432e+006 9.3517e+006 1.6588e+006 4.0361e+006 1.0266e+007 1.4118e+006 4.5755e+006 1.4724e+006 1.1405e+008 1.5913e+007 2.4193e+007 2.6060e+006
          15 2.5756e+006 1.0033e+007 1.1730e+007 2.3023e+006 2.0716e+006 8.5022e+006 2.1108e+006 2.2321e+006 7.7290e+006 9.2053e+005 3.8085e+006 7.0137e+006 1.0602e+005 5.7368e+006 6.2893e+006 1.8063e+003 6.5584e+006 7.3926e+006 5.1041e+005 6.0116e+006 3.9576e+006 1.2099e+008 1.5954e+007 4.2533e+005
          16 1.8870e+006 8.0871e+006 1.1123e+007 3.6241e+006 6.5108e+005 7.1335e+006 3.9027e+006 4.2347e+005 6.5833e+006 3.0897e+006 8.7086e+005 6.8545e+006 2.2166e+006 1.5076e+006 7.2035e+006 2.1956e+006 1.1705e+006 7.1014e+006 4.7622e+006 4.4096e+005 1.2503e+007 3.5538e+007 1.8350e+007 4.1167e+006
          17 1.3894e+006 6.4597e+006 1.0138e+007 4.6307e+006 6.6904e+004 5.3687e+006 5.0769e+006 7.0576e+003 4.5164e+006 4.7445e+006 1.2255e+002 4.6624e+006 4.4976e+006 2.3076e+003 4.6649e+006 5.0291e+006 1.4156e+005 2.9187e+006 6.1067e+006 2.9074e+006 1.8648e+006 3.8911e+007 3.1272e+007 2.9335e+006
          18 1.0280e+006 5.1235e+006 8.9618e+006 5.2224e+006 3.5772e+004 3.6867e+006 5.4620e+006 4.3719e+005 2.5374e+006 5.2447e+006 5.6644e+005 2.2786e+006 5.2357e+006 7.6576e+005 1.7740e+006 5.4154e+006 1.9223e+006 2.7465e+005 3.7872e+006 4.6350e+006 1.2414e+006 1.5055e+007 6.5485e+007 2.2143e+006
          19 7.6347e+005 4.0371e+006 7.7232e+006 5.4072e+006 2.8458e+005 2.3284e+006 5.2023e+006 1.1468e+006 1.1321e+006 4.7799e+006 1.5742e+006 7.1153e+005 4.5533e+006 2.1279e+006 2.4342e+005 3.9305e+006 3.5140e+006 2.1576e+005 1.1860e+006 3.5656e+006 3.4567e+006 2.0489e+005 6.9029e+007 9.4239e+003
          20 5.6787e+005 3.1568e+006 6.5029e+006 5.2455e+006 6.0650e+005 1.3548e+006 4.5457e+006 1.7570e+006 3.5578e+005 3.8194e+006 2.3560e+006 7.0458e+004 3.2517e+006 2.9992e+006 3.7653e+004 2.1079e+006 3.7927e+006 1.2280e+006 7.4572e+004 1.7399e+006 2.6498e+006 4.3589e+006 2.6454e+007 5.0838e+006
          21 4.2129e+005 2.4419e+006 5.3449e+006 4.8145e+006 8.7056e+005 7.2445e+005 3.7188e+006 2.0956e+006 4.8319e+004 2.7691e+006 2.6746e+006 3.1367e+004 1.9919e+006 3.1341e+006 4.5158e+005 8.2449e+005 3.1056e+006 2.0197e+006 1.1617e+005 5.2811e+005 1.6293e+006 1.1440e+006 2.5687e+007 1.2269e+007
          22 3.0942e+005 1.8560e+006 4.2664e+006 4.1872e+006 1.0097e+006 3.5387e+005 2.8786e+006 2.1353e+006 3.1393e+003 1.8607e+006 2.5686e+006 2.2441e+005 1.0700e+006 2.7417e+006 8.9257e+005 2.0117e+005 2.1251e+006 2.1994e+006 5.1857e+005 5.4669e+004 7.7035e+005 1.2280e+006 2.2517e+006 3.1658e+007
          23 2.2187e+005 1.3675e+006 3.2669e+006 3.4230e+006 1.0025e+006 1.5681e+005 2.1093e+006 1.9229e+006 5.4148e+004 1.1731e+006 2.1784e+006 4.0165e+005 5.1047e+005 2.1157e+006 1.0907e+006 1.3019e+004 1.2779e+006 1.9097e+006 7.9332e+005 1.1342e+004 2.6906e+005 6.0665e+005 3.2355e+006 3.7993e+007
          24 1.5087e+005 9.4914e+005 2.3336e+006 2.5650e+006 8.5638e+005 6.2733e+004 1.4387e+006 1.5269e+006 1.0049e+005 6.9272e+005 1.6393e+006 4.5275e+005 2.1827e+005 1.4605e+006 1.0122e+006 7.9691e+003 6.9327e+005 1.4064e+006 8.0387e+005 8.3621e+004 6.7449e+004 2.8927e+005 2.3437e+004 5.0741e+007
          25 9.0292e+004 5.7605e+005 1.4443e+006 1.6391e+006 5.9467e+005 2.2461e+004 8.5661e+005 1.0081e+006 9.9253e+004 3.6624e+005 1.0385e+006 3.6160e+005 8.3373e+004 8.6437e+005 7.2337e+005 2.9470e+004 3.3414e+005 8.6092e+005 5.9547e+005 1.1001e+005 1.0860e+004 1.2536e+005 1.7144e+005 4.2873e+007
          26 3.9031e+004 2.5092e+005 6.3585e+005 7.3421e+005 2.7823e+005 6.7007e+003 3.6824e+005 4.5866e+005 5.4327e+004 1.4624e+005 4.6110e+005 1.8031e+005 2.6189e+004 3.6840e+005 3.4097e+005 2.2763e+004 1.2477e+005 3.7254e+005 2.8439e+005 6.5949e+004 1.0369e+003 4.2847e+004 6.2247e+004 2.4187e+007
          27 1.4307e+004 9.2252e+004 2.3473e+005 2.7285e+005 1.0512e+005 2.0749e+003 1.3462e+005 1.7141e+005 2.1693e+004 5.1859e+004 1.7064e+005 6.9672e+004 8.3191e+003 1.3409e+005 1.2900e+005 1.0071e+004 4.2947e+004 1.3631e+005 1.0802e+005 2.7062e+004 1.1733e+002 1.4126e+004 2.0047e+004 3.1366e+006
