   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42
          10 1.5867e+005 1.4254e+005 1.1151e+006 1.2726e+006 1.0027e+006 1.5416e+005 1.7327e+005 8.7913e+003 1.6665e+004 2.4705e+005 8.4709e+004 4.7573e+003 3.6196e+003 9.6178e+003 5.2979e+003 3.3906e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 6.2974e+001 3.8011e+005 1.9249e+006 1.2760e+003 1.7946e+006 1.3219e+005 2.9076e+005 4.3715e+004 1.6101e+004 3.5353e+004 2.0863e+005 5.0051e+004 6.4265e+003 3.7598e+003 6.1007e+003 4.6759e+003 8.3400e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 3.5285e+004 6.8918e+005 7.1892e+005 8.0188e+005 7.3881e+005 1.3588e+006 3.9467e+002 2.9057e+005 3.0310e+004 1.9389e+003 5.5020e+004 1.8335e+005 4.8127e+004 2.4356e+003 3.7321e+003 2.3976e+003 3.6769e+003 2.8738e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 3.3247e+004 2.2662e+005 1.9769e+003 1.1426e+006 3.0409e+004 1.2959e+006 6.9542e+005 5.6847e+004 2.8518e+005 1.7933e+004 1.4948e+003 4.6033e+004 1.4885e+005 4.4139e+004 1.3168e+003 5.1042e+003 4.3028e+002 2.6690e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 7.5046e+003 2.2611e+003 2.8690e+005 3.7396e+005 7.2493e+005 1.9050e+005 1.3279e+006 2.0716e+005 1.7566e+005 2.1530e+005 3.9340e+003 1.2347e+003 4.4332e+004 1.2222e+005 3.5520e+004 1.0012e+003 5.3623e+003 8.2710e+000 1.7746e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 2.4725e+000 3.8494e+004 3.1168e+005 1.0424e+003 8.6293e+005 1.1604e+005 7.2881e+005 9.7745e+005 1.7555e+004 2.5152e+005 1.4651e+005 5.3327e+002 1.5238e+002 4.5862e+004 1.0261e+005 2.9599e+004 5.4360e+002 4.8307e+003 1.0719e+002 1.0359e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 2.3031e+003 5.7333e+004 9.5611e+004 1.3164e+005 3.1678e+005 6.2811e+005 3.4443e+004 1.0357e+006 5.4099e+005 1.2034e+004 2.7387e+005 9.6831e+004 1.5934e+000 2.8857e+001 4.3858e+004 8.5856e+004 2.5621e+004 1.9709e+002 4.2120e+003 4.6090e+002 5.0868e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 2.5747e+003 2.3549e+004 3.6945e+002 2.1024e+005 5.0904e+003 6.1895e+005 1.8996e+005 3.3527e+005 9.9138e+005 2.1155e+005 8.0380e+004 2.5672e+005 5.8304e+004 3.1997e+002 2.6144e+002 4.0327e+004 7.1594e+004 2.2062e+004 4.4672e+001 3.5811e+003 8.7930e+002 2.0734e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 8.4393e+002 1.3105e+003 2.6440e+004 1.1015e+005 7.8994e+004 2.2493e+005 5.4196e+005 2.9861e+002 6.6748e+005 7.3379e+005 4.0415e+004 1.5576e+005 2.1349e+005 3.1021e+004 9.4922e+002 7.2510e+002 3.7233e+004 5.9879e+004 1.8828e+004 7.4992e-001 2.9296e+003 1.2203e+003 6.5339e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 1.2054e+001 2.4176e+003 4.3291e+004 1.5532e+004 1.6609e+005 7.2712e+003 4.7763e+005 2.3377e+005 1.2855e+005 8.1511e+005 4.2884e+005 2.4028e+002 2.0436e+005 1.6327e+005 1.4814e+004 1.2892e+003 1.4499e+003 3.4477e+004 5.0367e+004 1.6156e+004 1.9308e+001 2.2995e+003 1.4495e+003 1.2109e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 1.9462e+002 6.8192e+003 2.4530e+004 2.8969e+003 1.2034e+005 4.5047e+004 1.7987e+005 4.6161e+005 2.0196e+004 3.9417e+005 7.4843e+005 1.8719e+005 3.3086e+004 2.1923e+005 1.1675e+005 6.1519e+003 1.3167e+003 2.2191e+003 3.1472e+004 4.2402e+004 1.3948e+004 8.4537e+001 1.7367e+003 1.5724e+003 3.7083e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 3.9175e+002 5.2347e+003 4.3767e+003 2.2784e+004 3.6018e+004 1.2031e+005 9.6441e+003 3.7416e+005 2.4506e+005 3.7016e+004 5.9744e+005 5.5181e+005 4.8364e+004 8.9403e+004 2.0728e+005 7.8214e+004 1.9426e+003 1.1424e+003 2.9621e+003 2.8475e+004 3.5763e+004 1.2094e+004 1.7903e+002 1.2646e+003 1.6005e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 2.6957e+002 1.5409e+003 2.6172e+002 2.7136e+004 5.9635e+002 1.0974e+005 2.5795e+004 1.4519e+005 3.8655e+005 4.8109e+004 2.1300e+005 6.5084e+005 3.2896e+005 1.0718e+003 1.3883e+005 1.7826e+005 4.8774e+004 2.9089e+002 8.9465e+002 3.6023e+003 2.5519e+004 3.0109e+004 1.0472e+004 2.8376e+002 8.8785e+002 1.5516e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 7.1083e+001 1.1113e+001 4.3750e+003 1.4940e+004 8.8258e+003 5.0076e+004 8.7687e+004 1.1871e+004 3.0047e+005 2.3550e+005 5.7218e+003 4.0870e+005 5.6481e+005 1.4935e+005 1.4202e+004 1.6743e+005 1.4162e+005 2.7938e+004 8.0834e+000 5.7848e+002 4.2553e+003 2.2936e+004 2.5403e+004 9.0585e+003 3.8723e+002 5.9860e+002 1.4484e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 6.0639e-005 5.2104e+002 6.4286e+003 3.2596e+003 2.1719e+004 7.8075e+003 9.7397e+004 1.3090e+004 1.2581e+005 3.2437e+005 6.5831e+004 1.1181e+005 5.1921e+005 4.0372e+005 4.1568e+004 5.4354e+004 1.7321e+005 1.0522e+005 1.4500e+004 2.7968e+002 3.0930e+002 4.7557e+003 2.0506e+004 2.1443e+004 7.8354e+003 4.8456e+002 3.8401e+002 1.3116e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 3.8770e+001 1.2102e+003 4.4841e+003 1.6005e+001 2.0793e+004 7.9204e+002 6.0015e+004 6.0730e+004 1.6369e+004 2.5115e+005 2.1283e+005 1.3235e+001 2.7535e+005 5.1256e+005 2.3393e+005 1.6347e+003 9.6456e+004 1.6057e+005 7.3002e+004 6.5397e+003 6.2891e+002 9.7721e+001 5.1887e+003 1.8258e+004 1.8084e+004 6.7684e+003 5.7215e+002 2.3187e+002 1.1584e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          26 8.5817e+001 1.1546e+003 1.5565e+003 2.1159e+003 1.1064e+004 1.0487e+004 1.9507e+004 8.1029e+004 4.4875e+003 1.1589e+005 2.7261e+005 7.0701e+004 6.0358e+004 4.0027e+005 4.1467e+005 1.0187e+005 9.0552e+003 1.2582e+005 1.3663e+005 4.7363e+004 2.3599e+003 8.7530e+002 5.4394e+000 5.5006e+003 1.6190e+004 1.5248e+004 5.8419e+003 6.4800e+002 1.2983e+002 1.0020e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          27 8.6521e+001 6.1423e+002 8.9755e+001 4.1885e+003 2.7582e+003 1.7192e+004 1.1465e+003 6.2993e+004 3.8279e+004 2.2667e+004 2.1556e+005 1.8367e+005 1.1843e+003 1.8943e+005 4.3713e+005 2.7704e+005 2.5385e+004 3.9877e+004 1.3783e+005 1.0756e+005 2.8150e+004 5.0597e+002 9.4040e+002 2.6386e+001 5.6906e+003 1.4255e+004 1.2801e+004 5.0231e+003 7.0887e+002 6.5958e+001 8.5208e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          28 5.1945e+001 1.4644e+002 2.2336e+002 4.0286e+003 1.0415e+001 1.5225e+004 2.3720e+003 3.1047e+004 6.3135e+004 3.8592e+002 1.1126e+005 2.2837e+005 6.5416e+004 3.5883e+004 3.0855e+005 3.8644e+005 1.4701e+005 2.4380e+002 7.4118e+004 1.3319e+005 7.8719e+004 1.5181e+004 6.7114e+000 8.4517e+002 1.5647e+002 5.8178e+003 1.2535e+004 1.0715e+004 4.2984e+003 7.5242e+002 2.9498e+001 7.1385e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          29 1.6373e+001 1.7248e-002 9.0501e+002 2.4150e+003 1.0911e+003 8.6945e+003 9.6980e+003 7.9197e+003 6.0439e+004 2.0253e+004 3.1363e+004 1.8908e+005 1.5166e+005 2.0367e+003 1.3855e+005 3.6307e+005 2.8136e+005 5.4411e+004 1.0772e+004 9.9452e+004 1.1671e+005 5.3138e+004 7.0154e+003 1.3903e+002 6.4234e+002 3.7440e+002 5.8012e+003 1.0933e+004 8.9160e+003 3.6555e+003 7.7800e+002 1.1289e+001 5.8972e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          30 5.7701e-001 9.0708e+001 1.2749e+003 8.4206e+002 2.8376e+003 2.9364e+003 1.3610e+004 1.0376e+002 4.0055e+004 4.3834e+004 9.8798e+002 1.1123e+005 1.8872e+005 5.1993e+004 2.6407e+004 2.4434e+005 3.3959e+005 1.6497e+005 8.0092e+003 3.8081e+004 1.0987e+005 9.3013e+004 3.2719e+004 2.5288e+003 4.4905e+002 3.8870e+002 6.8764e+002 5.7375e+003 9.4613e+003 7.3572e+003 3.0840e+003 7.8680e+002 3.7219e+000 4.8147e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          31 3.9837e+000 2.2949e+002 1.1355e+003 7.8995e+001 3.4800e+003 2.6954e+002 1.2201e+004 2.3702e+003 1.8353e+004 5.1393e+004 6.6868e+003 4.3466e+004 1.6635e+005 1.1653e+005 9.7541e+002 1.1215e+005 3.0016e+005 2.5806e+005 7.0509e+004 1.3370e+003 6.5771e+004 1.0571e+005 6.7651e+004 1.7868e+004 5.3347e+002 6.7242e+002 1.6564e+002 1.0475e+003 5.5896e+003 8.1017e+003 5.9949e+003 2.5739e+003 7.7597e+002 1.2038e+000 3.8989e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          32 1.5007e+001 2.9391e+002 7.1910e+002 5.7267e+001 2.9148e+003 1.9134e+002 7.9482e+003 7.0581e+003 4.7807e+003 4.3091e+004 2.3804e+004 7.6362e+003 1.1216e+005 1.4904e+005 3.3036e+004 2.6385e+004 2.0244e+005 2.8516e+005 1.5546e+005 1.5453e+004 1.9128e+004 8.3582e+004 8.9845e+004 4.4142e+004 8.1695e+003 3.4567e+000 7.1773e+002 2.3145e+001 1.4393e+003 5.3337e+003 6.8297e+003 4.7847e+003 2.1184e+003 7.3637e+002 7.8444e-001 3.1239e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          33 2.3106e+001 2.6590e+002 3.1813e+002 3.5039e+002 1.8265e+003 1.1539e+003 3.7877e+003 9.5971e+003 1.5819e+002 2.8041e+004 3.5375e+004 1.4714e+002 5.8135e+004 1.4112e+005 7.7353e+004 4.9625e+001 1.0228e+005 2.4666e+005 2.1424e+005 6.6656e+004 2.4288e+001 4.4203e+004 8.6457e+004 6.7386e+004 2.5012e+004 2.7509e+003 1.6130e+002 5.6462e+002 1.6136e+001 1.8406e+003 4.9568e+003 5.6259e+003 3.7132e+003 1.7164e+003 6.6517e+002 1.8776e+000 2.4683e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          34 2.4168e+001 1.8662e+002 8.0101e+001 5.9870e+002 8.5200e+002 1.9424e+003 1.1773e+003 9.1505e+003 8.2012e+002 1.4327e+004 3.6383e+004 6.7338e+003 2.1590e+004 1.0779e+005 1.0339e+005 1.2694e+004 3.4435e+004 1.7348e+005 2.2366e+005 1.2062e+005 1.3655e+004 1.2108e+004 6.2271e+004 7.4837e+004 4.3369e+004 1.1513e+004 4.4508e+002 4.4246e+002 2.9712e+002 1.7608e+002 2.1944e+003 4.4359e+003 4.4219e+003 2.7500e+003 1.3509e+003 5.5210e+002 6.1234e+000 1.9133e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          35 1.9643e+001 1.0467e+002 2.7756e+000 6.5770e+002 2.6959e+002 2.1012e+003 1.4145e+002 6.9170e+003 2.8234e+003 5.5555e+003 2.9646e+004 1.4696e+004 4.4879e+003 6.8910e+004 1.0289e+005 3.5352e+004 4.8138e+003 1.0049e+005 1.9036e+005 1.4860e+005 4.2497e+004 1.5500e+002 3.3109e+004 6.4526e+004 5.3157e+004 2.2422e+004 3.5943e+003 5.0240e+000 5.0909e+002 5.9301e+001 5.0309e+002 2.4056e+003 3.7565e+003 3.2399e+003 1.8967e+003 1.0185e+003 3.8477e+002 1.6656e+001 1.4227e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          36 1.2901e+001 4.6623e+001 9.9218e+000 5.4390e+002 4.1522e+001 1.7111e+003 1.0953e+001 4.3032e+003 3.8175e+003 1.4724e+003 1.9896e+004 1.7340e+004 9.8823e+001 3.7082e+004 8.1584e+004 4.6816e+004 1.8774e+002 4.7472e+004 1.3433e+005 1.3874e+005 6.1828e+004 3.7270e+003 1.2162e+004 4.3899e+004 4.9048e+004 2.8141e+004 7.8449e+003 4.2262e+002 2.3973e+002 2.8611e+002 1.6094e+001 8.9914e+002 2.3047e+003 2.7747e+003 2.0565e+003 1.1628e+003 6.9095e+002 1.7975e+002 3.2526e+001 9.5749e+001 0.0000e+000 0.0000e+000 0.0000e+000
          37 6.4010e+000 1.5596e+001 2.3742e+001 3.2230e+002 2.9043e-001 1.0008e+003 9.5673e+001 2.0615e+003 2.9665e+003 2.1507e+002 1.0204e+004 1.2723e+004 3.4341e+002 1.5689e+004 4.7640e+004 3.6788e+004 2.6668e+003 1.7198e+004 7.1920e+004 9.1002e+004 5.1973e+004 8.0458e+003 2.7147e+003 2.1941e+004 3.1479e+004 2.2202e+004 8.2457e+003 1.0669e+003 2.4944e+001 2.4569e+002 2.4235e+001 2.1894e+002 1.0122e+003 1.6058e+003 1.4675e+003 9.1629e+002 5.4691e+002 3.0956e+002 2.2132e+001 3.8449e+001 4.6772e+001 0.0000e+000 0.0000e+000
