   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
          16 1.0806e+008 4.9419e+005 6.0502e+007 1.0417e+006 4.9910e+007 1.8728e+006 4.4544e+007 3.3697e+006 4.0011e+007 6.2289e+006 3.4303e+007 1.1614e+007 2.5625e+007 2.0917e+007 1.2882e+007 3.3065e+007 9.3303e+005 3.6346e+007 8.1976e+006 1.2163e+007 3.1636e+007 6.9620e+006 3.4213e+006 3.2226e+006 1.2102e+008 1.1741e+005
          17 1.0135e+008 4.2313e+006 5.2448e+007 7.8462e+006 3.9072e+007 1.2031e+007 3.0282e+007 1.7311e+007 2.1912e+007 2.3975e+007 1.2902e+007 3.1583e+007 4.0830e+006 3.7431e+007 6.0614e+004 3.4012e+007 9.9411e+006 1.3838e+007 3.0501e+007 9.4094e+005 1.6494e+007 2.5871e+007 7.6500e+006 2.5592e+006 1.4985e+007 3.5536e+007
          18 9.3713e+007 1.0502e+007 4.1537e+007 1.8086e+007 2.4993e+007 2.5254e+007 1.4007e+007 3.1951e+007 5.5680e+006 3.7001e+007 4.8672e+005 3.7810e+007 1.7787e+006 3.0278e+007 1.3112e+007 1.2715e+007 2.9902e+007 1.6362e+004 2.5307e+007 1.9151e+007 6.3930e+004 1.6121e+007 2.0498e+007 1.3966e+007 1.1785e+007 2.7980e+007
          19 8.5580e+007 1.8055e+007 2.9877e+007 2.8527e+007 1.2136e+007 3.5696e+007 2.9063e+006 3.8916e+007 1.8791e+004 3.6414e+007 4.3576e+006 2.6589e+007 1.6193e+007 1.0872e+007 3.0042e+007 4.8053e+004 2.8940e+007 1.2473e+007 4.9921e+006 2.7177e+007 1.0680e+007 5.8200e+005 1.2517e+007 1.2473e+007 4.1797e+007 1.6009e+007
          20 7.7314e+007 2.5858e+007 1.9147e+007 3.6774e+007 3.4563e+006 4.0059e+007 1.1476e+005 3.5891e+007 5.7541e+006 2.4661e+007 1.7859e+007 9.7536e+006 3.0127e+007 1.5349e+005 3.0471e+007 8.3430e+006 1.1251e+007 2.7217e+007 1.5202e+006 1.2870e+007 2.3191e+007 6.4021e+006 4.1604e+005 8.2931e+006 1.7678e+005 6.5443e+007
          21 6.9195e+007 3.3143e+007 1.0459e+007 4.1522e+007 6.4273e+004 3.7893e+007 4.7469e+006 2.5763e+007 1.7198e+007 1.0350e+007 2.9521e+007 4.1022e+005 3.1331e+007 5.5474e+006 1.6309e+007 2.3462e+007 1.6889e+005 2.3807e+007 1.5153e+007 4.0205e+005 1.6589e+007 1.8362e+007 4.8914e+006 8.7685e+003 1.0065e+007 1.9146e+007
          22 6.1428e+007 3.9403e+007 4.3658e+006 4.2469e+007 1.5267e+006 3.0825e+007 1.3507e+007 1.3700e+007 2.7452e+007 1.3374e+006 3.2013e+007 3.0615e+006 2.0706e+007 1.8750e+007 2.7921e+006 2.8008e+007 5.7255e+006 8.8860e+006 2.4349e+007 5.1837e+006 3.1406e+006 1.6335e+007 1.4406e+007 4.6744e+006 4.3410e+006 2.8913e+007
          23 5.4150e+007 4.4354e+007 9.6006e+005 4.0054e+007 6.4546e+006 2.1430e+007 2.2591e+007 4.3297e+006 3.1928e+007 7.8590e+005 2.5225e+007 1.3312e+007 7.4893e+006 2.7420e+007 7.7422e+005 1.9077e+007 1.8441e+007 1.3137e+005 1.8448e+007 1.7087e+007 9.1090e+005 5.0956e+006 1.3555e+007 1.1724e+007 1.8484e+006 3.8201e+007
          24 4.7448e+007 4.7897e+007 4.4625e+003 3.5155e+007 1.3110e+007 1.2239e+007 2.9074e+007 1.6414e+005 2.9617e+007 7.0702e+006 1.4083e+007 2.3341e+007 3.5971e+005 2.5674e+007 9.1979e+006 6.3067e+006 2.4522e+007 4.5260e+006 6.0080e+006 2.0474e+007 9.6902e+006 2.3871e+004 4.8789e+006 9.3880e+006 1.1836e+007 6.5765e+006
          25 4.1356e+007 5.0059e+007 1.0632e+006 2.8795e+007 1.9871e+007 5.1118e+006 3.1503e+007 1.3729e+006 2.2376e+007 1.5987e+007 4.4652e+006 2.7413e+007 2.1339e+006 1.6167e+007 1.9556e+007 7.5734e+004 1.9452e+007 1.5001e+007 1.1933e+004 1.2827e+007 1.7052e+007 5.2539e+006 1.8442e+004 3.1215e+006 3.0402e+006 3.1708e+007
          26 3.5886e+007 5.0962e+007 3.6138e+006 2.1951e+007 2.5511e+007 1.0061e+006 2.9858e+007 6.4434e+006 1.3382e+007 2.3311e+007 1.2805e+005 2.4267e+007 9.8979e+006 5.7972e+006 2.4131e+007 3.3602e+006 8.8680e+006 2.1019e+007 4.2450e+006 3.1483e+006 1.5225e+007 1.2697e+007 3.2128e+006 1.0640e+003 1.6521e+006 5.6983e+006
          27 3.1021e+007 5.0774e+007 7.1306e+006 1.5423e+007 2.9291e+007 4.2561e+004 2.5115e+007 1.3143e+007 5.6241e+006 2.6453e+007 1.6907e+006 1.6394e+007 1.8303e+007 3.1578e+005 2.0777e+007 1.1861e+007 1.1673e+006 1.8249e+007 1.2846e+007 9.7233e+004 7.2443e+006 1.4158e+007 9.2701e+006 2.6737e+006 4.6530e+005 9.2125e+006
          28 2.6728e+007 4.9688e+007 1.1139e+007 9.7784e+006 3.0944e+007 1.7313e+006 1.8715e+007 1.9356e+007 1.0097e+006 2.4914e+007 7.3170e+006 7.7833e+006 2.2981e+007 1.4857e+006 1.2553e+007 1.9002e+007 7.4012e+005 9.9597e+006 1.7967e+007 4.6526e+006 8.9608e+005 9.0649e+006 1.1531e+007 7.1042e+006 2.1745e+006 1.1238e+007
          29 2.2967e+007 4.7900e+007 1.5247e+007 5.3544e+006 3.0566e+007 5.2458e+006 1.2106e+007 2.3600e+007 1.0844e+005 1.9835e+007 1.4133e+007 1.7953e+006 2.2300e+007 7.3428e+006 4.4588e+006 2.0603e+007 6.2857e+006 2.4449e+006 1.6222e+007 1.1627e+007 7.4349e+005 2.6648e+006 8.4596e+006 8.7031e+006 5.7087e+006 5.8729e+005
          30 1.9692e+007 4.5591e+007 1.9152e+007 2.2842e+006 2.8500e+007 9.6680e+006 6.4382e+006 2.5195e+007 2.3847e+006 1.3162e+007 1.9545e+007 1.6674e+004 1.7281e+007 1.4222e+007 2.6674e+005 1.6537e+007 1.3283e+007 2.6834e+004 9.7293e+006 1.5354e+007 5.5435e+006 4.9087e+002 3.3288e+006 6.4205e+006 5.1923e+006 1.2095e+007
          31 1.6853e+007 4.2927e+007 2.2644e+007 5.4391e+005 2.5215e+007 1.4166e+007 2.4264e+006 2.4187e+007 6.6552e+006 6.8427e+006 2.2010e+007 2.1869e+006 1.0416e+007 1.8882e+007 1.0428e+006 9.6153e+006 1.7485e+007 3.0103e+006 3.1327e+006 1.3726e+007 1.0852e+007 2.1445e+006 2.0814e+005 2.6441e+006 3.8175e+006 1.0959e+004
          32 1.4404e+007 4.0046e+007 2.5590e+007 3.3904e+001 2.1207e+007 1.8093e+007 3.4599e+005 2.1123e+007 1.1560e+007 2.2865e+006 2.1210e+007 6.8145e+006 4.3008e+006 1.9731e+007 5.4432e+006 3.3620e+006 1.7074e+007 8.6642e+006 6.5361e+004 8.4822e+006 1.2946e+007 6.6199e+006 7.9382e+005 2.2510e+005 1.1811e+006 5.5618e+006
          33 1.2298e+007 3.7064e+007 2.7928e+007 4.5456e+005 1.6937e+007 2.1033e+007 1.1105e+005 1.6811e+007 1.5923e+007 1.5949e+005 1.7803e+007 1.2004e+007 6.8949e+005 1.6972e+007 1.0965e+007 2.0682e+005 1.2863e+007 1.3526e+007 1.3930e+006 3.0526e+006 1.0962e+007 1.0050e+007 3.9160e+006 4.5415e+005 4.4043e+004 4.7814e+005
          34 1.0492e+007 3.4072e+007 2.9642e+007 1.6810e+006 1.2783e+007 2.2785e+007 1.3891e+006 1.2087e+007 1.8944e+007 4.3012e+005 1.2964e+007 1.6135e+007 1.5068e+005 1.2017e+007 1.5256e+007 7.5883e+005 7.1742e+006 1.5313e+007 5.5525e+006 1.8308e+005 6.5689e+006 1.0471e+007 7.1126e+006 2.6251e+006 5.0598e+005 5.6901e+005
          35 8.9489e+006 3.1141e+007 3.0758e+007 3.4518e+006 9.0298e+006 2.3331e+007 3.7200e+006 7.6684e+006 2.0259e+007 2.5718e+006 7.9509e+006 1.8242e+007 2.2259e+006 6.6768e+006 1.6936e+007 4.0738e+006 2.4269e+006 1.3639e+007 1.0009e+007 7.2141e+005 2.3282e+006 8.0487e+006 8.4648e+006 5.0515e+006 1.9758e+006 2.3501e+006
          36 7.6313e+006 2.8321e+007 3.1322e+007 5.5563e+006 5.8635e+006 2.2784e+007 6.6154e+006 4.0675e+006 1.9879e+007 5.8107e+006 3.7804e+006 1.8080e+007 5.8471e+006 2.4736e+006 1.5801e+007 8.4356e+006 1.3510e+005 9.6453e+006 1.2679e+007 3.7375e+006 1.4065e+005 4.3892e+006 7.4818e+006 6.3052e+006 3.4845e+006 2.1593e+005
          37 6.5085e+006 2.5646e+007 3.1400e+007 7.8121e+006 3.3818e+006 2.1343e+007 9.6308e+006 1.5701e+006 1.8092e+007 9.3466e+006 1.0703e+006 1.5988e+007 9.7924e+006 2.7530e+005 1.2562e+007 1.2166e+007 5.9374e+005 5.1146e+006 1.2691e+007 7.4329e+006 5.4050e+005 1.3294e+006 4.9542e+006 5.8769e+006 4.1464e+006 3.6321e+006
          38 5.5525e+006 2.3138e+007 3.1060e+007 1.0070e+007 1.6103e+006 1.9246e+007 1.2409e+007 2.5556e+005 1.5334e+007 1.2508e+007 1.9900e+004 1.2650e+007 1.3037e+007 2.3380e+005 8.3822e+006 1.4161e+007 3.1108e+006 1.6272e+006 1.0387e+007 1.0139e+007 2.8433e+006 2.2469e+004 2.2234e+006 4.1944e+006 3.7481e+006 8.1338e+005
          39 4.7392e+006 2.0810e+007 3.0376e+007 1.2213e+007 5.1905e+005 1.6736e+007 1.4697e+007 4.1612e+004 1.2084e+007 1.4834e+007 4.8469e+005 8.8518e+006 1.4940e+007 1.9398e+006 4.4223e+006 1.4071e+007 6.5061e+006 6.4397e+004 6.8689e+006 1.0942e+007 5.7631e+006 6.3391e+005 4.1954e+005 2.1584e+006 2.6442e+006 2.6516e+006
          40 4.0476e+006 1.8667e+007 2.9417e+007 1.4158e+007 4.0100e+004 1.4039e+007 1.6348e+007 7.3836e+005 8.7833e+006 1.6095e+007 2.0962e+006 5.2980e+006 1.5286e+007 4.6739e+006 1.5346e+006 1.2194e+007 9.6072e+006 5.1211e+005 3.4036e+006 9.8102e+006 8.0736e+006 2.5495e+006 3.9688e+004 6.0705e+005 1.3435e+006 4.1641e+005
          41 3.4594e+006 1.6706e+007 2.8247e+007 1.5851e+007 8.2210e+004 1.1345e+007 1.7306e+007 2.0998e+006 5.7822e+006 1.6261e+007 4.3858e+006 2.4954e+006 1.4216e+007 7.6542e+006 1.3351e+005 9.2204e+006 1.1584e+007 2.4510e+006 9.6473e+005 7.3638e+006 9.0357e+006 4.8204e+006 9.3294e+005 3.9481e+003 3.7346e+005 8.2442e+005
          42 2.9592e+006 1.4922e+007 2.6922e+007 1.7257e+007 5.4333e+005 8.8041e+006 1.7589e+007 3.8664e+006 3.3216e+006 1.5457e+007 6.8871e+006 7.1740e+005 1.2098e+007 1.0221e+007 2.1704e+005 5.9523e+006 1.2080e+007 5.0686e+006 1.2272e+004 4.4922e+006 8.5161e+006 6.5898e+006 2.5380e+006 3.6909e+005 2.4194e+003 8.4701e+002
          43 2.5336e+006 1.3307e+007 2.5494e+007 1.8367e+007 1.3200e+006 6.5240e+006 1.7267e+007 5.7970e+006 1.5314e+006 1.3903e+007 9.2074e+006 1.8245e+004 9.4086e+006 1.1940e+007 1.4785e+006 3.0822e+006 1.1174e+007 7.5582e+006 4.9810e+005 2.0126e+006 6.8648e+006 7.3542e+006 4.1867e+006 1.3874e+006 2.2880e+005 6.2058e+003
          44 2.1712e+006 1.1849e+007 2.4001e+007 1.9180e+007 2.3139e+006 4.5718e+006 1.6441e+007 7.6873e+006 4.4352e+005 1.1860e+007 1.1063e+007 2.8230e+005 6.6099e+006 1.2623e+007 3.4512e+006 1.0678e+006 9.2439e+006 9.3213e+006 2.0168e+006 4.5596e+005 4.6764e+006 7.0224e+006 5.3460e+006 2.6071e+006 8.6393e+005 3.6573e+005
          45 1.8625e+006 1.0539e+007 2.2480e+007 1.9710e+007 3.4364e+006 2.9816e+006 1.5229e+007 9.3816e+006 1.4704e+004 9.5887e+006 1.2291e+007 1.2857e+006 4.0838e+006 1.2298e+007 5.6423e+006 9.9533e+004 6.8045e+006 1.0059e+007 4.0063e+006 3.0670e+003 2.5585e+006 5.8314e+006 5.7455e+006 3.6218e+006 1.6303e+006 3.4819e+005
          46 1.5991e+006 9.3628e+006 2.0960e+007 1.9976e+007 4.6107e+006 1.7584e+006 1.3751e+007 1.0773e+007 1.4940e+005 7.3169e+006 1.2839e+007 2.7563e+006 2.0889e+006 1.1149e+007 7.6304e+006 1.3228e+005 4.3575e+006 9.7559e+006 5.9251e+006 5.3186e+005 9.6551e+005 4.1887e+006 5.3831e+006 4.1745e+006 2.2834e+006 1.0731e+006
          47 1.3742e+006 8.3095e+006 1.9459e+007 2.0002e+007 5.7721e+006 8.8566e+005 1.2118e+007 1.1799e+007 7.2246e+005 5.2238e+006 1.2739e+007 4.4230e+006 7.5470e+005 9.4399e+006 9.1197e+006 9.5684e+005 2.2959e+006 8.6111e+006 7.3683e+006 1.7280e+006 1.2774e+005 2.5207e+006 4.4511e+006 4.1852e+006 2.6658e+006 9.3451e+005
          48 1.1820e+006 7.3684e+006 1.7997e+007 1.9815e+007 6.8698e+006 3.3178e+005 1.0429e+007 1.2439e+007 1.5980e+006 3.4343e+006 1.2090e+007 6.0508e+006 9.7034e+004 7.4595e+006 9.9579e+006 2.2801e+006 8.5750e+005 6.9385e+006 8.1188e+006 3.2079e+006 5.6782e+004 1.1638e+006 3.2338e+006 3.7259e+006 2.7174e+006 1.4089e+006
          49 1.0174e+006 6.5269e+006 1.6581e+007 1.9440e+007 7.8623e+006 5.4698e+004 8.7660e+006 1.2702e+007 2.6436e+006 2.0177e+006 1.1019e+007 7.4588e+006 4.4264e+004 5.4658e+006 1.0119e+007 3.7959e+006 1.2154e+005 5.0734e+006 8.1374e+006 4.6186e+006 6.0160e+005 3.0954e+005 2.0123e+006 2.9611e+006 2.4721e+006 1.0904e+006
          50 8.7606e+005 5.7752e+006 1.5222e+007 1.8901e+007 8.7196e+006 6.8478e+003 7.1922e+006 1.2619e+007 3.7405e+006 9.9662e+005 9.6720e+006 8.5291e+006 4.6894e+005 3.6626e+006 9.6770e+006 5.2381e+006 3.7503e+004 3.3078e+006 7.5249e+006 5.7022e+006 1.5243e+006 2.6168e+003 1.0041e+006 2.0847e+006 2.0265e+006 1.1816e+006
          51 7.5453e+005 5.1031e+006 1.3921e+007 1.8221e+007 9.4192e+006 1.3830e+005 5.7535e+006 1.2236e+007 4.7889e+006 3.5499e+005 8.1851e+006 9.2027e+006 1.2169e+006 2.1839e+006 8.7687e+006 6.4103e+006 4.6682e+005 1.8492e+006 6.4651e+006 6.3189e+006 2.5716e+006 1.7035e+005 3.3273e+005 1.2661e+006 1.4933e+006 7.9833e+005
          52 6.4958e+005 4.5006e+006 1.2678e+007 1.7415e+007 9.9433e+006 3.9921e+005 4.4790e+006 1.1606e+007 5.7097e+006 4.8588e+004 6.6782e+006 9.4692e+006 2.1311e+006 1.0949e+006 7.5561e+006 7.1947e+006 1.2271e+006 8.0858e+005 5.1694e+006 6.4393e+006 3.5268e+006 6.6888e+005 2.7752e+004 6.2152e+005 9.7260e+005 6.7182e+005
          53 5.5865e+005 3.9594e+006 1.1492e+007 1.6500e+007 1.0280e+007 7.4139e+005 3.3848e+006 1.0785e+007 6.4462e+006 1.4797e+004 5.2484e+006 9.3591e+006 3.0689e+006 4.0152e+005 6.2028e+006 7.5505e+006 2.1302e+006 2.0874e+005 3.8365e+006 6.1216e+006 4.2403e+006 1.3295e+006 4.3962e+004 2.0599e+005 5.3853e+005 3.7882e+005
          54 4.7937e+005 3.4701e+006 1.0355e+007 1.5482e+007 1.0418e+007 1.1189e+006 2.4742e+006 9.8271e+006 6.9587e+006 1.8083e+005 3.9640e+006 8.9255e+006 3.9118e+006 6.3243e+004 4.8492e+006 7.4952e+006 3.0090e+006 2.4160e+003 2.6208e+006 5.4748e+006 4.6355e+006 1.9952e+006 2.8929e+005 1.9255e+004 2.3156e+005 2.3132e+005
          55 4.0971e+005 3.0248e+006 9.2598e+006 1.4364e+007 1.0346e+007 1.4884e+006 1.7415e+006 8.7792e+006 7.2238e+006 4.7037e+005 2.8678e+006 8.2369e+006 4.5705e+006 8.1438e+003 3.6036e+006 7.0900e+006 3.7335e+006 9.6685e+004 1.6223e+006 4.6299e+006 4.7018e+006 2.5439e+006 6.5348e+005 2.0507e+004 5.8763e+004 9.3728e+004
          56 3.4781e+005 2.6147e+006 8.1936e+006 1.3141e+007 1.0048e+007 1.8086e+006 1.1734e+006 7.6814e+006 7.2281e+006 8.0831e+005 1.9778e+006 7.3632e+006 4.9829e+006 1.4676e+005 2.5365e+006 6.4175e+006 4.2155e+006 3.7595e+005 8.8407e+005 3.7118e+006 4.4766e+006 2.8973e+006 1.0309e+006 1.4557e+005 8.2416e+002 2.5000e+004
          57 2.9190e+005 2.2308e+006 7.1394e+006 1.1796e+007 9.5026e+006 2.0391e+006 7.5138e+005 6.5635e+006 6.9643e+006 1.1236e+006 1.2926e+006 6.3698e+006 5.1110e+006 3.8361e+005 1.6824e+006 5.5662e+006 4.4063e+006 7.2097e+005 4.0160e+005 2.8231e+006 4.0253e+006 3.0198e+006 1.3351e+006 3.2301e+005 2.2829e+004 1.0864e+003
          58 2.4027e+005 1.8632e+006 6.0751e+006 1.0303e+007 8.6804e+006 2.1403e+006 4.5341e+005 5.4443e+006 6.4262e+006 1.3512e+006 7.9463e+005 5.3098e+006 4.9344e+006 6.2610e+005 1.0447e+006 4.6166e+006 4.2885e+006 1.0226e+006 1.3491e+005 2.0347e+006 3.4224e+006 2.9094e+006 1.5048e+006 4.8658e+005 8.3983e+004 5.8150e+003
          59 1.9107e+005 1.5004e+006 4.9710e+006 8.6200e+006 7.5395e+006 2.0728e+006 2.5535e+005 4.3291e+006 5.6037e+006 1.4332e+006 4.5563e+005 4.2196e+006 4.4427e+006 7.9125e+005 6.0252e+005 3.6307e+006 3.8652e+006 1.1905e+006 2.3292e+004 1.3832e+006 2.7349e+006 2.5848e+006 1.5037e+006 5.8277e+005 1.4503e+005 2.3491e+004
          60 1.4220e+005 1.1281e+006 3.7861e+006 6.6837e+006 6.0227e+006 1.7977e+006 1.3248e+005 3.2054e+006 4.4765e+006 1.3205e+006 2.4068e+005 3.1117e+006 3.6267e+006 8.1113e+005 3.1904e+005 2.6425e+006 3.1458e+006 1.1573e+006 1.3568e-002 8.7372e+005 2.0091e+006 2.0713e+006 1.3151e+006 5.7412e+005 1.7365e+005 3.6952e+004
          61 9.2152e+004 7.3655e+005 2.4953e+006 4.4627e+006 4.1084e+006 1.2983e+006 6.1558e+004 2.0631e+006 3.0482e+006 9.9056e+005 1.1379e+005 1.9925e+006 2.5031e+006 6.4851e+005 1.5082e+005 1.6710e+006 2.1618e+006 8.9424e+005 6.6075e+003 4.8933e+005 1.2763e+006 1.4041e+006 9.4728e+005 4.4616e+005 1.5066e+005 3.6448e+004
          62 4.5825e+004 3.6790e+005 1.2534e+006 2.2589e+006 2.1060e+006 6.8769e+005 2.4146e+004 1.0205e+006 1.5597e+006 5.3550e+005 4.5226e+004 9.8156e+005 1.2900e+006 3.6246e+005 5.9877e+004 8.1603e+005 1.1102e+006 4.9044e+005 8.5642e+003 2.2032e+005 6.2443e+005 7.1461e+005 4.9932e+005 2.4519e+005 8.7602e+004 2.2568e+004
          63 2.0772e+004 1.6711e+005 5.7081e+005 1.0324e+006 9.6816e+005 3.2094e+005 9.6713e+003 4.6126e+005 7.1631e+005 2.5217e+005 1.8248e+004 4.4272e+005 5.9426e+005 1.7318e+005 2.4137e+004 3.6644e+005 5.1054e+005 2.3233e+005 5.4088e+003 9.4998e+004 2.8057e+005 3.2714e+005 2.3230e+005 1.1622e+005 4.2550e+004 1.1261e+004
