   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46
          69 4.4206e-003 1.7299e+001 2.0122e+004 4.7493e-002 2.0305e+005 8.0639e+004 2.4034e+000 3.8371e+003 5.2315e+005 6.1298e+004 5.4798e+005 3.3779e+004 2.8248e+005 5.7751e+005 4.3146e+005 7.3257e+004 2.3672e+005 8.0156e+005 1.1256e+005 6.8970e+004 3.6120e+005 1.6395e+005 3.4064e+004 4.2992e+005 1.3891e+004 5.0156e+004 4.3216e+005 7.0997e+004 1.7298e+005 3.3443e+004 3.7573e+005 1.9600e+003 1.2499e+005 4.8164e+004 1.9082e+005 1.0538e+004 1.6081e+005 1.9971e+002 1.2129e+005 2.0920e+004 7.5191e+004 1.3086e+005 9.3147e+003 3.2613e+004 6.0468e+004 2.4118e+004 2.8405e+003
          70 5.8626e-003 1.9895e+000 2.6090e+004 2.7505e-002 1.6292e+005 5.3499e+003 1.1086e+001 2.2468e+004 3.3759e+005 3.7235e+004 1.9262e+005 2.4231e+005 4.5725e+005 4.8642e+005 1.5327e+005 3.7283e+003 5.2469e+005 6.5588e+005 5.6596e+002 2.8573e+005 3.1930e+005 1.1775e+004 1.9182e+005 3.2905e+005 4.1755e+004 1.1539e+005 2.0894e+005 2.9807e+005 8.2130e+004 8.0814e+003 3.6638e+005 6.7387e+004 1.1978e+005 1.3519e+003 2.0158e+005 2.5800e+004 1.2175e+005 5.8066e+004 4.6850e+004 8.5278e+004 4.8432e+003 1.2696e+005 7.6174e+004 8.0080e-002 3.5573e+004 4.1645e+004 1.4975e+004
          71 7.0907e-003 3.4943e+001 2.6421e+004 7.9490e-003 9.2026e+004 3.4447e+004 8.1124e+001 1.5560e+005 1.2379e+005 1.2625e+004 5.1485e+003 5.3798e+005 4.8287e+005 2.0661e+005 1.0691e+002 1.4086e+005 6.3509e+005 2.7404e+005 1.8556e+005 4.4528e+005 1.1662e+005 5.7392e+004 3.0781e+005 1.0086e+005 2.6454e+005 8.2073e+004 2.1205e+004 4.8242e+005 1.3554e-002 8.7349e+004 1.7173e+005 2.7225e+005 2.7128e+004 6.9893e+004 8.5649e+004 1.4137e+005 2.0890e+004 1.4159e+005 5.5951e+002 9.1077e+004 2.4331e+004 4.3305e+004 1.2443e+005 4.0426e+004 8.9494e+002 2.2566e+004 1.7202e+004
          72 7.1959e-003 7.0760e+001 1.9570e+004 1.6619e-006 2.6327e+004 1.7892e+005 1.8657e+002 3.4270e+005 9.9379e+003 6.8626e+002 6.7377e+004 6.6225e+005 3.0906e+005 7.4525e+003 1.3286e+005 3.0743e+005 4.2515e+005 1.2212e+004 5.3511e+005 3.3996e+005 1.9957e+001 2.4962e+005 2.2046e+005 7.9380e+002 4.5180e+005 5.0691e+003 2.3868e+004 3.9587e+005 1.0957e+005 1.1089e+005 1.1511e+004 3.7534e+005 1.5154e+004 1.2120e+005 8.3601e+002 1.8742e+005 1.5811e+004 1.1657e+005 6.6671e+004 2.4718e+004 8.2815e+004 3.4769e+002 7.6601e+004 1.0097e+005 2.3835e+004 1.7816e+002 4.7288e+003
          73 6.3934e-003 7.8115e+001 1.0875e+004 6.8943e-003 5.7813e+002 3.3501e+005 2.5902e+002 4.4844e+005 7.7987e+003 1.4634e+003 2.1517e+005 5.4097e+005 1.0524e+005 7.5376e+004 3.7094e+005 3.0784e+005 1.3569e+005 7.3800e+004 6.9405e+005 1.1123e+005 1.0921e+005 3.3736e+005 5.6988e+004 1.0164e+005 3.9915e+005 4.0721e+004 1.0268e+005 1.6265e+005 3.2019e+005 4.0984e+004 2.9086e+004 2.6241e+005 1.4597e+005 6.8785e+004 4.3807e+004 1.0447e+005 1.0966e+005 2.8607e+004 1.4153e+005 3.2115e+003 7.3893e+004 4.2359e+004 1.0171e+004 9.0598e+004 7.3397e+004 1.7114e+004 7.3925e+002
          74 5.5214e-003 6.5193e+001 4.8067e+003 2.1551e-002 6.9852e+003 4.2779e+005 2.7624e+002 4.3969e+005 3.2808e+004 5.2533e+003 2.9195e+005 3.3136e+005 7.3456e+003 2.9860e+005 4.9191e+005 1.8369e+005 3.9876e+003 2.8257e+005 5.8821e+005 8.7981e+002 3.0127e+005 2.5496e+005 8.5353e+002 2.3024e+005 2.1005e+005 1.8776e+005 1.0901e+005 1.8385e+004 4.2993e+005 1.9703e+002 1.0843e+005 9.2509e+004 2.8244e+005 5.4609e+003 1.1469e+005 1.6387e+004 1.6924e+005 1.9954e+003 1.2870e+005 5.8207e+004 2.1838e+004 8.3091e+004 6.7630e+003 3.5252e+004 8.3038e+004 4.9653e+004 1.2239e+004
          75 4.9726e-003 4.7869e+001 1.6341e+003 3.8591e-002 2.5533e+004 4.5595e+005 2.5402e+002 3.5802e+005 3.7819e+004 6.8590e+003 2.8313e+005 1.5560e+005 1.4662e+004 5.2030e+005 4.5961e+005 5.7215e+004 4.0484e+004 4.4093e+005 3.5982e+005 6.6316e+004 4.2005e+005 1.1028e+005 7.0448e+004 2.6412e+005 5.2430e+004 3.3941e+005 5.0305e+004 9.1216e+003 3.8728e+005 5.8322e+004 1.2959e+005 5.1828e+003 3.1710e+005 2.0269e+004 1.2214e+005 5.5556e+003 1.4193e+005 5.2213e+004 5.9776e+004 1.2143e+005 3.8391e+002 7.1286e+004 4.5951e+004 1.3883e+003 5.0660e+004 6.0821e+004 2.5077e+004
          76 4.7672e-003 3.3141e+001 3.0928e+002 5.6420e-002 4.4914e+004 4.3596e+005 2.0825e+002 2.4368e+005 2.2700e+004 5.9629e+003 2.2544e+005 4.7425e+004 8.3088e+004 6.6126e+005 3.2851e+005 6.3885e+002 1.6358e+005 4.7506e+005 1.4307e+005 2.4725e+005 4.1149e+005 1.1904e+004 1.9323e+005 1.9867e+005 4.2019e+001 4.1125e+005 2.3492e+003 6.5355e+004 2.5080e+005 1.8921e+005 8.0991e+004 1.7649e+004 2.4595e+005 1.1331e+005 6.8702e+004 5.6014e+004 6.7239e+004 1.2015e+005 6.2427e+003 1.3480e+005 3.2386e+004 2.8375e+004 7.4480e+004 1.1032e+004 1.2859e+004 4.3811e+004 2.7164e+004
          77 4.8325e-003 2.2415e+001 1.0384e-001 7.4512e-002 6.0183e+004 3.7913e+005 1.4914e+002 1.2652e+005 4.3729e+003 3.7524e+003 1.5177e+005 3.0657e+003 1.7254e+005 6.9264e+005 1.6680e+005 3.6120e+004 2.8991e+005 3.9034e+005 1.7263e+004 4.5268e+005 2.9469e+005 1.7028e+004 2.8759e+005 8.9807e+004 4.6464e+004 3.7309e+005 2.5283e+004 1.0885e+005 1.0437e+005 3.2133e+005 1.7099e+004 7.7686e+004 1.2565e+005 2.2664e+005 1.0882e+004 1.0909e+005 8.8167e+003 1.4703e+005 9.4600e+003 9.1948e+004 8.8858e+004 6.1379e+002 6.4620e+004 4.3181e+004 2.3309e+002 1.6099e+004 1.7787e+004
          78 5.0880e-003 1.5285e+001 1.9875e+002 9.1719e-002 6.8637e+004 2.9410e+005 8.6407e+001 3.5327e+004 2.1415e+003 1.5109e+003 8.4019e+004 7.4691e+003 2.5054e+005 6.1285e+005 3.9766e+004 1.5000e+005 3.5490e+005 2.3476e+005 1.3518e+004 5.9252e+005 1.3399e+005 1.2725e+005 2.9744e+005 1.0122e+004 1.3825e+005 2.4779e+005 1.3171e+005 9.7615e+004 1.4504e+004 3.8249e+005 4.9853e+003 1.1840e+005 2.8012e+004 2.8946e+005 8.3700e+003 1.1520e+005 6.9287e+003 1.1309e+005 6.1431e+004 3.0144e+004 1.2235e+005 1.6747e+004 2.7867e+004 6.2636e+004 1.7092e+004 4.2222e+002 5.3898e+003
          79 5.4342e-003 1.0961e+001 5.7464e+002 1.0551e-001 6.8448e+004 1.9310e+005 3.2730e+001 1.0401e+001 2.9817e+004 1.8499e+002 3.4922e+004 4.0064e+004 2.9079e+005 4.4585e+005 1.2942e+003 2.9692e+005 3.2421e+005 8.1088e+004 1.1407e+005 6.0026e+005 1.7030e+004 2.8919e+005 2.1403e+005 1.4712e+004 2.0427e+005 1.0048e+005 2.7828e+005 4.2710e+004 5.2881e+003 3.3610e+005 7.9906e+004 1.0046e+005 9.3101e+002 2.5986e+005 8.2337e+004 6.7890e+004 5.4734e+004 4.6519e+004 1.1592e+005 3.8748e+001 1.0401e+005 6.6561e+004 1.0130e+003 4.9679e+004 4.2264e+004 7.0910e+003 1.8132e-001
          80 5.7355e-003 8.7038e+000 8.8701e+002 1.1214e-001 5.9253e+004 9.6051e+004 2.7948e+000 4.1515e+004 8.7009e+004 1.1212e+002 8.5779e+003 7.6697e+004 2.7802e+005 2.4493e+005 7.4050e+004 4.0884e+005 2.1049e+005 2.5969e+003 2.5225e+005 4.6484e+005 1.7540e+004 4.1120e+005 8.7710e+004 1.0729e+005 1.9354e+005 9.2734e+003 3.8261e+005 9.5813e+002 4.8159e+004 2.0684e+005 2.1390e+005 4.0152e+004 3.9377e+004 1.5531e+005 1.9310e+005 1.1594e+004 1.0361e+005 2.3458e+003 1.2405e+005 2.5722e+004 4.8457e+004 1.0746e+005 1.3924e+004 1.7258e+004 4.8336e+004 2.5731e+004 4.8195e+003
          81 5.8573e-003 7.9537e+000 9.8871e+002 1.0870e-001 4.3560e+004 2.6932e+004 6.0734e+000 1.5295e+005 1.5381e+005 8.6679e+002 3.8567e+002 9.6267e+004 2.1789e+005 8.1041e+004 2.2703e+005 4.2707e+005 7.7611e+004 3.2369e+004 3.3975e+005 2.5277e+005 1.4382e+005 4.1572e+005 5.4185e+003 2.2736e+005 1.1363e+005 1.5016e+004 3.7709e+005 3.1661e+004 8.3299e+004 7.2259e+004 3.2456e+005 3.7633e+002 8.8842e+004 4.6730e+004 2.6251e+005 7.1120e+003 1.0462e+005 1.5239e+004 7.8281e+004 8.0665e+004 4.6115e+003 1.0193e+005 5.8742e+004 2.3624e-002 2.8695e+004 3.4993e+004 1.3158e+004
          82 5.7502e-003 8.3270e+000 8.6812e+002 9.5859e-002 2.6461e+004 3.5373e+002 3.8398e+001 2.9376e+005 2.0061e+005 1.5772e+003 5.2930e+002 9.1055e+004 1.3751e+005 4.6489e+003 3.8547e+005 3.4502e+005 3.6828e+003 1.3607e+005 3.2549e+005 7.3841e+004 3.2180e+005 3.0220e+005 2.5963e+004 2.9195e+005 2.8365e+004 8.7407e+004 2.6785e+005 1.3928e+005 7.2229e+004 4.2700e+003 3.4044e+005 3.3224e+004 9.5533e+004 4.1061e+002 2.4163e+005 7.1813e+004 5.7795e+004 6.5264e+004 2.1241e+004 1.1217e+005 8.6062e+003 5.6318e+004 9.5219e+004 1.7794e+004 5.0174e+003 2.5252e+004 1.5583e+004
          83 5.4890e-003 9.5637e+000 6.2523e+002 7.7844e-002 1.2698e+004 1.2172e+004 8.4053e+001 4.1487e+005 2.0934e+005 1.6404e+003 1.1424e+003 6.8810e+004 6.7328e+004 1.5678e+004 4.8274e+005 2.1194e+005 2.4936e+004 2.4142e+005 2.2989e+005 1.0327e+003 4.5342e+005 1.4611e+005 1.3379e+005 2.6480e+005 7.1177e+002 1.5641e+005 1.2772e+005 2.6771e+005 3.0090e+004 1.2402e+004 2.6204e+005 1.2988e+005 5.6705e+004 2.2070e+004 1.5358e+005 1.6279e+005 9.8472e+003 1.0217e+005 1.2174e+002 9.5275e+004 4.9384e+004 1.1946e+004 9.3409e+004 5.5351e+004 2.0959e+003 7.8581e+003 1.0160e+004
          84 5.1936e-003 1.1455e+001 3.7383e+002 5.9165e-002 4.1922e+003 4.6410e+004 1.2715e+002 4.8753e+005 1.8192e+005 1.0833e+003 3.1528e+002 4.2497e+004 2.2571e+004 7.8109e+004 4.9719e+005 8.8894e+004 1.2299e+005 2.9454e+005 1.1295e+005 3.3267e+004 4.8656e+005 3.1178e+004 2.6537e+005 1.7307e+005 4.5270e+004 1.7411e+005 2.8794e+004 3.5283e+005 9.0755e+002 5.4499e+004 1.4561e+005 2.3717e+005 1.2023e+004 6.8597e+004 5.9690e+004 2.2282e+005 4.2344e+003 9.6833e+004 2.3782e+004 4.9237e+004 8.8550e+004 9.7124e+002 5.9199e+004 8.2528e+004 2.3092e+004 5.1404e+000 2.7792e+003
          85 4.9243e-003 1.3708e+001 1.7841e+002 4.2222e-002 4.8197e+002 8.6811e+004 1.5740e+002 5.0322e+005 1.3122e+005 3.5016e+002 3.1420e+002 2.0916e+004 2.8583e+003 1.5197e+005 4.4035e+005 1.4725e+004 2.5310e+005 2.7953e+005 2.7188e+004 1.2424e+005 4.2289e+005 1.4908e+003 3.5842e+005 7.0938e+004 1.3358e+005 1.3637e+005 2.4474e+002 3.6111e+005 1.7755e+004 8.3961e+004 4.8999e+004 3.0234e+005 2.3339e+003 9.5222e+004 6.3868e+003 2.2210e+005 4.9250e+004 5.7520e+004 6.6996e+004 9.7569e+003 9.7323e+004 2.4378e+004 1.9810e+004 8.1470e+004 5.1981e+004 8.6657e+003 4.6402e+001
          86 4.6890e-003 1.5884e+001 5.9015e+001 2.8005e-002 1.9795e+002 1.2100e+005 1.6962e+002 4.6556e+005 7.3960e+004 1.9694e-002 4.1936e+003 7.4285e+003 6.2075e+002 2.0805e+005 3.3860e+005 2.8739e+003 3.6783e+005 2.1058e+005 1.6207e+002 2.1811e+005 2.9782e+005 5.7430e+004 3.7686e+005 7.8036e+003 2.1944e+005 7.0884e+004 3.0612e+004 2.9622e+005 8.4590e+004 7.8398e+004 3.3720e+003 2.9916e+005 4.3450e+004 8.3480e+004 5.4263e+003 1.6720e+005 1.2030e+005 1.5229e+004 9.6237e+004 1.2108e+003 7.2700e+004 6.0029e+004 4.2328e+002 5.5421e+004 6.8946e+004 2.7708e+004 4.2714e+003
          87 4.5149e-003 1.7622e+001 7.5501e+000 1.7024e-002 1.8178e+003 1.4259e+005 1.6464e+002 3.9075e+005 2.7016e+004 4.6689e+002 1.3455e+004 1.3849e+003 6.7545e+003 2.3357e+005 2.2476e+005 4.5765e+004 4.3559e+005 1.2081e+005 3.1958e+004 2.7442e+005 1.6222e+005 1.6738e+005 3.2244e+005 9.1015e+003 2.6541e+005 1.6373e+004 8.5412e+004 1.9261e+005 1.7860e+005 4.5691e+004 7.2574e+003 2.3769e+005 1.2119e+005 4.5742e+004 3.8018e+004 9.1234e+004 1.8068e+005 2.3754e+002 9.3338e+004 2.4086e+004 3.4056e+004 8.2498e+004 8.9935e+003 2.2862e+004 6.4657e+004 4.4624e+004 1.2697e+004
          88 4.4164e-003 1.8651e+001 1.5512e+000 9.1257e-003 4.1047e+003 1.5015e+005 1.4630e+002 2.9683e+005 2.1307e+003 1.9456e+003 2.7502e+004 1.2590e+000 1.4110e+004 2.2895e+005 1.2358e+005 1.2444e+005 4.4530e+005 4.3320e+004 1.0357e+005 2.7763e+005 5.6790e+004 2.8925e+005 2.2228e+005 7.1766e+004 2.5677e+005 7.3301e+002 1.2986e+005 9.0859e+004 2.6691e+005 1.1017e+004 3.7434e+004 1.4878e+005 2.0514e+005 9.7627e+003 7.3931e+004 2.8853e+004 2.0404e+005 2.4352e+004 6.2721e+004 6.0486e+004 5.4707e+003 7.9332e+004 3.5627e+004 2.3954e+003 4.3554e+004 4.9863e+004 2.0294e+004
          89 4.3493e-003 1.8561e+001 1.7594e+001 3.8819e-003 6.1657e+003 1.4330e+005 1.1789e+002 1.9745e+005 5.9468e+003 4.3580e+003 4.3577e+004 4.1174e+002 1.8391e+004 1.9890e+005 4.9077e+004 2.1504e+005 3.9656e+005 2.6623e+003 1.8664e+005 2.2992e+005 4.3666e+003 3.8144e+005 1.1189e+005 1.7144e+005 1.9821e+005 3.3040e+004 1.4083e+005 2.1607e+004 3.1732e+005 9.7727e+002 6.5772e+004 6.5236e+004 2.6183e+005 1.5755e+003 8.8380e+004 9.2558e+002 1.8130e+005 7.8301e+004 2.3854e+004 8.7080e+004 1.9836e+003 5.3754e+004 6.1781e+004 3.0729e+003 1.8065e+004 4.0902e+004 2.2722e+004
          90 4.2964e-003 1.7217e+001 3.6436e+001 9.7867e-004 7.4490e+003 1.2466e+005 8.4843e+001 1.0847e+005 3.9413e+004 7.3461e+003 5.7673e+004 6.9051e+002 1.8126e+004 1.5376e+005 8.6170e+003 2.9397e+005 3.0550e+005 1.1881e+004 2.5218e+005 1.5179e+005 9.7408e+003 4.1595e+005 2.9345e+004 2.7173e+005 1.1486e+005 1.0184e+005 1.1486e+005 4.6039e+001 3.1294e+005 3.1299e+004 7.2519e+004 1.3100e+004 2.7026e+005 3.3309e+004 7.3371e+004 9.4562e+003 1.2536e+005 1.3761e+005 1.0751e+003 8.8369e+004 2.3296e+004 2.1926e+004 7.1461e+004 2.1328e+004 1.9700e+003 2.3455e+004 1.8835e+004
          91 4.2493e-003 1.4742e+001 4.6149e+001 8.1916e-006 7.7531e+003 9.8589e+004 5.2715e+001 4.2256e+004 9.7415e+004 1.0392e+004 6.6049e+004 3.0559e+002 1.4126e+004 1.0480e+005 7.4834e+002 3.4416e+005 1.9706e+005 6.8739e+004 2.8019e+005 7.1606e+004 5.9268e+004 3.8617e+005 9.8151e+000 3.3892e+005 3.9834e+004 1.8143e+005 6.6722e+004 2.0833e+004 2.5795e+005 9.9346e+004 5.4526e+004 4.0458e+002 2.3017e+005 9.7603e+004 3.9550e+004 3.9119e+004 6.1759e+004 1.7630e+005 9.5127e+003 6.4616e+004 5.5454e+004 1.9688e+003 5.9990e+004 4.4433e+004 2.2576e+003 7.1868e+003 1.1032e+004
          92 4.1615e-003 1.1361e+001 4.2413e+001 5.0270e-004 7.0765e+003 6.9257e+004 2.5932e+001 6.1699e+003 1.6846e+005 1.2804e+004 6.5648e+004 1.9113e+001 8.3605e+003 6.0706e+004 1.7529e+004 3.5379e+005 9.6586e+004 1.5674e+005 2.6139e+005 1.5560e+004 1.2698e+005 3.0221e+005 2.9979e+004 3.4901e+005 1.6778e+003 2.4051e+005 2.0593e+004 6.3274e+004 1.7168e+005 1.8430e+005 2.4001e+004 1.7590e+004 1.5758e+005 1.7063e+005 8.4242e+003 6.7076e+004 1.5300e+004 1.7715e+005 4.7809e+004 2.9736e+004 7.9156e+004 4.0148e+003 3.4579e+004 5.8029e+004 1.6298e+004 6.0747e+001 3.5185e+003
          93 4.0422e-003 7.6899e+000 2.8603e+001 1.9290e-003 5.7250e+003 4.2052e+004 8.1540e+000 1.9556e+003 2.3864e+005 1.4103e+004 5.6583e+004 1.3138e+003 3.2402e+003 2.8175e+004 4.7075e+004 3.2528e+005 2.7329e+004 2.5124e+005 2.0504e+005 5.9652e+002 1.8486e+005 1.9411e+005 1.0469e+005 3.0231e+005 1.4414e+004 2.5809e+005 9.3580e+001 1.0166e+005 8.5361e+004 2.5762e+005 2.1009e+003 4.4447e+004 8.1241e+004 2.2491e+005 1.1898e+003 7.5885e+004 5.6246e+000 1.4245e+005 9.9296e+004 4.2748e+003 8.1588e+004 2.5278e+004 1.0345e+004 5.4913e+004 3.4250e+004 4.3260e+003 6.1392e+001
          94 3.8790e-003 4.3085e+000 1.2169e+001 3.7423e-003 4.0612e+003 2.0528e+004 4.4987e-001 2.4543e+004 2.9387e+005 1.4001e+004 4.1152e+004 5.5362e+003 3.8467e+002 8.8416e+003 7.7243e+004 2.6781e+005 3.2909e+002 3.2688e+005 1.2999e+005 2.7839e+004 2.1218e+005 9.3380e+004 1.9575e+005 2.1646e+005 7.1920e+004 2.2902e+005 1.6335e+004 1.1676e+005 2.4203e+004 2.9460e+005 6.2962e+003 6.1428e+004 2.5169e+004 2.4091e+005 2.6725e+004 6.1405e+004 1.2956e+004 8.8535e+004 1.4132e+005 2.6846e+003 6.2286e+004 5.2757e+004 3.1701e+001 3.7733e+004 4.5383e+004 1.5816e+004 1.7365e+003
          95 3.6677e-003 1.7473e+000 1.3811e+000 5.4426e-003 2.4596e+003 6.7076e+003 1.7780e+000 6.3876e+004 3.2335e+005 1.2539e+004 2.3701e+004 1.3091e+004 2.5985e+002 9.1577e+002 9.8525e+004 1.9619e+005 1.4298e+004 3.6481e+005 5.9781e+004 8.4109e+004 2.0158e+005 2.5319e+004 2.7143e+005 1.2100e+005 1.5160e+005 1.6602e+005 6.4109e+004 1.0307e+005 4.2177e+002 2.8439e+005 4.1745e+004 5.8776e+004 1.1650e+003 2.1519e+005 7.7655e+004 3.3395e+004 3.8931e+004 3.7760e+004 1.5647e+005 2.6505e+004 3.2575e+004 7.1214e+004 7.6463e+003 1.6620e+004 4.3986e+004 2.7065e+004 6.7258e+003
          96 3.4102e-003 3.1493e-001 1.7530e+000 6.6556e-003 1.1976e+003 6.1398e+002 9.2920e+000 1.0754e+005 3.2267e+005 1.0085e+004 9.1031e+003 2.3050e+004 2.1657e+003 3.8945e+002 1.0623e+005 1.2590e+005 5.6781e+004 3.5856e+005 1.3633e+004 1.4774e+005 1.6034e+005 2.5221e+002 3.0876e+005 4.4803e+004 2.2442e+005 9.3136e+004 1.2488e+005 6.9437e+004 9.6761e+003 2.3398e+005 9.8557e+004 3.9832e+004 5.4570e+003 1.6054e+005 1.3459e+005 8.4985e+003 5.9969e+004 6.9294e+003 1.4082e+005 6.4253e+004 8.1829e+003 7.1862e+004 2.7035e+004 2.5126e+003 3.1928e+004 3.1891e+004 1.1707e+004
          97 3.0737e-003 2.1781e-002 1.3655e+001 7.0848e-003 4.0234e+002 5.8590e+002 1.8946e+001 1.4185e+005 2.9090e+005 7.1379e+003 1.0876e+003 3.2825e+004 4.6646e+003 2.8656e+003 9.9408e+004 6.8175e+004 1.0754e+005 3.1079e+005 7.6259e+001 1.9438e+005 1.0428e+005 1.1894e+004 2.9695e+005 5.3265e+003 2.6311e+005 3.4424e+004 1.7332e+005 3.2396e+004 3.5337e+004 1.6161e+005 1.5454e+005 1.6713e+004 2.3374e+004 9.7253e+004 1.7376e+005 6.4467e+001 6.4174e+004 3.7662e+002 1.0291e+005 9.7127e+004 2.6025e+001 5.5654e+004 4.5948e+004 7.9920e+002 1.6247e+004 2.8253e+004 1.3786e+004
