   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          43 1.7127e+006 9.7239e+006 2.1046e+007 1.9187e+007 3.9700e+006 2.0935e+006 1.3902e+007 1.0535e+007 1.5701e+005 6.9349e+006 1.2903e+007 3.6467e+006 1.0271e+006 9.4583e+006 9.4423e+006 1.7638e+006 7.9069e+005 5.7707e+006 7.6073e+006 4.9722e+006 1.7777e+006 3.0686e+005 1.1888e+004 8.3196e+006
          44 1.4663e+006 8.5946e+006 1.9456e+007 1.9146e+007 5.0291e+006 1.1347e+006 1.2240e+007 1.1477e+007 7.2023e+005 4.8600e+006 1.2507e+007 5.3034e+006 1.9117e+005 7.3715e+006 1.0034e+007 3.3037e+006 7.8129e+004 3.8326e+006 6.8939e+006 5.7143e+006 2.7890e+006 8.7305e+005 1.7076e+005 7.8768e+006
          45 1.2557e+006 7.5830e+006 1.7894e+007 1.8865e+007 6.0083e+006 4.9974e+005 1.0529e+007 1.2011e+007 1.5500e+006 3.1349e+006 1.1601e+007 6.7704e+006 9.7356e+003 5.3080e+006 9.9055e+006 4.8230e+006 8.1289e+004 2.1685e+006 5.7119e+006 5.8850e+006 3.5934e+006 1.5220e+006 4.6140e+005 9.8236e+006
          46 1.0751e+006 6.6757e+006 1.6371e+007 1.8367e+007 6.8605e+006 1.4116e+005 8.8539e+006 1.2152e+007 2.5039e+006 1.8091e+006 1.0341e+007 7.8989e+006 3.3659e+005 3.4840e+006 9.1850e+006 6.0707e+006 6.1560e+005 9.5691e+005 4.3286e+006 5.5461e+006 4.0638e+006 2.0964e+006 7.7624e+005 7.4247e+006
          47 9.1932e+005 5.8587e+006 1.4885e+007 1.7667e+007 7.5458e+006 5.5982e+003 7.2767e+006 1.1935e+007 3.4563e+006 8.8218e+005 8.8790e+006 8.6085e+006 9.9439e+005 2.0290e+006 8.0524e+006 6.8964e+006 1.4533e+006 2.5089e+005 2.9771e+006 4.8367e+006 4.1681e+006 2.4925e+006 1.0460e+006 1.1355e+007
          48 7.8415e+005 5.1191e+006 1.3437e+007 1.6779e+007 8.0318e+006 3.7139e+004 5.8421e+006 1.1406e+007 4.3029e+006 3.1694e+005 7.3542e+006 8.8793e+006 1.8037e+006 9.9268e+005 6.6996e+006 7.2464e+006 2.3724e+006 3.8251e+003 1.8243e+006 3.9252e+006 3.9488e+006 2.6666e+006 1.2368e+006 7.7408e+006
          49 6.6571e+005 4.4433e+006 1.2015e+007 1.5706e+007 8.2877e+006 1.7952e+005 4.5763e+006 1.0618e+007 4.9607e+006 5.0476e+004 5.8770e+006 8.7338e+006 2.6022e+006 3.5788e+005 5.2981e+006 7.1419e+006 3.1876e+006 1.0396e+005 9.5899e+005 2.9686e+006 3.4923e+006 2.6259e+006 1.3170e+006 1.3046e+007
          50 5.6051e+005 3.8174e+006 1.0605e+007 1.4439e+007 8.2819e+006 3.7734e+005 3.4910e+006 9.6173e+006 5.3651e+006 4.6092e+003 4.5277e+006 8.2223e+006 3.2555e+006 5.9478e+004 3.9817e+006 6.6543e+006 3.7659e+006 4.0873e+005 3.9846e+005 2.0885e+006 2.9011e+006 2.4106e+006 1.2868e+006 9.0542e+006
          51 4.6503e+005 3.2250e+006 9.1767e+006 1.2952e+007 7.9743e+006 5.7636e+005 2.5842e+006 8.4409e+006 5.4632e+006 9.4163e+004 3.3542e+006 7.4037e+006 3.6582e+006 2.9641e+003 2.8380e+006 5.8757e+006 4.0253e+006 7.7201e+005 1.0474e+005 1.3602e+006 2.2691e+006 2.0753e+006 1.1714e+006 1.5359e+007
          52 3.7594e+005 2.6487e+006 7.6958e+006 1.1202e+007 7.3181e+006 7.2400e+005 1.8451e+006 7.1139e+006 5.2118e+006 2.3359e+005 2.3779e+006 6.3367e+006 3.7334e+006 8.1119e+004 1.9112e+006 4.9014e+006 3.9282e+006 1.0631e+006 5.1185e+003 8.1466e+005 1.6692e+006 1.6753e+006 9.9653e+005 1.1950e+007
          53 2.8927e+005 2.0653e+006 6.1057e+006 9.1177e+006 6.2475e+006 7.6990e+005 1.2519e+006 5.6358e+006 4.5656e+006 3.4289e+005 1.5926e+006 5.0595e+006 3.4233e+006 1.8847e+005 1.2042e+006 3.8041e+006 3.4635e+006 1.1767e+006 1.2384e+004 4.4437e+005 1.1439e+006 1.2536e+006 7.8139e+005 1.9350e+007
          54 2.0066e+005 1.4473e+006 4.3364e+006 6.6031e+006 4.6895e+006 6.7094e+005 7.7502e+005 3.9834e+006 3.4824e+006 3.5573e+005 9.7060e+005 3.5859e+006 2.6890e+006 2.3579e+005 6.8901e+005 2.6252e+006 2.6356e+006 1.0410e+006 4.4442e+004 2.1664e+005 7.0573e+005 8.3540e+005 5.4080e+005 1.8084e+007
          55 1.0978e+005 7.9714e+005 2.4092e+006 3.7153e+006 2.6999e+006 4.2251e+005 3.9002e+005 2.2021e+006 2.0224e+006 2.4540e+005 4.8187e+005 1.9828e+006 1.5880e+006 1.7717e+005 3.2487e+005 1.4230e+006 1.5232e+006 6.5798e+005 4.6237e+004 8.8617e+004 3.5214e+005 4.4095e+005 2.9291e+005 2.4471e+007
          56 4.4606e+004 3.2493e+005 9.8616e+005 1.5300e+006 1.1240e+006 1.8329e+005 1.5179e+005 8.9875e+005 8.4512e+005 1.1067e+005 1.8611e+005 8.0894e+005 6.6848e+005 8.2673e+004 1.2195e+005 5.7457e+005 6.3441e+005 2.8551e+005 2.4181e+004 3.0596e+004 1.3621e+005 1.7559e+005 1.1814e+005 1.2031e+007
