   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14
          17 4.4639e-008 1.2093e-008 1.5587e-008 1.6001e-008 8.4133e-009 1.5723e-008 5.9759e-009 1.1700e-008 5.9265e-009 2.4976e-009 3.8809e-009 9.6616e-008 1.3519e-003 2.3991e+002 1.7956e+006
          18 3.3628e-007 1.0829e-007 1.0297e-007 1.4215e-007 4.5743e-008 1.4094e-007 2.6324e-008 1.1152e-007 2.5136e-008 4.0437e-008 4.6715e-008 8.4682e-007 4.3183e-003 5.0628e+002 2.1472e+006
          19 5.0694e-006 1.9024e-006 1.3391e-006 2.4557e-006 4.5815e-007 2.4166e-006 1.8171e-007 1.9609e-006 1.4946e-007 9.4629e-007 6.5254e-007 7.9166e-006 1.2275e-002 9.8795e+002 2.5434e+006
          20 3.2868e-004 1.4137e-004 7.3574e-005 1.7822e-004 1.7478e-005 1.7183e-004 3.0799e-006 1.3919e-004 1.3736e-006 7.8726e-005 2.6196e-005 1.7918e-004 2.7313e-002 1.7851e+003 2.9644e+006
          21 8.4544e+006 3.8510e+006 1.7439e+006 4.7936e+006 3.3278e+005 4.5619e+006 2.5188e+004 3.6655e+006 2.0134e+003 2.1663e+006 4.6398e+005 2.1365e+006 7.1732e+006 1.9957e+005 6.1546e+005
          22 1.6518e-003 8.0348e-004 3.0689e-004 9.8352e-004 4.1966e-005 9.1888e-004 2.4334e-008 7.2712e-004 3.1493e-006 4.4488e-004 4.7475e-005 9.4734e-005 9.8766e-002 3.0206e+003 3.4043e+006
          23 1.7482e-003 9.5063e-004 2.6315e-004 1.1244e-003 1.3475e-005 1.0083e-003 1.3509e-005 7.6464e-004 3.9086e-005 4.7722e-004 2.9856e-006 3.8206e-005 1.8541e-001 4.8342e+003 3.8702e+006
          24 6.6256e-003 3.9883e-003 7.8473e-004 4.5388e-003 1.7742e-006 3.8728e-003 2.0809e-004 2.7639e-003 4.1480e-004 1.6754e-003 5.0705e-005 1.0199e-003 3.1835e-001 7.3138e+003 4.3293e+006
          25 4.9675e-002 3.2825e-002 4.4617e-003 3.5808e-002 1.4749e-004 2.8828e-002 3.4415e-003 1.9005e-002 5.8692e-003 1.0673e-002 2.1322e-003 1.2585e-002 3.6810e-001 1.0554e+004 4.7936e+006
          26 1.1265e+000 8.1117e-001 7.3160e-002 8.4535e-001 1.7392e-002 6.3687e-001 1.3406e-001 3.8012e-001 2.0679e-001 1.8763e-001 1.0939e-001 2.9183e-001 2.9034e-002 1.4425e+004 5.2585e+006
          27 1.0313e+007 7.8350e+006 5.2102e+005 7.9065e+006 2.9803e+005 5.6726e+006 1.6241e+006 3.1287e+006 2.3714e+006 1.3662e+006 1.4203e+006 2.2849e+006 1.3219e+007 1.3891e+007 1.6276e+006
          28 1.9136e+001 1.4918e+001 8.4139e-001 1.4806e+001 7.0995e-001 1.0352e+001 3.4067e+000 5.4648e+000 4.8488e+000 2.2133e+000 3.0255e+000 3.7462e+000 3.5885e+001 2.0977e+004 5.6723e+006
          29 5.9471e+000 4.9910e+000 1.6064e-001 4.7043e+000 3.9996e-001 3.0254e+000 1.4495e+000 1.3727e+000 1.9184e+000 4.1031e-001 1.2802e+000 6.6135e-001 1.0987e+001 2.5707e+004 6.0663e+006
          30 1.1670e+001 1.0489e+001 1.6524e-001 9.3642e+000 1.2258e+000 5.4884e+000 3.6581e+000 2.0629e+000 4.5125e+000 3.7337e-001 3.0412e+000 4.9170e-001 6.5974e+000 3.1169e+004 6.4091e+006
          31 4.5697e+001 4.3788e+001 2.4831e-001 3.6932e+001 6.8336e+000 1.9528e+001 1.7582e+001 5.7791e+000 2.0209e+001 3.8080e-001 1.3228e+001 2.4901e-001 6.0877e-002 3.4968e+004 6.6605e+006
          32 4.0427e+002 4.1129e+002 3.3037e-001 3.2695e+002 8.0798e+001 1.5419e+002 1.8410e+002 3.3324e+001 1.9680e+002 1.8248e-003 1.2136e+002 1.0522e+000 1.0566e+002 3.0653e+004 6.8089e+006
          33 2.7701e+006 2.9794e+006 6.9771e+002 2.2284e+006 7.0497e+005 9.2653e+005 1.4484e+006 1.3001e+005 1.4367e+006 2.0419e+004 8.1335e+005 7.3429e+004 1.7508e+006 8.9714e+006 3.1249e+006
          34 4.8960e+006 5.2730e+006 1.4113e+003 3.9379e+006 1.2530e+006 1.6318e+006 2.5679e+006 2.2602e+005 2.5424e+006 3.7946e+004 1.4358e+006 1.3399e+005 3.1242e+006 1.8914e+007 4.0659e+006
          35 3.4058e+003 3.8630e+003 1.2575e+001 2.7097e+003 1.0695e+003 9.7622e+002 2.0000e+003 6.9895e+001 1.8316e+003 1.0241e+002 9.2579e+002 2.3382e+002 2.4006e+003 1.0688e+005 6.8765e+006
          36 3.0869e+003 3.6791e+003 3.3911e+001 2.4164e+003 1.1606e+003 7.4217e+002 1.9925e+003 1.5020e+001 1.6785e+003 2.0364e+002 7.3729e+002 3.6788e+002 1.5718e+003 8.5394e+004 6.6130e+006
          37 6.2805e+003 7.8421e+003 1.3818e+002 4.8134e+003 2.7634e+003 1.2340e+003 4.3783e+003 8.7985e-002 3.3760e+003 7.0871e+002 1.2476e+003 1.0750e+003 1.5686e+003 6.3468e+004 6.1338e+006
          38 2.4172e+004 3.1532e+004 8.8313e+002 1.8055e+004 1.2209e+004 3.7664e+003 1.7922e+004 1.4103e+002 1.2581e+004 4.0564e+003 3.7589e+003 5.2984e+003 1.6977e+003 1.8917e+004 5.2122e+006
          39 3.1976e+005 4.3434e+005 1.7273e+004 2.3193e+005 1.8203e+005 3.8300e+004 2.4860e+005 6.8443e+003 1.5822e+005 7.2548e+004 3.6446e+004 8.2840e+004 9.9385e+002 2.2605e+005 2.3933e+006
          40 4.6601e+006 6.4576e+006 2.9927e+005 3.3242e+006 2.8068e+006 4.7931e+005 3.6961e+006 1.5386e+005 2.2308e+006 1.2045e+006 4.3753e+005 1.2867e+006 6.3188e+003 9.6787e+006 7.9639e+006
          41 4.6676e+005 6.6137e+005 3.5913e+004 3.2621e+005 2.9882e+005 3.9591e+004 3.7749e+005 2.2983e+004 2.1379e+005 1.3784e+005 3.3804e+004 1.3650e+005 7.7236e+003 1.6640e+006 8.7109e+006
          42 1.4959e+005 2.1977e+005 1.5077e+004 1.0067e+005 1.0529e+005 8.6793e+003 1.2406e+005 1.2446e+004 6.2662e+004 5.3490e+004 6.1830e+003 4.6634e+004 9.2115e+003 6.7372e+005 5.7349e+006
          43 1.4130e+005 2.1493e+005 1.8043e+004 9.1180e+004 1.0839e+005 5.0790e+003 1.1909e+005 1.7661e+004 5.3059e+004 5.9152e+004 2.5541e+003 4.5266e+004 1.5222e+004 4.9022e+005 4.0406e+006
          44 2.1719e+005 3.4132e+005 3.4075e+004 1.3396e+005 1.7987e+005 4.1810e+003 1.8446e+005 3.7497e+004 7.1770e+004 1.0324e+005 9.2165e+002 6.9167e+004 3.0801e+004 3.8158e+005 2.2645e+006
          45 4.6356e+005 7.5064e+005 8.6837e+004 2.7280e+005 4.1041e+005 3.7358e+003 3.9376e+005 1.0364e+005 1.3275e+005 2.4348e+005 1.7684e+000 1.4264e+005 7.5589e+004 2.3520e+005 4.0981e+005
          46 1.0283e+006 1.7090e+006 2.2296e+005 5.7816e+005 9.6209e+005 2.1176e+003 8.6853e+005 2.8110e+005 2.5369e+005 5.8176e+005 4.0326e+003 2.9955e+005 1.8048e+005 3.1343e+004 7.7474e+005
          47 1.2559e+006 2.1354e+006 3.0784e+005 6.7585e+005 1.2307e+006 3.3887e+001 1.0507e+006 4.0310e+005 2.6589e+005 7.5121e+005 1.7235e+004 3.4142e+005 2.3107e+005 7.7067e+004 5.5234e+006
          48 8.2673e+005 1.4397e+006 2.2936e+005 4.2304e+005 8.4859e+005 1.2145e+003 6.8130e+005 3.0983e+005 1.4497e+005 5.1941e+005 2.5466e+004 2.0402e+005 1.5914e+005 3.0469e+005 7.0560e+006
          49 5.3441e+005 9.5454e+005 1.6827e+005 2.5780e+005 5.7488e+005 3.9592e+003 4.3081e+005 2.3297e+005 7.3735e+004 3.5007e+005 3.0380e+004 1.1529e+005 1.0848e+005 4.0489e+005 5.6018e+006
          50 4.2276e+005 7.7445e+005 1.5033e+005 1.9111e+005 4.7536e+005 7.7266e+003 3.3119e+005 2.1165e+005 4.3527e+004 2.8558e+005 3.8469e+004 7.6707e+004 9.1413e+004 4.2442e+005 3.8520e+006
          51 3.9858e+005 7.4823e+005 1.5881e+005 1.6808e+005 4.6667e+005 1.3517e+004 3.0161e+005 2.2571e+005 2.8781e+004 2.7445e+005 5.2488e+004 5.8390e+004 9.2489e+004 4.0724e+005 2.2882e+006
          52 4.2298e+005 8.1277e+005 1.8724e+005 1.6578e+005 5.1359e+005 2.2804e+004 3.0751e+005 2.6700e+005 1.9737e+004 2.9366e+005 7.4963e+004 4.7795e+004 1.0547e+005 3.6370e+005 1.0119e+006
          53 4.7554e+005 9.3420e+005 2.3197e+005 1.7268e+005 5.9647e+005 3.6983e+004 3.3056e+005 3.3019e+005 1.2709e+004 3.2958e+005 1.0745e+005 3.9260e+004 1.2672e+005 2.9427e+005 1.8872e+005
          54 5.3135e+005 1.0660e+006 2.8353e+005 1.7822e+005 6.8602e+005 5.5815e+004 3.5159e+005 4.0120e+005 6.6026e+003 3.6438e+005 1.4695e+005 2.9874e+004 1.4964e+005 2.0431e+005 3.0142e+004
          55 5.5969e+005 1.1455e+006 3.2472e+005 1.7276e+005 7.4154e+005 7.5868e+004 3.5090e+005 4.5522e+005 2.0042e+003 3.7665e+005 1.8373e+005 1.9317e+004 1.6410e+005 1.1363e+005 5.4714e+005
          56 5.4481e+005 1.1368e+006 3.4219e+005 1.5399e+005 7.3889e+005 9.2312e+004 3.2192e+005 4.7376e+005 3.5683e+001 3.5691e+005 2.0747e+005 9.6620e+003 1.6337e+005 4.6978e+004 1.3694e+006
          57 4.9786e+005 1.0587e+006 3.3745e+005 1.2803e+005 6.8972e+005 1.0302e+005 2.7556e+005 4.6003e+005 9.7059e+002 3.1489e+005 2.1603e+005 3.1200e+003 1.4955e+005 1.2844e+004 2.0064e+006
          58 4.4125e+005 9.5595e+005 3.2181e+005 1.0251e+005 6.2317e+005 1.0941e+005 2.2726e+005 4.3078e+005 4.1351e+003 2.6716e+005 2.1480e+005 2.5587e+002 1.2967e+005 1.6064e+003 2.2237e+006
          59 3.9177e+005 8.6423e+005 3.0646e+005 8.1632e+004 5.6286e+005 1.1443e+005 1.8652e+005 4.0181e+005 8.7398e+003 2.2517e+005 2.1090e+005 3.8452e+002 1.0974e+005 1.5351e+000 2.0777e+006
          60 3.5757e+005 8.0270e+005 2.9902e+005 6.6327e+004 5.2152e+005 1.2120e+005 1.5634e+005 3.8317e+005 1.4508e+004 1.9347e+005 2.1009e+005 2.6727e+003 9.2862e+004 2.3935e+002 1.7352e+006
          61 3.3773e+005 7.7119e+005 3.0107e+005 5.5300e+004 4.9913e+005 1.3117e+005 1.3466e+005 3.7627e+005 2.1616e+004 1.7056e+005 2.1412e+005 6.7220e+003 7.8931e+004 6.9880e+001 1.3170e+006
          62 3.2609e+005 7.5697e+005 3.0898e+005 4.6702e+004 4.8740e+005 1.4348e+005 1.1768e+005 3.7593e+005 3.0091e+004 1.5238e+005 2.2076e+005 1.2372e+004 6.6426e+004 2.4281e+002 8.9017e+005
          63 3.2067e+005 7.5630e+005 3.2198e+005 3.9792e+004 4.8388e+005 1.5819e+005 1.0399e+005 3.8081e+005 4.0047e+004 1.3748e+005 2.2956e+005 1.9567e+004 5.5039e+004 2.7223e+003 5.1855e+005
          64 3.1976e+005 7.6581e+005 3.3933e+005 3.3998e+004 4.8630e+005 1.7527e+005 9.2418e+004 3.8955e+005 5.1649e+004 1.2465e+005 2.4000e+005 2.8348e+004 4.4507e+004 9.5770e+003 2.3858e+005
          65 3.1761e+005 7.7201e+005 3.5532e+005 2.8572e+004 4.8607e+005 1.9190e+005 8.1100e+004 3.9542e+005 6.4086e+004 1.1152e+005 2.4801e+005 3.8196e+004 3.4301e+004 2.1966e+004 6.6082e+004
          66 3.1403e+005 7.7426e+005 3.6943e+005 2.3563e+004 4.8289e+005 2.0762e+005 7.0182e+004 3.9811e+005 7.6974e+004 9.8348e+004 2.5328e+005 4.8723e+004 2.4960e+004 3.9632e+004 1.6170e+003
          67 3.0540e+005 7.6343e+005 3.7695e+005 1.8794e+004 4.7122e+005 2.1951e+005 5.9120e+004 3.9296e+005 8.8923e+004 8.4421e+004 2.5279e+005 5.8867e+004 1.6691e+004 6.0315e+004 2.2769e+004
          68 2.8963e+005 7.3358e+005 3.7408e+005 1.4360e+004 4.4782e+005 2.2482e+005 4.8082e+004 3.7705e+005 9.8183e+004 6.9966e+004 2.4453e+005 6.7209e+004 9.9589e+003 7.9882e+004 9.2181e+004
