   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24
          10 6.8955e+004 2.1924e+004 1.6876e+004 9.4340e+004 5.3808e+004 3.6022e+003 1.7376e+005 4.5344e+005 5.1640e+005 3.0535e+005 3.8389e+004 3.1373e+005 8.9899e+004 3.9308e+004 9.3747e+003 1.2416e+003 8.7437e-005 3.0589e+002 5.6094e+002 5.5740e+002 4.0870e+002 2.3181e+002 1.0700e+002 4.7050e+001 1.9800e+001
          11 3.3429e+004 3.5598e+004 7.6053e+001 5.1583e+004 7.9027e+004 1.4250e+004 3.1802e+004 2.2756e+005 4.2941e+005 4.1483e+005 2.3094e+005 2.2503e+004 3.0304e+005 7.2191e+004 4.2188e+004 1.2431e+004 2.9435e+003 3.9116e+002 1.7862e-002 7.9663e+001 1.2801e+002 9.8021e+001 5.1202e+001 2.3683e+001 1.0180e+001
          12 6.6460e+003 3.1876e+004 6.9830e+003 1.4356e+004 6.5158e+004 4.5948e+004 5.8750e+001 7.3414e+004 2.5928e+005 3.8488e+005 3.2195e+005 1.7481e+005 9.8154e+003 3.0982e+005 4.9827e+004 4.4485e+004 1.4901e+004 4.8243e+003 1.4085e+003 3.2731e+002 5.6606e+001 6.9977e+000 7.2938e-001 8.8981e-002 1.4250e-002
          13 1.1309e+002 1.9016e+004 1.8798e+004 3.7500e+002 3.6221e+004 5.8028e+004 1.6486e+004 9.5069e+003 1.1748e+005 2.6988e+005 3.2649e+005 2.3853e+005 1.3199e+005 1.2192e+003 3.4627e+005 2.3628e+004 4.5521e+004 1.6854e+004 6.4781e+003 2.5830e+003 9.9308e+002 3.6974e+002 1.3640e+002 5.4091e+001 2.1750e+001
          14 5.9288e+003 7.5113e+003 2.4067e+004 3.0988e+003 1.3371e+004 4.9363e+004 3.5552e+004 7.1007e+002 3.7633e+004 1.5354e+005 2.5594e+005 2.5626e+005 1.6496e+005 9.8048e+004 2.3534e+003 4.3611e+005 2.0291e+003 4.5595e+004 1.7436e+004 7.2943e+003 3.2977e+003 1.4172e+003 5.6960e+002 2.3546e+002 9.6464e+001
          15 1.2830e+004 1.5908e+003 2.1836e+004 9.9310e+003 2.5768e+003 3.2849e+004 4.1029e+004 1.0014e+004 6.5110e+003 7.3402e+004 1.6872e+005 2.1618e+005 1.7955e+005 1.0672e+005 6.5191e+004 1.9897e+004 6.2395e+005 1.6081e+004 4.4067e+004 1.8567e+004 7.3393e+003 3.0328e+003 1.2101e+003 4.9986e+002 2.0482e+002
          16 1.5618e+004 2.9832e+001 1.6317e+004 1.3760e+004 2.1471e+001 1.8701e+004 3.5910e+004 1.7669e+004 4.3729e+001 3.0513e+004 1.0066e+005 1.5781e+005 1.6050e+005 1.0895e+005 6.9819e+004 2.8865e+004 4.6336e+004 9.6868e+005 1.3350e+005 3.0178e+004 1.9090e+004 7.4224e+003 2.8245e+003 1.1418e+003 4.6350e+002
          17 1.5205e+004 2.6845e+002 1.1271e+004 1.4329e+004 5.7011e+002 9.9587e+003 2.8086e+004 2.0203e+004 1.3245e+003 1.1541e+004 5.8663e+004 1.1023e+005 1.2943e+005 1.0426e+005 6.3371e+004 4.5960e+004 2.3644e+003 4.4339e+004 1.4442e+006 3.6162e+005 1.4401e+003 9.1246e+003 4.9980e+003 2.2388e+003 9.4264e+002
          18 1.3556e+004 8.7910e+002 7.6276e+003 1.3346e+004 1.6636e+003 5.1382e+003 2.1215e+004 1.9785e+004 3.6673e+003 3.8334e+003 3.4537e+004 7.7160e+004 1.0155e+005 9.3265e+004 6.0409e+004 4.0705e+004 2.3303e+004 5.8624e+003 2.1555e+004 2.0643e+006 4.5436e+005 4.2961e+004 3.8799e+003 5.4561e+002 1.1450e+002
          19 1.1162e+004 1.3361e+003 4.9677e+003 1.1341e+004 2.4290e+003 2.4889e+003 1.5296e+004 1.7358e+004 5.1747e+003 9.4398e+002 1.9972e+004 5.2753e+004 7.6448e+004 7.7291e+004 5.4666e+004 3.4853e+004 2.6918e+004 2.2019e+003 1.5874e+004 2.6715e+004 3.0342e+006 1.2641e+005 7.8851e+004 3.0511e+004 1.1823e+004
          20 8.2834e+003 1.4244e+003 3.0293e+003 8.6122e+003 2.5352e+003 1.1053e+003 1.0220e+004 1.3471e+004 5.2719e+003 1.1341e+002 1.1022e+004 3.3991e+004 5.3339e+004 5.7800e+004 4.4140e+004 2.8006e+004 2.1453e+004 8.6361e+003 2.4759e+003 7.8388e+003 1.9586e+005 3.9623e+006 1.2375e+005 6.3512e+003 4.1718e+002
          21 5.1398e+003 1.0981e+003 1.6210e+003 5.4281e+003 1.9310e+003 4.3767e+002 5.8812e+003 8.6116e+003 3.9521e+003 4.5261e-004 5.4674e+003 1.9123e+004 3.1829e+004 3.6123e+004 2.9147e+004 1.8761e+004 1.3613e+004 8.5154e+003 4.8182e+000 4.8151e+003 2.7855e+002 1.2365e+006 3.1326e+006 6.0811e+005 1.7570e+005
          22 2.1228e+003 5.0558e+002 6.1480e+002 2.2608e+003 8.8391e+002 1.3487e+002 2.3294e+003 3.6137e+003 1.7940e+003 8.1511e+000 1.9839e+003 7.4884e+003 1.2887e+004 1.4988e+004 1.2462e+004 8.1236e+003 5.6940e+003 4.1023e+003 1.3192e+002 1.6321e+003 5.1180e+002 4.8082e+002 3.3763e+006 1.6940e+006 3.5806e+005
