   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39
          42 6.4360e-002 1.9363e+006 4.5337e+006 6.6933e+000 1.0263e+005 4.6470e+005 1.8815e+003 3.5604e+005 1.5156e+005 7.3801e+004 3.0526e+002 1.4792e+005 4.8390e+004 9.5191e+002 3.6174e+004 2.1670e+003 1.0223e+005 2.3178e+005 3.3448e+005 2.5115e+005 2.1786e+005 2.3035e+005 1.6134e+005 1.2125e+005 9.8858e+004 4.0386e+004 8.5043e+003 1.4532e+003 1.1944e+003 1.2671e+004 1.6028e+004 1.0584e+004 9.8937e+003 1.0608e+004 6.2491e+003 1.6244e+003 3.1356e+002 2.2616e+002 2.5988e+002 1.4540e+002
          43 1.0492e-005 3.5202e+002 8.6161e+002 1.0709e-003 1.5524e+003 3.0048e+004 1.2756e+003 2.0001e+005 5.6735e+005 3.2365e+005 1.2459e+006 1.5910e+006 1.2966e+006 8.6151e+005 1.4930e+005 9.0868e+004 6.9513e+005 8.0685e+005 1.6118e+005 1.6001e+005 6.6341e+005 2.4025e+005 1.0474e+005 5.2388e+005 7.1106e+004 2.6257e+005 2.9365e+005 4.5676e+004 3.4923e+005 7.9964e+002 3.0698e+005 2.9758e+002 2.5376e+005 2.6030e+003 1.9576e+005 5.0647e+004 6.4960e+004 1.3760e+005 1.9237e+004 7.1823e+003
          44 4.9508e-006 1.4312e+002 2.2923e+002 7.4069e-003 1.8604e+003 4.3678e+004 1.7397e+003 2.6294e+005 7.1208e+005 3.8739e+005 1.4086e+006 1.6020e+006 1.1294e+006 5.7038e+005 2.0973e+004 2.6562e+005 8.3210e+005 6.1278e+005 2.0560e+004 3.6927e+005 6.2741e+005 5.8930e+004 2.9235e+005 4.4171e+005 1.9638e+000 4.0410e+005 1.2127e+005 1.8692e+005 2.3590e+005 7.5521e+004 2.4556e+005 5.0645e+004 1.9338e+005 7.3791e+004 1.0284e+005 1.4171e+005 3.5409e+003 1.2613e+005 7.6003e+004 4.1687e+003
          45 5.8561e-006 9.8156e+001 9.4829e+000 2.7093e-002 1.5536e+003 6.0612e+004 2.3602e+003 3.4308e+005 8.6548e+005 4.4911e+005 1.5447e+006 1.5437e+006 9.0636e+005 3.0902e+005 9.0505e+003 4.7631e+005 8.5573e+005 3.6879e+005 1.2831e+004 5.6712e+005 4.6510e+005 4.6500e+002 4.6945e+005 2.6232e+005 6.6135e+004 4.3078e+005 1.0431e+004 3.2060e+005 8.6315e+004 2.1052e+005 1.1393e+005 1.6962e+005 7.6779e+004 1.7623e+005 1.5617e+004 1.8285e+005 2.0992e+004 5.9206e+004 1.0985e+005 3.6673e+004
          46 1.1899e-005 4.6218e+001 6.2304e+002 1.1267e-001 3.2474e+002 8.5611e+004 3.2397e+003 4.4682e+005 1.0234e+006 5.0845e+005 1.6524e+006 1.4124e+006 6.4896e+005 1.1359e+005 1.0430e+005 6.6814e+005 7.5990e+005 1.4909e+005 1.1954e+005 6.8417e+005 2.4687e+005 7.3490e+004 5.5377e+005 8.3369e+004 2.1454e+005 3.3364e+005 2.4112e+004 3.5501e+005 3.0459e+003 3.0157e+005 1.3716e+004 2.5775e+005 3.1623e+003 2.1646e+005 8.7201e+003 1.3862e+005 9.3854e+004 4.9651e+003 8.7425e+004 6.8640e+004
          47 5.8402e-005 7.7514e+001 2.1111e+004 9.5123e-001 7.9829e+003 1.5056e+005 5.1033e+003 6.1983e+005 1.1614e+006 5.7137e+005 1.7689e+006 1.1861e+006 3.5575e+005 1.0433e+004 2.7955e+005 7.9525e+005 5.5933e+005 1.4046e+004 2.6925e+005 7.0927e+005 5.2185e+004 2.1430e+005 5.2617e+005 1.4118e+000 3.3095e+005 1.7757e+005 1.5591e+005 2.5877e+005 3.4618e+004 2.8070e+005 1.4861e+004 2.4749e+005 3.2853e+004 1.5494e+005 7.8240e+004 5.2176e+004 1.5119e+005 1.4518e+004 3.1601e+004 6.5910e+004
          48 3.0253e-003 5.7777e+004 2.8272e+006 7.0541e+001 2.2209e+006 1.0099e+006 1.5916e+004 6.8101e+005 1.5948e+004 1.2286e+005 5.7258e+005 7.5356e+002 2.8058e+005 1.2143e+004 4.0787e+004 7.9635e+004 5.9175e+002 1.8306e+005 3.0249e+004 3.1684e+005 4.0814e+005 3.3011e+004 1.6445e+005 3.4349e+005 4.4007e+004 3.2749e+004 1.5507e+005 2.8379e+004 1.0473e+004 6.0533e+002 1.5919e+004 7.7022e+003 6.6037e+004 1.8646e+004 9.8132e+002 8.6698e+001 1.3088e+004 2.5323e+004 9.8173e+003 4.8565e+002
          49 2.1215e-004 8.9941e+003 3.0734e+005 5.9834e+000 2.7753e+005 1.1918e+002 8.3709e+002 3.1012e+005 1.3181e+006 4.4297e+005 1.1272e+006 1.0741e+006 4.2407e+005 8.3501e+003 4.1840e+005 6.8050e+005 3.8523e+005 2.2973e+003 5.8582e+005 3.0380e+005 6.2939e+004 5.2532e+005 2.1222e+005 2.2827e+002 5.5208e+005 1.6992e+004 1.6880e+005 1.9489e+005 1.3223e+005 1.8310e+005 8.4950e+004 1.3777e+005 7.6831e+004 1.0072e+005 1.6679e+005 1.6521e+003 1.1860e+005 4.7519e+004 4.3347e+003 4.2766e+004
          50 6.5750e-006 2.5600e+003 4.5440e+004 4.3424e-001 4.4017e+004 5.5168e+004 3.8140e+003 6.4989e+005 1.5343e+006 5.5855e+005 1.3918e+006 8.0131e+005 1.1516e+005 1.1790e+005 6.6597e+005 6.9109e+005 1.6926e+005 7.2224e+004 6.5096e+005 2.5957e+005 1.4061e+004 5.9430e+005 1.2452e+005 1.2429e+005 4.3557e+005 6.5272e+003 3.1175e+005 3.8808e+004 2.6526e+005 6.2029e+004 2.0912e+005 4.3922e+004 1.9399e+005 8.4973e+003 1.9867e+005 2.5124e+004 7.1053e+004 1.1118e+005 1.2506e+004 7.6980e+003
          51 8.2400e-008 2.6745e+003 2.8774e+004 1.0125e-001 1.9424e+004 7.1768e+004 5.2721e+003 8.4017e+005 1.6784e+006 5.6125e+005 1.2662e+006 5.2137e+005 9.5411e+003 3.2643e+005 8.0290e+005 5.1472e+005 2.8688e+004 2.3222e+005 6.4539e+005 9.2629e+004 1.2154e+005 5.8824e+005 1.3588e+004 2.7910e+005 2.7626e+005 1.0341e+005 2.8528e+005 1.9878e+003 3.1011e+005 3.8508e+002 2.6028e+005 9.4606e+001 2.1358e+005 1.5442e+004 1.4438e+005 1.0309e+005 1.0332e+004 1.1173e+005 5.7386e+004 2.2245e+003
          52 1.2412e-005 3.9678e+003 2.4251e+004 1.6067e-003 3.4478e+003 6.6653e+004 6.8303e+003 1.0730e+006 1.8014e+006 5.2015e+005 1.0161e+006 2.5941e+005 2.5501e+004 6.2490e+005 8.1531e+005 2.7043e+005 9.4425e+003 4.0740e+005 5.1804e+005 1.1951e+003 2.5854e+005 4.6580e+005 2.7278e+004 3.6419e+005 1.0328e+005 2.8213e+005 1.5373e+005 7.1661e+004 2.4376e+005 4.7428e+004 2.0586e+005 5.3062e+004 1.3943e+005 9.4143e+004 5.1542e+004 1.6813e+005 9.4022e+003 5.7964e+004 8.8974e+004 2.7664e+004
          53 1.0902e-004 7.8926e+003 1.9925e+004 2.0095e-001 1.3688e+004 3.1915e+004 9.0555e+003 1.4425e+006 1.8328e+006 3.9680e+005 5.9675e+005 4.7972e+004 2.1274e+005 9.9556e+005 6.0687e+005 3.7355e+004 1.4773e+005 4.9217e+005 2.6959e+005 9.3075e+004 3.0034e+005 2.5083e+005 2.3363e+005 2.7680e+005 3.0127e+003 4.5291e+005 1.1617e+004 1.7620e+005 9.6018e+004 1.7816e+005 7.0708e+004 1.6279e+005 2.7334e+004 1.6294e+005 1.2137e+001 1.4998e+005 8.3371e+004 2.8086e+003 6.4312e+004 5.3298e+004
          54 7.8731e-004 1.9569e+004 5.9822e+003 2.5807e+000 3.2719e+005 1.0259e+004 1.1006e+004 1.8427e+006 1.2190e+006 9.1931e+004 2.9955e+004 5.7676e+004 6.1738e+005 1.1131e+006 7.8793e+004 1.4975e+005 3.7301e+005 2.3576e+005 6.3038e+003 4.8671e+005 6.7036e+004 2.5887e+004 6.0132e+005 1.0849e+004 5.3508e+004 3.7537e+005 1.4837e+005 1.1024e+005 1.3827e+003 2.2035e+005 1.2260e+004 1.5578e+005 3.3724e+004 7.7043e+004 5.8159e+004 2.7014e+004 1.3946e+005 4.9453e+004 9.5644e+002 2.3464e+004
          55 1.8326e-003 1.9911e+004 6.7533e+003 6.7627e+000 1.0121e+006 2.6066e+005 3.4930e+003 6.6318e+005 3.4824e+003 1.3338e+005 5.6021e+005 3.3074e+005 3.5563e+005 1.3990e+005 4.0277e+005 6.7380e+005 9.6732e+004 5.4219e+004 2.0770e+005 3.7963e+005 2.1724e+005 4.8348e+004 2.6739e+005 3.6006e+005 4.6528e+004 3.8274e+003 4.5966e+005 4.0809e+004 1.0457e+005 4.5826e+003 1.7918e+005 9.7787e+002 1.4605e+005 3.3303e+004 4.4568e+004 4.6799e+004 8.8750e+003 9.5360e+004 7.4192e+004 1.5286e+004
          56 1.2049e-003 4.4684e+003 3.2808e+004 4.3922e+000 7.2240e+005 3.2497e+005 6.2296e+001 2.1393e+003 6.5340e+005 4.6250e+005 9.5966e+005 1.2436e+005 8.8191e+002 1.9629e+005 9.1624e+005 2.7627e+005 7.7222e+004 4.6654e+005 2.0678e+005 1.8427e+003 6.4873e+005 3.8389e+004 9.8747e+003 5.6684e+005 1.7945e+004 1.5509e+005 1.2029e+005 3.3608e+005 2.9731e+004 1.2158e+005 6.6428e+004 1.5784e+005 2.1074e+004 1.8645e+005 9.5293e+003 8.1048e+004 5.9789e+004 3.4056e+003 7.0242e+004 6.8688e+004
          57 8.7471e-004 6.0085e+002 4.5716e+004 2.7589e+000 4.6935e+005 2.4839e+005 1.0518e+003 1.4818e+005 1.0988e+006 4.6551e+005 6.7335e+005 1.6084e+003 1.6652e+005 5.5917e+005 7.2228e+005 1.7347e+004 3.7138e+005 5.0493e+005 4.0127e+004 1.0277e+005 5.9630e+005 1.6950e+003 1.5843e+005 3.3119e+005 1.7850e+005 1.9082e+005 1.1606e+002 3.9247e+005 1.0571e+004 1.9571e+005 2.6627e+002 2.0245e+005 1.6161e+004 1.4585e+005 9.8850e+004 1.5952e+004 1.1162e+005 2.5835e+004 1.0938e+004 4.7821e+004
          58 9.0392e-004 8.6523e+000 5.6344e+004 2.1905e+000 3.5987e+005 1.6989e+005 1.4006e+003 2.3579e+005 1.1911e+006 3.8129e+005 3.6000e+005 5.8161e+004 3.9623e+005 6.8133e+005 4.1452e+005 4.3547e+004 6.1544e+005 3.3726e+005 6.9552e+003 2.5602e+005 3.8462e+005 9.0515e+004 2.3306e+005 1.1157e+005 3.7479e+005 8.8843e+004 7.0695e+004 2.7946e+005 1.2145e+005 1.3214e+005 5.8279e+004 1.2273e+005 1.0205e+005 4.7592e+004 1.6935e+005 5.6310e+003 7.7098e+004 8.0016e+004 4.1870e+003 1.1758e+004
          59 1.1688e-003 1.4066e+002 6.7987e+004 1.9542e+000 2.8724e+005 8.5679e+004 1.0612e+003 2.2956e+005 1.1049e+006 2.6812e+005 1.1432e+005 2.5558e+005 5.7431e+005 5.9768e+005 1.4226e+005 2.6347e+005 7.1524e+005 1.1961e+005 1.2975e+005 3.1328e+005 1.5211e+005 2.8655e+005 1.7431e+005 5.3086e+003 4.9102e+005 3.3805e+003 1.7416e+005 1.1286e+005 2.7945e+005 2.9342e+004 1.4875e+005 2.5401e+004 1.7124e+005 7.7103e+000 1.5558e+005 6.6904e+004 1.6407e+004 9.3157e+004 4.0394e+004 6.8541e+002
          60 1.7088e-003 5.8835e+002 7.8821e+004 1.7636e+000 2.0810e+005 1.2995e+004 3.6552e+002 1.5069e+005 8.7290e+005 1.4217e+005 7.1278e+002 5.4980e+005 6.1266e+005 3.5233e+005 3.2220e+003 5.8243e+005 5.9885e+005 2.9982e+002 3.4911e+005 2.2244e+005 1.0005e+004 4.8761e+005 4.4542e+004 2.8738e+004 4.4000e+005 5.7046e+004 1.8981e+005 6.2522e+003 3.6095e+005 9.7205e+003 1.6804e+005 6.3229e+003 1.4766e+005 4.5411e+004 6.8335e+004 1.3896e+005 5.6488e+003 4.8136e+004 7.0397e+004 2.1888e+004
          61 2.5357e-003 1.1959e+003 8.1462e+004 1.4145e+000 1.0860e+005 1.9109e+004 8.6209e+000 4.4579e+004 5.1856e+005 3.5389e+004 1.0203e+005 8.0207e+005 4.3501e+005 7.6352e+004 8.0328e+004 7.9805e+005 2.8410e+005 1.3428e+005 4.9384e+005 5.0672e+004 4.1154e+004 5.2181e+005 1.3535e+004 1.0724e+005 2.2580e+005 2.7181e+005 8.1524e+004 3.3665e+004 2.6713e+005 1.4510e+005 7.6710e+004 8.7784e+004 4.6592e+004 1.2755e+005 1.1387e+003 1.3102e+005 7.2164e+004 1.3029e+003 4.8619e+004 4.3874e+004
          62 3.3460e-003 1.6234e+003 6.6021e+004 8.2886e-001 2.0891e+004 1.8385e+005 8.8118e+002 7.7301e+002 1.6838e+005 7.8904e+002 3.8920e+005 7.7417e+005 1.3097e+005 1.7788e+004 3.0050e+005 6.6369e+005 1.8422e+004 4.7919e+005 3.7217e+005 1.9061e+004 1.7442e+005 3.0243e+005 2.2284e+005 1.0286e+005 2.6510e+004 4.5043e+005 2.8072e+002 1.2119e+005 7.2195e+004 3.1257e+005 7.6191e+000 1.5093e+005 2.3453e+003 1.2187e+005 4.3332e+004 4.0740e+004 1.2915e+005 3.2355e+004 4.1168e+003 2.8426e+004
          63 3.6267e-003 1.5312e+003 3.7343e+004 2.6552e-001 3.6783e+003 4.4261e+005 2.6826e+003 6.2305e+004 7.1535e+003 4.3844e+004 6.0778e+005 4.4433e+005 1.1267e+003 2.4792e+005 3.9492e+005 2.7471e+005 8.3855e+004 6.7113e+005 1.0073e+005 2.2825e+005 1.9762e+005 5.1934e+004 4.9191e+005 1.8522e+004 2.2511e+004 3.6589e+005 1.2136e+005 1.0801e+005 2.0116e+003 2.8811e+005 8.7072e+004 8.7774e+004 8.0691e+004 3.2496e+004 1.1791e+005 1.5320e+003 8.4654e+004 1.0123e+005 1.7058e+004 1.4745e+003
          64 3.3933e-003 1.0922e+003 1.3899e+004 1.4886e-002 5.2203e+004 6.2237e+005 3.9398e+003 1.4609e+005 2.3681e+004 9.5290e+004 5.8897e+005 1.2409e+005 1.5007e+005 4.9275e+005 2.7196e+005 2.3023e+004 3.4982e+005 5.2787e+005 2.1268e+003 4.4431e+005 8.7010e+004 9.5548e+003 5.3258e+005 1.7363e+004 1.1094e+005 1.4350e+005 3.2379e+005 2.3396e+004 7.7940e+004 1.2124e+005 2.3390e+005 6.2575e+003 1.4757e+005 2.7014e+003 1.0296e+005 5.6623e+004 1.2973e+004 1.0301e+005 7.0419e+004 1.1728e+004
          65 3.0541e-003 6.6201e+002 2.7509e+003 3.7283e-002 1.1562e+005 6.6803e+005 4.0486e+003 1.7552e+005 7.6200e+004 1.1153e+005 4.2966e+005 2.1619e+003 3.9729e+005 5.5476e+005 9.6826e+004 3.1592e+004 5.2967e+005 2.5385e+005 1.3048e+005 4.7679e+005 3.5547e+003 1.0486e+005 3.6711e+005 1.4370e+005 1.2865e+005 1.2728e+004 4.0779e+005 6.8296e+003 1.3856e+005 1.0556e+004 2.7680e+005 2.4741e+004 1.1747e+005 5.9958e+004 3.5154e+004 1.0826e+005 5.9990e+003 4.8206e+004 9.1192e+004 4.4255e+004
          66 2.8370e-003 3.6573e+002 4.7517e+000 1.8341e-001 1.6531e+005 6.1961e+005 3.3331e+003 1.4817e+005 9.4962e+004 9.8518e+004 2.5655e+005 4.2748e+004 5.8874e+005 4.5693e+005 4.6516e+003 1.7591e+005 5.3408e+005 5.4851e+004 3.4206e+005 3.5196e+005 3.5068e+004 1.8435e+005 1.6339e+005 3.1025e+005 7.0348e+004 1.3371e+004 3.4392e+005 9.2927e+004 1.1499e+005 1.4305e+004 2.0520e+005 1.2010e+005 4.2758e+004 1.2480e+005 1.2616e+002 9.8889e+004 4.9739e+004 5.0794e+003 6.5044e+004 6.1792e+004
          67 2.7836e-003 1.8684e+002 1.2450e+003 3.6607e-001 1.9523e+005 5.1775e+005 2.2331e+003 9.0705e+004 7.9087e+004 7.2780e+004 1.2353e+005 1.6227e+005 6.7290e+005 2.8642e+005 2.9342e+004 3.2513e+005 4.0827e+005 1.3871e+003 5.0834e+005 1.7321e+005 1.6443e+005 1.8233e+005 3.1100e+004 4.2516e+005 9.5121e+003 7.4957e+004 2.0457e+005 2.2641e+005 4.6311e+004 7.8461e+004 9.3450e+004 2.1268e+005 5.7892e+002 1.3692e+005 2.4990e+004 4.8711e+004 8.9232e+004 6.2307e+003 2.3543e+004 5.1503e+004
          68 2.8795e-003 8.6150e+001 3.9637e+003 5.4752e-001 2.0558e+005 3.8671e+005 1.0998e+003 3.2216e+004 4.6853e+004 4.5650e+004 4.1332e+004 2.9750e+005 6.4764e+005 1.1964e+005 1.5081e+005 4.0268e+005 2.2967e+005 8.1626e+004 5.6112e+005 3.5632e+004 3.2690e+005 1.1164e+005 1.9391e+003 4.3879e+005 1.1634e+004 1.2153e+005 7.2821e+004 3.3198e+005 1.2002e+003 1.3027e+005 1.4591e+004 2.4215e+005 2.7766e+004 9.1816e+004 8.2454e+004 6.0827e+003 8.9364e+004 3.9881e+004 6.7023e+002 2.4934e+004
          69 3.0924e-003 3.3796e+001 6.8050e+003 7.0323e-001 1.9634e+005 2.4461e+005 2.5374e+002 7.5312e+002 1.6383e+004 2.3265e+004 4.7583e+003 4.0325e+005 5.2959e+005 1.5336e+004 3.2126e+005 3.7732e+005 7.3826e+004 2.4097e+005 4.8340e+005 4.0780e+003 4.4495e+005 2.8379e+004 5.2776e+004 3.4814e+005 1.0122e+005 1.1206e+005 4.8634e+003 3.5326e+005 2.8760e+004 1.2518e+005 4.6145e+003 1.9293e+005 1.0987e+005 2.8229e+004 1.2414e+005 6.7564e+003 5.2187e+004 7.2001e+004 1.0003e+004 3.4069e+003
          70 3.3653e-003 1.0156e+001 8.8479e+003 8.0353e-001 1.6767e+005 1.1435e+005 1.3687e+001 2.0970e+004 8.1308e+002 8.4895e+003 1.9517e+003 4.4534e+005 3.5240e+005 1.2757e+004 4.7218e+005 2.6087e+005 1.4995e+003 3.9692e+005 3.0880e+005 9.7246e+004 4.5450e+005 2.1269e+003 1.2532e+005 1.9637e+005 2.4836e+005 5.5107e+004 1.3244e+004 2.7694e+005 1.3026e+005 6.7617e+004 5.0854e+004 9.7675e+004 1.9249e+005 8.6860e+001 1.1477e+005 5.0792e+004 1.0571e+004 7.2948e+004 3.8741e+004 2.4696e+003
          71 3.6166e-003 1.9571e+000 9.4586e+003 8.1895e-001 1.2410e+005 2.5601e+004 5.8086e+002 1.0218e+005 4.4962e+003 1.5213e+003 1.6218e+004 4.0873e+005 1.7099e+005 1.1448e+005 5.3336e+005 1.1215e+005 3.5600e+004 4.6509e+005 1.2017e+005 2.6852e+005 3.4315e+005 7.4937e+004 1.5571e+005 5.9544e+004 3.7609e+005 4.3835e+003 6.2335e+004 1.4651e+005 2.5049e+005 9.4617e+003 1.0159e+005 1.8906e+004 2.1577e+005 3.6633e+004 6.0995e+004 1.0069e+005 2.3712e+003 4.1601e+004 5.8195e+004 1.9693e+004
          72 3.7812e-003 1.9194e-001 8.5538e+003 7.4372e-001 7.6383e+004 5.6378e+002 1.8497e+003 2.2576e+005 2.0534e+004 2.9423e-001 3.0373e+004 3.1117e+005 4.4001e+004 2.7421e+005 4.7567e+005 1.2807e+004 1.4140e+005 4.1002e+005 1.0290e+004 4.2223e+005 1.7258e+005 2.2301e+005 1.1930e+005 9.0394e+002 4.1051e+005 1.8493e+004 9.4925e+004 3.7835e+004 3.1372e+005 9.7344e+003 1.0787e+005 2.1280e+003 1.6389e+005 1.1368e+005 9.7430e+003 1.1300e+005 3.5475e+004 7.7245e+003 4.9994e+004 3.6624e+004
          73 3.8474e-003 4.3299e-002 6.6451e+003 6.0427e-001 3.6387e+004 3.8121e+004 3.4235e+003 3.5316e+005 3.6001e+004 5.2586e+002 3.4408e+004 1.9369e+005 7.7616e+001 4.2228e+005 3.3230e+005 1.4425e+004 2.4893e+005 2.6928e+005 1.9716e+004 4.7848e+005 3.7863e+004 3.7067e+005 4.8826e+004 2.5382e+004 3.3815e+005 1.0993e+005 8.0847e+004 2.9883e+000 2.8517e+005 8.1993e+004 6.6519e+004 3.9544e+004 7.7683e+004 1.7482e+005 4.9653e+003 7.9229e+004 8.0828e+004 2.2506e+003 2.3203e+004 3.7412e+004
          74 3.8258e-003 2.9065e-001 4.4247e+003 4.3812e-001 1.0836e+004 1.1620e+005 4.8200e+003 4.4553e+005 4.0933e+004 7.8625e+002 2.7879e+004 9.3314e+004 2.8246e+004 5.0398e+005 1.6898e+005 1.1169e+005 2.9945e+005 1.1738e+005 1.1967e+005 4.1800e+005 1.6597e+003 4.4416e+005 2.3010e+003 8.6953e+004 2.0547e+005 2.3723e+005 3.6090e+004 2.5646e+004 1.8936e+005 1.8649e+005 1.6213e+004 8.6097e+004 1.3733e+004 1.7982e+005 5.0585e+004 2.8872e+004 1.0185e+005 2.9134e+004 2.2749e+003 2.2583e+004
          75 3.7298e-003 1.5033e+000 2.4661e+003 2.7961e-001 5.7188e+002 2.0343e+005 5.6489e+003 4.7760e+005 3.3221e+004 3.3707e+002 1.6318e+004 2.9591e+004 9.3515e+004 4.9847e+005 4.7629e+004 2.5474e+005 2.7320e+005 1.9905e+004 2.4170e+005 2.8048e+005 6.5691e+004 4.1300e+005 1.9996e+004 1.2976e+005 8.0487e+004 3.3625e+005 2.3688e+003 7.0717e+004 8.3325e+004 2.6338e+005 1.1159e+003 1.0090e+005 2.0444e+003 1.3062e+005 1.1291e+005 8.1383e+002 8.4522e+004 6.5867e+004 4.1969e+003 5.7174e+003
          76 3.6177e-003 4.2883e+000 1.0954e+003 1.5422e-001 1.9691e+003 2.7476e+005 5.8086e+003 4.5111e+005 1.8570e+004 2.9982e+000 6.1896e+003 2.9948e+003 1.5937e+005 4.2536e+005 5.3902e+002 3.8478e+005 1.9397e+005 3.1814e+003 3.2464e+005 1.3528e+005 1.8298e+005 3.0486e+005 1.0094e+005 1.2659e+005 1.1007e+004 3.6626e+005 1.2190e+004 9.3949e+004 1.5962e+004 2.7772e+005 3.7279e+004 7.6783e+004 3.2163e+004 6.3310e+004 1.5226e+005 1.2790e+004 4.5102e+004 8.6034e+004 2.6202e+004 1.3003e+002
          77 3.5445e-003 8.5834e+000 3.2755e+002 6.9023e-002 9.8787e+003 3.1942e+005 5.4166e+003 3.8364e+005 5.1932e+003 7.7594e+002 8.0956e+002 1.5580e+003 2.0459e+005 3.1935e+005 2.4990e+004 4.6546e+005 1.0161e+005 5.3560e+004 3.4323e+005 3.4553e+004 2.9805e+005 1.7254e+005 2.1443e+005 8.5921e+004 3.4887e+003 3.2647e+005 6.9708e+004 8.2219e+004 6.9980e+002 2.3336e+005 1.0888e+005 3.5148e+004 7.2645e+004 1.4149e+004 1.5100e+005 5.4570e+004 1.0675e+004 7.9295e+004 5.2715e+004 8.8883e+003
          78 3.5044e-003 1.3617e+001 2.6789e+001 2.0125e-002 1.9899e+004 3.3265e+005 4.6010e+003 2.9152e+005 1.5957e+001 3.1584e+003 2.8904e+002 1.1738e+004 2.2035e+005 2.0763e+005 9.9709e+004 4.7977e+005 2.9655e+004 1.3854e+005 2.9890e+005 4.4860e+000 3.6822e+005 6.2228e+004 3.1946e+005 3.4443e+004 3.6905e+004 2.3846e+005 1.5540e+005 4.6731e+004 2.3114e+004 1.5493e+005 1.8409e+005 4.3670e+003 9.5198e+004 2.4972e+002 1.1405e+005 1.0147e+005 3.2134e+002 5.1890e+004 6.7785e+004 2.5750e+004
          79 3.5145e-003 1.8343e+001 2.8598e+001 1.0813e-003 2.8991e+004 3.1827e+005 3.5654e+003 1.9462e+005 7.3296e+003 6.9894e+003 2.8446e+003 2.3131e+004 2.0943e+005 1.1265e+005 1.9708e+005 4.3420e+005 2.3920e+002 2.2318e+005 2.1549e+005 2.8106e+004 3.7650e+005 5.2728e+003 3.8357e+005 2.4731e+003 8.0634e+004 1.3793e+005 2.3942e+005 1.1966e+004 5.7007e+004 7.5996e+004 2.3362e+005 4.6372e+003 8.8532e+004 1.8087e+004 6.2885e+004 1.3041e+005 1.7880e+004 2.0736e+004 6.4319e+004 4.0818e+004
          80 3.5778e-003 2.1788e+001 1.8153e+002 4.0841e-003 3.5469e+004 2.8253e+005 2.4799e+003 1.0795e+005 2.8256e+004 1.1615e+004 6.1041e+003 2.9894e+004 1.7940e+005 4.5367e+004 2.9225e+005 3.4642e+005 1.9789e+004 2.8117e+005 1.2226e+005 9.8099e+004 3.2765e+005 1.0232e+004 3.9110e+005 9.9328e+003 1.0930e+005 5.5214e+004 2.9551e+005 3.6288e+002 7.9369e+004 2.1010e+004 2.4204e+005 3.9659e+004 5.8963e+004 5.0591e+004 2.0147e+004 1.3026e+005 5.3339e+004 1.8655e+003 4.5555e+004 4.6554e+004
          81 3.6599e-003 2.3023e+001 3.6787e+002 2.1800e-002 3.8251e+004 2.3069e+005 1.4757e+003 4.2511e+004 6.0537e+004 1.5947e+004 8.0232e+003 2.9842e+004 1.3801e+005 8.8052e+003 3.6277e+005 2.3709e+005 8.1585e+004 2.9543e+005 4.5501e+004 1.8065e+005 2.3893e+005 6.6857e+004 3.4056e+005 6.1282e+004 1.0903e+005 8.5819e+003 3.0555e+005 2.3712e+004 7.7885e+004 2.5816e+002 2.0810e+005 9.7383e+004 2.3493e+004 7.7260e+004 6.5723e+002 1.0263e+005 8.9217e+004 3.7437e+003 2.1427e+004 4.0402e+004
          82 3.7612e-003 2.1819e+001 5.0977e+002 4.7363e-002 3.7408e+004 1.7223e+005 6.8637e+002 6.4549e+003 9.9294e+004 1.8977e+004 7.6310e+003 2.4117e+004 9.4911e+004 2.3453e+002 3.9690e+005 1.3225e+005 1.6862e+005 2.6582e+005 4.6218e+003 2.4791e+005 1.3975e+005 1.5105e+005 2.5110e+005 1.4465e+005 8.2278e+004 1.6958e+003 2.7008e+005 7.8837e+004 5.5276e+004 9.3990e+003 1.4755e+005 1.5673e+005 1.7755e+003 8.4363e+004 6.9418e+003 6.1596e+004 1.0984e+005 2.4353e+004 3.9578e+003 2.6178e+004
          83 3.8188e-003 1.8221e+001 5.6146e+002 7.3692e-002 3.3123e+004 1.1397e+005 1.8654e+002 1.8208e+003 1.3611e+005 1.9709e+004 5.1540e+003 1.5349e+004 5.6477e+004 1.1824e+004 3.8653e+005 5.1473e+004 2.5542e+005 2.0146e+005 5.4496e+003 2.7695e+005 5.6584e+004 2.3060e+005 1.4819e+005 2.3376e+005 4.2750e+004 2.3530e+004 2.0056e+005 1.4773e+005 2.4625e+004 3.3198e+004 8.1121e+004 1.9442e+005 5.7453e+003 6.8912e+004 2.9409e+004 2.3951e+004 1.0636e+005 5.2597e+004 6.4348e+002 1.0841e+004
          84 3.7965e-003 1.3197e+001 5.1915e+002 9.4306e-002 2.6603e+004 6.4698e+004 3.0522e+000 2.3511e+004 1.6208e+005 1.7938e+004 2.0750e+003 7.0869e+003 2.8003e+004 3.2548e+004 3.3787e+005 8.1299e+003 3.1637e+005 1.2486e+005 3.8893e+004 2.6116e+005 9.5245e+003 2.7719e+005 6.2730e+004 2.9829e+005 1.0736e+004 5.4019e+004 1.2190e+005 2.0485e+005 3.4455e+003 5.3527e+004 3.0271e+004 1.9742e+005 3.3527e+004 4.0860e+004 5.2107e+004 3.1095e+003 8.2536e+004 7.4188e+004 1.0995e+004 1.4673e+003
