   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36
          46 5.7595e+002 2.6457e+001 5.2658e+003 1.5156e+002 8.8136e+003 1.0507e+004 7.3240e+002 3.4567e+004 3.0432e+005 7.5960e+003 2.0690e+006 6.3860e+005 3.2258e+006 5.6564e+005 1.1785e+006 3.7769e+005 2.2401e+005 1.4512e+006 7.7848e+003 6.4345e+005 4.1749e+005 1.6230e+005 6.7261e+005 4.0009e+004 4.5338e+005 1.4638e+002 4.5662e+005 7.0936e+003 2.9920e+005 4.2372e+004 1.6385e+005 1.6372e+005 2.0913e+003 1.2163e+005 9.9143e+004 2.4529e+004 8.1923e+003
          47 4.0590e+002 1.4974e+002 4.9868e+003 4.6575e+002 7.4971e+003 1.1074e+004 1.4045e+003 2.2141e+004 2.6438e+005 5.0770e+004 1.5566e+006 1.2003e+006 2.2404e+006 1.3937e+006 1.0477e+006 4.6003e+004 6.4090e+005 1.0375e+006 1.3958e+005 8.1540e+005 7.6825e+004 4.9663e+005 3.3417e+005 3.1160e+005 2.7981e+005 1.1649e+005 3.0966e+005 1.6580e+005 1.4107e+005 1.9890e+005 2.2833e+004 2.2433e+005 4.8125e+004 2.9826e+004 1.0074e+005 5.9249e+004 6.7727e+003
          48 2.6584e+002 3.5140e+002 4.6187e+003 9.0143e+002 6.2074e+003 1.1458e+004 2.1620e+003 1.3641e+004 2.2209e+005 1.0939e+005 1.0816e+006 1.7023e+006 1.2852e+006 2.2772e+006 6.6896e+005 3.5847e+004 9.3404e+005 4.7930e+005 5.7469e+005 6.4654e+005 1.7194e+004 6.7304e+005 4.7098e+004 5.8830e+005 5.4341e+004 3.2328e+005 8.1553e+004 3.5524e+005 7.2279e+003 2.7343e+005 2.0128e+004 1.3889e+005 1.5545e+005 3.8896e+003 3.9273e+004 5.3245e+004 2.5578e+004
          49 1.5692e+002 6.0705e+002 4.1884e+003 1.4138e+003 4.9897e+003 1.1656e+004 2.9574e+003 7.9975e+003 1.8144e+005 1.6550e+005 6.8758e+005 2.0492e+006 5.4950e+005 2.9632e+006 2.5768e+005 2.9140e+005 9.4030e+005 8.8143e+004 1.0153e+006 2.9955e+005 2.3802e+005 5.5924e+005 2.7435e+004 6.2720e+005 1.4572e+004 3.8669e+005 1.8498e+003 3.7276e+005 5.0007e+004 1.8449e+005 1.3991e+005 2.3708e+004 1.8338e+005 7.1377e+004 1.5299e+002 1.8277e+004 5.5963e+003
          50 7.8414e+001 8.9320e+002 3.7179e+003 1.9604e+003 3.8752e+003 1.1663e+004 3.7569e+003 4.3715e+003 1.4466e+005 2.0920e+005 3.9078e+005 2.2034e+006 1.2160e+005 3.2942e+006 1.8510e+004 6.3624e+005 6.9354e+005 9.8667e+003 1.2061e+006 3.8595e+004 5.3104e+005 2.7596e+005 2.3507e+005 4.1979e+005 1.9406e+005 2.5663e+005 1.1267e+005 2.1744e+005 2.1239e+005 4.4610e+004 2.3108e+005 1.0242e+004 1.0588e+005 1.4215e+005 2.9251e+004 1.3134e+000 2.6922e+003
          51 2.8448e+001 1.1914e+003 3.2366e+003 2.5096e+003 2.8958e+003 1.1510e+004 4.5456e+003 2.1485e+003 1.1314e+005 2.3721e+005 1.8965e+005 2.1799e+006 4.4178e+002 3.2408e+006 6.5127e+004 8.8995e+005 3.5306e+005 1.9464e+005 1.0759e+006 3.2258e+004 6.7824e+005 4.6170e+004 4.6869e+005 1.4842e+005 4.3375e+005 7.2342e+004 2.7489e+005 4.7781e+004 3.2756e+005 3.4474e+003 1.9810e+005 9.8742e+004 1.7382e+004 1.3567e+005 8.7007e+004 1.7294e+004 3.7688e+003
          52 3.9189e+000 1.4834e+003 2.7571e+003 3.0299e+003 2.0587e+003 1.1194e+004 5.3014e+003 8.7155e+002 8.6844e+004 2.4945e+005 6.9770e+004 2.0130e+006 1.2422e+005 2.8604e+006 3.9831e+005 9.4629e+005 8.7868e+004 4.7847e+005 7.2532e+005 2.7139e+005 5.9605e+005 1.3762e+004 5.5006e+005 4.7210e+003 5.4810e+005 6.7365e+002 3.3246e+005 3.8704e+003 2.9610e+005 9.3690e+004 8.4761e+004 1.8594e+005 7.8499e+003 6.5440e+004 1.0824e+005 4.7980e+004 7.7051e+003
          53 1.3972e+000 1.7556e+003 2.2961e+003 3.4987e+003 1.3723e+003 1.0737e+004 6.0095e+003 2.2983e+002 6.5542e+004 2.4828e+005 1.2926e+004 1.7521e+006 4.0343e+005 2.2733e+006 9.2915e+005 8.0112e+005 3.1911e+002 6.9296e+005 3.3842e+005 6.1290e+005 3.5792e+005 1.6973e+005 4.3965e+005 5.6120e+004 4.6873e+005 9.6783e+004 2.4587e+005 9.5568e+004 1.5861e+005 2.2464e+005 4.8313e+003 1.8659e+005 7.5533e+004 6.5428e+003 7.4395e+004 5.9588e+004 1.9536e+004
          54 1.7117e+001 1.9985e+003 1.8669e+003 3.9022e+003 8.3617e+002 1.0168e+004 6.6609e+003 8.0773e+000 4.8700e+004 2.3707e+005 2.2673e+002 1.4461e+006 7.4742e+005 1.6147e+006 1.5259e+006 5.3066e+005 9.7602e+004 7.4337e+005 7.3684e+004 8.8437e+005 1.1618e+005 3.9283e+005 2.2871e+005 2.3066e+005 2.6718e+005 2.8401e+005 9.7755e+004 2.2473e+005 3.2166e+004 2.8461e+005 2.6050e+004 1.0780e+005 1.4798e+005 1.1143e+004 2.2517e+004 4.2566e+004 1.2168e+004
          55 4.7280e+001 2.2039e+003 1.4765e+003 4.2282e+003 4.4297e+002 9.5031e+003 7.2409e+003 6.0811e+001 3.5603e+004 2.1892e+005 1.5016e+004 1.1335e+006 1.0806e+006 9.9900e+005 2.0575e+006 2.4549e+005 3.1312e+005 6.2755e+005 1.4951e+003 9.7273e+005 1.8757e+003 5.4537e+005 5.2095e+004 3.9594e+005 7.7099e+004 4.3339e+005 5.1975e+003 2.8422e+005 3.6224e+003 2.3395e+005 1.2297e+005 2.3720e+004 1.6051e+005 6.6624e+004 6.9491e+000 1.4551e+004 8.7089e+003
          56 8.8121e+001 2.3659e+003 1.1306e+003 4.4689e+003 1.8215e+002 8.7635e+003 7.7357e+003 2.9043e+002 2.5582e+004 1.9665e+005 4.4004e+004 8.4284e+005 1.3500e+006 5.0706e+005 2.4251e+006 4.8656e+004 5.4875e+005 4.1273e+005 9.9123e+004 8.6159e+005 6.3723e+004 5.5126e+005 1.8099e+003 4.5132e+005 1.7059e+002 4.5731e+005 3.1416e+004 2.3654e+005 7.3981e+004 1.1977e+005 2.1531e+005 2.2183e+003 1.0808e+005 1.1982e+005 2.1706e+004 1.2496e+002 8.1129e+002
          57 1.3622e+002 2.4841e+003 8.3344e+002 4.6269e+003 3.9924e+001 7.9807e+003 8.1438e+003 6.3156e+002 1.8049e+004 1.7275e+005 7.7556e+004 5.9245e+005 1.5287e+006 1.7983e+005 2.5818e+006 5.2761e+003 7.1790e+005 1.9176e+005 2.8446e+005 6.1686e+005 2.6218e+005 4.2223e+005 8.6628e+004 3.7751e+005 5.5011e+004 3.5474e+005 1.5470e+005 1.2464e+005 1.7716e+005 2.4277e+004 2.3821e+005 5.4141e+004 3.7101e+004 1.2820e+005 6.4493e+004 9.2131e+003 2.9653e+002
          58 1.8842e+002 2.5581e+003 5.8558e+002 4.7040e+003 2.0357e-001 7.1751e+003 8.4589e+003 1.0401e+003 1.2465e+004 1.4890e+005 1.0931e+005 3.9013e+005 1.6089e+006 2.1774e+004 2.5255e+006 1.3215e+005 7.7081e+005 4.1622e+004 4.6309e+005 3.3932e+005 5.0576e+005 2.3191e+005 2.4652e+005 2.2677e+005 1.8691e+005 1.9248e+005 2.9831e+005 2.6781e+004 2.3841e+005 2.3314e+003 1.8316e+005 1.3697e+005 6.0029e+002 8.9569e+004 9.3054e+004 3.2041e+004 5.7833e+003
          59 2.4193e+002 2.5891e+003 3.8609e+002 4.7048e+003 4.6007e+001 6.3664e+003 8.6769e+003 1.4854e+003 8.3875e+003 1.2624e+005 1.3555e+005 2.3671e+005 1.5980e+006 1.1691e+004 2.2904e+006 4.0314e+005 7.0200e+005 1.2528e+003 5.6530e+005 1.1994e+005 6.9912e+005 6.9941e+004 3.9645e+005 8.0654e+004 3.1324e+005 5.5463e+004 3.8460e+005 2.2311e+003 2.2252e+005 5.3396e+004 9.1703e+004 1.9397e+005 2.0275e+004 3.5284e+004 8.8005e+004 5.0210e+004 1.1343e+004
          60 2.9470e+002 2.5828e+003 2.3282e+002 4.6415e+003 1.6041e+002 5.5783e+003 8.8074e+003 1.9481e+003 5.4659e+003 1.0560e+005 1.5477e+005 1.2836e+005 1.5143e+006 1.1345e+005 1.9344e+006 7.6483e+005 5.4312e+005 6.7775e+004 5.6427e+005 1.0460e+004 7.8123e+005 6.8583e+002 4.7079e+005 4.4849e+003 3.7085e+005 3.0011e+002 3.7674e+005 6.1251e+004 1.4633e+005 1.3445e+005 1.9454e+004 1.9310e+005 7.8653e+004 2.3307e+003 5.5911e+004 5.1524e+004 1.5397e+004
          61 3.4469e+002 2.5412e+003 1.2196e+002 4.5192e+003 3.2713e+002 4.8207e+003 8.8468e+003 2.4120e+003 3.4098e+003 8.7242e+004 1.6658e+005 5.8222e+004 1.3769e+006 2.8585e+005 1.5178e+006 1.1523e+006 3.4480e+005 2.0723e+005 4.7217e+005 1.6394e+004 7.3729e+005 4.3267e+004 4.4572e+005 2.1803e+004 3.3987e+005 3.5233e+004 2.8736e+005 1.6928e+005 5.7773e+004 1.9373e+005 1.1359e+003 1.4033e+005 1.3756e+005 8.8620e+003 1.9471e+004 3.6676e+004 1.3210e+004
          62 3.9062e+002 2.4697e+003 4.9339e+001 4.3489e+003 5.3133e+002 4.1069e+003 8.8035e+003 2.8669e+003 2.0005e+003 7.1290e+004 1.7162e+005 1.8625e+004 1.2071e+006 4.9003e+005 1.0980e+006 1.5057e+006 1.6157e+005 3.7150e+005 3.2771e+005 1.0752e+005 5.9471e+005 1.7426e+005 3.4060e+005 1.1380e+005 2.4307e+005 1.2788e+005 1.6303e+005 2.7284e+005 4.7867e+003 2.0056e+005 3.6608e+004 6.8640e+004 1.6424e+005 4.7375e+004 6.0558e+002 1.6182e+004 7.7616e+003
          63 4.3136e+002 2.3731e+003 1.0331e+001 4.1395e+003 7.5948e+002 3.4453e+003 8.6830e+003 3.3041e+003 1.0695e+003 5.7678e+004 1.7089e+005 1.9439e+003 1.0228e+006 6.9352e+005 7.1945e+005 1.7787e+006 3.7864e+004 5.1410e+005 1.7763e+005 2.3598e+005 4.0396e+005 3.4448e+005 2.0110e+005 2.3581e+005 1.2640e+005 2.2828e+005 5.6425e+004 3.2773e+005 1.1444e+004 1.5630e+005 9.8596e+004 1.4869e+004 1.4781e+005 9.4016e+004 8.0612e+003 2.1661e+003 2.5043e+003
          64 4.6638e+002 2.2567e+003 1.4253e-001 3.9013e+003 1.0002e+003 2.8428e+003 8.4960e+003 3.7183e+003 4.8915e+002 4.6249e+004 1.6567e+005 1.3016e+003 8.3925e+005 8.7290e+005 4.1207e+005 1.9445e+006 5.0864e+002 6.0195e+005 6.1873e+004 3.5464e+005 2.1876e+005 5.0042e+005 7.7832e+004 3.3969e+005 3.5811e+004 2.9323e+005 3.4248e+003 3.1650e+005 7.1448e+004 8.7062e+004 1.5206e+005 6.1051e+002 1.0042e+005 1.2441e+005 3.5382e+004 1.4159e+003 2.9168e+001
          65 4.9479e+002 2.1231e+003 1.4023e+001 3.6386e+003 1.2426e+003 2.3001e+003 8.2422e+003 4.1005e+003 1.6306e+002 3.6732e+004 1.5698e+005 1.0926e+004 6.6615e+005 1.0124e+006 1.9015e+005 1.9927e+006 5.6903e+004 6.1929e+005 4.6046e+003 4.2919e+005 8.0107e+004 6.0036e+005 8.5176e+003 3.9094e+005 1.6065e+002 3.0084e+005 1.3016e+004 2.4954e+005 1.5665e+005 2.6558e+004 1.7197e+005 2.5419e+004 4.6468e+004 1.2554e+005 6.7202e+004 1.2969e+004 1.3495e+003
          66 5.1702e+002 1.9794e+003 4.7407e+001 3.3641e+003 1.4797e+003 1.8222e+003 7.9409e+003 4.4516e+003 2.0349e+001 2.8939e+004 1.4612e+005 2.6256e+004 5.1156e+005 1.1060e+006 5.6159e+004 1.9333e+006 1.9746e+005 5.6947e+005 1.1907e+004 4.4492e+005 9.2389e+003 6.2513e+005 9.1381e+003 3.7836e+005 2.4789e+004 2.5453e+005 7.0063e+004 1.5622e+005 2.3294e+005 2.7002e+002 1.5269e+005 7.1833e+004 9.2046e+003 9.9819e+004 8.8460e+004 3.0141e+004 5.2863e+003
          67 5.3250e+002 1.8272e+003 9.5944e+001 3.0805e+003 1.7032e+003 1.4065e+003 7.5914e+003 4.7632e+003 7.8666e+000 2.2588e+004 1.3384e+005 4.3841e+004 3.7858e+005 1.1517e+006 2.4165e+003 1.7828e+006 4.0021e+005 4.6799e+005 7.4162e+004 4.0410e+005 6.5497e+003 5.7618e+005 7.3495e+004 3.1139e+005 9.4588e+004 1.7518e+005 1.4598e+005 6.9362e+004 2.7393e+005 1.6487e+004 1.0575e+005 1.1641e+005 7.2380e+002 6.0416e+004 9.0891e+004 4.4708e+004 9.9727e+003
          68 5.4140e+002 1.6703e+003 1.5556e+002 2.7939e+003 1.9076e+003 1.0522e+003 7.2027e+003 5.0322e+003 8.6356e+001 1.7461e+004 1.2091e+005 6.1233e+004 2.6870e+005 1.1531e+006 1.5322e+004 1.5667e+006 6.3662e+005 3.3889e+005 1.7151e+005 3.2257e+005 5.6828e+004 4.7243e+005 1.7937e+005 2.1418e+005 1.8295e+005 9.1323e+004 2.1135e+005 1.4019e+004 2.6925e+005 6.6477e+004 5.2269e+004 1.4055e+005 1.9491e+004 2.3915e+004 7.5312e+004 5.0822e+004 1.3254e+004
          69 5.4373e+002 1.5116e+003 2.2234e+002 2.5090e+003 2.0874e+003 7.5691e+002 6.7805e+003 5.2536e+003 2.2630e+002 1.3355e+004 1.0787e+005 7.6777e+004 1.8142e+005 1.1163e+006 7.7928e+004 1.3119e+006 8.7650e+005 2.0804e+005 2.7994e+005 2.2254e+005 1.3625e+005 3.4134e+005 2.9726e+005 1.1549e+005 2.6191e+005 2.8187e+004 2.4548e+005 6.7712e+002 2.2476e+005 1.3069e+005 1.2832e+004 1.3670e+005 5.3711e+004 2.9140e+003 4.9388e+004 4.6909e+004 1.4011e+004
          70 5.3780e+002 1.3492e+003 2.9142e+002 2.2225e+003 2.2299e+003 5.1623e+002 6.3101e+003 5.4037e+003 4.0328e+002 1.0065e+004 9.4846e+004 8.9129e+004 1.1475e+005 1.0454e+006 1.7153e+005 1.0415e+006 1.0884e+006 9.8227e+004 3.7541e+005 1.2620e+005 2.1878e+005 2.1061e+005 3.9754e+005 4.0082e+004 3.0933e+005 7.8783e+002 2.4028e+005 2.4873e+004 1.5713e+005 1.8674e+005 6.7345e+001 1.0866e+005 8.7555e+004 2.0264e+003 2.3288e+004 3.5332e+004 1.2248e+004
          71 5.2060e+002 1.1804e+003 3.5570e+002 1.9299e+003 2.3143e+003 3.2699e+002 5.7675e+003 5.4401e+003 5.9198e+002 7.4289e+003 8.1779e+004 9.7001e+004 6.6413e+004 9.4433e+005 2.7540e+005 7.7697e+005 1.2402e+006 2.6528e+004 4.3721e+005 5.1918e+004 2.8098e+005 1.0353e+005 4.5623e+005 3.1663e+003 3.1376e+005 1.0904e+004 2.0073e+005 7.0594e+004 8.7566e+004 2.1662e+005 1.5086e+004 6.8631e+004 1.0740e+005 1.7360e+004 5.5937e+003 2.0914e+004 8.6996e+003
