# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=1) -> e + D2(H1Sg) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
  29 <-  1  1.53679E+01    1.03970E-05  -5.37380E-11   5.88510E-10  -4.63970E-10  -4.56840E-10   7.26270E-10
  30 <-  1  1.53899E+01    1.06190E-05  -5.20860E-11   6.01760E-10  -4.44030E-10  -5.38900E-10   7.94200E-10
  31 <-  1  1.54114E+01    3.33230E-05  -4.73600E-10   5.80620E-09  -3.97740E-09  -5.92360E-09   8.18250E-09
  32 <-  1  1.54325E+01    2.79180E-04  -3.21600E-08   4.05810E-07  -2.74210E-07  -4.24470E-07   5.80760E-07
  33 <-  1  1.54413E+01    4.66360E-02  -8.58580E-04   1.11990E-02  -7.23520E-03  -1.24910E-02   1.65790E-02
  34 <-  1  1.54531E+01    6.28850E-04  -1.40280E-07   1.98080E-06  -1.12870E-06  -2.55780E-06   3.17590E-06
  35 <-  1  1.54732E+01    8.99730E-04  -2.33140E-07   3.86620E-06  -1.67540E-06  -6.21070E-06   7.05100E-06
  36 <-  1  1.54924E+01    3.44160E-03  -2.77080E-06   5.43940E-05  -1.72110E-05  -1.02110E-04   1.09550E-04
  37 <-  1  1.55058E+01    3.28970E-02  -2.15110E-04   4.84230E-03  -1.14550E-03  -9.98560E-03   1.03810E-02
  38 <-  1  1.55123E+01    1.69850E-02  -5.24410E-05   1.27440E-03  -2.50260E-04  -2.74640E-03   2.81530E-03
  39 <-  1  1.55291E+01    1.12040E-02  -1.73580E-05   5.36250E-04  -4.76310E-05  -1.28910E-03   1.27840E-03
  40 <-  1  1.55444E+01    1.58830E-02  -2.49750E-05   1.04440E-03   1.57290E-05  -2.76180E-03   2.66610E-03
  41 <-  1  1.55578E+01    1.97060E-02  -2.48520E-05   1.56190E-03   1.78530E-04  -4.48820E-03   4.23820E-03
  42 <-  1  1.55717E+01    1.88010E-02  -1.00530E-05   1.37930E-03   3.05380E-04  -4.30470E-03   3.98210E-03
  43 <-  1  1.55866E+01    1.76850E-02   3.09760E-06   1.17960E-03   4.07830E-04  -4.01990E-03   3.64270E-03
  44 <-  1  1.56016E+01    1.74510E-02   1.45940E-05   1.10900E-03   5.30790E-04  -4.11910E-03   3.66260E-03
  45 <-  1  1.56166E+01    1.73870E-02   2.54520E-05   1.06320E-03   6.54240E-04  -4.28410E-03   3.74590E-03
  46 <-  1  1.56316E+01    1.71610E-02   3.55290E-05   9.98480E-04   7.63710E-04  -4.36690E-03   3.75830E-03
  47 <-  1  1.56465E+01    1.68610E-02   4.38790E-05   9.30550E-04   8.50740E-04  -4.38950E-03   3.72610E-03
  48 <-  1  1.56615E+01    1.65580E-02   5.14660E-05   8.65210E-04   9.30760E-04  -4.40230E-03   3.68850E-03
  49 <-  1  1.56765E+01    1.62740E-02   5.80950E-05   8.05840E-04   1.00180E-03  -4.40970E-03   3.65130E-03
  50 <-  1  1.56914E+01    1.59920E-02   6.40410E-05   7.49270E-04   1.06710E-03  -4.41110E-03   3.61160E-03
  51 <-  1  1.57062E+01    1.57020E-02   6.86840E-05   6.96570E-04   1.11770E-03  -4.38830E-03   3.55750E-03
  52 <-  1  1.57210E+01    1.54050E-02   7.24850E-05   6.46420E-04   1.15980E-03  -4.35230E-03   3.49590E-03
  53 <-  1  1.57357E+01    1.51100E-02   7.52950E-05   6.00370E-04   1.19150E-03  -4.30310E-03   3.42780E-03
  54 <-  1  1.57503E+01    1.48240E-02   7.75030E-05   5.57700E-04   1.21820E-03  -4.25080E-03   3.35970E-03
  55 <-  1  1.57647E+01    1.45410E-02   7.89200E-05   5.18630E-04   1.23660E-03  -4.18880E-03   3.28730E-03
  56 <-  1  1.57791E+01    1.42540E-02   8.11920E-05   4.75780E-04   1.26840E-03  -4.14710E-03   3.22590E-03
  57 <-  1  1.57933E+01    1.40080E-02   7.87690E-05   4.55900E-04   1.24090E-03  -4.02980E-03   3.12890E-03
  58 <-  1  1.58074E+01    1.37600E-02   7.53960E-05   4.39550E-04   1.20220E-03  -3.89590E-03   3.02280E-03
  59 <-  1  1.58214E+01    1.35250E-02   7.16620E-05   4.26020E-04   1.16080E-03  -3.76310E-03   2.91940E-03
  60 <-  1  1.58352E+01    1.33050E-02   6.74730E-05   4.16040E-04   1.11490E-03  -3.62900E-03   2.81760E-03
  61 <-  1  1.58489E+01    1.30910E-02   6.29470E-05   4.08040E-04   1.06570E-03  -3.49280E-03   2.71560E-03
  62 <-  1  1.58625E+01    1.28750E-02   5.84400E-05   3.99840E-04   1.01760E-03  -3.35830E-03   2.61460E-03
  63 <-  1  1.58759E+01    1.26680E-02   5.36740E-05   3.93880E-04   9.66910E-04  -3.22370E-03   2.51510E-03
  64 <-  1  1.58891E+01    1.24630E-02   4.86790E-05   3.89200E-04   9.13480E-04  -3.08620E-03   2.41450E-03
  65 <-  1  1.59022E+01    1.22670E-02   4.30760E-05   3.87920E-04   8.52510E-04  -2.94040E-03   2.31060E-03
  66 <-  1  1.59151E+01    1.20390E-02   4.11940E-05   3.69640E-04   8.40000E-04  -2.86100E-03   2.24010E-03
  67 <-  1  1.59279E+01    1.17900E-02   4.24010E-05   3.37720E-04   8.67940E-04  -2.83820E-03   2.19870E-03
  68 <-  1  1.59405E+01    1.16400E-02   3.55620E-05   3.46360E-04   7.92050E-04  -2.68440E-03   2.09660E-03
  69 <-  1  1.59529E+01    1.14050E-02   3.63400E-05   3.18300E-04   8.14290E-04  -2.65890E-03   2.05620E-03
  70 <-  1  1.59652E+01    1.11700E-02   3.69400E-05   2.91440E-04   8.33720E-04  -2.63030E-03   2.01460E-03
  71 <-  1  1.59774E+01    1.09510E-02   3.64810E-05   2.70550E-04   8.39190E-04  -2.58550E-03   1.96630E-03
  72 <-  1  1.59894E+01    1.07540E-02   3.48400E-05   2.56490E-04   8.29210E-04  -2.52340E-03   1.91110E-03
  73 <-  1  1.60013E+01    1.05630E-02   3.28880E-05   2.44710E-04   8.14450E-04  -2.45630E-03   1.85410E-03
  74 <-  1  1.60129E+01    1.03760E-02   3.09400E-05   2.33660E-04   7.98790E-04  -2.38890E-03   1.79740E-03
  75 <-  1  1.60245E+01    1.01970E-02   2.87870E-05   2.24450E-04   7.80030E-04  -2.31950E-03   1.74080E-03
  76 <-  1  1.60358E+01    1.00260E-02   2.63430E-05   2.17460E-04   7.56930E-04  -2.24620E-03   1.68320E-03
  77 <-  1  1.60471E+01    9.86500E-03   2.39800E-05   2.11180E-04   7.34840E-04  -2.17710E-03   1.62920E-03
  78 <-  1  1.60581E+01    9.71330E-03   2.13380E-05   2.07070E-04   7.08580E-04  -2.10430E-03   1.57430E-03
  79 <-  1  1.60690E+01    9.56430E-03   1.87380E-05   2.03370E-04   6.82140E-04  -2.03240E-03   1.52040E-03
  80 <-  1  1.60798E+01    9.41710E-03   1.61090E-05   2.00320E-04   6.54440E-04  -1.95940E-03   1.46630E-03
  81 <-  1  1.60904E+01    9.27630E-03   1.34290E-05   1.98280E-04   6.25420E-04  -1.88630E-03   1.41300E-03
  82 <-  1  1.61009E+01    9.14330E-03   1.08610E-05   1.96610E-04   5.97720E-04  -1.81710E-03   1.36280E-03
  83 <-  1  1.61112E+01    9.01280E-03   8.16860E-06   1.95980E-04   5.67390E-04  -1.74490E-03   1.31140E-03
  84 <-  1  1.61214E+01    8.88580E-03   5.58040E-06   1.95490E-04   5.37840E-04  -1.67500E-03   1.26170E-03
  85 <-  1  1.61314E+01    8.76710E-03   2.93310E-06   1.96040E-04   5.07110E-04  -1.60520E-03   1.21300E-03
  86 <-  1  1.61413E+01    8.65020E-03   4.48290E-07   1.96370E-04   4.77940E-04  -1.53850E-03   1.16630E-03
  87 <-  1  1.61511E+01    8.53520E-03  -1.90270E-06   1.96570E-04   4.49910E-04  -1.47420E-03   1.12130E-03
  88 <-  1  1.61607E+01    8.42640E-03  -4.20160E-06   1.97170E-04   4.22290E-04  -1.41200E-03   1.07810E-03
  89 <-  1  1.61702E+01    8.32030E-03  -6.44860E-06   1.98010E-04   3.94700E-04  -1.35050E-03   1.03560E-03
  90 <-  1  1.61795E+01    8.21630E-03  -8.60720E-06   1.98910E-04   3.67600E-04  -1.29040E-03   9.94290E-04
  91 <-  1  1.61887E+01    8.11530E-03  -1.06960E-05   1.99930E-04   3.40990E-04  -1.23190E-03   9.54160E-04
  92 <-  1  1.61978E+01    8.01560E-03  -1.26470E-05   2.00730E-04   3.15640E-04  -1.17580E-03   9.15590E-04
  93 <-  1  1.62067E+01    7.91720E-03  -1.45360E-05   2.01620E-04   2.90370E-04  -1.12020E-03   8.77550E-04
  94 <-  1  1.62156E+01    7.82080E-03  -1.62690E-05   2.02190E-04   2.66870E-04  -1.06790E-03   8.41610E-04
  95 <-  1  1.62242E+01    7.72890E-03  -1.80200E-05   2.03290E-04   2.42710E-04  -1.01550E-03   8.06070E-04
  96 <-  1  1.62328E+01    7.63640E-03  -1.95760E-05   2.03790E-04   2.20650E-04  -9.66510E-04   7.72460E-04
  97 <-  1  1.62412E+01    7.54610E-03  -2.11070E-05   2.04530E-04   1.98400E-04  -9.17730E-04   7.39250E-04
  98 <-  1  1.62495E+01    7.45430E-03  -2.25380E-05   2.05040E-04   1.76630E-04  -8.69620E-04   7.06430E-04
  99 <-  1  1.62577E+01    7.35070E-03  -2.37350E-05   2.04480E-04   1.55990E-04  -8.21560E-04   6.73070E-04
  100 <-  1  1.62656E+01    7.21460E-03  -2.47020E-05   2.02360E-04   1.33300E-04  -7.65550E-04   6.33580E-04
  101 <-  1  1.62732E+01    6.91240E-03  -2.43820E-05   1.90940E-04   1.05910E-04  -6.77710E-04   5.67380E-04
  DE <-  1  1.62784E+01    6.61300E-02  -8.33900E-03   4.08170E-02  -7.00170E-02   6.13880E-02  -1.80130E-02
