   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44
          10 1.0706e-008 7.5877e-008 2.0148e-006 9.7709e-008 6.9710e-006 4.8979e-003 1.2998e-001 3.8066e-001 3.7815e-002 9.3497e-002 1.2904e-002 1.4248e-002 4.9489e-002 3.8659e-002 1.0174e-002 8.1478e-005 9.9055e-003 2.5286e-002 3.5469e-002 3.7585e-002 3.3683e-002 2.6974e-002 1.9918e-002 1.3851e-002 9.2221e-003 5.9533e-003 3.7598e-003 2.3373e-003 1.4369e-003 8.7684e-004 5.3228e-004 3.2148e-004 1.9295e-004 1.1492e-004 6.7935e-005 3.9933e-005 2.3425e-005 1.3769e-005 8.1411e-006 4.8523e-006 2.9122e-006 1.7447e-006 1.0109e-006 5.0578e-007 1.6762e-007
          11 9.9481e-009 6.7116e-007 1.8667e-006 6.5795e-007 9.6392e-006 1.6537e-004 2.3918e-003 1.2686e-001 4.1594e-001 4.6746e-002 7.8511e-002 1.7336e-002 7.7267e-003 4.0216e-002 3.9079e-002 1.4988e-002 5.6507e-004 4.1987e-003 1.6636e-002 2.7619e-002 3.2540e-002 3.1678e-002 2.7229e-002 2.1416e-002 1.5784e-002 1.1092e-002 7.5226e-003 4.9663e-003 3.2151e-003 2.0550e-003 1.3036e-003 8.2304e-004 5.1766e-004 3.2439e-004 2.0267e-004 1.2640e-004 7.8786e-005 4.9114e-005 3.0613e-005 1.9056e-005 1.1809e-005 7.2200e-006 4.2262e-006 2.1217e-006 7.0341e-007
          12 2.6604e-008 3.5206e-008 4.2514e-008 8.5225e-007 1.1647e-007 1.4115e-005 6.9011e-004 9.2052e-005 1.0603e-001 4.5689e-001 7.5534e-002 5.8501e-002 1.9190e-002 4.8655e-003 3.2275e-002 3.6383e-002 1.7462e-002 2.0846e-003 1.3860e-003 1.0398e-002 2.0596e-002 2.6823e-002 2.8163e-002 2.5792e-002 2.1448e-002 1.6641e-002 1.2275e-002 8.7088e-003 5.9912e-003 4.0297e-003 2.6715e-003 1.7562e-003 1.1481e-003 7.4714e-004 4.8472e-004 3.1422e-004 2.0401e-004 1.3278e-004 8.6535e-005 5.6299e-005 3.6362e-005 2.3052e-005 1.3889e-005 7.1112e-006 2.3801e-006
          13 3.3454e-010 8.6892e-008 5.6364e-007 8.9840e-007 1.5691e-008 6.2211e-007 8.3272e-007 1.3070e-003 2.0866e-003 6.5262e-002 4.8277e-001 1.3722e-001 3.3646e-002 2.0325e-002 4.4007e-003 2.6306e-002 3.2836e-002 1.7848e-002 3.3921e-003 3.2307e-004 6.5219e-003 1.5277e-002 2.1780e-002 2.4399e-002 2.3519e-002 2.0496e-002 1.6642e-002 1.2802e-002 9.4362e-003 6.7380e-003 4.7057e-003 3.2338e-003 2.1944e-003 1.4756e-003 9.8755e-004 6.6051e-004 4.4240e-004 2.9664e-004 1.9879e-004 1.3281e-004 8.8088e-005 5.7350e-005 3.5426e-005 1.8494e-005 6.2536e-006
          14 9.7372e-009 7.9955e-008 3.7158e-007 2.4445e-007 1.2770e-007 2.6226e-007 7.1820e-006 4.3415e-005 1.3084e-003 1.1847e-002 1.8752e-002 4.5870e-001 2.4440e-001 8.6464e-003 2.3802e-002 6.5935e-003 2.1238e-002 2.9296e-002 1.6364e-002 3.9091e-003 4.6892e-005 4.2659e-003 1.1458e-002 1.7537e-002 2.0578e-002 2.0662e-002 1.8735e-002 1.5759e-002 1.2530e-002 9.5591e-003 7.0668e-003 5.0934e-003 3.6003e-003 2.5120e-003 1.7389e-003 1.1974e-003 8.2145e-004 5.6219e-004 3.8439e-004 2.6251e-004 1.7824e-004 1.1874e-004 7.4802e-005 3.9599e-005 1.3482e-005
          15 8.7492e-009 1.4002e-008 7.2706e-008 7.6742e-009 4.0101e-007 1.1397e-007 3.6155e-007 4.4842e-006 3.2476e-004 2.3031e-004 2.5706e-002 1.1963e-003 3.4054e-001 3.8371e-001 1.4792e-003 3.5618e-002 1.5076e-002 1.4965e-002 2.6987e-002 1.3265e-002 3.6640e-003 7.0665e-006 3.0704e-003 8.8450e-003 1.4154e-002 1.7074e-002 1.7649e-002 1.6479e-002 1.4223e-002 1.1611e-002 9.1159e-003 6.9257e-003 5.1172e-003 3.7086e-003 2.6567e-003 1.8866e-003 1.3286e-003 9.2940e-004 6.4781e-004 4.5052e-004 3.1127e-004 2.1066e-004 1.3444e-004 7.1823e-005 2.4564e-005
          16 8.2612e-010 4.5136e-011 4.0879e-009 2.4526e-007 2.2125e-007 8.6130e-008 1.1970e-007 3.7625e-006 9.0258e-006 6.7452e-004 1.1061e-003 2.6019e-002 5.4749e-002 1.3646e-001 4.6693e-001 3.9044e-002 6.6906e-002 4.2237e-002 5.6668e-003 2.9045e-002 8.2623e-003 3.2336e-003 3.5841e-005 2.4525e-003 7.2944e-003 1.1564e-002 1.4108e-002 1.4865e-002 1.4023e-002 1.2336e-002 1.0304e-002 8.2289e-003 6.3644e-003 4.8159e-003 3.5743e-003 2.6084e-003 1.8832e-003 1.3519e-003 9.6563e-004 6.8440e-004 4.7891e-004 3.2698e-004 2.1021e-004 1.1298e-004 3.8769e-005
          17 6.2273e-010 1.7681e-009 7.3418e-008 3.2588e-007 1.4822e-008 3.7639e-007 1.0473e-007 2.6805e-007 2.5928e-006 1.6413e-004 2.5024e-004 9.0585e-003 4.7007e-003 1.4507e-001 8.5778e-004 3.5104e-001 1.0221e-001 1.2086e-001 1.1364e-001 4.4360e-004 4.4232e-002 1.5377e-003 3.9339e-003 4.5792e-004 1.9099e-003 6.6711e-003 9.3989e-003 1.1721e-002 1.2163e-002 1.1553e-002 1.0293e-002 8.6337e-003 7.0015e-003 5.5122e-003 4.2185e-003 3.1746e-003 2.3627e-003 1.7360e-003 1.2602e-003 9.0680e-004 6.4515e-004 4.4744e-004 2.9104e-004 1.5750e-004 5.4207e-005
          18 2.0949e-009 3.5649e-009 1.0708e-007 1.8693e-007 1.6363e-008 3.2466e-007 5.1776e-009 3.4460e-008 3.0661e-006 1.3458e-005 3.9298e-004 7.0281e-004 1.3910e-002 1.4315e-002 1.1717e-001 1.0810e-001 8.2158e-002 7.9165e-002 1.3260e-001 2.2151e-001 2.9871e-002 9.5533e-002 5.2476e-003 1.1718e-002 4.7984e-003 4.5439e-004 8.2447e-003 6.4975e-003 1.0242e-002 9.1985e-003 9.2683e-003 8.0038e-003 6.7835e-003 5.5753e-003 4.3662e-003 3.3963e-003 2.5972e-003 1.9366e-003 1.4324e-003 1.0546e-003 7.6215e-004 5.3214e-004 3.4743e-004 1.8875e-004 6.5137e-005
          19 1.8648e-009 3.9129e-009 8.1355e-008 6.3310e-008 4.9160e-008 1.5499e-007 1.0348e-008 9.5904e-008 1.0220e-006 1.6424e-009 1.7419e-004 1.0071e-005 6.7166e-003 6.5039e-004 7.8354e-002 1.6435e-003 1.9634e-001 1.0250e-002 2.8156e-004 2.3542e-002 1.9115e-001 7.5223e-002 1.7947e-001 6.3223e-002 5.3913e-002 3.7701e-002 4.2159e-003 2.2038e-002 7.9627e-004 1.3669e-002 4.1156e-003 8.6989e-003 4.7605e-003 5.4355e-003 3.6940e-003 3.2595e-003 2.4020e-003 1.8670e-003 1.4177e-003 1.0359e-003 7.6009e-004 5.4189e-004 3.5686e-004 1.9423e-004 6.7066e-005
          20 1.0090e-009 3.0924e-009 4.3401e-008 1.3952e-008 4.6241e-008 5.4534e-008 2.6774e-008 5.6206e-008 2.2625e-007 7.2022e-007 5.4813e-005 1.0653e-004 2.0249e-003 3.9160e-003 2.4345e-002 3.0378e-002 8.5688e-002 1.9571e-002 3.2583e-002 4.0772e-002 4.8244e-002 7.7711e-003 6.7191e-003 9.5734e-002 9.5481e-002 1.1010e-001 1.3008e-001 5.7855e-002 9.4406e-002 1.7426e-002 5.0545e-002 2.5766e-003 2.3077e-002 1.1296e-005 9.7778e-003 3.4656e-004 4.0641e-003 6.4521e-004 1.7142e-003 6.0389e-004 7.2959e-004 4.2011e-004 2.8254e-004 1.6494e-004 5.7914e-005
          21 3.8167e-010 1.6278e-009 1.6859e-008 2.0845e-009 2.4671e-008 1.5328e-008 2.0274e-008 2.0058e-008 4.2662e-008 5.7407e-007 1.4689e-005 7.5914e-005 4.9336e-004 2.6906e-003 5.3740e-003 2.3952e-002 1.9883e-002 3.2142e-002 1.7449e-002 7.3980e-003 8.7133e-004 3.5097e-002 1.7398e-002 4.6428e-002 1.0727e-002 9.5901e-004 1.7477e-003 3.2897e-002 3.1738e-002 9.9065e-002 6.1825e-002 1.2584e-001 6.5462e-002 1.0850e-001 5.0041e-002 7.3965e-002 3.0659e-002 4.2510e-002 1.5565e-002 2.0867e-002 6.2841e-003 8.0994e-003 1.4664e-003 1.3006e-003 6.9270e-006
