   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30
          10 3.0014e-012 3.3478e-009 1.2316e-009 1.0177e-009 4.6637e-011 1.5072e-006 1.7967e-006 1.4228e-004 3.3844e-004 9.2777e-003 9.8037e-001 9.3503e-003 4.6954e-004 2.5322e-005 1.6803e-005 1.8389e-006 8.0840e-007 2.2043e-006 6.8021e-008 5.5561e-007 7.7499e-007 3.3639e-007 4.3635e-008 9.2307e-009 8.2154e-008 1.2902e-007 1.1888e-007 8.1448e-008 4.4980e-008 1.9131e-008 7.1363e-009
          11 3.7665e-010 1.3308e-011 3.2825e-010 3.7552e-010 1.0547e-008 3.6950e-007 7.0729e-010 9.4226e-007 1.2879e-004 5.4935e-004 8.4585e-003 9.8091e-001 9.1873e-003 7.1299e-004 2.2465e-005 1.2036e-005 6.6653e-006 3.4496e-007 1.7091e-006 1.4419e-006 8.6830e-008 1.5365e-007 5.1223e-007 5.5702e-007 3.3573e-007 1.1330e-007 1.4291e-008 5.4997e-010 7.6691e-009 7.6614e-009 3.8826e-009
          12 3.1870e-015 2.5497e-009 1.2355e-009 2.1245e-009 3.2847e-009 2.6397e-009 1.7957e-006 3.7484e-006 2.7618e-005 7.4694e-005 8.4098e-004 8.1654e-003 9.8183e-001 7.9299e-003 1.0563e-003 4.9080e-005 7.7535e-006 5.5021e-006 1.9086e-006 3.1661e-008 7.7698e-007 7.1055e-007 1.9448e-007 1.2927e-009 1.4374e-007 2.7374e-007 2.6584e-007 1.8661e-007 1.0532e-007 4.5640e-008 1.7201e-008
          13 2.6812e-010 1.2331e-010 1.1010e-009 2.0343e-009 8.1523e-010 8.6540e-008 4.9062e-007 1.2311e-007 8.3462e-007 3.8060e-005 8.3586e-005 1.1014e-003 6.8453e-003 9.8344e-001 7.0392e-003 1.3485e-003 7.7003e-005 8.3885e-006 4.6019e-006 4.0435e-006 5.3411e-007 5.2085e-008 4.7858e-007 6.6000e-007 4.2513e-007 1.2524e-007 5.9488e-009 9.7438e-009 2.7745e-008 2.2147e-008 1.0515e-008
          14 8.3555e-011 1.3842e-009 3.0923e-010 7.4629e-011 8.8688e-009 3.7705e-009 1.7085e-007 2.8082e-006 3.3394e-006 3.3879e-006 3.5946e-005 9.2240e-005 1.4271e-003 5.9738e-003 9.8512e-001 5.4352e-003 1.7397e-003 1.3920e-004 1.4056e-005 3.3795e-006 3.3708e-006 1.2604e-006 2.4746e-007 1.0647e-009 1.2428e-007 3.1494e-007 3.3012e-007 2.2471e-007 1.1685e-007 4.6786e-008 1.6882e-008
          15 4.5887e-011 9.1148e-010 9.4637e-010 1.1786e-010 1.8890e-009 3.1119e-008 2.0686e-007 3.4785e-007 4.0165e-007 1.7635e-006 8.9059e-006 3.0190e-005 1.4396e-004 1.6416e-003 4.4785e-003 9.8746e-001 3.7992e-003 2.1897e-003 2.1557e-004 2.1584e-005 3.8005e-006 2.9708e-006 1.7055e-006 9.5648e-007 4.5181e-007 9.3266e-008 1.3053e-010 3.7880e-008 6.0829e-008 4.1316e-008 1.8547e-008
          16 1.6584e-010 6.2547e-011 5.1520e-012 5.5227e-012 5.6286e-010 1.4237e-008 1.8387e-009 2.3754e-007 2.1675e-006 8.1316e-007 7.8145e-009 1.7707e-005 2.7866e-005 1.8937e-004 1.9219e-003 3.0526e-003 9.8995e-001 1.8084e-003 2.6226e-003 3.4843e-004 4.2131e-005 6.2950e-006 3.5104e-006 1.6989e-006 9.1705e-007 6.7550e-007 4.4824e-007 2.2375e-007 8.6515e-008 2.6997e-008 8.4756e-009
          17 4.4084e-011 9.1184e-010 4.3091e-010 3.5981e-011 4.6021e-010 9.8963e-010 6.0587e-008 3.4111e-007 5.6103e-007 1.1568e-007 1.1984e-006 1.6508e-006 1.4783e-005 3.2813e-005 2.6053e-004 2.2301e-003 1.3686e-003 9.9208e-001 3.2334e-004 3.0124e-003 5.6717e-004 7.9806e-005 1.1649e-005 4.0981e-006 1.7010e-006 8.5940e-007 6.2492e-007 4.8183e-007 3.1304e-007 1.4901e-007 5.8571e-008
          18 1.1129e-011 4.8606e-010 2.5418e-010 1.3216e-012 2.0957e-010 3.9195e-009 1.7912e-008 3.4372e-008 2.4535e-008 1.0758e-006 2.2372e-007 2.2131e-007 4.9845e-006 1.5196e-005 4.5371e-005 3.1655e-004 2.5288e-003 2.0163e-004 9.9257e-001 1.6614e-004 3.1010e-003 8.5580e-004 1.5507e-004 2.4702e-005 7.2150e-006 2.7553e-006 1.1492e-006 6.1026e-007 3.6725e-007 1.8146e-007 7.3716e-008
          19 8.1069e-011 7.1492e-013 1.0976e-011 5.5998e-011 6.7153e-010 2.7648e-013 2.6048e-011 3.1696e-008 3.9577e-007 7.8410e-007 2.2709e-007 1.2087e-006 4.4371e-007 7.3887e-006 1.5030e-005 5.9254e-005 3.9150e-004 2.9119e-003 1.9500e-004 9.8936e-001 2.7386e-003 2.7083e-003 1.2065e-003 3.0097e-004 6.3453e-005 1.7815e-005 6.2211e-006 2.3788e-006 9.8540e-007 3.8382e-007 1.4122e-007
          20 6.7790e-011 3.3980e-010 2.7795e-010 9.2338e-011 4.0212e-011 2.3733e-009 2.6311e-009 9.5790e-008 3.3022e-007 4.6490e-008 7.5661e-007 3.0478e-007 3.5088e-007 2.6222e-006 6.6278e-006 1.7243e-005 8.0932e-005 4.8712e-004 3.2706e-003 2.4868e-003 9.7951e-001 1.0049e-002 1.7860e-003 1.5197e-003 5.3396e-004 1.5452e-004 4.9461e-005 1.7840e-005 6.8179e-006 2.4300e-006 8.4918e-007
          21 1.1985e-011 4.8628e-010 2.7069e-010 2.3457e-011 3.1678e-010 1.6521e-009 1.4331e-009 5.5209e-008 4.0549e-008 1.3492e-007 4.7029e-007 1.3443e-007 6.8336e-007 3.3038e-008 4.2225e-006 7.3699e-006 2.3516e-005 1.0322e-004 5.7708e-004 3.6413e-003 8.7434e-003 9.5876e-001 2.4672e-002 5.2843e-004 1.5346e-003 8.0744e-004 3.1857e-004 1.2546e-004 5.0633e-005 1.8563e-005 6.5520e-006
          22 3.2786e-012 2.0910e-010 5.0849e-011 2.3089e-012 7.1136e-010 9.2619e-012 1.9679e-010 5.2264e-009 3.1420e-008 3.1332e-007 7.6211e-008 6.8733e-007 1.4741e-007 4.1031e-007 1.0368e-006 5.0999e-006 8.7581e-006 3.1681e-005 1.3218e-004 6.7511e-004 4.1470e-003 2.1366e-002 9.2072e-001 4.9649e-002 9.5044e-005 9.5243e-004 9.1758e-004 4.9701e-004 2.3225e-004 9.1768e-005 3.3433e-005
          23 2.8244e-011 7.8373e-012 1.1980e-011 2.7352e-011 3.7895e-010 7.6712e-010 5.7426e-012 4.7358e-009 1.3520e-007 1.9356e-007 7.3036e-009 5.8640e-007 1.1741e-008 5.0622e-007 1.2508e-008 2.4062e-006 5.2078e-006 9.5969e-006 4.0381e-005 1.7223e-004 7.8377e-004 4.8376e-003 4.4088e-002 8.5727e-001 8.6523e-002 3.4839e-003 7.0536e-005 4.9557e-004 4.1226e-004 2.0227e-004 7.9610e-005
          24 4.1703e-011 4.9875e-011 1.0490e-010 2.9199e-011 3.1114e-011 1.3643e-009 1.3600e-010 1.8852e-008 1.2909e-007 4.4577e-008 8.6092e-008 2.3007e-007 1.6628e-007 2.1187e-007 1.0069e-007 7.2236e-007 2.8381e-006 5.8318e-006 1.3423e-005 5.4588e-005 2.1324e-004 8.7935e-004 5.7970e-003 8.1658e-002 7.6013e-001 1.3214e-001 1.5452e-002 1.1436e-003 1.0281e-005 1.6682e-005 1.5369e-005
          25 3.3393e-011 1.5806e-010 1.4730e-010 1.1366e-011 3.9633e-011 8.6311e-010 2.6650e-010 1.9096e-008 5.8540e-008 1.5942e-010 1.2527e-007 3.9230e-008 2.7291e-007 2.7112e-008 2.0363e-007 1.0885e-007 1.4239e-006 3.3941e-006 7.2651e-006 1.9473e-005 7.8027e-005 2.5971e-004 9.7363e-004 7.2426e-003 1.3940e-001 6.2385e-001 1.7453e-001 3.8721e-002 8.6788e-003 1.9849e-003 5.4661e-004
          26 1.7520e-011 1.9338e-010 1.1114e-010 6.9599e-013 1.5746e-010 2.4466e-010 3.0296e-010 1.0396e-008 1.1487e-008 1.2120e-008 1.0162e-007 1.2889e-011 2.6065e-007 6.7963e-009 1.9791e-007 1.4067e-009 6.6908e-007 1.7365e-006 4.0103e-006 9.5016e-006 2.5384e-005 9.8509e-005 3.0221e-004 1.0865e-003 9.5442e-003 2.2262e-001 4.5120e-001 1.8989e-001 6.3183e-002 1.9595e-002 6.3341e-003
          27 6.0234e-012 1.5627e-010 5.5506e-011 1.2859e-012 1.8740e-010 1.2040e-011 2.4406e-010 3.3242e-009 2.3978e-011 2.7021e-008 5.8803e-008 1.5341e-008 1.8250e-007 6.1577e-008 1.2909e-007 6.7936e-008 2.5145e-007 1.0088e-006 2.1644e-006 4.9293e-006 1.2407e-005 3.7007e-005 1.2335e-004 3.3705e-004 1.2360e-003 1.3241e-002 3.3467e-001 2.6065e-001 1.5128e-001 5.7330e-002 2.0189e-002
          28 1.1006e-012 9.7818e-011 1.9148e-011 4.7997e-012 1.4000e-010 1.6923e-011 1.4855e-010 4.8456e-010 2.7888e-009 2.9698e-008 2.6656e-008 3.1970e-008 1.0181e-007 1.0514e-007 5.8658e-008 1.2109e-007 6.3136e-008 6.4459e-007 1.2866e-006 2.6261e-006 6.9635e-006 1.7593e-005 5.0312e-005 1.5317e-004 3.7810e-004 1.4776e-003 1.9163e-002 4.7372e-001 9.2415e-002 6.4383e-002 2.5979e-002
          29 2.3379e-014 5.0991e-011 4.3825e-012 5.8949e-012 7.9466e-011 5.1644e-011 7.1356e-011 2.2218e-013 5.3103e-009 2.3385e-008 9.9957e-009 3.4032e-008 4.7590e-008 1.0414e-007 1.8776e-008 1.1267e-007 7.9104e-009 3.8544e-007 7.8992e-007 1.4451e-006 3.5923e-006 8.9403e-006 2.3619e-005 6.3051e-005 1.6844e-004 4.3429e-004 1.9365e-003 2.9018e-002 6.2523e-001 4.5370e-003 7.7641e-003
          30 5.5127e-014 2.1879e-011 6.0253e-013 4.1687e-012 3.5427e-011 4.6908e-011 2.7275e-011 6.1918e-011 4.3109e-009 1.3486e-008 3.1624e-009 2.3064e-008 1.8573e-008 6.7741e-008 4.3232e-009 6.8460e-008 1.0540e-010 1.8815e-007 4.1476e-007 7.1446e-007 1.5964e-006 4.0255e-006 1.0593e-005 2.5695e-005 6.6438e-005 1.5826e-004 4.6273e-004 2.6066e-003 4.7199e-002 7.4593e-001 1.0534e-002
