   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32
          51 3.2504e-010 2.1089e-006 1.1806e-005 7.8690e-007 3.0637e-004 8.7409e-004 1.0728e-003 3.0250e-003 6.2593e-003 1.5369e-002 3.2987e-004 3.0208e-002 5.5332e-003 1.0438e-002 4.7914e-003 2.1330e-004 5.4472e-004 1.4010e-002 1.1498e-003 1.1221e-002 4.4306e-004 2.9543e-003 9.7136e-004 2.4487e-003 5.9676e-003 2.0717e-002 5.2824e-003 1.0824e-004 2.3698e-003 1.2761e-002 1.3476e-002 4.5408e-003 4.6552e-004
          52 3.7904e-010 1.3316e-006 1.6466e-005 5.2543e-007 1.7483e-004 1.1071e-003 7.1875e-004 1.3579e-003 8.3608e-003 1.0816e-002 4.7377e-004 3.1615e-002 1.0207e-003 1.6413e-002 2.9119e-003 2.1775e-004 1.8500e-003 9.0300e-003 5.1587e-003 8.1894e-003 3.2222e-003 2.7166e-003 7.4014e-007 3.5903e-003 1.1276e-003 1.9046e-002 1.1183e-002 5.4127e-004 4.7284e-004 6.9541e-003 1.3487e-002 8.3356e-003 2.1630e-003
          53 4.3193e-010 7.6964e-007 1.8981e-005 3.1518e-007 8.5654e-005 1.1962e-003 4.2396e-004 4.0307e-004 9.3529e-003 6.5223e-003 3.1063e-003 2.8756e-002 1.3776e-004 2.0315e-002 8.2084e-004 1.7265e-003 2.4455e-003 4.1235e-003 9.6180e-003 3.8591e-003 7.2027e-003 1.2310e-003 8.5891e-004 2.8383e-003 2.8650e-005 1.3308e-002 1.6785e-002 2.3827e-003 9.7662e-005 2.6517e-003 1.0096e-002 1.0240e-002 4.2908e-003
          54 4.8219e-010 3.9734e-007 1.9403e-005 1.6420e-007 3.2822e-005 1.1576e-003 2.1084e-004 2.8615e-005 9.2339e-003 3.1796e-003 6.7988e-003 2.2951e-002 2.7943e-003 2.0996e-002 8.1665e-006 3.8178e-003 1.9230e-003 1.0035e-003 1.2238e-002 6.9821e-004 1.0204e-002 6.3055e-005 2.3345e-003 1.1649e-003 1.1054e-003 6.6970e-003 1.9354e-002 6.2721e-003 1.9662e-004 6.5459e-004 5.6855e-003 9.3649e-003 5.6090e-003
          55 5.2793e-010 1.7362e-007 1.8188e-005 6.8563e-008 7.3177e-006 1.0275e-003 7.9044e-005 4.8750e-005 8.2457e-003 1.0597e-003 1.0290e-002 1.5927e-002 7.8352e-003 1.8486e-002 1.3378e-003 5.3354e-003 8.3430e-004 5.0758e-006 1.2059e-002 1.1729e-004 1.0721e-002 5.5423e-004 3.0169e-003 7.3458e-005 2.2189e-003 1.9751e-003 1.7763e-002 1.1398e-002 9.7185e-004 1.2070e-004 2.3231e-003 6.5898e-003 5.4769e-003
          56 5.6749e-010 5.6303e-008 1.5925e-005 1.8228e-008 4.1324e-008 8.4702e-004 1.5185e-005 2.8177e-004 6.7368e-003 1.1112e-004 1.2730e-002 9.2929e-003 1.3624e-002 1.3794e-002 4.7373e-003 5.5399e-003 6.4590e-005 4.2250e-004 9.5643e-003 1.9872e-003 8.6905e-003 2.8858e-003 2.3980e-003 2.9737e-004 2.2139e-003 9.5688e-005 1.3038e-002 1.5792e-002 3.1312e-003 9.0890e-005 6.4191e-004 3.5470e-003 4.1631e-003
          57 6.0026e-010 8.2963e-009 1.3180e-005 7.1261e-010 3.2084e-006 6.5285e-004 1.2536e-007 5.8222e-004 5.0551e-003 7.7071e-005 1.3764e-002 4.1774e-003 1.8642e-002 8.4159e-003 9.3520e-003 4.4143e-003 2.2682e-004 1.2122e-003 6.0648e-003 5.0649e-003 5.2789e-003 6.0986e-003 1.0578e-003 1.4652e-003 1.2727e-003 2.9566e-004 7.4282e-003 1.7639e-002 6.7778e-003 3.9683e-004 1.2473e-004 1.4035e-003 2.4697e-003
          58 6.2545e-010 6.0128e-010 1.0371e-005 3.9142e-009 1.0992e-005 4.7069e-004 1.4642e-005 8.5238e-004 3.4656e-003 6.2075e-004 1.3423e-002 1.0908e-003 2.1836e-002 3.7670e-003 1.3957e-002 2.5499e-003 1.3795e-003 1.6032e-003 2.8829e-003 7.8348e-003 2.0596e-003 8.7830e-003 8.1076e-005 2.6221e-003 2.8715e-004 1.1370e-003 2.9620e-003 1.6313e-002 1.1004e-002 1.4961e-003 5.6077e-005 3.8079e-004 1.1124e-003
          59 6.4258e-010 1.2734e-008 7.7821e-006 1.7736e-008 1.9520e-005 3.1591e-004 4.2686e-005 1.0395e-003 2.1366e-003 1.4184e-003 1.2002e-002 1.0835e-005 2.2760e-002 8.3309e-004 1.7409e-002 8.2034e-004 3.0901e-003 1.3625e-003 8.2534e-004 9.2207e-003 2.3236e-004 9.8630e-003 3.1066e-004 2.9785e-003 2.2212e-005 1.5347e-003 5.6678e-004 1.2568e-002 1.4356e-002 3.7596e-003 1.8911e-004 7.5474e-005 3.5925e-004
          60 6.5229e-010 3.1576e-008 5.5730e-006 3.4755e-008 2.6610e-005 1.9518e-004 7.2763e-005 1.1278e-003 1.1449e-003 2.2169e-003 9.9228e-003 5.4502e-004 2.1556e-002 1.2728e-005 1.8995e-002 1.0092e-005 4.7131e-003 7.2704e-004 3.4852e-005 8.9153e-003 2.0267e-004 9.0556e-003 1.9018e-003 2.3671e-003 6.3811e-004 1.2085e-003 3.1649e-006 7.9483e-003 1.5680e-002 6.9605e-003 7.6748e-004 3.7346e-005 7.9700e-005
          61 6.5434e-010 4.9629e-008 3.7952e-006 5.0144e-008 3.1269e-005 1.0826e-004 9.7741e-005 1.1235e-003 4.9188e-004 2.8488e-003 7.5863e-003 2.1230e-003 1.8706e-002 1.1613e-003 1.8508e-002 5.5853e-004 5.6773e-003 1.4806e-004 1.6012e-004 7.2624e-003 1.6162e-003 6.8218e-003 4.3334e-003 1.2201e-003 1.7248e-003 5.2233e-004 3.9449e-004 3.9124e-003 1.4626e-002 1.0273e-002 2.1276e-003 1.2701e-004 1.9911e-005
          62 6.4946e-010 6.3352e-008 2.4414e-006 6.1345e-008 3.3350e-005 5.1263e-005 1.1425e-004 1.0467e-003 1.3422e-004 3.2337e-003 5.3330e-003 4.1588e-003 1.4899e-002 3.7547e-003 1.6239e-002 2.4756e-003 5.6968e-003 2.8500e-005 6.5789e-004 4.9700e-003 3.6817e-003 4.0604e-003 6.7442e-003 2.4698e-004 2.6532e-003 4.1356e-005 8.6648e-004 1.2906e-003 1.1735e-002 1.2699e-002 4.3058e-003 5.0496e-004 3.1984e-005
          63 6.3822e-010 7.1648e-008 1.4647e-006 6.7455e-008 3.3158e-005 1.8341e-005 1.2154e-004 9.2173e-004 5.1271e-006 3.3566e-003 3.3941e-003 6.1562e-003 1.0822e-002 7.0872e-003 1.2797e-002 5.4006e-003 4.8201e-003 5.5261e-004 1.0603e-003 2.7557e-003 5.5596e-003 1.6784e-003 8.3376e-003 4.0433e-005 2.9516e-003 1.3143e-004 9.4707e-004 1.5147e-004 8.0377e-003 1.3534e-002 6.9103e-003 1.3957e-003 1.3762e-004
          64 6.2157e-010 7.4855e-008 8.0089e-007 6.8730e-008 3.1233e-005 3.2142e-006 1.2060e-004 7.7214e-004 3.2344e-005 3.2498e-003 1.8929e-003 7.7694e-003 7.0466e-003 1.0460e-002 8.9207e-003 8.7573e-003 3.3692e-003 1.6461e-003 1.1259e-003 1.1130e-003 6.6598e-003 2.8066e-004 8.6803e-003 8.2567e-004 2.5164e-003 7.9223e-004 6.3190e-004 3.8093e-005 4.5728e-003 1.2642e-002 9.2900e-003 2.8543e-003 4.5403e-004
          65 5.9969e-010 7.3855e-008 3.8077e-007 6.5968e-008 2.8119e-005 9.6868e-008 1.1313e-004 6.1656e-004 1.5003e-004 2.9652e-003 8.5911e-004 8.7986e-003 3.9554e-003 1.3292e-002 5.2885e-003 1.1911e-002 1.7999e-003 3.0368e-003 8.5640e-004 2.2349e-004 6.7525e-003 4.5858e-005 7.7747e-003 2.4188e-003 1.5950e-003 1.7239e-003 2.0663e-004 3.3677e-004 2.0136e-003 1.0402e-002 1.0809e-002 4.6729e-003 1.0686e-003
          66 5.7418e-010 6.9888e-008 1.4186e-007 6.0383e-008 2.4382e-005 4.1787e-006 1.0134e-004 4.7003e-004 3.0515e-004 2.5702e-003 2.5935e-004 9.2000e-003 1.7541e-003 1.5227e-002 2.4315e-003 1.4348e-002 5.6944e-004 4.3760e-003 4.2905e-004 1.5681e-006 5.9611e-003 7.7613e-004 6.0011e-003 4.3591e-003 6.3245e-004 2.5248e-003 3.7871e-007 5.7551e-004 5.6453e-004 7.5251e-003 1.1124e-002 6.4634e-003 1.9549e-003
          67 5.4518e-010 6.3952e-008 2.9479e-008 5.3035e-008 2.0420e-005 1.1767e-005 8.7087e-005 3.4090e-004 4.5899e-004 2.1212e-003 1.7329e-005 9.0121e-003 4.6953e-004 1.6087e-002 6.4395e-004 1.5716e-002 1.3105e-005 5.3420e-003 8.2302e-005 2.0199e-004 4.6057e-003 2.0474e-003 3.8959e-003 6.1023e-003 5.6245e-005 2.8804e-003 1.9779e-004 5.5597e-004 3.6243e-005 4.7059e-003 1.0235e-002 7.7993e-003 2.9634e-003
          68 5.1350e-010 5.6954e-008 1.3116e-016 4.4923e-008 1.6559e-005 2.0246e-005 7.2026e-005 2.3387e-004 5.8690e-004 1.6680e-003 4.0035e-005 8.3491e-003 8.2419e-006 1.5892e-002 3.8857e-006 1.5892e-002 2.9163e-004 5.7315e-003 1.9470e-005 5.4392e-004 3.0798e-003 3.3846e-003 1.9890e-003 7.2123e-003 1.2645e-004 2.6832e-003 7.7439e-004 3.2999e-004 5.2086e-005 2.4519e-003 8.4575e-003 8.3852e-003 3.8823e-003
          69 4.7972e-010 4.9570e-008 1.9872e-008 3.6816e-008 1.3011e-005 2.7920e-005 5.7404e-005 1.5015e-004 6.7579e-004 1.2472e-003 2.3297e-004 7.3534e-003 1.9728e-004 1.4797e-002 4.0078e-004 1.4954e-002 1.3777e-003 5.4909e-003 3.4334e-004 8.0455e-004 1.7185e-003 4.4009e-003 6.5371e-004 7.4676e-003 8.6727e-004 2.0402e-003 1.5384e-003 8.3344e-005 2.3893e-004 9.7683e-004 6.2643e-003 8.1344e-003 4.5128e-003
          70 4.4295e-010 4.2154e-008 6.4176e-008 2.9171e-008 9.8737e-006 3.3703e-005 4.3951e-005 8.8336e-005 7.1912e-004 8.7992e-004 5.0900e-004 6.1541e-003 8.2268e-004 1.2998e-002 1.5827e-003 1.3094e-002 3.0718e-003 4.6970e-003 1.0306e-003 8.6558e-004 7.2833e-004 4.8598e-003 4.5992e-005 6.8668e-003 2.0820e-003 1.2015e-003 2.2241e-003 3.9461e-006 3.5141e-004 2.3164e-004 4.1081e-003 7.1491e-003 4.7166e-003
          71 4.0170e-010 3.4907e-008 1.1417e-007 2.2279e-008 7.1963e-006 3.6910e-005 3.2141e-005 4.5975e-005 7.1487e-004 5.7868e-004 7.8942e-004 4.8734e-003 1.6473e-003 1.0735e-002 3.1841e-003 1.0611e-002 5.0181e-003 3.5427e-003 1.9305e-003 7.2211e-004 1.7685e-004 4.6988e-003 1.0668e-004 5.6103e-003 3.4133e-003 4.6435e-004 2.5959e-003 1.8276e-004 3.1034e-004 6.2214e-006 2.3315e-003 5.6832e-003 4.4546e-003
