   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          14 2.0020e-002 3.5855e-002 5.8628e-003 1.1073e-002 2.1956e-002 2.5808e-005 2.2663e-002 6.4736e-003 1.2187e-002 1.9910e-002 2.4231e-003 2.8461e-002 4.5899e-004 2.2961e-002 9.7207e-003 6.4781e-003 2.2604e-002 2.7919e-003 7.6326e-003 2.8537e-002 4.4773e-003 2.9903e-001 1.9744e-003 3.5708e-003
          15 1.5386e-002 3.2267e-002 9.1658e-003 5.3954e-003 2.1961e-002 1.3048e-003 1.5047e-002 1.3092e-002 3.0431e-003 2.2772e-002 7.2651e-004 2.0896e-002 9.7761e-003 7.6708e-003 2.0521e-002 2.2390e-004 1.4399e-002 1.4821e-002 2.7918e-004 6.8488e-003 3.9233e-002 7.6634e-002 1.4931e-001 1.8778e-002
          16 1.1760e-002 2.8064e-002 1.1523e-002 2.0340e-003 1.9370e-002 4.2853e-003 8.0481e-003 1.6407e-002 2.9691e-005 1.8250e-002 6.4101e-003 8.9779e-003 1.8195e-002 1.7248e-004 1.8119e-002 7.1612e-003 2.8119e-003 1.5935e-002 7.5040e-003 2.3695e-005 2.5410e-003 1.0420e-001 1.5445e-001 5.8442e-003
          17 8.9602e-003 2.3776e-002 1.2715e-002 4.6406e-004 1.5646e-002 7.0012e-003 3.3511e-003 1.6126e-002 1.0660e-003 1.1386e-002 1.1685e-002 1.7039e-003 1.8572e-002 2.1844e-003 9.2126e-003 1.3443e-002 1.6090e-004 8.2865e-003 1.2196e-002 3.1901e-003 3.1830e-004 3.4059e-003 2.7147e-001 1.2631e-003
          18 6.7986e-003 1.9677e-002 1.2812e-002 1.0044e-005 1.1838e-002 8.5730e-003 9.3729e-004 1.3624e-002 3.3543e-003 5.6870e-003 1.3471e-002 1.1170e-005 1.3639e-002 6.9636e-003 2.4480e-003 1.3451e-002 3.4347e-003 1.9339e-003 9.9257e-003 7.2997e-003 1.2860e-003 2.6271e-003 1.1845e-001 1.2991e-002
          19 5.1420e-003 1.5969e-002 1.2071e-002 1.0335e-004 8.5516e-003 8.9279e-003 8.8236e-005 1.0417e-002 5.1614e-003 2.2271e-003 1.2334e-002 1.1950e-003 7.9588e-003 9.8018e-003 8.0456e-005 9.6496e-003 6.7118e-003 7.7370e-006 5.3491e-003 7.7450e-003 3.6523e-003 1.3382e-003 5.8316e-002 4.7787e-002
          20 3.8709e-003 1.2723e-002 1.0781e-002 3.6289e-004 5.9801e-003 8.3730e-003 3.3191e-005 7.4464e-003 5.9410e-003 6.0720e-004 9.8570e-003 2.8116e-003 3.8375e-003 9.9480e-003 4.0716e-004 5.5241e-003 7.7116e-003 6.7566e-004 1.9974e-003 5.8980e-003 4.5362e-003 1.4652e-003 2.3002e-002 9.4291e-002
          21 2.8888e-003 9.9323e-003 9.1831e-003 5.8532e-004 4.0846e-003 7.2774e-003 2.4146e-004 5.0825e-003 5.8070e-003 6.8331e-005 7.2262e-003 3.7634e-003 1.5319e-003 8.4516e-003 1.4295e-003 2.6427e-003 6.8921e-003 1.7950e-003 4.4293e-004 3.6896e-003 4.1489e-003 2.2484e-003 1.1895e-003 1.4250e-001
          22 2.0902e-003 7.4409e-003 7.3456e-003 6.7946e-004 2.6975e-003 5.8479e-003 4.2747e-004 3.3089e-003 5.0013e-003 5.8513e-006 4.9272e-003 3.8316e-003 4.8344e-004 6.3360e-003 2.0777e-003 1.0628e-003 5.2477e-003 2.3559e-003 1.8884e-005 1.9959e-003 3.1157e-003 2.1376e-003 2.6764e-003 1.5612e-001
          23 1.3926e-003 5.0846e-003 5.2597e-003 6.1138e-004 1.6561e-003 4.1756e-003 4.6345e-004 1.9914e-003 3.7178e-003 6.3292e-005 3.0532e-003 3.1286e-003 1.0954e-004 4.1704e-003 2.0199e-003 3.5549e-004 3.4478e-003 2.1582e-003 2.6912e-005 9.4943e-004 1.9840e-003 1.5811e-003 4.8414e-004 1.8788e-001
          24 7.4231e-004 2.7539e-003 2.9327e-003 3.8819e-004 8.3189e-004 2.3180e-003 3.2133e-004 9.8292e-004 2.1081e-003 7.5129e-005 1.5322e-003 1.8642e-003 1.5824e-005 2.1668e-003 1.3132e-003 9.7247e-005 1.7780e-003 1.3541e-003 6.3323e-005 3.7781e-004 9.9318e-004 8.7874e-004 3.9059e-004 1.8096e-001
