   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106         107         108         109         110         111         112         113         114         115         116         117         118         119         120         121         122         123         124
          10 4.0494e-010 1.1318e-008 2.8786e-010 9.8968e-008 6.8485e-007 1.8891e-005 9.4202e-005 7.1412e-005 2.8980e-002 1.4001e-001 1.7120e-043 5.2014e-030 1.0065e-040 4.7956e-039 7.3152e-037 5.2906e-034 1.2669e-022 1.5819e-032 1.6497e-031 6.6525e-030 1.7222e-027 1.2550e-016 1.0430e-026 3.3960e-026 2.5085e-025 2.0914e-025 7.8703e-013 3.4582e-022 6.4172e-021 2.9091e-019 1.3958e-016 3.0171e-006 2.7312e-016 1.4888e-015 3.2725e-014 4.7926e-011 1.5626e-003 5.2183e-012 2.3114e-011 4.7455e-010 5.5047e-004 4.2806e-008 1.1654e-008 5.9194e-008 4.6316e-006 9.4308e-005 1.5608e-006 1.7704e-006 3.7404e-006 2.1733e-006 2.8376e-007 1.8880e-008 5.4577e-007 1.6088e-006 2.8888e-006 4.1776e-006 5.3220e-006 6.1945e-006 6.7381e-006 6.9506e-006 6.8449e-006 6.4556e-006 5.8518e-006 5.1145e-006 4.3168e-006 3.5102e-006 2.7374e-006 2.0343e-006 1.4282e-006 9.3333e-007 5.5199e-007 2.7980e-007 1.0650e-007 1.8776e-008 1.3734e-009 3.7962e-008 1.1258e-007 2.1066e-007 3.1898e-007 4.2648e-007 5.2490e-007 6.0742e-007 6.7049e-007 7.1136e-007 7.3033e-007 7.2792e-007 7.0640e-007 6.6834e-007 6.1710e-007 5.5605e-007 4.8957e-007 4.2064e-007 3.5212e-007 2.8635e-007 2.2553e-007 1.7111e-007 1.2394e-007 8.4722e-008 5.3505e-008 3.0062e-008 1.3869e-008 4.2078e-009 2.2512e-010 9.9823e-010 5.5886e-009 1.3075e-008 2.2597e-008 3.3369e-008 4.4707e-008 5.6020e-008 6.6856e-008 7.6827e-008 8.5671e-008 9.3210e-008 9.9336e-008 1.0399e-007 1.0718e-007 1.0899e-007 1.0947e-007 1.0872e-007 1.0688e-007 1.0396e-007 9.9847e-008 9.4085e-008 8.5573e-008
          11 4.2550e-010 1.3020e-009 1.4573e-008 9.8934e-009 4.2694e-007 9.9871e-006 9.8956e-007 6.5444e-005 5.1414e-005 3.8926e-002 1.2571e-043 1.6900e-030 7.9623e-042 2.8047e-040 3.9580e-037 7.7376e-034 2.4740e-022 4.4331e-032 7.6303e-031 4.7757e-029 1.9214e-026 1.6575e-015 1.9418e-025 1.2802e-024 3.3631e-023 7.3847e-021 5.3965e-010 2.2432e-020 7.4185e-020 8.8300e-019 1.0337e-016 1.5140e-006 2.3355e-017 2.1434e-017 6.5170e-015 2.5070e-011 8.6801e-004 4.9501e-012 3.4151e-011 1.0161e-009 1.5440e-003 1.2866e-007 4.8869e-008 3.5135e-007 4.0147e-005 9.0021e-004 2.1264e-005 4.0945e-005 1.5483e-004 1.7793e-004 1.0476e-004 8.1486e-005 6.9078e-005 5.3974e-005 3.8965e-005 2.6684e-005 1.7185e-005 1.0123e-005 5.2198e-006 2.1421e-006 5.2062e-007 3.7721e-009 2.6426e-007 1.0110e-006 2.0065e-006 3.0663e-006 4.0515e-006 4.8663e-006 5.4615e-006 5.8222e-006 5.9507e-006 5.8704e-006 5.6096e-006 5.1987e-006 4.6839e-006 4.1051e-006 3.4971e-006 2.8943e-006 2.3166e-006 1.7863e-006 1.3189e-006 9.2194e-007 6.0058e-007 3.5381e-007 1.7820e-007 6.6760e-008 1.1021e-008 1.3680e-009 2.7764e-008 8.0200e-008 1.4942e-007 2.2716e-007 3.0637e-007 3.8107e-007 4.4709e-007 5.0136e-007 5.4165e-007 5.6763e-007 5.7932e-007 5.7773e-007 5.6411e-007 5.4034e-007 5.0831e-007 4.7009e-007 4.2737e-007 3.8202e-007 3.3577e-007 2.8999e-007 2.4591e-007 2.0443e-007 1.6633e-007 1.3203e-007 1.0186e-007 7.5921e-008 5.4202e-008 3.6559e-008 2.2778e-008 1.2582e-008 5.6338e-009 1.5771e-009 3.8942e-011 6.3689e-010 2.9670e-009 6.5276e-009 1.0501e-008
          12 2.0103e-009 7.3417e-012 1.8656e-009 8.7429e-009 4.0985e-007 2.3014e-008 2.5063e-005 1.9255e-005 6.5446e-006 6.9691e-006 1.8273e-043 4.6534e-031 9.7313e-042 5.3940e-039 1.2873e-036 7.2375e-034 1.2599e-022 6.4162e-033 9.7212e-033 1.4651e-029 1.7690e-026 1.9948e-015 3.4976e-025 3.7680e-024 1.4833e-022 4.7153e-020 3.8578e-009 2.0842e-019 1.0522e-018 2.1415e-017 5.5641e-015 1.0577e-004 6.4103e-015 2.1225e-014 2.8164e-013 2.3799e-010 7.3778e-003 1.3473e-011 2.4621e-011 1.0650e-010 2.7791e-007 4.2197e-010 6.1256e-009 1.2579e-007 2.6145e-005 6.5420e-004 2.1224e-005 5.5896e-005 2.6429e-004 3.6054e-004 2.6006e-004 2.5001e-004 2.6195e-004 2.5528e-004 2.3438e-004 2.1024e-004 1.8521e-004 1.5960e-004 1.3453e-004 1.1103e-004 8.9473e-005 7.0121e-005 5.3322e-005 3.9251e-005 2.7846e-005 1.8853e-005 1.1994e-005 6.9966e-006 3.5832e-006 1.4621e-006 3.5262e-007 2.1352e-009 1.8976e-007 7.2776e-007 1.4606e-006 2.2654e-006 3.0480e-006 3.7457e-006 4.3091e-006 4.7142e-006 4.9571e-006 5.0380e-006 4.9757e-006 4.7860e-006 4.4978e-006 4.1329e-006 3.7171e-006 3.2719e-006 2.8180e-006 2.3723e-006 1.9523e-006 1.5668e-006 1.2223e-006 9.2240e-007 6.6943e-007 4.6260e-007 2.9938e-007 1.7680e-007 9.0427e-008 3.5501e-008 7.0501e-009 1.5455e-010 1.0135e-008 3.2687e-008 6.3944e-008 1.0051e-007 1.3951e-007 1.7858e-007 2.1582e-007 2.4976e-007 2.7944e-007 3.0408e-007 3.2334e-007 3.3709e-007 3.4541e-007 3.4845e-007 3.4657e-007 3.4034e-007 3.3015e-007 3.1649e-007 3.0001e-007 2.8097e-007 2.5933e-007 2.3435e-007 2.0409e-007
          13 2.7277e-009 2.5387e-009 7.3539e-010 9.2529e-009 3.8374e-009 1.2005e-006 3.4801e-006 1.4302e-005 3.7801e-005 6.9661e-007 7.3451e-043 2.2963e-034 2.1935e-040 3.5291e-038 4.2743e-036 7.4781e-034 3.8291e-023 3.1397e-033 6.8468e-031 6.9219e-029 2.3763e-026 1.6816e-015 1.0343e-025 1.3703e-026 1.8435e-023 2.4261e-020 2.6055e-009 2.2844e-019 1.9270e-018 5.8262e-017 2.1184e-014 4.3346e-004 3.3296e-014 1.5041e-013 2.7902e-012 3.4867e-009 1.1220e-001 3.2602e-010 1.2441e-009 2.2026e-008 2.2696e-002 1.7105e-006 3.9890e-007 1.7171e-006 1.1154e-004 2.1625e-003 2.9544e-005 2.3795e-005 2.9196e-005 4.8273e-006 3.1916e-006 2.4959e-005 6.3711e-005 1.0869e-004 1.5049e-004 1.8709e-004 2.1673e-004 2.3747e-004 2.4914e-004 2.5263e-004 2.4855e-004 2.3767e-004 2.2162e-004 2.0226e-004 1.8121e-004 1.5940e-004 1.3756e-004 1.1642e-004 9.6692e-005 7.8834e-005 6.3012e-005 4.9311e-005 3.7662e-005 2.7931e-005 2.0028e-005 1.3776e-005 8.9760e-006 5.4356e-006 2.9453e-006 1.3266e-006 4.0718e-007 3.0398e-008 5.7701e-008 3.6807e-007 8.5882e-007 1.4449e-006 2.0588e-006 2.6473e-006 3.1720e-006 3.6051e-006 3.9371e-006 4.1612e-006 4.2787e-006 4.2938e-006 4.2200e-006 4.0699e-006 3.8547e-006 3.5929e-006 3.2973e-006 2.9820e-006 2.6579e-006 2.3354e-006 2.0225e-006 1.7259e-006 1.4493e-006 1.1964e-006 9.6944e-007 7.6927e-007 5.9599e-007 4.4881e-007 3.2655e-007 2.2737e-007 1.4935e-007 9.0308e-008 4.8040e-008 2.0317e-008 4.9923e-009 1.2871e-011 3.4437e-009 1.3491e-008 2.8507e-008 4.6926e-008 6.7103e-008 8.6821e-008 1.0221e-007
          14 8.9591e-010 6.9519e-009 5.3987e-009 5.3639e-009 1.1161e-007 8.7800e-008 1.4298e-006 2.0350e-005 4.9279e-008 3.8611e-005 1.1872e-041 2.6491e-034 2.8959e-039 3.5674e-037 2.9535e-035 1.9011e-033 1.7011e-025 9.1583e-032 4.2906e-030 2.0134e-028 2.0613e-026 5.8173e-016 1.1729e-026 2.6909e-024 1.8220e-022 5.4110e-020 3.9397e-009 1.3425e-019 1.3285e-019 1.1642e-018 4.9767e-015 1.3501e-004 2.0560e-014 1.6799e-013 4.7742e-012 8.3709e-009 2.7650e-001 1.0461e-009 5.2038e-009 1.1907e-007 1.5083e-001 1.2015e-005 3.7140e-006 2.2014e-005 2.0953e-003 4.5052e-002 9.2566e-004 1.5072e-003 4.9565e-003 5.0572e-003 2.5528e-003 1.6650e-003 1.1636e-003 7.2757e-004 3.9849e-004 1.8788e-004 6.7763e-005 1.2025e-005 3.8993e-007 1.6742e-005 4.8742e-005 8.7100e-005 1.2521e-004 1.5897e-004 1.8624e-004 2.0584e-004 2.1739e-004 2.2123e-004 2.1851e-004 2.1062e-004 1.9870e-004 1.8401e-004 1.6750e-004 1.4988e-004 1.3210e-004 1.1477e-004 9.8292e-005 8.3067e-005 6.9115e-005 5.6595e-005 4.5580e-005 3.6006e-005 2.7857e-005 2.1021e-005 1.5417e-005 1.0910e-005 7.3802e-006 4.6986e-006 2.7455e-006 1.4045e-006 5.6706e-007 1.2942e-007 1.9304e-011 9.8482e-008 3.5539e-007 7.1248e-007 1.1213e-006 1.5443e-006 1.9523e-006 2.3248e-006 2.6470e-006 2.9112e-006 3.1135e-006 3.2542e-006 3.3342e-006 3.3580e-006 3.3319e-006 3.2620e-006 3.1553e-006 3.0181e-006 2.8581e-006 2.6801e-006 2.4904e-006 2.2936e-006 2.0941e-006 1.8952e-006 1.7000e-006 1.5115e-006 1.3313e-006 1.1609e-006 1.0018e-006 8.5402e-007 7.1683e-007 5.8830e-007 4.6503e-007
          15 4.6143e-015 2.3924e-009 3.2289e-009 1.8760e-008 1.5925e-008 4.4708e-008 1.0747e-006 5.5319e-007 1.6464e-005 3.3534e-006 3.9040e-040 2.6698e-034 8.1076e-038 8.3540e-036 5.6830e-034 2.8795e-032 4.4797e-026 1.1472e-030 3.8844e-029 1.1517e-027 3.3062e-026 8.1220e-018 6.8559e-025 1.7625e-023 5.0384e-022 4.5056e-020 1.6950e-009 7.5114e-022 1.0735e-018 6.2275e-017 2.3365e-014 4.5436e-004 2.5315e-014 4.5923e-014 4.7066e-014 4.8370e-010 1.9642e-002 2.9088e-010 3.1486e-009 1.1969e-007 2.0570e-001 1.7581e-005 7.3369e-006 5.6068e-005 6.6681e-003 1.5062e-001 3.6333e-003 7.1412e-003 2.7430e-002 3.1956e-002 1.9191e-002 1.5334e-002 1.3472e-002 1.1053e-002 8.5410e-003 6.4343e-003 4.7418e-003 3.3945e-003 2.3508e-003 1.5670e-003 9.9390e-004 5.8875e-004 3.1673e-004 1.4666e-004 5.1327e-005 8.3921e-006 5.5657e-007 1.4523e-005 4.0289e-005 7.0725e-005 1.0096e-004 1.2797e-004 1.5001e-004 1.6613e-004 1.7639e-004 1.8125e-004 1.8130e-004 1.7752e-004 1.7040e-004 1.6078e-004 1.4950e-004 1.3703e-004 1.2405e-004 1.1088e-004 9.8007e-005 8.5609e-005 7.3914e-005 6.3035e-005 5.3074e-005 4.4073e-005 3.6115e-005 2.9155e-005 2.3148e-005 1.8030e-005 1.3747e-005 1.0221e-005 7.3657e-006 5.1115e-006 3.3760e-006 2.0844e-006 1.1653e-006 5.5353e-007 1.9049e-007 2.4275e-008 9.8297e-009 1.0852e-007 2.8763e-007 5.1987e-007 7.8293e-007 1.0587e-006 1.3334e-006 1.5959e-006 1.8382e-006 2.0548e-006 2.2418e-006 2.3966e-006 2.5182e-006 2.6072e-006 2.6640e-006 2.6892e-006 2.6853e-006 2.6516e-006 2.5837e-006 2.4682e-006 2.2737e-006
          16 2.6305e-010 3.9476e-011 1.1594e-010 1.8137e-009 1.9842e-009 5.1044e-008 3.2235e-009 1.7278e-006 8.7575e-006 6.5975e-006 1.5162e-038 1.4039e-034 2.7998e-036 2.5456e-034 1.5161e-032 6.6440e-031 1.0546e-026 2.2891e-029 6.5256e-028 1.5902e-026 3.4356e-025 1.3639e-018 6.4727e-024 1.1582e-022 1.9771e-021 3.9292e-020 5.4952e-011 4.0396e-019 7.4861e-018 1.6570e-016 1.9860e-014 2.5955e-004 4.9176e-016 6.4858e-014 4.3421e-012 8.8060e-009 2.8931e-001 8.9520e-010 2.5923e-009 1.9458e-008 2.2860e-003 2.3886e-008 4.7679e-007 1.3970e-005 3.3434e-003 8.5476e-002 2.9247e-003 7.9958e-003 3.8409e-002 5.2694e-002 3.7993e-002 3.6248e-002 3.7480e-002 3.5891e-002 3.2275e-002 2.8296e-002 2.4345e-002 2.0496e-002 1.6910e-002 1.3701e-002 1.0889e-002 8.4693e-003 6.4448e-003 4.7998e-003 3.4963e-003 2.4806e-003 1.7037e-003 1.1240e-003 7.0522e-004 4.1401e-004 2.2069e-004 1.0078e-004 3.4144e-005 4.9297e-006 7.5982e-007 1.2121e-005 3.1985e-005 5.5405e-005 7.8909e-005 1.0029e-004 1.1836e-004 1.3243e-004 1.4246e-004 1.4849e-004 1.5103e-004 1.5040e-004 1.4715e-004 1.4170e-004 1.3452e-004 1.2601e-004 1.1675e-004 1.0703e-004 9.7107e-005 8.7195e-005 7.7550e-005 6.8321e-005 5.9577e-005 5.1467e-005 4.4026e-005 3.7291e-005 3.1259e-005 2.5921e-005 2.1247e-005 1.7200e-005 1.3726e-005 1.0781e-005 8.3142e-006 6.2754e-006 4.6156e-006 3.2871e-006 2.2466e-006 1.4522e-006 8.6701e-007 4.5746e-007 1.9360e-007 4.8972e-008 3.8149e-010 2.7542e-008 1.1280e-007 2.4082e-007 3.9832e-007 5.7310e-007 7.5228e-007 9.1758e-007 1.0356e-006
          17 2.6745e-010 1.1635e-009 2.5827e-009 3.7569e-009 1.8654e-009 2.8595e-008 1.2688e-007 1.6418e-006 2.8968e-007 1.1787e-005 1.3019e-036 4.3364e-035 2.0965e-034 1.6564e-032 8.5368e-031 3.2205e-029 1.1470e-026 9.5139e-028 2.3060e-026 4.7347e-025 8.4532e-024 9.6113e-020 1.3396e-022 1.9233e-021 2.5456e-020 3.2275e-019 7.1510e-012 3.5954e-018 4.1587e-017 4.8942e-016 9.6123e-015 1.7398e-005 3.9917e-014 6.2754e-013 1.2840e-011 8.4990e-009 2.4816e-001 8.8376e-011 6.9341e-010 9.2107e-008 2.0358e-001 1.7772e-005 6.9214e-006 3.8999e-005 2.6639e-003 5.0305e-002 5.2800e-004 1.0027e-004 3.6381e-004 3.2818e-003 6.6733e-003 1.2293e-002 1.9999e-002 2.7064e-002 3.2261e-002 3.5877e-002 3.7918e-002 3.8308e-002 3.7277e-002 3.5182e-002 3.2289e-002 2.8852e-002 2.5174e-002 2.1530e-002 1.8101e-002 1.4963e-002 1.2153e-002 9.6935e-003 7.5989e-003 5.8563e-003 4.4316e-003 3.2888e-003 2.3867e-003 1.6858e-003 1.1548e-003 7.6201e-004 4.7923e-004 2.8274e-004 1.5170e-004 6.9925e-005 2.4103e-005 3.6615e-006 4.4329e-007 8.2242e-006 2.2376e-005 3.9543e-005 5.7377e-005 7.4266e-005 8.9184e-005 1.0149e-004 1.1107e-004 1.1786e-004 1.2197e-004 1.2357e-004 1.2301e-004 1.2060e-004 1.1658e-004 1.1138e-004 1.0527e-004 9.8534e-005 9.1404e-005 8.4103e-005 7.6795e-005 6.9631e-005 6.2680e-005 5.6036e-005 4.9767e-005 4.3908e-005 3.8487e-005 3.3507e-005 2.8980e-005 2.4884e-005 2.1208e-005 1.7931e-005 1.5031e-005 1.2478e-005 1.0247e-005 8.3166e-006 6.6576e-006 5.2445e-006 4.0553e-006 3.0643e-006 2.2475e-006 1.5825e-006 1.0504e-006
          18 1.0425e-010 9.0484e-010 1.5453e-009 7.0204e-009 5.6624e-011 1.5716e-008 1.1722e-007 1.3595e-007 1.3023e-006 3.5509e-006 1.1886e-034 1.6434e-033 1.7112e-032 1.2057e-030 5.5259e-029 1.8481e-027 4.4451e-027 4.8221e-026 1.0281e-024 1.8476e-023 2.8683e-022 1.1989e-019 3.9322e-021 4.8300e-020 5.3999e-019 5.5743e-018 2.9609e-013 5.3497e-017 4.8763e-016 4.2758e-015 3.9588e-014 2.1961e-006 2.8449e-013 2.4914e-012 2.4318e-011 1.8864e-009 3.1661e-002 7.9806e-010 1.3172e-008 3.4565e-007 3.1676e-001 2.1691e-005 1.6946e-006 4.5111e-007 1.9880e-003 6.0726e-002 2.8318e-003 8.3199e-003 3.6899e-002 4.3960e-002 2.4193e-002 1.5006e-002 8.1028e-003 2.5334e-003 6.9111e-005 1.0304e-003 4.7842e-003 1.0338e-002 1.6623e-002 2.2724e-002 2.7911e-002 3.1686e-002 3.3878e-002 3.4583e-002 3.4043e-002 3.2485e-002 3.0149e-002 2.7294e-002 2.4188e-002 2.1048e-002 1.8008e-002 1.5172e-002 1.2593e-002 1.0288e-002 8.2843e-003 6.5761e-003 5.1436e-003 3.9659e-003 3.0059e-003 2.2374e-003 1.6328e-003 1.1637e-003 8.0715e-004 5.4102e-004 3.4752e-004 2.1060e-004 1.1743e-004 5.7411e-005 2.2099e-005 4.7424e-006 4.5154e-010 3.7130e-006 1.2721e-005 2.4634e-005 3.7714e-005 5.0718e-005 6.2752e-005 7.3312e-005 8.2082e-005 8.8955e-005 9.3914e-005 9.7075e-005 9.8586e-005 9.8656e-005 9.7435e-005 9.5140e-005 9.1982e-005 8.8142e-005 8.3796e-005 7.9083e-005 7.4161e-005 6.9113e-005 6.4043e-005 5.9027e-005 5.4123e-005 4.9368e-005 4.4798e-005 4.0455e-005 3.6345e-005 3.2474e-005 2.8859e-005 2.5476e-005 2.2280e-005 1.9178e-005 1.6000e-005
          19 4.3085e-011 2.5190e-010 8.1769e-011 2.6960e-009 1.3250e-011 2.9311e-009 3.4378e-008 1.9475e-007 1.8430e-006 4.1729e-012 2.1577e-032 4.2698e-031 2.7261e-030 1.6825e-028 6.7410e-027 1.9670e-025 8.5138e-025 4.4679e-024 8.2716e-023 1.2869e-021 1.7238e-020 8.4892e-022 2.0299e-019 2.1320e-018 2.0259e-017 1.7625e-016 1.6513e-013 1.4192e-015 1.0687e-014 7.5983e-014 5.1802e-013 8.2460e-008 3.3630e-012 2.1593e-011 1.3965e-010 1.6792e-009 4.6674e-003 5.0028e-009 3.8083e-008 4.0745e-007 7.7807e-002 1.9476e-006 3.9350e-006 9.4234e-005 1.3565e-002 2.9800e-001 5.5125e-003 5.1944e-003 5.6465e-003 2.5455e-004 2.7429e-003 1.1479e-002 2.3005e-002 3.1275e-002 3.3171e-002 2.9631e-002 2.2549e-002 1.4198e-002 6.7976e-003 1.8581e-003 1.3152e-005 1.1509e-003 4.6197e-003 9.5155e-003 1.4945e-002 2.0142e-002 2.4528e-002 2.7752e-002 2.9709e-002 3.0468e-002 3.0164e-002 2.9007e-002 2.7201e-002 2.4924e-002 2.2396e-002 1.9782e-002 1.7198e-002 1.4753e-002 1.2477e-002 1.0415e-002 8.5918e-003 7.0001e-003 5.6388e-003 4.4866e-003 3.5285e-003 2.7390e-003 2.0969e-003 1.5799e-003 1.1692e-003 8.4698e-004 5.9916e-004 4.1136e-004 2.7186e-004 1.7075e-004 9.9974e-005 5.2659e-005 2.3179e-005 7.0387e-006 5.6087e-007 8.4486e-007 5.6224e-006 1.3155e-005 2.2134e-005 3.1610e-005 4.0889e-005 4.9500e-005 5.7154e-005 6.3677e-005 6.9000e-005 7.3107e-005 7.6069e-005 7.7934e-005 7.8810e-005 7.8805e-005 7.8025e-005 7.6562e-005 7.4521e-005 7.2021e-005 6.9130e-005 6.5920e-005 6.2480e-005 5.8813e-005 5.4848e-005 5.0343e-005 4.4745e-005
          20 6.0903e-011 8.9319e-011 2.6725e-011 4.6601e-010 5.8080e-014 3.1917e-010 7.2589e-010 4.5164e-007 4.4517e-007 1.0277e-006 8.7777e-030 1.5672e-028 9.4778e-028 4.9922e-026 1.7046e-024 4.2332e-023 1.8628e-022 8.1724e-022 1.2838e-020 1.6916e-019 1.9152e-018 5.3549e-018 1.9014e-017 1.6789e-016 1.3369e-015 9.7103e-015 3.8626e-014 6.4948e-014 4.0416e-013 2.3579e-012 1.3016e-011 7.6556e-009 6.8586e-011 3.4795e-010 1.7178e-009 8.8287e-009 2.6679e-004 3.9822e-008 1.9858e-007 1.1162e-006 1.6121e-002 1.0789e-006 2.2191e-005 1.9707e-004 1.0249e-002 1.6112e-001 3.0315e-004 2.4006e-003 3.7203e-002 7.3901e-002 6.0395e-002 4.9780e-002 3.3956e-002 1.4681e-002 2.2952e-003 5.0683e-004 6.8507e-003 1.6475e-002 2.4728e-002 2.8773e-002 2.7866e-002 2.2959e-002 1.6002e-002 9.0451e-003 3.6311e-003 5.9205e-004 1.1499e-004 1.8809e-003 5.2651e-003 9.5482e-003 1.4053e-002 1.8242e-002 2.1736e-002 2.4290e-002 2.5852e-002 2.6467e-002 2.6240e-002 2.5350e-002 2.3915e-002 2.2107e-002 2.0088e-002 1.7961e-002 1.5843e-002 1.3791e-002 1.1873e-002 1.0109e-002 8.5200e-003 7.1070e-003 5.8687e-003 4.7958e-003 3.8833e-003 3.1134e-003 2.4699e-003 1.9366e-003 1.5001e-003 1.1463e-003 8.6199e-004 6.3693e-004 4.6086e-004 3.2519e-004 2.2238e-004 1.4608e-004 9.0907e-005 5.2374e-005 2.6755e-005 1.1052e-005 2.8087e-006 4.4352e-008 1.1802e-006 4.9676e-006 1.0436e-005 1.6835e-005 2.3601e-005 3.0319e-005 3.6690e-005 4.2498e-005 4.7611e-005 5.1965e-005 5.5512e-005 5.8239e-005 6.0178e-005 6.1297e-005 6.1475e-005 6.0344e-005 5.7031e-005
          21 1.3850e-010 2.0621e-010 2.2478e-011 2.3891e-010 8.4817e-010 2.5693e-009 2.7733e-009 1.8773e-007 3.6956e-009 1.2763e-006 4.8972e-027 8.0873e-026 4.4897e-025 2.0054e-023 5.7996e-022 1.2185e-020 4.9644e-020 1.9881e-019 2.6362e-018 2.9281e-017 2.7902e-016 7.3963e-016 2.3275e-015 1.7234e-014 1.1483e-013 6.9622e-013 1.7374e-012 3.8767e-012 2.0018e-011 9.6554e-011 4.3885e-010 9.9796e-009 1.8916e-009 7.7991e-009 3.0968e-008 1.1958e-007 4.4618e-007 4.5183e-007 1.6964e-006 6.4786e-006 1.7929e-003 2.0569e-005 9.4465e-005 4.5920e-004 7.5201e-003 6.0454e-002 1.3900e-003 1.7351e-002 8.9679e-002 9.0834e-002 2.7499e-002 2.3173e-003 4.1244e-003 2.4536e-002 4.5120e-002 5.2610e-002 4.4900e-002 2.8208e-002 1.1632e-002 1.7437e-003 4.7575e-004 5.8368e-003 1.3903e-002 2.0925e-002 2.4599e-002 2.4269e-002 2.0605e-002 1.5037e-002 9.1626e-003 4.2654e-003 1.1220e-003 4.0517e-006 7.7515e-004 3.0334e-003 6.2506e-003 9.8952e-003 1.3502e-002 1.6737e-002 1.9345e-002 2.1209e-002 2.2323e-002 2.2711e-002 2.2483e-002 2.1731e-002 2.0596e-002 1.9180e-002 1.7589e-002 1.5905e-002 1.4200e-002 1.2527e-002 1.0945e-002 9.4734e-003 8.1272e-003 6.9100e-003 5.8281e-003 4.8769e-003 4.0457e-003 3.3304e-003 2.7191e-003 2.2017e-003 1.7670e-003 1.4049e-003 1.1057e-003 8.6061e-004 6.6110e-004 5.0036e-004 3.7225e-004 2.7130e-004 1.9286e-004 1.3288e-004 8.7958e-005 5.5134e-005 3.1979e-005 1.6439e-005 6.8212e-006 1.7284e-006 2.3248e-008 7.8311e-007 3.2662e-006 6.8800e-006 1.1157e-005 1.5709e-005 2.0176e-005 2.4094e-005 2.6657e-005
          22 2.3561e-010 6.0729e-010 7.1416e-010 6.2187e-010 4.6715e-009 1.9065e-009 1.9599e-009 7.0571e-009 1.9222e-007 5.9182e-007 1.3910e-024 2.1659e-023 1.1284e-022 4.4532e-021 1.1363e-019 2.1035e-018 8.1426e-018 3.0195e-017 3.5168e-016 3.4250e-015 2.8561e-014 7.1389e-014 2.0803e-013 1.3418e-012 7.7674e-012 4.0790e-011 8.0175e-011 1.9610e-010 8.7104e-010 3.5993e-009 1.3950e-008 4.8801e-008 5.1012e-008 1.7733e-007 5.8934e-007 1.8884e-006 1.5152e-005 5.8503e-006 1.7728e-005 5.2959e-005 1.4223e-004 1.5404e-004 4.6840e-004 1.4920e-003 8.1249e-003 1.5241e-002 8.9389e-003 3.7800e-002 1.0008e-001 4.3359e-002 5.9037e-006 1.9984e-002 5.0910e-002 5.5138e-002 3.2279e-002 7.7095e-003 2.0793e-004 1.1100e-002 2.9034e-002 4.1227e-002 4.1394e-002 3.1199e-002 1.7071e-002 5.5477e-003 2.6298e-004 1.4239e-003 6.8510e-003 1.3485e-002 1.8721e-002 2.1106e-002 2.0378e-002 1.7191e-002 1.2638e-002 7.8677e-003 3.8453e-003 1.1610e-003 3.9797e-005 4.0755e-004 1.9901e-003 4.4082e-003 7.2710e-003 1.0217e-002 1.2969e-002 1.5318e-002 1.7156e-002 1.8426e-002 1.9137e-002 1.9323e-002 1.9053e-002 1.8400e-002 1.7475e-002 1.6349e-002 1.5093e-002 1.3761e-002 1.2413e-002 1.1089e-002 9.8103e-003 8.6091e-003 7.4959e-003 6.4801e-003 5.5630e-003 4.7446e-003 4.0207e-003 3.3864e-003 2.8331e-003 2.3544e-003 1.9434e-003 1.5927e-003 1.2956e-003 1.0454e-003 8.3650e-004 6.6293e-004 5.1990e-004 4.0291e-004 3.0804e-004 2.3174e-004 1.7104e-004 1.2338e-004 8.6469e-005 5.8391e-005 3.7540e-005 2.2515e-005 1.2158e-005 5.5178e-006 1.8041e-006
