   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17
          12 1.2225e-023 2.6259e-021 5.1012e-020 1.0323e-018 3.8523e-018 5.3745e-017 1.3427e-015 3.7866e-015 5.4845e-015 2.5311e-014 8.2477e-013 6.4711e-011 1.4187e-008 2.8256e-006 3.7938e-004 1.5997e-002 8.6118e-002 5.3342e-002
          13 6.4619e-012 5.1565e-009 7.9858e-008 1.0679e-006 7.8595e-006 4.7258e-005 1.6523e-003 6.7432e-003 2.4156e-003 2.3659e-004 1.6803e-006 1.4188e-006 3.5940e-007 1.0029e-005 9.4063e-004 3.0299e-002 1.1147e-001 3.0929e-002
          14 3.3065e-022 5.9194e-019 8.3543e-018 9.4200e-017 9.1000e-016 3.8876e-015 1.5999e-013 7.3934e-013 1.0539e-013 1.8669e-013 8.8185e-012 5.0565e-010 7.5656e-008 1.0228e-005 8.5301e-004 2.4301e-002 7.9339e-002 3.9334e-003
          15 2.0790e-022 1.2105e-018 1.2266e-017 7.2697e-017 1.8998e-015 2.2354e-015 1.9705e-013 1.2898e-012 1.0644e-013 4.6218e-012 8.2932e-011 3.4198e-009 3.4725e-007 3.2097e-005 1.7618e-003 3.4503e-002 6.1525e-002 5.4958e-002
          16 4.5798e-020 1.9537e-017 1.3564e-016 3.1550e-016 3.1556e-014 4.9656e-015 2.1131e-012 1.8224e-011 1.2616e-011 8.6122e-011 7.4540e-010 2.0631e-008 1.4142e-006 9.0088e-005 3.4062e-003 4.5989e-002 4.4572e-002 1.3501e-004
          17 8.7647e-018 1.1720e-015 5.0169e-015 7.4784e-016 2.0007e-012 4.4817e-014 9.1146e-011 1.0085e-009 1.6480e-009 3.0868e-009 7.6571e-009 1.1484e-007 5.2575e-006 2.3235e-004 6.2305e-003 5.7597e-002 2.6260e-002 4.1722e-002
          18 2.9683e-009 2.2788e-007 6.4003e-007 3.2321e-007 4.1176e-004 8.7002e-005 1.4885e-002 1.9340e-001 4.4675e-001 3.0355e-001 4.0497e-002 1.6490e-005 2.5510e-004 2.8679e-005 2.2635e-006 1.2158e-005 2.2954e-006 2.7679e-006
          19 6.9366e-016 3.9995e-014 8.2121e-014 2.2134e-013 7.5379e-011 2.9794e-011 2.3933e-009 3.4221e-008 9.2543e-008 2.9040e-008 1.6106e-008 6.0464e-007 1.8173e-005 5.6228e-004 1.0823e-002 6.7594e-002 1.1629e-002 3.1837e-005
          20 1.3728e-015 3.7608e-014 1.5341e-014 1.3192e-012 8.3665e-011 9.8551e-011 1.8456e-009 3.5424e-008 1.3462e-007 3.3735e-010 3.1443e-007 3.2037e-006 6.0526e-005 1.2993e-003 1.7909e-002 7.3980e-002 2.4612e-003 2.1199e-002
          21 1.8083e-014 2.3149e-013 5.8850e-014 2.6816e-011 6.7741e-010 1.6373e-009 1.0001e-008 2.7762e-007 1.3595e-006 3.8264e-007 4.2946e-006 1.8544e-005 1.9832e-004 2.9089e-003 2.8237e-002 7.4422e-002 1.0262e-004 1.1179e-003
          22 1.4857e-012 7.6848e-012 4.9601e-011 2.8136e-009 3.6176e-008 1.5547e-007 3.2533e-007 1.4935e-005 8.9934e-005 7.5126e-005 2.0757e-004 2.0555e-004 6.9605e-004 6.4644e-003 4.2375e-002 6.6832e-002 4.3514e-003 4.8367e-003
          23 3.9745e-009 1.2956e-008 2.0600e-007 8.1174e-006 8.2186e-005 4.3716e-004 5.7517e-004 3.4453e-002 2.2383e-001 2.4508e-001 3.9453e-001 9.4528e-002 3.5654e-003 1.4363e-003 5.0949e-006 5.0715e-007 4.2565e-005 3.7907e-005
          24 6.0525e-012 7.9535e-012 5.1253e-010 1.3663e-008 9.8939e-008 7.1576e-007 4.3280e-007 4.3049e-005 3.1160e-004 4.6595e-004 3.0380e-004 7.0263e-005 1.9760e-003 1.3442e-002 5.9943e-002 5.0153e-002 1.2685e-002 6.0751e-003
          25 1.0620e-011 8.1396e-014 1.6496e-009 2.8006e-008 1.1823e-007 1.4308e-006 1.2439e-007 5.7288e-005 4.9424e-004 1.0730e-003 5.6271e-005 1.6198e-003 8.1222e-003 2.9822e-002 7.8422e-002 2.6059e-002 2.0328e-002 1.2332e-005
          26 9.7485e-011 8.9711e-011 2.4291e-008 3.0081e-007 7.4156e-007 1.5295e-005 7.3863e-008 4.2791e-004 4.3827e-003 1.2291e-002 4.4001e-004 2.6037e-002 4.7984e-002 6.9419e-002 8.1852e-002 2.2162e-003 1.7538e-002 1.0813e-002
          27 8.2818e-010 2.4159e-009 2.7543e-007 2.8711e-006 4.7967e-006 1.4679e-004 1.1014e-005 3.2785e-003 3.7773e-002 1.2114e-001 2.0677e-002 2.4457e-001 1.8627e-001 5.0103e-002 2.1110e-003 1.6269e-002 3.7091e-004 2.3622e-004
          28 3.4763e-010 2.1578e-009 1.5140e-007 1.3648e-006 1.5074e-006 7.0536e-005 1.4141e-005 1.2800e-003 1.6562e-002 5.9217e-002 2.0958e-002 1.0077e-001 1.7800e-002 1.8464e-002 5.9585e-002 3.1762e-003 1.5702e-002 8.5206e-004
          29 1.4938e-010 2.3932e-009 1.0183e-007 7.4556e-007 3.5645e-007 3.9622e-005 1.9238e-005 5.1791e-004 8.1757e-003 3.3886e-002 2.3776e-002 3.5078e-002 5.4238e-003 8.3856e-002 4.8180e-002 7.6991e-003 3.8817e-003 6.2765e-003
          30 1.0752e-010 4.1327e-009 1.2419e-007 7.4702e-007 8.3487e-008 4.1411e-005 3.5823e-005 3.8274e-004 7.6119e-003 3.5936e-002 3.9037e-002 1.5313e-002 4.3744e-002 1.0500e-001 5.5846e-003 2.9111e-002 1.6659e-003 5.7513e-004
          31 6.1459e-011 6.0560e-009 1.3981e-007 6.9467e-007 7.3648e-010 4.0788e-005 5.4201e-005 2.5882e-004 6.7686e-003 3.5936e-002 5.3018e-002 2.3653e-003 8.3847e-002 5.7212e-002 1.1633e-002 2.0375e-002 1.2640e-002 4.0425e-004
          32 1.9445e-011 7.0326e-009 1.2984e-007 5.2673e-007 1.0543e-007 3.3478e-005 6.3988e-005 1.3537e-004 5.0547e-003 3.0095e-002 5.6370e-002 8.1737e-004 8.7132e-002 6.9902e-003 4.8965e-002 8.2827e-004 1.0789e-002 6.1549e-003
          33 9.1960e-013 7.3672e-009 1.1130e-007 3.5960e-007 3.2485e-007 2.5519e-005 6.7807e-005 5.7073e-005 3.5311e-003 2.3622e-002 5.3780e-002 8.5151e-003 6.3433e-002 4.2172e-003 5.3579e-002 8.3055e-003 1.3640e-003 2.5869e-004
          34 4.9828e-012 7.4539e-009 9.3570e-008 2.3158e-007 5.9219e-007 1.9169e-005 6.9433e-005 1.7726e-005 2.4536e-003 1.8519e-002 4.9603e-002 1.9811e-002 3.4568e-002 2.9379e-002 2.7558e-002 2.7365e-002 1.8729e-003 2.3088e-004
          35 2.6331e-011 7.3035e-009 7.6817e-008 1.3666e-007 8.6149e-007 1.4101e-005 6.9103e-005 2.1525e-006 1.6885e-003 1.4482e-002 4.4542e-002 3.0727e-002 1.2401e-002 5.1934e-002 4.0241e-003 3.1884e-002 1.0555e-002 2.7098e-003
          36 5.8943e-011 6.8874e-009 6.0770e-008 6.9341e-008 1.0937e-006 9.9921e-006 6.6556e-005 6.1157e-007 1.1343e-003 1.1182e-002 3.8810e-002 3.8850e-002 1.4290e-003 5.6703e-002 1.7351e-003 1.9343e-002 1.5567e-002 1.9227e-003
          37 9.6189e-011 6.2559e-009 4.6013e-008 2.6645e-008 1.2645e-006 6.7460e-006 6.2144e-005 6.7411e-006 7.3801e-004 8.5057e-003 3.2906e-002 4.3298e-002 7.7376e-004 4.5294e-002 1.5661e-002 4.7105e-003 1.2037e-002 5.0039e-003
          38 1.3208e-010 5.4983e-009 3.3198e-008 5.0240e-009 1.3665e-006 4.2948e-006 5.6542e-005 1.6242e-005 4.6269e-004 6.3883e-003 2.7320e-002 4.4379e-002 6.6932e-003 2.7295e-002 3.0951e-002 8.7353e-005 4.7663e-003 1.2545e-003
          39 1.6202e-010 4.6937e-009 2.2633e-008 1.6670e-010 1.4028e-006 2.5322e-006 5.0333e-005 2.6408e-005 2.7704e-004 4.7464e-003 2.2327e-002 4.2913e-002 1.5185e-002 1.1486e-002 3.7395e-002 5.9368e-003 3.0480e-004 1.0178e-003
          40 1.8259e-010 3.8939e-009 1.4319e-008 7.7039e-009 1.3792e-006 1.3332e-006 4.3865e-005 3.5616e-005 1.5559e-004 3.4845e-003 1.7992e-002 3.9711e-002 2.3298e-002 2.2698e-003 3.3448e-002 1.5466e-002 1.0440e-003 9.0023e-005
          41 1.9207e-010 3.1415e-009 8.1497e-009 2.3544e-008 1.3062e-006 5.8252e-007 3.7451e-005 4.2999e-005 7.9563e-005 2.5256e-003 1.4321e-002 3.5525e-002 2.9398e-002 5.2991e-005 2.3288e-002 2.1928e-002 5.1260e-003 3.0664e-004
          42 1.9051e-010 2.4685e-009 3.9247e-009 4.4097e-008 1.1977e-006 1.7416e-007 3.1373e-005 4.8261e-005 3.5001e-005 1.8072e-003 1.1289e-002 3.0986e-002 3.2981e-002 2.9325e-003 1.2316e-002 2.2542e-002 9.2642e-003 2.0987e-003
          43 1.7911e-010 1.8894e-009 1.3659e-009 6.6419e-008 1.0662e-006 1.3337e-008 2.5793e-005 5.1411e-005 1.1517e-005 1.2748e-003 8.8233e-003 2.6499e-002 3.4213e-002 8.3974e-003 4.2343e-003 1.8277e-002 1.1208e-002 1.9900e-003
          44 1.5987e-010 1.4082e-009 1.7751e-010 8.8194e-008 9.2327e-007 2.0770e-008 2.0809e-005 5.2637e-005 1.6692e-006 8.8465e-004 6.8442e-003 2.2311e-002 3.3576e-002 1.4336e-002 4.0533e-004 1.1838e-002 1.0504e-002 3.0863e-003
          45 1.3530e-010 1.0211e-009 6.7329e-011 1.0773e-007 7.7831e-007 1.3237e-007 1.6465e-005 5.2226e-005 1.9646e-007 6.0234e-004 5.2727e-003 1.8555e-002 3.1638e-002 1.9397e-002 4.1741e-004 5.8158e-003 7.9875e-003 2.0153e-003
          46 1.0803e-010 7.1885e-010 7.6353e-010 1.2387e-007 6.3854e-007 2.9850e-007 1.2760e-005 5.0484e-005 3.4625e-006 4.0062e-004 4.0341e-003 1.5272e-002 2.8905e-002 2.2947e-002 3.0018e-003 1.7542e-003 4.8945e-003 1.8885e-003
          47 8.0603e-011 4.8989e-010 2.0251e-009 1.3599e-007 5.0941e-007 4.8262e-007 9.6692e-006 4.7745e-005 9.0248e-006 2.5881e-004 3.0656e-003 1.2464e-002 2.5792e-002 2.4877e-002 6.7722e-003 7.7812e-005 2.2440e-003 8.1871e-004
          48 5.5148e-011 3.2148e-010 3.6426e-009 1.4371e-007 3.9406e-007 6.5874e-007 7.1402e-006 4.4268e-005 1.5286e-005 1.6088e-004 2.3114e-003 1.0090e-002 2.2576e-002 2.5356e-002 1.0616e-002 4.3619e-004 5.8111e-004 4.6089e-004
          49 3.3465e-011 2.0188e-010 5.4426e-009 1.4717e-007 2.9471e-007 8.1057e-007 5.1218e-006 4.0346e-005 2.1267e-005 9.5029e-005 1.7293e-003 8.1148e-003 1.9470e-002 2.4712e-002 1.3836e-002 2.1262e-003 4.1595e-006 5.4801e-005
          50 1.6759e-011 1.2003e-010 7.2809e-009 1.4660e-007 2.1190e-007 9.2849e-007 3.5487e-006 3.6191e-005 2.6397e-005 5.2202e-005 1.2824e-003 6.4851e-003 1.6585e-002 2.3275e-002 1.6097e-002 4.4128e-003 3.1071e-004 5.3263e-007
          51 5.7280e-012 6.6593e-011 9.0648e-009 1.4281e-007 1.4560e-007 1.0110e-006 2.3616e-006 3.2062e-005 3.0471e-005 2.5725e-005 9.4380e-004 5.1640e-003 1.4016e-002 2.1397e-002 1.7381e-002 6.7243e-003 1.1763e-003 1.2695e-004
          52 5.0391e-013 3.3431e-011 1.0707e-008 1.3613e-007 9.4214e-008 1.0573e-006 1.4889e-006 2.8039e-005 3.3386e-005 1.0474e-005 6.8746e-004 4.0925e-003 1.1753e-002 1.9278e-002 1.7774e-002 8.6858e-003 2.2838e-003 3.2861e-004
          53 8.6156e-013 1.4357e-011 1.2153e-008 1.2724e-007 5.6194e-008 1.0706e-006 8.7243e-007 2.4234e-005 3.5197e-005 2.8246e-006 4.9506e-004 3.2302e-003 9.7946e-003 1.7102e-002 1.7459e-002 1.0116e-002 3.3863e-003 6.0222e-004
          54 6.2484e-012 4.6021e-012 1.3375e-008 1.1681e-007 2.9683e-008 1.0563e-006 4.5889e-007 2.0726e-005 3.6039e-005 1.3594e-007 3.5195e-004 2.5412e-003 8.1259e-003 1.4995e-002 1.6646e-002 1.0983e-002 4.3275e-003 8.6157e-004
          55 1.5896e-011 6.5864e-013 1.4350e-008 1.0533e-007 1.2708e-008 1.0188e-006 2.0123e-007 1.7537e-005 3.6039e-005 5.3592e-007 2.4618e-004 1.9913e-003 6.7119e-003 1.3018e-002 1.5501e-002 1.1331e-002 5.0255e-003 1.0559e-003
          56 2.8878e-011 6.1409e-014 1.5061e-008 9.3299e-008 3.4177e-009 9.6312e-007 6.0556e-008 1.4679e-005 3.5333e-005 2.7171e-006 1.6874e-004 1.5536e-003 5.5205e-003 1.1209e-002 1.4165e-002 1.1247e-002 5.4564e-003 1.2221e-003
          57 4.4242e-011 1.1409e-012 1.5526e-008 8.1230e-008 8.9652e-011 8.9510e-007 4.6639e-009 1.2164e-005 3.4099e-005 5.7855e-006 1.1285e-004 1.2074e-003 4.5265e-003 9.5926e-003 1.2761e-002 1.0844e-002 5.6440e-003 1.3102e-003
          58 6.1030e-011 2.8310e-012 1.5752e-008 6.9477e-008 1.1822e-009 8.1909e-007 7.5033e-009 9.9776e-006 3.2466e-005 9.1458e-006 7.3094e-005 9.3408e-004 3.7003e-003 8.1674e-003 1.1366e-002 1.0220e-002 5.6284e-003 1.3403e-003
          59 7.8328e-011 4.4998e-012 1.5756e-008 5.8327e-008 5.3665e-009 7.3887e-007 4.8584e-008 8.0974e-006 3.0549e-005 1.2414e-005 4.5363e-005 7.1892e-004 3.0162e-003 6.9238e-003 1.0030e-002 9.4588e-003 5.4562e-003 1.3398e-003
          60 9.5432e-011 5.8246e-012 1.5574e-008 4.8051e-008 1.1544e-008 6.5836e-007 1.1229e-007 6.5052e-006 2.8477e-005 1.5375e-005 2.6550e-005 5.5062e-004 2.4540e-003 5.8537e-003 8.7924e-003 8.6365e-003 5.1789e-003 1.2960e-003
          61 1.1162e-010 6.6725e-012 1.5219e-008 3.8750e-008 1.8817e-008 5.7948e-007 1.8693e-007 5.1663e-006 2.6310e-005 1.7897e-005 1.4233e-005 4.1902e-004 1.9919e-003 4.9348e-003 7.6623e-003 7.7958e-003 4.8310e-003 1.2239e-003
          62 1.2642e-010 7.0385e-012 1.4723e-008 3.0525e-008 2.6498e-008 5.0429e-007 2.6423e-007 4.0534e-006 2.4125e-005 1.9934e-005 6.6142e-006 3.1659e-004 1.6135e-003 4.1514e-003 6.6475e-003 6.9747e-003 4.4455e-003 1.1450e-003
          63 1.3941e-010 6.9814e-012 1.4109e-008 2.3404e-008 3.4061e-008 4.3404e-007 3.3836e-007 3.1377e-006 2.1969e-005 2.1480e-005 2.3391e-006 2.3720e-004 1.3044e-003 3.4859e-003 5.7459e-003 6.1957e-003 4.0456e-003 1.0566e-003
          64 1.5038e-010 6.5941e-012 1.3405e-008 1.7383e-008 4.1141e-008 3.6964e-007 4.0573e-007 2.3927e-006 1.9886e-005 2.2565e-005 3.9308e-007 1.7601e-004 1.0527e-003 2.9233e-003 4.9535e-003 5.4743e-003 3.6500e-003 9.6027e-004
          65 1.5903e-010 5.9681e-012 1.2622e-008 1.2403e-008 4.7443e-008 3.1116e-007 4.6370e-007 1.7913e-006 1.7884e-005 2.3207e-005 2.3152e-008 1.2897e-004 8.4709e-004 2.4463e-003 4.2569e-003 4.8117e-003 3.2674e-003 8.6651e-004
          66 1.6549e-010 5.2034e-012 1.1797e-008 8.4156e-009 5.2865e-008 2.5917e-007 5.1172e-007 1.3139e-006 1.6005e-005 2.3483e-005 6.7577e-007 9.3201e-005 6.8049e-004 2.0456e-003 3.6530e-003 4.2166e-003 2.9101e-003 7.8006e-004
          67 1.6960e-010 4.3720e-012 1.0934e-008 5.3260e-009 5.7265e-008 2.1323e-007 5.4891e-007 9.3881e-007 1.4240e-005 2.3418e-005 1.9460e-006 6.6144e-005 5.4495e-004 1.7074e-003 3.1277e-003 3.6823e-003 2.5788e-003 6.9666e-004
          68 1.7143e-010 3.5382e-012 1.0052e-008 3.0445e-009 6.0612e-008 1.7317e-007 5.7544e-007 6.4920e-007 1.2599e-005 2.3063e-005 3.5402e-006 4.5903e-005 4.3491e-004 1.4225e-003 2.6726e-003 3.2064e-003 2.2758e-003 6.1702e-004
          69 1.7105e-010 2.7493e-012 9.1623e-009 1.4742e-009 6.2889e-008 1.3862e-007 5.9158e-007 4.3026e-007 1.1081e-005 2.2456e-005 5.2451e-006 3.0966e-005 3.4566e-004 1.1826e-003 2.2787e-003 2.7837e-003 2.0006e-003 5.4466e-004
          70 1.6796e-010 2.0336e-012 8.2508e-009 5.1499e-010 6.3886e-008 1.0887e-007 5.9577e-007 2.6865e-007 9.6537e-006 2.1561e-005 6.8804e-006 2.0087e-005 2.7257e-004 9.7760e-004 1.9320e-003 2.4018e-003 1.7463e-003 4.7860e-004
          71 1.6133e-010 1.4128e-012 7.2939e-009 6.8442e-011 6.3224e-008 8.3316e-008 5.8489e-007 1.5399e-007 8.2803e-006 2.0295e-005 8.2585e-006 1.2347e-005 2.1202e-004 7.9894e-004 1.6195e-003 2.0474e-003 1.5047e-003 4.1488e-004
