   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21
          77 3.9310e-011 5.0562e-011 3.5368e-011 1.3970e-009 2.8518e-008 9.8465e-009 1.1848e-007 1.1203e-007 1.1574e-006 2.1790e-010 1.0956e-005 4.5239e-005 4.6437e-005 3.1050e-008 2.4177e-004 1.6132e-003 4.7574e-003 8.3840e-003 9.8031e-003 7.7959e-003 4.2788e-003 8.9377e-004
          78 4.0793e-011 6.0959e-011 1.8826e-011 1.7485e-009 2.6922e-008 6.4431e-009 1.2059e-007 7.7512e-008 1.1183e-006 1.7783e-008 8.9501e-006 4.1439e-005 4.8017e-005 1.3948e-006 1.7309e-004 1.3032e-003 4.0525e-003 7.4500e-003 9.1077e-003 7.6093e-003 4.3777e-003 9.4748e-004
          79 4.1343e-011 7.0057e-011 7.5580e-012 2.0783e-009 2.5150e-008 3.8885e-009 1.2101e-007 5.0681e-008 1.0683e-006 7.0184e-008 7.2342e-006 3.7732e-005 4.8845e-005 4.1961e-006 1.2114e-004 1.0476e-003 3.4391e-003 6.5857e-003 8.3894e-003 7.3253e-003 4.3897e-003 9.7006e-004
          80 4.1032e-011 7.7567e-011 1.4134e-012 2.3759e-009 2.3273e-008 2.0714e-009 1.1995e-007 3.0615e-008 1.0104e-006 1.4530e-007 5.7812e-006 3.4176e-005 4.9026e-005 7.8031e-006 8.2441e-005 8.3812e-004 2.9093e-003 5.7969e-003 7.6732e-003 6.9717e-003 4.3303e-003 9.7369e-004
          81 3.9912e-011 8.3251e-011 1.1078e-013 2.6318e-009 2.1329e-008 8.8275e-010 1.1750e-007 1.6363e-008 9.4598e-007 2.3339e-007 4.5575e-006 3.0775e-005 4.8608e-005 1.1751e-005 5.4051e-005 6.6646e-004 2.4516e-003 5.0793e-003 6.9696e-003 6.5654e-003 4.2098e-003 9.6787e-004
          82 3.8127e-011 8.7121e-011 3.2643e-012 2.8437e-009 1.9386e-008 2.2377e-010 1.1397e-007 7.0640e-009 8.7807e-007 3.2708e-007 3.5409e-006 2.7583e-005 4.7725e-005 1.5721e-005 3.3740e-005 5.2696e-004 2.0600e-003 4.4361e-003 6.2974e-003 6.1315e-003 4.0454e-003 9.4611e-004
          83 3.5761e-011 8.9132e-011 1.0396e-011 3.0070e-009 1.7464e-008 1.5072e-012 1.0945e-007 1.8751e-009 8.0762e-007 4.2032e-007 2.7024e-006 2.4586e-005 4.6417e-005 1.9479e-005 1.9623e-005 4.1365e-004 1.7244e-003 3.8594e-003 5.6588e-003 5.6800e-003 3.8456e-003 9.0877e-004
          84 3.2947e-011 8.9398e-011 2.0950e-011 3.1217e-009 1.5599e-008 1.3211e-010 1.0414e-007 3.2340e-011 7.3636e-007 5.0871e-007 2.0201e-006 2.1801e-005 4.4767e-005 2.2875e-005 1.0250e-005 3.2214e-004 1.4383e-003 3.3462e-003 5.0604e-003 5.2247e-003 3.6215e-003 8.6658e-004
          85 2.9778e-011 8.7962e-011 3.4259e-011 3.1849e-009 1.3800e-008 5.3831e-010 9.8075e-008 8.2889e-010 6.6480e-007 5.8816e-007 1.4712e-006 1.9206e-005 4.2792e-005 2.5779e-005 4.4507e-006 2.4833e-004 1.1938e-003 2.8882e-003 4.4995e-003 4.7695e-003 3.3779e-003 8.2036e-004
          86 2.6318e-011 8.4776e-011 4.9404e-011 3.1890e-009 1.2057e-008 1.1433e-009 9.1191e-008 3.5917e-009 5.9265e-007 6.5390e-007 1.0358e-006 1.6765e-005 4.0441e-005 2.8038e-005 1.3096e-006 1.8880e-004 9.8331e-004 2.4751e-003 3.9682e-003 4.3113e-003 3.1144e-003 7.6444e-004
          87 2.2552e-011 7.9439e-011 6.4728e-011 3.1102e-009 1.0323e-008 1.8503e-009 8.3024e-008 7.5692e-009 5.1750e-007 6.9707e-007 6.9564e-007 1.4383e-005 3.7481e-005 2.9334e-005 9.2736e-008 1.4042e-004 7.9767e-004 2.0898e-003 3.4441e-003 3.8290e-003 2.8167e-003 6.9608e-004
