   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39
          42 4.1502e-008 1.2738e-001 3.4837e-001 8.8032e-009 2.0754e-003 3.0269e-002 4.7563e-004 5.3471e-002 1.0370e-002 1.0660e-002 3.6245e-004 1.4851e-002 5.4586e-003 1.0897e-002 2.4997e-002 8.5424e-003 2.6885e-004 2.6895e-003 5.5358e-004 1.9819e-002 6.2436e-002 9.2460e-002 7.7750e-002 4.3376e-002 1.4525e-002 7.7668e-004 1.7970e-003 6.0947e-003 8.6552e-003 8.6671e-003 5.7047e-003 2.5249e-003 9.3155e-004 2.6747e-004 5.8300e-006 9.5042e-005 2.4063e-004 2.2828e-004 1.5346e-004 9.2673e-005
          43 7.3929e-012 1.4013e-005 2.5902e-006 6.6485e-010 2.3917e-004 8.9689e-004 1.7316e-005 2.4842e-003 7.3025e-003 3.9437e-003 1.3963e-002 1.7776e-002 1.5827e-002 1.0812e-002 1.6611e-003 1.0817e-003 9.0429e-003 1.1039e-002 2.0899e-003 2.3417e-003 9.3042e-003 4.2208e-003 1.9443e-003 8.4933e-003 1.3999e-003 4.9622e-003 5.9037e-003 9.9705e-004 7.4112e-003 5.8490e-006 7.6386e-003 9.5246e-006 6.8991e-003 6.2135e-005 5.9753e-003 1.5589e-003 2.2631e-003 4.8351e-003 6.8737e-004 2.8234e-004
          44 4.0868e-012 2.7439e-006 1.5809e-005 1.6143e-009 4.2777e-004 1.2446e-003 2.5631e-005 3.5469e-003 9.1009e-003 4.5854e-003 1.5533e-002 1.7941e-002 1.3774e-002 7.1445e-003 2.1310e-004 3.2402e-003 1.0866e-002 8.2600e-003 2.2682e-004 5.2283e-003 8.8113e-003 1.1115e-003 5.0101e-003 7.1122e-003 2.7157e-006 7.5943e-003 2.3996e-003 3.8969e-003 4.9363e-003 1.5784e-003 6.0424e-003 1.2606e-003 5.1994e-003 2.0194e-003 3.1219e-003 4.3903e-003 1.3701e-004 4.3676e-003 2.6986e-003 1.4985e-004
          45 6.0332e-012 4.3246e-007 8.6221e-005 4.5147e-009 8.3541e-004 1.7726e-003 3.4827e-005 4.7344e-003 1.1256e-002 5.2436e-003 1.6539e-002 1.7139e-002 1.1269e-002 3.9238e-003 1.5061e-004 5.7279e-003 1.1232e-002 4.9645e-003 2.4582e-004 7.8716e-003 6.3650e-003 2.0768e-006 8.0224e-003 4.0146e-003 9.7721e-004 8.1191e-003 2.0596e-004 6.5973e-003 1.7204e-003 4.4340e-003 2.8497e-003 4.2332e-003 2.0387e-003 4.7976e-003 4.9113e-004 5.6144e-003 6.3248e-004 2.0461e-003 3.8520e-003 1.3213e-003
          46 1.6741e-011 7.7187e-007 3.7890e-004 1.6148e-008 1.9209e-003 2.4479e-003 4.3931e-005 6.0939e-003 1.3996e-002 5.8442e-003 1.6613e-002 1.5518e-002 8.6195e-003 1.4713e-003 1.5091e-003 7.6691e-003 1.0202e-002 2.0613e-003 1.9689e-003 9.2228e-003 3.1558e-003 7.0701e-004 9.9340e-003 9.8801e-004 3.0931e-003 6.5146e-003 4.7090e-004 7.2901e-003 3.2101e-005 6.1382e-003 4.2678e-004 6.4946e-003 7.7982e-005 5.7818e-003 2.1693e-004 4.2212e-003 2.8901e-003 1.8976e-004 3.0510e-003 2.4373e-003
          47 1.2894e-010 4.4891e-005 3.1548e-003 1.2214e-007 7.8517e-003 2.8051e-003 4.1795e-005 7.4134e-003 1.9537e-002 6.2994e-003 1.3954e-002 1.3198e-002 6.6012e-003 8.0841e-005 4.6596e-003 7.3018e-003 8.5540e-003 2.8854e-004 5.0549e-003 8.6623e-003 4.2284e-004 1.5510e-003 1.2330e-002 3.7779e-004 3.4207e-003 4.4603e-003 3.2440e-003 5.5053e-003 1.1009e-003 4.8649e-003 1.0778e-004 6.8645e-003 1.0285e-003 3.8535e-003 2.0212e-003 1.6078e-003 4.5947e-003 3.9803e-004 1.1666e-003 2.3771e-003
          48 1.0547e-008 6.4541e-003 2.3111e-001 8.4929e-006 2.7344e-001 7.4585e-003 2.2942e-004 6.2863e-007 4.7110e-002 2.8492e-004 1.5255e-002 8.9808e-004 9.0404e-003 6.5293e-003 1.3877e-002 1.4270e-002 6.3194e-003 3.2871e-004 5.3661e-003 1.9395e-005 1.3188e-002 2.7121e-002 6.3691e-002 7.8597e-002 3.8041e-002 1.7095e-002 8.7847e-003 3.9368e-005 4.9891e-003 4.9575e-003 3.0800e-003 5.8768e-003 7.5521e-003 2.6215e-003 8.6906e-005 3.5912e-006 2.4485e-004 3.6512e-004 4.3868e-005 4.4945e-005
          49 9.8686e-010 7.1909e-004 1.9589e-002 7.0045e-007 1.3362e-002 1.1220e-002 2.0569e-004 9.9571e-003 3.8924e-003 6.1134e-003 2.9982e-002 8.6824e-003 5.9004e-004 3.5312e-004 1.7340e-003 2.0054e-002 1.8730e-003 1.2589e-005 3.6927e-003 7.1335e-003 1.4614e-003 1.6797e-002 4.4065e-005 4.2713e-003 2.2721e-002 2.9500e-004 1.7267e-003 3.3453e-003 1.2499e-003 7.2549e-003 4.4737e-003 1.3183e-003 7.4324e-004 3.8344e-003 5.2330e-003 4.1338e-005 3.7874e-003 1.6842e-003 8.1111e-005 1.2142e-003
          50 1.2034e-010 1.1662e-004 1.4919e-003 4.7485e-008 2.8169e-005 1.1229e-002 1.5706e-004 1.1919e-002 1.2549e-002 6.8701e-003 2.0609e-002 6.6861e-003 4.8279e-004 3.7974e-004 6.3992e-003 1.2844e-002 1.2356e-003 1.0776e-003 7.0886e-003 4.5539e-003 2.1532e-004 1.1122e-002 3.9083e-004 2.8357e-004 1.1596e-002 6.2276e-004 4.6661e-003 7.8191e-004 4.6505e-003 1.9427e-003 5.8983e-003 5.4779e-004 3.7432e-003 4.1309e-004 5.7252e-003 7.1066e-004 2.2029e-003 3.5334e-003 4.2807e-004 2.3113e-004
          51 8.6646e-011 8.8538e-005 4.5757e-004 1.0847e-008 1.6179e-003 1.6310e-002 1.8202e-004 1.3637e-002 1.4503e-002 6.9415e-003 1.7581e-002 3.5293e-003 1.3927e-007 1.6746e-003 8.5055e-003 9.9849e-003 5.4982e-005 3.0369e-003 7.3247e-003 1.8701e-003 1.9845e-003 1.0131e-002 4.1794e-005 1.5903e-003 8.1128e-003 3.2479e-003 4.0434e-003 1.3060e-005 5.7088e-003 8.9140e-005 6.9783e-003 9.6831e-005 4.0801e-003 1.8601e-004 4.2431e-003 2.9215e-003 3.3273e-004 3.5061e-003 1.8599e-003 7.9391e-005
          52 1.1832e-010 1.0671e-004 1.1472e-004 4.3248e-010 6.3058e-003 2.6805e-002 2.2016e-004 1.4554e-002 1.4664e-002 6.8416e-003 1.4614e-002 8.0693e-004 6.5241e-004 3.1235e-003 9.2652e-003 6.9045e-003 7.7988e-004 4.9147e-003 5.6834e-003 2.1361e-004 4.4480e-003 7.9430e-003 1.9676e-003 1.7638e-003 5.1362e-003 8.2216e-003 1.5840e-003 9.7890e-004 4.5428e-003 5.7060e-004 5.9120e-003 2.0869e-003 2.2163e-003 1.5932e-003 1.7617e-003 4.8486e-003 2.5656e-004 1.8308e-003 2.8521e-003 9.1320e-004
          53 2.7023e-010 1.8487e-004 1.5979e-005 1.2036e-008 2.2621e-002 5.1872e-002 2.5622e-004 1.2263e-002 1.2304e-002 6.5421e-003 1.0766e-002 4.3920e-004 3.1777e-003 3.4508e-003 8.1349e-003 3.5817e-003 5.6659e-003 4.9925e-003 2.4735e-003 2.8258e-004 6.1361e-003 4.5380e-003 8.8432e-003 1.6478e-004 3.4971e-003 1.6087e-002 1.0683e-004 2.0500e-003 1.8558e-003 2.5078e-003 3.0300e-003 6.1862e-003 6.0237e-005 2.3681e-003 1.1325e-004 4.7077e-003 2.4663e-003 1.0220e-004 2.0877e-003 1.7676e-003
          54 9.0781e-010 4.2248e-004 1.3240e-003 1.5862e-007 8.8143e-002 1.1096e-001 1.8731e-004 1.8269e-003 3.9538e-003 4.8471e-003 4.0909e-003 1.2462e-002 7.5722e-003 4.9517e-004 3.2502e-003 5.2411e-004 1.9467e-002 7.8353e-004 4.2658e-005 1.8008e-003 3.7606e-003 7.5273e-004 2.3951e-002 7.1682e-003 5.5970e-003 2.7032e-002 1.1521e-002 2.6684e-004 1.0664e-006 2.5279e-003 1.9511e-004 8.9254e-003 3.9450e-003 1.8857e-004 2.7894e-004 1.6069e-003 4.6453e-003 1.4876e-003 5.1539e-005 8.6671e-004
          55 1.3391e-009 4.1431e-004 4.4963e-003 3.9690e-007 1.2869e-001 8.6955e-002 1.1227e-008 1.2093e-002 2.1729e-003 4.3457e-004 2.6401e-004 2.8317e-002 3.3863e-003 4.7002e-003 4.0808e-004 3.7585e-004 1.7693e-002 5.0154e-003 4.6793e-003 4.3846e-004 1.4801e-004 4.5109e-004 1.7297e-002 3.6877e-002 1.1234e-002 1.5346e-002 2.8814e-002 4.8232e-003 1.2602e-003 6.1139e-005 6.3677e-004 1.6210e-003 1.0535e-002 4.4615e-003 1.6385e-005 2.3138e-004 7.0770e-004 3.1718e-003 2.1432e-003 3.5681e-004
          56 5.6890e-010 9.2311e-005 3.2823e-003 2.3783e-007 4.7625e-002 9.0593e-003 1.6577e-004 3.5575e-002 1.0738e-002 4.3234e-004 3.1637e-003 1.1753e-002 1.8219e-004 1.3096e-002 3.5447e-003 4.2851e-004 1.7216e-003 1.3498e-002 3.5949e-003 9.1326e-004 3.9715e-003 5.7730e-004 8.1812e-004 2.8226e-002 1.1628e-002 1.1710e-003 1.1597e-002 1.2513e-002 2.0483e-004 3.4020e-003 2.1259e-004 8.2700e-004 2.7735e-003 8.7991e-003 1.3668e-003 9.1231e-004 9.1140e-004 2.2751e-004 2.1790e-003 1.9885e-003
          57 2.7095e-010 1.3543e-005 2.1790e-003 1.3185e-007 1.6012e-002 3.2540e-004 3.3117e-004 4.3159e-002 1.0634e-002 6.6686e-004 2.4782e-003 2.9110e-003 3.1158e-003 1.4693e-002 2.7038e-003 2.3880e-006 1.5103e-004 1.3487e-002 6.4848e-004 3.9087e-003 4.3475e-003 7.7461e-007 5.7560e-004 1.4490e-002 1.3937e-002 9.1518e-005 2.4750e-003 1.2843e-002 5.6902e-004 4.4082e-003 2.7790e-004 2.0724e-003 1.0262e-005 6.2513e-003 4.3856e-003 5.2037e-005 2.0577e-003 4.4483e-004 4.1622e-004 1.4591e-003
          58 1.9690e-010 5.8039e-007 1.7835e-003 8.8385e-008 6.2508e-003 7.0803e-003 4.6221e-004 4.7687e-002 7.2113e-003 2.7076e-004 9.4728e-004 3.1747e-004 6.6952e-003 1.3878e-002 8.1601e-004 7.1699e-004 1.3768e-003 1.0895e-002 1.1871e-004 6.4499e-003 2.4511e-003 8.2931e-004 1.7297e-003 6.4959e-003 1.7662e-002 5.2205e-004 2.5731e-004 1.0318e-002 3.5296e-003 2.7450e-003 2.0434e-003 1.1756e-003 7.9185e-004 2.7203e-003 6.4648e-003 6.2170e-004 1.2448e-003 1.6232e-003 5.0281e-005 4.0689e-004
          59 1.9175e-010 1.4861e-006 1.6508e-003 6.2391e-008 2.1252e-003 1.8972e-002 5.8616e-004 5.0438e-002 2.8520e-003 5.2461e-007 4.5545e-005 8.2328e-005 9.8693e-003 1.1229e-002 2.1779e-005 2.5093e-003 1.9777e-003 7.2461e-003 2.2282e-003 7.2871e-003 4.4712e-004 2.7963e-003 1.4535e-003 2.0216e-003 2.0394e-002 3.1604e-003 4.1139e-006 6.6571e-003 7.7145e-003 5.2749e-004 4.0575e-003 5.7031e-005 1.7700e-003 4.0891e-004 6.2278e-003 3.0875e-003 8.6037e-005 1.7819e-003 8.1091e-004 2.9471e-006
          60 2.2417e-010 8.6428e-006 1.5951e-003 3.9451e-008 2.6372e-004 3.5352e-002 6.8476e-004 4.8722e-002 3.2233e-005 5.9124e-004 3.7791e-004 7.8818e-004 1.1665e-002 6.8730e-003 2.1060e-003 4.4713e-003 1.2585e-003 3.4714e-003 6.4653e-003 5.6060e-003 2.5761e-004 4.5065e-003 2.9429e-004 2.1550e-004 1.9969e-002 1.0236e-002 9.3674e-005 3.2598e-003 1.0826e-002 3.1678e-004 4.3030e-003 7.2864e-004 1.3104e-003 9.8030e-005 3.7409e-003 5.8242e-003 6.7628e-004 6.6118e-004 1.3891e-003 4.3927e-004
          61 2.7979e-010 2.0428e-005 1.4575e-003 1.6464e-008 2.1194e-004 5.3040e-002 6.8729e-004 3.8223e-002 3.4726e-003 2.6520e-003 1.8167e-003 1.2884e-003 1.0653e-002 2.1172e-003 8.0151e-003 4.8514e-003 8.3947e-005 7.8520e-004 1.0594e-002 2.0637e-003 3.0870e-003 4.0622e-003 3.0908e-004 2.1267e-005 1.5035e-002 2.1246e-002 1.6819e-003 1.1964e-003 1.0341e-002 3.7785e-003 2.0335e-003 3.4060e-003 9.1167e-005 8.0426e-004 8.9315e-004 6.1125e-003 3.6046e-003 4.8657e-005 7.6261e-004 8.7886e-004
          62 3.2343e-010 3.1864e-005 1.0978e-003 1.2111e-009 1.9040e-003 6.1184e-002 5.1562e-004 1.9249e-002 1.6532e-002 5.4669e-003 2.8446e-003 7.8259e-004 6.4731e-003 7.4404e-007 1.4731e-002 2.6041e-003 8.7458e-004 3.4347e-008 1.0728e-002 3.0251e-008 6.9616e-003 1.4054e-003 2.9892e-003 3.3743e-005 7.3494e-003 2.8803e-002 7.8018e-003 5.4983e-004 6.0410e-003 8.4183e-003 1.6265e-005 5.0251e-003 8.9295e-004 6.3091e-004 1.8144e-005 3.1509e-003 5.9350e-003 1.9610e-003 3.3376e-009 4.5133e-004
          63 3.1669e-010 3.5170e-005 6.0869e-004 3.9563e-009 4.0405e-003 5.1551e-002 2.4603e-004 3.5158e-003 3.2200e-002 6.6514e-003 1.9795e-003 3.6472e-005 2.0268e-003 1.8703e-003 1.6085e-002 1.9766e-004 4.3249e-003 2.2175e-004 6.3158e-003 2.0377e-003 7.4160e-003 1.5159e-005 5.8712e-003 1.2956e-004 1.8381e-003 2.5095e-002 1.7122e-002 9.0527e-004 1.7756e-003 8.8686e-003 1.6773e-003 3.0948e-003 3.9450e-003 3.4994e-007 6.0374e-004 3.7951e-004 4.5017e-003 4.5465e-003 1.0817e-003 1.7879e-006
          64 2.7420e-010 3.0398e-005 2.4216e-004 1.9606e-008 5.1118e-003 3.3150e-002 5.8412e-005 3.1229e-004 3.9849e-002 5.3968e-003 4.0507e-004 4.1463e-004 1.2682e-004 4.6645e-003 1.1652e-002 7.2679e-004 7.4483e-003 1.4598e-004 1.9140e-003 5.5271e-003 4.3117e-003 1.8539e-003 5.7299e-003 1.3732e-003 1.4874e-004 1.4776e-002 2.3292e-002 2.6261e-003 1.8480e-004 5.2924e-003 5.0066e-003 4.7938e-004 5.5585e-003 9.7928e-004 5.2928e-004 1.5238e-004 1.4946e-003 4.5576e-003 3.0116e-003 6.6775e-004
          65 2.3317e-010 2.3423e-005 6.5270e-005 3.6550e-008 5.0942e-003 1.7662e-002 4.5242e-007 5.9985e-003 3.8605e-002 3.1664e-003 1.1612e-004 1.8627e-003 1.3497e-004 5.7332e-003 6.0585e-003 3.7295e-003 8.0963e-003 1.0300e-005 1.2636e-004 7.1411e-003 1.1951e-003 4.8187e-003 3.3362e-003 3.6763e-003 6.4875e-007 6.2965e-003 2.3682e-002 6.1251e-003 5.1303e-006 1.8468e-003 6.4195e-003 2.0737e-004 4.3282e-003 3.2430e-003 2.7520e-005 7.8051e-004 6.0607e-005 2.5736e-003 3.6725e-003 1.8139e-003
          66 2.0835e-010 1.7485e-005 6.5300e-006 5.0018e-008 4.5677e-003 7.9138e-003 2.2895e-005 1.4444e-002 3.2491e-002 1.2422e-003 1.8250e-003 3.5413e-003 5.1521e-004 5.0633e-003 2.1107e-003 7.3000e-003 6.5866e-003 5.9663e-004 1.3636e-004 6.4764e-003 5.6122e-006 6.6721e-003 9.7218e-004 5.8995e-003 3.0083e-005 1.9242e-003 1.9986e-002 1.0852e-002 5.9165e-005 2.7047e-004 5.4156e-003 1.9102e-003 1.9350e-003 4.9889e-003 3.7041e-004 7.2819e-004 2.4028e-004 7.2677e-004 2.8123e-003 2.3891e-003
          67 1.9958e-010 1.3047e-005 2.2003e-006 5.9782e-008 3.8882e-003 2.6343e-003 8.1122e-005 2.2548e-002 2.4443e-002 1.5763e-004 5.4125e-003 4.7519e-003 5.7023e-004 3.5302e-003 2.6393e-004 1.0114e-002 4.0474e-003 2.2133e-003 5.7121e-004 4.5312e-003 6.9257e-004 6.6813e-003 2.6898e-006 7.0150e-003 4.2588e-004 3.7257e-004 1.4568e-002 1.5588e-002 6.6237e-004 1.5675e-006 3.2782e-003 3.8985e-003 2.5763e-004 5.1167e-003 1.8637e-003 1.8221e-004 7.5140e-004 1.2329e-005 1.3764e-003 2.0848e-003
          68 2.0384e-010 9.7492e-006 2.0384e-005 6.6274e-008 3.1840e-003 3.4869e-004 1.5117e-004 2.9061e-002 1.6021e-002 1.2288e-004 1.0450e-002 5.0652e-003 2.8785e-004 1.8947e-003 9.3332e-005 1.1482e-002 1.5805e-003 4.6271e-003 6.6450e-004 2.3698e-003 2.4175e-003 5.1260e-003 7.3683e-004 6.5484e-003 1.7029e-003 4.4522e-005 9.1851e-003 1.8994e-002 2.6973e-003 5.9008e-005 1.3238e-003 4.8599e-003 1.6167e-004 3.6922e-003 3.7866e-003 6.0244e-005 7.4348e-004 2.1804e-004 3.0537e-004 1.2331e-003
          69 2.1788e-010 7.1823e-006 4.6614e-005 6.9212e-008 2.4823e-003 1.0351e-004 2.1833e-004 3.3141e-002 8.3252e-003 1.2321e-003 1.6163e-002 4.3012e-003 1.1304e-005 6.5614e-004 9.3785e-004 1.1093e-002 1.3032e-004 7.1680e-003 3.2085e-004 7.5467e-004 4.1533e-003 2.8138e-003 2.7082e-003 4.6613e-003 3.9502e-003 3.4498e-005 4.9054e-003 1.9953e-002 6.6749e-003 3.8616e-006 2.4436e-004 4.3368e-003 1.4308e-003 1.6380e-003 5.0070e-003 1.0141e-003 2.5771e-004 6.0316e-004 2.3038e-006 4.0052e-004
          70 2.3722e-010 5.0728e-006 7.2576e-005 6.7579e-008 1.7925e-003 1.2493e-003 2.6839e-004 3.3866e-002 2.5840e-003 3.3875e-003 2.1205e-002 2.6548e-003 2.3331e-004 6.0816e-005 2.0419e-003 9.0201e-003 3.6092e-004 8.8519e-003 2.1091e-006 4.4741e-005 4.9736e-003 8.0465e-004 4.8655e-003 2.1791e-003 6.5145e-003 2.4962e-004 2.1719e-003 1.7959e-002 1.2035e-002 2.3094e-004 2.5246e-007 2.7452e-003 3.0404e-003 1.9931e-004 4.6949e-003 2.8483e-003 1.2649e-005 5.7212e-004 2.4761e-004 1.4297e-005
          71 2.5576e-010 3.3219e-006 9.1616e-005 6.0704e-008 1.1545e-003 3.1216e-003 2.8773e-004 3.0737e-002 5.6454e-005 6.1098e-003 2.3867e-002 8.6538e-004 1.3183e-003 5.4452e-005 2.6944e-003 5.9125e-003 2.2943e-003 8.8063e-003 4.4316e-004 1.0499e-004 4.4378e-003 1.3696e-006 5.9787e-003 3.5642e-004 8.1685e-003 1.1308e-003 8.4307e-004 1.3621e-002 1.6955e-002 1.6588e-003 6.5228e-005 1.0731e-003 3.7861e-003 1.7339e-004 2.9955e-003 4.4961e-003 7.2060e-004 1.7038e-004 4.7517e-004 9.3193e-005
          72 2.6845e-010 1.9561e-006 9.9656e-005 4.9658e-008 6.3496e-004 4.9828e-003 2.7165e-004 2.4522e-002 1.2140e-003 8.6021e-003 2.3088e-002 2.3225e-006 3.1766e-003 3.0590e-004 2.5460e-003 2.8796e-003 5.0914e-003 6.9596e-003 2.0797e-003 4.1340e-004 2.9124e-003 5.7456e-004 5.4317e-003 1.1008e-004 7.9644e-003 3.0051e-003 4.0131e-004 8.6016e-003 1.9358e-002 4.8111e-003 2.5870e-005 1.4636e-004 3.1921e-003 1.2738e-003 1.0547e-003 4.8428e-003 2.3007e-003 2.5447e-005 3.4036e-004 2.8915e-004
          73 2.7400e-010 1.0019e-006 9.6934e-005 3.6983e-008 2.7835e-004 6.2738e-003 2.2839e-004 1.7054e-002 5.2516e-003 1.0175e-002 1.9236e-002 8.3137e-004 5.2603e-003 4.4851e-004 1.7758e-003 8.3655e-004 7.5310e-003 4.1820e-003 4.6416e-003 4.9161e-004 1.2761e-003 1.8677e-003 3.6563e-003 1.3406e-003 6.0266e-003 5.5633e-003 4.1261e-004 4.5177e-003 1.8450e-002 9.1381e-003 5.9682e-005 2.0105e-005 1.8150e-003 2.4436e-003 4.7915e-005 3.7230e-003 3.8661e-003 6.5813e-004 5.0648e-005 2.8646e-004
          74 2.7272e-010 4.1628e-007 8.6269e-005 2.4999e-008 8.0450e-005 6.7510e-003 1.7160e-004 1.0087e-002 1.0566e-002 1.0496e-002 1.3627e-002 3.4149e-003 6.8675e-003 3.3541e-004 8.4982e-004 3.5491e-005 8.6992e-003 1.6415e-003 7.3029e-003 2.5803e-004 2.4227e-004 2.9608e-003 1.6571e-003 3.1293e-003 3.3479e-003 7.9360e-003 8.1524e-004 1.9996e-003 1.4935e-002 1.3257e-002 7.5920e-004 1.8295e-004 5.7671e-004 2.8039e-003 2.8141e-004 1.9263e-003 4.4862e-003 1.9430e-003 8.1319e-005 1.0164e-004
          75 2.6526e-010 1.1681e-007 7.1226e-005 1.5204e-008 5.8842e-006 6.4432e-003 1.1450e-004 4.7759e-003 1.5435e-002 9.6097e-003 7.8785e-003 7.1224e-003 7.4570e-003 9.5321e-005 1.9744e-004 1.6105e-004 8.3201e-003 2.0567e-004 9.1179e-003 1.3086e-005 9.0755e-006 3.2497e-003 3.2958e-004 4.4162e-003 1.1165e-003 9.1756e-003 1.7616e-003 8.1409e-004 1.0345e-002 1.5710e-002 2.5387e-003 1.8524e-004 2.8248e-005 2.2192e-003 1.1911e-003 4.9456e-004 3.8629e-003 3.2045e-003 6.7735e-004 1.8862e-006
          76 2.5567e-010 9.2315e-009 5.5759e-005 8.2826e-009 7.6592e-006 5.6344e-003 6.7476e-005 1.5569e-003 1.8813e-002 7.9641e-003 3.3831e-003 1.1053e-002 6.9655e-003 8.0684e-006 4.3635e-007 6.5828e-004 6.8305e-003 1.1349e-004 9.6149e-003 1.6170e-004 3.0249e-004 2.7344e-003 1.2518e-005 4.6648e-003 6.7852e-005 8.9240e-003 3.2964e-003 4.1093e-004 6.2340e-003 1.5956e-002 5.2437e-003 3.0038e-005 9.2455e-005 1.2120e-003 1.9607e-003 2.5861e-007 2.4875e-003 3.7999e-003 1.6394e-003 2.1234e-004
          77 2.4774e-010 9.5286e-009 4.2163e-005 3.9420e-009 4.5180e-005 4.6245e-003 3.3998e-005 1.6559e-004 2.0496e-002 6.0422e-003 7.4467e-004 1.4529e-002 5.6772e-003 3.2162e-004 1.7845e-004 1.0847e-003 4.8913e-003 1.0639e-003 8.8761e-003 9.4568e-004 6.9813e-004 1.7961e-003 4.8659e-004 3.9710e-003 2.2080e-004 7.4504e-003 5.2370e-003 3.8901e-004 3.3253e-003 1.4380e-002 8.3176e-003 7.9537e-005 3.4740e-004 3.7756e-004 2.1359e-003 3.2865e-004 1.0991e-003 3.5417e-003 2.5453e-003 7.3427e-004
          78 2.4099e-010 6.1452e-008 3.0813e-005 1.5045e-009 9.2217e-005 3.5703e-003 1.3068e-005 1.0541e-004 2.0470e-002 4.1324e-003 6.8202e-006 1.6977e-002 3.9361e-003 1.1639e-003 5.2935e-004 1.2205e-003 2.9942e-003 2.5432e-003 7.1849e-003 2.3599e-003 8.8188e-004 8.4904e-004 1.2976e-003 2.7204e-003 1.1572e-003 5.2552e-003 7.1548e-003 6.5524e-004 1.6013e-003 1.1612e-002 1.0994e-002 7.4237e-004 4.3485e-004 1.4679e-005 1.7076e-003 1.0034e-003 2.1574e-004 2.6194e-003 3.0047e-003 1.3732e-003
          79 2.3648e-010 1.3150e-007 2.1898e-005 3.6632e-010 1.3455e-004 2.6052e-003 2.6409e-006 8.8603e-004 1.9110e-002 2.4849e-003 9.2849e-004 1.8169e-002 2.1846e-003 2.5179e-003 8.4224e-004 1.0558e-003 1.4985e-003 4.0422e-003 5.0573e-003 4.1868e-003 7.5550e-004 2.1181e-004 2.0071e-003 1.4229e-003 2.3136e-003 3.0091e-003 8.6009e-003 1.3085e-003 7.6108e-004 8.5077e-003 1.2696e-002 2.2166e-003 2.6998e-004 9.0262e-005 9.9133e-004 1.5369e-003 8.5144e-006 1.4822e-003 2.8738e-003 1.8756e-003
          80 2.3423e-010 2.0199e-007 1.5102e-005 1.2244e-011 1.6623e-004 1.7852e-003 1.7236e-008 2.1015e-003 1.6806e-002 1.2227e-003 3.1149e-003 1.8072e-002 7.9461e-004 4.2541e-003 9.7295e-004 7.0373e-004 5.3404e-004 5.1884e-003 2.9675e-003 6.1029e-003 4.1677e-004 3.7430e-008 2.3418e-003 4.5981e-004 3.2157e-003 1.2294e-003 9.2389e-003 2.4614e-003 4.3918e-004 5.6870e-003 1.3152e-002 4.4072e-003 3.8809e-005 3.5734e-004 3.5090e-004 1.6587e-003 3.1688e-004 5.4692e-004 2.2563e-003 2.0614e-003
          81 2.3180e-010 2.6161e-007 9.9661e-006 7.1041e-011 1.8391e-004 1.1218e-003 2.7046e-006 3.4132e-003 1.3811e-002 3.9992e-004 6.0624e-003 1.6641e-002 6.1952e-005 6.0978e-003 8.6301e-004 3.2062e-004 7.8291e-005 5.7156e-003 1.2859e-003 7.6839e-003 8.6184e-005 1.5766e-004 2.2016e-003 2.3876e-005 3.5488e-003 2.1503e-004 8.8435e-003 4.0687e-003 4.0095e-004 3.4659e-003 1.2290e-002 6.8962e-003 7.0599e-005 5.3959e-004 2.5851e-005 1.3477e-003 8.1275e-004 5.9490e-005 1.4006e-003 1.8669e-003
          82 2.2920e-010 3.0571e-007 6.2440e-006 2.8552e-010 1.8845e-004 6.2914e-004 8.4349e-006 4.5778e-003 1.0577e-002 3.0331e-005 9.2449e-003 1.4197e-002 1.7285e-004 7.7540e-003 5.6949e-004 5.9582e-005 1.0103e-005 5.5852e-003 2.7753e-004 8.6225e-003 2.2238e-005 5.0836e-004 1.6934e-003 1.0793e-004 3.2685e-003 2.1423e-005 7.5488e-003 5.9152e-003 5.8677e-004 1.9707e-003 1.0470e-002 9.1522e-003 6.5885e-004 4.8939e-004 5.5318e-005 8.0740e-004 1.1761e-003 4.3965e-005 6.2251e-004 1.3953e-003
          83 2.2276e-010 3.2794e-007 3.6094e-006 4.8711e-010 1.7951e-004 2.9331e-004 1.5047e-005 5.3590e-003 7.3709e-003 6.3250e-005 1.1996e-002 1.0996e-002 1.1265e-003 8.8174e-003 2.2741e-004 8.6241e-006 1.5083e-004 4.8411e-003 3.3859e-006 8.6340e-003 4.0403e-004 8.2988e-004 1.0173e-003 5.2816e-004 2.5007e-003 4.5076e-004 5.6141e-003 7.5411e-003 1.0384e-003 1.0890e-003 8.0714e-003 1.0542e-002 1.8763e-003 2.5051e-004 2.9202e-004 3.0045e-004 1.2153e-003 3.2531e-004 1.3580e-004 8.2048e-004
          84 2.1115e-010 3.2676e-007 1.8818e-006 5.8610e-010 1.5998e-004 9.9876e-005 2.0601e-005 5.6296e-003 4.5905e-003 3.8163e-004 1.3740e-002 7.6209e-003 2.6664e-003 9.0288e-003 1.7145e-005 1.6180e-004 3.2224e-004 3.7305e-003 3.2324e-004 7.7438e-003 1.2194e-003 9.5317e-004 4.2826e-004 1.0053e-003 1.5590e-003 1.1309e-003 3.5611e-003 8.4769e-003 1.7736e-003 6.5122e-004 5.6594e-003 1.0717e-002 3.4624e-003 3.1940e-005 5.1047e-004 3.1067e-005 9.5294e-004 6.3995e-004 2.9022e-007 3.4497e-004
