   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          10 3.3055e-002 5.3620e-002 5.5238e-003 2.2213e-002 2.9217e-002 1.7621e-003 3.7781e-002 3.2259e-003 3.0174e-002 1.8707e-002 1.6198e-002 3.9130e-002 4.1756e-003 5.9969e-002 2.3749e-004 8.1437e-002 3.6243e-002 4.2127e-001 9.4540e-002 9.8345e-003 1.9131e-004 7.0126e-004 3.1192e-004 2.8594e-005
          11 2.4103e-002 5.0187e-002 1.3753e-002 9.0428e-003 3.4277e-002 1.5631e-003 2.5046e-002 1.9070e-002 6.6080e-003 3.5600e-002 2.6558e-004 3.6841e-002 1.3619e-002 2.2230e-002 4.3424e-002 2.8004e-003 7.1837e-002 5.1822e-002 4.7438e-001 3.1270e-002 2.7310e-002 3.4910e-003 1.7302e-004 2.3767e-006
          12 1.7487e-002 4.4513e-002 2.1346e-002 1.7942e-003 3.0514e-002 1.0023e-002 9.5384e-003 2.9095e-002 2.8644e-004 2.7023e-002 1.5128e-002 8.9979e-003 3.6184e-002 4.0790e-004 3.6987e-002 2.4279e-002 9.4908e-003 5.3760e-002 1.0409e-001 4.7375e-001 2.0169e-003 1.6612e-002 1.0146e-002 9.7808e-004
          13 1.2666e-002 3.8039e-002 2.6632e-002 1.7915e-005 2.2174e-002 1.8777e-002 1.0421e-003 2.6610e-002 8.5485e-003 9.5995e-003 2.7831e-002 3.5696e-004 2.5909e-002 1.9317e-002 4.1196e-003 3.9874e-002 1.0811e-002 1.4607e-002 2.8653e-002 2.2218e-001 3.1697e-001 8.6959e-002 5.8666e-003 1.1084e-004
          14 9.1857e-003 3.1672e-002 2.9286e-002 1.8060e-003 1.3362e-002 2.3373e-002 6.5585e-004 1.7001e-002 1.8401e-002 4.5615e-004 2.4385e-002 1.0678e-002 6.1422e-003 2.9610e-002 4.2026e-003 1.4731e-002 3.3486e-002 3.9785e-003 1.7227e-002 3.5348e-003 3.9737e-001 4.0732e-002 8.1609e-002 9.2923e-003
          15 6.6834e-003 2.5898e-002 2.9682e-002 5.1874e-003 6.4654e-003 2.3270e-002 4.9302e-003 7.4147e-003 2.2140e-002 2.0076e-003 1.2620e-002 2.0659e-002 1.1511e-004 1.9179e-002 1.9321e-002 6.4103e-005 2.2357e-002 2.4206e-002 1.6279e-003 2.2774e-002 1.7609e-002 3.8655e-001 6.8802e-002 2.5134e-003
          16 4.8862e-003 2.0915e-002 2.8444e-002 8.7237e-003 2.2117e-003 1.9938e-002 1.0054e-002 1.6371e-003 1.9488e-002 8.3275e-003 3.1637e-003 2.1082e-002 6.2145e-003 5.3232e-003 2.3171e-002 6.7644e-003 4.0688e-003 2.3725e-002 1.6043e-002 1.9446e-003 4.8465e-002 1.2220e-001 3.8992e-002 1.0792e-002
          17 3.5914e-003 1.6742e-002 2.6169e-002 1.1591e-002 3.0831e-004 1.5223e-002 1.3713e-002 8.1321e-008 1.3634e-002 1.3644e-002 7.1489e-006 1.4602e-002 1.3679e-002 2.1051e-005 1.5126e-002 1.6387e-002 5.1062e-004 9.4234e-003 2.0581e-002 1.0122e-002 9.3035e-003 1.4112e-001 7.5546e-002 9.0541e-003
          18 2.6547e-003 1.3315e-002 2.3346e-002 1.3451e-002 4.9056e-005 1.0535e-002 1.5184e-002 1.0920e-003 7.7060e-003 1.5555e-002 1.6300e-003 7.0791e-003 1.6343e-002 2.4888e-003 5.5302e-003 1.7697e-002 6.8394e-003 6.5419e-004 1.2060e-002 1.6137e-002 4.0070e-003 6.6082e-002 1.8357e-001 9.3776e-003
          19 1.9731e-003 1.0539e-002 2.0331e-002 1.4278e-002 6.9692e-004 6.6495e-003 1.4753e-002 3.2456e-003 3.3783e-003 1.4385e-002 4.9293e-003 2.0615e-003 1.4228e-002 7.1806e-003 5.8153e-004 1.2457e-002 1.2346e-002 1.1636e-003 3.1358e-003 1.1446e-002 1.3055e-002 1.8331e-003 2.3096e-001 1.6818e-003
          20 1.4725e-003 8.2992e-003 1.7341e-002 1.4201e-002 1.6646e-003 3.8159e-003 1.3083e-002 5.2621e-003 9.7521e-004 1.1520e-002 7.6474e-003 1.2095e-004 9.9297e-003 1.0226e-002 3.1086e-004 6.1393e-003 1.2970e-002 5.2589e-003 2.6829e-005 4.7920e-003 8.4603e-003 1.9939e-002 9.7860e-002 6.6957e-003
          21 1.0957e-003 6.4638e-003 1.4433e-002 1.3338e-002 2.5440e-003 1.9588e-003 1.0783e-002 6.5085e-003 8.0543e-005 8.2319e-003 8.8480e-003 2.5299e-004 5.7272e-003 1.0624e-002 2.1922e-003 1.9260e-003 1.0069e-002 8.1090e-003 1.0677e-003 9.2666e-004 4.6390e-003 2.6766e-003 1.1199e-001 2.0139e-002
          22 8.0958e-004 4.9606e-003 1.1696e-002 1.1886e-002 3.0968e-003 8.8136e-004 8.3773e-003 6.8263e-003 5.9091e-005 5.3685e-003 8.5918e-003 1.1713e-003 2.7458e-003 9.1324e-003 4.0093e-003 2.1834e-004 6.3233e-003 8.4050e-003 3.0481e-003 1.7145e-006 1.6194e-003 4.0435e-003 1.7465e-002 7.2229e-002
          23 5.9383e-004 3.7530e-003 9.2457e-003 1.0120e-002 3.2647e-003 3.3604e-004 6.2294e-003 6.4073e-003 3.5490e-004 3.2691e-003 7.4457e-003 1.9981e-003 1.0751e-003 6.9539e-003 4.8464e-003 4.0482e-005 3.3783e-003 7.0383e-003 4.1922e-003 5.1074e-004 2.6931e-004 1.2786e-003 1.8809e-002 9.8896e-002
          24 4.1378e-004 2.6791e-003 6.8281e-003 7.9051e-003 2.9551e-003 9.9114e-005 4.3006e-003 5.2947e-003 5.9860e-004 1.8297e-003 5.7089e-003 2.2708e-003 3.1627e-004 4.6976e-003 4.5203e-003 3.5692e-004 1.5358e-003 4.9761e-003 4.0641e-003 1.0951e-003 1.5001e-007 4.5494e-004 4.4011e-004 1.6117e-001
          25 2.6599e-004 1.7525e-003 4.5769e-003 5.5129e-003 2.2732e-003 2.0579e-005 2.7115e-003 3.8071e-003 6.2523e-004 9.4872e-004 3.8570e-003 1.9579e-003 6.3390e-005 2.8419e-003 3.4345e-003 5.4665e-004 6.1465e-004 3.0659e-003 3.1025e-003 1.1937e-003 6.2421e-005 1.1585e-004 8.7751e-004 1.9033e-001
          26 1.3608e-004 9.0631e-004 2.4027e-003 2.9645e-003 1.2947e-003 2.6040e-006 1.3626e-003 2.0776e-003 4.1436e-004 4.1178e-004 2.0176e-003 1.1770e-003 7.2894e-006 1.3747e-003 1.9160e-003 4.1708e-004 2.0895e-004 1.4903e-003 1.7214e-003 7.9027e-004 8.8385e-005 1.9437e-005 8.8574e-005 2.3116e-001
          27 9.8971e-006 6.6178e-005 1.7640e-004 2.1956e-004 9.7860e-005 7.2291e-008 9.8338e-005 1.5458e-004 3.2919e-005 2.7998e-005 1.4769e-004 9.0488e-005 1.7871e-007 9.7577e-005 1.4339e-004 3.4498e-005 1.2663e-005 1.0584e-004 1.2839e-004 6.2513e-005 8.4658e-006 7.2408e-007 3.9987e-006 1.4464e-001
