   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          10 3.0052e-009 1.3235e-009 1.8081e-009 4.4948e-009 1.3961e-007 5.5012e-008 2.5572e-007 1.0528e-004 4.3245e-004 6.7521e-003 9.8488e-001 7.1189e-003 6.6742e-004 2.4225e-005 8.5892e-006 6.0374e-006 1.4384e-006 3.4822e-007 1.2234e-006 5.5929e-007 6.0569e-008 2.1277e-008 1.4703e-007 2.2502e-007 2.0774e-007 1.3723e-007 6.0288e-008 2.2072e-008
          11 1.0583e-010 7.1072e-011 5.6985e-011 2.1432e-010 3.6491e-009 1.2644e-006 2.7200e-006 2.2028e-005 5.4386e-005 7.2023e-004 6.3687e-003 9.8582e-001 5.9539e-003 9.8340e-004 5.7352e-005 6.7509e-006 4.0352e-006 2.2608e-006 2.7487e-007 7.3011e-008 4.2299e-007 4.3719e-007 2.2382e-007 6.2925e-008 6.9211e-009 5.4243e-011 9.7016e-010 6.2532e-010
          12 1.9750e-009 1.5411e-009 8.4193e-010 9.8514e-011 3.8780e-008 3.0027e-007 9.9641e-008 5.4799e-007 3.0956e-005 6.6065e-005 9.4270e-004 5.1773e-003 9.8737e-001 5.0405e-003 1.2636e-003 9.0575e-005 9.4313e-006 3.1706e-006 3.3853e-006 1.3140e-006 2.1312e-007 2.9854e-011 1.0098e-007 2.2148e-007 2.3056e-007 1.5777e-007 6.9627e-008 2.5465e-008
          13 2.8501e-010 4.1497e-010 1.6983e-009 4.0192e-009 5.2500e-009 9.6755e-008 2.0384e-006 3.1013e-006 4.3187e-006 2.5575e-005 8.0132e-005 1.2293e-003 4.3116e-003 9.8909e-001 3.4238e-003 1.6339e-003 1.6432e-004 1.8645e-005 3.6776e-006 2.4033e-006 1.3010e-006 6.6730e-007 3.0800e-007 9.0253e-008 9.5260e-009 2.5717e-010 1.9887e-009 1.2221e-009
          14 5.2114e-010 4.5701e-010 2.3631e-012 3.0317e-009 1.2677e-008 1.5322e-007 3.8646e-007 9.7168e-008 9.7034e-007 8.9848e-006 2.1760e-005 1.3377e-004 1.4296e-003 2.8317e-003 9.9137e-001 1.8296e-003 2.0634e-003 2.6637e-004 3.2450e-005 4.7567e-006 2.5757e-006 1.3874e-006 7.7476e-007 5.4434e-007 3.7783e-007 2.1547e-007 8.6982e-008 3.0732e-008
          15 1.1408e-009 1.0033e-009 7.6541e-010 3.5743e-013 1.5663e-008 6.9603e-010 9.5641e-008 1.6471e-006 1.1084e-006 1.1036e-007 1.4348e-005 2.2398e-005 1.7581e-004 1.6938e-003 1.4621e-003 9.9338e-001 3.5949e-004 2.3639e-003 4.3979e-004 6.4298e-005 1.1364e-005 3.7851e-006 1.6765e-006 9.1673e-007 5.7627e-007 3.4095e-007 1.4682e-007 5.3680e-008
          16 2.6015e-010 1.1091e-010 3.6250e-010 7.4046e-010 3.4861e-010 3.3808e-008 2.7752e-007 7.6138e-007 6.1624e-009 5.7260e-007 2.8299e-006 1.1129e-005 2.9609e-005 2.4308e-004 2.0142e-003 2.4913e-004 9.9395e-001 1.4768e-004 2.4662e-003 7.0653e-004 1.3852e-004 2.6198e-005 7.5485e-006 2.7960e-006 1.1612e-006 5.1914e-007 1.9806e-007 6.9765e-008
          17 7.3635e-011 1.8917e-010 2.1917e-011 1.8044e-010 2.5733e-009 2.2055e-008 8.0903e-008 1.5999e-008 5.2809e-007 5.0791e-007 1.3046e-008 4.4739e-006 1.1626e-005 4.4755e-005 3.0452e-004 2.2888e-003 1.6901e-004 9.9106e-001 2.5946e-003 2.1368e-003 1.0086e-003 2.7531e-004 6.5021e-005 1.9251e-005 6.9939e-006 2.6895e-006 9.0289e-007 2.9964e-007
          18 5.3630e-010 5.0512e-010 2.9966e-010 9.9113e-011 1.4578e-009 1.7694e-009 6.1961e-010 1.5933e-007 8.6227e-007 4.0027e-009 7.0021e-007 1.4223e-006 5.7076e-006 1.3646e-005 5.8783e-005 3.8327e-004 2.6184e-003 2.3463e-003 9.8128e-001 1.0066e-002 1.2352e-003 1.2185e-003 4.8533e-004 1.5753e-004 5.5502e-005 2.1176e-005 7.1318e-006 2.3700e-006
          19 5.5256e-010 2.4644e-010 1.8026e-010 3.2342e-010 5.1622e-011 4.9806e-010 4.3987e-008 3.1422e-007 3.4257e-007 2.8755e-007 7.2398e-007 4.1127e-009 3.4075e-006 5.0325e-006 1.7466e-005 8.1285e-005 4.8714e-004 2.9617e-003 8.8350e-003 9.5912e-001 2.5837e-002 1.6330e-004 1.0831e-003 6.8255e-004 3.0690e-004 1.2793e-004 4.4636e-005 1.5023e-005
          20 2.0911e-010 7.4179e-012 2.8104e-012 9.6980e-011 1.2590e-009 1.3112e-009 5.8789e-008 1.7926e-007 5.6940e-009 5.0617e-007 6.9837e-008 3.6425e-007 7.6808e-007 3.6114e-006 5.7719e-006 2.5185e-005 1.1365e-004 5.9091e-004 3.3281e-003 2.2859e-002 9.1696e-001 5.2994e-002 6.2525e-004 3.9436e-004 5.7620e-004 3.4980e-004 1.4053e-004 4.9541e-005
          21 8.7008e-012 6.6118e-011 7.2057e-011 1.1705e-011 1.2000e-009 7.3441e-010 3.1148e-008 2.5529e-008 8.1726e-008 3.0349e-007 8.3486e-008 3.8412e-007 3.5545e-010 1.7905e-006 3.9467e-006 8.1991e-006 3.3898e-005 1.4661e-004 6.8496e-004 3.8014e-003 4.8800e-002 8.4509e-001 9.2528e-002 6.5881e-003 1.3537e-004 5.0993e-005 6.7995e-005 3.1491e-005
          22 3.9646e-011 1.8211e-010 1.7005e-010 1.6685e-010 2.9667e-010 2.1650e-010 6.3836e-009 5.6605e-009 1.7560e-007 8.3913e-008 2.9721e-007 1.2548e-007 1.4872e-007 4.9378e-007 2.4927e-006 4.7051e-006 1.1898e-005 5.0423e-005 1.9335e-004 7.9590e-004 4.4873e-003 9.2858e-002 7.3279e-001 1.3844e-001 2.3127e-002 4.0283e-003 7.2828e-004 1.7913e-004
          23 1.3363e-010 1.9339e-010 1.5872e-010 2.5857e-010 2.5501e-012 3.1288e-011 1.4918e-012 4.4665e-008 1.5405e-007 5.3779e-009 3.1810e-007 9.5311e-009 2.2458e-007 7.6321e-008 1.2446e-006 2.8046e-006 5.7427e-006 1.5525e-005 6.6977e-005 2.3901e-004 9.1591e-004 5.4937e-003 1.6306e-001 5.7354e-001 1.7055e-001 4.6623e-002 1.2375e-002 3.6981e-003
          24 1.7363e-010 1.3163e-010 9.1558e-011 2.1150e-010 1.9324e-010 5.3825e-015 2.4708e-009 6.3442e-008 8.9703e-008 3.4887e-009 2.2421e-007 4.6068e-009 1.8220e-007 1.4237e-009 5.9347e-007 1.4979e-006 3.0038e-006 7.3152e-006 2.5541e-005 9.6740e-005 2.9181e-004 1.0513e-003 6.9764e-003 2.6781e-001 3.7478e-001 1.5414e-001 4.8112e-002 1.5382e-002
          25 1.5158e-010 6.7138e-011 3.7238e-011 1.2085e-010 3.4597e-010 7.8306e-012 4.6059e-009 5.3664e-008 4.0697e-008 1.4134e-008 1.2777e-007 2.2443e-008 1.1280e-007 7.6489e-009 2.8285e-007 8.1122e-007 1.6074e-006 4.1919e-006 1.1621e-005 3.7041e-005 1.2296e-004 3.4284e-004 1.2448e-003 9.1393e-003 4.1334e-001 1.6891e-001 7.5034e-002 2.5887e-002
          26 1.0115e-010 2.7723e-011 1.1370e-011 5.4208e-011 3.1207e-010 1.4081e-011 4.2110e-009 3.3664e-008 1.5579e-008 1.6244e-008 6.2873e-008 2.8198e-008 5.7336e-008 1.8048e-008 1.2589e-007 4.4044e-007 8.5761e-007 2.2025e-006 5.5050e-006 1.5980e-005 4.9975e-005 1.4104e-004 3.6801e-004 1.5034e-003 1.2314e-002 5.9901e-001 2.5517e-002 1.4626e-002
          27 4.6217e-011 8.8126e-012 2.6083e-012 1.8292e-011 1.6304e-010 9.7961e-012 2.2197e-009 1.4605e-008 4.7665e-009 9.5349e-009 2.3779e-008 1.7468e-008 2.1631e-008 1.3444e-008 4.4274e-008 1.8767e-007 3.6289e-007 8.7920e-007 2.1313e-006 6.1231e-006 1.7854e-005 4.9275e-005 1.3080e-004 3.5966e-004 1.6485e-003 1.7316e-002 8.0225e-001 5.1912e-004
