   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106         107         108         109         110         111         112         113         114         115         116         117         118         119         120         121         122         123         124
          10 1.6002e-013 1.5705e-007 1.0657e-006 2.2083e-005 5.3869e-005 1.1477e-005 4.1116e-003 5.2142e-002 1.3305e-001 1.0560e-001 2.6671e-043 1.9673e-030 3.8417e-043 2.4695e-039 1.0267e-036 1.0203e-033 2.5037e-022 2.9702e-032 2.2448e-031 4.2928e-030 1.3267e-028 2.2115e-019 2.4768e-027 1.1045e-025 7.3181e-024 3.0354e-021 2.6235e-010 1.5540e-020 8.4309e-020 1.7333e-018 4.2577e-016 7.8984e-006 4.2466e-016 1.0539e-015 7.7284e-015 1.1961e-012 2.6771e-005 1.2781e-013 5.0696e-012 2.9492e-010 6.1450e-004 5.4662e-008 2.6663e-008 2.2874e-007 2.9735e-005 6.8382e-004 1.7399e-005 3.6007e-005 1.4284e-004 1.6969e-004 1.0334e-004 8.2591e-005 7.1235e-005 5.6000e-005 4.0084e-005 2.6637e-005 1.6076e-005 8.3211e-006 3.2596e-006 6.2186e-007 2.3846e-008 1.0247e-006 3.1520e-006 5.9512e-006 9.0303e-006 1.2056e-005 1.4755e-005 1.6929e-005 1.8484e-005 1.9395e-005 1.9674e-005 1.9382e-005 1.8590e-005 1.7372e-005 1.5852e-005 1.4137e-005 1.2318e-005 1.0489e-005 8.7015e-006 7.0182e-006 5.4866e-006 4.1310e-006 2.9737e-006 2.0185e-006 1.2661e-006 7.0503e-007 3.2073e-007 9.4119e-008 3.9130e-009 2.7232e-008 1.4075e-007 3.2201e-007 5.5003e-007 8.0516e-007 1.0708e-006 1.3327e-006 1.5779e-006 1.7983e-006 1.9869e-006 2.1399e-006 2.2546e-006 2.3309e-006 2.3698e-006 2.3739e-006 2.3450e-006 2.2870e-006 2.2043e-006 2.1008e-006 1.9811e-006 1.8490e-006 1.7090e-006 1.5641e-006 1.4176e-006 1.2723e-006 1.1306e-006 9.9413e-007 8.6449e-007 7.4318e-007 6.3081e-007 5.2791e-007 4.3498e-007 3.5182e-007 2.7798e-007 2.1268e-007 1.5506e-007
          11 1.5894e-010 6.1283e-009 1.8977e-010 1.0571e-006 1.0034e-004 4.5954e-008 7.8315e-006 7.9559e-003 5.7119e-002 1.1973e-001 2.5028e-043 7.4200e-031 2.4193e-040 3.2707e-038 4.5473e-036 1.3359e-033 1.4781e-022 9.2373e-034 2.6506e-031 5.0009e-029 2.8835e-026 2.5915e-015 3.0053e-025 1.6113e-024 2.6716e-023 2.4032e-021 1.1117e-010 5.3785e-022 1.1991e-020 1.3719e-018 8.6729e-016 1.9365e-005 1.8624e-015 1.0234e-014 2.1492e-013 2.8782e-010 9.2949e-003 2.7429e-011 1.0104e-010 1.6126e-009 1.4285e-003 1.0204e-007 1.6195e-008 3.0850e-008 7.8141e-008 1.3603e-007 8.2245e-007 6.9833e-006 5.3929e-005 9.7376e-005 9.1097e-005 1.0818e-004 1.3377e-004 1.4934e-004 1.5387e-004 1.5238e-004 1.4618e-004 1.3556e-004 1.2168e-004 1.0586e-004 8.9026e-005 7.2042e-005 5.5898e-005 4.1398e-005 2.9020e-005 1.8932e-005 1.1158e-005 5.6181e-006 2.1175e-006 3.6646e-007 2.9821e-008 7.6547e-007 2.2489e-006 4.1825e-006 6.3137e-006 8.4402e-006 1.0403e-005 1.2105e-005 1.3455e-005 1.4418e-005 1.4997e-005 1.5191e-005 1.5046e-005 1.4589e-005 1.3883e-005 1.2971e-005 1.1907e-005 1.0737e-005 9.5087e-006 8.2620e-006 7.0467e-006 5.8882e-006 4.8101e-006 3.8281e-006 2.9578e-006 2.2056e-006 1.5723e-006 1.0582e-006 6.5739e-007 3.6196e-007 1.6181e-007 4.5596e-008 1.3048e-009 1.6787e-008 8.0221e-008 1.8034e-007 3.0678e-007 4.5021e-007 6.0247e-007 7.5646e-007 9.0673e-007 1.0484e-006 1.1780e-006 1.2930e-006 1.3917e-006 1.4728e-006 1.5359e-006 1.5814e-006 1.6094e-006 1.6203e-006 1.6156e-006 1.5945e-006 1.5544e-006 1.4867e-006 1.3721e-006
          12 1.0356e-010 2.6490e-008 3.6779e-007 5.6238e-006 2.0867e-005 6.2772e-005 2.5490e-005 2.3562e-004 1.2391e-002 5.8911e-002 9.5095e-042 9.6764e-031 1.6942e-039 2.2611e-037 1.7923e-035 6.6566e-034 3.2291e-023 1.1470e-031 4.6316e-030 2.4831e-028 4.2033e-026 2.0417e-015 2.8070e-026 7.7512e-025 1.1387e-022 5.4966e-020 4.7375e-009 2.6400e-019 1.1805e-018 1.7907e-017 2.8236e-015 4.5834e-005 1.3665e-015 5.2283e-016 1.4414e-014 1.3254e-010 4.7253e-003 3.2289e-011 2.3555e-010 6.9160e-009 1.0079e-002 8.2756e-007 2.8716e-007 1.8300e-006 1.8027e-004 3.8873e-003 7.9485e-005 1.2457e-004 3.8443e-004 3.6156e-004 1.5675e-004 7.8765e-005 3.5127e-005 8.5738e-006 9.6937e-009 5.8718e-006 2.1371e-005 4.2180e-005 6.4682e-005 8.6161e-005 1.0448e-004 1.1809e-004 1.2633e-004 1.2934e-004 1.2771e-004 1.2198e-004 1.1287e-004 1.0126e-004 8.8214e-005 7.4684e-005 6.1368e-005 4.8857e-005 3.7531e-005 2.7623e-005 1.9328e-005 1.2672e-005 7.5914e-006 3.9646e-006 1.6150e-006 3.5955e-007 3.9049e-010 3.4296e-007 1.2041e-006 2.4159e-006 3.8327e-006 5.3282e-006 6.8009e-006 8.1669e-006 9.3642e-006 1.0345e-005 1.1099e-005 1.1613e-005 1.1888e-005 1.1930e-005 1.1764e-005 1.1415e-005 1.0903e-005 1.0268e-005 9.5373e-006 8.7425e-006 7.9091e-006 7.0630e-006 6.2251e-006 5.4139e-006 4.6406e-006 3.9176e-006 3.2533e-006 2.6529e-006 2.1195e-006 1.6536e-006 1.2545e-006 9.1931e-007 6.4468e-007 4.2622e-007 2.5908e-007 1.3810e-007 5.8049e-008 1.3728e-008 1.4219e-013 1.1951e-008 4.4881e-008 9.4195e-008 1.5493e-007 2.2025e-007 2.7780e-007
          13 1.5720e-010 2.8206e-008 2.1592e-007 9.1585e-007 1.0010e-006 6.5378e-005 1.0575e-005 3.1962e-005 9.8313e-004 1.6863e-002 2.3600e-040 5.3111e-031 5.2261e-038 5.4446e-036 3.8429e-034 2.2883e-032 5.1508e-023 6.2912e-031 2.3478e-029 6.7301e-028 9.6023e-027 2.3589e-016 8.8419e-025 2.0013e-023 6.6288e-022 9.6156e-020 5.2283e-009 5.8766e-020 1.5450e-019 3.0644e-017 1.9089e-014 4.1491e-004 3.5102e-014 1.5202e-013 2.3522e-012 2.1590e-009 6.7245e-002 1.2689e-010 2.3344e-010 9.8772e-010 1.4508e-006 4.3740e-009 5.5656e-008 1.0807e-006 2.1110e-004 5.1987e-003 1.5920e-004 3.8744e-004 1.7024e-003 2.1715e-003 1.4287e-003 1.2306e-003 1.1414e-003 9.6980e-004 7.6108e-004 5.6950e-004 4.0580e-004 2.7116e-004 1.6668e-004 9.1024e-005 4.0825e-005 1.2137e-005 7.2835e-007 2.2049e-006 1.2451e-005 2.7884e-005 4.5469e-005 6.2750e-005 7.7994e-005 9.0135e-005 9.8557e-005 1.0315e-004 1.0406e-004 1.0157e-004 9.6378e-005 8.9146e-005 8.0499e-005 7.1113e-005 6.1370e-005 5.1744e-005 4.2607e-005 3.4165e-005 2.6621e-005 2.0046e-005 1.4501e-005 9.9598e-006 6.3823e-006 3.6965e-006 1.8181e-006 6.5035e-007 8.9829e-008 2.9193e-008 3.6527e-007 9.9955e-007 1.8415e-006 2.8100e-006 3.8313e-006 4.8475e-006 5.8091e-006 6.6801e-006 7.4320e-006 8.0491e-006 8.5221e-006 8.8511e-006 9.0355e-006 9.0842e-006 9.0103e-006 8.8272e-006 8.5509e-006 8.1961e-006 7.7813e-006 7.3187e-006 6.8236e-006 6.3083e-006 5.7839e-006 5.2588e-006 4.7413e-006 4.2396e-006 3.7578e-006 3.2997e-006 2.8695e-006 2.4672e-006 2.0906e-006 1.7337e-006 1.3860e-006
          14 1.7363e-010 5.2643e-009 1.7061e-009 3.3325e-007 8.1405e-006 1.2839e-005 6.4828e-005 4.8949e-006 1.2580e-006 2.4287e-003 1.7905e-038 1.8790e-031 3.2239e-036 2.8686e-034 1.6678e-032 7.0117e-031 3.0505e-023 2.4978e-029 6.9420e-028 1.6940e-026 4.2901e-025 5.0992e-016 5.1435e-024 9.7009e-023 1.5314e-021 1.2940e-020 2.6036e-010 6.5394e-019 1.0277e-017 2.5162e-016 4.4097e-014 6.9613e-004 1.4768e-014 1.3296e-015 1.5777e-012 5.6586e-009 1.9307e-001 8.9665e-010 4.5905e-009 9.5474e-008 1.0491e-001 7.9808e-006 1.8721e-006 7.5827e-006 4.2444e-004 7.7947e-003 8.0511e-005 2.6845e-005 1.1774e-006 1.1893e-004 3.0995e-004 5.9258e-004 9.4673e-004 1.2335e-003 1.4018e-003 1.4770e-003 1.4718e-003 1.3952e-003 1.2667e-003 1.1073e-003 9.3231e-004 7.5460e-004 5.8636e-004 4.3646e-004 3.0954e-004 2.0659e-004 1.2707e-004 6.9464e-005 3.1362e-005 9.5874e-006 7.0189e-007 1.3636e-006 8.5279e-006 1.9543e-005 3.2241e-005 4.4968e-005 5.6524e-005 6.6212e-005 7.3509e-005 7.8277e-005 8.0637e-005 8.0715e-005 7.8876e-005 7.5383e-005 7.0659e-005 6.4992e-005 5.8712e-005 5.2080e-005 4.5352e-005 3.8728e-005 3.2443e-005 2.6603e-005 2.1300e-005 1.6587e-005 1.2512e-005 9.0781e-006 6.2648e-006 4.0486e-006 2.3804e-006 1.2049e-006 4.6005e-007 8.1708e-008 6.2152e-009 1.7270e-007 5.2471e-007 1.0108e-006 1.5859e-006 2.2109e-006 2.8532e-006 3.4856e-006 4.0885e-006 4.6443e-006 5.1423e-006 5.5747e-006 5.9368e-006 6.2252e-006 6.4399e-006 6.5843e-006 6.6594e-006 6.6677e-006 6.6150e-006 6.4988e-006 6.3082e-006 6.0097e-006 5.5260e-006
          15 1.8057e-009 2.4991e-011 7.9709e-008 1.1275e-006 3.7318e-006 2.6168e-007 4.7224e-005 2.0093e-005 2.9215e-005 6.7926e-005 2.3384e-036 4.3484e-032 3.6623e-034 2.8119e-032 1.4075e-030 5.1610e-029 1.2709e-023 1.4719e-027 3.4578e-026 6.8562e-025 1.1525e-023 3.1503e-016 1.8892e-022 2.6134e-021 3.4298e-020 5.2811e-019 9.5647e-010 3.4452e-018 4.1132e-017 4.3371e-016 2.7645e-015 8.4003e-006 7.6009e-014 9.7652e-013 2.1231e-011 1.8683e-008 5.6999e-001 6.6993e-010 1.1558e-010 1.9388e-008 8.6999e-002 8.4917e-006 5.0602e-006 4.3001e-005 5.0162e-003 1.1143e-001 2.4746e-003 4.1929e-003 1.3712e-002 1.3570e-002 6.3590e-003 3.6199e-003 2.0286e-003 8.7065e-004 2.2206e-004 5.0593e-006 6.9825e-005 2.8798e-004 5.6162e-004 8.2460e-004 1.0360e-003 1.1746e-003 1.2369e-003 1.2321e-003 1.1741e-003 1.0763e-003 9.5117e-004 8.1146e-004 6.6912e-004 5.3327e-004 4.0968e-004 3.0224e-004 2.1251e-004 1.4062e-004 8.6030e-005 4.7020e-005 2.1373e-005 6.6898e-006 5.6091e-007 7.8593e-007 5.4062e-006 1.2765e-005 2.1530e-005 3.0639e-005 3.9337e-005 4.7061e-005 5.3469e-005 5.8343e-005 6.1608e-005 6.3262e-005 6.3498e-005 6.2441e-005 6.0272e-005 5.7160e-005 5.3350e-005 4.9039e-005 4.4380e-005 3.9589e-005 3.4801e-005 3.0147e-005 2.5720e-005 2.1597e-005 1.7829e-005 1.4447e-005 1.1458e-005 8.8671e-006 6.6651e-006 4.8333e-006 3.3479e-006 2.1799e-006 1.2988e-006 6.7189e-007 2.6733e-007 5.3734e-008 1.2917e-009 8.1945e-008 2.6964e-007 5.4050e-007 8.7269e-007 1.2462e-006 1.6434e-006 2.0456e-006 2.4303e-006 2.7584e-006 2.9521e-006
          16 3.0643e-009 7.8462e-011 1.4142e-007 4.9873e-007 1.2097e-007 5.3617e-006 1.0521e-005 5.2031e-005 1.2827e-007 2.2697e-005 6.3246e-034 2.4431e-033 8.5379e-032 5.6357e-030 2.4175e-028 7.5610e-027 4.4911e-024 1.8438e-025 3.6700e-024 6.1524e-023 8.9191e-022 1.5152e-016 1.1313e-020 1.2917e-019 1.3360e-018 1.2289e-017 5.9300e-010 1.1906e-016 1.0016e-015 8.3748e-015 9.9149e-014 9.7789e-005 3.5677e-013 3.0378e-012 2.4477e-011 2.3710e-010 4.2606e-005 1.8941e-009 2.3579e-008 6.1503e-007 6.3339e-001 4.5889e-005 6.7828e-006 8.1240e-006 6.1057e-005 5.5910e-003 8.3953e-004 4.1079e-003 2.4107e-002 3.5690e-002 2.6376e-002 2.4349e-002 2.3275e-002 1.9812e-002 1.5219e-002 1.0913e-002 7.2969e-003 4.4682e-003 2.4380e-003 1.1202e-003 3.7389e-004 5.0149e-005 1.0584e-005 1.3756e-004 3.4167e-004 5.6063e-004 7.5410e-004 8.9927e-004 9.8817e-004 1.0225e-003 1.0085e-003 9.5602e-004 8.7524e-004 7.7540e-004 6.6684e-004 5.5733e-004 4.5258e-004 3.5705e-004 2.7251e-004 2.0046e-004 1.4126e-004 9.4232e-005 5.8507e-005 3.2719e-005 1.5470e-005 5.2474e-006 6.3264e-007 3.0602e-007 3.0842e-006 7.9262e-006 1.3966e-005 2.0498e-005 2.6971e-005 3.2949e-005 3.8162e-005 4.2430e-005 4.5631e-005 4.7784e-005 4.8918e-005 4.9124e-005 4.8497e-005 4.7167e-005 4.5255e-005 4.2891e-005 4.0168e-005 3.7197e-005 3.4080e-005 3.0896e-005 2.7720e-005 2.4607e-005 2.1614e-005 1.8771e-005 1.6109e-005 1.3650e-005 1.1407e-005 9.3830e-006 7.5822e-006 6.0047e-006 4.6420e-006 3.4848e-006 2.5233e-006 1.7425e-006 1.1273e-006 6.6322e-007 3.3749e-007
          17 2.4392e-009 1.7095e-011 8.2904e-008 1.4726e-008 5.1138e-007 4.9301e-006 9.2011e-012 3.8920e-005 2.0328e-005 1.7758e-005 1.8731e-031 3.5075e-030 2.2258e-029 1.2907e-027 4.8535e-026 1.3277e-024 2.6675e-024 2.8243e-023 4.8904e-022 7.1061e-021 8.8758e-020 6.3485e-017 9.7346e-019 9.5015e-018 8.3775e-017 6.7732e-016 3.2337e-010 4.9900e-015 3.4601e-014 2.2463e-013 1.2915e-012 5.6580e-005 8.8561e-012 5.1659e-011 3.1628e-010 7.3022e-009 6.7987e-002 6.7202e-009 4.6952e-008 3.6821e-007 1.4393e-002 7.3790e-008 1.1587e-005 1.8934e-004 2.5230e-002 5.5523e-001 1.0917e-002 1.3212e-002 2.6406e-002 1.3092e-002 7.8623e-004 1.0744e-003 6.8655e-003 1.4405e-002 2.0460e-002 2.3935e-002 2.4716e-002 2.3187e-002 2.0127e-002 1.6351e-002 1.2468e-002 8.9029e-003 5.9253e-003 3.6362e-003 2.0099e-003 9.4916e-004 3.3703e-004 5.6928e-005 2.6678e-006 8.5474e-005 2.3692e-004 4.0806e-004 5.6660e-004 6.9275e-004 7.7838e-004 8.2258e-004 8.2879e-004 8.0422e-004 7.5480e-004 6.8827e-004 6.1188e-004 5.3072e-004 4.4988e-004 3.7237e-004 3.0100e-004 2.3701e-004 1.8127e-004 1.3400e-004 9.5074e-005 6.4054e-005 4.0352e-005 2.3074e-005 1.1308e-005 4.1358e-006 6.7110e-007 7.8984e-008 1.6091e-006 4.6056e-006 8.5151e-006 1.2888e-005 1.7365e-005 2.1680e-005 2.5638e-005 2.9114e-005 3.2014e-005 3.4296e-005 3.5958e-005 3.7013e-005 3.7498e-005 3.7454e-005 3.6947e-005 3.6026e-005 3.4756e-005 3.3201e-005 3.1417e-005 2.9457e-005 2.7372e-005 2.5220e-005 2.3036e-005 2.0855e-005 1.8716e-005 1.6629e-005 1.4589e-005 1.2555e-005 1.0439e-005
          18 1.1008e-009 3.4380e-010 1.6451e-008 8.8133e-008 1.1233e-006 1.5628e-006 3.1777e-006 1.3015e-005 4.1360e-005 1.2393e-008 2.4905e-028 4.2687e-027 2.4640e-026 1.1877e-024 3.7062e-023 8.4006e-022 3.5561e-021 1.4782e-020 2.1133e-019 2.5300e-018 2.5978e-017 2.0187e-017 2.3344e-016 1.8615e-015 1.3356e-014 8.7159e-014 1.5118e-010 5.2280e-013 2.9075e-012 1.5120e-011 7.4746e-011 3.4570e-005 3.4291e-010 1.5312e-009 6.5542e-009 1.8860e-008 3.1544e-002 1.2691e-007 5.4798e-007 2.8188e-006 7.9949e-002 2.6955e-007 2.9989e-005 2.1520e-004 6.4091e-003 7.3882e-002 2.2629e-004 1.1316e-002 9.7322e-002 1.6000e-001 1.1669e-001 9.3205e-002 6.7840e-002 3.7258e-002 1.3728e-002 2.0751e-003 2.6859e-004 4.3717e-003 1.0580e-002 1.6205e-002 1.9824e-002 2.1046e-002 2.0197e-002 1.7942e-002 1.4960e-002 1.1773e-002 8.7504e-003 6.1244e-003 4.0102e-003 2.4225e-003 1.3119e-003 6.0081e-004 2.0055e-004 2.6896e-005 5.9082e-006 7.6745e-005 1.9306e-004 3.2226e-004 4.4235e-004 5.4053e-004 6.1128e-004 6.5274e-004 6.6727e-004 6.5787e-004 6.2969e-004 5.8699e-004 5.3448e-004 4.7599e-004 4.1509e-004 3.5452e-004 2.9699e-004 2.4381e-004 1.9591e-004 1.5373e-004 1.1755e-004 8.7212e-005 6.2346e-005 4.2586e-005 2.7374e-005 1.6150e-005 8.3368e-006 3.3815e-006 7.6205e-007 1.3701e-010 6.6727e-007 2.3843e-006 4.8226e-006 7.7023e-006 1.0792e-005 1.3900e-005 1.6887e-005 1.9636e-005 2.2072e-005 2.4146e-005 2.5831e-005 2.7112e-005 2.7996e-005 2.8508e-005 2.8666e-005 2.8495e-005 2.8034e-005 2.7288e-005 2.6226e-005 2.4728e-005 2.2503e-005
          19 2.6149e-010 6.4931e-010 1.7323e-010 2.1028e-007 8.5891e-007 4.8556e-008 4.8578e-006 1.0462e-006 3.4205e-005 1.3014e-005 2.3254e-024 3.4814e-023 1.7388e-022 6.3249e-021 1.4875e-019 2.5387e-018 9.5111e-018 3.3612e-017 3.6125e-016 3.2488e-015 2.5040e-014 6.1771e-014 1.6876e-013 1.0087e-012 5.4212e-012 2.6494e-011 4.4368e-018 1.1888e-010 4.9471e-010 1.9238e-009 7.0515e-009 1.8137e-005 2.4596e-008 8.2140e-008 2.6514e-007 8.7869e-007 2.2400e-002 2.5315e-006 7.7198e-006 2.3001e-005 2.0275e-002 1.0020e-004 2.7751e-004 1.0979e-003 1.5465e-002 1.2476e-001 1.8479e-003 1.9783e-002 7.8523e-002 5.5118e-002 4.7625e-003 5.4271e-003 3.9460e-002 8.1077e-002 1.0362e-001 1.0064e-001 7.8865e-002 4.9948e-002 2.4412e-002 7.7733e-003 6.5344e-004 7.6231e-004 4.8174e-003 9.9249e-003 1.4211e-002 1.6795e-002 1.7526e-002 1.6701e-002 1.4828e-002 1.2415e-002 9.8592e-003 7.4475e-003 5.3415e-003 3.6138e-003 2.2843e-003 1.3224e-003 6.7448e-004 2.7873e-004 7.2924e-005 2.2487e-006 2.0016e-005 8.9184e-005 1.8200e-004 2.7867e-004 3.6658e-004 4.3812e-004 4.8995e-004 5.2128e-004 5.3332e-004 5.2823e-004 5.0976e-004 4.8078e-004 4.4425e-004 4.0264e-004 3.5862e-004 3.1408e-004 2.7036e-004 2.2895e-004 1.9058e-004 1.5585e-004 1.2502e-004 9.8187e-005 7.5280e-005 5.6121e-005 4.0415e-005 2.7869e-005 1.8149e-005 1.0904e-005 5.7910e-006 2.4750e-006 6.4361e-007 8.5575e-009 3.1051e-007 1.3197e-006 2.8359e-006 4.6870e-006 6.7278e-006 8.8404e-006 1.0926e-005 1.2905e-005 1.4719e-005 1.6305e-005 1.7577e-005 1.8365e-005 1.8312e-005
          20 1.1964e-011 6.8259e-010 9.5386e-009 1.9000e-007 3.5724e-007 2.3600e-007 3.2640e-006 5.1278e-007 1.6834e-005 2.6588e-005 7.8074e-021 1.0396e-019 4.5761e-019 1.3026e-017 2.3938e-016 3.1886e-015 1.0804e-014 3.2920e-014 2.7569e-013 1.9306e-012 1.1582e-011 2.5796e-011 6.0748e-011 2.8260e-010 1.1829e-009 4.5067e-009 8.6258e-009 1.5791e-008 5.1419e-008 1.5688e-007 4.5274e-007 3.7646e-006 1.2447e-006 3.2881e-006 8.3989e-006 2.0742e-005 1.2332e-002 5.1131e-005 1.2321e-004 2.9690e-004 2.0734e-002 6.3017e-004 1.6101e-003 3.8639e-003 7.8520e-003 3.0435e-003 2.7400e-002 7.6550e-002 1.5430e-001 4.8127e-002 8.0583e-004 2.7051e-002 4.2651e-002 2.5304e-002 3.0352e-003 4.2831e-003 2.9928e-002 6.2177e-002 8.2671e-002 8.3762e-002 6.8582e-002 4.5840e-002 2.4254e-002 9.0396e-003 1.4549e-003 1.2874e-004 2.6452e-003 6.6449e-003 1.0421e-002 1.3056e-002 1.4261e-002 1.4168e-002 1.3093e-002 1.1394e-002 9.4218e-003 7.4373e-003 5.6107e-003 4.0431e-003 2.7645e-003 1.7772e-003 1.0559e-003 5.6062e-004 2.4854e-004 7.6794e-005 7.0910e-006 6.6414e-006 4.9085e-005 1.1408e-004 1.8664e-004 2.5627e-004 3.1676e-004 3.6449e-004 3.9805e-004 4.1731e-004 4.2365e-004 4.1873e-004 4.0424e-004 3.8261e-004 3.5572e-004 3.2543e-004 2.9323e-004 2.6050e-004 2.2825e-004 1.9732e-004 1.6820e-004 1.4133e-004 1.1699e-004 9.5297e-005 7.6270e-005 5.9841e-005 4.5903e-005 3.4272e-005 2.4760e-005 1.7157e-005 1.1249e-005 6.8206e-006 3.6690e-006 1.6019e-006 4.3761e-007 1.0507e-008 1.6964e-007 7.7707e-007 1.7003e-006 2.7879e-006 3.8115e-006
          21 1.5795e-011 5.6664e-010 1.6098e-008 1.0874e-007 6.8336e-008 6.6441e-007 1.2745e-006 2.3684e-006 5.1632e-006 2.6853e-005 1.7742e-017 2.0968e-016 8.1135e-016 1.7978e-014 2.5666e-013 2.6520e-012 8.1064e-012 2.1218e-011 1.3759e-010 7.4585e-010 3.4653e-009 7.0524e-009 1.4090e-008 5.0910e-008 1.6602e-007 4.9481e-007 8.0505e-007 1.3635e-006 3.5133e-006 8.5417e-006 1.9785e-005 4.8534e-005 4.3964e-005 9.4410e-005 1.9681e-004 4.0080e-004 6.0380e-003 7.9550e-004 1.5501e-003 2.9581e-003 1.0721e-002 5.7164e-003 1.0414e-002 1.9222e-002 4.3657e-002 1.6730e-002 4.2771e-002 6.0759e-002 2.0506e-002 2.1237e-002 8.9731e-002 9.0525e-002 3.8128e-002 1.5717e-003 8.2630e-003 2.3981e-002 2.1459e-002 6.7310e-003 1.4336e-004 1.1942e-002 3.6055e-002 5.8628e-002 6.9017e-002 6.4859e-002 5.0461e-002 3.2463e-002 1.6535e-002 5.7909e-003 7.4804e-004 2.1770e-004 2.3803e-003 5.5426e-003 8.4981e-003 1.0573e-002 1.1564e-002 1.1559e-002 1.0788e-002 9.5346e-003 8.0296e-003 6.4762e-003 5.0156e-003 3.7254e-003 2.6487e-003 1.7902e-003 1.1391e-003 6.6882e-004 3.4959e-004 1.5058e-004 4.3292e-005 2.5762e-006 7.2101e-006 4.0154e-005 8.8307e-005 1.4186e-004 1.9403e-004 2.4033e-004 2.7792e-004 3.0580e-004 3.2373e-004 3.3233e-004 3.3252e-004 3.2562e-004 3.1295e-004 2.9589e-004 2.7553e-004 2.5302e-004 2.2937e-004 2.0537e-004 1.8172e-004 1.5890e-004 1.3737e-004 1.1733e-004 9.8999e-005 8.2458e-005 6.7734e-005 5.4790e-005 4.3562e-005 3.3972e-005 2.5892e-005 1.9195e-005 1.3756e-005 9.4316e-006 6.0876e-006 3.6013e-006 1.8686e-006
          22 5.3701e-011 4.2605e-010 1.4420e-008 4.3948e-008 5.8526e-012 7.5848e-007 2.4777e-007 2.9570e-006 7.2032e-007 1.9484e-005 1.5058e-014 1.6113e-013 5.5987e-013 1.0052e-011 1.1588e-010 9.6389e-010 2.6969e-009 6.1913e-009 3.2152e-008 1.3930e-007 5.1657e-007 9.7044e-007 1.6755e-006 4.8322e-006 1.2602e-005 3.0135e-005 4.6053e-005 6.6933e-005 1.3979e-004 2.7715e-004 5.2644e-004 6.4424e-004 9.6350e-004 1.7080e-003 2.9377e-003 4.9104e-003 3.8055e-003 7.9735e-003 1.2556e-002 1.9136e-002 6.8910e-003 2.7778e-002 3.9093e-002 5.1262e-002 5.1797e-002 1.6383e-002 7.2052e-002 5.3141e-002 4.8446e-003 1.5932e-002 1.2108e-002 8.9217e-004 3.3264e-002 6.6889e-002 5.3415e-002 1.7430e-002 1.4850e-004 6.9700e-003 1.6606e-002 1.4223e-002 4.3347e-003 1.4531e-004 8.8375e-003 2.6840e-002 4.4852e-002 5.4850e-002 5.3926e-002 4.4211e-002 3.0439e-002 1.7178e-002 7.2946e-003 1.7356e-003 6.7584e-006 9.0811e-004 3.1221e-003 5.5838e-003 7.6102e-003 8.8919e-003 9.3647e-003 9.1430e-003 8.4189e-003 7.3803e-003 6.2054e-003 5.0192e-003 3.9162e-003 2.9443e-003 2.1282e-003 1.4705e-003 9.6240e-004 5.8718e-004 3.2532e-004 1.5488e-004 5.5565e-005 9.3071e-006 6.2046e-007 1.6758e-005 4.7631e-005 8.5582e-005 1.2504e-004 1.6221e-004 1.9459e-004 2.2084e-004 2.4036e-004 2.5318e-004 2.5953e-004 2.6005e-004 2.5558e-004 2.4693e-004 2.3500e-004 2.2059e-004 2.0455e-004 1.8748e-004 1.6999e-004 1.5256e-004 1.3557e-004 1.1927e-004 1.0390e-004 8.9616e-005 7.6490e-005 6.4554e-005 5.3838e-005 4.4281e-005 3.5789e-005 2.8222e-005 2.1394e-005
