   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56
          10 6.1346e-008 1.0520e-001 1.2682e-001 2.8795e-005 5.8150e-002 4.3263e-003 1.6458e-005 8.8137e-003 3.5308e-002 3.2852e-004 3.7430e-002 9.7793e-003 1.1525e-002 3.9652e-004 7.0840e-003 6.8577e-004 3.8969e-002 5.4204e-002 1.9956e-002 6.0557e-003 2.0618e-002 7.5098e-002 1.1711e-001 7.8618e-002 1.3524e-002 4.8075e-003 3.9309e-002 5.4542e-002 3.4499e-002 8.7812e-003 3.2686e-008 4.2278e-003 8.2644e-003 6.7854e-003 2.7984e-003 3.0082e-004 1.6498e-004 9.9526e-004 1.4179e-003 1.1235e-003 5.3416e-004 1.1030e-004 1.2263e-006 9.5347e-005 2.1705e-004 2.6245e-004 2.2221e-004 1.3998e-004 6.2919e-005 1.5803e-005 2.5424e-007 4.7854e-006 1.6009e-005 2.4786e-005 2.7447e-005 2.3979e-005 1.5524e-005
          11 1.6333e-008 1.9662e-001 8.7179e-002 2.8595e-006 1.1367e-003 2.6596e-002 4.2730e-006 5.2278e-002 2.9658e-002 2.5452e-004 2.1326e-003 7.1149e-003 1.0422e-004 2.7106e-002 1.1561e-002 5.1495e-003 3.3333e-003 1.2390e-002 4.8084e-002 2.9448e-002 7.2904e-003 6.8878e-003 3.1739e-002 8.3830e-002 1.0594e-001 6.2705e-002 9.3283e-003 4.5451e-003 3.2634e-002 4.6537e-002 3.2516e-002 1.0790e-002 4.1877e-004 1.9477e-003 6.0594e-003 6.5898e-003 3.9305e-003 1.1417e-003 2.1935e-005 3.1567e-004 9.3251e-004 1.1401e-003 8.7496e-004 4.3809e-004 1.1409e-004 1.1177e-006 4.2714e-005 1.3184e-004 1.9077e-004 1.9431e-004 1.5607e-004 1.0259e-004 5.5077e-005 2.3232e-005 6.9018e-006 1.0378e-006 8.0926e-009
          12 4.2618e-009 2.6173e-001 5.7014e-003 2.7392e-007 4.7366e-002 6.4570e-002 7.4313e-006 1.4709e-002 2.6687e-003 2.7749e-007 2.7175e-002 2.6673e-002 1.7315e-003 4.8987e-003 1.0344e-002 1.0429e-002 3.5633e-003 7.9863e-003 2.1634e-003 3.2577e-002 3.6169e-002 1.3021e-002 3.9245e-003 1.0598e-002 4.3118e-002 8.7903e-002 9.2085e-002 4.6856e-002 5.3165e-003 4.9831e-003 2.8219e-002 3.9758e-002 2.9388e-002 1.1502e-002 1.1506e-003 7.3219e-004 4.1128e-003 5.7000e-003 4.3902e-003 1.9999e-003 3.7181e-004 1.2624e-005 3.9790e-004 8.1865e-004 9.1121e-004 6.9799e-004 3.7803e-004 1.2708e-004 1.2044e-005 8.8457e-006 5.7518e-005 1.0642e-004 1.2982e-004 1.2525e-004 1.0223e-004 7.1635e-005 3.9751e-005
          13 2.1424e-009 2.3036e-001 5.9769e-002 1.8270e-005 8.8810e-002 4.5909e-003 7.4931e-007 2.1171e-002 4.3749e-002 9.0024e-006 1.6314e-002 7.9669e-004 1.9798e-003 1.5297e-002 8.4012e-003 1.1317e-002 1.5010e-002 3.0017e-004 8.8172e-003 3.8821e-005 1.7356e-002 3.4881e-002 1.9028e-002 4.6768e-003 3.9245e-003 1.8267e-002 5.5271e-002 8.6796e-002 7.5331e-002 3.2238e-002 2.2019e-003 5.9929e-003 2.5272e-002 3.4044e-002 2.5805e-002 1.1226e-002 1.7581e-003 1.9399e-004 2.6410e-003 4.5770e-003 4.2919e-003 2.5821e-003 9.0810e-004 8.3541e-005 6.8335e-005 4.0449e-004 6.7757e-004 7.1792e-004 5.6619e-004 3.4361e-004 1.5400e-004 4.1901e-005 2.0276e-006 5.5906e-006 2.2770e-005 3.3589e-005 2.8492e-005
          14 1.6112e-009 1.1884e-001 2.4173e-001 2.4632e-005 2.9366e-003 5.0715e-002 4.0772e-008 4.6319e-002 1.4957e-003 6.3886e-005 1.6033e-002 2.7224e-002 2.7971e-003 8.7793e-003 5.1464e-003 4.4192e-003 9.3659e-003 1.6656e-002 1.5001e-005 8.5366e-003 1.7765e-003 7.6380e-003 2.8572e-002 2.2879e-002 7.1493e-003 2.4048e-003 7.1578e-003 2.9185e-002 6.4041e-002 7.9572e-002 5.7321e-002 1.9649e-002 3.7832e-004 7.4238e-003 2.3139e-002 2.9138e-002 2.2107e-002 1.0250e-002 2.0618e-003 2.2736e-005 1.6520e-003 3.5085e-003 3.8405e-003 2.8042e-003 1.3833e-003 3.7247e-004 7.7490e-006 1.0362e-004 3.5026e-004 5.2460e-004 5.5086e-004 4.5980e-004 3.1959e-004 1.8813e-004 9.3782e-005 3.9032e-005 1.2947e-005
          15 6.7002e-010 2.7474e-002 2.4859e-001 6.5930e-006 1.3512e-001 4.2869e-002 8.2641e-007 4.2420e-003 4.3377e-002 3.0596e-005 2.1447e-002 4.8869e-004 1.2725e-003 1.7502e-002 8.7163e-003 8.7802e-003 5.7637e-003 6.0167e-003 1.5703e-002 2.9667e-004 6.9297e-003 3.6143e-003 2.8415e-003 2.1309e-002 2.3623e-002 9.8024e-003 2.4188e-003 3.0297e-003 1.4116e-002 4.1152e-002 6.7434e-002 6.7034e-002 3.9359e-002 9.8270e-003 6.4361e-005 9.0949e-003 2.1412e-002 2.4785e-002 1.8410e-002 8.7865e-003 2.0369e-003 7.9755e-007 1.0287e-003 2.6097e-003 3.2326e-003 2.7265e-003 1.6701e-003 7.0195e-004 1.4610e-004 1.1731e-007 9.4156e-005 2.4729e-004 3.4880e-004 3.6653e-004 3.1749e-004 2.3256e-004 1.3318e-004
          16 7.3509e-012 9.8732e-004 7.6920e-002 1.0153e-006 3.2447e-001 5.9586e-002 8.9013e-007 5.3274e-002 3.7152e-003 3.0043e-005 1.9469e-002 2.6121e-002 3.0962e-003 3.3259e-003 1.0828e-002 1.8752e-003 1.1947e-002 5.1738e-003 5.9510e-003 1.4685e-002 6.6102e-004 5.5149e-003 4.5525e-003 8.7747e-004 1.5367e-002 2.2039e-002 1.1506e-002 2.9194e-003 1.6583e-003 6.8567e-003 2.4876e-002 5.0821e-002 6.3660e-002 5.0746e-002 2.3400e-002 3.3552e-003 1.1758e-003 1.0761e-002 1.9710e-002 2.0769e-002 1.4872e-002 7.1251e-003 1.7758e-003 1.3468e-005 6.5901e-004 1.9153e-003 2.6001e-003 2.4401e-003 1.7469e-003 9.5856e-004 3.7286e-004 7.3731e-005 2.0332e-008 4.0831e-005 1.0192e-004 1.2931e-004 1.0224e-004
          17 3.8548e-010 2.1610e-004 1.4219e-003 2.5532e-006 1.2342e-001 3.6662e-001 3.5565e-006 3.2918e-002 3.4350e-002 1.2126e-005 1.7044e-002 6.9086e-003 2.2787e-004 2.2789e-002 1.4294e-003 1.3752e-002 3.2209e-004 1.1202e-002 2.9365e-003 6.5893e-003 1.3070e-002 6.1743e-004 4.7964e-003 4.7126e-003 2.5807e-004 1.1409e-002 1.9457e-002 1.1928e-002 3.4060e-003 1.2112e-003 3.6016e-003 1.5012e-002 3.6409e-002 5.4138e-002 5.2799e-002 3.3225e-002 1.0981e-002 3.3471e-004 3.3219e-003 1.2066e-002 1.7773e-002 1.6957e-002 1.1539e-002 5.4236e-003 1.3814e-003 1.8513e-005 4.4333e-004 1.3946e-003 2.0175e-003 2.0492e-003 1.6418e-003 1.0784e-003 5.8059e-004 2.4754e-004 7.5822e-005 1.2645e-005 3.0005e-007
          18 1.0802e-009 3.3378e-005 1.7555e-003 4.1061e-008 7.0786e-005 1.4139e-001 2.8532e-007 4.0512e-001 3.7674e-002 1.7916e-008 1.2031e-002 2.3400e-002 5.6991e-003 2.5529e-003 1.3464e-002 1.4639e-003 1.4449e-002 8.3555e-005 1.1123e-002 1.1180e-003 7.4568e-003 1.0764e-002 2.5456e-004 4.5369e-003 4.2634e-003 1.3949e-004 9.1716e-003 1.6747e-002 1.1243e-002 3.5383e-003 1.0143e-003 2.1401e-003 9.5455e-003 2.6071e-002 4.3714e-002 4.8887e-002 3.7135e-002 1.7518e-002 3.1740e-003 3.1892e-004 5.8632e-003 1.2625e-002 1.5380e-002 1.3256e-002 8.4765e-003 3.8261e-003 9.4394e-004 1.0826e-005 3.1705e-004 1.0013e-003 1.4904e-003 1.5943e-003 1.3825e-003 1.0234e-003 6.6285e-004 3.7671e-004 1.7564e-004
          19 1.2407e-009 1.1255e-005 3.1363e-005 7.8872e-007 6.0794e-003 4.8377e-003 9.5009e-007 1.0859e-001 4.3440e-001 4.7159e-004 7.4249e-002 2.3702e-004 1.5880e-004 3.7533e-002 1.0682e-002 2.2330e-003 5.4410e-003 9.9077e-003 2.6494e-003 9.3146e-003 7.5515e-005 8.8146e-003 7.8189e-003 3.8437e-006 4.5910e-003 3.3357e-003 2.3128e-004 8.1360e-003 1.4376e-002 9.7896e-003 3.1922e-003 8.5613e-004 1.4714e-003 6.6683e-003 1.9479e-002 3.5126e-002 4.2740e-002 3.6385e-002 2.0790e-002 6.2985e-003 1.2213e-004 2.3017e-003 8.0059e-003 1.2184e-002 1.2559e-002 9.7638e-003 5.7979e-003 2.4606e-003 5.6262e-004 2.3865e-006 2.3232e-004 6.8859e-004 1.0177e-003 1.1021e-003 9.7817e-004 7.3176e-004 4.2619e-004
          20 8.8412e-010 3.1357e-009 1.1122e-004 1.8289e-007 1.3951e-004 9.8928e-003 1.1060e-008 3.5806e-002 3.3029e-002 2.0265e-004 3.9397e-001 1.4065e-001 8.4322e-003 9.2988e-003 3.6947e-002 4.6476e-002 4.7621e-003 3.0303e-003 5.6880e-003 9.3924e-003 4.5114e-003 3.1626e-004 1.0050e-002 4.3548e-003 2.2777e-004 4.6445e-003 2.0855e-003 5.8860e-004 7.8898e-003 1.2192e-002 7.8398e-003 2.5030e-003 6.7402e-004 1.1679e-003 5.2748e-003 1.5558e-002 2.8761e-002 3.6405e-002 3.2923e-002 2.0851e-002 7.9709e-003 8.0042e-004 7.4616e-004 4.8444e-003 8.9969e-003 1.0640e-002 9.4547e-003 6.6220e-003 3.6233e-003 1.4205e-003 2.8815e-004 1.9465e-009 1.5613e-004 4.1214e-004 5.7064e-004 5.6426e-004 3.9258e-004
          21 4.3468e-010 7.7109e-007 1.2782e-005 6.5745e-008 2.4919e-004 2.9706e-003 1.9468e-007 3.8510e-003 8.8240e-002 1.2534e-004 5.3737e-003 1.8848e-001 4.0088e-002 1.8428e-001 3.4363e-002 3.7504e-002 1.0756e-001 5.1407e-002 1.3472e-003 6.8999e-003 2.3269e-002 5.5133e-006 8.3478e-004 1.1430e-002 9.7270e-004 8.5982e-004 4.5047e-003 7.5399e-004 1.3477e-003 8.0291e-003 9.9678e-003 5.7122e-003 1.6799e-003 5.0001e-004 1.0873e-003 4.7680e-003 1.3476e-002 2.4365e-002 3.0734e-002 2.8265e-002 1.8694e-002 7.9117e-003 1.2304e-003 2.3389e-004 3.0505e-003 6.5791e-003 8.5329e-003 8.2687e-003 6.4255e-003 4.0593e-003 2.0331e-003 7.3156e-004 1.3175e-004 2.9127e-007 7.4133e-005 1.6097e-004 1.5703e-004
          22 1.4281e-010 3.3575e-007 4.6901e-007 2.0542e-007 1.7494e-004 2.4281e-008 1.9795e-008 9.6861e-003 4.4874e-003 1.6438e-006 7.7584e-002 1.1012e-001 6.7932e-003 1.7397e-002 8.6377e-002 5.5314e-002 4.4226e-002 1.1340e-001 1.4332e-001 4.1882e-002 2.2543e-002 5.5250e-002 1.3935e-002 6.9904e-005 1.6831e-002 8.3354e-004 6.0839e-004 4.7604e-003 2.5688e-006 2.1701e-003 8.3791e-003 7.3325e-003 3.7404e-003 9.3620e-004 3.8797e-004 1.1968e-003 4.8378e-003 1.2541e-002 2.1229e-002 2.5749e-002 2.3229e-002 1.5266e-002 6.5761e-003 1.1397e-003 1.1512e-004 2.1672e-003 4.9606e-003 6.7076e-003 6.8196e-003 5.6252e-003 3.8664e-003 2.2112e-003 1.0194e-003 3.4686e-004 6.6264e-005 9.7278e-007 6.4006e-006
          23 2.2927e-011 3.6886e-008 2.9036e-006 9.0518e-008 2.8939e-005 3.4250e-004 2.2788e-008 2.6447e-003 4.9994e-003 2.9405e-005 5.0726e-002 9.2096e-004 5.1414e-003 1.5166e-001 5.4077e-002 1.6796e-003 6.1129e-003 2.7603e-003 2.5966e-002 1.2854e-001 1.0171e-001 5.2202e-002 1.0111e-001 7.9318e-002 1.4251e-002 3.8306e-002 1.8682e-002 9.4382e-004 8.9538e-003 3.2705e-003 1.3615e-003 1.0285e-002 3.6323e-003 2.6241e-003 3.0609e-004 4.7223e-004 1.4022e-003 5.5249e-003 1.2087e-002 1.8789e-002 2.1257e-002 1.8086e-002 1.1401e-002 4.6503e-003 7.0472e-004 1.3803e-004 1.7955e-003 3.9408e-003 5.2893e-003 5.4220e-003 4.5849e-003 3.2950e-003 2.0306e-003 1.0701e-003 4.7405e-004 1.7053e-004 4.6980e-005
          24 3.1447e-014 2.0580e-010 1.9060e-006 6.8024e-009 1.7345e-007 3.0297e-004 5.7501e-008 9.8373e-005 8.5597e-003 1.8773e-005 6.2541e-003 3.8442e-002 1.1648e-002 6.6196e-002 1.6769e-003 4.2878e-002 5.7119e-002 1.6177e-002 2.2980e-002 2.4242e-002 3.4001e-003 3.6774e-002 2.5994e-002 7.0757e-002 1.3196e-001 5.7561e-002 7.9730e-002 8.0823e-002 2.5756e-002 3.0903e-002 2.8472e-002 8.5602e-004 2.1287e-002 5.6364e-008 4.3708e-003 1.0214e-004 1.5583e-003 1.1875e-003 7.4260e-003 1.0848e-002 1.6951e-002 1.6262e-002 1.3261e-002 7.4577e-003 2.6690e-003 2.5685e-004 2.7029e-004 1.6738e-003 3.2327e-003 4.1522e-003 4.1508e-003 3.4813e-003 2.5412e-003 1.6316e-003 9.2260e-004 4.5741e-004 1.8807e-004
          25 9.4845e-012 6.2055e-009 7.0711e-007 4.0409e-009 2.3543e-006 1.2938e-004 4.0235e-008 9.5766e-005 4.6987e-003 5.3578e-006 2.4363e-004 3.7589e-002 6.2884e-003 4.0993e-003 3.5527e-002 6.1234e-002 2.1038e-002 3.3266e-004 6.7146e-004 5.5411e-003 5.7205e-002 5.2581e-002 9.0948e-003 8.6525e-003 8.9681e-004 2.8018e-002 2.7214e-002 4.9383e-002 1.0453e-001 7.2202e-002 7.1345e-002 1.0014e-001 2.8535e-002 6.5682e-002 1.7781e-002 2.3202e-002 8.6096e-003 1.2366e-002 7.0899e-005 1.6647e-002 4.9858e-003 1.9092e-002 8.4383e-003 1.0510e-002 3.1445e-003 1.4661e-003 4.8856e-008 4.0005e-004 1.6939e-003 2.6303e-003 3.0809e-003 2.9994e-003 2.4204e-003 1.7376e-003 1.1288e-003 6.4734e-004 3.0411e-004
          26 1.7812e-011 6.1830e-009 1.9821e-007 1.4329e-008 3.4091e-006 3.9342e-005 1.6711e-008 2.1541e-004 1.6570e-003 8.2744e-007 2.4938e-003 1.8415e-002 1.8250e-003 2.2159e-003 3.9588e-002 3.0894e-002 2.2202e-004 1.3358e-002 8.7211e-003 1.2328e-002 3.2058e-002 5.6697e-003 5.5464e-003 6.5078e-003 1.8476e-002 5.5870e-002 1.9753e-002 1.2682e-002 8.0804e-003 2.5180e-003 1.0882e-002 1.7316e-002 7.5434e-002 4.2802e-002 9.6470e-002 6.9018e-002 8.0079e-002 5.6065e-002 7.1687e-002 2.0898e-002 6.6327e-002 3.1798e-003 4.7486e-002 3.1822e-004 2.0896e-002 5.6208e-004 3.9964e-003 2.0228e-003 1.3976e-006 3.3125e-003 9.5190e-004 2.9749e-003 1.4132e-003 1.6815e-003 9.3741e-004 6.1536e-004 3.2444e-004
          27 1.4822e-011 3.3114e-009 4.7477e-008 1.2354e-008 2.1464e-006 9.7931e-006 5.0807e-009 1.5323e-004 4.5561e-004 5.5197e-008 2.2870e-003 6.3712e-003 3.5170e-004 5.3876e-003 2.1624e-002 9.3861e-003 2.0830e-003 1.4387e-002 5.9325e-003 4.9695e-003 7.7273e-003 3.0238e-004 1.3900e-002 9.1503e-003 1.2183e-002 1.8294e-002 3.9751e-004 3.7561e-004 2.8100e-003 2.1952e-002 2.2842e-002 1.8117e-002 3.1862e-002 4.2618e-003 6.9169e-003 2.7913e-004 2.6118e-003 1.5764e-002 1.9600e-002 5.9308e-002 3.1423e-002 1.0357e-001 3.8209e-002 1.1098e-001 4.4949e-002 8.3074e-002 4.9308e-002 4.8138e-002 4.6171e-002 2.3203e-002 3.4655e-002 9.6555e-003 1.9930e-002 3.1769e-003 7.7554e-003 4.1387e-004 1.0633e-003
