   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          17 3.8856e-004 3.3796e-003 1.2347e-002 2.3409e-002 2.1943e-002 6.0503e-003 1.1743e-003 1.5392e-002 1.6390e-002 1.3636e-003 7.2142e-003 2.0262e-002 7.4906e-003 1.6122e-003 1.8894e-002 1.7106e-002 8.5389e-004 8.0629e-003 2.2517e-002 2.8778e-002 3.3373e-002 2.7632e-001 2.6898e-003 6.6612e-004
          18 2.5763e-004 2.3512e-003 9.1483e-003 1.8957e-002 2.0633e-002 8.4884e-003 2.6338e-005 9.7151e-003 1.6377e-002 4.6768e-003 1.7868e-003 1.5290e-002 1.2782e-002 2.8998e-004 8.5825e-003 1.8639e-002 7.7587e-003 1.6269e-004 1.0096e-002 1.5783e-002 4.8705e-002 1.4321e-001 8.1728e-002 1.3492e-002
          19 1.7185e-004 1.6326e-003 6.6912e-003 1.4896e-002 1.8181e-002 9.6988e-003 2.7557e-004 5.4047e-003 1.4016e-002 7.2949e-003 5.2097e-005 9.2928e-003 1.3893e-002 3.0784e-003 2.1084e-003 1.3417e-002 1.2403e-002 1.8695e-003 1.7161e-003 9.7662e-003 6.2026e-003 1.3721e-001 1.8130e-001 9.5576e-003
          20 1.1374e-004 1.1163e-003 4.7701e-003 1.1237e-002 1.4963e-002 9.5344e-003 9.3622e-004 2.6498e-003 1.0650e-002 8.1263e-003 2.9787e-004 4.6896e-003 1.1749e-002 5.5897e-003 7.3531e-005 7.2849e-003 1.1900e-002 5.2086e-003 2.5649e-005 3.1526e-003 8.1377e-003 1.4335e-003 3.4521e-001 1.1104e-003
          21 7.3116e-005 7.3597e-004 3.2471e-003 7.9851e-003 1.1340e-002 8.1658e-003 1.3728e-003 1.1465e-003 7.2919e-003 7.2699e-003 9.4275e-004 1.9997e-003 8.3522e-003 6.1272e-003 2.2844e-004 3.1619e-003 8.6583e-003 6.2575e-003 9.7813e-004 4.6619e-004 3.1918e-003 9.2917e-003 1.1333e-001 3.8286e-002
          22 4.4012e-005 4.5108e-004 2.0358e-003 5.1601e-003 7.6607e-003 5.9798e-003 1.3360e-003 4.4497e-004 4.4691e-003 5.3623e-003 1.1657e-003 7.4093e-004 5.1303e-003 4.9531e-003 6.4131e-004 1.1512e-003 5.2068e-003 5.1095e-003 1.5833e-003 2.2662e-006 1.0615e-003 1.9466e-003 5.0291e-002 1.4391e-001
          23 2.3643e-005 2.4508e-004 1.1219e-003 2.8976e-003 4.4211e-003 3.6213e-003 9.4110e-004 1.6144e-004 2.3963e-003 3.2313e-003 9.0375e-004 2.5288e-004 2.7231e-003 3.1073e-003 6.3377e-004 3.7909e-004 2.6782e-003 3.1687e-003 1.3146e-003 4.2950e-005 3.2805e-004 8.6215e-004 8.5977e-005 3.0469e-001
          24 1.1223e-005 1.1704e-004 5.3988e-004 1.4084e-003 2.1802e-003 1.8312e-003 5.1249e-004 5.8533e-005 1.1311e-003 1.6248e-003 5.1213e-004 8.6964e-005 1.2733e-003 1.5888e-003 3.9390e-004 1.2588e-004 1.2231e-003 1.6018e-003 7.5904e-004 5.5742e-005 1.0224e-004 3.6096e-004 2.5231e-004 2.8122e-001
          25 6.0024e-006 6.2787e-005 2.9069e-004 7.6210e-004 1.1881e-003 1.0101e-003 2.9271e-004 2.6850e-005 6.0251e-004 8.9310e-004 2.9755e-004 3.8538e-005 6.7434e-004 8.7945e-004 2.3787e-004 5.4451e-005 6.3910e-004 8.8052e-004 4.4350e-004 4.2783e-005 4.2149e-005 1.7765e-004 1.7069e-004 1.2796e-001
          26 4.7515e-006 4.9802e-005 2.3115e-004 6.0801e-004 9.5234e-004 8.1627e-004 2.4203e-004 1.8984e-005 4.7542e-004 7.1983e-004 2.4868e-004 2.6505e-005 5.2981e-004 7.1189e-004 2.0360e-004 3.6705e-005 4.9720e-004 7.0908e-004 3.7160e-004 4.1892e-005 2.7236e-005 1.3180e-004 1.3066e-004 3.2006e-002
          27 3.5733e-006 3.7513e-005 1.7446e-004 4.6008e-004 7.2333e-004 6.2395e-004 1.8833e-004 1.2976e-005 3.5653e-004 5.4899e-004 1.9506e-004 1.7669e-005 3.9586e-004 5.4466e-004 1.6256e-004 2.4016e-005 3.6846e-004 5.4014e-004 2.9187e-004 3.6759e-005 1.7102e-005 9.3706e-005 9.1730e-005 1.7183e-002
          28 2.4805e-006 2.6071e-005 1.2142e-004 3.2082e-004 5.0577e-004 4.3831e-004 1.3401e-004 8.3663e-006 2.4695e-004 3.8499e-004 1.3958e-004 1.1162e-005 2.7341e-004 3.8278e-004 1.1777e-004 1.4938e-005 2.5289e-004 3.7833e-004 2.0899e-004 2.8376e-005 1.0265e-005 6.2255e-005 6.0137e-005 5.2637e-003
          29 1.5960e-006 1.6788e-005 7.8262e-005 2.0705e-004 3.2701e-004 2.8428e-004 8.7665e-005 5.1116e-006 1.5864e-004 2.4939e-004 9.1644e-005 6.7192e-006 1.7530e-004 2.4831e-004 7.7956e-005 8.8887e-006 1.6144e-004 2.4485e-004 1.3725e-004 1.9554e-005 5.9440e-006 3.8838e-005 3.7266e-005 1.3657e-003
