   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30
          23 6.9816e-040 8.9517e-040 2.3524e-040 3.0426e-038 1.5705e-036 4.4964e-035 9.8977e-034 1.2782e-032 6.0526e-032 3.8179e-033 1.0139e-031 3.4264e-031 2.5306e-030 4.4689e-029 1.5741e-027 6.2764e-026 4.1683e-024 6.2640e-022 7.9881e-020 1.7770e-017 2.5010e-015 5.9520e-013 1.0872e-010 1.7416e-008 1.7271e-006 1.0003e-004 2.4208e-003 2.4877e-002 4.8916e-002 2.1609e-003 1.1457e-002
          24 1.1989e-038 3.6498e-038 7.6382e-039 4.3421e-037 2.8118e-035 8.0342e-034 1.8167e-032 2.5232e-031 1.4769e-030 5.5636e-031 2.9362e-030 5.2003e-030 2.6535e-029 3.8848e-028 1.1989e-026 4.3813e-025 2.6758e-023 3.6542e-021 4.3094e-019 8.6604e-017 1.1139e-014 2.3202e-012 3.6596e-010 4.8836e-008 3.9589e-006 1.7760e-004 3.6183e-003 3.0042e-002 4.1595e-002 5.6800e-003 1.4393e-002
          25 6.9214e-037 5.0944e-036 1.1420e-036 2.5776e-035 2.1302e-033 6.2186e-032 1.4234e-030 2.1073e-029 1.4600e-028 1.3048e-028 2.4701e-028 1.3954e-028 2.9484e-028 3.1802e-027 8.4836e-026 2.8313e-024 1.5873e-022 1.9685e-020 2.1463e-018 3.8982e-016 4.5831e-014 8.3633e-012 1.1404e-009 1.2710e-007 8.4666e-006 3.0180e-004 5.2073e-003 3.4938e-002 3.2946e-002 9.5756e-003 1.6375e-002
          26 1.6803e-025 2.0198e-024 4.9192e-025 7.2633e-024 6.6835e-022 1.9910e-020 4.5619e-019 6.9409e-018 5.1506e-017 6.1500e-017 7.1737e-017 1.1842e-017 9.0076e-019 3.3928e-020 1.2527e-022 3.5251e-023 4.1967e-022 5.2992e-020 5.5582e-018 9.6219e-016 1.0840e-013 1.8581e-011 2.3651e-009 2.4219e-007 1.4725e-005 4.7454e-004 7.5740e-003 4.5901e-002 3.5480e-002 1.3973e-002 5.8653e-003
          27 2.5773e-036 6.0720e-035 1.6553e-035 1.5831e-034 1.6094e-032 4.9422e-031 1.1303e-029 1.7684e-028 1.4060e-027 2.1913e-027 1.4095e-027 1.1077e-029 1.8407e-027 2.3925e-026 5.6363e-025 1.7110e-023 8.7851e-022 9.8815e-020 9.9562e-018 1.6343e-015 1.7565e-013 2.8095e-011 3.3146e-009 3.0929e-007 1.7025e-005 4.9358e-004 7.2295e-003 3.9119e-002 2.3873e-002 1.2859e-002 6.8072e-003
          28 3.2078e-037 1.0832e-034 3.8040e-035 1.8842e-034 2.0875e-032 6.9445e-031 1.5730e-029 2.5765e-028 2.2972e-027 5.3288e-027 6.8780e-028 2.9080e-027 1.9605e-026 1.7740e-025 3.5383e-024 9.7173e-023 4.5585e-021 4.6456e-019 4.3235e-017 6.4167e-015 6.3059e-013 8.8498e-011 9.0462e-009 7.0913e-007 3.2480e-005 7.8239e-004 9.7388e-003 4.2358e-002 1.5472e-002 1.4764e-002 1.9833e-002
          29 8.1057e-036 6.3791e-034 3.0144e-034 1.0498e-033 1.0312e-031 3.8067e-030 8.5211e-029 1.4463e-027 1.4215e-026 4.4600e-026 1.1008e-029 5.5678e-026 1.9142e-025 1.2615e-024 2.1020e-023 5.1894e-022 2.2177e-020 2.0447e-018 1.7567e-016 2.3574e-014 2.1186e-012 2.6110e-010 2.3156e-008 1.5304e-006 5.8761e-005 1.1971e-003 1.2661e-002 4.4004e-002 8.4058e-003 1.4992e-002 3.1698e-003
          30 7.3496e-034 6.5560e-033 4.4536e-033 1.5411e-032 1.0667e-030 4.4233e-029 9.8352e-028 1.7118e-026 1.8299e-025 7.2834e-025 8.7494e-026 1.1804e-024 2.0890e-024 8.9359e-024 1.1989e-022 2.6378e-021 1.0234e-019 8.5238e-018 6.7553e-016 8.1989e-014 6.7394e-012 7.3012e-010 5.6268e-008 3.1486e-006 1.0218e-004 1.7857e-003 1.6037e-002 4.4172e-002 3.3697e-003 1.3731e-002 2.0282e-002
          31 9.7860e-032 1.9304e-031 2.1773e-031 1.0125e-030 4.2029e-029 1.9471e-027 4.3533e-026 7.6949e-025 8.8442e-024 4.2685e-023 1.7711e-023 6.6420e-023 4.3405e-023 7.2125e-023 6.6102e-022 1.2708e-020 4.4583e-019 3.3483e-017 2.4461e-015 2.6854e-013 2.0195e-011 1.9255e-009 1.2920e-007 6.1503e-006 1.7016e-004 2.5784e-003 1.9645e-002 4.2412e-002 5.9700e-004 1.1176e-002 1.7971e-003
          32 7.0743e-021 5.9523e-021 1.0073e-020 6.0634e-020 1.8608e-018 9.0584e-017 2.0456e-015 3.6337e-014 4.3233e-013 2.2816e-012 1.4324e-012 3.1250e-012 7.5780e-013 7.6961e-014 3.3597e-015 1.1802e-017 4.3486e-018 8.2259e-017 5.9800e-015 6.2170e-013 4.4574e-011 3.9703e-009 2.4753e-007 1.0826e-005 2.7594e-004 3.8851e-003 2.7086e-002 5.1011e-002 5.9530e-005 1.1902e-002 1.2773e-004
          33 1.8181e-030 6.2705e-031 1.7855e-030 1.4097e-029 3.3373e-028 1.6796e-026 3.8435e-025 6.8465e-024 8.3731e-023 4.7425e-022 3.9667e-022 5.4557e-022 1.7093e-023 2.1695e-022 3.3232e-021 5.8663e-020 1.8538e-018 1.2526e-016 8.4268e-015 8.3684e-013 5.7578e-011 4.8368e-009 2.8313e-007 1.1523e-005 2.7416e-004 3.6273e-003 2.3411e-002 3.9027e-002 6.0771e-005 8.0249e-003 1.7513e-002
          34 2.4942e-030 3.1911e-033 1.0614e-030 1.7576e-029 2.4936e-028 1.2928e-026 3.0918e-025 5.5246e-024 7.1156e-023 4.6132e-022 6.2174e-022 2.7857e-022 1.7914e-022 1.9780e-021 1.7377e-020 2.6012e-019 7.3558e-018 4.4615e-016 2.7610e-014 2.4806e-012 1.5620e-010 1.1577e-008 5.9261e-007 2.0739e-005 4.2800e-004 4.9670e-003 2.7110e-002 3.4227e-002 1.4049e-003 4.9017e-003 1.6396e-003
          35 1.3100e-029 2.1164e-030 1.9372e-030 9.1666e-029 8.7521e-028 4.3382e-026 1.1077e-024 1.9836e-023 2.6632e-022 1.9386e-021 3.7260e-021 2.8896e-022 3.4185e-021 1.4541e-020 8.8433e-020 1.1113e-018 2.7920e-017 1.5156e-015 8.6168e-014 7.0031e-012 4.0360e-010 2.6430e-008 1.1860e-006 3.5894e-005 6.4770e-004 6.6074e-003 3.0416e-002 2.8311e-002 4.0456e-003 2.2947e-003 1.2651e-002
          36 1.2762e-028 8.0040e-029 2.8900e-030 9.2094e-028 6.9090e-027 3.0072e-025 8.3497e-024 1.5030e-022 2.0826e-021 1.6753e-020 4.2515e-020 1.0117e-022 5.7401e-020 1.2086e-019 4.5930e-019 4.6282e-018 1.0222e-016 4.9487e-015 2.5811e-013 1.8975e-011 1.0011e-009 5.8008e-008 2.2880e-006 6.0251e-005 9.5758e-004 8.5923e-003 3.3244e-002 2.1968e-002 7.3070e-003 6.1003e-004 2.2331e-003
          37 3.4436e-027 4.7607e-027 1.6847e-029 2.5948e-026 1.8168e-025 6.4217e-024 1.9623e-022 3.5732e-021 5.0611e-020 4.4382e-019 1.4109e-018 1.5697e-019 2.0470e-018 1.8173e-018 2.8231e-018 1.9023e-017 3.6009e-016 1.5483e-014 7.3957e-013 4.9173e-011 2.3752e-009 1.2200e-007 4.2424e-006 9.7812e-005 1.3779e-003 1.0870e-002 3.5190e-002 1.5622e-002 1.0460e-002 2.9247e-006 7.5936e-003
          38 2.1183e-013 4.4555e-013 1.0086e-014 1.6435e-012 1.2137e-011 3.6116e-010 1.1790e-008 2.1740e-007 3.1105e-006 2.8703e-005 1.0387e-004 2.6681e-005 1.3997e-004 5.0038e-005 6.6507e-006 3.3197e-007 1.1124e-009 1.2005e-010 2.6899e-013 1.1630e-010 5.3293e-009 2.5132e-007 8.0520e-006 1.7033e-004 2.2194e-003 1.6046e-002 4.5930e-002 1.4910e-002 1.5611e-002 2.1682e-004 1.8227e-003
          39 6.7361e-026 1.7136e-025 5.7655e-027 5.2969e-025 4.1371e-024 1.1252e-022 3.7903e-021 7.0431e-020 1.0115e-018 9.5506e-018 3.6631e-017 1.2626e-017 4.6073e-017 8.1172e-018 2.3257e-018 6.7217e-017 1.2270e-015 4.6713e-014 2.0390e-012 1.2257e-010 5.4211e-009 2.4721e-007 7.6022e-006 1.5439e-004 1.9375e-003 1.3420e-002 3.6126e-002 9.8790e-003 1.2914e-002 3.9703e-004 3.4012e-003
          40 1.9977e-026 8.9228e-026 5.7523e-027 1.6251e-025 1.7152e-024 3.5303e-023 1.2947e-021 2.4783e-020 3.5865e-019 3.6042e-018 1.6209e-017 1.0787e-017 1.4325e-017 6.4443e-019 3.4385e-017 2.7843e-016 4.0789e-015 1.3632e-013 5.4253e-012 2.9476e-010 1.1938e-008 4.8426e-007 1.3214e-005 2.3778e-004 2.6689e-003 1.6205e-002 3.5987e-002 5.2271e-003 1.4281e-002 1.5469e-003 3.6577e-003
          41 3.1375e-026 2.6096e-025 2.2301e-026 2.5955e-025 4.7336e-024 7.5688e-023 2.9327e-021 5.8345e-020 8.4774e-019 8.9668e-018 4.6245e-017 4.8512e-017 2.1501e-017 2.9681e-017 2.0550e-016 1.0998e-015 1.3195e-014 3.8431e-013 1.3904e-011 6.8241e-010 2.5312e-008 9.1507e-007 2.2230e-005 3.5649e-004 3.5883e-003 1.9059e-002 3.4560e-002 1.9666e-003 1.4322e-002 3.0879e-003 4.8315e-003
          42 6.7804e-026 1.3610e-024 1.2522e-025 5.4714e-025 2.7037e-023 3.5933e-022 1.4031e-020 2.9196e-019 4.2555e-018 4.6887e-017 2.7237e-016 4.0269e-016 3.6097e-017 4.4992e-016 1.3455e-015 4.4988e-015 4.2031e-014 1.0539e-012 3.4543e-011 1.5303e-009 5.1980e-008 1.6781e-006 3.6420e-005 5.2310e-004 4.7293e-003 2.1918e-002 3.2021e-002 2.7312e-004 1.3149e-002 4.6271e-003 1.3632e-003
          43 8.1890e-026 1.4726e-023 1.1393e-024 4.5654e-025 3.7974e-022 4.6488e-021 1.7226e-019 3.7589e-018 5.5062e-017 6.2592e-016 4.0330e-015 7.8301e-015 4.0238e-021 1.0604e-014 1.4294e-014 2.1995e-014 1.3417e-013 2.8159e-012 8.3260e-011 3.3266e-009 1.0348e-007 2.9896e-006 5.8171e-005 7.5185e-004 6.1091e-003 2.4638e-002 2.8505e-002 1.0651e-004 1.1021e-002 5.8292e-003 5.9055e-003
          44 1.6143e-014 9.7963e-013 3.7227e-014 2.1445e-013 3.9613e-011 5.0056e-010 1.6824e-008 3.8205e-007 5.6400e-006 6.5438e-005 4.5662e-004 1.0814e-003 5.4568e-005 1.4519e-003 7.7498e-004 1.3255e-004 7.3949e-006 1.6906e-008 5.0023e-009 6.2710e-009 2.4099e-007 6.3478e-006 1.1242e-004 1.3295e-003 9.8359e-003 3.5023e-002 3.2425e-002 1.3758e-003 1.1342e-002 8.4068e-003 2.9506e-003
          45 4.3542e-023 1.5139e-021 4.5734e-023 5.4473e-022 6.7041e-020 8.5820e-019 2.8346e-017 6.4712e-016 9.5666e-015 1.1127e-013 7.8460e-013 1.9064e-012 1.2335e-013 2.5300e-012 1.1388e-012 6.3744e-014 2.6611e-013 7.2973e-012 1.9467e-010 7.0036e-009 1.9947e-007 5.1684e-006 9.0478e-005 1.0565e-003 7.7133e-003 2.6978e-002 2.4162e-002 1.2513e-003 8.2975e-003 6.4539e-003 3.8297e-004
          46 1.7051e-023 1.9418e-023 1.8069e-024 1.8337e-022 3.2111e-021 4.9482e-020 1.3821e-018 3.2751e-017 4.9149e-016 5.8094e-015 4.4289e-014 1.3007e-013 2.9787e-014 1.4415e-013 4.4280e-015 1.1423e-013 1.1602e-012 1.8713e-011 4.4362e-010 1.4359e-008 3.7434e-007 8.7172e-006 1.3776e-004 1.4578e-003 9.5549e-003 2.8864e-002 1.9404e-002 3.3545e-003 5.4711e-003 6.4226e-003 6.1049e-003
          47 6.9454e-023 5.1149e-024 4.5445e-023 7.2033e-022 3.9459e-021 8.5139e-020 1.9473e-018 4.7268e-017 7.2481e-016 8.6640e-015 7.0604e-014 2.4404e-013 1.1261e-013 1.9231e-013 3.0742e-014 6.3709e-013 3.6872e-012 4.7077e-011 9.8693e-010 2.8677e-008 6.8416e-007 1.4350e-005 2.0538e-004 1.9750e-003 1.1605e-002 3.0130e-002 1.4567e-002 5.9760e-003 2.9675e-003 5.7662e-003 9.5461e-005
          48 4.3402e-022 4.8150e-022 5.9925e-022 4.4185e-021 9.2546e-021 3.3262e-019 6.1865e-018 1.5111e-016 2.3828e-015 2.8722e-014 2.4755e-013 9.8597e-013 7.3241e-013 4.4626e-013 6.4638e-013 3.4412e-012 1.2116e-011 1.1707e-010 2.1427e-009 5.5754e-008 1.2166e-006 2.3034e-005 2.9947e-004 2.6216e-003 1.3785e-002 3.0574e-002 9.9786e-003 8.6310e-003 1.1227e-003 4.6334e-003 5.2920e-003
          49 4.7793e-021 1.3759e-020 1.1402e-020 4.8053e-020 3.7640e-020 2.8705e-018 4.4175e-017 1.0636e-015 1.7338e-014 2.1054e-013 1.9004e-012 8.5710e-012 9.0920e-012 1.5095e-012 1.1530e-011 2.6439e-011 4.6741e-011 2.9375e-010 4.5666e-009 1.0605e-007 2.1150e-006 3.6218e-005 4.2892e-004 3.4220e-003 1.6069e-002 3.0211e-002 6.0195e-003 1.0909e-002 1.4696e-004 3.2828e-003 5.7967e-005
          50 9.0013e-019 5.0410e-018 3.5551e-018 8.9962e-018 1.9218e-018 4.9931e-016 6.6020e-015 1.5342e-013 2.5941e-012 3.1758e-011 2.9753e-010 1.4966e-009 2.1054e-009 2.8245e-011 2.9182e-009 2.7896e-009 1.0380e-009 1.0140e-009 9.6008e-009 1.9740e-007 3.5967e-006 5.5814e-005 6.0358e-004 4.3913e-003 1.8370e-002 2.9008e-002 2.9489e-003 1.2474e-002 7.6590e-005 1.9615e-003 3.7580e-003
          51 8.5027e-011 5.2262e-010 3.6300e-010 8.4978e-010 1.3873e-010 4.7211e-008 6.1266e-007 1.4137e-005 2.4039e-004 2.9470e-003 2.7745e-002 1.4172e-001 2.0709e-001 1.2119e-003 2.8664e-001 2.3488e-001 5.1063e-002 3.1184e-003 3.9082e-006 1.6317e-006 7.1124e-010 2.7531e-006 3.0213e-005 2.1617e-004 9.0007e-004 1.3791e-003 1.2397e-004 6.0726e-004 6.7780e-006 8.5103e-005 1.1084e-004
          52 9.3842e-020 9.7396e-019 6.3716e-019 9.4526e-019 7.1096e-021 5.6016e-017 6.7069e-016 1.4771e-014 2.5916e-013 3.2053e-012 3.0919e-011 1.7117e-010 3.0383e-010 4.8149e-012 3.9450e-010 1.0576e-010 6.9914e-011 1.5160e-009 1.9680e-008 3.5993e-007 5.9760e-006 8.4197e-005 8.3314e-004 5.5273e-003 2.0545e-002 2.6927e-002 9.3468e-004 1.3087e-002 7.9781e-004 8.8188e-004 1.3622e-004
          53 6.1930e-020 1.3047e-018 8.2463e-019 6.5162e-019 6.6982e-020 4.8440e-017 5.5945e-016 1.1526e-014 2.0930e-013 2.6226e-012 2.5872e-011 1.5574e-010 3.3659e-010 3.7554e-011 3.6380e-010 1.6979e-012 5.2102e-010 3.9518e-009 4.0173e-008 6.4440e-007 9.7400e-006 1.2477e-004 1.1315e-003 6.8418e-003 2.2526e-002 2.4140e-002 5.0069e-005 1.2722e-002 2.0801e-003 2.0525e-004 2.0953e-003
          54 6.8388e-020 4.0298e-018 2.5202e-018 8.4367e-019 7.1180e-019 1.0228e-016 1.2240e-015 2.3467e-014 4.3833e-013 5.5821e-012 5.6008e-011 3.6260e-010 9.2862e-010 2.4913e-010 7.4418e-010 1.3240e-010 2.4364e-009 1.0486e-008 8.1714e-008 1.1361e-006 1.5596e-005 1.8189e-004 1.5137e-003 8.3335e-003 2.4219e-002 2.0816e-002 2.4261e-004 1.1481e-002 3.6271e-003 1.0584e-006 3.7735e-004
