   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82
          10 1.3325e-033 2.7791e-032 1.8021e-030 1.4278e-029 6.1311e-029 2.4154e-027 1.3021e-026 1.1503e-008 4.3070e-007 3.3845e-005 5.0916e-003 2.4735e-006 1.7889e-002 9.6381e-001 1.7898e-002 1.4087e-002 1.5113e-004 9.2709e-005 9.8081e-005 1.1194e-005 2.3501e-005 9.3111e-007 2.1792e-007 4.6822e-008 4.9004e-013 5.9018e-011 1.6190e-008 1.9275e-008 6.0303e-009 8.8891e-010 2.9670e-008 3.6262e-009 1.9119e-008 4.1164e-009 3.4131e-009 6.0821e-009 3.1049e-011 9.6847e-010 4.1923e-012 8.9472e-011 9.1197e-011 1.3338e-009 2.4424e-010 2.8974e-009 4.0577e-011 3.5632e-009 2.3170e-010 2.3060e-009 1.2212e-009 4.2334e-010 1.3132e-009 2.9670e-011 3.5170e-010 1.2650e-010 1.7090e-011 8.3516e-012 5.5704e-011 3.8623e-011 8.1291e-011 4.0977e-010 1.5177e-010 9.2543e-011 6.8471e-010 5.2011e-010 4.7432e-012 3.9516e-010 7.8512e-010 3.3177e-010 2.0542e-012 3.2701e-010 5.2421e-010 2.3428e-010 2.4061e-012 1.0552e-010 2.2096e-010 1.3759e-010 1.7808e-011 9.3931e-012 4.5877e-011 3.6743e-011 5.6651e-012 2.9699e-012 1.6070e-011
          11 1.7369e-031 3.3216e-030 1.8236e-028 2.2202e-027 4.9004e-027 2.8828e-025 3.2409e-025 8.1760e-008 1.0096e-006 8.5471e-006 1.7160e-005 5.1371e-005 1.2943e-005 1.8247e-002 9.6328e-001 9.7204e-001 1.7915e-002 6.9070e-005 2.0575e-004 2.6010e-004 1.6741e-004 4.1854e-005 1.7987e-006 3.9793e-007 1.4936e-014 1.2102e-009 3.5235e-010 1.3714e-008 7.2196e-008 1.1251e-009 9.5568e-009 7.0045e-008 3.2326e-010 2.8484e-008 1.3270e-008 7.3171e-009 4.4241e-009 3.2281e-009 3.7654e-011 4.5060e-009 1.6817e-009 5.2291e-009 5.5875e-009 2.6944e-009 8.3239e-009 7.0765e-011 5.9846e-009 1.1231e-009 1.0207e-009 1.6240e-009 2.0324e-010 2.4539e-011 2.8329e-010 7.8033e-010 5.3871e-010 4.8009e-011 1.5991e-009 1.7662e-009 5.2127e-011 1.2118e-009 2.3956e-009 7.0063e-010 1.3702e-010 1.3614e-009 1.2579e-009 2.1273e-010 7.3284e-011 4.3567e-010 4.0379e-010 1.4579e-010 1.5448e-011 9.3383e-013 1.2055e-011 3.6130e-011 9.3345e-011 1.7221e-010 1.9000e-010 9.4162e-011 1.2141e-012 9.0451e-011 3.3932e-010 4.9890e-010 3.9301e-010
          12 3.4045e-019 6.6614e-018 3.0490e-016 4.8682e-015 8.1672e-015 4.8982e-013 1.3926e-014 2.8095e-007 7.5243e-006 1.3070e-004 2.0098e-003 9.5305e-004 1.3239e-002 7.5123e-002 2.2522e-001 2.7131e-001 6.3371e-001 2.5041e-002 1.7932e-002 2.8827e-005 4.5418e-004 7.5267e-004 2.7866e-003 7.7699e-005 1.0513e-008 1.3369e-003 1.4455e-005 6.8901e-004 6.9548e-005 9.2160e-007 3.8402e-004 1.0195e-004 1.0271e-004 2.0130e-004 9.9202e-006 1.7529e-004 5.0950e-005 1.0096e-004 6.8557e-005 7.1879e-005 5.5165e-005 7.1044e-005 2.7543e-005 8.1027e-005 3.2552e-006 7.9625e-005 6.3923e-006 4.6206e-005 4.0435e-005 4.2174e-006 5.3177e-005 1.3770e-005 1.3362e-005 4.3475e-005 7.2110e-006 1.2180e-005 3.5963e-005 9.4441e-006 4.8073e-006 2.8336e-005 1.7395e-005 4.8796e-009 1.4344e-005 2.3606e-005 7.6833e-006 7.2206e-007 1.3930e-005 1.8955e-005 6.9252e-006 9.4900e-008 8.4493e-006 1.5939e-005 1.0505e-005 1.3585e-006 1.5664e-006 9.1955e-006 1.2807e-005 7.9577e-006 1.3271e-006 6.2205e-007 5.5809e-006 9.7871e-006 8.7253e-006
          13 1.2242e-029 2.4861e-028 1.0113e-026 1.8594e-025 2.8607e-025 1.6012e-023 1.8519e-024 8.3099e-009 6.9159e-008 1.4161e-007 8.0307e-004 1.4221e-005 8.4077e-005 7.0146e-005 1.8035e-002 4.1446e-003 9.6489e-001 1.6193e-002 1.5901e-006 4.4644e-004 3.9179e-004 2.5036e-004 6.5464e-005 4.5900e-006 4.9654e-011 7.5023e-007 1.5509e-007 4.6693e-008 7.4929e-011 2.1322e-010 2.6325e-008 2.6286e-008 5.2191e-008 1.2659e-009 2.6935e-008 9.0018e-009 2.4698e-009 6.5542e-010 2.5087e-010 1.8872e-009 5.7955e-010 6.3316e-009 7.4332e-010 7.7191e-009 1.9358e-010 5.8527e-009 3.8388e-011 2.5303e-009 2.6640e-010 4.3568e-010 4.6289e-011 7.5162e-011 7.8751e-011 4.7098e-010 6.5044e-012 1.1756e-009 7.9620e-010 1.4940e-010 1.7449e-009 8.9034e-010 7.4470e-011 1.2526e-009 8.6824e-010 4.5534e-012 4.1328e-010 4.9256e-010 6.3780e-011 4.4847e-011 1.0878e-010 1.2920e-011 2.5162e-011 4.8665e-011 3.2945e-013 8.1847e-011 2.1038e-010 1.3057e-010 8.4956e-013 1.3464e-010 3.9290e-010 3.9238e-010 1.3646e-010 8.2896e-013 1.6146e-010
          14 1.7167e-029 4.2358e-028 1.1583e-026 3.1196e-025 4.6589e-025 1.6339e-023 6.0965e-023 1.7084e-007 6.0796e-007 2.8550e-007 5.5171e-004 7.8177e-008 3.3097e-005 1.3395e-004 1.4323e-004 2.7341e-003 1.6102e-002 9.6850e-001 1.3837e-002 2.6124e-003 4.3045e-005 7.1071e-004 3.8960e-004 9.4544e-005 7.5590e-011 5.9869e-006 1.6028e-006 6.2271e-007 1.3778e-007 1.4268e-009 1.5741e-010 3.5696e-008 6.1785e-009 9.1226e-008 2.6774e-008 4.0556e-008 1.5895e-008 7.0220e-009 1.9497e-010 4.1344e-009 5.8265e-009 5.0760e-009 1.4920e-008 2.7332e-009 1.6278e-008 7.6331e-011 9.0264e-009 7.9565e-010 1.3584e-009 6.8486e-010 1.0755e-010 2.3570e-010 1.8730e-011 2.0385e-009 2.0605e-009 1.2983e-010 4.0513e-009 2.7500e-009 6.1900e-011 2.9874e-009 2.3953e-009 5.3482e-011 7.6817e-010 1.0379e-009 2.2319e-010 2.4555e-012 2.6949e-011 9.4112e-013 2.1486e-013 7.0525e-011 3.5366e-010 4.5888e-010 1.1898e-010 7.7548e-011 7.4670e-010 1.1965e-009 7.1223e-010 5.4812e-011 2.0929e-010 8.9229e-010 1.1244e-009 6.5324e-010 1.1304e-010
          15 1.2584e-028 4.2273e-027 7.4108e-026 2.7978e-024 5.1208e-024 8.5709e-023 1.1764e-021 1.3523e-008 1.0414e-007 3.6346e-007 2.7463e-005 5.2671e-008 1.7476e-006 5.0453e-005 2.3210e-004 4.7835e-003 2.9853e-004 1.3621e-002 9.7334e-001 1.1627e-002 1.0273e-002 3.0915e-004 1.1900e-003 5.4797e-004 1.4747e-010 1.2341e-004 6.6274e-006 2.6067e-006 2.4952e-006 6.0947e-009 4.3648e-007 1.0752e-008 1.1974e-009 5.9361e-009 2.6573e-008 2.3265e-008 1.5014e-008 1.3484e-009 8.5100e-009 2.8420e-009 8.2196e-009 6.9842e-009 5.5007e-009 6.5407e-009 1.1664e-009 3.0197e-009 2.0016e-011 1.5406e-010 2.2857e-010 6.7838e-010 4.3481e-011 1.2929e-009 1.4986e-009 7.7818e-011 2.0218e-009 7.8267e-010 1.8770e-010 9.7679e-010 2.6035e-010 1.9073e-011 8.9009e-011 1.8244e-011 1.1428e-011 8.3253e-011 1.2677e-010 4.1589e-012 1.8726e-010 5.3308e-010 3.1160e-010 1.2363e-013 3.0213e-010 6.0996e-010 3.3999e-010 1.4637e-011 1.0519e-010 2.9089e-010 2.2856e-010 5.9026e-011 6.2140e-014 2.4662e-011 3.0737e-011 1.2213e-011 1.5977e-012
          16 1.7157e-027 8.6786e-026 9.7533e-025 4.8762e-023 1.2235e-022 8.8687e-022 2.7025e-020 8.1087e-008 1.0906e-007 4.4635e-008 3.4424e-004 1.6457e-007 2.6589e-007 7.3194e-006 9.1358e-005 6.5161e-004 3.8066e-004 4.8569e-004 1.0108e-002 3.9852e-002 9.7882e-001 6.3836e-003 9.0973e-004 1.8741e-003 4.3485e-009 7.7442e-004 1.4767e-004 4.5510e-006 7.9142e-006 2.2645e-008 4.8372e-006 7.1272e-007 2.1059e-007 6.3634e-009 2.3891e-012 3.0011e-008 6.7535e-008 1.9926e-008 1.1044e-008 1.0580e-008 6.6134e-009 9.5596e-009 2.5856e-008 5.9133e-009 2.6380e-008 5.2110e-010 1.1701e-008 5.5841e-010 5.2540e-010 2.0604e-010 1.3464e-009 1.7783e-009 6.1401e-010 6.6987e-009 1.6109e-009 2.4937e-009 6.0503e-009 5.4483e-010 1.4638e-009 2.1421e-009 2.1484e-010 8.2902e-011 4.9058e-011 1.1685e-012 3.5924e-011 5.4058e-010 8.1851e-010 9.5490e-011 4.9851e-010 1.9284e-009 1.5207e-009 1.2001e-010 4.7974e-010 1.6418e-009 1.3651e-009 2.8450e-010 4.2714e-011 4.6096e-010 5.4621e-010 2.3485e-010 1.9531e-011 8.9203e-012 1.8974e-011
          17 6.4117e-026 5.3912e-024 4.0680e-023 2.4966e-021 8.8771e-021 2.9782e-020 1.4380e-018 1.2892e-008 5.3705e-009 6.4273e-009 7.5878e-006 1.0303e-007 1.5923e-007 2.7948e-008 1.8148e-005 2.3682e-004 1.4324e-004 6.2149e-004 8.1886e-004 2.6016e-003 6.4575e-003 9.8315e-001 2.6446e-003 2.1423e-003 6.0733e-008 2.8316e-003 9.9774e-004 1.4911e-004 3.3386e-007 1.3699e-006 1.6022e-005 9.7421e-006 7.7054e-008 1.4810e-006 6.8470e-013 4.8888e-008 6.4252e-009 2.9256e-008 1.6206e-009 3.0410e-009 1.8069e-008 7.3010e-009 1.5580e-008 1.2962e-008 4.5827e-009 7.3609e-009 8.0791e-012 9.2318e-010 1.1397e-009 1.2617e-009 1.5998e-010 4.1712e-009 1.3342e-009 1.3137e-009 3.1494e-009 1.3190e-010 8.2946e-010 6.6006e-010 2.4545e-011 2.5833e-012 1.8796e-012 2.8896e-011 4.1658e-010 5.6427e-010 2.6128e-011 4.8393e-010 1.1924e-009 5.1108e-010 1.0243e-011 5.5291e-010 7.0208e-010 2.1238e-010 8.6016e-013 9.9245e-011 1.0080e-010 2.9617e-011 4.3279e-012 7.7261e-012 3.6101e-011 6.2508e-011 2.9917e-011 1.8522e-012 9.3798e-011
          18 8.9582e-014 1.1064e-011 6.7479e-011 4.4972e-009 1.9979e-008 4.5199e-008 2.4534e-006 5.4026e-008 6.0061e-008 6.9171e-008 2.5695e-004 1.1358e-008 1.1674e-007 2.5247e-006 1.0528e-005 7.9420e-004 6.4709e-004 4.6129e-004 2.1157e-002 7.3532e-004 5.1622e-002 2.9945e-001 5.8178e-001 3.1617e-005 3.8983e-007 3.5470e-002 2.8183e-004 5.8889e-004 3.0544e-003 1.1485e-004 1.0752e-003 4.0416e-004 6.5572e-004 2.6589e-004 9.5264e-006 4.8268e-004 1.5434e-004 1.4431e-004 2.8509e-004 9.1437e-006 2.5226e-004 2.3432e-006 1.9573e-004 6.1309e-006 1.5776e-004 1.2668e-006 1.3095e-004 2.8843e-006 9.4936e-005 2.6830e-005 4.2129e-005 6.2934e-005 1.9394e-006 6.4697e-005 1.7481e-005 1.8148e-005 5.1230e-005 4.3469e-006 2.2188e-005 3.9705e-005 3.2860e-006 1.5660e-005 3.4386e-005 7.7426e-006 5.1307e-006 2.7366e-005 1.7689e-005 1.2426e-007 1.1968e-005 2.3221e-005 1.0082e-005 3.6374e-008 1.0380e-005 1.8872e-005 1.0185e-005 3.2310e-007 4.5996e-006 1.3886e-005 1.3107e-005 4.1911e-006 4.7165e-008 5.0087e-006 1.0886e-005
          19 1.1194e-024 1.7651e-022 9.7122e-022 6.6555e-020 3.3496e-019 6.3448e-019 3.4486e-017 2.6894e-008 5.8387e-008 6.8148e-008 1.7993e-004 1.2883e-008 2.1251e-007 1.1086e-007 6.7922e-007 1.4890e-004 3.9570e-005 2.4611e-004 9.8397e-004 1.0572e-003 1.2509e-003 3.0526e-003 9.8462e-001 2.0928e-004 1.8543e-007 4.1920e-003 4.0070e-003 1.2106e-003 1.1623e-004 7.7978e-006 3.6674e-006 4.1411e-005 7.9976e-006 4.3424e-006 2.8422e-006 3.5453e-007 3.3264e-007 9.2043e-009 8.1614e-009 1.5879e-010 3.0719e-009 2.8079e-008 1.7389e-008 2.2105e-008 3.0086e-008 2.0497e-009 1.1503e-008 1.3062e-009 3.3399e-011 2.6061e-009 6.7642e-009 1.9373e-010 7.3426e-009 6.4933e-009 1.1664e-010 4.1349e-009 1.5576e-009 1.7846e-012 1.4684e-010 1.1887e-010 4.6822e-010 9.1066e-010 1.4452e-010 6.5887e-010 2.3739e-009 1.2167e-009 1.4335e-011 1.2689e-009 1.5700e-009 3.9298e-010 1.7673e-011 2.6865e-010 2.1614e-010 6.0489e-011 2.0938e-011 4.9665e-011 1.0766e-010 7.1419e-011 5.5708e-013 1.8597e-010 5.5688e-010 6.3388e-010 2.9926e-010
