   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42
          39 1.4826e-008 2.6512e-008 1.8074e-007 1.9910e-007 8.1395e-007 1.1640e-006 1.3213e-005 1.4415e-004 2.4201e-003 4.4167e-003 3.9737e-002 1.1287e-002 7.1961e-002 2.3676e-003 6.8194e-003 1.3348e-002 2.9145e-002 9.6971e-003 1.1287e-002 1.5691e-002 4.1691e-003 2.6097e-002 4.0270e-003 2.9122e-003 1.9471e-002 2.5785e-003 5.3536e-003 7.5527e-003 7.1428e-003 5.6374e-003 8.6057e-005 1.1624e-002 1.4796e-004 7.4262e-003 2.3253e-006 8.4069e-003 1.5770e-003 3.3027e-003 4.9217e-003 2.2447e-004 9.0964e-004 3.0845e-003 3.0371e-002
          40 1.3353e-008 1.2675e-008 1.9002e-007 1.0647e-007 9.4259e-007 7.8828e-007 5.0682e-006 1.6325e-004 1.3034e-003 6.3552e-003 2.3923e-002 2.8564e-002 6.0116e-002 6.0179e-004 4.3120e-007 3.2579e-002 2.5178e-002 1.0736e-003 4.2242e-005 3.5310e-002 2.6193e-003 6.2488e-003 2.1840e-002 3.5594e-003 3.9721e-003 1.6723e-002 3.1371e-003 1.4055e-006 1.5443e-002 1.8489e-005 5.7251e-003 3.4707e-003 7.9014e-003 1.7479e-003 5.3580e-003 1.2430e-003 7.8545e-003 4.1428e-004 3.3382e-003 4.2391e-003 8.7375e-004 4.5052e-004 3.5910e-002
          41 1.1697e-008 4.1269e-009 1.9113e-007 4.4060e-008 1.0103e-006 4.2830e-007 1.2836e-006 1.5839e-004 5.9278e-004 7.2824e-003 1.1692e-002 4.4565e-002 3.8133e-002 1.0638e-002 3.6179e-003 3.8714e-002 9.4631e-003 2.7860e-003 4.4950e-003 3.5681e-002 2.9817e-004 5.4348e-005 3.1246e-002 5.5647e-008 4.1720e-004 2.1069e-002 3.7807e-004 4.2299e-003 7.8163e-003 6.3469e-003 4.7749e-003 6.1470e-004 9.4499e-003 1.7534e-003 5.3562e-003 2.0204e-003 3.5076e-003 6.1937e-003 1.0690e-004 2.4275e-003 3.1993e-003 4.1870e-004 3.8839e-002
          42 9.8969e-009 3.4971e-010 1.8458e-007 9.9690e-009 1.0128e-006 1.6066e-007 7.4855e-008 1.3702e-004 2.0395e-004 7.1802e-003 4.0385e-003 5.3870e-002 1.6344e-002 2.9539e-002 7.3286e-003 2.8733e-002 1.2569e-004 1.5327e-002 8.3246e-003 1.8453e-002 1.0344e-002 3.0440e-003 2.0472e-002 7.0558e-003 3.7811e-003 9.4721e-003 9.9172e-003 4.2716e-003 1.1853e-004 1.3772e-002 5.3575e-006 5.8701e-003 1.5328e-003 9.0490e-003 8.7994e-005 6.3893e-003 2.1275e-004 4.8906e-003 4.6932e-003 1.2727e-004 8.9397e-004 1.9891e-003 2.2684e-002
          43 8.0351e-009 5.3541e-010 1.7186e-007 1.4038e-012 9.5664e-007 2.1391e-008 1.1969e-007 1.0790e-004 3.6912e-005 6.3208e-003 5.6647e-004 5.4748e-002 2.7994e-003 4.8437e-002 5.8144e-003 1.2916e-002 5.3447e-003 2.4984e-002 4.3293e-003 3.1541e-003 2.6931e-002 2.3049e-003 5.0810e-003 2.1833e-002 1.8577e-003 4.4113e-004 1.9042e-002 8.0188e-005 2.9220e-003 8.1794e-003 5.3909e-003 4.0930e-003 1.2855e-003 6.8805e-003 4.0179e-003 2.2811e-003 4.8356e-003 8.0476e-005 4.9723e-003 3.7717e-003 4.6572e-004 6.6275e-005 2.7263e-002
          44 6.2130e-009 3.6765e-009 1.5499e-007 8.3290e-009 8.5669e-007 8.8849e-009 5.7084e-007 7.8217e-005 7.7435e-008 5.0690e-003 8.8063e-005 4.8560e-002 4.2610e-004 5.8895e-002 1.4852e-003 2.2530e-003 1.8367e-002 2.2280e-002 5.2895e-005 3.4895e-004 3.3440e-002 1.4545e-005 2.9308e-006 2.6974e-002 3.5185e-004 1.6243e-003 1.4336e-002 4.3966e-003 4.8288e-003 5.4953e-004 1.2188e-002 4.3173e-006 5.7344e-003 4.6746e-004 8.7563e-003 4.4446e-004 4.5348e-003 2.7498e-003 4.6087e-004 4.0418e-003 3.0352e-003 4.7156e-004 2.7142e-002
          45 4.5157e-009 8.7215e-009 1.3569e-007 2.8661e-008 7.2911e-007 9.6257e-008 9.7987e-007 5.2299e-005 2.4218e-005 3.7354e-003 1.2463e-003 3.8149e-002 7.4050e-003 5.7230e-002 2.9432e-004 1.5868e-004 2.7415e-002 1.0891e-002 3.7073e-003 4.2680e-003 2.4494e-002 5.5415e-003 2.0865e-003 1.7548e-002 8.2609e-003 3.4189e-003 3.7601e-003 1.4271e-002 1.0442e-003 1.6604e-003 8.4878e-003 4.4495e-003 3.5336e-003 1.9254e-003 4.4426e-003 5.8756e-003 2.4879e-004 5.0624e-003 1.4207e-003 4.7607e-004 2.3380e-003 2.0425e-003 1.4040e-002
          46 3.0158e-009 1.4664e-008 1.1531e-007 5.5049e-008 5.8907e-007 2.4456e-007 1.1736e-006 3.2049e-005 6.4916e-005 2.5286e-003 2.9101e-003 2.6507e-002 1.9249e-002 4.5235e-002 6.2869e-003 2.9954e-003 2.6306e-002 1.4595e-003 1.3679e-002 5.4550e-003 9.8080e-003 1.8464e-002 2.2390e-003 5.0957e-003 2.0039e-002 9.0076e-004 2.1678e-005 1.6284e-002 1.0906e-003 4.6486e-003 1.2471e-003 1.0680e-002 5.7899e-006 5.4340e-003 3.3716e-005 7.3660e-003 2.1850e-003 1.5582e-003 4.3755e-003 9.2191e-004 1.0642e-004 2.6873e-004 2.0865e-002
          47 1.7829e-009 2.0639e-008 9.5201e-008 8.2492e-008 4.5115e-007 4.1367e-007 1.1431e-006 1.7757e-005 9.8497e-005 1.5632e-003 4.3348e-003 1.6044e-002 3.1098e-002 2.8415e-002 1.8863e-002 5.3155e-003 1.7377e-002 1.0204e-003 2.1488e-002 2.2627e-003 1.0145e-003 2.8355e-002 1.2698e-004 6.2095e-005 2.3528e-002 7.8335e-004 2.2956e-003 8.6059e-003 8.5887e-003 2.4133e-003 6.8703e-004 8.5798e-003 3.6164e-003 3.0207e-003 2.4921e-003 2.3704e-003 6.6496e-003 3.1035e-004 2.4418e-003 3.4172e-003 9.4308e-004 1.2257e-005 1.4578e-002
          48 8.6377e-010 2.5997e-008 7.6397e-008 1.0736e-007 3.2637e-007 5.7063e-007 9.5612e-007 8.6453e-006 1.1616e-004 8.6890e-004 5.1680e-003 8.1147e-003 3.9418e-002 1.2864e-002 3.3635e-002 4.4458e-003 7.2409e-003 8.3363e-003 2.0990e-002 1.3871e-006 6.1650e-004 2.7267e-002 2.0948e-003 1.2390e-003 1.6104e-002 8.0414e-003 2.8130e-003 1.2448e-003 1.4708e-002 7.2145e-006 3.8662e-003 2.0845e-003 9.2444e-003 7.0582e-006 5.0294e-003 7.7594e-005 5.2371e-003 4.1630e-003 5.3213e-006 2.3405e-003 2.4363e-003 1.0694e-003 8.9894e-003
          49 2.7753e-010 3.0313e-008 5.9553e-008 1.2743e-007 2.2133e-007 6.9343e-007 6.9751e-007 3.4741e-006 1.1789e-004 4.1951e-004 5.3534e-003 3.0779e-003 4.2620e-002 2.8793e-003 4.5220e-002 1.5820e-003 1.1266e-003 1.6964e-002 1.3267e-002 3.1983e-003 3.3110e-003 1.7189e-002 1.0698e-002 2.1196e-003 5.7837e-003 1.7520e-002 4.9187e-004 3.5758e-004 1.2308e-002 3.7915e-003 3.4913e-003 1.3074e-004 8.4360e-003 2.9260e-003 2.5288e-003 2.9642e-003 8.5394e-004 5.9599e-003 2.1143e-003 9.8618e-005 1.4191e-003 9.0099e-004 1.4023e-002
          50 1.8224e-011 3.3379e-008 4.5028e-008 1.4172e-007 1.3883e-007 7.7154e-007 4.3901e-007 9.7947e-007 1.0782e-004 1.6279e-004 5.0108e-003 6.0168e-004 4.0873e-002 2.6199e-005 4.9874e-002 2.2995e-006 1.5947e-004 2.1024e-002 4.4004e-003 1.0823e-002 3.7870e-003 6.2355e-003 2.0959e-002 6.2931e-004 4.1638e-004 2.0717e-002 8.8579e-004 2.4593e-003 4.9724e-003 1.0677e-002 4.9770e-004 2.7547e-003 2.9183e-003 7.9219e-003 4.8576e-006 4.5164e-003 5.0497e-004 2.8326e-003 4.9691e-003 1.1326e-003 2.7121e-005 3.5215e-004 6.1825e-003
          51 5.7350e-011 3.5117e-008 3.2879e-008 1.5000e-007 7.8424e-008 8.0288e-007 2.2691e-007 9.4941e-008 9.0932e-005 4.0540e-005 4.3239e-003 3.2284e-006 3.5418e-002 3.4283e-003 4.6665e-002 2.4965e-003 2.1347e-003 1.8729e-002 8.8422e-005 1.7807e-002 1.5931e-003 5.6263e-004 2.5689e-002 3.2027e-004 5.0268e-004 1.5482e-002 6.9230e-003 2.3403e-003 3.4064e-004 1.3081e-002 9.1578e-004 3.8838e-003 6.4488e-006 8.0460e-003 2.4181e-003 1.9994e-003 3.3012e-003 6.8309e-005 3.8504e-003 3.6414e-003 8.8138e-004 7.3469e-005 6.4647e-003
          52 3.4862e-010 3.5588e-008 2.3035e-008 1.5274e-007 3.7837e-008 7.9223e-007 8.3518e-008 3.9234e-008 7.1626e-005 1.6322e-006 3.4790e-003 5.3160e-004 2.7953e-002 1.0730e-002 3.7328e-002 9.7203e-003 3.9941e-003 1.2285e-002 2.0203e-003 1.9648e-002 1.2111e-006 4.6112e-004 2.2140e-002 4.7146e-003 1.7284e-003 6.9594e-003 1.4726e-002 3.6114e-004 6.6495e-004 8.9318e-003 6.0437e-003 1.6310e-003 1.6420e-003 3.5930e-003 6.7648e-003 1.1597e-007 3.8496e-003 1.2243e-003 8.0068e-004 3.5582e-003 2.5346e-003 7.1835e-004 7.5020e-003
          53 8.3358e-010 3.4966e-008 1.5328e-008 1.5085e-007 1.3712e-008 7.4865e-007 1.1992e-008 3.0410e-007 5.3076e-005 6.7966e-006 2.6262e-003 1.5414e-003 2.0095e-002 1.9191e-002 2.5124e-002 2.0063e-002 3.9518e-003 5.4669e-003 7.8267e-003 1.5608e-002 1.9596e-003 2.3155e-003 1.3454e-002 1.2859e-002 1.1969e-003 1.2300e-003 1.8195e-002 7.0404e-004 2.3634e-003 2.9274e-003 1.0929e-002 4.7878e-006 3.5927e-003 2.1562e-004 7.4498e-003 2.0992e-003 1.4104e-003 3.4051e-003 1.7716e-004 1.2269e-003 2.4186e-003 1.3133e-003 2.1049e-003
          54 1.4458e-009 3.3413e-008 9.5069e-009 1.4514e-007 2.3240e-009 6.8124e-007 3.1453e-009 6.0195e-007 3.7039e-005 2.9369e-005 1.8601e-003 2.5693e-003 1.3014e-002 2.6476e-002 1.3426e-002 3.0577e-002 2.2016e-003 1.1193e-003 1.3480e-002 8.5097e-003 7.4005e-003 2.8260e-003 5.0909e-003 2.0157e-002 3.8104e-005 4.7756e-005 1.5106e-002 5.3893e-003 2.0473e-003 6.9796e-005 1.0901e-002 2.4021e-003 2.6319e-003 7.7964e-004 3.9962e-003 5.8099e-003 1.2069e-005 2.9788e-003 2.0156e-003 3.8253e-007 8.5163e-004 8.4988e-004 5.7599e-003
          55 2.1206e-009 3.1196e-008 5.3305e-009 1.3681e-007 1.4541e-010 6.0060e-007 4.1605e-008 8.0240e-007 2.4331e-005 5.3504e-005 1.2340e-003 3.3492e-003 7.4171e-003 3.1162e-002 4.8147e-003 3.8381e-002 3.5704e-004 1.6405e-005 1.5947e-002 2.4014e-003 1.3564e-002 1.4832e-003 6.4493e-004 2.2432e-002 1.1930e-003 1.0694e-003 8.3859e-003 1.1857e-002 3.7452e-004 8.0578e-004 6.5009e-003 7.2240e-003 4.1360e-004 2.8699e-003 5.8513e-004 6.7167e-003 1.9676e-003 7.8174e-004 3.0684e-003 1.0311e-003 2.1564e-007 1.6465e-004 1.7581e-003
          56 2.7958e-009 2.8517e-008 2.5315e-009 1.2667e-007 4.1022e-009 5.1453e-007 1.1037e-007 8.7159e-007 1.4939e-005 7.1392e-005 7.5988e-004 3.7724e-003 3.5184e-003 3.2723e-002 5.0985e-004 4.1590e-002 2.8465e-004 1.1330e-003 1.4447e-002 6.3705e-006 1.7194e-002 9.0139e-005 1.6771e-004 1.8852e-002 5.9443e-003 1.4455e-003 2.5801e-003 1.5690e-002 3.9470e-004 2.1798e-003 1.8339e-003 1.0155e-002 4.4881e-004 3.1093e-003 2.5941e-004 4.0864e-003 5.0650e-003 9.5558e-005 1.8682e-003 2.3347e-003 6.4265e-004 4.1967e-005 1.9496e-003
          57 3.4195e-009 2.5589e-008 8.6572e-010 1.1556e-007 1.1727e-008 4.2962e-007 1.9374e-007 8.2762e-007 8.4687e-006 8.0566e-005 4.2748e-004 3.8440e-003 1.2073e-003 3.1409e-002 4.6583e-004 3.9803e-002 3.1168e-003 2.7362e-003 1.0233e-002 1.6439e-003 1.6627e-002 7.1945e-004 1.4194e-003 1.1918e-002 1.2619e-002 5.7326e-004 1.2438e-004 1.4594e-002 3.7459e-003 1.9001e-003 9.1660e-006 8.8919e-003 3.6243e-003 1.3121e-003 2.0174e-003 9.3683e-004 5.9079e-003 2.0231e-003 2.2241e-004 2.0482e-003 1.5633e-003 4.7710e-004 2.5171e-003
          58 3.9531e-009 2.2589e-008 1.0575e-010 1.0411e-007 2.1188e-008 3.5034e-007 2.7916e-007 7.0881e-007 4.3257e-006 8.1643e-005 2.1275e-004 3.6338e-003 1.7116e-004 2.7942e-002 3.7159e-003 3.3929e-002 8.8155e-003 3.4625e-003 5.4154e-003 5.6623e-003 1.2478e-002 4.0127e-003 2.1436e-003 5.2109e-003 1.7988e-002 2.0026e-005 3.5398e-004 9.7939e-003 8.9871e-003 4.8618e-004 7.9577e-004 4.8873e-003 7.4837e-003 7.2214e-006 3.0247e-003 3.9108e-005 3.8629e-003 4.4958e-003 3.5464e-004 6.7341e-004 1.4925e-003 7.7163e-004 3.8637e-004
          59 4.3700e-009 1.9645e-008 5.1788e-011 9.2774e-008 3.1223e-008 2.7919e-007 3.5756e-007 5.5428e-007 1.8925e-006 7.6579e-005 8.7312e-005 3.2336e-003 2.8549e-005 2.3201e-002 8.8674e-003 2.5640e-002 1.6321e-002 2.8807e-003 1.7746e-003 9.7235e-003 6.8932e-003 8.8641e-003 1.5582e-003 1.1269e-003 1.9560e-002 1.6132e-003 1.1569e-003 4.4050e-003 1.3032e-002 1.2334e-004 1.9504e-003 1.2785e-003 9.0014e-003 1.1974e-003 2.0679e-003 1.2830e-003 1.1280e-003 5.0441e-003 2.2469e-003 4.2160e-006 5.9661e-004 5.8242e-004 1.9922e-003
          60 4.6476e-009 1.6822e-008 5.3299e-010 8.1707e-008 4.0949e-008 2.1695e-007 4.2239e-007 3.9505e-007 6.2789e-007 6.7532e-005 2.4433e-005 2.7285e-003 4.1702e-004 1.7986e-002 1.4489e-002 1.6788e-002 2.3985e-002 1.4694e-003 1.2215e-004 1.1982e-002 2.2527e-003 1.3226e-002 4.0722e-004 1.3790e-007 1.6925e-002 5.7382e-003 1.0916e-003 9.4717e-004 1.3632e-002 2.2557e-003 1.8207e-003 1.0773e-006 7.2676e-003 4.3559e-003 4.2972e-004 2.5877e-003 2.5710e-007 3.3361e-003 4.0059e-003 8.8870e-004 5.8731e-006 1.6032e-004 2.9547e-004
          61 4.7865e-009 1.4210e-008 1.4036e-009 7.1237e-008 4.9897e-008 1.6429e-007 4.7085e-007 2.5350e-007 1.0398e-007 5.6648e-005 1.8266e-006 2.1976e-003 1.0391e-003 1.3002e-002 1.9439e-002 9.0395e-003 3.0215e-002 2.3137e-004 2.5825e-004 1.1760e-002 9.6678e-005 1.5344e-002 5.0982e-005 6.2763e-004 1.1682e-002 1.1042e-002 3.1682e-004 3.8820e-007 1.0818e-002 6.2985e-003 6.6589e-004 6.9257e-004 3.8358e-003 7.1957e-003 1.3635e-004 2.4081e-003 7.8236e-004 1.0702e-003 4.0567e-003 2.4824e-003 4.1815e-004 7.7776e-006 5.4710e-004
          62 4.7879e-009 1.1835e-008 2.5398e-009 6.1422e-008 5.7763e-008 1.2068e-007 5.0157e-007 1.4130e-007 2.0758e-009 4.5445e-005 2.2392e-006 1.6925e-003 1.6807e-003 8.6804e-003 2.2959e-002 3.4647e-003 3.3834e-002 1.6913e-004 1.3494e-003 9.4738e-003 6.5801e-004 1.4529e-002 1.4165e-003 1.4488e-003 6.1411e-003 1.5369e-002 5.7820e-005 5.1113e-004 6.3954e-003 1.0213e-002 2.3071e-006 1.7003e-003 9.9300e-004 7.7968e-003 1.9005e-003 1.0566e-003 2.0542e-003 1.1741e-005 2.5191e-003 3.3394e-003 1.4558e-003 3.0371e-004 7.2630e-004
          63 4.6666e-009 9.7203e-009 3.8394e-009 5.2366e-008 6.4456e-008 8.5469e-008 5.1535e-007 6.2894e-008 1.0480e-007 3.5005e-005 1.3527e-005 1.2476e-003 2.2107e-003 5.2589e-003 2.4730e-002 5.2538e-004 3.4362e-002 1.8992e-003 2.4485e-003 6.1984e-003 3.1000e-003 1.1319e-002 4.4611e-003 1.5245e-003 2.1152e-003 1.7054e-002 1.4434e-003 1.0502e-003 2.5153e-003 1.2047e-002 1.0943e-003 1.7605e-003 1.1605e-006 5.9923e-003 4.6557e-003 4.0019e-005 2.3661e-003 5.1467e-004 7.5942e-004 2.8185e-003 2.2034e-003 7.7811e-004 5.8702e-006
          64 4.4364e-009 7.8630e-009 5.2117e-009 4.4062e-008 6.9888e-008 5.7731e-008 5.1334e-007 1.7305e-008 2.7462e-007 2.5906e-005 2.7817e-005 8.7799e-004 2.5629e-003 2.7869e-003 2.4753e-002 1.2352e-004 3.1944e-002 5.4695e-003 2.8954e-003 3.0826e-003 6.0854e-003 7.0288e-003 8.2639e-003 8.5906e-004 2.4251e-004 1.5662e-002 4.6445e-003 8.8109e-004 4.0779e-004 1.1093e-002 3.9416e-003 8.8336e-004 5.4539e-004 3.1258e-003 6.6138e-003 5.2896e-004 1.4874e-003 1.6034e-003 3.8193e-006 1.4585e-003 2.0918e-003 1.0420e-003 1.0034e-003
          65 4.1260e-009 6.2681e-009 6.5942e-009 3.6594e-008 7.4203e-008 3.6621e-008 4.9870e-007 4.2134e-010 4.3414e-007 1.8437e-005 4.0636e-005 5.8817e-004 2.7278e-003 1.1945e-003 2.3336e-002 1.7664e-003 2.7311e-002 1.0419e-002 2.5111e-003 9.3767e-004 8.4014e-003 3.1278e-003 1.1572e-002 1.2954e-004 8.5697e-005 1.2027e-002 8.7947e-003 2.6120e-004 2.6016e-005 8.0981e-003 7.3729e-003 6.3618e-005 1.4330e-003 8.4650e-004 6.6698e-003 2.4374e-003 3.4250e-004 2.1031e-003 4.3027e-004 3.0645e-004 1.2907e-003 9.0629e-004 2.9110e-005
          66 3.7537e-009 4.9115e-009 7.9258e-009 2.9908e-008 7.7392e-008 2.1157e-008 4.7350e-007 6.5650e-009 5.4638e-007 1.2573e-005 4.9831e-005 3.7166e-004 2.7216e-003 3.2954e-004 2.0854e-002 4.7582e-003 2.1376e-002 1.5944e-002 1.5468e-003 4.2892e-005 9.3221e-003 6.6046e-004 1.3339e-002 1.3575e-004 6.8487e-004 7.5826e-003 1.2499e-002 2.6321e-005 5.0241e-004 4.5257e-003 9.8658e-003 3.5137e-004 1.6687e-003 5.5941e-006 4.9787e-003 4.6462e-003 4.4872e-005 1.6073e-003 1.3076e-003 1.6383e-005 4.1846e-004 5.0879e-004 5.8192e-004
          67 3.3421e-009 3.7741e-009 9.1610e-009 2.3990e-008 7.9522e-008 1.0497e-008 4.4041e-007 2.9724e-008 6.0055e-007 8.1713e-006 5.4812e-005 2.1834e-004 2.5796e-003 1.4226e-005 1.7738e-002 8.3647e-003 1.5132e-002 2.1142e-002 5.2220e-004 2.1383e-004 8.7335e-003 1.5990e-005 1.3121e-002 1.3370e-003 1.1657e-003 3.6969e-003 1.4553e-002 9.3080e-004 9.0552e-004 1.7080e-003 1.0434e-002 2.0934e-003 1.0857e-003 3.8737e-004 2.6204e-003 5.9059e-003 1.0203e-003 6.2288e-004 1.7654e-003 4.8888e-004 9.0601e-006 1.4039e-004 2.8910e-010
          68 2.9147e-009 2.8367e-009 1.0275e-008 1.8835e-008 8.0734e-008 3.8810e-009 4.0229e-007 6.4285e-008 6.0143e-007 5.0181e-006 5.5953e-005 1.1628e-004 2.3451e-003 7.2434e-005 1.4397e-002 1.1950e-002 9.4355e-003 2.5251e-002 5.1756e-006 9.8697e-004 7.0137e-003 9.5066e-004 1.1145e-002 3.6550e-003 1.1128e-003 1.1695e-003 1.4438e-002 3.1730e-003 7.8891e-004 2.6049e-004 9.0442e-003 4.7689e-003 2.7030e-004 1.1519e-003 7.6638e-004 5.6380e-003 2.7992e-003 1.6528e-005 1.4584e-003 1.1338e-003 1.6615e-004 8.4649e-008 8.5299e-005
          69 2.4846e-009 2.0717e-009 1.1227e-008 1.4381e-008 8.0964e-008 6.1555e-010 3.6070e-007 1.0523e-007 5.5954e-007 2.8605e-006 5.3929e-005 5.3231e-005 2.0532e-003 3.5007e-004 1.1126e-002 1.5008e-002 4.8747e-003 2.7702e-002 4.3101e-004 1.8398e-003 4.7664e-003 2.8144e-003 8.0827e-003 6.5442e-003 6.1951e-004 1.0201e-004 1.2375e-002 6.3002e-003 3.0989e-004 2.5368e-005 6.4193e-003 7.3492e-003 2.9738e-005 1.5170e-003 1.7420e-005 4.1245e-003 4.4342e-003 3.4339e-004 6.8909e-004 1.3918e-003 6.0081e-004 1.0007e-004 9.5105e-005
          70 2.0711e-009 1.4612e-009 1.2018e-008 1.0620e-008 8.0400e-008 1.0159e-010 3.1814e-007 1.4862e-007 4.8956e-007 1.4718e-006 4.9726e-005 1.8551e-005 1.7407e-003 7.2523e-004 8.1701e-003 1.7251e-002 1.7879e-003 2.8315e-002 1.9985e-003 2.3720e-003 2.6192e-003 4.8453e-003 4.8228e-003 9.2634e-003 1.0971e-004 8.6848e-005 9.1651e-003 9.4711e-003 5.6467e-007 3.9757e-004 3.6045e-003 8.8906e-003 8.5253e-004 1.2171e-003 2.4943e-004 2.2023e-003 5.1382e-003 1.5293e-003 8.0005e-005 1.1016e-003 9.1810e-004 3.0032e-004 1.3177e-005
          71 1.6835e-009 9.8291e-010 1.2625e-008 7.5031e-009 7.9022e-008 1.8025e-009 2.7581e-007 1.9117e-007 4.0420e-007 6.4389e-007 4.4152e-005 3.1964e-006 1.4309e-003 1.1088e-003 5.6564e-003 1.8527e-002 2.3979e-004 2.7134e-002 4.6441e-003 2.3907e-003 1.0165e-003 6.4007e-003 2.1262e-003 1.1127e-002 6.1619e-005 5.1548e-004 5.7453e-003 1.1808e-002 3.9728e-004 7.5104e-004 1.4306e-003 8.9221e-003 2.6538e-003 5.3548e-004 8.8271e-004 6.9543e-004 4.6646e-003 3.0002e-003 1.1151e-004 5.1464e-004 8.9275e-004 4.2989e-004 2.2694e-004
          72 1.3311e-009 6.1907e-010 1.3049e-008 4.9948e-009 7.6906e-008 5.2373e-009 2.3503e-007 2.3046e-007 3.1476e-007 2.0743e-007 3.7946e-005 8.6874e-008 1.1421e-003 1.4428e-003 3.6465e-003 1.8843e-002 9.5407e-005 2.4469e-002 8.0839e-003 1.9278e-003 1.6246e-004 7.1071e-003 4.7579e-004 1.1729e-002 7.8188e-004 8.6931e-004 2.8925e-003 1.2740e-002 1.7498e-003 7.4618e-004 2.6632e-004 7.5820e-003 4.8695e-003 3.5369e-005 1.3154e-003 3.3054e-005 3.3417e-003 4.0711e-003 8.5306e-004 6.3408e-005 5.7193e-004 4.0469e-004 6.9357e-005
          73 1.0203e-009 3.5350e-010 1.3297e-008 3.0556e-009 7.4170e-008 9.9778e-009 1.9688e-007 2.6496e-007 2.2997e-007 2.8050e-008 3.1690e-005 3.9224e-006 8.8589e-004 1.6963e-003 2.1413e-003 1.8317e-002 1.0809e-003 2.0781e-002 1.1904e-002 1.1865e-003 2.4044e-005 6.8925e-003 3.0442e-006 1.1024e-002 2.2952e-003 8.8806e-004 1.0175e-003 1.2151e-002 3.9184e-003 4.1703e-004 4.5851e-006 5.4444e-003 6.7702e-003 1.9845e-004 1.2482e-003 1.4889e-004 1.7950e-003 4.3133e-003 1.9825e-003 7.2297e-005 1.9045e-004 2.5555e-004 1.5363e-004
          74 7.5353e-010 1.7129e-010 1.3372e-008 1.6371e-009 7.0851e-008 1.5631e-008 1.6189e-007 2.9345e-007 1.5554e-007 4.4666e-009 2.5760e-005 1.0961e-005 6.6700e-004 1.8564e-003 1.0960e-003 1.7107e-002 2.8529e-003 1.6557e-002 1.5636e-002 4.5666e-004 4.0142e-004 5.9184e-003 5.3662e-004 9.2632e-003 4.3568e-003 5.9203e-004 1.4398e-004 1.0322e-002 6.4487e-003 6.5140e-005 2.5271e-004 3.2063e-003 7.7754e-003 1.1821e-003 7.6694e-004 6.4942e-004 5.9775e-004 3.7045e-003 3.0070e-003 5.9255e-004 1.6756e-006 8.4609e-005 2.1660e-005
          75 5.3159e-010 5.9615e-011 1.3284e-008 6.9005e-010 6.7034e-008 2.1846e-008 1.3048e-007 3.1534e-007 9.4949e-008 6.4000e-008 2.0404e-005 1.8727e-005 4.8653e-004 1.9252e-003 4.4323e-004 1.5409e-002 5.0568e-003 1.2277e-002 1.8856e-002 3.1646e-005 1.0195e-003 4.4922e-003 1.7139e-003 6.9006e-003 6.5561e-003 2.0036e-004 2.0195e-005 7.7936e-003 8.7611e-003 6.4314e-005 5.7675e-004 1.4262e-003 7.6577e-003 2.7762e-003 2.2057e-004 1.0861e-003 4.2146e-005 2.5655e-003 3.5234e-003 1.4141e-003 1.3862e-004 7.3814e-007 1.3403e-005
          76 3.5372e-010 7.2201e-012 1.3057e-008 1.6267e-010 6.2859e-008 2.8327e-008 1.0296e-007 3.3069e-007 4.9717e-008 1.5725e-007 1.5766e-005 2.5738e-005 3.4296e-004 1.9145e-003 1.0456e-004 1.3429e-002 7.3751e-003 8.3458e-003 2.1253e-002 1.3987e-004 1.6142e-003 2.9598e-003 3.1111e-003 4.4457e-003 8.4569e-003 3.3220e-007 2.7741e-004 5.1611e-003 1.0357e-002 6.7720e-004 6.9013e-004 3.7102e-004 6.5658e-003 4.5323e-003 1.7520e-006 1.1783e-003 8.8514e-005 1.3544e-003 3.3828e-003 2.2048e-003 5.6478e-004 6.1355e-005 1.2176e-005
          77 2.1694e-010 4.1341e-012 1.2699e-008 2.6943e-015 5.8371e-008 3.4787e-008 7.9239e-008 3.3939e-007 1.9714e-008 2.5273e-007 1.1869e-005 3.1197e-005 2.3223e-004 1.8384e-003 4.3989e-007 1.1329e-002 9.5419e-003 5.0446e-003 2.2619e-002 9.0437e-004 1.9903e-003 1.6101e-003 4.3478e-003 2.3300e-003 9.7011e-003 2.2590e-004 5.7779e-004 2.8966e-003 1.0935e-002 1.9523e-003 5.2937e-004 7.9211e-006 4.8890e-003 5.9556e-003 3.5611e-004 9.0012e-004 4.7045e-004 4.5058e-004 2.6978e-003 2.6725e-003 1.1147e-003 2.4950e-004 4.2841e-005
          78 1.1775e-010 4.1657e-011 1.2233e-008 1.4673e-010 5.3696e-008 4.1010e-008 5.9275e-008 3.4199e-007 3.8083e-009 3.3255e-007 8.6994e-006 3.4827e-005 1.4988e-004 1.7144e-003 5.8203e-005 9.2573e-003 1.1372e-002 2.5483e-003 2.2906e-002 2.3320e-003 2.0542e-003 6.3587e-004 5.1632e-003 8.4410e-004 1.0101e-002 9.8176e-004 7.0904e-004 1.2751e-003 1.0467e-002 3.7205e-003 2.2623e-004 1.0602e-004 3.1012e-003 6.6914e-003 1.2933e-003 4.3895e-004 8.6479e-004 3.3389e-005 1.7549e-003 2.6818e-003 1.5848e-003 4.9386e-004 1.2648e-004
