   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
         106 2.1536e-011 1.2281e-010 4.0387e-010 8.2064e-012 4.6511e-010 1.4857e-009 1.4119e-009 3.0500e-009 1.0702e-010 4.7248e-009 2.9391e-009 2.2913e-009 1.4388e-009 1.3904e-009 8.9786e-010 4.3520e-010
         107 2.6240e-011 1.1592e-010 3.6445e-010 9.0365e-012 3.0286e-010 1.4269e-009 1.0450e-009 3.2644e-009 3.2372e-010 3.8176e-009 2.5062e-009 2.1911e-009 1.4031e-009 1.1070e-009 7.5425e-010 1.1882e-009
         108 3.0838e-011 1.0786e-010 3.2446e-010 9.6927e-012 1.7968e-010 1.3634e-009 7.2249e-010 3.4337e-009 5.8636e-010 3.1118e-009 2.1778e-009 2.1466e-009 1.5318e-009 1.0079e-009 8.5736e-010 1.5182e-009
         109 3.5180e-011 9.8888e-011 2.8488e-010 1.0116e-011 9.2164e-011 1.2983e-009 4.5396e-010 3.5526e-009 8.4743e-010 2.5561e-009 1.9094e-009 2.1490e-009 1.7713e-009 1.0857e-009 1.0646e-009 7.6649e-010
         110 3.9154e-011 8.9322e-011 2.4665e-010 1.0264e-011 3.6185e-011 1.2342e-009 2.4601e-010 3.6193e-009 1.0773e-009 2.1068e-009 1.6626e-009 2.1672e-009 2.0160e-009 1.2622e-009 1.1343e-009 1.9565e-010
         111 4.2644e-011 7.9397e-011 2.1038e-010 1.0102e-011 7.1161e-012 1.1724e-009 1.0163e-010 3.6314e-009 1.2605e-009 1.7277e-009 1.4119e-009 2.1549e-009 2.1355e-009 1.4014e-009 9.4520e-010 1.6234e-010
         112 4.5579e-011 6.9389e-011 1.7664e-010 9.6211e-012 1.8380e-013 1.1144e-009 2.0828e-011 3.5905e-009 1.3935e-009 1.3939e-009 1.1507e-009 2.0684e-009 2.0423e-009 1.3767e-009 6.4261e-010 5.3395e-010
         113 4.7902e-011 5.9538e-011 1.4582e-010 8.8314e-012 1.0659e-011 1.0607e-009 6.5466e-013 3.4992e-009 1.4805e-009 1.0897e-009 8.8853e-010 1.8824e-009 1.7449e-009 1.1665e-009 4.2789e-010 9.9777e-010
         114 4.9582e-011 5.0055e-011 1.1817e-010 7.7684e-012 3.4047e-011 1.0117e-009 3.5796e-011 3.3618e-009 1.5302e-009 8.0934e-010 6.4424e-010 1.6022e-009 1.3376e-009 8.6678e-010 3.6423e-010 7.9874e-010
         115 5.0593e-011 4.1115e-011 9.3774e-011 6.4898e-012 6.6213e-011 9.6726e-010 1.1902e-010 3.1834e-009 1.5527e-009 5.5490e-010 4.3681e-010 1.2625e-009 9.3842e-010 5.9986e-010 4.1978e-010 2.7670e-010
         116 5.0944e-011 3.2875e-011 7.2657e-011 5.0776e-012 1.0348e-010 9.2707e-010 2.4174e-010 2.9710e-009 1.5584e-009 3.3495e-010 2.7778e-010 9.1413e-010 6.2675e-010 4.2953e-010 5.1984e-010 6.6883e-011
         117 5.0671e-011 2.5465e-011 5.4762e-011 3.6351e-012 1.4272e-010 8.9106e-010 3.9464e-010 2.7330e-009 1.5572e-009 1.6159e-010 1.6818e-010 6.0470e-010 4.2350e-010 3.5472e-010 5.5459e-010 9.7586e-011
         118 4.9798e-011 1.8963e-011 3.9914e-011 2.2775e-012 1.8129e-010 8.5844e-010 5.6798e-010 2.4765e-009 1.5561e-009 4.6975e-011 1.0017e-010 3.6317e-010 3.0918e-010 3.4504e-010 4.6370e-010 3.2905e-010
         119 4.8363e-011 1.3423e-011 2.7900e-011 1.1321e-012 2.1706e-010 8.2849e-010 7.5208e-010 2.2091e-009 1.5606e-009 6.9660e-013 6.2158e-011 1.9651e-010 2.5206e-010 3.6135e-010 3.0286e-010 5.5876e-010
         120 4.6437e-011 8.8754e-012 1.8478e-011 3.3099e-013 2.4847e-010 8.0071e-010 9.3794e-010 1.9390e-009 1.5749e-009 2.7167e-011 4.3175e-011 9.4567e-011 2.2280e-010 3.6065e-010 1.6920e-010 4.2552e-010
         121 4.4036e-011 5.3138e-012 1.1360e-011 2.3239e-015 2.7410e-010 7.7358e-010 1.1160e-009 1.6715e-009 1.5992e-009 1.2392e-010 3.5176e-011 3.9218e-011 1.9732e-010 3.1193e-010 1.0222e-010 1.3327e-010
         122 4.1137e-011 2.7112e-012 6.2536e-012 2.5903e-013 2.9238e-010 7.4452e-010 1.2747e-009 1.4102e-009 1.6295e-009 2.8015e-010 3.2953e-011 1.2789e-011 1.5941e-010 2.1820e-010 8.7588e-011 1.4227e-011
         123 3.7599e-011 1.0241e-012 2.8731e-012 1.1627e-012 3.0069e-010 7.0821e-010 1.3958e-009 1.1562e-009 1.6521e-009 4.7332e-010 3.2727e-011 2.3024e-012 1.0629e-010 1.1512e-010 1.0083e-010 7.1131e-012
         124 3.3086e-011 1.7787e-013 9.3985e-013 2.6148e-012 2.9390e-010 6.5390e-010 1.4446e-009 9.0745e-010 1.6329e-009 6.6077e-010 3.1093e-011 6.1159e-015 5.1013e-011 4.1176e-011 1.1355e-010 5.2446e-011
