   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51
          10 9.9506e-042 2.3889e-040 1.3278e-039 2.8985e-037 8.8976e-036 2.1269e-034 4.5875e-033 3.3701e-031 5.9267e-030 2.5360e-028 1.0482e-026 6.3824e-025 1.6541e-023 7.0451e-022 1.6360e-020 5.8478e-019 1.2865e-017 2.1743e-016 3.1712e-015 5.8914e-014 8.2770e-013 9.4314e-012 1.0315e-010 1.2068e-009 1.0030e-008 8.3188e-008 5.2318e-007 3.3602e-006 1.8134e-005 8.7627e-005 3.7580e-004 1.3800e-003 4.4026e-003 1.1874e-002 2.6678e-002 4.8209e-002 6.6403e-002 6.2267e-002 2.9495e-002 7.2767e-004 1.8473e-002 5.1071e-002 2.5967e-002 1.7861e-003 4.7166e-002 2.2648e-002 1.6038e-002 2.7797e-002 1.1522e-001 2.9566e-001 3.2646e-002 1.3581e-004
          11 1.9139e-040 4.0404e-040 3.5512e-037 1.6485e-035 2.9936e-034 5.5573e-033 1.0953e-031 7.0217e-030 1.1929e-028 4.7333e-027 1.8298e-025 1.0257e-023 2.5390e-022 1.0029e-020 2.2131e-019 7.2626e-018 1.4960e-016 2.3907e-015 3.3039e-014 5.6305e-013 7.3371e-012 7.8206e-011 7.9182e-010 8.3084e-009 6.3895e-008 4.7714e-007 2.7922e-006 1.6053e-005 7.8110e-005 3.3606e-004 1.2628e-003 4.0405e-003 1.0963e-002 2.4649e-002 4.4403e-002 6.0451e-002 5.5475e-002 2.5038e-002 3.5706e-004 1.7702e-002 4.4648e-002 2.0865e-002 1.8935e-003 3.9232e-002 1.9554e-002 1.0378e-002 4.0300e-002 1.2451e-003 3.4357e-003 2.4727e-001 2.2575e-002 3.8111e-002
          12 3.7175e-039 1.4377e-037 4.6012e-035 1.0555e-033 1.0025e-032 1.2060e-031 2.1463e-030 1.2066e-028 1.9738e-027 7.2554e-026 2.6217e-024 1.3529e-022 3.1979e-021 1.1719e-019 2.4574e-018 7.4100e-017 1.4297e-015 2.1602e-014 2.8279e-013 4.4248e-012 5.3500e-011 5.3326e-010 4.9978e-009 4.7152e-008 3.3526e-007 2.2593e-006 1.2254e-005 6.3120e-005 2.7625e-004 1.0554e-003 3.4661e-003 9.5864e-003 2.1921e-002 4.0199e-002 5.5784e-002 5.2462e-002 2.4821e-002 6.5073e-004 1.4648e-002 4.0141e-002 2.0676e-002 8.7285e-004 3.2605e-002 2.0878e-002 4.7242e-003 3.6717e-002 3.5360e-005 3.9609e-002 1.5782e-003 2.2379e-002 1.5289e-001 5.9297e-002
          13 1.0209e-038 1.6502e-033 1.3004e-031 1.4621e-030 2.9227e-030 1.7380e-030 2.8045e-029 1.7752e-027 2.6982e-026 9.1953e-025 3.1055e-023 1.4749e-021 3.3280e-020 1.1319e-018 2.2553e-017 6.2543e-016 1.1306e-014 1.6151e-013 2.0022e-012 2.8790e-011 3.2311e-010 3.0105e-009 2.6117e-008 2.2210e-007 1.4588e-006 8.8897e-006 4.4508e-005 2.0548e-004 8.0655e-004 2.7264e-003 7.7920e-003 1.8431e-002 3.4957e-002 5.0581e-002 5.0380e-002 2.6751e-002 1.7535e-003 1.0151e-002 3.5418e-002 2.2717e-002 2.4641e-005 2.5367e-002 2.3856e-002 8.5452e-004 3.1680e-002 3.9554e-003 2.5010e-002 3.3618e-003 4.2737e-002 2.3776e-002 7.4273e-002 7.6641e-003
          14 1.4978e-028 7.8517e-024 5.6445e-022 5.8221e-021 8.0951e-021 1.6542e-022 2.2018e-021 2.2687e-021 2.5847e-022 3.3872e-022 9.8688e-022 8.1932e-021 2.9048e-020 1.6395e-018 3.0324e-017 8.4420e-016 1.5137e-014 2.1510e-013 2.6520e-012 3.7819e-011 4.2134e-010 3.8995e-009 3.3572e-008 2.8263e-007 1.8418e-006 1.1114e-005 5.5193e-005 2.5207e-004 9.7867e-004 3.2677e-003 9.2086e-003 2.1433e-002 3.9859e-002 5.6199e-002 5.3848e-002 2.6434e-002 9.7780e-004 1.3546e-002 3.9607e-002 2.1795e-002 4.4392e-004 3.0255e-002 2.2817e-002 2.3485e-003 3.5139e-002 2.1704e-003 2.9705e-002 1.6512e-003 4.4792e-002 1.0206e-002 3.3274e-002 6.8204e-003
          15 1.7806e-036 7.6847e-034 2.6523e-032 8.2275e-032 8.1481e-031 3.8832e-029 5.3088e-028 2.0970e-026 3.1919e-025 1.0023e-023 3.1567e-022 1.3807e-020 2.9730e-019 9.3904e-018 1.7781e-016 4.5399e-015 7.6943e-014 1.0393e-012 1.2198e-011 1.6138e-010 1.6822e-009 1.4648e-008 1.1765e-007 9.0437e-007 5.4840e-006 3.0280e-005 1.3942e-004 5.7701e-004 2.0250e-003 6.0303e-003 1.4901e-002 2.9728e-002 4.5615e-002 4.9331e-002 3.0468e-002 4.2843e-003 5.4550e-003 3.0235e-002 2.6161e-002 7.4067e-004 1.7590e-002 2.7107e-002 2.2970e-004 2.4041e-002 1.2112e-002 1.1697e-002 1.6839e-002 1.1871e-002 2.1629e-003 8.4073e-002 5.6543e-002 1.8378e-003
          16 3.0659e-035 4.8045e-033 7.0980e-032 5.2743e-032 3.0721e-029 5.7281e-028 6.5464e-027 2.2465e-025 3.2664e-024 9.4596e-023 2.7783e-021 1.1186e-019 2.2977e-018 6.7423e-017 1.2131e-015 2.8545e-014 4.5373e-013 5.7943e-012 6.4372e-011 7.8433e-010 7.5965e-009 6.1802e-008 4.5954e-007 3.2006e-006 1.7900e-005 8.9669e-005 3.7814e-004 1.4019e-003 4.3800e-003 1.1418e-002 2.4147e-002 3.9804e-002 4.7404e-002 3.4526e-002 8.5774e-003 1.6509e-003 2.3424e-002 2.8965e-002 4.0069e-003 9.4703e-003 2.8064e-002 3.7105e-003 1.4093e-002 2.0316e-002 1.9313e-003 2.4452e-002 5.4009e-004 2.0423e-002 4.6763e-003 4.7759e-003 1.5661e-001 5.9915e-003
          17 5.9134e-034 5.0901e-032 1.6697e-031 1.5286e-029 7.5140e-028 8.2660e-027 7.2863e-026 2.1379e-024 2.9709e-023 7.9162e-022 2.1663e-020 8.0290e-019 1.5728e-017 4.2902e-016 7.3360e-015 1.5927e-013 2.3759e-012 2.8690e-011 3.0165e-010 3.3894e-009 3.0522e-008 2.3196e-007 1.5971e-006 1.0105e-005 5.2079e-005 2.3698e-004 9.1186e-004 3.0241e-003 8.3697e-003 1.8947e-002 3.3801e-002 4.4680e-002 3.8453e-002 1.4726e-002 4.9764e-006 1.5614e-002 2.9916e-002 9.9892e-003 2.8773e-003 2.5382e-002 1.0719e-002 4.8660e-003 2.4333e-002 6.1566e-004 2.0774e-002 3.9104e-003 1.8399e-002 8.6604e-004 1.9299e-002 5.2883e-010 8.7764e-002 3.2529e-003
          18 1.6014e-032 7.9735e-031 1.1120e-030 1.1554e-027 2.3819e-026 1.3597e-025 7.2126e-025 1.8067e-023 2.4179e-022 5.8958e-021 1.5019e-019 5.1232e-018 9.5660e-017 2.4267e-015 3.9431e-014 7.9075e-013 1.1075e-011 1.2646e-010 1.2580e-009 1.3050e-008 1.0932e-007 7.7583e-007 4.9460e-006 2.8489e-005 1.3516e-004 5.5886e-004 1.9539e-003 5.7811e-003 1.4078e-002 2.7360e-002 4.0279e-002 4.0652e-002 2.1833e-002 1.5173e-003 7.7616e-003 2.7190e-002 1.7255e-002 1.1523e-005 1.8347e-002 1.8372e-002 1.3196e-004 2.1014e-002 7.4417e-003 9.6651e-003 1.4958e-002 5.2390e-003 1.3342e-002 9.2201e-003 1.6344e-003 2.6344e-002 3.2188e-002 1.9697e-002
          19 3.1597e-029 6.8619e-028 5.7263e-026 5.8616e-024 5.6865e-023 7.3741e-023 8.7043e-025 7.7339e-023 2.1380e-021 3.9103e-020 9.4378e-019 2.9685e-017 5.2748e-016 1.2455e-014 1.9231e-013 3.5669e-012 4.6937e-011 5.0680e-010 4.7692e-009 4.5737e-008 3.5665e-007 2.3630e-006 1.3950e-005 7.3301e-005 3.1976e-004 1.2013e-003 3.7998e-003 9.9921e-003 2.1227e-002 3.4867e-002 4.0983e-002 2.8937e-002 6.4643e-003 1.9567e-003 2.0969e-002 2.3436e-002 2.3905e-003 9.2349e-003 2.2819e-002 2.3790e-003 1.1999e-002 1.6658e-002 9.4869e-004 2.0288e-002 1.9212e-004 1.8593e-002 8.4616e-006 1.5397e-002 4.5204e-003 7.9700e-005 8.3786e-002 9.9010e-003
          20 4.4921e-021 9.0785e-020 9.1797e-018 8.8377e-016 8.1972e-015 9.0302e-015 4.7261e-016 1.5807e-015 2.6346e-015 6.9518e-016 6.2464e-017 6.4827e-016 4.6257e-015 5.5904e-015 2.6142e-013 3.9516e-012 5.3998e-011 5.7615e-010 5.4166e-009 5.1701e-008 4.0166e-007 2.6513e-006 1.5587e-005 8.1501e-005 3.5391e-004 1.3226e-003 4.1606e-003 1.0870e-002 2.2916e-002 3.7277e-002 4.3231e-002 2.9823e-002 6.1826e-003 2.4836e-003 2.2813e-002 2.4166e-002 2.0365e-003 1.0607e-002 2.3796e-002 1.9735e-003 1.3589e-002 1.6761e-002 1.4440e-003 2.1326e-002 5.4911e-005 1.9784e-002 1.5584e-005 1.5832e-002 5.5109e-003 1.0502e-004 6.3555e-002 2.2556e-003
          21 2.4287e-031 2.1052e-031 4.8801e-027 2.0603e-025 6.8625e-025 1.6422e-024 7.1175e-023 1.0776e-021 1.1669e-020 2.4566e-019 5.3811e-018 1.5535e-016 2.6322e-015 5.7838e-014 8.4871e-013 1.4575e-011 1.8030e-010 1.8411e-009 1.6386e-008 1.4545e-007 1.0564e-006 6.5325e-006 3.5708e-005 1.7146e-004 6.8672e-004 2.3417e-003 6.6697e-003 1.5501e-002 2.8399e-002 3.8537e-002 3.4252e-002 1.3997e-002 1.9358e-005 1.2352e-002 2.5474e-002 9.3064e-003 1.8779e-003 2.0724e-002 1.0152e-002 2.8461e-003 2.0294e-002 1.7932e-003 1.4032e-002 8.0756e-003 8.7339e-003 8.7268e-003 1.0015e-002 2.3541e-003 1.3039e-002 1.3167e-003 3.9481e-002 3.9002e-002
          22 5.5121e-032 8.2013e-029 2.1608e-026 4.5331e-025 2.6460e-026 4.5976e-023 6.0262e-022 7.1065e-021 7.2817e-020 1.3956e-018 2.8306e-017 7.5152e-016 1.2117e-014 2.4797e-013 3.4577e-012 5.5048e-011 6.4051e-010 6.1859e-009 5.2060e-008 4.2827e-007 2.8983e-006 1.6722e-005 8.4624e-005 3.7177e-004 1.3647e-003 4.2167e-003 1.0755e-002 2.1920e-002 3.4091e-002 3.6927e-002 2.2470e-002 2.8955e-003 4.4247e-003 2.2136e-002 1.7575e-002 2.5843e-004 1.2924e-002 1.8057e-002 1.7357e-004 1.5080e-002 1.0491e-002 3.5344e-003 1.6972e-002 1.7364e-004 1.6760e-002 9.9382e-005 1.4322e-002 3.2940e-003 3.6622e-003 1.2766e-002 9.8609e-003 6.1062e-002
          23 1.0057e-029 1.6173e-027 1.6938e-025 1.5571e-024 9.6542e-024 7.1842e-022 5.3587e-021 4.3947e-020 4.1633e-019 7.3120e-018 1.3679e-016 3.3386e-015 5.1193e-014 9.7618e-013 1.2934e-011 1.9114e-010 2.0933e-009 1.9123e-008 1.5216e-007 1.1615e-006 7.3289e-006 3.9439e-005 1.8473e-004 7.4321e-004 2.4956e-003 6.9685e-003 1.5815e-002 2.7973e-002 3.6124e-002 2.9549e-002 9.8678e-003 2.0302e-004 1.4297e-002 2.2575e-002 5.3594e-003 3.9519e-003 1.9857e-002 5.8117e-003 5.2896e-003 1.7568e-002 2.7928e-004 1.4905e-002 4.7684e-003 9.8770e-003 6.6085e-003 9.4578e-003 2.9060e-003 1.2322e-002 9.9652e-004 1.3244e-003 4.0036e-002 3.7225e-002
          24 3.4811e-028 3.7125e-026 2.3576e-024 4.5655e-024 6.3098e-022 1.4989e-020 5.9861e-020 2.5271e-019 2.2017e-018 3.6103e-017 6.1706e-016 1.3846e-014 2.0174e-013 3.5854e-012 4.5136e-011 6.1987e-010 6.3929e-009 5.5239e-008 4.1544e-007 2.9462e-006 1.7337e-005 8.6970e-005 3.7687e-004 1.3887e-003 4.2543e-003 1.0694e-002 2.1422e-002 3.2401e-002 3.3602e-002 1.8743e-002 1.5836e-003 5.6681e-003 2.1349e-002 1.3958e-002 2.9164e-007 1.3892e-002 1.4583e-002 2.1467e-005 1.5322e-002 7.2869e-003 4.8952e-003 1.4292e-002 5.5431e-004 1.5044e-002 1.2223e-004 1.3471e-002 1.7224e-003 6.8996e-003 8.6415e-003 3.9824e-004 8.9202e-003 7.3822e-002
          25 2.0632e-025 2.2744e-023 1.0221e-021 6.0439e-022 7.5599e-019 8.4829e-018 1.0764e-017 3.7251e-019 6.1783e-018 2.0156e-016 2.5178e-015 5.3583e-014 7.4207e-013 1.2272e-011 1.4688e-010 1.8766e-009 1.8239e-008 1.4909e-007 1.0596e-006 6.9895e-006 3.8376e-005 1.7937e-004 7.1867e-004 2.4253e-003 6.7582e-003 1.5217e-002 2.6643e-002 3.3766e-002 2.6681e-002 8.1057e-003 4.4136e-004 1.4350e-002 2.0307e-002 3.8246e-003 4.7455e-003 1.8308e-002 4.0856e-003 6.0788e-003 1.5421e-002 4.4623e-005 1.4179e-002 3.6679e-003 9.3803e-003 6.1248e-003 8.0297e-003 4.0827e-003 1.0490e-002 1.2032e-005 7.4370e-003 7.1255e-003 2.8270e-003 7.2575e-002
          26 5.2165e-016 5.9389e-014 2.5882e-012 2.8145e-012 2.1044e-009 2.1936e-008 2.2790e-008 1.1668e-009 2.3767e-009 5.7325e-009 2.2468e-009 3.2232e-012 1.2233e-009 3.8208e-009 2.6695e-009 1.2087e-008 8.9540e-009 2.1839e-007 1.1917e-006 8.4473e-006 4.4997e-005 2.1038e-004 8.3410e-004 2.7923e-003 7.7027e-003 1.7149e-002 2.9597e-002 3.6794e-002 2.8167e-002 7.8547e-003 7.9013e-004 1.6543e-002 2.1559e-002 3.3443e-003 6.1085e-003 1.9847e-002 3.5358e-003 7.6905e-003 1.6104e-002 3.0394e-006 1.6006e-002 3.0272e-003 1.1282e-002 5.5073e-003 9.8342e-003 3.4214e-003 1.2046e-002 3.0282e-005 7.3105e-003 8.0374e-003 8.6035e-004 3.7366e-002
          27 4.6441e-027 1.2342e-024 4.1158e-023 7.8945e-022 7.9185e-020 3.9825e-019 3.0699e-020 1.0334e-017 6.0674e-017 6.7730e-016 1.0404e-014 1.9445e-013 2.5502e-012 3.9435e-011 4.4786e-010 5.3321e-009 4.8853e-008 3.7778e-007 2.5366e-006 1.5579e-005 7.9817e-005 3.4735e-004 1.2855e-003 3.9688e-003 1.0021e-002 2.0076e-002 3.0314e-002 3.1233e-002 1.7112e-002 1.3002e-003 5.6099e-003 1.9945e-002 1.2366e-002 2.0530e-005 1.3267e-002 1.2884e-002 7.7182e-005 1.4338e-002 6.2133e-003 4.7615e-003 1.2934e-002 4.6781e-004 1.3827e-002 8.7452e-006 1.2855e-002 4.2597e-004 9.4417e-003 5.1445e-003 5.6663e-004 4.7772e-003 1.8620e-002 4.8085e-002
          28 3.5720e-027 9.6114e-025 2.1089e-023 3.6336e-021 1.3851e-019 1.8839e-019 3.1021e-018 5.6320e-017 2.7180e-016 2.8067e-015 3.9088e-014 6.6834e-013 8.3044e-012 1.1978e-010 1.2918e-009 1.4345e-008 1.2397e-007 9.0694e-007 5.7520e-006 3.2923e-005 1.5742e-004 6.3732e-004 2.1763e-003 6.1367e-003 1.3975e-002 2.4697e-002 3.1592e-002 2.5259e-002 7.8581e-003 3.4831e-004 1.3172e-002 1.8944e-002 3.6509e-003 4.2963e-003 1.6904e-002 3.8620e-003 5.4678e-003 1.4275e-002 7.4644e-005 1.2771e-002 3.8705e-003 7.8168e-003 6.7769e-003 5.8814e-003 5.8744e-003 7.6368e-003 1.3996e-003 9.6954e-003 2.2553e-003 5.5811e-004 1.9603e-004 8.1454e-002
          29 2.9062e-025 1.0033e-024 2.9965e-024 2.5642e-020 4.7609e-019 8.1053e-021 4.1167e-017 3.4097e-016 1.1863e-015 1.0876e-014 1.3945e-013 2.1673e-012 2.5489e-011 3.4299e-010 3.5116e-009 3.6410e-008 2.9697e-007 2.0553e-006 1.2308e-005 6.5711e-005 2.9320e-004 1.1032e-003 3.4706e-003 8.9171e-003 1.8209e-002 2.8068e-002 2.9655e-002 1.6995e-002 1.6232e-003 4.5899e-003 1.8298e-002 1.2241e-002 9.5833e-007 1.1710e-002 1.2538e-002 7.4126e-006 1.2767e-002 6.5382e-003 3.5822e-003 1.2541e-002 1.0907e-004 1.2812e-002 1.6181e-004 1.1854e-002 1.9620e-005 1.0729e-002 1.4539e-003 4.5300e-003 7.3207e-003 1.5911e-003 2.3901e-003 5.3863e-002
          30 9.0584e-024 6.6389e-025 2.5205e-022 3.0162e-019 2.6678e-018 1.1619e-017 6.4117e-016 2.6784e-015 4.9342e-015 3.9639e-014 4.8100e-013 6.6950e-012 7.4544e-011 9.3579e-010 9.0899e-009 8.8102e-008 6.7838e-007 4.4413e-006 2.5105e-005 1.2509e-004 5.2071e-004 1.8186e-003 5.2601e-003 1.2271e-002 2.2304e-002 2.9534e-002 2.4804e-002 8.7060e-003 8.6214e-005 1.1140e-002 1.8150e-002 4.4251e-003 3.0283e-003 1.5603e-002 4.6626e-003 3.9447e-003 1.3744e-002 3.8609e-004 1.0798e-002 5.0421e-003 5.5123e-003 8.1891e-003 3.3152e-003 8.0293e-003 4.1902e-003 4.5122e-003 7.8338e-003 5.7990e-006 5.3937e-003 5.1053e-003 5.9330e-003 4.6073e-002
          31 1.6583e-021 1.3800e-023 1.0638e-019 3.0464e-017 9.6235e-017 3.7621e-015 7.2268e-014 1.1727e-013 1.2313e-014 1.0302e-013 1.8328e-012 1.9178e-011 2.0818e-010 2.4371e-009 2.2398e-008 2.0339e-007 1.4784e-006 9.1574e-006 4.8841e-005 2.2727e-004 8.8218e-004 2.8558e-003 7.5764e-003 1.5979e-002 2.5614e-002 2.8538e-002 1.7914e-002 2.5576e-003 3.0293e-003 1.6334e-002 1.3058e-002 1.8863e-004 9.4446e-003 1.2993e-002 1.2508e-004 1.0623e-002 7.8267e-003 1.9069e-003 1.2441e-002 6.5651e-005 1.1358e-002 1.1536e-003 9.8977e-003 1.0696e-003 9.9205e-003 1.8011e-006 8.3654e-003 3.4636e-003 5.2829e-004 4.0701e-003 6.8519e-004 6.3294e-002
