   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
          10 2.0649e-002 4.8116e-002 1.8708e-002 4.3345e-003 3.5384e-002 7.3563e-003 1.5743e-002 3.2225e-002 1.3289e-005 3.6914e-002 1.7638e-002 1.1935e-002 5.3286e-002 5.9782e-003 8.0665e-003 4.7749e-001 8.8999e-002 6.3679e-002 6.6760e-003
          11 1.4617e-002 4.0670e-002 2.4662e-002 1.9620e-004 2.6629e-002 1.7499e-002 2.6590e-003 3.1474e-002 8.0610e-003 1.2681e-002 3.4608e-002 1.5043e-003 2.5897e-002 3.9405e-002 9.8243e-004 3.2322e-003 5.6292e-001 1.5900e-002 7.8916e-005
          12 1.0379e-002 3.3319e-002 2.7477e-002 7.4466e-004 1.6623e-002 2.3230e-002 1.6516e-004 2.0419e-002 1.9600e-002 5.3035e-004 2.7384e-002 1.7019e-002 1.7379e-003 3.1027e-002 2.7102e-002 5.9223e-004 9.5180e-002 2.3251e-001 3.8624e-002
          13 7.4244e-003 2.6789e-002 2.7710e-002 3.3418e-003 8.6763e-003 2.3587e-002 3.6702e-003 9.2142e-003 2.3528e-002 2.3703e-003 1.2012e-002 2.5415e-002 3.2406e-003 8.7421e-003 2.7438e-002 2.2750e-002 2.4795e-002 2.3389e-001 7.5252e-003
          14 5.3511e-003 2.1262e-002 2.6166e-002 6.1981e-003 3.6194e-003 2.0408e-002 8.3223e-003 2.4482e-003 2.0274e-002 8.8969e-003 2.2336e-003 2.1046e-002 1.2861e-002 6.7576e-005 1.3227e-002 1.9332e-002 4.0216e-002 1.5286e-001 1.5374e-003
          15 3.8615e-003 1.6613e-002 2.3416e-002 8.3221e-003 1.0329e-003 1.5745e-002 1.1433e-002 1.0378e-004 1.4006e-002 1.3363e-002 2.9965e-005 1.1962e-002 1.7216e-002 2.9122e-003 2.6115e-003 1.2833e-002 6.2189e-003 1.7154e-001 1.6372e-002
          16 2.8023e-003 1.2869e-002 2.0189e-002 9.4253e-003 1.0233e-004 1.1232e-002 1.2440e-002 3.6738e-004 8.1946e-003 1.4201e-002 1.8163e-003 4.8149e-003 1.5345e-002 7.7543e-003 1.0189e-005 4.6801e-003 1.1126e-002 1.7300e-002 9.0362e-002
          17 2.0205e-003 9.7838e-003 1.6698e-002 9.4544e-003 3.5026e-005 7.4952e-003 1.1668e-002 1.4768e-003 4.1070e-003 1.2381e-002 4.1153e-003 1.1768e-003 1.0775e-002 9.8475e-003 1.5164e-003 7.6118e-004 3.8904e-003 3.2227e-002 1.0589e-001
          18 1.4320e-003 7.2315e-003 1.3175e-002 8.5712e-003 2.6425e-004 4.7287e-003 9.8020e-003 2.3585e-003 1.7645e-003 9.4574e-003 5.2794e-003 6.8100e-005 6.4321e-003 9.1075e-003 3.2433e-003 1.4025e-006 1.3956e-003 4.7819e-005 1.7723e-001
          19 9.7487e-004 5.0825e-003 9.7213e-003 6.9786e-003 4.5437e-004 2.8218e-003 7.4226e-003 2.5799e-003 6.4588e-004 6.4895e-003 5.0595e-003 6.2417e-005 3.4022e-003 6.9261e-003 3.7404e-003 3.1623e-004 3.0768e-004 2.2109e-003 1.6903e-001
          20 5.9857e-004 3.1908e-003 6.3110e-003 4.8370e-003 4.5733e-004 1.5351e-003 4.8509e-003 2.1015e-003 1.9971e-004 3.8948e-003 3.7789e-003 2.2002e-004 1.6020e-003 4.3871e-003 3.0204e-003 5.5133e-004 2.4951e-005 1.9985e-004 1.8737e-001
          21 2.5761e-004 1.3908e-003 2.8037e-003 2.2284e-003 2.5214e-004 6.0836e-004 2.1537e-003 1.0481e-003 4.7911e-005 1.6352e-003 1.7942e-003 1.7149e-004 5.6571e-004 1.8880e-003 1.4792e-003 3.6121e-004 3.0713e-008 7.2821e-005 1.5286e-001
