   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
          10 2.1604e-002 3.3499e-002 2.7595e-003 1.5743e-002 1.8602e-002 1.6156e-003 2.6448e-002 2.1942e-003 2.1826e-002 1.5817e-002 9.5684e-003 3.6983e-002 7.8946e-007 5.8181e-002 3.0612e-002 3.7880e-002 4.2504e-001 1.3042e-001 1.7636e-002
          11 1.6981e-002 3.0941e-002 5.4415e-003 9.3432e-003 2.0675e-002 1.4006e-005 2.0664e-002 8.6370e-003 9.0546e-003 2.4126e-002 9.7490e-005 3.0982e-002 1.1780e-002 1.4338e-002 6.0751e-002 4.1290e-003 3.9836e-003 5.6377e-001 1.5275e-002
          12 1.3146e-002 2.7331e-002 7.6642e-003 4.8110e-003 1.9731e-002 1.4009e-003 1.3344e-002 1.3792e-002 1.7809e-003 2.3051e-002 3.2342e-003 1.5279e-002 2.3988e-002 1.2743e-005 3.4210e-002 3.8852e-002 4.0716e-004 8.3415e-002 3.3538e-002
          13 1.0026e-002 2.3198e-002 8.9351e-003 2.0885e-003 1.6905e-002 3.5867e-003 7.2773e-003 1.5427e-002 1.3870e-006 1.6696e-002 9.1561e-003 4.1538e-003 2.3783e-002 5.1948e-003 8.5276e-003 3.6763e-002 2.1912e-002 4.3757e-002 7.0109e-002
          14 7.4668e-003 1.8811e-002 9.0673e-003 7.1595e-004 1.3270e-002 5.1339e-003 3.3534e-003 1.4004e-002 9.5792e-004 9.8969e-003 1.2081e-002 2.4206e-004 1.6544e-002 1.1341e-002 3.1721e-004 1.8478e-002 2.2750e-002 4.7030e-002 1.1752e-001
          15 5.3321e-003 1.4343e-002 8.1081e-003 1.6651e-004 9.5871e-003 5.4710e-003 1.2882e-003 1.0927e-002 2.2010e-003 4.9973e-003 1.1354e-002 2.7633e-004 9.1381e-003 1.2366e-002 7.4362e-004 6.2325e-003 1.6112e-002 2.4940e-003 2.1722e-001
          16 3.5815e-003 1.0104e-002 6.3726e-003 1.6611e-005 6.3730e-003 4.7161e-003 4.1321e-004 7.5385e-003 2.6048e-003 2.2451e-003 8.6277e-003 1.0363e-003 4.3364e-003 9.8039e-003 2.1653e-003 1.4462e-003 8.5090e-003 9.8408e-003 1.7385e-001
          17 2.2067e-003 6.4260e-003 4.3483e-003 2.3675e-007 3.8598e-003 3.3759e-003 1.1461e-004 4.6371e-003 2.1728e-003 9.4365e-004 5.5754e-003 1.2263e-003 1.8904e-003 6.3625e-003 2.3291e-003 2.1636e-004 3.8741e-003 4.1553e-003 1.9366e-001
          18 1.3633e-003 4.0498e-003 2.8611e-003 5.2619e-006 2.3481e-003 2.2773e-003 3.2137e-005 2.8371e-003 1.5861e-003 4.2672e-004 3.4983e-003 1.0413e-003 8.7741e-004 3.9656e-003 1.8744e-003 1.5353e-005 1.8452e-003 2.3916e-003 8.4037e-002
          19 8.7729e-004 2.6396e-003 1.9165e-003 8.1776e-006 1.4930e-003 1.5471e-003 9.4720e-006 1.8074e-003 1.1272e-003 2.1531e-004 2.2598e-003 8.0088e-004 4.5164e-004 2.5410e-003 1.3939e-003 6.7389e-007 9.6926e-004 1.4474e-003 4.6401e-002
          20 5.0136e-004 1.5206e-003 1.1230e-003 7.0441e-006 8.4612e-004 9.1381e-004 2.6104e-006 1.0248e-003 6.8343e-004 1.0336e-004 1.2914e-003 5.0725e-004 2.2001e-004 1.4423e-003 8.6442e-004 6.2132e-006 4.7964e-004 7.8392e-004 1.1437e-002
