   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          10 1.2209e-011 1.5576e-007 4.3318e-006 4.8819e-005 1.6522e-005 1.2461e-004 1.0962e-002 9.5132e-002 1.6982e-001 8.6790e-002 7.8532e-004 3.7885e-001 2.5283e-001 2.7974e-004 2.4131e-003 1.4205e-003 2.5476e-004 5.9052e-008 5.8569e-005 8.8420e-005 6.3293e-005 2.9608e-005 9.9200e-006 2.2594e-006 2.4347e-007 8.2875e-011 2.0784e-008 1.4217e-008
          11 6.7944e-009 1.2419e-007 1.4726e-006 1.4308e-006 5.0101e-005 2.2255e-004 1.5356e-004 2.3834e-002 1.0706e-001 1.4513e-001 6.2238e-002 2.8395e-003 3.9373e-001 2.6093e-001 6.1857e-007 1.4786e-003 1.4731e-003 5.3026e-004 5.9017e-005 2.4677e-006 3.9041e-005 5.6515e-005 4.6573e-005 2.9684e-005 1.6455e-005 8.0510e-006 3.0409e-006 1.0524e-006
          12 4.0044e-009 2.0335e-009 2.4952e-008 5.7269e-006 5.7563e-005 5.5181e-006 2.4084e-004 2.3454e-003 3.8899e-002 1.1045e-001 1.1949e-001 4.3032e-002 6.2243e-003 4.0523e-001 2.7065e-001 2.0021e-004 6.8400e-004 1.2616e-003 7.3436e-004 2.1726e-004 2.9782e-005 4.4761e-007 1.4772e-005 2.3729e-005 2.1942e-005 1.4813e-005 6.6770e-006 2.4773e-006
          13 1.8901e-012 2.2316e-008 6.4239e-007 6.8779e-006 9.4707e-006 3.5720e-005 1.4993e-004 3.4922e-006 8.0097e-003 5.2581e-002 1.0606e-001 9.4742e-002 2.8009e-002 1.1314e-002 4.1158e-001 2.8443e-001 4.9860e-004 1.8550e-004 8.7908e-004 7.7705e-004 3.7916e-004 1.3885e-004 3.2339e-005 2.7959e-006 1.9878e-007 1.4624e-006 1.1653e-006 5.1406e-007
          14 2.1894e-009 2.9273e-008 5.0501e-007 1.4587e-006 8.9787e-007 4.9536e-005 4.8129e-006 2.1613e-004 5.7666e-004 1.6909e-002 6.2547e-002 9.6061e-002 7.2089e-002 1.6446e-002 1.8728e-002 4.1016e-001 3.0340e-001 6.2423e-004 3.3461e-006 4.6941e-004 6.3786e-004 4.4270e-004 2.5046e-004 1.1762e-004 4.7858e-005 1.7615e-005 5.4712e-006 1.7373e-006
          15 2.6363e-009 1.1033e-008 9.3300e-008 4.0503e-008 6.8635e-006 1.8708e-005 1.9508e-005 1.1831e-004 2.8378e-005 3.3936e-003 2.7457e-002 6.7223e-002 8.2030e-002 5.1943e-002 7.9556e-003 2.9013e-002 3.9925e-001 3.2913e-001 4.7060e-004 7.6514e-005 1.5520e-004 3.9393e-004 3.7058e-004 2.7117e-004 1.6627e-004 8.6564e-005 3.3830e-005 1.1870e-005
          16 8.2188e-010 8.5890e-010 5.0599e-009 8.6952e-007 5.9915e-006 1.3714e-006 3.9803e-005 1.3121e-005 1.6486e-004 2.6730e-004 9.1176e-003 3.6986e-002 6.5758e-002 6.5549e-002 3.4645e-002 2.3858e-003 4.2690e-002 3.7586e-001 3.6455e-001 1.2327e-004 2.8703e-004 7.4396e-006 1.5170e-004 2.0788e-004 1.8341e-004 1.1999e-004 5.2875e-005 1.9422e-005
          17 4.9079e-013 5.2190e-010 7.8873e-008 1.0756e-006 2.2941e-006 8.8994e-007 2.8431e-005 2.9170e-006 1.1532e-004 1.0927e-005 2.2183e-003 1.6901e-002 4.3050e-002 5.8841e-002 4.8575e-002 2.0556e-002 3.6050e-005 6.0227e-002 3.3642e-001 4.1117e-001 4.3123e-005 4.5673e-004 3.7186e-005 1.5451e-005 5.3372e-005 5.6521e-005 3.0687e-005 1.2125e-005
          18 3.6660e-010 2.3549e-009 1.1095e-007 6.5314e-007 3.1955e-007 3.5336e-006 1.1458e-005 1.8285e-005 3.7441e-005 9.7920e-005 3.2818e-004 6.6409e-003 2.4526e-002 4.4017e-002 4.7854e-002 3.2675e-002 9.8463e-003 1.5967e-003 8.0031e-002 2.8032e-001 4.6930e-001 9.8578e-004 4.2893e-004 1.6891e-004 1.5301e-005 2.2295e-008 7.8297e-007 5.8550e-007
          19 7.7704e-010 3.0850e-009 8.5172e-008 2.4520e-007 1.0650e-008 4.0513e-006 2.4643e-006 2.3516e-005 4.2314e-006 1.0391e-004 7.8522e-006 2.2996e-003 1.2794e-002 2.9415e-002 3.9695e-002 3.4939e-002 1.9111e-002 2.8165e-003 8.0847e-003 9.8098e-002 2.1120e-001 5.3643e-001 3.5183e-003 1.4736e-004 2.3034e-004 8.3519e-005 2.4600e-005 7.5657e-006
          20 8.0158e-010 2.7390e-009 4.6835e-008 5.1416e-008 2.2292e-007 3.0643e-006 7.5683e-008 1.9206e-005 3.9870e-007 6.6969e-005 1.7921e-005 7.0039e-004 6.3501e-003 1.8399e-002 2.9711e-002 3.1324e-002 2.2352e-002 8.8938e-003 2.3081e-005 1.9719e-002 1.0719e-001 1.4037e-001 6.0714e-001 6.5295e-003 4.2329e-005 7.0775e-005 4.7619e-005 1.8734e-005
          21 5.9666e-010 2.0054e-009 2.0185e-008 1.6730e-009 3.8627e-007 1.8669e-006 2.4314e-007 1.2557e-005 4.2915e-006 3.3611e-005 4.5554e-005 1.8087e-004 3.0814e-003 1.1127e-002 2.0886e-002 2.5301e-002 2.1273e-002 1.1797e-002 2.3663e-003 2.1420e-003 3.4387e-002 9.9461e-002 8.2871e-002 6.7689e-001 6.2029e-003 8.8094e-004 7.5168e-005 1.1588e-005
          22 3.6380e-010 1.2959e-009 6.9024e-009 4.5160e-009 4.0024e-007 9.8828e-007 7.2961e-007 7.1522e-006 6.8334e-006 1.4204e-005 4.8659e-005 3.5387e-005 1.4731e-003 6.5433e-003 1.3920e-002 1.8763e-002 1.7672e-002 1.1663e-002 4.3176e-003 1.8978e-006 9.2154e-003 4.4898e-002 7.3769e-002 4.8160e-002 7.4509e-001 1.0187e-003 1.0176e-003 3.1630e-004
          23 1.9005e-010 7.4552e-010 1.8219e-009 1.2652e-008 3.1203e-007 4.6644e-007 8.4993e-007 3.6391e-006 6.4797e-006 5.2045e-006 3.6842e-005 3.8827e-006 6.8361e-004 3.6425e-003 8.5527e-003 1.2471e-002 1.2705e-002 9.3194e-003 4.4152e-003 4.6048e-004 2.0685e-003 1.7691e-002 4.1304e-002 4.0405e-002 3.6141e-002 8.0234e-001 5.0426e-003 2.0980e-004
          24 8.1166e-011 3.5012e-010 3.6242e-010 1.1451e-008 1.7680e-007 1.8636e-007 5.8225e-007 1.5514e-006 4.0517e-006 1.6322e-006 2.0197e-005 5.9412e-008 2.8059e-004 1.7091e-003 4.2897e-003 6.5783e-003 7.0334e-003 5.4817e-003 2.9133e-003 5.7588e-004 3.8870e-004 6.1743e-003 1.8058e-002 2.2194e-002 1.4764e-002 4.8423e-002 8.0015e-001 3.3580e-002
