   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
          27 7.5499e-010 3.9170e-010 3.6298e-009 6.3478e-008 2.4167e-006 8.0098e-006 1.6579e-006 3.7933e-003 1.2184e-003 2.6029e-002 1.0232e-001 6.5868e-002 3.7050e-003 5.0629e-003 4.6163e-003 3.0974e-005 4.1947e-003 6.1520e-003 3.1799e-003
          28 1.8942e-010 2.1466e-010 4.1316e-009 3.7722e-008 7.3327e-007 8.2231e-009 3.9178e-005 1.6487e-003 4.0724e-003 5.2064e-003 7.0194e-002 9.0993e-002 2.4911e-002 1.2807e-004 6.2906e-003 2.2198e-003 2.5886e-004 3.2610e-003 4.5046e-003
          29 4.9406e-012 7.1162e-012 1.9822e-009 6.4958e-009 2.3059e-008 3.7704e-006 5.9968e-005 4.0883e-004 4.6327e-003 1.1196e-005 3.5254e-002 9.0056e-002 5.4665e-002 5.1015e-003 2.3958e-003 5.2465e-003 1.0552e-003 2.4539e-004 1.5766e-003
          30 2.6002e-010 1.3807e-010 2.1469e-010 6.8747e-010 1.1171e-007 6.4915e-006 3.3742e-005 2.4352e-005 3.2697e-003 1.5992e-003 1.1634e-002 6.8228e-002 7.5344e-002 2.3533e-002 1.3723e-004 3.8916e-003 3.8041e-003 6.8034e-004 6.1246e-005
          31 6.3053e-010 5.7020e-010 1.6063e-010 8.8562e-009 2.9439e-007 4.9307e-006 7.3245e-006 1.6535e-005 1.5904e-003 3.5746e-003 1.5356e-003 4.0005e-002 7.7048e-002 4.6751e-002 7.1649e-003 4.7438e-004 3.8969e-003 2.7683e-003 7.1600e-004
          32 7.9776e-010 9.2692e-010 8.8094e-010 1.3765e-008 2.7136e-007 2.0053e-006 1.2180e-008 5.8249e-005 5.0293e-004 3.8197e-003 1.2403e-004 1.7350e-002 6.2290e-002 6.2605e-002 2.3202e-002 1.3598e-003 1.2878e-003 3.1683e-003 2.0498e-003
          33 6.8679e-010 9.2259e-010 1.1702e-009 1.1173e-008 1.3067e-007 2.7986e-007 3.8796e-006 5.5775e-005 6.9746e-005 2.7903e-003 1.7455e-003 4.6580e-003 4.0574e-002 6.4603e-002 4.0875e-002 9.8159e-003 9.1070e-005 1.3854e-003 2.1467e-003
          34 4.2684e-010 6.0515e-010 8.0721e-010 5.5383e-009 2.4208e-008 3.6074e-008 7.6471e-006 2.8421e-005 1.1404e-006 1.5101e-003 3.0537e-003 2.8666e-004 2.0921e-002 5.4280e-002 5.2064e-002 2.3258e-002 3.8979e-003 2.4540e-006 9.0094e-004
          35 1.8462e-010 2.3509e-010 2.7779e-010 1.3938e-009 8.9669e-010 4.0325e-007 7.3340e-006 6.7956e-006 3.6591e-005 5.9160e-004 3.1358e-003 3.7125e-004 7.8949e-003 3.7925e-002 5.3035e-002 3.5837e-002 1.2568e-002 1.7482e-003 4.7284e-007
          36 4.5558e-011 2.6573e-011 1.2998e-011 1.5747e-011 2.5401e-008 6.5277e-007 4.5109e-006 3.1057e-008 5.7518e-005 1.4095e-004 2.3794e-003 1.6603e-003 1.6516e-003 2.1964e-002 4.5266e-002 4.2675e-002 2.2779e-002 7.1268e-003 1.1460e-003
          37 1.8464e-012 1.3941e-011 5.2261e-011 4.3488e-010 5.0012e-008 5.9323e-007 1.7469e-006 2.3818e-006 4.7409e-005 7.1374e-006 1.4256e-003 2.4961e-003 1.1255e-005 1.0172e-002 3.3062e-002 4.2213e-002 3.0614e-002 1.4348e-002 4.5925e-003
          38 4.0105e-012 9.8443e-011 1.9327e-010 1.2901e-009 5.3409e-008 3.6351e-007 2.8293e-007 6.0936e-006 2.5445e-005 9.9561e-006 6.7562e-004 2.5195e-003 4.9476e-004 3.3741e-003 2.0730e-002 3.5941e-002 3.3676e-002 2.0728e-002 9.2575e-003
          39 1.0980e-011 1.6637e-010 2.5736e-010 1.7864e-009 3.9570e-008 1.4588e-007 1.1547e-008 7.3786e-006 8.3333e-006 3.7151e-005 2.3865e-004 2.0052e-003 1.3830e-003 5.3363e-004 1.1013e-002 2.6857e-002 3.1838e-002 2.4267e-002 1.3432e-002
          40 8.7529e-012 1.6731e-010 2.0821e-010 1.7654e-009 2.1255e-008 2.6908e-008 2.9334e-007 6.2086e-006 8.7124e-007 4.7734e-005 5.0263e-005 1.3366e-003 1.8986e-003 8.6697e-006 4.7527e-003 1.7778e-002 2.6620e-002 2.4413e-002 1.5900e-002
          41 2.3206e-012 1.1623e-010 1.0826e-010 1.4012e-009 7.6279e-009 2.6790e-010 5.9769e-007 4.0110e-006 3.1109e-007 4.0541e-005 1.3373e-006 7.6194e-004 1.9138e-003 4.1329e-004 1.4833e-003 1.0403e-002 1.9982e-002 2.1752e-002 1.6248e-002
          42 1.3133e-013 5.5105e-011 2.9583e-011 9.3691e-010 1.2082e-009 2.0694e-008 7.0420e-007 2.0347e-006 2.3007e-006 2.6398e-005 6.4897e-006 3.7317e-004 1.6011e-003 9.1331e-004 2.2298e-004 5.3427e-003 1.3637e-002 1.7535e-002 1.4785e-002
          43 4.6362e-012 1.4439e-011 5.6984e-013 5.3470e-010 3.2982e-011 4.7072e-008 6.2224e-007 7.8074e-007 3.9573e-006 1.3734e-005 1.9770e-005 1.5441e-004 1.1685e-003 1.1644e-003 2.8173e-006 2.3535e-003 8.4936e-003 1.2901e-002 1.2134e-002
          44 1.1798e-011 4.8064e-013 7.7008e-012 2.6060e-010 9.9644e-010 5.8530e-008 4.4979e-007 2.0096e-007 4.2938e-006 5.7294e-006 2.5100e-005 5.2308e-005 7.6192e-004 1.1231e-003 1.3772e-004 8.5953e-004 4.8374e-003 8.6813e-003 9.0129e-003
          45 1.5138e-011 1.7609e-012 2.1087e-011 1.0618e-010 1.7655e-009 5.0704e-008 2.6820e-007 2.3660e-008 3.4143e-006 1.8645e-006 2.1167e-005 1.3683e-005 4.3462e-004 8.5359e-004 2.4686e-004 2.4564e-004 2.4524e-003 5.1534e-003 5.8239e-003
          46 9.1396e-012 2.9265e-012 1.5997e-011 3.0085e-011 1.1570e-009 2.4757e-008 1.0388e-007 1.5285e-010 1.5866e-006 4.1057e-007 1.0052e-005 2.3999e-006 1.6680e-004 3.9189e-004 1.6201e-004 4.7302e-005 8.6416e-004 2.0423e-003 2.4464e-003
