   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
          10 3.5702e-002 4.0860e-002 8.0150e-005 3.1786e-002 1.1953e-002 1.5240e-002 2.8894e-002 3.6600e-003 4.0910e-002 1.5051e-008 3.6937e-002 7.0721e-003 1.8236e-002 3.1830e-002 2.4996e-004 1.0128e-004 5.2440e-001 1.1118e-004 2.4956e-003
          11 2.6753e-002 3.9370e-002 2.3817e-003 2.0559e-002 2.0187e-002 3.2694e-003 3.1486e-002 1.1479e-003 3.0319e-002 1.1341e-002 1.4202e-002 2.6219e-002 3.7821e-005 2.4411e-002 2.0732e-002 5.8743e-004 6.4256e-002 3.1070e-001 3.9141e-002
          12 1.9834e-002 3.5409e-002 5.7661e-003 1.1352e-002 2.3225e-002 1.3643e-006 2.4137e-002 9.1326e-003 1.2424e-002 2.4168e-002 6.4084e-004 2.5488e-002 8.1481e-003 4.7191e-003 2.2201e-002 1.5322e-002 1.7433e-002 2.4581e-001 2.0148e-003
          13 1.4582e-002 3.0252e-002 8.4522e-003 5.3412e-003 2.1785e-002 1.5353e-003 1.4601e-002 1.5573e-002 2.1706e-003 2.4720e-002 2.4156e-003 1.2892e-002 1.7275e-002 2.4879e-004 9.5787e-003 1.5848e-002 2.2467e-002 1.4687e-001 1.1438e-002
          14 1.0653e-002 2.4839e-002 9.7884e-003 2.0846e-003 1.8029e-002 4.0925e-003 7.3087e-003 1.6987e-002 1.7755e-005 1.7687e-002 8.4908e-003 3.3581e-003 1.6928e-002 4.8625e-003 1.4120e-003 9.9439e-003 6.8968e-003 1.1437e-001 5.3874e-002
          15 7.6888e-003 1.9615e-002 9.7634e-003 6.2091e-004 1.3681e-002 5.7380e-003 3.0538e-003 1.4796e-002 1.3587e-003 1.0068e-002 1.1620e-002 1.4428e-004 1.1501e-002 8.5280e-003 8.7003e-005 3.7953e-003 7.4562e-003 4.8695e-003 1.5628e-001
          16 5.4876e-003 1.4987e-002 8.7788e-003 1.1111e-004 9.8186e-003 6.1010e-003 1.0548e-003 1.1352e-002 2.8811e-003 4.9104e-003 1.1214e-002 3.3167e-004 6.2978e-003 8.8035e-003 1.3630e-003 8.0105e-004 3.7114e-003 1.2300e-002 1.6348e-001
          17 3.7984e-003 1.0909e-002 7.1593e-003 2.1668e-006 6.6768e-003 5.4316e-003 2.8211e-004 7.9420e-003 3.4330e-003 2.1234e-003 8.9012e-003 1.1481e-003 2.9731e-003 7.0436e-003 2.3290e-003 3.5485e-005 1.5653e-003 8.0653e-004 2.0693e-001
          18 2.3783e-003 7.0726e-003 5.0065e-003 1.0176e-005 4.0768e-003 3.9752e-003 5.0279e-005 4.8909e-003 2.9003e-003 8.1322e-004 5.8737e-003 1.3885e-003 1.2262e-003 4.5852e-003 2.2241e-003 3.2672e-005 5.8042e-004 1.0873e-003 1.6724e-001
          19 1.0582e-003 3.2102e-003 2.3705e-003 1.5055e-005 1.7786e-003 1.9218e-003 4.9289e-006 2.1346e-003 1.4985e-003 2.4635e-004 2.6500e-003 8.3059e-004 3.9292e-004 2.0374e-003 1.1992e-003 6.2673e-005 1.6740e-004 3.6509e-004 1.4779e-001
