   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20
          10 2.3954e-009 1.1811e-009 6.6693e-009 3.9375e-009 2.2812e-008 2.1176e-007 2.1149e-006 1.0557e-004 2.7621e-003 1.7165e-001 4.3443e-001 2.6563e-001 9.3711e-002 2.8478e-002 3.2000e-003 6.7077e-006 1.5403e-007 1.9059e-006 5.4561e-006 4.5082e-006 1.4838e-006
          11 1.8694e-009 2.6127e-010 4.0962e-009 8.1117e-009 8.6144e-008 6.3218e-008 6.5590e-009 2.3470e-005 2.0846e-004 1.6786e-002 3.2493e-001 1.2337e-001 2.8186e-001 1.8347e-001 6.4508e-002 3.8741e-003 4.6733e-005 1.4233e-004 2.2838e-004 1.3891e-004 4.0174e-005
          12 3.9271e-010 3.2631e-010 4.1532e-010 2.9217e-009 1.0278e-007 1.6519e-009 2.2087e-007 2.7545e-006 7.1651e-005 9.0777e-004 7.3231e-002 3.6752e-001 2.9069e-003 2.0853e-001 2.5310e-001 8.8489e-002 4.2628e-004 4.9922e-004 2.6876e-004 4.4620e-005 4.2337e-006
          13 1.4163e-012 2.2206e-010 2.1605e-010 1.6995e-011 4.3689e-008 5.6477e-008 1.2777e-007 7.4297e-011 2.5109e-005 9.5749e-005 7.1307e-003 1.7644e-001 2.4158e-001 2.1043e-002 1.4539e-001 3.3088e-001 1.8963e-004 8.1221e-004 6.1176e-003 6.6210e-003 2.3737e-003
          14 9.6643e-011 2.2367e-009 2.0285e-009 1.1821e-011 3.9975e-009 7.8440e-008 3.8847e-009 3.0264e-007 3.3813e-006 5.6679e-005 3.6447e-004 3.6824e-002 2.4537e-001 9.2108e-002 5.3879e-002 1.6037e-001 3.5688e-003 3.5336e-002 8.2435e-002 5.8656e-002 1.7964e-002
          15 6.6245e-011 3.3576e-009 5.9123e-009 2.2601e-009 4.7962e-010 5.2579e-008 2.4853e-008 1.9767e-007 3.3308e-009 2.9201e-005 4.6966e-005 3.9792e-003 1.0051e-001 2.1610e-001 1.3614e-002 2.7910e-002 2.7340e-002 1.0141e-001 1.2971e-001 5.9308e-002 1.4425e-002
          16 7.1327e-012 2.2360e-009 7.5677e-009 9.0380e-009 1.1281e-009 2.5114e-008 5.1471e-008 2.8142e-008 2.3654e-007 6.8173e-006 4.1711e-005 2.3878e-004 2.3630e-002 1.5505e-001 1.2503e-001 2.4535e-003 4.7334e-002 7.5712e-002 2.3789e-002 1.4531e-004 4.2090e-004
          17 2.0409e-012 7.3422e-010 5.6462e-009 1.3641e-008 6.0578e-011 1.0305e-008 4.2005e-008 3.9641e-010 2.1232e-007 4.3815e-007 3.2235e-005 2.0914e-005 3.6334e-003 6.6175e-002 1.4832e-001 6.1231e-002 1.2083e-001 9.8874e-002 1.1540e-002 9.8889e-004 1.6080e-003
          18 5.9837e-012 6.8273e-011 2.8028e-009 1.2158e-008 4.3429e-010 3.8265e-009 2.6132e-008 7.9401e-009 9.4148e-008 4.2966e-008 1.5053e-005 1.6369e-005 3.8329e-004 2.0935e-002 9.9419e-002 7.5427e-002 2.8728e-001 6.7244e-002 4.6094e-004 8.8722e-003 3.4867e-003
          19 1.2384e-012 1.6488e-011 9.7279e-010 7.6470e-009 1.4014e-009 1.2182e-009 1.5800e-008 9.2593e-009 3.1169e-008 1.8498e-007 4.7461e-006 2.0468e-005 3.0605e-005 5.4929e-003 5.0363e-002 8.7946e-002 2.9181e-001 3.2495e-002 1.1308e-001 3.7622e-002 6.6018e-003
          20 1.0292e-012 9.4043e-011 2.3844e-010 3.8405e-009 1.7637e-009 3.0304e-010 9.9870e-009 7.4571e-009 8.5581e-009 1.6223e-007 1.0954e-006 1.8112e-005 3.6689e-006 1.3301e-003 2.2421e-002 5.3813e-002 2.0710e-001 2.1250e-001 8.4926e-005 3.7659e-002 1.7578e-002
          21 7.3346e-012 1.1516e-010 3.6902e-011 1.6615e-009 1.5147e-009 4.8324e-011 6.2822e-009 5.5452e-009 1.8582e-009 9.9350e-008 1.7734e-007 1.2172e-005 1.8712e-006 3.2350e-004 9.5081e-003 3.2613e-002 1.2565e-002 3.5965e-001 1.4704e-001 1.6113e-002 1.8269e-004
          22 1.2627e-011 9.3821e-011 2.0785e-012 6.9635e-010 1.1031e-009 2.3925e-012 3.9372e-009 4.0697e-009 2.8345e-010 5.6092e-008 1.5402e-008 7.2959e-006 1.8947e-006 8.9116e-005 4.2288e-003 1.8568e-002 4.0794e-005 1.2000e-002 4.6056e-001 7.7681e-002 3.2340e-002
          23 1.4585e-011 6.8513e-011 3.7286e-013 3.1421e-010 7.8432e-010 9.5166e-013 2.5782e-009 3.0664e-009 1.3858e-011 3.3261e-008 3.8556e-011 4.4457e-006 1.9058e-006 3.0139e-005 2.1211e-003 1.1064e-002 4.6451e-005 5.7908e-007 1.3584e-002 5.5105e-001 1.1067e-002
          24 1.4154e-011 4.8432e-011 2.1887e-012 1.5231e-010 5.5786e-010 4.4137e-012 1.7406e-009 2.3284e-009 8.2937e-012 2.0742e-008 3.9476e-009 2.7961e-006 1.7445e-006 1.2039e-005 1.1687e-003 6.9251e-003 7.3626e-005 3.2956e-005 2.1934e-003 1.0868e-001 1.9711e-001
          25 1.1578e-011 3.1728e-011 2.9209e-012 7.4283e-011 3.7197e-010 5.8292e-012 1.1207e-009 1.6428e-009 3.2914e-011 1.2597e-008 6.5738e-009 1.6969e-006 1.3790e-006 5.2032e-006 6.4847e-004 4.2173e-003 6.7988e-005 4.7025e-005 4.0273e-004 2.8072e-002 3.6207e-001
          26 7.1722e-012 1.7081e-011 2.1942e-012 3.2620e-011 2.0371e-010 4.4133e-012 6.0054e-010 9.3588e-010 3.3693e-011 6.5032e-009 5.3117e-009 8.7283e-007 8.3658e-007 2.1420e-006 3.1580e-004 2.1810e-003 4.3060e-005 4.2701e-005 1.6732e-004 1.7232e-005 3.0187e-001
