   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21
          10 6.4990e-038 1.9969e-033 1.7948e-033 2.2045e-031 1.7377e-029 4.3428e-030 1.1840e-027 1.2133e-026 3.1320e-027 3.9685e-026 4.4782e-025 2.0183e-023 1.4578e-021 1.9342e-019 9.1123e-017 5.1992e-014 5.2606e-011 1.7618e-007 5.6298e-005 6.7835e-003 1.2530e-001 7.9989e-002
          11 7.9092e-034 9.7331e-032 1.4468e-030 4.6865e-029 1.3574e-027 2.1452e-027 7.0993e-026 1.1127e-024 1.2910e-024 4.3411e-024 2.5314e-023 7.6787e-022 4.4853e-020 4.9108e-018 1.7835e-015 7.8719e-013 5.6961e-010 9.0126e-007 1.7883e-004 1.2272e-002 8.7301e-002 8.4932e-002
          12 1.9124e-030 1.0388e-029 1.8921e-027 3.4452e-026 4.7858e-025 2.2748e-024 1.9393e-023 4.9408e-022 1.2383e-021 1.0736e-021 1.5152e-021 2.1726e-020 1.0112e-018 9.0573e-017 2.5271e-014 8.6075e-012 4.4511e-009 3.4948e-006 4.4936e-004 1.9569e-002 9.8207e-002 1.7181e-002
          13 2.5127e-018 2.0219e-018 2.1754e-015 3.3213e-014 3.5199e-013 2.4646e-012 1.2792e-011 4.1186e-010 1.2895e-009 5.2514e-010 7.3876e-011 1.2438e-013 1.0403e-013 4.2655e-015 2.1599e-013 2.5389e-011 1.2163e-008 7.3265e-006 8.0344e-004 2.9711e-002 1.1473e-001 7.6901e-005
          14 9.2387e-029 3.2719e-029 6.8765e-026 8.2505e-025 5.7751e-024 7.2500e-023 1.7366e-022 8.6111e-021 3.5734e-020 2.0399e-021 1.8653e-020 5.0606e-019 1.7985e-017 1.3070e-015 2.7900e-013 7.3127e-011 2.7018e-008 1.1169e-005 9.7786e-004 2.8610e-002 6.7071e-002 9.0508e-002
          15 1.2407e-027 6.4309e-027 7.8081e-025 6.4313e-024 1.9956e-023 7.5981e-022 3.5548e-022 5.6333e-020 3.4106e-019 3.9316e-020 8.5957e-019 1.0120e-017 2.6655e-016 1.5484e-014 2.5156e-012 5.0579e-010 1.3356e-007 3.1052e-005 1.9358e-003 3.9003e-002 5.7550e-002 3.4256e-003
          16 5.3637e-026 7.0763e-025 3.0824e-023 1.7102e-022 1.2832e-022 2.8992e-020 4.6851e-023 1.4454e-018 1.2059e-017 8.3442e-018 3.6577e-017 1.9283e-016 3.4232e-015 1.5627e-013 1.9198e-011 2.9501e-009 5.5750e-007 7.7975e-005 3.5699e-003 4.9692e-002 3.2772e-002 7.2325e-002
          17 1.3054e-023 3.3936e-022 7.4141e-021 2.5318e-020 2.3368e-021 7.0901e-018 1.8260e-018 2.4677e-016 2.8099e-015 4.4021e-015 5.3401e-015 5.6064e-015 3.9605e-014 1.3854e-012 1.2746e-010 1.4906e-008 2.0202e-006 1.8107e-004 6.1824e-003 5.9346e-002 1.9839e-002 1.5185e-003
          18 6.6833e-013 2.1964e-011 3.8736e-010 1.0638e-009 8.3945e-010 3.7805e-007 1.8115e-007 1.1619e-005 1.4851e-004 2.8498e-004 1.9942e-004 3.3729e-005 1.1523e-008 8.0239e-008 6.7586e-010 5.6625e-008 3.5324e-006 2.9877e-004 9.1310e-003 7.6918e-002 1.8035e-002 6.7943e-004
          19 6.5388e-023 3.4124e-021 4.1272e-020 6.7088e-020 4.2877e-019 4.2835e-017 4.5369e-017 1.0453e-015 1.6773e-014 4.3576e-014 7.4868e-015 1.9270e-014 4.2119e-013 1.0975e-011 7.5247e-010 6.6649e-008 6.4996e-006 3.9435e-004 1.0085e-002 6.6662e-002 6.4659e-003 4.3383e-002
          20 1.4821e-022 2.0222e-020 1.3379e-019 3.4971e-020 5.7465e-018 1.6627e-016 4.1542e-016 2.7383e-015 6.7225e-014 2.5007e-013 4.2428e-015 5.2745e-013 4.4191e-012 8.0442e-011 4.0338e-009 2.6896e-007 1.8952e-005 8.1312e-004 1.5559e-002 7.0302e-002 1.0783e-003 2.9224e-003
          21 3.9787e-022 4.4955e-019 1.4245e-018 8.5447e-019 2.0436e-016 2.5376e-015 1.2575e-014 2.5147e-014 1.1178e-012 5.5183e-012 1.8424e-012 1.4047e-011 5.0186e-011 5.5649e-010 1.9982e-008 9.9510e-007 5.0911e-005 1.5949e-003 2.2765e-002 6.9013e-002 4.4831e-004 1.7656e-002
          22 1.2183e-019 9.4799e-017 9.3445e-017 1.5567e-015 6.1899e-014 3.7372e-013 3.5202e-012 1.6105e-012 1.9239e-010 1.2161e-009 1.0946e-009 2.1297e-009 1.4559e-009 3.9109e-009 9.3781e-008 3.4316e-006 1.2807e-004 2.9913e-003 3.1696e-002 6.2368e-002 3.9824e-003 7.3145e-003
          23 5.9698e-011 1.8903e-008 1.1172e-008 4.3850e-007 1.3527e-005 6.7575e-005 7.5956e-004 2.0304e-004 3.6850e-002 2.4833e-001 2.6723e-001 3.5866e-001 8.2516e-002 8.4768e-004 3.0816e-004 2.5499e-006 1.6311e-006 4.8258e-006 2.2665e-004 2.3780e-004 1.5596e-005 9.7973e-006
          24 2.1522e-018 1.4911e-016 1.5769e-018 7.5164e-015 1.3722e-013 4.0271e-013 7.5450e-012 1.4274e-013 2.6898e-010 2.1569e-009 3.4143e-009 1.3846e-009 1.0350e-009 2.3570e-008 4.1379e-007 1.1192e-005 3.0550e-004 5.3775e-003 4.1956e-002 5.0800e-002 1.0146e-002 3.4877e-003
          25 2.2513e-017 3.9261e-016 4.3832e-016 4.8545e-014 5.2903e-013 6.6261e-013 2.9037e-011 2.5375e-012 6.9300e-010 7.1291e-009 1.6491e-008 1.5198e-010 2.6720e-008 1.7038e-007 1.8214e-006 3.5069e-005 6.9990e-004 9.2958e-003 5.2657e-002 3.5856e-002 1.5576e-002 1.3178e-002
          26 7.1704e-016 3.8486e-015 3.1280e-014 1.1658e-012 8.4238e-012 2.9293e-012 4.7447e-010 2.1410e-010 7.5749e-009 1.0311e-007 3.1633e-007 3.3202e-008 6.5611e-007 1.5831e-006 8.2289e-006 1.0754e-004 1.5547e-003 1.5456e-002 6.2131e-002 2.0077e-002 1.8571e-002 1.4756e-005
          27 3.9431e-012 5.9345e-012 2.4389e-010 5.3158e-009 2.6589e-008 1.2334e-010 1.5816e-006 1.6496e-006 1.6402e-005 3.1226e-004 1.2039e-003 5.2716e-004 1.9535e-003 8.3372e-004 1.4162e-004 4.2322e-004 3.4012e-003 2.4692e-002 6.7704e-002 6.9201e-003 1.7336e-002 1.5274e-002
          28 8.3802e-010 1.1803e-009 5.2463e-008 1.1219e-006 5.5197e-006 1.0418e-008 3.2941e-004 3.5432e-004 3.3447e-003 6.4787e-002 2.5222e-001 1.1515e-001 4.0085e-001 1.4876e-001 7.5416e-003 1.3496e-003 4.2767e-007 3.9361e-005 3.1313e-004 7.6749e-005 1.1496e-004 8.8024e-005
          29 1.2281e-013 2.8599e-014 9.5232e-012 1.4626e-010 5.0999e-010 1.2722e-010 3.3168e-008 6.2036e-008 2.0814e-007 6.0931e-006 2.8672e-005 2.5275e-005 2.3996e-005 5.4868e-006 1.4884e-004 9.7915e-004 7.2516e-003 3.7779e-002 6.7217e-002 3.0887e-004 1.2189e-002 2.8417e-004
          30 5.9028e-013 4.1470e-015 5.5547e-011 6.5522e-010 1.5570e-009 2.1834e-009 1.1608e-007 3.4804e-007 3.7941e-007 2.0315e-005 1.1496e-004 1.5733e-004 2.4100e-005 2.0467e-004 9.8570e-004 3.3210e-003 1.5692e-002 5.4788e-002 5.6654e-002 2.6999e-003 5.1258e-003 9.4595e-003
          31 1.7234e-011 5.2686e-012 1.9796e-009 1.8798e-008 2.8888e-008 1.2741e-007 2.6435e-006 1.1999e-005 3.1921e-006 4.5201e-004 3.0520e-003 5.6716e-003 2.6079e-006 9.9823e-003 1.6262e-002 1.7225e-002 3.7824e-002 7.1760e-002 3.1929e-002 1.3781e-002 1.5020e-004 1.1452e-004
          32 4.6178e-010 2.6739e-010 5.8948e-008 5.0936e-007 6.1459e-007 4.4425e-006 6.4310e-005 3.5259e-004 3.5448e-005 1.0977e-002 8.0590e-002 1.6839e-001 5.5360e-003 2.9193e-001 2.5347e-001 6.0165e-002 1.7854e-002 4.0237e-004 3.9746e-003 7.6367e-004 1.6006e-003 7.6349e-005
          33 4.7615e-011 4.9771e-011 7.0589e-009 5.4371e-008 4.5855e-008 6.2417e-007 5.9865e-006 4.1611e-005 4.0685e-007 1.0293e-003 8.4109e-003 2.0013e-002 2.5759e-003 3.1021e-002 8.3616e-003 5.4096e-003 3.8215e-002 7.4290e-002 1.4541e-002 2.1392e-002 1.0307e-003 1.2274e-003
          34 3.3336e-011 7.2680e-011 6.6618e-009 4.2725e-008 1.6088e-008 7.1832e-007 3.7386e-006 3.8553e-005 1.5234e-006 6.6762e-004 6.5311e-003 1.8590e-002 6.7198e-003 1.9950e-002 6.0346e-004 4.4834e-002 8.3737e-002 6.1838e-002 1.4279e-004 2.1234e-002 8.0152e-003 4.1222e-003
          35 4.5797e-011 1.8251e-010 1.3256e-008 7.1496e-008 6.7029e-009 1.6446e-006 4.9688e-006 7.5806e-005 1.4061e-005 9.5271e-004 1.1127e-002 3.6467e-002 2.2584e-002 2.2412e-002 2.1198e-002 1.1855e-001 8.5040e-002 8.8726e-003 2.3156e-002 1.8314e-003 7.2972e-003 6.6019e-004
          36 3.4722e-011 2.5697e-010 1.6486e-008 7.4601e-008 4.3838e-011 2.2787e-006 4.0410e-006 9.3576e-005 3.6558e-005 8.6667e-004 1.2154e-002 4.4858e-002 3.9437e-002 1.2111e-002 5.8891e-002 1.1646e-001 1.3419e-002 1.6815e-002 2.5216e-002 1.0291e-002 1.8153e-005 1.2395e-003
          37 1.1506e-011 2.1702e-010 1.3209e-008 4.8066e-008 1.0286e-008 2.0176e-006 1.8500e-006 7.4632e-005 5.0389e-005 4.8624e-004 8.5673e-003 3.5670e-002 4.1828e-002 1.6414e-003 6.9491e-002 4.3734e-002 9.7692e-003 5.0468e-002 8.0872e-004 1.9718e-002 7.1398e-003 3.0919e-003
          38 7.9220e-013 1.6767e-010 1.0584e-008 2.9002e-008 3.4208e-008 1.7714e-006 6.5267e-007 5.9711e-005 6.2457e-005 2.5609e-004 6.0607e-003 2.8536e-002 4.2585e-002 4.1661e-004 6.3253e-002 4.4640e-003 5.3107e-002 3.1465e-002 1.1054e-002 5.7249e-003 8.9921e-003 1.0974e-003
          39 2.5864e-012 1.2117e-010 8.9220e-009 1.6729e-008 6.9239e-008 1.6173e-006 1.2746e-007 5.0404e-005 7.5657e-005 1.3042e-004 4.5492e-003 2.4220e-002 4.4105e-002 5.2307e-003 4.9065e-002 3.2756e-003 7.4505e-002 2.9889e-003 2.9793e-002 7.7233e-004 2.2402e-003 2.9064e-003
          40 1.7406e-011 7.2068e-011 7.3789e-009 7.9649e-009 1.1036e-007 1.4327e-006 1.5909e-009 4.1845e-005 8.6025e-005 5.5871e-005 3.3793e-003 2.0384e-002 4.3913e-002 1.3344e-002 3.0344e-002 2.3148e-002 5.6464e-002 6.6235e-003 2.3927e-002 1.2147e-002 5.2140e-004 1.8653e-004
          41 4.4958e-011 2.9194e-011 5.8436e-009 2.4438e-009 1.5082e-007 1.2024e-006 1.4727e-007 3.3325e-005 9.1455e-005 1.6140e-005 2.4216e-003 1.6643e-002 4.1497e-002 2.2087e-002 1.3510e-002 4.3809e-002 2.2742e-002 3.2484e-002 5.2572e-003 1.8345e-002 5.9449e-003 3.2098e-004
          42 8.3322e-011 3.7853e-012 4.4505e-009 1.2753e-010 1.8641e-007 9.5949e-007 4.4982e-007 2.5555e-005 9.2536e-005 1.1526e-006 1.6799e-003 1.3281e-002 3.7725e-002 2.9587e-002 3.1388e-003 5.2596e-002 2.0202e-003 4.7875e-002 1.0110e-003 1.0422e-002 8.7274e-003 3.7017e-003
          43 1.2988e-010 2.9302e-012 3.2717e-009 5.9193e-010 2.1496e-007 7.2960e-007 8.1458e-007 1.8930e-005 9.0359e-005 1.8978e-006 1.1316e-003 1.0440e-002 3.3392e-002 3.4984e-002 3.7420e-007 4.7976e-002 2.9416e-003 3.9835e-002 1.4435e-002 1.0472e-003 5.1069e-003 1.1372e-003
          44 1.8108e-010 2.9470e-011 2.3096e-009 3.2465e-009 2.3453e-007 5.2449e-007 1.1709e-006 1.3472e-005 8.5544e-005 1.1442e-005 7.3596e-004 8.0861e-003 2.8889e-002 3.7985e-002 2.5384e-003 3.4930e-002 1.7183e-002 1.9362e-002 2.8909e-002 2.0080e-003 6.3177e-004 1.1598e-003
          45 2.3300e-010 8.2326e-011 1.5526e-009 7.4467e-009 2.4420e-007 3.5176e-007 1.4709e-006 9.1357e-006 7.8744e-005 2.4866e-005 4.5780e-004 6.1702e-003 2.4498e-002 3.8741e-002 8.3923e-003 2.0026e-002 3.1982e-002 3.4530e-003 3.0868e-002 1.1139e-002 7.3593e-004 1.2528e-004
          46 2.8200e-010 1.5710e-010 9.8184e-010 1.2558e-008 2.4427e-007 2.1545e-007 1.6892e-006 5.8352e-006 7.0693e-005 3.8886e-005 2.6874e-004 4.6409e-003 2.0428e-002 3.7698e-002 1.5345e-002 8.1688e-003 3.9062e-002 4.9868e-004 2.0764e-002 1.8703e-002 4.8579e-003 4.2826e-004
          47 3.2527e-010 2.4735e-010 5.7186e-010 1.8024e-008 2.3594e-007 1.1577e-007 1.8187e-006 3.4453e-006 6.2077e-005 5.1530e-005 1.4553e-004 3.4429e-003 1.6808e-002 3.5404e-002 2.1812e-002 1.5350e-003 3.6851e-002 8.2016e-003 7.8723e-003 1.8596e-002 8.7311e-003 2.6672e-003
          48 3.6035e-010 3.4532e-010 2.9420e-010 2.3362e-008 2.2056e-007 4.9841e-008 1.8617e-006 1.8136e-006 5.3363e-005 6.1702e-005 6.9512e-005 2.5161e-003 1.3664e-002 3.2322e-002 2.6878e-002 6.9056e-005 2.8234e-002 1.9207e-002 5.8074e-004 1.2090e-002 9.2347e-003 2.1217e-003
          49 3.8496e-010 4.4234e-010 1.2184e-010 2.8141e-008 1.9950e-007 1.3137e-008 1.8258e-006 7.8894e-007 4.4866e-005 6.8835e-005 2.6508e-005 1.8061e-003 1.0972e-002 2.8802e-002 3.0143e-002 2.4798e-003 1.7491e-002 2.6970e-002 1.4043e-003 4.4863e-003 6.5059e-003 2.7384e-003
          50 3.9825e-010 5.3076e-010 3.0965e-011 3.2066e-008 1.7467e-007 2.4463e-010 1.7262e-006 2.3214e-007 3.6904e-005 7.2889e-005 5.9756e-006 1.2705e-003 8.7119e-003 2.5158e-002 3.1636e-002 7.0868e-003 8.1974e-003 2.8616e-002 7.6563e-003 3.1251e-004 2.8153e-003 1.0001e-003
          51 4.0016e-010 6.0433e-010 5.0549e-013 3.4947e-008 1.4792e-007 5.3085e-009 1.5796e-006 1.6147e-008 2.9683e-005 7.4106e-005 3.0382e-008 8.7282e-004 6.8420e-003 2.1608e-002 3.1608e-002 1.2380e-002 2.2625e-003 2.4739e-002 1.4794e-002 8.5937e-004 3.9633e-004 5.1235e-004
          52 3.9145e-010 6.5872e-010 1.2607e-011 3.6699e-008 1.2093e-007 2.2634e-008 1.4029e-006 3.1467e-008 2.3332e-005 7.2909e-005 2.9191e-006 5.8298e-004 5.3166e-003 1.8295e-002 3.0410e-002 1.7272e-002 4.4931e-005 1.7782e-002 1.9308e-002 4.6207e-003 1.6635e-004 1.5593e-006
          53 3.7380e-010 6.9223e-010 5.2653e-011 3.7359e-008 9.5228e-008 4.7137e-008 1.2122e-006 1.8840e-007 1.7914e-005 6.9855e-005 1.0554e-005 3.7641e-004 4.0912e-003 1.5315e-002 2.8424e-002 2.1151e-002 8.9482e-004 1.0418e-002 1.9895e-002 9.0455e-003 1.6805e-003 1.5259e-004
          54 3.4862e-010 7.0399e-010 1.0900e-010 3.6975e-008 7.1805e-008 7.4533e-008 1.0192e-006 4.1719e-007 1.3400e-005 6.5397e-005 2.0126e-005 2.3253e-004 3.1152e-003 1.2685e-002 2.5947e-002 2.3756e-002 3.7394e-003 4.5469e-003 1.7098e-002 1.2066e-002 3.8209e-003 8.6791e-004
          55 3.1788e-010 6.9528e-010 1.7266e-010 3.5676e-008 5.1427e-008 1.0149e-007 8.3378e-007 6.6665e-007 9.7370e-006 6.0011e-005 2.9796e-005 1.3537e-004 2.3466e-003 1.0412e-002 2.3237e-002 2.5101e-002 7.5037e-003 1.0630e-003 1.2435e-002 1.2792e-002 5.5418e-003 1.2391e-003
          56 2.8337e-010 6.6826e-010 2.3685e-010 3.3606e-008 3.4495e-008 1.2559e-007 6.6249e-007 9.0168e-007 6.8384e-006 5.4081e-005 3.8439e-005 7.2300e-005 1.7464e-003 8.4718e-003 2.0476e-002 2.5340e-002 1.1335e-002 3.9931e-008 7.5047e-003 1.1405e-002 6.2681e-003 1.7770e-003
          57 2.4676e-010 6.2565e-010 2.9636e-010 3.0914e-008 2.1155e-008 1.4514e-007 5.0959e-007 1.0995e-006 4.6059e-006 4.7904e-005 4.5409e-005 3.3667e-005 1.2816e-003 6.8324e-003 1.7787e-002 2.4682e-002 1.4655e-002 8.7231e-004 3.4826e-003 8.7009e-003 5.9304e-003 1.7094e-003
          58 2.1003e-010 5.7189e-010 3.4805e-010 2.7818e-008 1.1362e-008 1.5946e-007 3.7826e-007 1.2498e-006 2.9454e-006 4.1805e-005 5.0508e-005 1.2188e-005 9.2688e-004 5.4696e-003 1.5279e-002 2.3396e-002 1.7181e-002 2.9873e-003 9.6332e-004 5.6296e-003 4.8242e-003 1.5739e-003
          59 1.7437e-010 5.1023e-010 3.8937e-010 2.4461e-008 4.8411e-009 1.6819e-007 2.6887e-007 1.3479e-006 1.7546e-006 3.5938e-005 5.3688e-005 2.3237e-006 6.5846e-004 4.3430e-003 1.2985e-002 2.1679e-002 1.8806e-002 5.6687e-003 1.9297e-005 2.9358e-003 3.3729e-003 1.1864e-003
          60 1.4107e-010 4.4470e-010 4.1924e-010 2.1022e-008 1.2133e-009 1.7160e-007 1.8123e-007 1.3960e-006 9.4384e-007 3.0468e-005 5.5122e-005 1.8161e-008 4.5839e-004 3.4229e-003 1.0940e-002 1.9728e-002 1.9580e-002 8.3784e-003 3.9021e-004 1.0607e-003 1.9730e-003 7.6924e-004
          61 1.1100e-010 3.7875e-010 4.3744e-010 1.7647e-008 7.0254e-012 1.7032e-007 1.1392e-007 1.4001e-006 4.3024e-007 2.5494e-005 5.5073e-005 2.3176e-006 3.1159e-004 2.6790e-003 9.1509e-003 1.7694e-002 1.9633e-002 1.0760e-002 1.6610e-003 1.3387e-004 8.8724e-004 4.2336e-004
          62 8.4738e-011 3.1533e-010 4.4464e-010 1.4460e-008 7.1899e-010 1.6522e-007 6.4838e-008 1.3686e-006 1.4142e-007 2.1073e-005 5.3867e-005 7.1509e-006 2.0575e-004 2.0837e-003 7.6124e-003 1.5694e-002 1.9136e-002 1.2633e-002 3.4100e-003 6.2060e-005 2.3042e-004 1.5742e-004
          63 6.2326e-011 2.5583e-010 4.4067e-010 1.1512e-008 2.8552e-009 1.5676e-007 3.1390e-008 1.3066e-006 1.6730e-008 1.7168e-005 5.1667e-005 1.3087e-005 1.3058e-004 1.6068e-003 6.2895e-003 1.3766e-002 1.8203e-002 1.3906e-002 5.2755e-003 6.3418e-004 1.6940e-006 2.5854e-005
          64 4.3885e-011 2.0208e-010 4.2695e-010 8.8807e-009 5.9524e-009 1.4592e-007 1.1142e-008 1.2228e-006 7.4182e-009 1.3791e-005 4.8773e-005 1.9185e-005 7.8663e-005 1.2290e-003 5.1682e-003 1.1968e-002 1.6991e-002 1.4606e-002 7.0020e-003 1.6028e-003 1.2847e-004 3.6512e-006
          65 2.9236e-011 1.5491e-010 4.0458e-010 6.5977e-009 9.5939e-009 1.3337e-007 1.5926e-009 1.1237e-006 7.4325e-008 1.0905e-005 4.5386e-005 2.4838e-005 4.3973e-005 9.3107e-004 4.2227e-003 1.0320e-002 1.5607e-002 1.4793e-002 8.4287e-003 2.7399e-003 5.0274e-004 7.0631e-005
          66 1.8112e-011 1.1489e-010 3.7551e-010 4.6859e-009 1.3441e-008 1.1996e-007 3.9003e-010 1.0166e-006 1.8722e-007 8.4839e-006 4.1744e-005 2.9732e-005 2.1920e-005 6.9857e-004 3.4346e-003 8.8442e-003 1.4161e-002 1.4577e-002 9.4923e-003 3.8711e-003 1.0138e-003 1.9135e-004
          67 1.0093e-011 8.1854e-011 3.4079e-010 3.1365e-009 1.7191e-008 1.0611e-007 5.3937e-009 9.0513e-007 3.2290e-007 6.4721e-006 3.7942e-005 3.3654e-005 8.9248e-006 5.1760e-004 2.7773e-003 7.5273e-003 1.2700e-002 1.4032e-002 1.0167e-002 4.8702e-003 1.5652e-003 3.3919e-004
          68 4.7499e-012 5.5592e-011 3.0248e-010 1.9385e-009 2.0641e-008 9.2421e-008 1.4715e-008 7.9459e-007 4.6474e-007 4.8326e-006 3.4149e-005 3.6582e-005 2.3181e-006 3.7842e-004 2.2349e-003 6.3734e-003 1.1289e-002 1.3266e-002 1.0492e-002 5.6724e-003 2.0875e-003 4.9640e-004
          69 1.6074e-012 3.5513e-011 2.6226e-010 1.0639e-009 2.3648e-008 7.9304e-008 2.6758e-008 6.8824e-007 6.0127e-007 3.5189e-006 3.0464e-005 3.8561e-005 6.8299e-008 2.7236e-004 1.7901e-003 5.3728e-003 9.9633e-003 1.2363e-002 1.0519e-002 6.2532e-003 2.5372e-003 6.3597e-004
          70 1.9713e-013 2.0829e-011 2.2134e-010 4.7613e-010 2.6092e-008 6.6941e-008 4.0163e-008 5.8752e-007 7.2402e-007 2.4817e-006 2.6921e-005 3.9620e-005 6.7112e-007 1.9209e-004 1.4251e-003 4.5062e-003 8.7292e-003 1.1371e-002 1.0297e-002 6.6074e-003 2.8875e-003 7.4952e-004
          71 8.4171e-014 1.0772e-011 1.8152e-010 1.3730e-010 2.7967e-008 5.5647e-008 5.3923e-008 4.9505e-007 8.2938e-007 1.6845e-006 2.3613e-005 3.9929e-005 3.0261e-006 1.3238e-004 1.1294e-003 3.7680e-003 7.6123e-003 1.0362e-002 9.8996e-003 6.7664e-003 3.1349e-003 8.4135e-004
          72 8.7467e-013 4.4710e-012 1.4367e-010 5.4212e-012 2.9220e-008 4.5430e-008 6.7146e-008 4.1079e-007 9.1368e-007 1.0847e-006 2.0528e-005 3.9534e-005 6.3367e-006 8.8419e-005 8.8899e-004 3.1369e-003 6.6008e-003 9.3546e-003 9.3654e-003 6.7496e-003 3.2782e-003 9.0264e-004
          73 2.2286e-012 1.1342e-012 1.0903e-010 3.9886e-011 2.9902e-008 3.6402e-008 7.9273e-008 3.3570e-007 9.7692e-007 6.4995e-007 1.7704e-005 3.8592e-005 1.0044e-005 5.6752e-005 6.9541e-004 2.6030e-003 5.7002e-003 8.3855e-003 8.7501e-003 6.5974e-003 3.3312e-003 9.3220e-004
          74 3.8642e-012 1.7683e-014 7.8407e-011 2.0185e-010 3.0056e-008 2.8560e-008 8.9897e-008 2.6976e-007 1.0196e-006 3.4933e-007 1.5147e-005 3.7214e-005 1.3765e-005 3.4496e-005 5.4021e-004 2.1533e-003 4.9045e-003 7.4717e-003 8.0910e-003 6.3431e-003 3.3091e-003 9.4012e-004
          75 5.5528e-012 4.6718e-013 5.2374e-011 4.5538e-010 2.9714e-008 2.1847e-008 9.8672e-008 2.1251e-007 1.0421e-006 1.5593e-007 1.2839e-005 3.5467e-005 1.7234e-005 1.9362e-005 4.1600e-004 1.7742e-003 4.2018e-003 6.6169e-003 7.4104e-003 6.0112e-003 3.2248e-003 9.3105e-004
          76 7.1276e-012 1.9255e-012 3.1447e-011 7.6877e-010 2.8972e-008 1.6233e-008 1.0556e-007 1.6382e-007 1.0471e-006 4.7151e-008 1.0790e-005 3.3484e-005 2.0306e-005 9.6052e-006 3.1755e-004 1.4575e-003 3.5893e-003 5.8344e-003 6.7385e-003 5.6338e-003 3.0968e-003 9.0479e-004
