   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101
          10 4.2426e-044 2.1883e-042 3.8595e-041 1.4067e-039 4.5368e-039 5.2641e-038 3.3879e-037 4.2706e-036 1.4358e-034 7.2483e-007 3.4932e-005 2.8657e-006 2.1178e-002 5.7527e-001 9.5432e-001 2.3817e-002 5.7708e-004 2.1083e-005 2.2859e-003 4.8129e-005 3.6926e-006 1.8136e-009 8.7464e-009 1.2201e-006 4.6361e-007 1.0071e-007 1.1342e-007 1.4103e-008 2.6861e-010 1.4909e-008 6.0102e-009 1.1687e-008 2.8118e-008 8.3946e-012 1.4245e-008 3.0145e-008 1.1271e-008 1.2688e-009 1.7481e-008 5.6020e-009 4.8407e-009 4.5884e-009 4.2217e-010 1.5225e-009 6.2456e-010 3.9596e-011 1.9902e-009 3.6774e-010 3.5941e-009 1.9718e-009 3.4977e-009 4.7757e-009 1.3554e-009 6.9522e-009 6.5617e-012 5.4286e-009 1.6868e-009 1.3691e-009 2.9452e-009 5.4351e-011 1.0467e-009 7.3698e-010 2.7038e-012 1.2806e-010 1.0468e-010 8.4855e-011 9.4456e-011 3.5149e-012 2.2508e-010 6.6721e-010 2.5928e-010 1.0626e-010 1.0618e-009 9.9729e-010 4.5424e-011 5.7010e-010 1.4823e-009 7.7329e-010 2.9389e-014 6.7993e-010 1.2652e-009 6.1575e-010 4.7805e-012 3.5536e-010 7.8485e-010 5.2362e-010 7.1431e-011 4.8441e-011 2.7038e-010 3.0139e-010 1.3142e-010 8.7513e-012 1.6112e-011 5.1420e-011 4.3128e-011 1.5252e-011 1.7079e-012 4.5023e-014 7.4707e-013 5.9436e-012 1.3141e-011 1.1417e-011
          11 1.1762e-042 8.5895e-041 1.2454e-039 4.9123e-038 2.2988e-037 1.2430e-036 2.3235e-035 1.4604e-034 3.8146e-033 2.8098e-007 4.3391e-007 4.8083e-005 2.8423e-006 1.3186e-002 2.4804e-002 9.4944e-001 2.5071e-002 5.0601e-004 7.8425e-003 3.4864e-005 7.7439e-005 1.3450e-005 1.4744e-007 4.6168e-006 1.2090e-007 3.6555e-007 6.6168e-009 5.7505e-008 1.3318e-010 6.5932e-009 1.9566e-010 4.0496e-008 2.3085e-010 3.3210e-012 4.1562e-008 5.8010e-010 1.8598e-008 1.2950e-009 7.3599e-010 3.4975e-009 8.1154e-010 1.2206e-011 1.2828e-011 2.4591e-012 1.5597e-009 5.6459e-010 3.1378e-009 1.7663e-009 3.8367e-009 2.0273e-009 4.0742e-009 1.1087e-009 3.7014e-009 1.7116e-010 2.4022e-009 2.2930e-011 8.5029e-010 9.9799e-011 1.2748e-010 2.5282e-012 7.1815e-011 3.5921e-011 4.0701e-010 2.3487e-011 6.0121e-010 8.2640e-010 1.8166e-012 1.1009e-009 1.0243e-009 4.6111e-013 1.0237e-009 1.1171e-009 4.3779e-011 5.1628e-010 9.5023e-010 2.2140e-010 8.1286e-011 4.8788e-010 3.0487e-010 5.4052e-012 1.1019e-010 1.6555e-010 3.3503e-011 1.1898e-011 5.8855e-011 2.1475e-011 5.9101e-012 6.2183e-011 5.9088e-011 2.9693e-012 4.2567e-011 1.5165e-010 1.5182e-010 3.9048e-011 1.0682e-011 1.4649e-010 2.7472e-010 2.2291e-010 6.2084e-011 3.6363e-012 1.1944e-010 2.6197e-010
          12 5.8237e-041 6.8948e-039 8.9765e-038 3.3802e-036 2.3550e-035 6.3695e-035 2.1736e-033 4.6765e-033 8.3732e-032 3.4239e-009 6.0706e-007 3.5870e-006 5.0976e-005 3.0506e-002 1.2237e-005 2.6024e-002 9.4634e-001 2.6934e-002 2.4272e-002 4.0137e-004 8.9016e-005 1.2024e-004 2.4991e-005 5.5966e-005 4.9930e-007 7.5678e-008 2.0762e-007 6.0643e-009 9.5862e-010 6.7931e-008 3.3788e-008 4.8985e-009 5.9565e-008 9.9312e-012 4.2243e-009 3.6650e-008 3.5394e-009 1.3948e-009 1.0987e-008 5.2107e-010 2.5018e-009 3.5189e-011 2.1770e-009 1.0574e-010 5.1108e-009 2.2192e-010 7.9421e-009 2.4648e-010 8.0788e-009 5.6984e-010 5.3845e-009 1.2732e-009 1.8082e-009 1.5260e-009 4.0978e-011 5.4354e-010 3.0698e-010 6.5477e-011 1.4815e-010 1.0390e-009 3.8581e-010 5.0778e-010 2.0784e-009 3.3513e-010 9.1999e-010 2.2194e-009 2.8346e-010 6.8044e-010 1.6307e-009 3.5837e-010 1.5973e-010 7.3486e-010 3.6268e-010 4.1449e-012 8.2498e-011 1.0985e-010 5.6421e-011 3.2071e-011 2.4539e-011 3.3863e-012 2.8356e-011 1.7954e-010 2.7364e-010 1.2036e-010 3.0674e-012 2.3547e-010 5.0963e-010 3.7915e-010 5.4651e-011 6.3991e-011 3.9325e-010 5.4485e-010 3.1432e-010 3.5708e-011 4.8010e-011 2.6414e-010 3.7164e-010 2.5351e-010 6.8554e-011 2.8220e-013 5.7885e-011 1.2516e-010
          13 8.8540e-038 2.0270e-035 2.6262e-034 8.3282e-033 8.5606e-032 1.4577e-031 5.9034e-030 6.3362e-031 1.1067e-030 1.8308e-009 5.1647e-007 1.3813e-006 7.8792e-006 2.3296e-004 8.4394e-005 5.0785e-005 2.7647e-002 9.4492e-001 3.4960e-001 2.6631e-002 2.6274e-004 1.6486e-004 1.8201e-004 6.1948e-005 4.6356e-005 1.8497e-006 5.4309e-007 6.5874e-008 2.0601e-010 6.2969e-013 1.2755e-008 7.2574e-008 1.8419e-008 1.6870e-011 9.2252e-008 7.2626e-009 3.9683e-008 4.3184e-010 7.2912e-010 4.9729e-009 6.4042e-011 8.4513e-011 2.2837e-009 6.0837e-010 6.7119e-009 3.6368e-009 6.6332e-009 6.0861e-009 4.6652e-009 4.7121e-009 2.9353e-009 1.7659e-009 1.3523e-009 1.6761e-010 1.2053e-010 3.6443e-012 3.4154e-010 7.0777e-011 1.1451e-009 1.3718e-009 3.1920e-010 3.1343e-009 5.0632e-010 1.4873e-009 2.6250e-009 4.5167e-011 1.4135e-009 1.3075e-009 2.3430e-012 5.7009e-010 3.8525e-010 6.9467e-013 7.2835e-011 8.9148e-012 1.9162e-011 1.5969e-012 9.7033e-011 2.5330e-010 6.2751e-011 9.8926e-011 5.7896e-010 5.2945e-010 4.1663e-011 2.2828e-010 7.9870e-010 6.5054e-010 8.5018e-011 1.1898e-010 5.8756e-010 6.2385e-010 2.0608e-010 1.3984e-012 1.9611e-010 3.6287e-010 2.4345e-010 4.5149e-011 8.3049e-012 8.4259e-011 1.0763e-010 5.1286e-011 3.7214e-012 6.5757e-012
          14 3.6474e-028 9.0191e-026 1.1744e-024 3.6389e-023 3.8823e-022 6.4232e-022 2.5821e-020 1.1094e-021 2.1465e-022 1.0540e-008 8.3451e-007 2.1480e-006 1.0495e-005 1.2924e-003 3.4133e-005 5.8786e-004 4.0741e-002 8.2713e-001 4.8756e-001 1.2093e-001 5.3333e-003 1.8160e-003 7.6958e-004 2.1387e-003 7.6021e-004 6.4311e-004 9.5451e-005 1.3120e-004 1.6361e-006 2.4706e-004 9.8249e-007 1.3533e-004 4.8491e-005 3.2166e-010 4.2637e-005 7.3039e-005 4.8780e-006 1.1239e-005 5.5416e-005 9.8287e-007 3.2143e-005 2.4595e-005 1.4024e-006 3.4051e-005 3.2248e-006 2.1547e-005 1.0603e-005 1.1784e-005 1.3412e-005 7.5642e-006 1.2359e-005 6.9013e-006 9.1372e-006 8.4648e-006 4.7395e-006 1.1020e-005 8.2119e-007 1.1993e-005 5.3223e-007 8.2392e-006 5.2865e-006 1.6459e-006 9.0298e-006 8.6412e-007 4.4787e-006 6.5729e-006 2.9976e-008 5.0732e-006 4.9943e-006 8.1554e-010 4.2719e-006 4.6376e-006 1.2141e-007 2.6858e-006 4.7115e-006 9.3736e-007 7.9941e-007 3.9669e-006 2.6372e-006 3.1389e-008 1.6915e-006 3.5094e-006 1.6253e-006 1.3602e-009 1.5743e-006 2.9637e-006 1.5811e-006 3.2350e-008 8.6272e-007 2.3748e-006 2.0153e-006 4.6311e-007 9.6062e-008 1.2639e-006 2.1163e-006 1.4765e-006 2.9294e-007 8.4913e-008 9.6650e-007 1.7307e-006 1.4746e-006 5.8173e-007
          15 1.1104e-038 6.2744e-036 8.8983e-035 2.1410e-033 3.1615e-032 4.6517e-032 1.4476e-030 1.3514e-030 2.8046e-029 1.1470e-007 2.8859e-007 3.6916e-008 2.0225e-007 6.8970e-003 1.9237e-005 1.0325e-004 1.1984e-004 2.7033e-002 5.7212e-001 9.4584e-001 2.6099e-002 1.1735e-004 3.3099e-004 4.0522e-003 2.6749e-004 6.7822e-005 3.5136e-006 5.7782e-007 1.5025e-010 1.7743e-011 1.6993e-008 1.4739e-008 8.4092e-008 8.5036e-012 1.0151e-008 9.7538e-008 1.5271e-009 6.5558e-009 2.7133e-008 3.3813e-011 3.2106e-009 1.7517e-012 8.3946e-010 2.2156e-009 4.2895e-009 3.3074e-009 9.7972e-009 1.9050e-009 1.0294e-008 1.0899e-009 5.9723e-009 8.5339e-010 1.4923e-009 4.3393e-010 1.4022e-013 6.6603e-012 3.5855e-010 1.2853e-009 2.8127e-011 3.0377e-009 1.0741e-009 1.3674e-009 3.5856e-009 1.0248e-010 1.9689e-009 1.8028e-009 8.2408e-014 8.6699e-010 4.9744e-010 1.1837e-012 5.5200e-011 8.2451e-012 2.1415e-012 9.3329e-011 2.6723e-010 7.1884e-011 1.4317e-010 8.1272e-010 6.6996e-010 1.5889e-011 4.9062e-010 1.1999e-009 6.6834e-010 6.4292e-012 4.1547e-010 9.1253e-010 5.5572e-010 4.3840e-011 1.0605e-010 3.6357e-010 3.0657e-010 8.1856e-011 2.0467e-013 3.9230e-011 4.7240e-011 1.5137e-011 1.6974e-013 9.4651e-013 2.9279e-013 1.4771e-011 4.5547e-011 5.3254e-011
          16 2.0395e-038 3.9956e-035 6.6725e-034 1.1353e-032 2.3252e-031 3.8746e-031 6.5924e-030 3.9532e-029 4.1100e-028 9.1694e-008 6.1053e-007 9.1483e-007 4.0221e-008 7.1333e-004 5.1739e-008 3.3731e-005 1.6888e-004 2.2346e-004 1.0411e-003 2.6137e-002 9.4868e-001 2.3688e-002 1.6680e-005 4.9684e-003 5.5882e-004 3.7939e-004 1.0314e-004 5.4909e-006 6.6617e-008 9.4058e-007 4.3017e-007 2.3408e-009 1.2441e-009 6.5685e-012 1.2840e-007 1.4840e-008 4.5948e-008 6.6526e-010 2.0407e-008 4.2851e-009 1.3559e-008 5.7083e-009 6.9060e-009 1.0159e-008 3.3257e-009 7.6284e-009 1.7752e-009 3.1238e-009 1.8999e-009 3.4541e-010 2.3942e-009 3.0445e-010 1.8567e-009 2.0890e-009 3.8186e-010 3.0512e-009 1.8467e-010 1.4438e-009 1.2400e-009 5.4433e-012 6.8947e-010 5.3976e-010 3.8030e-011 1.8023e-010 6.5347e-010 3.5805e-010 3.1023e-011 7.7767e-010 7.2235e-010 9.5386e-012 4.8152e-010 7.7145e-010 1.6636e-010 6.2351e-011 3.7356e-010 2.9331e-010 4.9888e-011 9.2931e-012 8.5877e-011 1.3291e-010 1.1374e-010 4.5210e-011 3.3317e-014 6.8765e-011 2.0054e-010 2.1007e-010 7.0667e-011 2.9356e-012 1.2929e-010 2.6682e-010 2.1650e-010 5.8235e-011 2.7212e-012 8.9019e-011 1.7422e-010 1.5251e-010 6.4623e-011 5.3379e-012 8.1399e-012 3.8493e-011 5.5107e-011 4.7889e-011
          17 7.5535e-038 6.0244e-034 1.2393e-032 1.4478e-031 3.9321e-030 8.6520e-030 6.7881e-029 1.1178e-027 5.7610e-027 4.2622e-008 7.8115e-010 3.0505e-008 3.5844e-007 1.8932e-003 3.2069e-007 9.2774e-007 5.3817e-005 2.3921e-004 2.3808e-002 3.7486e-004 2.3410e-002 9.5341e-001 2.0863e-002 3.2492e-002 1.9997e-005 9.4873e-004 5.3674e-004 1.3060e-004 1.4432e-006 7.6382e-006 1.8038e-006 8.0133e-007 1.9062e-007 8.0126e-012 1.0517e-010 9.4343e-008 1.9641e-008 2.4892e-008 7.7870e-008 6.2829e-009 1.5455e-008 2.9317e-010 2.8412e-009 5.1010e-009 6.6043e-009 7.5132e-009 1.4124e-008 3.4268e-009 1.2392e-008 1.1077e-009 4.7721e-009 4.9031e-010 2.2901e-010 1.1555e-010 9.7298e-010 2.2427e-010 2.6590e-009 2.5505e-009 1.2102e-009 5.1472e-009 5.5927e-011 3.1838e-009 1.5352e-009 2.0574e-010 9.6348e-010 1.3915e-010 6.1571e-013 6.9828e-012 2.9957e-012 4.0700e-010 7.7543e-010 3.6222e-011 8.2946e-010 1.7591e-009 3.6622e-010 3.7827e-010 1.6796e-009 9.3115e-010 4.6478e-013 5.6534e-010 7.6492e-010 2.0208e-010 5.5447e-012 1.0829e-010 7.2321e-011 1.0086e-011 1.8236e-012 2.0623e-011 7.4764e-011 6.7091e-011 1.0054e-012 1.0111e-010 3.6025e-010 4.1718e-010 1.6394e-010 8.8733e-013 2.2542e-010 5.5955e-010 5.6122e-010 2.4360e-010 9.0528e-012 8.2678e-011
          18 2.9065e-036 1.9950e-032 5.1616e-031 4.1726e-030 1.4222e-028 4.3753e-028 1.5838e-027 4.8409e-026 8.3832e-026 1.1020e-007 1.5759e-007 7.6659e-008 4.1656e-011 6.2771e-004 7.1719e-007 2.1294e-007 3.4455e-006 8.3077e-005 7.2251e-003 3.8075e-004 5.7073e-004 2.0395e-002 9.5945e-001 3.4362e-001 1.6536e-002 2.2287e-004 1.4498e-003 7.2187e-004 7.6918e-008 1.6615e-004 9.2758e-006 3.9124e-006 2.3488e-006 1.6868e-011 5.2806e-007 1.8222e-008 4.4973e-008 1.4533e-010 5.0357e-008 9.7098e-008 5.6384e-009 1.8103e-008 1.7986e-009 2.2231e-009 1.8530e-008 7.0138e-009 2.1032e-008 1.4200e-008 9.3768e-009 8.9202e-009 2.2010e-009 1.2954e-009 8.0543e-011 3.8569e-010 6.9260e-010 2.3395e-009 3.8122e-009 1.5583e-009 6.8385e-009 7.3351e-012 5.0629e-009 9.0275e-010 1.1066e-009 9.1230e-010 1.6399e-011 4.1399e-011 1.0094e-010 3.3080e-013 7.7051e-010 8.3220e-010 8.5420e-011 2.0213e-009 1.3566e-009 5.3089e-011 1.8272e-009 1.4602e-009 1.3735e-011 6.9699e-010 8.5307e-010 1.0391e-010 7.7828e-011 1.5707e-010 1.1132e-011 2.9148e-011 1.3748e-011 4.5154e-011 2.4423e-010 1.9018e-010 2.3190e-013 2.6707e-010 6.7681e-010 4.9760e-010 4.7816e-011 1.4716e-010 6.4713e-010 7.4022e-010 3.1062e-010 3.6580e-012 1.6309e-010 4.3179e-010 4.0576e-010 1.6545e-010
          19 7.0158e-032 7.7570e-029 2.5258e-027 1.4740e-026 5.8835e-025 2.5420e-024 4.9700e-024 1.9836e-022 1.6169e-023 6.1654e-009 2.3124e-009 8.7490e-009 2.1271e-008 8.6683e-004 7.0623e-008 1.5665e-007 1.5070e-007 1.2476e-005 3.2488e-003 1.2827e-004 5.5428e-004 8.3152e-004 1.6072e-002 5.7143e-001 9.6621e-001 1.2077e-002 7.4063e-004 2.2029e-003 7.2984e-005 9.5759e-004 1.9187e-004 6.5690e-006 6.7677e-006 3.3255e-010 5.0728e-006 8.6654e-007 1.3489e-008 1.4370e-010 2.4169e-008 5.4702e-010 8.5163e-008 1.0488e-009 2.6546e-008 2.6691e-009 1.8133e-008 1.1288e-008 2.4692e-008 6.3450e-009 1.7799e-008 2.4557e-009 4.3608e-009 1.4859e-009 6.0955e-011 8.3177e-010 3.9027e-009 1.4682e-011 6.9867e-009 1.1276e-009 4.0350e-009 3.3547e-009 2.5641e-010 1.8571e-009 3.0943e-010 2.4465e-013 1.8647e-011 3.8625e-010 1.0755e-009 1.2666e-010 1.0578e-009 2.3822e-009 2.7524e-010 9.1328e-010 2.0783e-009 4.5417e-010 1.6446e-010 7.3111e-010 3.4551e-010 2.1093e-011 2.2248e-012 2.0256e-012 1.7804e-011 1.5987e-010 3.8037e-010 2.4315e-010 1.5862e-013 3.8789e-010 8.9853e-010 5.9729e-010 3.8600e-011 2.0698e-010 7.1435e-010 6.7010e-010 2.0455e-010 7.7682e-013 1.5403e-010 2.7135e-010 1.8633e-010 5.5184e-011 2.8697e-012 1.6802e-012 2.4748e-012 5.7752e-013
          20 1.1660e-023 1.1651e-020 3.8403e-019 2.2059e-018 8.8602e-017 3.8976e-016 7.4225e-016 2.9739e-014 1.5295e-015 2.8904e-009 9.4086e-010 6.9466e-009 2.4088e-008 7.8799e-004 6.1599e-008 1.8108e-007 9.9823e-008 1.0087e-005 2.5350e-003 1.3918e-004 4.6792e-004 1.5257e-003 2.1562e-002 5.5745e-001 9.1508e-001 4.6621e-002 8.9496e-003 2.4007e-005 3.7157e-005 4.4221e-003 4.1140e-005 7.4524e-005 2.6279e-004 6.6020e-008 1.7240e-004 2.3857e-005 1.3220e-004 1.6033e-005 3.5961e-005 1.1320e-005 6.3340e-005 3.0750e-005 6.5145e-007 3.8124e-005 2.1915e-005 3.2601e-006 3.1609e-005 3.8501e-006 1.7185e-005 1.4313e-005 5.6925e-006 1.7969e-005 1.5009e-006 1.6672e-005 5.7500e-007 1.4030e-005 6.9900e-007 1.1097e-005 1.6775e-006 7.6540e-006 3.7936e-006 3.6508e-006 6.4563e-006 4.2868e-007 7.2753e-006 7.6356e-007 4.0068e-006 4.5308e-006 1.5013e-007 5.2221e-006 2.0900e-006 8.7369e-007 4.7026e-006 1.2123e-006 9.6352e-007 3.9615e-006 1.2154e-006 4.9499e-007 3.1920e-006 1.7445e-006 2.8955e-008 2.0605e-006 2.4123e-006 2.9838e-007 6.1034e-007 2.2798e-006 1.4917e-006 3.4449e-008 8.2387e-007 2.0099e-006 1.2280e-006 4.6597e-008 5.5471e-007 1.6506e-006 1.3853e-006 2.7633e-007 1.0878e-007 9.9983e-007 1.4854e-006 8.7825e-007 9.9361e-008 1.3224e-007
          21 1.4594e-032 2.9554e-030 1.1950e-028 5.3993e-028 2.3197e-026 1.3861e-025 1.9088e-025 6.8483e-024 5.0603e-024 5.1388e-008 2.8935e-008 4.4442e-008 1.6712e-008 3.3261e-004 1.6398e-008 2.4312e-007 3.6584e-007 1.0843e-008 2.9490e-003 2.4289e-005 1.9374e-004 8.4463e-004 1.1842e-003 7.7575e-004 1.1885e-002 9.7249e-001 7.0646e-003 1.7700e-003 7.9611e-006 3.1213e-003 1.1904e-003 2.0692e-004 3.0550e-006 1.1280e-008 1.3137e-005 1.0754e-005 1.1087e-006 1.2025e-007 2.5428e-008 1.7957e-008 6.0662e-009 2.0784e-008 1.0816e-009 4.2081e-008 4.0658e-009 3.7369e-008 6.4555e-009 1.7241e-008 5.7296e-009 3.1205e-009 6.4823e-009 7.8103e-011 5.6674e-009 2.7246e-009 2.0934e-009 4.2333e-009 1.3408e-011 2.1149e-009 7.5836e-010 3.0448e-011 7.3171e-010 9.0782e-010 2.8961e-011 9.1739e-010 1.3536e-009 2.3359e-011 8.4497e-010 9.6484e-010 5.2918e-011 2.0802e-010 3.9262e-010 2.0002e-010 2.7757e-011 2.7042e-011 2.4766e-010 3.9221e-010 1.3448e-010 3.1360e-011 4.0914e-010 4.8836e-010 1.1471e-010 2.8528e-011 2.5620e-010 2.8329e-010 1.0522e-010 3.2205e-012 1.9964e-011 5.8326e-011 7.7389e-011 7.8638e-011 5.7820e-011 1.7781e-011 1.7605e-012 5.7862e-011 1.4953e-010 1.7110e-010 9.0652e-011 7.4714e-012 2.3246e-011 1.1081e-010 1.6076e-010 1.2302e-010
          22 1.8292e-031 9.7303e-030 4.7725e-028 1.8281e-027 7.6615e-026 6.2109e-025 7.9330e-025 1.8312e-023 8.3028e-023 1.7262e-009 3.1199e-008 3.9531e-008 2.8248e-008 5.7291e-004 1.5254e-007 4.7394e-009 2.9495e-007 2.1165e-007 3.6110e-006 7.6693e-007 5.1627e-005 3.0158e-004 1.2103e-003 1.1344e-002 1.6342e-003 7.3189e-003 9.7713e-001 2.8728e-003 6.3453e-004 3.4553e-003 4.3241e-003 1.4541e-003 1.9338e-004 5.3459e-008 8.2002e-012 2.8723e-005 1.5404e-005 1.6419e-008 1.6543e-006 4.9304e-007 1.1426e-007 5.6032e-009 1.1544e-009 3.8849e-008 1.9534e-008 3.2203e-010 4.7775e-008 1.2318e-008 4.3712e-008 8.0648e-009 1.4505e-008 4.4405e-009 9.6233e-011 2.8031e-009 5.9658e-009 4.1391e-010 1.2165e-008 6.9096e-010 7.2299e-009 2.9983e-009 7.4320e-010 1.5211e-009 2.5317e-010 1.1695e-010 2.2594e-011 1.6765e-009 1.9058e-009 8.3842e-011 3.3799e-009 2.0248e-009 1.0336e-010 1.9751e-009 1.0339e-009 2.3337e-012 1.8123e-010 1.1869e-010 8.0887e-011 2.2009e-010 2.7423e-010 6.1646e-012 4.5497e-010 1.2606e-009 7.0166e-010 4.4654e-013 7.3602e-010 1.2934e-009 5.7997e-010 3.9495e-012 2.5341e-010 4.5808e-010 2.5149e-010 4.3469e-011 1.2945e-013 7.5574e-013 5.4726e-014 1.5356e-013 2.2368e-011 1.2731e-010 2.6333e-010 2.5444e-010 8.7411e-011 1.7522e-012
          23 4.1740e-030 7.6785e-029 4.4330e-027 1.5946e-026 5.8548e-025 6.3380e-024 9.1246e-024 1.0960e-022 1.3230e-021 1.2008e-008 4.1853e-009 4.3691e-008 1.4631e-008 1.1364e-004 1.5147e-008 9.0787e-008 9.7109e-008 2.4747e-007 1.7367e-003 4.7677e-007 4.3941e-006 8.8859e-005 4.5805e-004 1.5149e-002 1.7613e-003 2.2872e-003 3.5963e-003 9.7787e-001 3.5426e-003 2.2641e-004 6.1584e-003 5.6995e-003 1.6222e-003 1.3648e-007 1.4325e-004 7.3397e-006 5.5879e-005 1.5940e-006 1.8758e-005 7.4440e-007 2.7900e-006 1.4464e-007 9.3515e-008 2.9219e-008 4.1375e-008 6.2374e-011 1.6444e-014 3.4450e-008 2.0299e-008 4.7787e-008 1.1990e-008 1.5073e-008 2.2530e-009 9.6435e-013 6.0257e-011 7.4449e-009 9.5008e-010 1.1667e-008 4.0183e-009 5.2921e-009 4.0907e-009 5.8940e-010 8.8415e-010 2.7833e-011 1.0300e-010 7.8170e-010 1.9048e-010 3.2833e-009 7.1767e-010 1.7629e-009 3.5042e-009 1.0391e-010 1.4271e-009 1.1766e-009 2.5156e-013 2.4590e-010 9.1889e-012 1.0134e-010 1.8847e-013 4.5274e-010 7.3106e-010 3.1307e-011 6.5734e-010 1.5393e-009 5.6929e-010 5.6625e-011 9.6507e-010 1.0179e-009 1.8265e-010 6.9629e-011 3.6426e-010 2.2337e-010 8.9250e-012 3.7631e-011 3.7989e-011 2.0312e-012 9.5658e-011 1.4434e-010 3.2024e-011 3.8562e-011 2.9569e-010 4.6234e-010
          24 1.7667e-028 1.3759e-027 9.0443e-026 3.3867e-025 9.7644e-024 1.3992e-022 2.5065e-022 1.4662e-021 3.2863e-020 1.4603e-009 5.9462e-008 3.3506e-008 2.2469e-008 4.6272e-004 1.1772e-007 5.3724e-011 1.9175e-007 4.6258e-007 6.5788e-005 5.2938e-007 9.9224e-007 1.3076e-005 1.5609e-004 2.4015e-003 7.1027e-004 2.4745e-003 3.1142e-003 8.7539e-004 5.8267e-003 9.7259e-001 9.8243e-004 9.9562e-003 7.1988e-003 1.3053e-007 1.6770e-003 6.7219e-005 5.3985e-005 2.0906e-005 7.2388e-005 2.1326e-005 1.5890e-006 6.4092e-006 1.0007e-007 6.6956e-007 8.6578e-008 1.6092e-010 2.3004e-009 2.2659e-009 6.6493e-008 4.2059e-009 5.7181e-008 1.0316e-008 5.2234e-009 8.0572e-009 4.1868e-009 3.3884e-009 1.7258e-008 4.1735e-014 1.3400e-008 2.5715e-009 1.5925e-009 1.7442e-009 6.1846e-010 3.0572e-010 5.2525e-010 3.9232e-009 9.7157e-010 1.7778e-009 4.1826e-009 3.1067e-010 1.0157e-009 1.2494e-009 1.6616e-010 1.6568e-012 1.2191e-012 6.6751e-011 7.2441e-010 1.0224e-009 8.6018e-011 6.5561e-010 1.8520e-009 8.6607e-010 3.4545e-012 6.7408e-010 8.3584e-010 2.4560e-010 7.5505e-013 3.0698e-011 2.0488e-011 1.1635e-011 5.2104e-011 1.9789e-010 3.0393e-010 1.4689e-010 1.7798e-012 2.8133e-010 6.9669e-010 6.4547e-010 2.0955e-010 1.2472e-012 2.1214e-010 4.4028e-010
          25 2.5391e-025 9.8236e-025 7.1059e-023 3.0427e-022 6.2179e-021 1.1767e-019 2.7105e-019 8.2571e-019 2.5852e-017 2.2861e-010 4.6505e-010 2.0385e-008 6.1529e-009 6.2927e-006 5.2129e-009 2.5927e-008 1.1387e-008 5.7632e-008 7.9901e-004 7.2148e-007 5.1811e-007 2.9925e-006 3.5811e-005 1.8523e-003 2.6183e-004 1.0681e-003 3.4592e-003 4.3485e-003 1.9694e-005 1.4269e-005 9.5751e-001 7.6181e-003 1.5260e-002 7.2027e-008 8.6180e-003 1.4580e-003 3.6802e-007 8.2597e-005 9.9615e-005 1.2733e-004 3.5501e-006 2.1368e-005 4.6078e-006 2.1548e-006 1.9265e-006 3.8994e-008 9.4141e-008 2.3696e-008 1.4157e-008 3.3874e-008 9.5897e-010 3.4863e-008 1.2003e-008 1.2461e-009 1.7061e-008 4.0279e-009 6.9725e-009 8.9575e-009 6.2642e-011 4.1893e-009 2.4964e-009 7.7760e-011 1.5839e-009 3.4440e-009 2.8031e-010 1.7272e-009 2.4574e-009 1.0566e-010 5.8967e-010 8.6501e-010 3.5375e-010 2.3268e-011 1.7347e-010 8.5141e-010 7.6205e-010 1.8606e-011 5.3874e-010 1.0786e-009 3.9146e-010 4.4179e-012 2.7776e-010 3.5994e-010 2.0027e-010 6.4531e-011 2.7354e-012 4.0600e-011 2.2408e-010 3.8527e-010 2.5941e-010 2.1272e-011 9.1793e-011 3.8031e-010 4.3329e-010 1.9633e-010 1.0964e-011 3.9661e-011 1.3746e-010 1.6028e-010 1.1471e-010 6.0649e-011 2.4518e-011 5.0747e-012
