   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13
          13 3.0029e-010 1.1310e-009 2.7136e-009 1.5048e-009 1.6061e-009 2.0553e-009 3.8491e-008 2.5182e-007 1.3464e-005 1.5047e-003 3.8320e-002 2.7608e-001 1.0702e-001 1.7121e-001
          14 6.5442e-010 3.8997e-010 6.8511e-010 3.9950e-009 5.9687e-011 9.5990e-009 9.9129e-009 1.3698e-008 1.0492e-006 7.8144e-005 5.0422e-003 8.4041e-002 2.8943e-001 6.3534e-004
          15 5.7884e-010 7.3766e-010 1.5301e-009 5.9141e-012 1.3445e-011 2.1001e-010 2.6096e-008 2.2830e-010 2.2781e-009 5.8334e-006 4.3826e-004 1.7141e-002 1.6277e-001 1.6714e-001
          16 4.9595e-011 6.9225e-011 6.7144e-010 2.7744e-009 4.2169e-010 5.9002e-010 3.8035e-010 1.2270e-008 2.1481e-009 6.1225e-008 3.8020e-005 2.4029e-003 5.4759e-002 2.2405e-001
          17 7.4171e-010 9.0858e-010 5.0629e-010 1.8111e-010 3.9742e-012 1.7124e-009 2.9777e-009 1.0901e-009 1.7968e-008 1.4402e-008 1.1217e-006 2.8093e-004 1.2739e-002 1.4458e-001
          18 4.4561e-010 3.2980e-010 1.1888e-009 1.1685e-009 8.3601e-011 4.8215e-010 3.7773e-009 2.8302e-010 2.5531e-009 1.6864e-008 2.7804e-008 2.0208e-005 2.4308e-003 6.3490e-002
          19 7.8272e-013 4.5007e-011 6.4240e-011 8.0837e-010 2.7307e-015 4.9717e-010 2.1736e-009 2.2134e-009 1.3138e-009 2.5870e-010 4.4901e-008 1.9710e-006 3.7212e-004 2.2248e-002
          20 2.4773e-010 4.2920e-010 3.9610e-010 3.9821e-011 6.2248e-011 3.4490e-010 9.5064e-010 2.7100e-011 2.9868e-009 2.6651e-009 1.1532e-008 4.0121e-008 5.3871e-005 6.4768e-003
          21 4.1178e-010 3.2087e-010 6.8038e-010 7.2807e-010 1.9817e-011 9.7165e-011 1.6136e-009 4.9741e-010 1.4133e-010 2.0028e-010 3.1340e-008 7.2152e-008 3.9805e-006 1.6587e-003
          22 2.1334e-010 3.6103e-011 1.8885e-010 4.6389e-010 1.0587e-011 4.6851e-010 9.1291e-012 2.4344e-011 4.3309e-010 1.3374e-010 3.6156e-009 1.3702e-007 1.2497e-007 3.5844e-004
          23 2.3968e-011 2.8258e-011 8.7536e-012 1.0306e-011 5.0351e-011 1.3002e-010 1.1115e-009 5.5324e-010 1.4609e-010 3.0934e-010 1.2746e-008 9.9078e-009 8.4600e-009 6.7619e-005
          24 1.2960e-011 1.2411e-010 1.9091e-010 1.5263e-010 3.3932e-011 2.0828e-011 8.8338e-010 2.9007e-010 7.3859e-010 1.0484e-009 3.9292e-009 5.6010e-009 9.6787e-008 8.4879e-006
          25 7.2129e-011 1.3144e-010 2.7274e-010 3.4669e-010 5.5655e-012 1.8919e-010 8.6623e-011 2.2862e-012 2.9285e-010 2.9399e-010 2.0766e-009 8.7752e-011 7.4261e-009 2.7665e-007
          26 9.6533e-011 7.5687e-011 1.8894e-010 2.9461e-010 2.9485e-013 2.1139e-010 6.4653e-011 7.1544e-011 3.3761e-012 5.7199e-012 6.8487e-009 1.2215e-009 5.7231e-008 2.3123e-007
          27 7.8130e-011 2.8662e-011 8.5845e-011 1.5520e-010 3.6572e-012 1.2126e-010 2.3496e-010 1.1227e-010 4.2643e-011 1.2631e-010 4.1959e-009 3.4832e-010 2.3015e-008 3.8271e-008
          28 5.4258e-011 8.7257e-012 3.3268e-011 6.9589e-011 5.0767e-012 5.5370e-011 2.6500e-010 8.6643e-011 7.7581e-011 1.5158e-010 1.5470e-009 2.9631e-011 3.9012e-009 6.4762e-008
          29 3.8201e-011 1.9941e-012 1.1831e-011 3.0029e-011 5.0440e-012 2.3612e-011 2.3595e-010 5.6751e-011 7.7608e-011 1.2080e-010 4.2494e-010 4.5506e-010 1.6524e-010 1.9736e-008
          30 2.6338e-011 1.4037e-013 3.2555e-012 1.1470e-011 4.2857e-012 8.7100e-012 1.8520e-010 3.3229e-011 6.1644e-011 7.9127e-011 6.0598e-011 8.5141e-010 1.1587e-010 1.0520e-009
          31 1.7626e-011 7.8342e-014 4.9465e-013 3.6408e-012 3.2863e-012 2.5879e-012 1.3332e-010 1.7898e-011 4.2924e-011 4.5769e-011 1.4590e-014 9.5712e-010 3.6929e-010 9.7975e-010
          32 1.1338e-011 3.9480e-013 1.0907e-015 8.7491e-013 2.3138e-012 5.4346e-013 8.9239e-011 9.0623e-012 2.7287e-011 2.4310e-011 1.8037e-011 8.2777e-010 3.9721e-010 3.2620e-009
          33 6.7956e-012 5.3558e-013 8.7849e-014 1.3174e-013 1.4699e-012 5.6332e-014 5.4576e-011 4.3337e-012 1.5840e-011 1.2010e-011 3.1813e-011 5.8772e-010 2.9377e-010 3.5104e-009
          34 3.4046e-012 4.0117e-013 1.3023e-013 7.6354e-015 7.6173e-013 1.5524e-016 2.7595e-011 1.8296e-012 7.6979e-012 5.1746e-012 2.5416e-011 3.2211e-010 1.6011e-010 2.2622e-009
