   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          13 1.4254e-041 1.1755e-040 3.7056e-039 5.1376e-038 1.8920e-037 4.5065e-040 5.1239e-035 2.4181e-036 2.3853e-033 1.7646e-032 5.4552e-033 3.6259e-032 1.8214e-031 2.2472e-030 7.1718e-029 4.5584e-027 1.0594e-024 7.1212e-023 1.0931e-019 1.8105e-017 2.3965e-014 5.1953e-011 2.5203e-008 1.8781e-005 2.2563e-003 5.3011e-002 1.3922e-002 1.6219e-001
          14 1.4985e-038 1.4404e-038 1.4594e-036 1.1517e-035 1.7629e-035 1.1363e-034 1.2731e-032 9.5287e-033 4.3355e-031 4.8879e-030 4.9284e-030 8.9525e-030 1.6278e-029 1.0878e-028 2.7733e-027 1.4742e-025 2.7447e-023 1.6953e-021 1.9515e-018 2.8934e-016 2.9082e-013 4.2549e-010 1.5292e-007 6.0577e-005 4.3283e-003 6.6016e-002 4.5475e-002 1.7776e-002
          15 7.7423e-026 1.4037e-026 4.7970e-024 2.4406e-023 8.6293e-024 8.3156e-022 3.1664e-020 5.8115e-020 8.5887e-019 1.3504e-017 2.2705e-017 1.5058e-017 3.4585e-018 1.0785e-020 3.3419e-022 1.5781e-021 2.3789e-021 1.6664e-020 1.8356e-017 2.5150e-015 2.0742e-012 2.2936e-009 6.6455e-007 1.7207e-004 9.1075e-003 1.0133e-001 2.4592e-002 4.3324e-004
          16 1.1598e-035 8.6579e-037 6.1698e-034 2.5726e-033 1.7843e-034 1.3333e-031 3.6693e-030 8.9985e-030 9.0339e-029 1.6463e-027 3.2643e-027 1.3063e-027 1.5290e-030 4.0670e-027 8.4849e-026 3.7383e-024 5.5545e-022 3.1391e-020 2.7076e-017 3.5838e-015 2.7324e-012 2.7030e-009 7.1858e-007 1.5822e-004 7.5142e-003 7.2933e-002 4.9535e-004 1.1091e-001
          17 6.2619e-035 6.1070e-037 2.1085e-033 3.4043e-033 1.0868e-032 8.2026e-031 8.8188e-030 5.2550e-029 1.4444e-028 4.9894e-027 1.5853e-026 9.5975e-029 1.5022e-026 1.4312e-025 2.1727e-024 7.8114e-023 9.2016e-021 4.7349e-019 3.0569e-016 3.6006e-014 2.0803e-011 1.3956e-008 2.7449e-006 3.5626e-004 1.1994e-002 7.6869e-002 4.6227e-003 3.0358e-002
          18 2.3887e-033 2.5259e-034 5.5259e-032 7.0127e-033 1.6347e-030 3.4478e-029 1.5989e-028 2.2282e-027 1.3050e-027 1.2921e-025 5.9694e-025 9.0031e-026 1.0807e-024 4.7084e-024 4.8251e-023 1.3891e-021 1.2886e-019 6.0023e-018 2.8973e-015 3.0261e-013 1.3239e-010 6.0530e-008 8.8280e-006 7.2313e-004 1.7885e-002 7.4928e-002 4.2562e-003 6.0642e-002
          19 2.7950e-031 6.1479e-032 4.7521e-030 4.1182e-030 4.4681e-028 4.7709e-027 8.5059e-027 3.2433e-025 5.0031e-027 1.2467e-023 8.0521e-023 5.0216e-023 1.3478e-022 2.0218e-022 9.7662e-022 2.1672e-020 1.5682e-018 6.5658e-017 2.3665e-014 2.1828e-012 7.2274e-010 2.2675e-007 2.4644e-005 1.3651e-003 2.5161e-002 6.7877e-002 1.4540e-003 4.5649e-002
          20 4.6206e-020 1.2904e-020 6.7362e-019 3.3944e-018 1.2997e-016 9.7568e-016 7.1333e-016 7.0244e-014 3.9443e-015 2.0979e-012 1.6925e-011 1.7892e-011 1.9806e-011 5.3793e-012 5.1173e-014 3.2043e-015 1.1742e-015 3.0110e-015 1.0452e-013 1.0092e-011 2.7626e-009 6.7733e-007 6.0749e-005 2.6826e-003 4.0664e-002 8.0877e-002 7.3530e-003 1.3076e-002
          21 1.9780e-029 5.8874e-030 2.7443e-028 2.7364e-027 7.6960e-026 4.9113e-025 1.8896e-025 3.6684e-023 6.0574e-024 9.6837e-022 8.7614e-021 1.1377e-020 7.6492e-021 2.7007e-023 1.6119e-020 3.0134e-019 1.6929e-017 6.3228e-016 1.6988e-013 1.3773e-011 3.4501e-009 7.4953e-007 6.1180e-005 2.4344e-003 3.3454e-002 5.6789e-002 1.5469e-002 2.7725e-002
          22 1.2890e-029 3.0115e-030 2.1038e-028 1.4989e-026 2.2632e-025 8.9771e-025 1.3851e-026 7.8174e-023 6.3163e-023 1.4119e-021 1.8641e-020 3.9211e-020 2.4537e-021 3.1378e-020 3.0500e-019 3.8817e-018 1.6524e-016 5.4450e-015 1.0888e-012 7.7186e-011 1.4629e-008 2.2269e-006 1.3798e-004 4.1286e-003 4.2108e-002 4.2763e-002 9.6634e-003 5.5815e-002
          23 2.0224e-029 7.5850e-029 3.2825e-028 4.6989e-025 4.6533e-024 1.0972e-023 1.2582e-023 1.2279e-021 2.4261e-021 1.4386e-020 3.0404e-019 9.1756e-019 3.7084e-020 1.4713e-018 5.8705e-018 4.7047e-017 1.4837e-015 4.2606e-014 6.3267e-012 3.8979e-010 5.5926e-008 6.0501e-006 2.8822e-004 6.6756e-003 5.0290e-002 2.8218e-002 2.0827e-002 1.1882e-002
          24 7.6955e-026 8.8472e-026 3.2291e-026 5.4238e-023 3.7901e-022 4.5059e-022 3.1549e-021 7.8585e-020 3.0860e-019 5.1560e-019 2.1134e-017 8.6062e-017 2.8422e-017 1.3590e-016 1.7999e-016 5.6957e-016 1.2470e-014 3.0658e-013 3.3711e-011 1.7927e-009 1.9493e-007 1.5234e-005 5.6568e-004 1.0290e-002 5.6939e-002 1.5233e-002 1.2306e-002 5.4661e-002
          25 5.8749e-014 6.3361e-014 3.4939e-014 1.8298e-011 1.0438e-010 6.6553e-011 1.3870e-009 1.8783e-008 1.0840e-007 7.2737e-008 5.4588e-006 2.6326e-005 1.5779e-005 3.2834e-005 1.1324e-005 2.6367e-007 1.8685e-008 1.6369e-009 2.5239e-009 1.7969e-009 5.4571e-007 3.3391e-005 1.0741e-003 1.6890e-002 7.7011e-002 1.1383e-002 1.5819e-002 2.4280e-002
          26 1.3314e-023 1.4211e-023 7.6530e-024 2.7932e-021 1.3995e-020 5.0080e-021 2.4083e-019 2.3027e-018 1.6919e-017 5.5046e-018 7.1223e-016 3.8141e-015 3.0261e-015 3.7297e-015 1.0298e-016 5.0708e-015 9.7854e-014 2.0534e-012 1.6683e-010 7.5964e-009 6.2695e-007 3.6038e-005 1.0566e-003 1.5153e-002 6.0983e-002 5.6148e-003 1.5386e-002 6.3937e-003
          27 6.0743e-023 6.5348e-023 2.3005e-023 5.6791e-021 1.9843e-020 8.2653e-024 6.2980e-019 2.5625e-018 3.6270e-017 6.4552e-020 9.9296e-016 6.9870e-015 9.4591e-015 2.1494e-015 6.2207e-015 6.6651e-014 7.5978e-013 1.2984e-011 7.7443e-010 2.9922e-008 1.8783e-006 8.0890e-005 1.8922e-003 2.1335e-002 6.1356e-002 6.3922e-004 6.7459e-003 4.2050e-002
          28 1.5432e-021 1.6970e-021 2.7023e-022 7.5405e-020 1.6890e-019 1.4528e-019 1.0037e-017 1.6275e-017 5.0876e-016 7.6277e-017 9.2195e-015 8.7035e-014 1.7205e-013 3.5962e-017 2.4831e-013 9.3571e-013 5.8721e-012 7.8506e-011 3.4114e-009 1.1064e-007 5.2958e-006 1.7391e-004 3.2667e-003 2.8767e-002 5.7499e-002 5.1725e-004 5.1715e-003 6.0842e-003
          29 1.8511e-019 2.0800e-019 8.0991e-021 5.1006e-018 6.0128e-018 4.0506e-017 7.8323e-016 3.6182e-016 3.6684e-014 2.1615e-014 4.3302e-013 5.7382e-012 1.5256e-011 1.8780e-012 2.3237e-011 2.8221e-011 5.1574e-011 4.6517e-010 1.4417e-008 3.8736e-007 1.4170e-005 3.6035e-004 5.4448e-003 3.7094e-002 4.9411e-002 4.4148e-003 6.7974e-004 2.4247e-002
          30 3.2607e-009 3.6985e-009 3.4594e-011 6.8288e-008 4.9457e-008 8.8769e-007 1.1154e-005 1.8387e-006 5.0994e-004 4.6190e-004 4.7578e-003 7.6957e-002 2.3328e-001 6.0480e-002 3.1347e-001 1.5022e-001 7.7033e-003 6.2546e-004 2.6062e-005 9.5961e-006 1.6800e-006 1.4948e-004 1.2009e-003 7.9668e-003 8.2100e-003 1.3778e-003 2.7788e-005 1.1970e-003
          31 3.4001e-018 3.8872e-018 5.0844e-025 5.4693e-017 1.9383e-017 1.0781e-015 9.4381e-015 1.9469e-016 4.2564e-013 5.4466e-013 3.0884e-012 6.2366e-011 2.1329e-010 9.0266e-011 2.3194e-010 1.5720e-011 2.4363e-010 2.5552e-009 5.8987e-008 1.2965e-006 3.6304e-005 7.2355e-004 8.7678e-003 4.5635e-002 3.7952e-002 1.0548e-002 2.0508e-005 9.0074e-003
          32 8.8759e-018 1.0268e-017 3.8069e-019 8.3829e-017 1.0897e-019 3.4411e-015 1.5938e-014 2.5861e-015 7.2189e-013 1.6348e-012 2.8200e-012 1.0130e-010 4.3587e-010 3.5537e-010 2.2266e-010 1.8609e-010 2.5956e-009 1.5147e-008 2.3805e-007 4.1846e-006 8.9748e-005 1.4117e-003 1.3619e-002 5.3241e-002 2.4759e-002 1.6522e-002 1.3346e-003 9.5038e-003
          33 1.2943e-016 1.5066e-016 2.1894e-017 7.0151e-016 5.8927e-016 5.6590e-014 1.4444e-013 1.5533e-013 6.9190e-012 2.5447e-011 1.0513e-011 9.5146e-010 5.1144e-009 6.4296e-009 4.8789e-010 8.5186e-009 3.2244e-008 9.5924e-008 9.6473e-007 1.3170e-005 2.1578e-004 2.6826e-003 2.0368e-002 5.8412e-002 1.2257e-002 2.0031e-002 3.1151e-003 1.3637e-002
          34 2.0744e-014 2.4168e-014 7.8512e-015 6.0588e-014 3.1308e-013 9.7884e-012 1.3275e-011 4.7601e-011 7.2537e-010 4.2145e-009 1.1465e-010 1.0047e-007 6.7778e-007 1.1738e-006 1.2826e-008 1.7625e-006 2.0420e-006 1.1586e-006 4.3780e-006 4.1182e-005 5.0808e-004 4.9672e-003 2.9211e-002 5.9377e-002 3.2053e-003 1.9497e-002 6.5908e-003 2.1432e-003
          35 3.9491e-009 4.5977e-009 1.7791e-009 9.5588e-009 7.4187e-008 1.8930e-006 2.1228e-006 1.0273e-005 1.2258e-004 8.0739e-004 2.4691e-006 1.7112e-002 1.2309e-001 2.2973e-001 8.5334e-003 3.3438e-001 2.5454e-001 2.8162e-002 3.2018e-003 1.9562e-004 1.1279e-006 1.7199e-005 1.3251e-005 2.1263e-008 5.6165e-006 5.6978e-006 1.7197e-006 2.2770e-008
          36 3.0626e-014 3.5526e-014 2.0714e-014 4.1979e-014 9.2691e-013 1.5191e-011 9.5692e-012 1.0480e-010 6.8280e-010 6.3551e-009 2.7337e-010 9.8861e-008 8.5024e-007 1.9022e-006 3.1007e-007 2.2968e-006 2.6505e-007 1.8019e-006 1.5243e-005 1.2575e-004 1.1799e-003 8.9541e-003 3.9966e-002 5.4604e-002 3.5654e-006 1.4788e-002 7.2140e-003 1.6121e-002
          37 8.7695e-014 1.0081e-013 9.4495e-014 4.0431e-014 4.4076e-012 4.4966e-011 9.1613e-012 3.9955e-010 1.1769e-009 1.8600e-008 5.0083e-009 1.8853e-007 2.1279e-006 5.9176e-006 2.4896e-006 4.3401e-006 9.9094e-007 2.0796e-005 7.4933e-005 4.0264e-004 2.7304e-003 1.5710e-002 5.1586e-002 4.3364e-002 3.6373e-003 7.6580e-003 7.1578e-003 3.7267e-004
          38 1.4009e-012 1.5889e-012 2.2563e-012 5.8438e-014 1.0710e-010 7.3420e-010 9.5695e-012 8.0213e-009 1.0064e-008 3.0651e-007 1.9400e-007 1.9717e-006 3.0625e-005 1.0338e-004 7.5509e-005 3.1391e-005 9.5557e-005 3.8062e-004 5.2496e-004 1.4636e-003 6.4673e-003 2.6817e-002 6.1637e-002 2.6740e-002 1.2578e-002 1.5405e-003 3.9975e-003 1.1923e-002
          39 1.6675e-009 1.8667e-009 3.5728e-009 4.7350e-011 1.7096e-007 8.8363e-007 2.1372e-008 1.1154e-005 6.2829e-006 3.7770e-004 3.7470e-004 1.6462e-003 3.4412e-002 1.3348e-001 1.3175e-001 1.1564e-002 2.0094e-001 3.2694e-001 9.1447e-002 2.4028e-002 7.2817e-003 3.9590e-003 2.0452e-003 5.1704e-005 7.4637e-004 2.0259e-004 3.0783e-006 1.0321e-004
          40 7.3750e-011 8.2193e-011 1.7225e-010 6.1246e-012 8.2603e-009 3.9183e-008 2.3117e-009 5.1676e-007 2.1573e-007 1.6928e-005 1.8917e-005 6.4674e-005 1.5015e-003 6.0736e-003 6.4906e-003 2.7470e-004 9.9970e-003 1.2095e-002 9.3785e-004 9.6760e-004 1.0741e-002 3.9099e-002 6.2519e-002 1.0166e-002 2.0874e-002 2.2591e-004 1.1741e-003 7.9773e-004
          41 1.9695e-011 2.1511e-011 6.5362e-011 1.3130e-011 3.1620e-009 1.0534e-008 4.2104e-009 1.6657e-007 1.0451e-008 4.8479e-006 8.2948e-006 9.8721e-006 3.8862e-004 1.8608e-003 2.6256e-003 3.0215e-005 3.6252e-003 8.0977e-004 2.3703e-003 1.1490e-002 3.1806e-002 6.3641e-002 5.4342e-002 7.4006e-005 2.3257e-002 5.4534e-003 1.2062e-004 3.0809e-003
          42 6.7421e-011 7.2103e-011 3.1387e-010 1.3250e-010 1.5319e-008 3.6087e-008 4.1187e-008 6.8505e-007 5.9281e-009 1.8248e-005 4.3890e-005 1.6231e-005 1.3458e-003 7.5371e-003 1.3119e-002 1.5137e-003 1.3804e-002 7.5484e-005 3.0403e-002 5.6108e-002 7.6160e-002 7.3073e-002 1.8453e-002 1.0717e-002 8.6146e-003 1.1078e-002 2.9861e-003 5.0924e-003
          43 2.1374e-010 2.2485e-010 1.3030e-009 8.0098e-010 6.4052e-008 1.1400e-007 2.4608e-007 2.5240e-006 3.0084e-007 6.3696e-005 1.9350e-004 2.1162e-005 4.4448e-003 2.8022e-002 5.5816e-002 1.3208e-002 4.3420e-002 1.1331e-002 1.4725e-001 1.2945e-001 6.4406e-002 7.4895e-003 9.6126e-003 1.5541e-002 4.3498e-003 7.0183e-004 1.7782e-003 2.1302e-005
          44 1.2473e-010 1.2912e-010 1.0170e-009 8.3852e-010 5.0353e-008 6.5996e-008 2.5523e-007 1.7421e-006 6.2543e-007 4.2077e-005 1.5939e-004 1.6937e-006 2.7956e-003 1.9868e-002 4.4592e-002 1.6819e-002 2.3365e-002 2.4355e-002 1.0419e-001 2.9311e-002 6.9548e-004 3.5525e-002 3.2940e-002 1.7600e-003 1.2867e-002 8.1234e-003 1.4413e-003 4.8392e-004
          45 5.4157e-011 5.5034e-011 6.8654e-010 7.7613e-010 3.4305e-008 2.8068e-008 2.3338e-007 9.8962e-007 8.9999e-007 2.2883e-005 1.1506e-004 2.4817e-006 1.4373e-003 1.2039e-002 3.1105e-002 1.8024e-002 7.8601e-003 3.1323e-002 4.5347e-002 5.0723e-004 4.2482e-002 5.9425e-002 4.0202e-003 2.3166e-002 3.0812e-004 7.8714e-003 4.5493e-003 5.9546e-003
          46 2.8581e-011 2.8753e-011 6.5374e-010 9.7739e-010 3.2930e-008 1.4147e-008 2.8974e-007 7.7015e-007 1.4571e-006 1.7316e-005 1.1747e-004 1.5929e-005 1.0353e-003 1.0444e-002 3.0828e-002 2.4751e-002 2.1370e-003 4.1426e-002 1.6879e-002 2.6183e-002 7.3015e-002 2.5539e-002 7.9786e-003 2.1538e-002 8.0654e-003 1.8741e-004 1.5144e-003 2.0893e-005
          47 1.1233e-011 1.1558e-011 6.1821e-010 1.1895e-009 3.1296e-008 4.9364e-009 3.4685e-007 5.7359e-007 2.0693e-006 1.2804e-005 1.1956e-004 3.8159e-005 7.3552e-004 9.1584e-003 3.0629e-002 3.1717e-002 1.0219e-005 4.4935e-002 1.4558e-003 6.3032e-002 5.1966e-002 4.0688e-006 3.3581e-002 1.9075e-003 1.6988e-002 4.9606e-003 3.6470e-004 7.3197e-004
          48 1.5138e-012 1.9458e-012 5.2345e-010 1.2830e-009 2.6486e-008 3.4235e-010 3.6709e-007 3.5813e-007 2.4740e-006 8.1797e-006 1.0985e-004 6.1719e-005 4.5583e-004 7.3103e-003 2.7624e-002 3.5347e-002 1.5155e-003 3.8002e-002 2.6115e-003 7.4583e-002 1.1875e-002 2.0065e-002 2.7971e-002 6.6265e-003 6.3548e-003 1.0097e-002 3.7415e-003 3.9348e-003
          49 5.9925e-013 1.6423e-013 4.1527e-010 1.2955e-009 2.0801e-008 9.4232e-010 3.6285e-007 1.8629e-007 2.6824e-006 4.5944e-006 9.5684e-005 8.2637e-005 2.5156e-004 5.5646e-003 2.3775e-002 3.6510e-002 5.7969e-003 2.6319e-002 1.4921e-002 5.7354e-002 8.3050e-004 4.4267e-002 4.7226e-003 2.3064e-002 2.8471e-004 4.1078e-003 3.6368e-003 1.4009e-004
          50 6.6549e-012 3.6753e-012 3.1814e-010 1.2683e-009 1.5523e-008 5.7073e-009 3.4720e-007 7.4199e-008 2.7609e-006 2.2271e-006 8.1693e-005 1.0036e-004 1.2231e-004 4.1740e-003 2.0215e-002 3.6430e-002 1.1599e-002 1.4874e-002 2.8942e-002 2.9356e-002 2.0573e-002 3.8282e-002 2.7337e-003 2.0190e-002 9.7884e-003 5.0791e-005 5.8654e-004 2.0987e-003
          51 1.7337e-011 9.7458e-012 2.3377e-010 1.2018e-009 1.0816e-008 1.3340e-008 3.2145e-007 1.5082e-008 2.7137e-006 8.2219e-007 6.8176e-005 1.1367e-004 4.7319e-005 3.0738e-003 1.6962e-002 3.5259e-002 1.7775e-002 6.0852e-003 3.7862e-002 7.5160e-003 4.5545e-002 1.4068e-002 2.0760e-002 4.8154e-003 1.6480e-002 5.0671e-003 5.3081e-004 9.1819e-004
          52 3.0274e-011 1.6034e-011 1.6291e-010 1.0971e-009 6.8247e-009 2.2488e-008 2.8703e-007 2.3305e-010 2.5507e-006 1.4904e-007 5.5323e-005 1.2174e-004 1.0606e-005 2.2071e-003 1.3997e-002 3.3133e-002 2.3381e-002 1.1253e-003 3.9039e-002 1.5206e-006 5.4322e-002 1.6840e-004 3.1844e-002 7.2967e-004 9.8649e-003 9.7295e-003 3.2532e-003 9.9914e-005
          53 4.3313e-011 2.0816e-011 1.0654e-010 9.6323e-010 3.7073e-009 3.1905e-008 2.4726e-007 1.9515e-008 2.3011e-006 4.6101e-009 4.3593e-005 1.2472e-004 2.5661e-008 1.5395e-003 1.1368e-002 3.0360e-002 2.7834e-002 7.6990e-005 3.3545e-002 5.3631e-003 4.3607e-002 7.8318e-003 2.3491e-002 1.1596e-002 1.0071e-003 6.8013e-003 4.0964e-003 3.4041e-003
          54 5.4734e-011 2.3107e-011 6.4326e-011 8.1109e-010 1.5445e-009 4.0575e-008 2.0547e-007 6.2046e-008 1.9979e-006 2.0731e-007 3.3309e-005 1.2322e-004 5.9900e-006 1.0385e-003 9.0999e-003 2.7242e-002 3.0885e-002 2.2213e-003 2.4344e-002 1.6829e-002 2.3640e-002 2.6507e-002 7.2475e-003 2.1781e-002 1.9300e-003 1.2126e-003 2.0122e-003 1.9631e-004
          55 6.3190e-011 2.2586e-011 3.4718e-011 6.4997e-010 3.3241e-010 4.7651e-008 1.6407e-007 1.1725e-007 1.6675e-006 6.0473e-007 2.4556e-005 1.1784e-004 2.1187e-005 6.7096e-004 7.1689e-003 2.3963e-002 3.2455e-002 6.4609e-003 1.4557e-002 2.7361e-002 6.8242e-003 3.9597e-002 2.1762e-006 1.9627e-002 1.0157e-002 5.2790e-004 1.0032e-004 7.6114e-004
          56 6.7848e-011 1.9560e-011 1.5727e-011 4.9012e-010 3.6523e-012 5.2547e-008 1.2522e-007 1.7562e-007 1.3346e-006 1.0755e-006 1.7355e-005 1.0933e-004 4.0189e-005 4.0946e-004 5.5494e-003 2.0682e-002 3.2635e-002 1.1644e-002 6.5712e-003 3.2638e-002 7.8932e-005 3.8725e-002 6.8881e-003 8.8178e-003 1.5255e-002 4.9442e-003 7.1001e-004 6.1919e-004
          57 6.8525e-011 1.4848e-011 5.1226e-012 3.4220e-010 4.3037e-010 5.5047e-008 9.0769e-008 2.2963e-007 1.0217e-006 1.5311e-006 1.1671e-005 9.8711e-005 5.9208e-005 2.3125e-004 4.2198e-003 1.7552e-002 3.1674e-002 1.6803e-002 1.6531e-003 3.1734e-002 3.2549e-003 2.6746e-002 2.0319e-002 6.9255e-004 1.2144e-002 8.8425e-003 2.8174e-003 2.5324e-004
          58 6.5609e-011 9.5303e-012 6.3137e-013 2.1521e-010 1.4435e-009 5.5280e-008 6.1904e-008 2.7449e-007 7.4539e-007 1.9171e-006 7.3875e-006 8.7048e-005 7.5946e-005 1.1660e-004 3.1537e-003 1.4691e-002 2.9904e-002 2.1290e-002 3.8321e-006 2.6173e-002 1.1841e-002 1.2166e-002 2.9623e-002 1.9337e-003 4.7869e-003 8.2128e-003 3.9734e-003 2.4202e-003
          59 5.9752e-011 4.6911e-012 1.9810e-013 1.1517e-010 2.8585e-009 5.3516e-008 3.9014e-008 3.0748e-007 5.1383e-007 2.2048e-006 4.3141e-006 7.5129e-005 8.9180e-005 4.8559e-005 2.3143e-003 1.2148e-002 2.7609e-002 2.4752e-002 1.1162e-003 1.8404e-002 2.0628e-002 2.3375e-003 2.9395e-002 1.0399e-002 1.9067e-004 4.1562e-003 3.1433e-003 6.6012e-004
          60 5.1672e-011 1.2764e-012 2.1542e-012 4.5508e-011 4.4845e-009 5.0023e-008 2.1924e-008 3.2699e-007 3.2894e-007 2.3801e-006 2.2334e-006 6.3413e-005 9.8253e-005 1.3442e-005 1.6608e-003 9.9164e-003 2.4976e-002 2.7017e-002 4.1526e-003 1.0698e-002 2.6000e-002 1.6155e-004 2.1187e-002 1.9180e-002 1.7802e-003 5.9992e-004 1.2817e-003 1.2277e-003
