   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22
          12 1.6217e-008 2.0605e-009 1.2889e-007 2.8914e-007 4.9586e-009 2.2948e-006 1.6774e-005 3.5733e-005 1.7352e-005 1.3936e-004 4.5797e-003 3.7674e-002 9.0951e-001 4.4075e-002 3.7673e-003 2.9717e-005 1.7381e-005 2.7818e-005 2.1273e-005 1.4312e-005 9.3024e-006 5.3911e-006 2.1624e-006
          13 1.1976e-008 4.2049e-010 6.3776e-008 2.4517e-007 1.2528e-007 2.2869e-007 5.6055e-006 2.2215e-005 3.1851e-005 2.1171e-006 3.4396e-004 6.2490e-003 3.2893e-002 9.1893e-001 3.3008e-002 7.8826e-003 4.8533e-004 5.0822e-006 8.4129e-006 1.4053e-005 1.1564e-005 7.2088e-006 2.9620e-006
          14 9.1068e-009 5.0610e-009 2.6567e-008 1.8925e-007 2.1712e-007 5.5425e-010 1.4179e-006 9.9519e-006 2.5830e-005 2.1589e-005 4.8858e-006 6.7871e-004 8.1462e-003 2.2770e-002 9.3898e-001 1.3295e-002 1.2902e-002 2.6273e-003 3.7789e-004 3.2827e-005 2.9485e-007 9.7598e-007 9.4438e-007
          15 7.4626e-009 1.1128e-008 5.0591e-009 1.1852e-007 2.4600e-007 4.5509e-008 3.2555e-007 3.9826e-006 1.4436e-005 2.4853e-005 8.0322e-006 4.6269e-005 1.1503e-003 1.0253e-002 8.1753e-003 9.5870e-001 3.8203e-005 1.1625e-002 6.4858e-003 2.2919e-003 6.9415e-004 2.0052e-004 5.1559e-005
          16 5.7518e-009 1.3861e-008 5.4701e-011 5.5005e-008 2.0533e-007 1.3114e-007 3.8614e-008 1.5440e-006 7.2565e-006 1.7203e-005 1.8015e-005 7.9112e-012 1.5318e-004 1.7401e-003 1.2623e-002 1.6541e-004 9.3769e-001 2.9545e-002 1.8851e-003 5.9159e-003 4.1272e-003 1.9711e-003 6.6980e-004
          17 3.8239e-009 1.2433e-008 3.3731e-009 1.8483e-008 1.3629e-007 1.8076e-007 3.5912e-009 5.2942e-007 3.6860e-006 1.0416e-005 1.6283e-005 7.3343e-006 1.4525e-005 3.3828e-004 2.4277e-003 1.5190e-002 2.4389e-002 8.3320e-001 1.0423e-001 5.6473e-003 2.3130e-004 1.2673e-003 7.6217e-004
          18 2.0488e-009 8.6626e-009 6.2597e-009 4.0673e-009 7.5110e-008 1.6453e-007 4.2763e-008 1.3604e-007 1.7728e-006 6.0089e-006 1.1229e-005 1.0296e-005 1.3547e-008 7.2496e-005 5.7538e-004 3.0241e-003 1.7825e-002 9.7947e-002 6.9686e-001 1.3607e-001 3.0066e-002 5.3689e-003 8.2606e-004
          19 9.2671e-010 5.1718e-009 6.1951e-009 4.9831e-010 3.8077e-008 1.1706e-007 6.4121e-008 2.4409e-008 8.1594e-007 3.3700e-006 7.1032e-006 8.2277e-006 1.9974e-006 1.2805e-005 1.7011e-004 8.4352e-004 4.0309e-003 1.2717e-002 1.7295e-001 6.3987e-001 8.9424e-002 3.6709e-002 1.0427e-002
          20 3.3667e-010 2.4853e-009 3.9925e-009 8.8536e-012 1.6605e-008 6.3174e-008 4.9140e-008 2.2905e-009 3.2730e-007 1.6038e-006 3.7045e-006 4.7767e-006 2.1916e-006 1.7581e-006 5.0388e-005 2.7454e-004 9.4625e-004 5.7395e-003 1.7121e-004 1.7043e-001 7.4313e-001 5.4886e-003 1.3157e-002
          21 6.5268e-011 5.7753e-010 1.0601e-009 2.2299e-012 3.7054e-009 1.5547e-008 1.3936e-008 7.7120e-011 6.9495e-008 3.7400e-007 9.0632e-007 1.2254e-006 6.7792e-007 1.6404e-007 9.2597e-006 5.3361e-005 1.7085e-004 1.0091e-003 9.8593e-004 1.3155e-002 1.3101e-002 6.3335e-001 2.7114e-001
