   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30
          10 2.2552e-009 2.9013e-011 8.5857e-009 1.5840e-008 2.8831e-011 4.3395e-009 7.3921e-007 2.0909e-004 8.2684e-003 4.6094e-001 2.2328e-001 1.5921e-001 8.3148e-002 3.6922e-002 1.5713e-002 6.7414e-003 2.9262e-003 1.3312e-003 6.2920e-004 3.0690e-004 1.5668e-004 8.4790e-005 4.7505e-005 2.7329e-005 1.5926e-005 9.2626e-006 5.2174e-006 2.7512e-006 1.3806e-006 6.9890e-007 3.5209e-007
          11 1.3920e-009 3.0632e-009 1.6276e-011 1.1056e-008 8.1279e-011 6.3100e-010 1.1042e-008 1.7749e-006 3.4991e-004 8.1572e-003 4.8799e-001 2.0058e-001 1.4522e-001 8.3222e-002 3.9916e-002 1.8282e-002 8.3787e-003 3.8896e-003 1.8817e-003 9.4150e-004 4.8484e-004 2.6192e-004 1.4711e-004 8.5443e-005 5.0358e-005 2.9536e-005 1.6715e-005 8.8327e-006 4.4360e-006 2.2464e-006 1.1318e-006
          12 8.4639e-010 3.1726e-011 5.0256e-009 5.2021e-011 1.9802e-010 3.9600e-009 8.3092e-010 4.4415e-008 4.2627e-006 5.6480e-004 7.3817e-003 5.1249e-001 1.8465e-001 1.2983e-001 8.1547e-002 4.1976e-002 2.0604e-002 1.0063e-002 4.9842e-003 2.5539e-003 1.3441e-003 7.3350e-004 4.1327e-004 2.4086e-004 1.4272e-004 8.4181e-005 4.7850e-005 2.5355e-005 1.2753e-005 6.4628e-006 3.2576e-006
          13 1.3603e-009 1.5527e-009 1.6163e-010 4.8713e-009 7.5081e-011 3.9131e-009 5.4252e-009 8.3615e-009 9.3273e-008 1.0022e-005 8.8200e-004 5.8632e-003 5.3411e-001 1.7597e-001 1.1318e-001 7.8266e-002 4.2974e-002 2.2441e-002 1.1747e-002 6.1441e-003 3.3096e-003 1.8469e-003 1.0501e-003 6.1383e-004 3.6551e-004 2.1712e-004 1.2419e-004 6.6078e-005 3.3310e-005 1.6900e-005 8.5236e-006
          14 9.2982e-012 2.7652e-011 2.3934e-009 5.2074e-010 1.2919e-011 6.0109e-010 4.4978e-009 2.6132e-008 2.8177e-009 2.1080e-007 2.2572e-005 1.3294e-003 3.6676e-003 5.5173e-001 1.7600e-001 9.5163e-002 7.3466e-002 4.2788e-002 2.3723e-002 1.3125e-002 7.2808e-003 4.1441e-003 2.3958e-003 1.4158e-003 8.4804e-004 5.0542e-004 2.8978e-004 1.5444e-004 7.7939e-005 3.9566e-005 1.9961e-005
          15 8.9109e-010 6.7827e-010 2.2965e-013 2.2111e-009 2.1810e-011 4.6805e-010 5.7956e-010 1.2837e-008 2.2798e-008 2.3220e-010 6.6071e-007 5.1169e-005 1.9348e-003 1.2366e-003 5.6270e-001 1.8678e-001 7.6318e-002 6.7065e-002 4.1466e-002 2.4313e-002 1.4053e-002 8.2137e-003 4.8840e-003 2.9518e-003 1.7898e-003 1.0722e-003 6.1596e-004 3.2858e-004 1.6588e-004 8.4229e-005 4.2499e-005
          16 5.0519e-010 3.7032e-010 1.3232e-009 6.1345e-011 3.4793e-011 8.4597e-010 9.0219e-010 1.7796e-011 9.2051e-009 1.3350e-008 1.2031e-010 1.7788e-006 1.1327e-004 2.6581e-003 5.3548e-006 5.6285e-001 2.0972e-001 5.7379e-002 6.0108e-002 3.8812e-002 2.3937e-002 1.4619e-002 8.8237e-003 5.4336e-003 3.3592e-003 2.0385e-003 1.1793e-003 6.3136e-004 3.1933e-004 1.6230e-004 8.1927e-005
          17 1.0041e-012 2.3966e-011 5.6033e-010 1.5540e-009 3.5585e-011 2.6312e-010 7.9636e-010 7.2478e-009 1.6241e-010 4.2935e-009 4.3584e-008 3.3611e-008 5.3281e-006 2.5225e-004 3.1871e-003 2.7832e-003 5.4598e-001 2.5005e-001 3.7173e-002 5.3260e-002 3.4625e-002 2.2531e-002 1.4296e-002 8.9320e-003 5.5936e-003 3.4428e-003 2.0128e-003 1.0843e-003 5.5016e-004 2.8005e-004 1.4148e-004
          18 3.3497e-010 3.7711e-010 5.6149e-011 4.7384e-010 3.8477e-013 2.7844e-010 6.5876e-010 1.3906e-012 5.3157e-009 1.3382e-010 2.5571e-009 2.3062e-008 2.4160e-007 1.5268e-005 5.6219e-004 2.9469e-003 1.4483e-002 4.9812e-001 3.1633e-001 1.6848e-002 4.7210e-002 2.9137e-002 1.9723e-002 1.3047e-002 8.3116e-003 5.1712e-003 3.0502e-003 1.6522e-003 8.4071e-004 4.2857e-004 2.1667e-004
          19 4.8400e-010 3.3326e-010 6.3414e-010 7.9253e-011 1.4484e-011 4.9017e-010 7.0432e-011 3.5823e-009 1.7102e-010 2.3229e-009 5.9564e-009 3.8981e-011 5.4146e-008 1.0595e-006 5.5360e-005 1.0835e-003 1.5768e-003 4.3015e-002 3.9918e-001 4.1355e-001 1.3828e-003 4.4719e-002 2.2720e-002 1.6009e-002 1.0740e-002 6.7759e-003 4.0435e-003 2.2110e-003 1.1314e-003 5.7851e-004 2.9292e-004
          20 2.6758e-010 8.4261e-011 5.9229e-010 6.0759e-010 7.0435e-012 6.8756e-011 5.4151e-010 1.4714e-009 1.8714e-009 2.9234e-010 1.1087e-009 7.6955e-010 2.9230e-010 2.9047e-007 3.8146e-006 1.9606e-004 1.5774e-003 8.9853e-008 9.3559e-002 2.3581e-001 5.2734e-001 9.5819e-003 5.0350e-002 1.4991e-002 1.1562e-002 7.6518e-003 4.6022e-003 2.5345e-003 1.3038e-003 6.6860e-004 3.3908e-004
          21 7.0420e-011 3.5924e-013 2.2325e-010 5.8058e-010 2.6608e-013 1.8227e-011 3.0582e-010 1.3016e-013 1.8677e-009 3.6616e-010 3.8232e-009 2.4611e-010 2.5272e-009 5.8185e-008 6.4421e-007 3.0848e-005 5.3766e-004 1.1966e-003 5.9524e-003 1.4459e-001 5.4260e-002 5.6823e-001 8.2792e-002 8.0995e-002 5.8296e-003 7.0443e-003 4.4998e-003 2.4532e-003 1.2602e-003 6.4715e-004 3.2860e-004
          22 6.1344e-012 1.5820e-011 3.8368e-011 2.8424e-010 4.8040e-013 7.7956e-011 5.5298e-011 3.7213e-010 4.8974e-010 7.2527e-010 1.2091e-009 8.5072e-010 5.1387e-010 2.9904e-009 2.6939e-007 5.6842e-006 1.5126e-004 8.4491e-004 6.4995e-006 3.5322e-002 1.1691e-001 1.2691e-002 3.7213e-001 2.3416e-001 1.8705e-001 2.6369e-004 3.5134e-003 2.0339e-003 1.0136e-003 5.1684e-004 2.6222e-004
          23 1.3856e-013 2.4487e-011 1.8761e-012 1.0187e-010 8.9865e-013 6.6806e-011 2.0318e-012 4.3055e-010 4.9705e-011 4.2594e-010 1.0769e-010 4.7031e-010 8.8191e-012 9.4022e-011 1.1382e-007 1.3655e-006 4.5198e-005 3.8023e-004 1.7459e-004 7.6140e-003 6.0096e-002 1.1576e-002 1.3392e-001 4.4368e-002 2.5300e-001 4.1982e-001 4.3397e-002 2.1384e-003 8.4474e-004 3.6504e-004 1.7659e-004
          24 1.2352e-012 1.6957e-011 1.0521e-013 3.3985e-011 6.1233e-013 3.5928e-011 3.9487e-013 2.5319e-010 1.0421e-012 1.7896e-010 2.1864e-013 1.7043e-010 1.0204e-010 3.9034e-010 4.4532e-008 4.1458e-007 1.5233e-005 1.5453e-004 1.5849e-004 1.8930e-003 2.4421e-002 1.5023e-002 3.1706e-002 6.3636e-002 3.6205e-002 3.0763e-002 5.2827e-001 2.4993e-001 4.7633e-003 7.5287e-004 2.2914e-004
          25 1.2673e-012 1.0588e-011 4.9607e-013 1.4518e-011 3.7294e-013 1.9870e-011 1.0890e-012 1.4479e-010 4.3650e-013 8.5890e-011 4.5704e-012 7.2448e-011 1.0406e-010 3.2298e-010 2.1165e-008 1.7744e-007 6.8433e-006 7.5572e-005 1.0251e-004 6.9488e-004 1.1759e-002 1.0562e-002 1.0167e-002 4.1146e-002 4.7701e-003 3.8887e-002 5.1829e-002 3.0134e-001 5.1752e-001 6.8712e-004 1.2382e-003
          26 1.4165e-012 9.2124e-012 8.2569e-013 9.6335e-012 3.1737e-013 1.5926e-011 1.6291e-012 1.1833e-010 2.0414e-012 6.1939e-011 1.1474e-011 4.6836e-011 1.1430e-010 3.1309e-010 1.5325e-008 1.2079e-007 4.8073e-006 5.6073e-005 8.9454e-005 4.1489e-004 8.5853e-003 9.5918e-003 5.1714e-003 3.4482e-002 4.3081e-004 3.4350e-002 4.6577e-003 1.4117e-001 1.7753e-001 5.3620e-001 3.3689e-002
          27 1.3497e-012 7.4286e-012 9.6432e-013 6.1924e-012 2.5070e-013 1.2026e-011 1.8045e-012 9.0595e-011 3.2807e-012 4.2723e-011 1.5587e-011 2.8997e-011 1.0674e-010 2.6609e-010 1.0677e-008 8.0594e-008 3.2861e-006 3.9968e-005 7.1637e-005 2.4472e-004 6.0221e-003 7.8738e-003 2.5235e-003 2.6267e-002 6.8915e-005 2.4596e-002 7.3529e-005 5.3940e-002 7.2742e-002 3.1886e-001 2.6757e-001
          28 1.0963e-012 5.4124e-012 8.7721e-013 3.7884e-012 1.7963e-013 8.3468e-012 1.5928e-012 6.3460e-011 3.4404e-012 2.7624e-011 1.5205e-011 1.7052e-011 8.5169e-011 1.9845e-010 6.9852e-009 5.1250e-008 2.1260e-006 2.6643e-005 5.1710e-005 1.4034e-004 3.9599e-003 5.7690e-003 1.1933e-003 1.8113e-002 4.8354e-004 1.5520e-002 1.5031e-003 1.9992e-002 4.0301e-002 1.1337e-002 6.1325e-001
          29 7.7907e-013 3.5935e-012 6.6466e-013 2.2247e-012 1.1783e-013 5.3615e-012 1.1858e-012 4.1002e-011 2.7993e-012 1.6876e-011 1.1932e-011 9.6808e-012 5.9709e-011 1.3300e-010 4.3112e-009 3.1083e-008 1.3042e-006 1.6671e-005 3.4055e-005 7.8826e-005 2.4529e-003 3.8326e-003 5.6659e-004 1.1520e-002 6.4360e-004 9.1225e-003 2.0198e-003 7.6578e-003 2.0514e-002 1.3924e-002 1.5047e-002
