   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17
          10 8.0586e-027 1.0660e-025 5.3388e-024 5.4243e-022 3.8268e-022 3.0601e-020 4.4310e-019 9.8739e-020 1.5454e-018 2.6083e-017 1.1712e-015 1.7609e-013 5.5955e-011 1.3565e-008 5.6705e-006 9.2972e-004 4.1538e-002 7.3217e-004
          11 1.5735e-025 1.1565e-023 3.5566e-022 1.4801e-020 3.5321e-020 5.9393e-019 1.3620e-017 1.7041e-017 7.1658e-017 6.5586e-016 2.0720e-014 2.2287e-012 4.8707e-010 8.6695e-008 2.1099e-005 2.0509e-003 5.5192e-002 7.7581e-002
          12 5.3322e-024 2.6134e-021 5.6975e-020 1.2225e-018 7.0928e-018 3.3857e-017 1.3225e-015 3.8252e-015 4.6870e-015 1.5338e-014 2.9343e-013 2.2317e-011 3.3541e-009 4.3724e-007 6.4541e-005 4.0703e-003 6.7260e-002 2.0292e-003
          13 4.5059e-013 5.0577e-009 8.8551e-008 1.2432e-006 1.2927e-005 2.4713e-005 1.5936e-003 6.8868e-003 2.2859e-003 2.9938e-004 4.4760e-007 1.8400e-006 2.3944e-007 1.7133e-006 1.7844e-004 8.7598e-003 1.0286e-001 1.3677e-006
          14 7.8551e-024 5.7673e-019 9.2401e-018 1.0893e-016 1.4460e-015 1.8213e-015 1.5275e-013 7.5791e-013 1.0786e-013 8.3975e-014 3.5695e-012 1.8572e-010 1.9241e-008 1.8329e-006 1.7162e-004 7.3771e-003 7.5963e-002 2.2968e-002
          15 2.4465e-021 1.1504e-018 1.3477e-017 8.2190e-017 2.7645e-015 4.6739e-016 1.8032e-013 1.3336e-012 7.7421e-014 3.0400e-012 3.8451e-011 1.3484e-009 9.5705e-008 6.6474e-006 4.1256e-004 1.2386e-002 8.0484e-002 1.2570e-002
          16 1.4367e-019 1.8071e-017 1.4872e-016 3.4653e-016 4.3237e-014 7.6440e-016 1.8288e-012 1.8866e-011 1.1335e-011 6.4942e-011 4.0027e-010 8.7946e-009 4.2570e-007 2.1496e-005 9.1852e-004 1.9463e-002 7.8881e-002 2.7562e-003
          17 2.0055e-017 1.0526e-015 5.5307e-015 7.0528e-016 2.6191e-012 9.3139e-013 7.3354e-011 1.0368e-009 1.5878e-009 2.6651e-009 5.0677e-009 5.3633e-008 1.7435e-006 6.3644e-005 1.9253e-003 2.8824e-002 7.0917e-002 2.5300e-002
          18 6.1404e-009 2.0052e-007 7.1371e-007 4.0393e-007 5.2589e-004 4.0053e-004 1.1299e-002 1.9713e-001 4.4336e-001 2.9329e-001 5.3183e-002 3.1744e-004 3.6205e-004 2.1822e-005 3.2103e-006 5.5900e-006 1.0228e-005 2.6099e-006
          19 1.3770e-015 3.4757e-014 9.2702e-014 2.6151e-013 9.5030e-011 1.0035e-010 1.7473e-009 3.4659e-008 9.3092e-008 3.0912e-008 5.0600e-009 3.0088e-007 6.6621e-006 1.7623e-004 3.8306e-003 4.0266e-002 5.7456e-002 1.3812e-004
          20 2.5215e-015 3.1410e-014 1.9493e-014 1.4980e-012 1.0202e-010 2.1774e-010 1.1722e-009 3.5068e-008 1.3922e-007 3.1914e-011 2.0034e-007 1.8074e-006 2.4905e-005 4.6482e-004 7.2785e-003 5.3004e-002 4.0173e-002 3.0112e-002
          21 3.1760e-014 1.8303e-013 4.2104e-014 3.0017e-011 8.0068e-010 2.9741e-009 5.0800e-009 2.6667e-007 1.4286e-006 2.8437e-007 3.2500e-006 1.2114e-005 9.2812e-005 1.1888e-003 1.3240e-002 6.5309e-002 2.2067e-002 1.1041e-003
          22 2.5486e-012 5.5220e-012 4.6573e-011 3.1228e-009 4.1479e-008 2.5170e-007 1.0644e-007 1.3820e-005 9.5143e-005 6.5904e-005 1.8360e-004 1.7870e-004 3.9624e-004 3.0608e-003 2.3128e-002 7.4369e-002 7.2969e-003 2.1484e-002
          23 6.7859e-009 8.6898e-009 1.9774e-007 8.9862e-006 9.3080e-005 6.8382e-004 1.3398e-004 3.1339e-002 2.3692e-001 2.2308e-001 3.7480e-001 1.2141e-001 7.7629e-003 2.2417e-003 5.7048e-005 1.6772e-005 9.2784e-005 3.3023e-005
          24 1.0310e-011 4.3518e-012 5.0150e-010 1.5076e-008 1.0999e-007 1.0728e-006 3.3065e-008 3.8084e-005 3.2943e-004 4.4230e-004 3.3014e-004 1.1334e-005 1.0751e-003 7.1224e-003 3.8439e-002 7.5677e-002 2.0298e-004 5.0683e-005
          25 1.8242e-011 2.8611e-013 1.6435e-009 3.0761e-008 1.2718e-007 2.0282e-006 7.5871e-008 4.8028e-005 5.1913e-004 1.0707e-003 1.1029e-004 9.7673e-004 5.4626e-003 1.8871e-002 6.1189e-002 6.3885e-002 3.8180e-003 5.5717e-003
          26 1.7150e-010 1.3265e-010 2.4476e-008 3.2916e-007 7.6926e-007 2.0798e-005 4.9616e-006 3.3701e-004 4.5548e-003 1.2677e-002 7.9385e-005 1.9389e-002 4.0422e-002 5.6810e-002 8.6273e-002 2.8986e-002 1.6893e-002 4.3353e-003
          27 1.4951e-009 2.9454e-009 2.7923e-007 3.1345e-006 4.8333e-006 1.9508e-004 8.5179e-005 2.4595e-003 3.8907e-002 1.2698e-001 1.1296e-002 2.0267e-001 1.9990e-001 7.1969e-002 1.3852e-002 7.9528e-003 3.9983e-003 3.9456e-004
          28 6.4887e-010 2.4256e-009 1.5429e-007 1.4868e-006 1.4672e-006 9.1979e-005 6.0551e-005 9.1090e-004 1.6895e-002 6.2826e-002 1.4451e-002 9.2174e-002 3.2603e-002 4.6132e-003 5.0270e-002 2.8557e-002 1.4993e-002 1.4719e-004
          29 3.0116e-010 2.5198e-009 1.0458e-007 8.0936e-007 3.1748e-007 5.0326e-005 5.3788e-005 3.3270e-004 8.1945e-003 3.6459e-002 1.9318e-002 3.8309e-002 1.8528e-004 5.9684e-002 7.2937e-002 1.1080e-003 2.2221e-002 1.0556e-002
          30 2.4606e-010 4.2035e-009 1.2851e-007 8.0770e-007 5.6363e-008 5.1387e-005 8.0210e-005 2.1346e-004 7.4709e-003 3.9024e-002 3.4779e-002 2.2000e-002 2.0662e-002 1.0222e-001 3.1063e-002 1.3376e-002 5.7981e-003 8.9471e-004
          31 1.7540e-010 6.0413e-009 1.4575e-007 7.4755e-007 8.4377e-009 4.9578e-005 1.0587e-004 1.1729e-004 6.4840e-003 3.9225e-002 5.0282e-002 7.1139e-003 5.6138e-002 8.1635e-002 2.9900e-006 3.5329e-002 1.9463e-003 1.9769e-003
          32 8.9977e-011 6.9389e-009 1.3641e-007 5.6336e-007 1.5509e-007 3.9907e-005 1.1342e-004 4.2622e-005 4.7027e-003 3.2904e-002 5.6114e-002 1.0280e-004 7.2417e-002 2.7464e-002 2.5723e-002 2.0293e-002 1.5641e-002 4.4672e-003
          33 3.1617e-011 7.2343e-009 1.1789e-007 3.8139e-007 4.0770e-007 2.9852e-005 1.1162e-004 7.5734e-006 3.1700e-003 2.5779e-002 5.5677e-002 3.1749e-003 6.4394e-002 7.4878e-004 5.5393e-002 9.0941e-004 1.6388e-002 1.4299e-003
          34 4.3912e-012 7.3230e-009 9.9936e-008 2.4270e-007 6.9840e-007 2.2021e-005 1.0783e-004 9.1770e-008 2.1093e-003 2.0099e-002 5.3003e-002 1.2253e-002 4.4444e-002 8.1566e-003 5.1937e-002 7.2285e-003 5.0324e-003 6.4296e-003
          35 1.1646e-012 7.2122e-009 8.2742e-008 1.4064e-007 9.8193e-007 1.5914e-005 1.0238e-004 7.6484e-006 1.3769e-003 1.5573e-002 4.8804e-002 2.3327e-002 2.3108e-002 2.9661e-002 2.6324e-002 2.6483e-002 1.1495e-004 5.9538e-006
          36 1.4966e-011 6.8661e-009 6.6013e-008 6.9196e-008 1.2199e-006 1.1078e-005 9.4804e-005 2.2317e-005 8.6651e-004 1.1870e-002 4.3353e-002 3.3334e-002 7.4817e-003 4.5869e-002 4.6536e-003 3.4951e-002 6.9976e-003 4.2924e-005
          37 3.8675e-011 6.3224e-009 5.0398e-008 2.4933e-008 1.3898e-006 7.3415e-006 8.5596e-005 3.8920e-005 5.1909e-004 8.8801e-003 3.7279e-002 4.0487e-002 4.8678e-004 4.8313e-002 7.3187e-004 2.6268e-002 1.6095e-002 4.1267e-003
          38 6.5629e-011 5.6568e-009 3.6651e-008 3.7397e-009 1.4864e-006 4.5790e-006 7.5634e-005 5.4368e-005 2.9195e-004 6.5347e-003 3.1240e-002 4.4301e-002 1.2904e-003 3.9027e-002 1.1022e-002 1.0915e-002 1.8072e-002 2.0959e-003
          39 9.0493e-011 4.9369e-009 2.5169e-008 6.9278e-010 1.5147e-006 2.6338e-006 6.5606e-005 6.7109e-005 1.5029e-004 4.7389e-003 2.5655e-002 4.5105e-002 7.1655e-003 2.4671e-002 2.4535e-002 1.1045e-003 1.2460e-002 6.2410e-003
          40 1.0937e-010 4.2054e-009 1.6023e-008 1.0840e-008 1.4816e-006 1.3404e-006 5.5860e-005 7.6421e-005 6.7108e-005 3.3821e-003 2.0690e-002 4.3501e-002 1.5149e-002 1.1437e-002 3.2550e-002 1.2653e-003 4.7924e-003 1.3998e-003
          41 1.2003e-010 3.4995e-009 9.1617e-009 2.9568e-008 1.3981e-006 5.5374e-007 4.6694e-005 8.2187e-005 2.2954e-005 2.3728e-003 1.6421e-002 4.0229e-002 2.2905e-002 2.9367e-003 3.2242e-002 8.2891e-003 3.6857e-004 1.8547e-003
          42 1.2201e-010 2.8498e-009 4.4184e-009 5.2877e-008 1.2787e-006 1.4526e-007 3.8364e-005 8.4761e-005 3.8910e-006 1.6353e-003 1.2865e-002 3.6025e-002 2.9047e-002 1.5062e-005 2.5565e-002 1.6357e-002 8.0847e-004 1.6636e-005
          43 1.1600e-010 2.2718e-009 1.5276e-009 7.7524e-008 1.1363e-006 4.4075e-009 3.0980e-005 8.4620e-005 1.1916e-007 1.1043e-003 9.9646e-003 3.1447e-002 3.3009e-002 1.6711e-003 1.6316e-002 2.1114e-002 4.4906e-003 2.6775e-005
          44 1.0356e-010 1.7729e-009 1.8847e-010 1.0101e-007 9.8230e-007 4.1075e-008 2.4577e-005 8.2291e-005 4.9862e-006 7.2789e-004 7.6393e-003 2.6889e-002 3.4790e-002 6.1547e-003 7.9004e-003 2.1138e-002 8.6869e-003 1.7469e-003
          45 8.6766e-011 1.3537e-009 9.0083e-011 1.2156e-007 8.2661e-007 1.8405e-007 1.9142e-005 7.8302e-005 1.4084e-005 4.6569e-004 5.8022e-003 2.2610e-002 3.4718e-002 1.1734e-002 2.3098e-003 1.7377e-002 1.1320e-002 1.3941e-003
          46 6.7803e-011 1.0095e-009 9.3220e-010 1.3800e-007 6.7659e-007 3.7924e-007 1.4612e-005 7.3112e-005 2.4585e-005 2.8656e-004 4.3660e-003 1.8744e-002 3.3240e-002 1.7088e-002 7.5595e-005 1.1828e-002 1.1623e-002 3.3804e-003
          47 4.8783e-011 7.3376e-010 2.4403e-009 1.4978e-007 5.3798e-007 5.8759e-007 1.0912e-005 6.7154e-005 3.4768e-005 1.6730e-004 3.2550e-003 1.5355e-002 3.0822e-002 2.1420e-002 7.2724e-004 6.4237e-003 9.9399e-003 2.1208e-003
          48 3.1467e-011 5.1745e-010 4.3690e-009 1.5661e-007 4.1413e-007 7.8178e-007 7.9416e-006 6.0731e-005 4.3617e-005 9.0479e-005 2.4012e-003 1.2441e-002 2.7843e-002 2.4358e-002 3.3224e-003 2.4287e-003 7.1662e-003 2.8661e-003
          49 1.7268e-011 3.5230e-010 6.5107e-009 1.5876e-007 3.0750e-007 9.4523e-007 5.6133e-006 5.4171e-005 5.0657e-005 4.3480e-005 1.7521e-003 9.9863e-003 2.4636e-002 2.5885e-002 6.8567e-003 3.5139e-004 4.2620e-003 1.3654e-003
          50 7.0864e-012 2.2958e-010 8.6895e-009 1.5660e-007 2.1876e-007 1.0685e-006 3.8291e-006 4.7687e-005 5.5702e-005 1.6948e-005 1.2625e-003 7.9465e-003 2.1423e-002 2.6155e-002 1.0496e-002 9.3281e-005 1.9225e-003 1.3127e-003
          51 1.3631e-012 1.4165e-010 1.0790e-008 1.5108e-007 1.4797e-007 1.1511e-006 2.5045e-006 4.1550e-005 5.8925e-005 4.1160e-006 8.9886e-004 6.2866e-003 1.8400e-002 2.5480e-002 1.3699e-002 1.2133e-003 4.9202e-004 3.6964e-004
          52 9.0880e-014 8.0824e-011 1.2705e-008 1.4265e-007 9.3496e-008 1.1929e-006 1.5470e-006 3.5800e-005 6.0426e-005 7.5714e-008 6.2983e-004 4.9394e-003 1.5622e-002 2.4098e-002 1.6153e-002 3.1627e-003 2.3578e-006 2.2005e-004
          53 2.9517e-012 4.1001e-011 1.4365e-008 1.3206e-007 5.3706e-008 1.1981e-006 8.8284e-007 3.0529e-005 6.0457e-005 1.4064e-006 4.3326e-004 3.8574e-003 1.3138e-002 2.2264e-002 1.7753e-002 5.4323e-003 2.9642e-004 6.2993e-008
          54 9.3802e-012 1.6979e-011 1.5737e-008 1.2008e-007 2.6584e-008 1.1730e-006 4.4683e-007 2.5789e-005 5.9319e-005 5.7315e-006 2.9157e-004 2.9964e-003 1.0968e-002 2.0198e-002 1.8548e-002 7.6366e-003 1.1290e-003 2.5124e-005
          55 1.8655e-011 4.4845e-012 1.6792e-008 1.0724e-007 9.9650e-009 1.1230e-006 1.8322e-007 2.1573e-005 5.7233e-005 1.1446e-005 1.9073e-004 2.3139e-003 9.0931e-003 1.8044e-002 1.8636e-002 9.5194e-003 2.2471e-003 2.4950e-004
          56 2.9950e-011 1.3940e-013 1.7517e-008 9.4054e-008 1.7836e-009 1.0538e-006 4.6827e-008 1.7863e-005 5.4414e-005 1.7486e-005 1.2024e-004 1.7754e-003 7.4901e-003 1.5911e-002 1.8154e-002 1.0942e-002 3.4329e-003 4.2451e-004
          57 4.2464e-011 1.2858e-012 1.7932e-008 8.1060e-008 9.4142e-011 9.7198e-007 9.9258e-010 1.4651e-005 5.1120e-005 2.3205e-005 7.2173e-005 1.3540e-003 6.1384e-003 1.3887e-002 1.7266e-002 1.1874e-002 4.5303e-003 7.4870e-004
          58 5.5419e-011 5.8834e-012 1.8055e-008 6.8606e-008 3.1450e-009 8.8253e-007 1.6594e-008 1.1899e-005 4.7522e-005 2.8222e-005 4.0397e-005 1.0256e-003 5.0069e-003 1.2015e-002 1.6103e-002 1.2338e-002 5.4403e-003 9.7725e-004
          59 6.8103e-011 1.2396e-011 1.7908e-008 5.6965e-008 9.4162e-009 7.8961e-007 7.1083e-008 9.5628e-006 4.3763e-005 3.2344e-005 2.0314e-005 7.7099e-004 4.0655e-003 1.0318e-002 1.4777e-002 1.2395e-002 6.1142e-003 1.1985e-003
          60 8.0013e-011 1.9723e-011 1.7541e-008 4.6383e-008 1.7654e-008 6.9750e-007 1.4757e-007 7.6087e-006 4.0005e-005 3.5548e-005 8.5006e-006 5.7511e-004 3.2904e-003 8.8132e-003 1.3394e-002 1.2136e-002 6.5504e-003 1.3892e-003
          61 9.0640e-011 2.7066e-011 1.6974e-008 3.6935e-008 2.6832e-008 6.0827e-007 2.3356e-007 5.9843e-006 3.6307e-005 3.7835e-005 2.3965e-006 4.2485e-004 2.6530e-003 7.4886e-003 1.2009e-002 1.1632e-002 6.7616e-003 1.4862e-003
          62 9.9693e-011 3.3903e-011 1.6250e-008 2.8693e-008 3.6175e-008 5.2411e-007 3.2038e-007 4.6490e-006 3.2750e-005 3.9293e-005 1.4183e-007 3.1040e-004 2.1319e-003 6.3369e-003 1.0675e-002 1.0960e-002 6.7819e-003 1.5642e-003
          63 1.0695e-010 3.9893e-011 1.5399e-008 2.1656e-008 4.5090e-008 4.4627e-007 4.0204e-007 3.5622e-006 2.9378e-005 4.0014e-005 3.8852e-007 2.2381e-004 1.7076e-003 5.3432e-003 9.4194e-003 1.0185e-002 6.6476e-003 1.5912e-003
          64 1.1234e-010 4.4859e-011 1.4459e-008 1.5792e-008 5.3189e-008 3.7564e-007 4.7498e-007 2.6876e-006 2.6229e-005 4.0121e-005 2.1723e-006 1.5886e-004 1.3636e-003 4.4930e-003 8.2641e-003 9.3586e-003 6.3978e-003 1.5650e-003
          65 1.1573e-010 4.8670e-011 1.3445e-008 1.1019e-008 6.0153e-008 3.1221e-007 5.3659e-007 1.9893e-006 2.3293e-005 3.9678e-005 4.8114e-006 1.1047e-004 1.0844e-003 3.7652e-003 7.2087e-003 8.5118e-003 6.0598e-003 1.5238e-003
          66 1.1733e-010 5.1374e-011 1.2401e-008 7.2660e-009 6.5907e-008 2.5642e-007 5.8656e-007 1.4412e-006 2.0608e-005 3.8836e-005 7.8396e-006 7.4974e-005 8.5972e-004 3.1495e-003 6.2648e-003 7.6845e-003 5.6705e-003 1.4611e-003
          67 1.1712e-010 5.2956e-011 1.1336e-008 4.4214e-009 7.0319e-008 2.0772e-007 6.2412e-007 1.0156e-006 1.8148e-005 3.7638e-005 1.0931e-005 4.9239e-005 6.7854e-004 2.6270e-003 5.4214e-003 6.8872e-003 5.2469e-003 1.3718e-003
          68 1.1526e-010 5.3490e-011 1.0270e-008 2.3812e-009 7.3394e-008 1.6580e-007 6.4966e-007 6.9122e-007 1.5908e-005 3.6164e-005 1.3871e-005 3.0957e-005 5.3292e-004 2.1852e-003 4.6740e-003 6.1337e-003 4.8085e-003 1.2774e-003
          69 1.1188e-010 5.3049e-011 9.2180e-009 1.0372e-009 7.5148e-008 1.3016e-007 6.6363e-007 4.4939e-007 1.3876e-005 3.4467e-005 1.6514e-005 1.8319e-005 4.1617e-004 1.8122e-003 4.0146e-003 5.4306e-003 4.3687e-003 1.1822e-003
          70 1.0680e-010 5.1553e-011 8.1677e-009 2.8139e-010 7.5376e-008 9.9991e-008 6.6440e-007 2.7381e-007 1.2002e-005 3.2486e-005 1.8697e-005 9.8952e-006 3.2192e-004 1.4933e-003 3.4243e-003 4.7656e-003 3.9248e-003 1.0761e-003
          71 9.9647e-011 4.8823e-011 7.0997e-009 7.3368e-012 7.3690e-008 7.4619e-008 6.4870e-007 1.5177e-007 1.0231e-005 3.0095e-005 2.0200e-005 4.6244e-006 2.4523e-004 1.2155e-003 2.8840e-003 4.1219e-003 3.4679e-003 9.5951e-004
