   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106
          10 1.3350e-010 9.6013e-010 8.6113e-010 6.6350e-008 8.6561e-008 8.3738e-007 4.9539e-046 8.7052e-044 7.1509e-042 3.7358e-040 1.4951e-038 1.0091e-034 4.6054e-037 1.1704e-035 2.5223e-034 4.7106e-033 7.9283e-032 1.0195e-023 1.0925e-030 1.5822e-029 2.0823e-028 2.7202e-027 4.3851e-026 4.6282e-016 9.5952e-027 1.9074e-024 2.8113e-023 4.4998e-022 1.3738e-020 1.6939e-009 5.8870e-019 7.6005e-020 1.1425e-020 7.3652e-019 7.1722e-017 6.2189e-005 6.5537e-014 5.6559e-015 1.6433e-014 9.6160e-014 1.1649e-012 3.8034e-010 1.6386e-001 3.4469e-011 4.0544e-011 1.1744e-010 6.7655e-010 1.8362e-008 1.1580e-001 3.0604e-008 1.3962e-008 2.2447e-008 7.0336e-008 5.6485e-007 3.0991e-002 2.9626e-005 1.4009e-006 1.1772e-006 2.0857e-006 7.3780e-006 1.5336e-004 7.1073e-003 7.1907e-005 2.3455e-005 2.2898e-005 4.1145e-005 1.4926e-004 8.7950e-004 5.7910e-004 1.3423e-004 6.9719e-005 5.9535e-005 6.8987e-005 9.2934e-005 1.1122e-004 9.2293e-005 5.9014e-005 3.7636e-005 2.6784e-005 2.1380e-005 1.8575e-005 1.6778e-005 1.4955e-005 1.2635e-005 1.0024e-005 7.6212e-006 5.7270e-006 4.3582e-006 3.3993e-006 2.7202e-006 2.2223e-006 1.8432e-006 1.5408e-006 1.2818e-006 1.0524e-006 8.5670e-007 6.9543e-007 5.6358e-007 4.6085e-007 3.8320e-007 3.2329e-007 2.7842e-007 2.4409e-007 2.1729e-007 1.9626e-007 1.7770e-007 1.5961e-007
          11 3.1948e-009 1.3336e-009 6.2691e-011 6.6584e-009 4.2123e-007 3.6292e-006 1.2841e-043 1.8801e-041 1.2843e-039 5.5707e-038 1.8412e-036 2.6122e-034 4.6577e-035 9.6877e-034 1.6946e-032 2.5458e-031 3.3765e-030 4.7168e-025 3.9670e-029 4.2557e-028 4.1757e-027 3.8191e-026 3.3581e-025 2.4501e-017 2.3025e-024 1.9775e-023 1.5522e-022 1.2758e-021 1.3992e-020 2.7701e-010 1.5499e-020 1.4745e-019 1.7676e-018 2.0505e-017 4.0776e-016 1.3746e-004 1.3098e-013 3.9856e-015 2.9066e-015 6.5344e-016 4.9187e-014 8.0001e-011 3.9022e-002 1.6226e-011 3.2364e-011 1.3812e-010 1.0776e-009 3.7450e-008 2.5933e-001 7.6800e-008 4.1839e-008 7.8456e-008 2.8125e-007 2.5422e-006 1.5230e-001 1.4795e-004 7.6640e-006 6.9728e-006 1.3232e-005 4.9636e-005 1.0838e-003 5.1003e-002 5.2975e-004 1.7868e-004 1.7920e-004 3.2897e-004 1.2134e-003 7.2274e-003 4.7912e-003 1.1216e-003 5.8842e-004 5.0746e-004 5.9412e-004 8.0927e-004 9.8017e-004 8.2441e-004 5.3587e-004 3.4863e-004 2.5398e-004 2.0822e-004 1.8636e-004 1.7386e-004 1.6044e-004 1.4065e-004 1.1603e-004 9.1929e-005 7.2121e-005 5.7381e-005 4.6825e-005 3.9195e-005 3.3454e-005 2.8930e-005 2.5143e-005 2.1670e-005 1.8348e-005 1.5319e-005 1.2671e-005 1.0384e-005 8.5107e-006 7.0238e-006 5.8175e-006 4.8615e-006 4.0847e-006 3.4409e-006 2.9039e-006 2.4276e-006 1.9936e-006
          12 5.3408e-010 3.3344e-010 2.5042e-009 2.3594e-008 1.3558e-007 3.2948e-008 3.3788e-042 4.8306e-040 3.2152e-038 1.3557e-036 4.3413e-035 2.5371e-034 1.0607e-033 2.1222e-032 3.5546e-031 5.0873e-030 6.3861e-029 1.2057e-025 7.0719e-028 7.0599e-027 6.3837e-026 5.2958e-025 4.0758e-024 8.9055e-019 2.8860e-023 1.9603e-022 1.2537e-021 7.7703e-021 4.8474e-020 2.0495e-011 1.6808e-019 1.3084e-018 7.7942e-018 4.9605e-017 4.3498e-016 3.4272e-005 2.4404e-014 6.4923e-016 1.2411e-014 1.2527e-013 1.7685e-012 5.3691e-010 2.2625e-001 3.7446e-011 2.7234e-011 3.4180e-011 3.1722e-011 3.5010e-010 1.0308e-002 8.1525e-009 1.1613e-008 3.9205e-008 2.1327e-007 2.6557e-006 1.9821e-001 2.0023e-004 1.2878e-005 1.4101e-005 3.1446e-005 1.3597e-004 3.3662e-003 1.6505e-001 1.8443e-003 6.8769e-004 7.5450e-004 1.5001e-003 5.9297e-003 3.7112e-002 2.5416e-002 6.2477e-003 3.4401e-003 3.0974e-003 3.7645e-003 5.2927e-003 6.5819e-003 5.6650e-003 3.7617e-003 2.4956e-003 1.8496e-003 1.5389e-003 1.3947e-003 1.3150e-003 1.2242e-003 1.0813e-003 8.9791e-004 7.1566e-004 5.6460e-004 4.5167e-004 3.7068e-004 3.1220e-004 2.6832e-004 2.3387e-004 2.0512e-004 1.7867e-004 1.5315e-004 1.2968e-004 1.0901e-004 9.0976e-005 7.6101e-005 6.4235e-005 5.4527e-005 4.6790e-005 4.0440e-005 3.5093e-005 3.0544e-005 2.6350e-005 2.2326e-005
          13 1.0519e-009 8.4880e-010 1.5935e-013 8.4449e-010 5.4068e-008 1.1841e-006 7.6675e-040 9.8523e-038 5.8911e-036 2.2308e-034 6.4010e-033 1.2113e-031 1.3992e-031 2.5004e-030 3.7322e-029 4.7511e-028 5.2890e-027 1.1270e-025 5.1830e-026 4.5592e-025 3.6196e-024 2.6229e-023 1.7517e-022 1.3917e-020 1.0801e-021 6.2472e-021 3.3745e-020 1.7314e-019 8.4379e-019 7.2061e-013 3.8403e-018 1.7475e-017 7.6167e-017 3.2881e-016 1.4776e-015 3.2430e-006 2.4643e-016 1.8192e-014 8.3809e-014 4.0625e-013 2.6306e-012 2.4334e-010 8.2503e-002 2.0955e-013 1.3479e-011 1.4501e-010 1.5188e-009 5.4798e-008 3.6590e-001 9.9156e-008 4.1492e-008 5.1218e-008 9.6701e-008 2.9451e-007 2.2095e-003 8.5847e-007 3.1204e-007 1.6789e-006 8.2303e-006 5.9418e-005 2.1364e-003 1.1703e-001 1.5761e-003 7.4632e-004 1.0016e-003 2.3666e-003 1.0835e-002 7.5279e-002 5.5224e-002 1.5061e-002 9.2061e-003 9.1184e-003 1.2069e-002 1.8287e-002 2.4264e-002 2.2152e-002 1.5575e-002 1.0919e-002 8.5215e-003 7.4348e-003 7.0340e-003 6.8935e-003 6.6449e-003 6.0559e-003 5.1736e-003 4.2313e-003 3.4171e-003 2.7917e-003 2.3343e-003 1.9984e-003 1.7418e-003 1.5363e-003 1.3608e-003 1.1950e-003 1.0310e-003 8.7743e-004 7.4031e-004 6.1949e-004 5.1911e-004 4.3863e-004 3.7255e-004 3.1979e-004 2.7647e-004 2.4004e-004 2.0912e-004 1.8069e-004 1.5345e-004
          14 1.5238e-009 7.0191e-010 1.8729e-009 1.7135e-009 7.5744e-008 2.1912e-007 1.1268e-037 1.3480e-035 7.5011e-034 2.6431e-032 7.0461e-031 1.1383e-029 1.4296e-029 2.3687e-028 3.2734e-027 3.8537e-026 3.9603e-025 3.1061e-024 3.5771e-024 2.8939e-023 2.1087e-022 1.3987e-021 8.5255e-021 1.3433e-019 4.7827e-020 2.5057e-019 1.2203e-018 5.6110e-018 2.4289e-017 2.5717e-016 9.9795e-017 3.9170e-016 1.4669e-015 5.3046e-015 1.8577e-014 9.3898e-008 5.7705e-014 2.0533e-013 6.7346e-013 2.2128e-012 7.7273e-012 8.5847e-011 9.8382e-003 4.4202e-011 1.7948e-010 7.0253e-010 3.4289e-009 5.0354e-008 1.9970e-001 1.9938e-008 3.5003e-010 2.8356e-008 2.8071e-007 4.1600e-006 3.0937e-001 3.0884e-004 1.7326e-005 1.4977e-005 2.3803e-005 6.4516e-005 8.2441e-004 2.9658e-002 1.5243e-004 4.0322e-006 1.4711e-005 1.9301e-004 1.9583e-003 2.0734e-002 1.9289e-002 7.2186e-003 5.8380e-003 7.2876e-003 1.1691e-002 2.0785e-002 3.1515e-002 3.2378e-002 2.5475e-002 1.9877e-002 1.7136e-002 1.6381e-002 1.6845e-002 1.7809e-002 1.8398e-002 1.7872e-002 1.6204e-002 1.4014e-002 1.1931e-002 1.0246e-002 8.9793e-003 8.0337e-003 7.2960e-003 6.6859e-003 6.1369e-003 5.5710e-003 4.9572e-003 4.3408e-003 3.7605e-003 3.2242e-003 2.7623e-003 2.3816e-003 2.0598e-003 1.7967e-003 1.5755e-003 1.3848e-003 1.2191e-003 1.0626e-003 9.0881e-004
          15 3.9169e-011 4.0567e-011 4.0952e-010 4.0535e-010 1.0379e-009 7.8052e-008 1.6262e-034 1.6990e-032 8.2637e-031 2.5479e-029 5.9355e-028 8.6135e-027 1.0522e-026 1.5235e-025 1.8384e-024 1.8902e-023 1.6952e-022 9.6770e-022 1.3363e-021 9.4268e-021 5.9880e-020 3.4591e-019 1.8350e-018 7.3241e-018 8.9483e-018 4.0705e-017 1.7186e-016 6.8369e-016 2.5552e-015 4.7366e-014 9.0374e-015 3.0432e-014 9.7351e-014 2.9895e-013 8.8077e-013 5.4746e-010 2.4988e-012 6.8644e-012 1.8281e-011 4.7434e-011 1.2102e-010 3.2760e-010 2.7839e-004 7.2382e-010 1.7934e-009 4.4774e-009 1.1854e-008 4.7460e-008 2.8987e-002 2.2546e-008 1.0663e-007 3.3865e-007 1.2261e-006 7.8054e-006 2.5527e-001 2.1037e-004 2.0377e-006 2.5784e-007 9.9530e-006 1.0645e-004 4.1331e-003 2.2429e-001 2.8656e-003 1.1727e-003 1.2742e-003 2.2959e-003 7.5765e-003 3.8425e-002 2.1677e-002 3.4862e-003 9.3225e-004 2.1293e-004 1.4467e-006 5.2253e-004 2.4681e-003 4.8406e-003 6.0794e-003 6.8309e-003 7.8860e-003 9.5732e-003 1.2018e-002 1.5054e-002 1.8008e-002 1.9908e-002 2.0273e-002 1.9493e-002 1.8295e-002 1.7194e-002 1.6383e-002 1.5835e-002 1.5445e-002 1.5119e-002 1.4756e-002 1.4187e-002 1.3322e-002 1.2271e-002 1.1151e-002 1.0003e-002 8.9443e-003 8.0304e-003 7.2173e-003 6.5285e-003 5.9249e-003 5.3794e-003 4.8826e-003 4.3790e-003 3.8448e-003
          16 5.9572e-010 5.4204e-010 3.2974e-010 8.8449e-011 8.2626e-009 1.6085e-007 3.6083e-032 3.5117e-030 1.5916e-028 4.5748e-027 9.9275e-026 1.3614e-024 1.6391e-024 2.2101e-023 2.4826e-022 2.3760e-021 1.9825e-020 1.0897e-019 1.4538e-019 9.5355e-019 5.6302e-018 3.0213e-017 1.4883e-016 5.4696e-016 6.7340e-016 2.8403e-015 1.1109e-014 4.0897e-014 1.4128e-013 3.7987e-013 4.6114e-013 1.4308e-012 4.2089e-012 1.1857e-011 3.1956e-011 9.2469e-010 8.2585e-011 2.0609e-010 4.9571e-010 1.1538e-009 2.6127e-009 5.7368e-009 3.0883e-006 1.2346e-008 2.5994e-008 5.3717e-008 1.0967e-007 2.2848e-007 7.9135e-004 4.1742e-007 8.5813e-007 1.7661e-006 3.8446e-006 1.0545e-005 4.5844e-002 1.0656e-005 1.2171e-005 3.8553e-005 1.1341e-004 4.4636e-004 7.5258e-003 2.9882e-001 1.9495e-003 1.7218e-004 1.1322e-006 4.4628e-004 5.7425e-003 6.1158e-002 5.4822e-002 1.8459e-002 1.2683e-002 1.2932e-002 1.6435e-002 2.2615e-002 2.6046e-002 1.9627e-002 1.0542e-002 5.0429e-003 2.2627e-003 8.2585e-004 1.3111e-004 3.6350e-005 5.6993e-004 1.6659e-003 3.0585e-003 4.4670e-003 5.7831e-003 7.0487e-003 8.3420e-003 9.6980e-003 1.1093e-002 1.2483e-002 1.3789e-002 1.4819e-002 1.5391e-002 1.5538e-002 1.5361e-002 1.4894e-002 1.4311e-002 1.3735e-002 1.3135e-002 1.2589e-002 1.2059e-002 1.1516e-002 1.0958e-002 1.0271e-002 9.3919e-003
          17 9.2265e-010 1.8688e-010 6.0929e-010 1.1004e-010 4.6265e-009 4.5287e-008 1.3212e-029 1.1749e-027 4.8689e-026 1.2806e-024 2.5409e-023 3.2440e-022 3.8360e-022 4.7303e-021 4.8580e-020 4.2524e-019 3.2444e-018 1.6746e-017 2.1761e-017 1.3053e-016 7.0504e-016 3.4606e-015 1.5594e-014 5.4574e-014 6.4546e-014 2.4904e-013 8.9103e-013 3.0000e-012 9.4781e-012 2.8140e-011 2.8284e-011 8.0213e-011 2.1557e-010 5.5447e-010 1.3637e-009 1.8519e-009 3.2121e-009 7.3001e-009 1.5968e-008 3.3740e-008 6.9208e-008 1.3753e-007 5.1136e-007 2.6578e-007 5.0146e-007 9.2275e-007 1.6599e-006 2.9308e-006 1.0120e-005 5.1045e-006 8.7188e-006 1.4756e-005 2.4867e-005 4.2431e-005 1.2646e-003 5.0571e-005 1.0827e-004 1.8902e-004 3.4452e-004 7.3271e-004 3.9633e-003 6.8068e-002 4.2186e-005 9.3057e-004 2.6556e-003 7.6309e-003 3.1959e-002 1.7757e-001 1.0235e-001 1.5742e-002 3.3607e-003 2.7525e-004 6.4905e-004 6.3108e-003 1.8907e-002 2.8311e-002 2.8071e-002 2.4915e-002 2.2533e-002 2.1174e-002 2.0285e-002 1.9067e-002 1.6756e-002 1.3214e-002 9.1937e-003 5.6624e-003 3.0773e-003 1.4077e-003 4.5403e-004 4.1034e-005 5.7112e-005 4.3292e-004 1.1187e-003 2.0500e-003 3.1197e-003 4.2283e-003 5.3098e-003 6.2954e-003 7.1904e-003 8.0318e-003 8.7896e-003 9.5071e-003 1.0162e-002 1.0720e-002 1.1171e-002 1.1374e-002 1.1206e-002
          18 2.5850e-010 2.7251e-011 2.4427e-011 2.5971e-012 1.7853e-010 1.2011e-010 9.2244e-027 7.2762e-025 2.6766e-023 6.2563e-022 1.1021e-020 1.2797e-019 1.4775e-019 1.6185e-018 1.4763e-017 1.1485e-016 7.7869e-016 3.7006e-015 4.6446e-015 2.4779e-014 1.1911e-013 5.2049e-013 2.0896e-012 6.7527e-012 7.7090e-012 2.6529e-011 8.4722e-011 2.5476e-010 7.1949e-010 1.9978e-009 1.9205e-009 4.8762e-009 1.1742e-008 2.7082e-008 5.9779e-008 1.6055e-007 1.2648e-007 2.5840e-007 5.0852e-007 9.6726e-007 1.7872e-006 3.2012e-006 1.2917e-007 5.5751e-006 9.4818e-006 1.5723e-005 2.5469e-005 4.0472e-005 9.8119e-009 6.3046e-005 9.6327e-005 1.4493e-004 2.1498e-004 3.1410e-004 5.1074e-006 4.5809e-004 6.5379e-004 9.3316e-004 1.3325e-003 1.9400e-003 3.3468e-003 2.5643e-003 2.9849e-003 4.8956e-003 7.7074e-003 1.3262e-002 2.9377e-002 7.2473e-002 1.3923e-002 8.3674e-004 7.8919e-003 1.8871e-002 3.6737e-002 6.2939e-002 7.9324e-002 5.9327e-002 2.8193e-002 9.7843e-003 1.8991e-003 1.2366e-005 2.1864e-003 7.6062e-003 1.4960e-002 2.1784e-002 2.5783e-002 2.6499e-002 2.4951e-002 2.2326e-002 1.9342e-002 1.6297e-002 1.3305e-002 1.0458e-002 7.8180e-003 5.4300e-003 3.4083e-003 1.8717e-003 8.3245e-004 2.3774e-004 1.0221e-005 6.2362e-005 3.2341e-004 7.4127e-004 1.2782e-003 1.8994e-003 2.5762e-003 3.2418e-003 3.8027e-003
          19 1.2566e-011 2.7917e-010 2.2480e-010 8.1912e-011 2.9369e-010 1.3705e-008 1.4915e-023 9.9298e-022 3.0864e-020 6.1054e-019 9.0906e-018 9.2309e-017 1.0304e-016 9.5493e-016 7.3687e-015 4.8552e-014 2.7887e-013 1.1805e-012 1.4111e-012 6.3902e-012 2.6117e-011 9.7140e-011 3.3254e-010 9.6450e-010 1.0479e-009 3.0863e-009 8.4546e-009 2.1858e-008 5.3221e-008 1.3196e-007 1.2280e-007 2.7037e-007 5.6638e-007 1.1401e-006 2.2046e-006 5.2181e-006 4.1006e-006 7.3919e-006 1.2885e-005 2.1788e-005 3.5919e-005 5.7606e-005 3.4747e-005 9.0129e-005 1.3812e-004 2.0692e-004 3.0350e-004 4.3748e-004 4.3753e-007 6.1887e-004 8.5921e-004 1.1745e-003 1.5814e-003 2.0949e-003 2.6532e-005 2.7171e-003 3.5184e-003 4.4779e-003 5.6265e-003 7.0094e-003 8.6920e-003 2.0898e-005 1.0120e-002 1.2503e-002 1.5188e-002 1.8465e-002 2.2067e-002 1.0951e-002 4.1331e-003 1.8860e-002 2.6105e-002 3.1558e-002 3.4829e-002 3.0957e-002 1.4687e-002 7.6331e-004 3.2621e-003 1.3036e-002 2.3024e-002 3.1369e-002 3.6951e-002 3.8012e-002 3.3040e-002 2.3080e-002 1.2154e-002 4.1528e-003 4.1736e-004 3.6672e-004 2.8879e-003 6.9486e-003 1.1647e-002 1.6213e-002 2.0005e-002 2.2381e-002 2.2932e-002 2.1858e-002 1.9628e-002 1.6674e-002 1.3551e-002 1.0603e-002 7.9404e-003 5.6888e-003 3.8432e-003 2.3965e-003 1.3302e-003 6.0481e-004 1.8640e-004
          20 2.9543e-010 2.7158e-010 4.3279e-010 7.4774e-011 5.8161e-010 2.5297e-008 1.7691e-020 9.8529e-019 2.5640e-017 4.2521e-016 5.2984e-015 4.6669e-014 5.0259e-014 3.8998e-013 2.5187e-012 1.3905e-011 6.6934e-011 2.5047e-010 2.8425e-010 1.0814e-009 3.7200e-009 1.1665e-008 3.3754e-008 8.7383e-008 9.0136e-008 2.2569e-007 5.2746e-007 1.1678e-006 2.4458e-006 5.4327e-006 4.8758e-006 9.3208e-006 1.7039e-005 3.0086e-005 5.1298e-005 1.0770e-004 8.4563e-005 1.3576e-004 2.1175e-004 3.2174e-004 4.7841e-004 6.9431e-004 3.3770e-004 9.8558e-004 1.3731e-003 1.8731e-003 2.5038e-003 3.2897e-003 4.3067e-006 4.2420e-003 5.3635e-003 6.6686e-003 8.1530e-003 9.7835e-003 4.5604e-005 1.1495e-002 1.3378e-002 1.5265e-002 1.7109e-002 1.8883e-002 2.0504e-002 1.5079e-005 2.0926e-002 2.2077e-002 2.2334e-002 2.1468e-002 1.7201e-002 9.7355e-004 1.4252e-002 1.9950e-002 1.7028e-002 1.2019e-002 5.4506e-003 1.8665e-004 4.6271e-003 1.7601e-002 2.3692e-002 2.1522e-002 1.5867e-002 9.2797e-003 3.4007e-003 1.5497e-004 1.4276e-003 7.2514e-003 1.4909e-002 2.1063e-002 2.4069e-002 2.3959e-002 2.1420e-002 1.7233e-002 1.2231e-002 7.3006e-003 3.2418e-003 6.9299e-004 1.9375e-005 1.1006e-003 3.4459e-003 6.4073e-003 9.4153e-003 1.2112e-002 1.4195e-002 1.5601e-002 1.6261e-002 1.6169e-002 1.5422e-002 1.4003e-002 1.2034e-002
          21 4.6247e-010 8.1491e-011 2.0454e-010 2.2468e-011 4.0758e-010 1.7247e-008 1.6725e-017 7.6964e-016 1.6551e-014 2.2702e-013 2.3340e-012 1.7625e-011 1.8258e-011 1.1683e-010 6.2182e-010 2.8318e-009 1.1246e-008 3.6801e-008 3.9470e-008 1.2425e-007 3.5469e-007 9.2539e-007 2.2367e-006 5.1315e-006 5.0104e-006 1.0578e-005 2.0964e-005 3.9598e-005 7.1234e-005 1.4177e-004 1.2279e-004 2.0435e-004 3.2736e-004 5.0958e-004 7.7027e-004 1.4619e-003 1.1309e-003 1.6234e-003 2.2708e-003 3.1005e-003 4.1481e-003 5.4195e-003 2.5893e-003 6.9240e-003 8.6765e-003 1.0633e-002 1.2748e-002 1.4995e-002 7.6309e-006 1.7271e-002 1.9453e-002 2.1479e-002 2.3237e-002 2.4566e-002 2.4908e-005 2.5358e-002 2.5668e-002 2.5312e-002 2.4267e-002 2.2571e-002 1.9794e-002 2.3698e-004 1.7565e-002 1.4431e-002 1.0889e-002 7.0102e-003 2.4962e-003 1.2782e-003 7.2451e-003 2.9301e-003 4.9459e-004 1.2112e-004 2.3238e-003 7.4421e-003 1.1331e-002 7.5872e-003 1.8636e-003 2.7060e-006 1.6907e-003 5.6737e-003 1.0722e-002 1.5063e-002 1.6455e-002 1.3751e-002 8.4079e-003 3.3026e-003 4.1743e-004 2.4787e-004 2.4190e-003 6.1915e-003 1.0637e-002 1.4788e-002 1.7781e-002 1.8870e-002 1.7764e-002 1.4941e-002 1.1197e-002 7.3075e-003 3.9819e-003 1.5954e-003 2.8164e-004 3.1401e-005 7.1645e-004 2.1311e-003 4.0188e-003 6.0285e-003 7.7426e-003
          22 3.4910e-010 1.4284e-013 1.2680e-011 1.2961e-012 1.6267e-010 4.7709e-009 2.8630e-014 9.9988e-013 1.6320e-011 1.7011e-010 1.3247e-009 8.0127e-009 7.8492e-009 3.8090e-008 1.5388e-007 5.3399e-007 1.6218e-006 4.4133e-006 4.3831e-006 1.0702e-005 2.3938e-005 4.9476e-005 9.5980e-005 1.9091e-004 1.7492e-004 3.0477e-004 5.0556e-004 8.0972e-004 1.2498e-003 2.2312e-003 1.8662e-003 2.7111e-003 3.8119e-003 5.2250e-003 6.9672e-003 1.1808e-002 9.0258e-003 1.1423e-002 1.4067e-002 1.6873e-002 1.9784e-002 2.2590e-002 1.0853e-002 2.5143e-002 2.7345e-002 2.8957e-002 2.9836e-002 2.9960e-002 2.1747e-005 2.9217e-002 2.7575e-002 2.5176e-002 2.2144e-002 1.8613e-002 6.0378e-006 1.4833e-002 1.1099e-002 7.6032e-003 4.5756e-003 2.2070e-003 5.5302e-004 5.2754e-004 5.9403e-005 2.0097e-004 1.2333e-003 3.1334e-003 6.0302e-003 5.4624e-003 3.6771e-004 5.0490e-003 7.7984e-003 8.9746e-003 8.0567e-003 4.2605e-003 1.9705e-004 2.0259e-003 6.7431e-003 9.0819e-003 8.6484e-003 6.3261e-003 3.1561e-003 5.6868e-004 2.0538e-004 2.7042e-003 6.7414e-003 1.0143e-002 1.1606e-002 1.1005e-002 8.8458e-003 5.8661e-003 2.9018e-003 7.5192e-004 1.3228e-006 8.9640e-004 3.1943e-003 6.2305e-003 9.2454e-003 1.1556e-002 1.2834e-002 1.3043e-002 1.2218e-002 1.0636e-002 8.5416e-003 6.2315e-003 4.0169e-003 2.1405e-003 8.2229e-004
          23 1.5824e-010 3.4168e-011 2.7169e-011 8.3064e-013 2.4684e-011 5.1365e-011 6.0992e-011 1.4391e-009 1.5876e-008 1.1218e-007 5.9122e-007 2.6266e-006 2.3820e-006 7.9302e-006 2.2227e-005 5.4497e-005 1.1936e-004 2.6220e-004 2.3882e-004 4.4353e-004 7.7658e-004 1.2894e-003 2.0560e-003 3.6133e-003 3.1345e-003 4.6258e-003 6.5484e-003 8.9806e-003 1.1880e-002 1.8874e-002 1.5184e-002 1.8848e-002 2.2589e-002 2.6319e-002 2.9744e-002 4.3308e-002 3.2531e-002 3.4591e-002 3.5570e-002 3.5333e-002 3.3946e-002 3.1329e-002 1.4401e-002 2.7676e-002 2.3328e-002 1.8538e-002 1.3691e-002 9.2041e-003 7.2354e-006 5.3823e-003 2.4836e-003 6.7904e-004 6.9960e-006 3.9181e-004 1.1343e-005 1.6436e-003 3.5245e-003 5.7044e-003 7.8594e-003 9.7045e-003 1.0874e-002 1.4083e-005 1.1330e-002 1.1176e-002 1.0061e-002 8.0029e-003 4.4437e-003 6.8882e-005 6.0416e-003 4.2676e-003 1.7567e-003 2.2636e-004 2.6915e-004 2.5436e-003 5.3482e-003 4.3106e-003 1.3108e-003 1.1804e-005 6.7412e-004 2.5700e-003 4.8146e-003 6.3015e-003 6.0166e-003 3.9590e-003 1.4765e-003 9.0518e-005 3.6325e-004 1.9795e-003 4.2696e-003 6.5055e-003 8.0405e-003 8.4620e-003 7.6626e-003 5.8342e-003 3.5334e-003 1.4940e-003 2.5369e-004 4.9030e-005 8.2068e-004 2.3231e-003 4.2167e-003 6.1742e-003 7.8893e-003 9.1035e-003 9.6743e-003 9.4606e-003 8.4906e-003
          24 4.0175e-011 7.6670e-011 9.6149e-011 2.7655e-012 2.0720e-012 1.2055e-009 1.4033e-007 1.7342e-006 1.0174e-005 3.9362e-005 1.1742e-004 3.4399e-004 2.8263e-004 6.0034e-004 1.1483e-003 2.0488e-003 3.4302e-003 6.3775e-003 5.4341e-003 8.1479e-003 1.1634e-002 1.5799e-002 2.0614e-002 3.1558e-002 2.5685e-002 3.0925e-002 3.5634e-002 3.9629e-002 4.2305e-002 5.6947e-002 4.3320e-002 4.2669e-002 4.0049e-002 3.5894e-002 3.0454e-002 3.3292e-002 2.4161e-002 1.7733e-002 1.1674e-002 6.5441e-003 2.7821e-003 5.9399e-004 2.1473e-004 1.0688e-005 8.5829e-004 2.7978e-003 5.3782e-003 8.1242e-003 8.6960e-006 1.0565e-002 1.2307e-002 1.3135e-002 1.2963e-002 1.1831e-002 2.4909e-006 9.9579e-003 7.6581e-003 5.2392e-003 3.0269e-003 1.2987e-003 2.1294e-004 2.9801e-004 1.1710e-006 4.4144e-004 1.5589e-003 3.2164e-003 5.1966e-003 3.3072e-003 8.2276e-004 4.6744e-003 6.0430e-003 5.9209e-003 4.2887e-003 1.4430e-003 4.7290e-005 2.4103e-003 4.6167e-003 4.4926e-003 3.0116e-003 1.2688e-003 1.2705e-004 2.5093e-004 1.7328e-003 3.6894e-003 4.8086e-003 4.5110e-003 3.1895e-003 1.6035e-003 4.0443e-004 2.2801e-006 5.3380e-004 1.8530e-003 3.5856e-003 5.1934e-003 6.1367e-003 6.1703e-003 5.3696e-003 4.0066e-003 2.4955e-003 1.1835e-003 3.0624e-004 2.9166e-008 2.8604e-004 1.0897e-003 2.2568e-003 3.5407e-003 4.6340e-003
          25 2.8055e-012 8.1557e-011 1.1509e-010 2.8779e-012 2.9895e-011 2.8189e-009 1.1423e-004 5.3156e-004 1.3989e-003 2.9618e-003 5.6389e-003 1.2405e-002 9.5410e-003 1.4915e-002 2.1370e-002 2.8814e-002 3.6543e-002 5.5950e-002 4.3913e-002 4.9860e-002 5.3820e-002 5.4954e-002 5.3421e-002 6.6248e-002 4.8771e-002 4.1986e-002 3.3396e-002 2.4346e-002 1.5736e-002 1.3335e-002 8.4924e-003 3.3283e-003 5.3554e-004 9.9934e-005 1.6370e-003 5.5988e-003 4.5016e-003 7.9461e-003 1.1193e-002 1.3610e-002 1.4825e-002 1.4629e-002 6.8440e-003 1.3141e-002 1.0721e-002 7.7945e-003 4.8698e-003 2.4145e-003 5.2577e-007 7.4571e-004 2.8142e-005 2.5192e-004 1.2497e-003 2.7387e-003 6.3935e-006 4.3751e-003 5.8612e-003 6.9045e-003 7.3336e-003 7.0986e-003 6.0712e-003 1.3266e-004 5.0805e-003 3.5609e-003 2.0217e-003 7.0928e-004 4.8200e-007 1.8023e-003 1.2489e-003 3.2186e-007 5.0650e-004 1.6993e-003 3.0987e-003 3.6579e-003 2.0255e-003 1.0633e-004 5.3519e-004 1.9974e-003 3.0874e-003 3.3262e-003 2.6570e-003 1.3879e-003 2.5823e-004 6.8724e-005 9.3943e-004 2.2170e-003 3.1582e-003 3.4000e-003 2.9457e-003 2.0243e-003 9.9117e-004 2.2480e-004 9.8054e-006 4.5484e-004 1.4233e-003 2.5871e-003 3.5952e-003 4.1701e-003 4.2234e-003 3.8115e-003 3.0456e-003 2.1206e-003 1.2121e-003 4.8822e-004 7.3257e-005 2.5413e-005 3.1102e-004
