   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22
          10 5.7307e-013 1.1581e-009 8.4683e-010 1.4361e-008 3.1435e-009 1.3915e-007 4.6676e-006 1.3515e-004 2.5274e-004 3.5930e-001 4.1860e-001 1.1237e-001 5.7401e-002 2.5758e-002 1.1996e-002 5.8862e-003 3.0056e-003 1.5920e-003 8.5434e-004 4.3709e-004 1.9607e-004 7.8943e-005 3.1965e-005
          11 9.5980e-010 3.2450e-010 5.5388e-010 3.7163e-010 8.3071e-009 2.4130e-009 3.5554e-007 1.0563e-005 1.8081e-004 1.5825e-003 3.6663e-001 4.2712e-001 9.0571e-002 5.4853e-002 2.6621e-002 1.3233e-002 6.8631e-003 3.6507e-003 1.9689e-003 1.0136e-003 4.5678e-004 1.8432e-004 7.4705e-005
          12 3.1593e-010 8.1514e-010 3.1631e-010 5.7525e-009 5.6251e-010 1.3036e-008 3.0343e-010 9.8800e-007 2.3119e-005 1.9534e-004 5.7027e-003 3.5738e-001 4.5684e-001 6.4888e-002 5.0368e-002 2.5734e-002 1.3666e-002 7.4188e-003 4.0044e-003 2.0575e-003 9.2671e-004 3.7397e-004 1.5159e-004
          13 4.4467e-011 2.1230e-011 2.9046e-010 1.0690e-012 3.0506e-009 2.2883e-012 1.6281e-008 1.7161e-008 2.6852e-006 4.8516e-005 1.0442e-004 1.5564e-002 3.2238e-001 5.1472e-001 3.4918e-002 4.4916e-002 2.2960e-002 1.2670e-002 7.0426e-003 3.6486e-003 1.6457e-003 6.6430e-004 2.6929e-004
          14 3.1863e-010 1.8797e-010 8.7016e-012 1.8865e-009 2.0312e-013 4.9818e-009 1.0497e-009 2.4038e-008 1.8589e-007 7.5121e-006 9.6440e-005 1.6852e-005 3.5642e-002 2.4409e-001 6.0826e-001 6.1325e-003 4.0412e-002 1.8179e-002 1.0031e-002 5.3435e-003 2.4320e-003 9.8403e-004 3.9920e-004
          15 2.5181e-010 2.5026e-010 1.7090e-010 8.8350e-010 7.2353e-010 1.0876e-009 2.8366e-009 8.6652e-009 5.6765e-008 9.0231e-007 2.1872e-005 9.4065e-005 1.4039e-003 6.7775e-002 1.1236e-001 7.0864e-001 9.7755e-003 4.3309e-002 1.1660e-002 6.1702e-003 2.8779e-003 1.1716e-003 4.7608e-004
          16 9.2433e-011 1.0877e-010 1.4491e-010 4.3243e-011 4.4645e-010 2.1711e-011 2.5905e-009 3.8466e-011 2.3111e-008 2.2128e-007 4.5481e-006 5.3385e-005 5.1940e-006 1.0057e-002 8.4124e-002 2.3016e-003 6.5174e-001 1.3208e-001 8.0687e-002 4.0323e-003 2.2682e-003 9.8567e-004 4.0684e-004
          17 2.2822e-011 2.9010e-011 5.9396e-011 1.4257e-011 1.0621e-010 1.9457e-010 7.6814e-010 4.4503e-010 5.9597e-009 8.3199e-008 1.1210e-006 1.8254e-005 1.0821e-005 1.5923e-003 2.6718e-002 2.6815e-002 8.1339e-002 2.3396e-001 3.5357e-001 2.5694e-001 6.0789e-004 1.1080e-004 9.2363e-005
          18 5.4250e-012 7.1726e-012 1.9037e-011 2.1208e-011 2.1361e-011 1.1587e-010 1.8805e-010 3.3451e-010 1.4254e-009 2.8984e-008 3.1554e-007 5.6609e-006 7.6676e-006 3.3277e-004 7.8025e-003 1.3701e-002 9.8958e-003 1.0198e-001 2.1922e-003 2.1245e-001 6.1421e-001 2.7552e-002 2.0092e-003
          19 2.4199e-012 3.2658e-012 9.9466e-012 1.7660e-011 8.3254e-012 7.5948e-011 8.4241e-011 2.3237e-010 6.3786e-010 1.6004e-008 1.5960e-007 2.9576e-006 5.1557e-006 1.4436e-004 3.9530e-003 8.4126e-003 2.8093e-003 5.5454e-002 1.5045e-003 8.6907e-002 1.3920e-002 8.0542e-001 3.1641e-003
          20 1.4127e-012 1.9388e-012 6.5986e-012 1.5734e-011 4.2415e-012 5.8590e-011 4.9190e-011 1.8514e-010 3.7383e-010 1.1114e-008 1.0447e-007 1.9742e-006 4.0178e-006 8.3879e-005 2.5772e-003 6.2069e-003 1.0477e-003 3.7058e-002 4.6452e-003 4.1553e-002 3.2682e-002 6.7985e-003 7.8210e-001
          21 7.4048e-013 1.0293e-012 3.8020e-012 1.0905e-011 1.9747e-012 3.7201e-011 2.5759e-011 1.1972e-010 1.9675e-010 6.6212e-009 5.9937e-008 1.1458e-006 2.5622e-006 4.4218e-005 1.4712e-003 3.8293e-003 3.6572e-004 2.1290e-002 4.7030e-003 1.8123e-002 2.3192e-002 2.2803e-003 1.4691e-001
