   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          10 2.0373e-009 3.9751e-010 5.1435e-009 6.3747e-009 1.9186e-007 3.4733e-010 1.3811e-006 2.0604e-005 1.3478e-006 2.6681e-003 9.9403e-001 3.2510e-003 1.7673e-005 9.2254e-007 1.3311e-006 3.0816e-006 6.1050e-007 7.4568e-007 1.2964e-006 3.9304e-007 4.9641e-009 1.1024e-007 2.8902e-007 3.1720e-007 2.2024e-007 1.1495e-007 4.6120e-008 2.9847e-009
          11 2.3369e-011 1.8286e-011 4.4259e-010 2.5003e-010 2.1711e-008 1.1752e-006 4.8367e-006 6.8895e-006 3.4087e-007 2.7513e-005 3.1893e-003 9.9323e-001 3.4913e-003 4.4118e-005 3.7760e-009 5.8421e-008 1.2233e-006 1.0094e-006 2.0326e-008 2.9853e-007 6.2328e-007 4.1404e-007 1.1027e-007 2.5034e-009 1.5056e-008 3.4887e-008 2.8227e-008 2.3413e-009
          12 2.4753e-010 6.6050e-010 4.4875e-010 1.6498e-010 5.9409e-008 3.1198e-007 6.1678e-008 2.4915e-006 9.0520e-006 6.1367e-008 5.7063e-005 3.3866e-003 9.9221e-001 4.2702e-003 6.0774e-005 3.1217e-009 4.3543e-009 3.4688e-007 1.5184e-006 4.1031e-007 3.3613e-009 1.2653e-007 3.8393e-007 4.5789e-007 3.2038e-007 1.6154e-007 6.2106e-008 3.9364e-009
          13 1.5152e-010 4.7312e-011 2.9022e-009 5.0063e-009 1.2608e-010 1.1297e-007 2.1293e-006 3.8498e-006 8.6328e-007 3.6579e-006 4.6237e-008 1.0899e-004 4.1162e-003 9.9094e-001 4.7266e-003 9.8794e-005 6.5699e-007 1.0190e-009 4.0006e-008 5.1778e-007 3.4488e-007 1.7130e-007 3.1071e-008 1.0306e-008 8.2275e-008 1.1395e-007 7.8300e-008 6.1793e-009
          14 9.9989e-010 1.5778e-009 3.9809e-011 3.5687e-009 1.8740e-008 1.8195e-007 3.8416e-007 8.3934e-008 1.8551e-006 2.6820e-006 6.9812e-007 1.3258e-006 1.4653e-004 4.5127e-003 9.8978e-001 5.3777e-003 1.6779e-004 1.3423e-006 3.3738e-008 5.7974e-008 2.2124e-007 1.9578e-007 1.8534e-007 1.9623e-007 1.1551e-007 3.7264e-008 7.1963e-009 2.8523e-010
          15 4.8866e-010 1.2502e-009 1.9903e-009 1.1671e-012 8.4975e-009 3.0853e-010 1.1463e-007 1.6860e-006 1.4335e-006 1.3529e-007 4.2700e-006 3.6342e-008 2.5556e-006 2.1549e-004 5.0837e-003 9.8882e-001 5.6158e-003 2.5078e-004 4.2882e-006 1.8529e-008 4.5768e-008 3.1023e-008 6.6369e-008 1.0721e-007 1.2369e-007 9.1809e-008 4.5510e-008 3.1899e-009
          16 6.1218e-012 6.4356e-011 1.9389e-009 1.0145e-009 1.8808e-011 4.8033e-008 3.0658e-007 7.9192e-007 5.9434e-009 1.0528e-006 6.2661e-007 1.1733e-006 1.3925e-010 7.8119e-006 3.2302e-004 5.2342e-003 9.8833e-001 5.6965e-003 3.8661e-004 1.3808e-005 1.1927e-007 1.5151e-007 3.4531e-009 1.8748e-010 3.0341e-010 6.0693e-009 8.9920e-009 8.7557e-010
          17 4.5942e-010 1.9127e-010 1.1421e-010 2.9300e-010 5.4047e-010 2.8511e-008 8.5261e-008 1.1314e-008 6.1222e-007 6.0433e-007 1.1125e-007 1.1146e-006 4.5509e-007 1.4090e-007 1.3755e-005 4.3441e-004 5.2274e-003 9.8806e-001 5.6579e-003 5.6948e-004 3.1175e-005 1.0567e-006 1.6599e-007 5.0991e-008 2.9087e-008 2.9478e-008 1.5620e-008 1.0539e-009
          18 6.6407e-010 3.3833e-010 2.7683e-010 6.1352e-011 2.4305e-011 1.4366e-009 1.2717e-009 1.9998e-007 8.5386e-007 6.3464e-009 1.0717e-006 2.7601e-007 9.1127e-007 1.0984e-007 1.2962e-007 2.5762e-005 5.9675e-004 5.1086e-003 9.8829e-001 5.1114e-003 7.9441e-004 6.5626e-005 4.8928e-006 1.9836e-009 1.3601e-008 1.0931e-008 1.1598e-008 1.1204e-009
          19 3.3735e-010 1.1532e-010 4.7277e-010 2.5928e-010 2.0109e-010 1.2659e-009 5.1558e-008 3.5671e-007 2.7539e-007 2.9209e-007 9.0121e-007 1.0594e-007 9.6142e-007 1.6970e-007 3.5979e-008 7.6204e-007 5.0849e-005 7.8362e-004 4.5224e-003 9.8935e-001 4.0676e-003 1.0595e-003 1.3818e-004 1.8998e-005 1.5904e-006 1.5447e-007 1.8424e-008 6.3283e-010
          20 4.4363e-011 4.5299e-013 1.2215e-010 5.2271e-011 2.4354e-010 1.9768e-009 6.5039e-008 1.8551e-007 3.1483e-010 5.2133e-007 9.7358e-008 6.0327e-007 1.2902e-007 5.5669e-007 9.9251e-010 7.5124e-008 3.2942e-006 8.7473e-005 9.7509e-004 3.5115e-003 9.9107e-001 2.6553e-003 1.3670e-003 2.5391e-004 5.4709e-005 1.1893e-005 2.9935e-006 1.6778e-007
          21 1.1209e-011 3.1305e-011 7.1468e-012 4.4834e-011 2.6953e-011 7.5968e-010 3.2258e-008 2.1772e-008 9.9076e-008 2.9392e-007 7.7147e-008 5.0689e-007 8.6105e-008 3.7370e-007 2.3674e-007 1.3413e-009 1.1560e-007 7.2346e-006 1.3885e-004 1.1667e-003 2.2297e-003 9.9330e-001 8.2957e-004 1.6601e-003 4.5218e-004 1.2618e-004 3.3574e-005 1.8886e-006
          22 8.3834e-011 4.7754e-011 1.3169e-010 2.6217e-010 3.9691e-011 1.3047e-010 5.5892e-009 8.1099e-009 1.8358e-007 6.3885e-008 2.9981e-007 1.8766e-007 3.5819e-007 6.1753e-008 4.1912e-007 6.2040e-008 3.9898e-009 9.6747e-007 1.7563e-005 2.2066e-004 1.3723e-003 6.5525e-004 9.9504e-001 7.8526e-005 1.2863e-003 6.2929e-004 2.3323e-004 1.4503e-005
          23 1.2001e-010 2.4571e-011 1.9171e-010 3.5165e-010 1.7511e-010 8.4852e-012 1.2254e-010 4.8008e-008 1.5835e-007 3.7291e-010 3.1252e-007 2.6965e-008 3.9855e-007 1.2538e-009 2.3788e-007 1.6520e-007 1.8506e-012 8.9698e-009 3.1046e-006 3.9147e-005 3.0958e-004 1.5965e-003 1.0059e-004 9.9205e-001 3.6342e-003 3.3577e-004 3.5400e-004 2.7847e-005
          24 1.0242e-010 3.7643e-012 1.4070e-010 2.6749e-010 2.3025e-010 3.2442e-015 3.7203e-009 6.3210e-008 9.4850e-008 1.3147e-008 2.0670e-007 5.0592e-010 2.9427e-007 3.8600e-008 8.9301e-008 1.2842e-007 5.4207e-009 5.0012e-008 1.9246e-007 1.0277e-005 7.9994e-005 4.4005e-004 1.4581e-003 3.4362e-003 9.7351e-001 1.8737e-002 5.5169e-004 7.3402e-006
          25 6.5534e-011 3.4790e-013 6.8231e-011 1.4419e-010 1.9280e-010 3.6597e-013 6.1585e-009 5.1050e-008 4.5355e-008 2.7659e-008 1.0841e-007 1.5255e-008 1.7492e-007 7.1028e-008 2.9218e-008 7.4913e-008 1.0124e-008 4.4687e-009 1.2094e-009 1.8423e-006 2.5774e-005 1.2105e-004 5.7389e-004 1.0413e-003 1.8993e-002 9.1144e-001 5.0289e-002 1.6696e-003
          26 3.4158e-011 3.7428e-012 2.4272e-011 6.1096e-011 1.2267e-010 2.2886e-013 5.4260e-009 3.1012e-008 1.8512e-008 2.6671e-008 4.8975e-008 2.3562e-008 8.7886e-008 7.0897e-008 8.2915e-009 4.2059e-008 1.0793e-008 3.0035e-010 2.0354e-010 2.8188e-007 7.9671e-006 4.3894e-005 2.0075e-004 5.6024e-004 3.2037e-004 6.7168e-002 7.3625e-001 1.9778e-002
          27 1.3193e-011 3.7281e-012 6.3614e-012 1.9620e-011 5.4225e-011 7.5884e-014 2.8211e-009 1.3189e-008 5.9971e-009 1.4566e-008 1.7335e-008 1.5497e-008 3.3302e-008 4.0334e-008 1.8103e-009 1.8518e-008 6.6466e-009 8.1515e-010 6.4919e-011 5.1409e-008 2.2293e-006 1.4282e-005 6.5259e-005 1.8115e-004 2.7322e-004 8.9145e-005 2.0474e-001 1.5535e-001
