   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106         107         108         109         110         111
          10 3.0188e-009 9.4128e-009 2.5944e-014 3.6884e-007 6.7226e-006 3.4767e-007 5.4978e-005 1.7212e-004 2.8853e-002 3.0787e-039 4.4743e-026 3.2898e-036 6.3326e-036 8.9105e-033 6.6344e-030 2.8382e-017 3.9811e-027 1.7891e-026 6.2564e-025 7.8164e-023 1.5561e-011 7.8311e-021 1.5218e-020 2.2427e-019 1.3873e-017 3.3011e-006 4.0662e-016 4.7471e-016 3.4478e-015 1.1001e-013 8.8843e-004 3.6413e-013 1.0745e-014 3.7799e-012 2.2009e-009 5.1811e-004 6.2464e-009 2.7839e-008 6.3361e-007 9.6605e-004 4.6069e-005 1.6819e-005 7.8758e-005 3.2335e-004 2.5125e-004 1.7029e-004 1.6471e-004 1.6012e-004 1.4125e-004 1.1855e-004 9.7773e-005 7.8923e-005 6.1943e-005 4.7126e-005 3.4632e-005 2.4388e-005 1.6276e-005 1.0141e-005 5.7525e-006 2.8246e-006 1.0638e-006 2.0382e-007 3.5146e-009 2.5217e-007 7.7441e-007 1.4327e-006 2.1217e-006 2.7648e-006 3.3117e-006 3.7308e-006 4.0135e-006 4.1572e-006 4.1757e-006 4.0830e-006 3.8909e-006 3.6238e-006 3.3000e-006 2.9436e-006 2.5687e-006 2.1938e-006 1.8295e-006 1.4885e-006 1.1773e-006 9.0094e-007 6.6294e-007 4.6474e-007 3.0583e-007 1.8409e-007 9.6708e-008 3.9728e-008 8.9643e-009 6.0988e-012 8.4418e-009 3.0063e-008 6.0959e-008 9.7590e-008 1.3703e-007 1.7662e-007 2.1439e-007 2.4883e-007 2.7873e-007 3.0337e-007 3.2249e-007 3.3574e-007 3.4338e-007 3.4563e-007 3.4294e-007 3.3572e-007 3.2427e-007 3.0851e-007 2.8706e-007 2.5744e-007
          11 1.0050e-010 3.4783e-009 1.2557e-010 1.5464e-007 1.6863e-008 1.7133e-005 2.0981e-005 1.9516e-006 9.1122e-005 9.6843e-039 1.0244e-026 1.1377e-037 2.5591e-034 4.1000e-032 8.7461e-030 1.2307e-017 9.4073e-028 5.3702e-029 1.7482e-025 7.1687e-023 2.3404e-011 1.4410e-020 4.6033e-020 1.0123e-018 8.9460e-017 2.6353e-005 3.7246e-015 6.3720e-015 7.3554e-014 4.4521e-012 5.6945e-002 4.3917e-011 6.3772e-011 5.2411e-010 4.6836e-008 7.5588e-003 3.6880e-008 5.0708e-008 3.0356e-007 1.0690e-004 2.6126e-006 1.3700e-007 8.8666e-006 7.8154e-005 9.9390e-005 1.0631e-004 1.4631e-004 1.8881e-004 2.1290e-004 2.2342e-004 2.2725e-004 2.2475e-004 2.1611e-004 2.0272e-004 1.8612e-004 1.6726e-004 1.4712e-004 1.2681e-004 1.0733e-004 8.9262e-005 7.2798e-005 5.8118e-005 4.5328e-005 3.4452e-005 2.5457e-005 1.8198e-005 1.2473e-005 8.1001e-006 4.8870e-006 2.6444e-006 1.1972e-006 3.7657e-007 3.3857e-008 3.8822e-008 2.8188e-007 6.7200e-007 1.1353e-006 1.6167e-006 2.0731e-006 2.4775e-006 2.8090e-006 3.0608e-006 3.2289e-006 3.3141e-006 3.3225e-006 3.2636e-006 3.1486e-006 2.9863e-006 2.7910e-006 2.5704e-006 2.3338e-006 2.0911e-006 1.8477e-006 1.6105e-006 1.3836e-006 1.1706e-006 9.7534e-007 7.9832e-007 6.4103e-007 5.0370e-007 3.8574e-007 2.8644e-007 2.0480e-007 1.3931e-007 8.8577e-008 5.0999e-008 2.4980e-008 8.9071e-009 1.2215e-009 3.9713e-010 4.8079e-009 1.2296e-008
          12 2.0108e-012 1.9733e-011 8.6937e-011 4.9749e-009 8.5943e-007 3.5873e-006 7.2255e-006 3.9144e-005 4.7473e-006 6.6018e-038 4.1026e-030 1.6200e-035 2.0117e-033 1.8039e-031 1.5886e-029 3.0887e-018 5.8613e-030 1.5411e-026 1.0671e-024 1.2569e-022 1.7113e-011 6.1872e-021 8.2092e-022 9.6775e-020 4.3367e-017 2.1907e-005 4.0362e-015 1.1704e-014 2.0071e-013 1.6851e-011 2.5067e-001 2.2301e-010 4.3050e-010 4.7566e-009 5.9125e-007 1.0543e-001 6.9227e-007 1.6071e-006 2.1288e-005 2.2286e-002 9.4999e-004 2.2138e-004 6.8344e-004 2.0425e-003 1.1457e-003 4.9049e-004 2.7431e-004 1.3461e-004 4.3992e-005 4.8863e-006 2.3567e-006 2.1829e-005 5.2624e-005 8.7111e-005 1.2022e-004 1.4857e-004 1.7017e-004 1.8436e-004 1.9166e-004 1.9289e-004 1.8873e-004 1.8013e-004 1.6816e-004 1.5393e-004 1.3855e-004 1.2285e-004 1.0728e-004 9.2304e-005 7.8272e-005 6.5370e-005 5.3812e-005 4.3601e-005 3.4770e-005 2.7233e-005 2.0866e-005 1.5602e-005 1.1323e-005 7.9317e-006 5.3008e-006 3.3292e-006 1.9099e-006 9.5049e-007 3.6268e-007 6.9191e-008 1.8640e-009 1.0077e-007 3.1476e-007 6.0068e-007 9.2400e-007 1.2566e-006 1.5766e-006 1.8694e-006 2.1231e-006 2.3319e-006 2.4917e-006 2.6017e-006 2.6662e-006 2.6857e-006 2.6662e-006 2.6130e-006 2.5304e-006 2.4239e-006 2.2995e-006 2.1604e-006 2.0118e-006 1.8572e-006 1.7003e-006 1.5434e-006 1.3880e-006 1.2338e-006 1.0760e-006 9.0796e-007
          13 1.0559e-009 2.8057e-010 1.3340e-009 3.4099e-008 1.5030e-007 5.9455e-007 1.7365e-005 1.4349e-006 2.8378e-005 1.8015e-036 1.1021e-029 3.4581e-034 3.3353e-032 2.1358e-030 1.0319e-028 2.8192e-021 3.9530e-027 1.3755e-025 4.5152e-024 1.9217e-022 4.9228e-012 1.3290e-023 3.0955e-020 1.4162e-018 1.2627e-016 2.9308e-005 3.1968e-015 1.3911e-015 1.4356e-015 3.3410e-012 9.2804e-002 1.2820e-010 4.6226e-010 7.9078e-009 1.3782e-006 2.6651e-001 2.1375e-006 6.3612e-006 1.0616e-004 1.3219e-001 5.9463e-003 1.7357e-003 6.7055e-003 2.4031e-002 1.6412e-002 9.4477e-003 7.7429e-003 6.3832e-003 4.7524e-003 3.3379e-003 2.2785e-003 1.4990e-003 9.3652e-004 5.4633e-004 2.8911e-004 1.3062e-004 4.3537e-005 6.0757e-006 1.0528e-006 1.5514e-005 4.0083e-005 6.8144e-005 9.5262e-005 1.1872e-004 1.3724e-004 1.5042e-004 1.5823e-004 1.6109e-004 1.5969e-004 1.5472e-004 1.4716e-004 1.3765e-004 1.2698e-004 1.1565e-004 1.0394e-004 9.2335e-005 8.1057e-005 7.0426e-005 6.0488e-005 5.1400e-005 4.3154e-005 3.5815e-005 2.9339e-005 2.3684e-005 1.8817e-005 1.4688e-005 1.1238e-005 8.3943e-006 6.0995e-006 4.2793e-006 2.8700e-006 1.8130e-006 1.0499e-006 5.3038e-007 2.0836e-007 4.3456e-008 2.7775e-010 4.8400e-008 1.6213e-007 3.2017e-007 5.0501e-007 7.0260e-007 9.0224e-007 1.0949e-006 1.2745e-006 1.4364e-006 1.5775e-006 1.6952e-006 1.7867e-006 1.8470e-006 1.8604e-006 1.7989e-006
          14 2.8459e-009 3.4041e-009 8.4957e-009 5.1312e-009 8.8736e-009 1.0179e-006 1.4287e-006 9.7670e-006 9.3891e-006 6.1543e-035 4.0828e-030 1.0312e-032 8.5238e-031 4.6194e-029 1.8491e-027 5.4564e-021 5.8124e-026 1.5465e-024 3.5585e-023 7.4631e-022 3.9101e-014 1.2791e-020 2.5099e-019 5.0229e-018 1.6158e-016 1.0785e-005 1.2194e-016 5.4135e-015 2.2544e-013 2.1346e-011 2.8685e-001 2.0947e-010 1.8490e-010 2.5390e-010 4.3785e-008 1.8629e-002 4.8408e-007 3.4070e-006 9.7239e-005 1.6419e-001 8.0162e-003 3.1331e-003 1.5186e-002 6.3175e-002 4.9361e-002 3.3430e-002 3.2102e-002 3.0861e-002 2.6867e-002 2.2252e-002 1.8150e-002 1.4558e-002 1.1439e-002 8.8070e-003 6.6472e-003 4.9061e-003 3.5300e-003 2.4698e-003 1.6757e-003 1.0959e-003 6.8264e-004 3.9797e-004 2.1079e-004 9.5747e-005 3.2497e-005 4.8633e-006 5.7695e-007 1.0522e-005 2.8061e-005 4.8511e-005 6.8800e-005 8.6972e-005 1.0206e-004 1.1364e-004 1.2149e-004 1.2592e-004 1.2723e-004 1.2603e-004 1.2266e-004 1.1768e-004 1.1139e-004 1.0426e-004 9.6564e-005 8.8512e-005 8.0350e-005 7.2283e-005 6.4471e-005 5.6993e-005 4.9990e-005 4.3473e-005 3.7474e-005 3.2037e-005 2.7132e-005 2.2765e-005 1.8905e-005 1.5525e-005 1.2609e-005 1.0106e-005 7.9857e-006 6.2094e-006 4.7368e-006 3.5327e-006 2.5639e-006 1.7969e-006 1.2036e-006 7.5756e-007 4.3542e-007 2.1610e-007 8.1155e-008 1.4356e-008 8.3920e-010 2.4445e-008
          15 1.6838e-009 3.2088e-009 5.5124e-009 7.9827e-010 4.9274e-008 8.3413e-008 7.4197e-007 9.6726e-006 1.4074e-006 8.4667e-033 9.5957e-030 1.1635e-030 7.8388e-029 3.4423e-027 1.1075e-025 3.5204e-022 2.8003e-024 5.8451e-023 1.0412e-021 1.6340e-020 1.5128e-014 2.2671e-019 2.9661e-018 3.6542e-017 4.5433e-016 2.8342e-007 3.9774e-015 5.4833e-014 8.0240e-013 2.5814e-011 1.4716e-001 1.9715e-011 1.4187e-010 7.3081e-009 1.5829e-006 3.0279e-001 2.1108e-006 3.9787e-006 2.7069e-005 8.0305e-003 1.5447e-004 7.5774e-005 2.2501e-003 1.8095e-002 2.2133e-002 2.2974e-002 3.0811e-002 3.8687e-002 4.2265e-002 4.2758e-002 4.1729e-002 3.9435e-002 3.6115e-002 3.2183e-002 2.8021e-002 2.3859e-002 1.9882e-002 1.6245e-002 1.3050e-002 1.0323e-002 8.0301e-003 6.1366e-003 4.6024e-003 3.3832e-003 2.4358e-003 1.7131e-003 1.1706e-003 7.7227e-004 4.8715e-004 2.8926e-004 1.5777e-004 7.5243e-005 2.8126e-005 5.7279e-006 1.0362e-008 4.9392e-006 1.6053e-005 3.0185e-005 4.5106e-005 5.9386e-005 7.2049e-005 8.2650e-005 9.0937e-005 9.6839e-005 1.0046e-004 1.0203e-004 1.0182e-004 1.0005e-004 9.7088e-005 9.3129e-005 8.8399e-005 8.3180e-005 7.7593e-005 7.1841e-005 6.6024e-005 6.0249e-005 5.4667e-005 4.9281e-005 4.4173e-005 3.9381e-005 3.4907e-005 3.0768e-005 2.6975e-005 2.3505e-005 2.0359e-005 1.7520e-005 1.4976e-005 1.2705e-005 1.0682e-005 8.8778e-006 7.2379e-006 5.7122e-006
          16 8.3527e-011 3.8781e-010 3.2702e-011 3.3246e-009 3.4533e-008 2.1671e-008 1.4287e-006 1.7704e-006 6.9214e-006 6.5682e-031 5.0428e-029 8.0751e-029 4.8488e-027 1.8892e-025 5.3652e-024 1.4111e-021 1.1908e-022 2.1646e-021 3.3282e-020 4.4494e-019 1.6546e-016 5.2814e-018 5.6715e-017 5.6110e-016 5.2220e-015 5.5188e-008 4.4160e-014 3.8290e-013 3.3001e-012 3.3759e-011 9.6657e-003 1.4153e-010 1.8205e-009 2.5667e-008 1.9058e-006 2.5341e-001 3.9457e-007 4.4353e-007 7.0621e-005 1.6553e-001 8.4318e-003 3.2881e-003 1.3112e-002 4.2267e-002 2.3107e-002 7.7995e-003 2.0125e-003 9.3121e-008 2.0379e-003 7.2570e-003 1.4261e-002 2.1684e-002 2.8356e-002 3.3532e-002 3.6890e-002 3.8342e-002 3.8035e-002 3.6320e-002 3.3649e-002 3.0409e-002 2.6859e-002 2.3236e-002 1.9723e-002 1.6455e-002 1.3526e-002 1.0967e-002 8.7673e-003 6.9101e-003 5.3687e-003 4.1073e-003 3.0954e-003 2.2934e-003 1.6695e-003 1.1903e-003 8.2685e-004 5.5718e-004 3.6106e-004 2.2252e-004 1.2763e-004 6.5765e-005 2.8199e-005 8.2192e-006 5.5127e-007 1.1967e-006 7.1239e-006 1.6076e-005 2.6420e-005 3.6977e-005 4.6998e-005 5.5958e-005 6.3548e-005 6.9680e-005 7.4282e-005 7.7445e-005 7.9242e-005 7.9798e-005 7.9352e-005 7.7980e-005 7.5882e-005 7.3216e-005 7.0087e-005 6.6621e-005 6.2946e-005 5.9107e-005 5.5203e-005 5.1287e-005 4.7415e-005 4.3611e-005 3.9878e-005 3.6169e-005 3.2298e-005 2.7984e-005
          17 3.6190e-010 2.3642e-010 2.1918e-009 2.3943e-009 1.1690e-008 6.0890e-008 4.7016e-007 1.7510e-007 5.5872e-006 8.6793e-029 6.9987e-027 9.4211e-027 4.9817e-025 1.7044e-023 4.2378e-022 2.8074e-021 8.2051e-021 1.2958e-019 1.7225e-018 1.9790e-017 1.4540e-015 2.0056e-016 1.8213e-015 1.5065e-014 1.1490e-013 5.1361e-010 8.1850e-013 5.5259e-012 3.5887e-011 2.3275e-010 1.5009e-003 1.3101e-009 8.6613e-009 6.1800e-008 9.8716e-007 3.6625e-002 9.8113e-007 1.4799e-005 3.1677e-004 3.1237e-001 1.2190e-002 1.2189e-003 1.3602e-004 3.9048e-003 1.4130e-002 2.2908e-002 3.4446e-002 4.0871e-002 3.7194e-002 2.7521e-002 1.6617e-002 7.3792e-003 1.6334e-003 1.9060e-005 2.1203e-003 6.8824e-003 1.3007e-002 1.9289e-002 2.4853e-002 2.9175e-002 3.1975e-002 3.3228e-002 3.3093e-002 3.1831e-002 2.9776e-002 2.7215e-002 2.4357e-002 2.1397e-002 1.8486e-002 1.5723e-002 1.3196e-002 1.0933e-002 8.9579e-003 7.2597e-003 5.8123e-003 4.6022e-003 3.6007e-003 2.7861e-003 2.1277e-003 1.6036e-003 1.1896e-003 8.6758e-004 6.1971e-004 4.3143e-004 2.9099e-004 1.8846e-004 1.1558e-004 6.5553e-005 3.2973e-005 1.3390e-005 3.3280e-006 4.6670e-008 1.4089e-006 5.7790e-006 1.1918e-005 1.8902e-005 2.6089e-005 3.2995e-005 3.9329e-005 4.4915e-005 4.9638e-005 5.3465e-005 5.6430e-005 5.8534e-005 5.9858e-005 6.0461e-005 6.0424e-005 5.9800e-005 5.8611e-005 5.6795e-005 5.4013e-005 4.9654e-005
          18 9.8916e-010 8.2739e-010 3.0578e-009 6.9463e-010 9.2990e-010 4.4695e-008 3.7585e-010 1.4923e-006 1.1462e-006 2.3369e-026 1.7097e-024 2.1823e-024 9.9095e-023 2.9058e-021 6.1800e-020 6.6187e-019 1.0213e-018 1.3732e-017 1.5495e-016 1.5061e-015 4.4843e-015 1.2857e-014 9.7913e-014 6.7524e-013 4.2637e-012 7.6724e-010 2.4960e-011 1.3675e-010 7.0927e-010 3.5215e-009 2.7635e-005 1.6849e-008 7.9653e-008 3.8032e-007 2.2413e-006 6.5537e-003 7.3411e-006 4.4300e-005 3.9471e-004 1.0915e-001 1.9055e-003 1.0380e-003 2.0151e-002 1.1436e-001 9.3028e-002 4.9708e-002 2.5964e-002 7.0015e-003 1.5939e-006 5.8346e-003 1.7898e-002 2.9060e-002 3.4662e-002 3.3509e-002 2.7115e-002 1.8211e-002 9.5925e-003 3.3002e-003 2.7595e-004 4.9560e-004 3.3127e-003 7.7808e-003 1.2922e-002 1.7913e-002 2.2189e-002 2.5435e-002 2.7499e-002 2.8401e-002 2.8275e-002 2.7291e-002 2.5692e-002 2.3663e-002 2.1408e-002 1.9064e-002 1.6717e-002 1.4471e-002 1.2373e-002 1.0474e-002 8.7737e-003 7.2852e-003 5.9924e-003 4.8890e-003 3.9541e-003 3.1682e-003 2.5144e-003 1.9759e-003 1.5367e-003 1.1810e-003 8.9665e-004 6.7089e-004 4.9351e-004 3.5608e-004 2.5075e-004 1.7141e-004 1.1274e-004 7.0403e-005 4.0899e-005 2.1242e-005 9.0943e-006 2.5555e-006 1.1657e-007 5.9282e-007 3.0597e-006 6.8014e-006 1.1273e-005 1.6060e-005 2.0859e-005 2.5435e-005 2.9597e-005 3.3133e-005 3.5632e-005 3.6368e-005
          19 8.6128e-010 5.7563e-010 1.1961e-009 3.5164e-012 6.2399e-010 1.7377e-008 1.6818e-007 1.1695e-006 5.3039e-008 1.6430e-023 1.0275e-021 1.2600e-021 4.6918e-020 1.1267e-018 1.9600e-017 1.8139e-016 2.6465e-016 2.9031e-015 2.6685e-014 2.1093e-013 1.0588e-012 1.4615e-012 9.0131e-012 5.0208e-011 2.5536e-010 1.3524e-012 1.1997e-009 5.2538e-009 2.1662e-008 8.4820e-008 5.6138e-007 3.1852e-007 1.1579e-006 4.1247e-006 1.4833e-005 3.8935e-004 5.0821e-005 1.9048e-004 8.6227e-004 3.6084e-002 7.5000e-005 6.7650e-003 4.2893e-002 1.2540e-001 4.3824e-002 1.5578e-003 8.4672e-003 3.7554e-002 5.9780e-002 5.9638e-002 4.2170e-002 1.9895e-002 4.2232e-003 1.0869e-004 5.7660e-003 1.5813e-002 2.4728e-002 2.9088e-002 2.8151e-002 2.3111e-002 1.6018e-002 8.9781e-003 3.5596e-003 5.6977e-004 1.1261e-004 1.7983e-003 4.9830e-003 8.9528e-003 1.3066e-002 1.6813e-002 1.9884e-002 2.2098e-002 2.3440e-002 2.3961e-002 2.3729e-002 2.2910e-002 2.1633e-002 2.0067e-002 1.8310e-002 1.6483e-002 1.4647e-002 1.2879e-002 1.1210e-002 9.6632e-003 8.2558e-003 6.9963e-003 5.8847e-003 4.9118e-003 4.0735e-003 3.3546e-003 2.7427e-003 2.2277e-003 1.7957e-003 1.4366e-003 1.1395e-003 8.9533e-004 6.9691e-004 5.3616e-004 4.0726e-004 3.0483e-004 2.2412e-004 1.6127e-004 1.1304e-004 7.6568e-005 4.9601e-005 3.0203e-005 1.6793e-005 8.0531e-006 2.9099e-006 4.8396e-007 3.6238e-008 8.6175e-007
          20 3.9824e-010 1.7685e-010 1.0463e-010 8.3389e-010 2.4293e-009 2.3796e-009 2.4424e-007 2.9026e-007 7.5208e-007 1.1932e-020 6.3871e-019 7.5062e-019 2.2890e-017 4.4952e-016 6.3877e-015 5.1034e-014 7.0369e-014 6.2899e-013 4.7053e-012 3.0227e-011 1.2886e-010 1.6996e-010 8.4946e-010 3.8292e-009 1.5736e-008 5.5901e-008 5.9642e-008 2.1033e-007 6.9685e-007 2.1865e-006 4.1800e-006 6.5520e-006 1.8899e-005 5.2905e-005 1.4509e-004 2.7973e-005 3.9106e-004 1.0604e-003 3.0186e-003 9.8430e-003 4.5920e-003 1.9772e-002 6.3470e-002 8.5461e-002 2.7109e-003 1.9005e-002 5.6842e-002 6.2227e-002 3.1565e-002 4.1132e-003 2.7650e-003 2.1469e-002 4.1214e-002 4.7717e-002 3.9080e-002 2.2600e-002 7.7234e-003 4.5816e-004 1.6199e-003 8.2993e-003 1.6327e-002 2.2250e-002 2.4319e-002 2.2508e-002 1.7966e-002 1.2261e-002 6.8338e-003 2.7257e-003 4.5429e-004 7.1861e-005 1.2991e-003 3.6783e-003 6.7096e-003 9.9401e-003 1.2985e-002 1.5594e-002 1.7604e-002 1.8981e-002 1.9715e-002 1.9882e-002 1.9548e-002 1.8832e-002 1.7819e-002 1.6594e-002 1.5239e-002 1.3827e-002 1.2414e-002 1.1035e-002 9.7315e-003 8.5140e-003 7.3933e-003 6.3802e-003 5.4695e-003 4.6615e-003 3.9489e-003 3.3250e-003 2.7859e-003 2.3202e-003 1.9219e-003 1.5834e-003 1.2966e-003 1.0552e-003 8.5331e-004 6.8494e-004 5.4553e-004 4.3067e-004 3.3668e-004 2.6020e-004 1.9831e-004 1.4847e-004 1.0826e-004 7.5892e-005
          21 1.0075e-010 3.2175e-011 1.0811e-011 2.2714e-009 2.3659e-009 6.8041e-011 1.2287e-007 2.3462e-009 8.3974e-007 8.5737e-018 3.9066e-016 4.3937e-016 1.0893e-014 1.7358e-013 1.9985e-012 1.3727e-011 1.7812e-011 1.2862e-010 7.7620e-010 4.0174e-009 1.4814e-008 1.8179e-008 7.3052e-008 2.6460e-007 8.7344e-007 2.2150e-006 2.6590e-006 7.5335e-006 2.0058e-005 5.0576e-005 3.7137e-005 1.2175e-004 2.8156e-004 6.2951e-004 1.3675e-003 2.1808e-005 2.8933e-003 6.0018e-003 1.2334e-002 4.9050e-003 2.0235e-002 4.4092e-002 7.3980e-002 2.7789e-002 1.4245e-002 5.9038e-002 5.3102e-002 1.3404e-002 1.2732e-003 2.3658e-002 4.2386e-002 3.5892e-002 1.4765e-002 7.9305e-004 4.2289e-003 1.9255e-002 3.3187e-002 3.7144e-002 3.0399e-002 1.8104e-002 6.7313e-003 6.4366e-004 8.0251e-004 5.4598e-003 1.1726e-002 1.6993e-002 1.9674e-002 1.9376e-002 1.6639e-002 1.2479e-002 8.0189e-003 4.1507e-003 1.4498e-003 1.3983e-004 1.7579e-004 1.3242e-003 3.2534e-003 5.6194e-003 8.1043e-003 1.0464e-002 1.2511e-002 1.4149e-002 1.5327e-002 1.6036e-002 1.6308e-002 1.6203e-002 1.5787e-002 1.5119e-002 1.4281e-002 1.3317e-002 1.2278e-002 1.1213e-002 1.0147e-002 9.1098e-003 8.1173e-003 7.1819e-003 6.3194e-003 5.5265e-003 4.8082e-003 4.1637e-003 3.5882e-003 3.0782e-003 2.6301e-003 2.2367e-003 1.8941e-003 1.5968e-003 1.3400e-003 1.1189e-003 9.2866e-004 7.6430e-004 6.1936e-004 4.8785e-004
          22 9.4054e-012 1.3185e-011 2.3322e-011 3.0469e-009 1.2578e-009 9.4738e-010 2.2394e-008 5.4819e-008 5.0541e-007 1.2588e-014 4.5778e-013 4.8415e-013 8.9854e-012 1.0697e-010 9.1901e-010 5.1182e-009 6.1083e-009 3.2891e-008 1.4815e-007 5.7344e-007 1.7450e-006 1.9465e-006 5.8956e-006 1.6194e-005 4.0855e-005 8.9473e-005 9.5914e-005 2.1160e-004 4.4299e-004 8.8600e-004 1.8544e-004 1.7030e-003 3.1556e-003 5.6483e-003 9.7585e-003 4.7516e-006 1.6247e-002 2.5917e-002 3.9329e-002 3.4435e-003 5.0902e-002 6.6374e-002 5.2024e-002 1.3890e-005 4.3088e-002 3.3217e-002 2.1772e-003 1.1711e-002 3.7238e-002 3.1820e-002 8.3070e-003 5.1099e-004 1.4196e-002 2.9179e-002 2.8854e-002 1.5488e-002 2.7112e-003 7.4867e-004 9.4134e-003 2.1284e-002 2.8552e-002 2.7767e-002 2.0476e-002 1.0960e-002 3.4083e-003 1.0897e-004 1.1611e-003 5.1109e-003 9.9339e-003 1.3862e-002 1.5869e-002 1.5699e-002 1.3733e-002 1.0657e-002 7.2244e-003 4.1055e-003 1.7480e-003 3.7478e-004 5.8330e-006 5.2190e-004 1.7188e-003 3.3624e-003 5.2247e-003 7.1056e-003 8.8484e-003 1.0347e-002 1.1541e-002 1.2398e-002 1.2933e-002 1.3159e-002 1.3112e-002 1.2843e-002 1.2387e-002 1.1794e-002 1.1098e-002 1.0334e-002 9.5416e-003 8.7358e-003 7.9412e-003 7.1738e-003 6.4411e-003 5.7515e-003 5.1115e-003 4.5199e-003 3.9793e-003 3.4882e-003 3.0453e-003 2.6473e-003 2.2898e-003 1.9664e-003 1.6649e-003 1.3710e-003
          23 1.6048e-013 3.0556e-011 1.3230e-013 2.8201e-009 3.9157e-010 8.4737e-010 1.7229e-011 1.1340e-007 2.2197e-007 2.6795e-011 7.1224e-010 6.9154e-010 8.5859e-009 6.8290e-008 3.9244e-007 1.6434e-006 1.7518e-006 6.3806e-006 1.9657e-005 5.2842e-005 1.2741e-004 1.2702e-004 2.7881e-004 5.6903e-004 1.0934e-003 2.0499e-003 1.9991e-003 3.4942e-003 5.8596e-003 9.4270e-003 2.3131e-003 1.4544e-002 2.1461e-002 3.0199e-002 4.0278e-002 3.5520e-007 5.0462e-002 5.8395e-002 6.0426e-002 7.4724e-004 5.1572e-002 3.1368e-002 2.8455e-003 1.7917e-002 1.3307e-002 1.0860e-003 2.2636e-002 2.7886e-002 6.3853e-003 1.9878e-003 1.9276e-002 2.7781e-002 1.6167e-002 2.0118e-003 2.1515e-003 1.3750e-002 2.2667e-002 2.0417e-002 1.0376e-002 1.6766e-003 6.3129e-004 6.9866e-003 1.5796e-002 2.1681e-002 2.1976e-002 1.7314e-002 1.0355e-002 4.0999e-003 5.5012e-004 2.4531e-004 2.5059e-003 6.0230e-003 9.4610e-003 1.1848e-002 1.2700e-002 1.2049e-002 1.0239e-002 7.7983e-003 5.2287e-003 2.9586e-003 1.2628e-003 2.7572e-004 3.0958e-006 3.6297e-004 1.2180e-003 2.4088e-003 3.7794e-003 5.1890e-003 6.5320e-003 7.7245e-003 8.7129e-003 9.4769e-003 1.0004e-002 1.0307e-002 1.0403e-002 1.0314e-002 1.0082e-002 9.7241e-003 9.2751e-003 8.7619e-003 8.2036e-003 7.6203e-003 7.0309e-003 6.4435e-003 5.8710e-003 5.3197e-003 4.7961e-003 4.3021e-003 3.8373e-003 3.3967e-003 2.9624e-003 2.5104e-003
          24 1.7274e-012 7.4089e-011 4.5945e-011 2.0523e-009 4.7358e-011 3.3261e-010 7.2277e-009 1.1073e-007 7.6907e-008 7.2299e-008 1.1529e-006 9.7474e-007 6.3707e-006 2.7205e-005 8.6894e-005 2.4631e-004 2.2652e-004 5.1218e-004 1.0467e-003 1.9864e-003 3.9078e-003 3.5448e-003 5.9786e-003 9.5538e-003 1.4470e-002 2.3431e-002 2.0824e-002 2.8482e-002 3.7043e-002 4.5680e-002 9.2951e-003 5.3171e-002 5.7892e-002 5.8188e-002 5.2740e-002 1.3690e-005 4.1378e-002 2.5704e-002 9.8202e-003 2.4087e-004 6.5781e-004 4.2657e-003 2.0510e-002 6.8507e-003 1.0033e-002 2.3509e-002 7.2944e-003 1.6850e-003 1.7688e-002 1.9113e-002 4.7244e-003 9.1628e-004 1.2182e-002 2.0016e-002 1.4103e-002 3.2826e-003 3.2950e-004 6.9800e-003 1.5050e-002 1.6744e-002 1.1300e-002 3.8504e-003 6.2559e-005 2.0459e-003 7.8988e-003 1.3886e-002 1.6919e-002 1.5946e-002 1.1907e-002 6.7763e-003 2.5028e-003 2.5789e-004 2.6754e-004 2.0123e-003 4.5986e-003 7.1264e-003 8.9249e-003 9.6765e-003 9.3547e-003 8.1794e-003 6.4711e-003 4.5890e-003 2.8319e-003 1.4185e-003 4.7503e-004 3.8246e-005 7.6222e-005 5.1161e-004 1.2440e-003 2.1668e-003 3.1792e-003 4.1976e-003 5.1523e-003 5.9968e-003 6.6975e-003 7.2372e-003 7.6201e-003 7.8445e-003 7.9273e-003 7.8869e-003 7.7387e-003 7.5030e-003 7.2012e-003 6.8457e-003 6.4546e-003 6.0400e-003 5.6141e-003 5.1842e-003 4.7542e-003 4.3213e-003 3.8654e-003 3.3542e-003
